"company_name","sbfcertnum","contact_name","address_1","address_2","city","state","zip","tel","fax","website","email","wholesale","retail","manufacturing","service","construction","architecture_and_engineering_services","small_business","job_description","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","naicscode32","naicscode33","naicscode34","naicscode35","naicscode36","naicscode37","naicscode38","naics_code_39","naicscode40","geocoded_location"
"Graphite Systems Inc.","SBF20081413","James Smith","2901 W. Bluegrass Boulevard","Suite 205","Lehi","UT","84043","3854848741",,"http://www.graphiteconnect.com","conrad@graphiteconnect.com",,,,"YES",,,,"Graphite Systems Inc. delivers streamlined supplier onboarding, suppler relationship and supplier risk management software and services. We assist organizations with the supplier onboarding and ongoing management of data and documents required to do business. This includes basic commercial data management required to properly make payments and report taxes as well as other reputation and regulatory risk considerations. For example, we assist with colleting and managing data and documents related to supplier diversity, insurance, ethics/integrity, privacy security, labor, etc.","511210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2901 W. Bluegrass Boulevard
Lehi, UT 84043
(40.435326, -111.896775)"
"GRC as a Service, LLC","SBF19111323","Nancy Kim","112 Downs Drive",,"Wilmington","DE","19807","3026851429",,"http://www.grc-as-a-service.com","nk@grc-as-a-service.com",,,,"YES",,,,"GRC as a Service helps organizations meet regulatory an industry mandates while protecting sensitive data across their IT infrastructure.We help protect brands, providing consulting services in: governance, risk, compliance (GRC), IT security, virtual CISO, security testing and security engineering.Clients �pick and choose� from our menu of services to augment their operations and remediate gaps involving people, processes and technologies most at risk. We specialize in the following service areas: � vCISOs (on a retainer basis)� IT Security Risk Assessments (ISO, NIST, or a hybrid version)� Compliance Assessments (HIPAA, PCI DSS, FFEIC, NIST, GDPR, FERPA, NYS DFS CRR 500, ISO SOX)� IT Security Policies & Procedures� 3rd Party Vendor Risk Assessments� Vulnerability Assessments & Penetration Testing� Computer Security Incident Response Plans & Tam Training� Security Awareness Training� Business Impact Analysis� Business Continuity Plans� Disaster Recover Plans� Hands-On IT Security EngineeringOur certified, principal consultants have decades of experience working in all industries for both private and public sectors. Our clients are enterprise organization having multiple regulatory requirements across their industries, small-medium sized businesses (SMB) and the public sector.","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112 Downs Drive
Wilmington, DE 19807
(39.757295, -75.612255)"
"Greentec Laboratories LLC","SBF22051582","Kendel Covington","122 Delaware Street","Suite F-7","New Castle","DE","19720","3017047336",,"http://www.greenteclabs.com","k.covington@greenteclabs.com",,,"YES",,,,"YES","Fuel additive manufacturerKeywords: Gas Fuel Additive, Diesel Fuel Additive, Emission Reduction, Fuel System Cleaner, Anti-Gel","325199","325110","325120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122 Delaware Street
New Castle, DE 19720
(39.659174, -75.563285)"
"Ground Reconsidered, Inc.","SBF20071392","Karen Skafte","230 S. Broad Street, Suite 604",,"Philadelphia","PA","19102","2157900727",,"http://www.groundreconsidered.com","garnier@groundreconsidered.com",,,,,,"YES","YES","Services include but are not limited to the design of parks and the outdoor spaces of campuses, recreational facilities, businesses, private and public residences, and other open spaces.Meet with clients, engineers, and building architects to understand the requirements of a projectPrepare site plans, specifications, and cost estimatesCoordinate the arrangement of existing and proposed land features and structuresPrepare graphic representations of plans using computer-aided design and drafting (CADD) softwareSelect appropriate landscaping materialsAnalyze environmental reports on land conditions, such as drainage and energy usageInspect landscape project progress to ensure that it adheres to plansSeek new work through marketing activities or by giving presentationsKEYWORDSPark Design, Campus Design, Playgrounds, Recreation Facilities, Open Space Planning Stormwater Management Green Roofs, Community Engagement Graphic Presentation Sustainability, Green Stormwater Infrastructure Urban Design, Planting Design, Pedestrian Circulation Vehicular Circulation, Natural Habitats Nature Play Environmental Art","541320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230 S. Broad Street, Suite 604
Philadelphia, PA 19102
(39.948296, -75.164561)"
"GTech Cleaning Services, LLC.","DE21093905","Tyreese Green","950 Ridge Road","Unit B5","Claymont","DE","19703","3024942102","3027986396","http://www.GTechCleaning.com","tyreese@GTechCleaning.com",,,,"YES",,,"YES","Commercial and Construction Cleaning & Janitorial Supplies:Commercial Cleaning:GTech Staff understands your commercial cleaning needs, and works to ensure your business is sparkling and spotless. GTech�s professionally trained Staff brings exceptional skill and service to your business.?GTech Staff is trained on-site, and responsive to your business�s needs?Clients can call or email with questions or concerns 24/7, 365?Bi-weekly inspections ?Flexible hours?Services designed to fit your business�s budget?Fully insured and bonded?Emergency services Construction Cleaning:Builders should focus on the business of building, not cleaning. We give builders peace of mind, because GTech Staff is trained professionally in all aspects of construction cleaning from, pre, interim, and post projects. GTech�s Staff brings exceptional skill and service to your business�s residential and commercial properties.?New residential housing ?Window cleaning ?Bathroom and kitchen sanitation G Tech Cleaning Services?Debris removal ?Clients can call or email with questions or concerns 24/7, 365?Fully insured and bondedOur highly specialized commercial cleaning service is designed for businesses that have completed remodeling or a new construction project, and want to remove debris and/or dust left behind.Janitorial Supplies:Gtech is your full service cleaning company from cleanup to supplies. Gtech has the janitorial products your business needs to maintain a clean and healthy environment. From soap and paper towels to sanitizers and cleaning solutions, we have the products and equipment for your business. Gtech is proud to provide your business with quality products from the finest manufacturers. We assist our customers by designing a custom program to fulfill your specific cleaning needs. Gtech�s janitorial supply program can be customized to fit your business�s needs and budget. Gtech works with manufacturers who offer the following: glass cleaners, aerosols, degreasers, disinfectant cleaners, floor care products, bathroom chemicals and supplies, neutral cleaners, specialty cleaners, and enzyme liquid bacteria cleaners.","561720","423850","453998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","950 Ridge Road
Claymont, DE 19703
(39.814399, -75.441244)"
"GwesJones and Associates LLC","SBF22041574","Gregory Jones","338 Meadow Glen Drive",,"Bear","DE","19701","3029717100",,"http://www.gwesjone.com","gwesjones@gmail.com",,,,"YES",,,"YES","OPERATIO NS MANAGEMENT CONSULTING We consult with organizations to develop solutions to bring a higher level of proficiency in the administrative and operational areas. Our objective is to help the organization lead, plan, organize, execute and control resources that achieve the companies pre-established aspirations. We discuss how they handle day-to-day activities and how they produce products and provide services efficiently and cost-effectively. GRANT MANAGEMENT Our priority is helping the organization properly manage the grants they have acquired. There are several processes to manage in the grant lifecycle from planning to implementation, to closeout. The recipient and grantor both have unique tasks within each stage. Our grant management team can be contracted to manage overall grant efforts, optimizing the grant administration process, preparing progress reports, ensuring compliance with grant regulations, manage grant data bases, educating staff on policies and preparing financial reports. LEADERSHIP COACHING AND MENTORING GWesJones provides coaching and mentoring to help leaders become more effective leaders in their organization. We develop a partnership with the leader to uncover hidden strengths and identify areas needed for individual growth. The primary goal is to enhance their performance and improve productivity. Some of the leadership areas we address are becoming more self�aware, confidence and courageous, productivity and time management, delegating tasks and involving others and succession. KEYWORDS: OPERATIONS MANAGEMENT CONSULTING GRANT MANAGEMENT LEADERSHIP COACHING AND MENTORING","541611","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","338 Meadow Glen Drive
Bear, DE 19701
(39.574534, -75.72862)"
"Halosil Internaitional, Inc.","SBF20061378","David St. Clair","91 Lukens Drive, Suite A",,"New Castle","DE","197202799","3024548102","3024548009","http://www.halosil.com","jill@halosil.com",,,"YES",,,,,"Halosil International, Inc. is a leading manufacturer of disinfection and infection control solutions, delivering performance and value to its customers across a diverse range of critical infection-sensitive environments, including the breadth of healthcare, life science research, athletic, educational facilities, animal health and many others. Halosil is focusing efforts on whole room and spot disinfection solutions based on it on proprietary formulation call HaloMist � that consists of hydrogen peroxide an antimicrobial silver ion. Used in combination with the company�s HaloFogger � delivery system, the Halo Disinfection System provides uniform dispersion of disinfectant to achieve industry-leading efficacy. Paired with low cost of ownership and proven ease-of-use, Halosil is raising the standard of disinfection around the globe, with the company reaching an international base of customers both directly and through a network of international distributors.","325612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91 Lukens Drive, Suite A
New Castle, DE 197202799
(39.685871, -75.548093)"
"Hampton Enterprises of Delaware, Inc.","SBF20051366","LaMont Hampton","DBA Fresh Coat Painters of MOT","413 Prestwick Place","Townsend","DE","19734","3023787365",,"http://www.hampton-enterprises.com","info@hampton-enterprises.com",,,,"YES",,,"YES","Painting services, carpet cleaning services, tile & grout cleaning, upholstery cleaning, power washing","561740","711510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Hand in Hand Respite Care Services, LLC","SBF21101527","Tonika Johnson","5 Daniel Rodney Drive",,"Dover","DE","19904","3026482536",,,"tjohnson@hihrespitecare.com",,,,"YES",,,"YES","We provide respite care for children affected by autism, enabling families to plan suitable periods of rest. We provide assistance to autistic children in their activities of daily living, which includes assistance with medicine, personal hygiene; access to community support; opportunities for age appropriate activities with peers that are tailored to the physical and mental well-being of each child. We provide quality care with the support of well-trained staff; Assess each child's needs and capabilities so that services are tailored to individual needs; Adhere to written policies and procedures that specify processes for documenting, storing, and administering medication; Provide a variety of activities for entertainment and stimulation; Provider information and referral assistance for other support services in the community. autism, childcare, respite, family, rest, disability, developmental disability","812199","812990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5 Daniel Rodney Drive
Dover, DE 19904
(39.127866, -75.534589)"
"Happy Helpers Home & Office Services, LLC","SBF20041361","Kendra Perry","364 E. Maint Street","Suite 133","Middletown","DE","19709","3025700073",,"http://www.squeakycleanhappy.com","info@squeakycleanhappy.com",,,,"YES",,,"YES","Janitorial Cleaning, Commercial Cleaning, Vacancy Turnover, Professional Cleaning, Laundry Services (Dry Cleaning & Pickup), Automobile Detailing, Pet Sitting","561720","811192","812910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","364 E. Maint Street
Middletown, DE 19709
(39.450315, -75.704261)"
"Harvard and Hardship, LLC","SBF18011173","Angel Everett","2406 Middleton Grove Drive",,"Brandon","FL","33511","8136252303",,"https://www.angeleverett.com/","everettangel7@gmail.com",,,,"YES",,,"YES","Document Editing, proofreading, Educational consulting, college preparation, Educational consultation services such as assistance with college and professional/graduate school application materials, admissions, essays, resumes, research paper help, and general post-secondary educational advice.","561410","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2406 Middleton Grove Drive
Brandon, FL 33511
(27.914585, -82.327692)"
"HATTIN CONSTRUCTION MANAGEMENT, INC.","SBF20051372","Roosevelt Hattin","300 Frank H. Ogawa Plaza, Suite 239",,"Oakland","CA","946122038","5108325800","5102509090","http://www.hattincm.com","rh@hattincm.com",,,,"YES",,,"YES","Hattin Construction Management, Inc. (HCM) is a small business construction management firm specializing in program management, cost estimating, scheduling, and inspection services. We manage the many aspects of construction; from cost estimating and constructability review to field management and construction monitoring, to move-in and commissioning. We also provide field technician support services Our services include:Program/Construction Management; Contract Administration; Constructability Review; Cost Estimating; Cost Control Management; Field Management; Construction Monitoring; Master and CPM scheduling; Value Engineeriing/Life Cycle Analysis; Document Control; Construction Inspection; Claims Prevention and Negotiation; Training; Field Technician Support.We are flexible - offering selective or comprehensive services on projects depending on our client's needs. Drawing from decades of experience, we strive to find ways of adding value to each project while closely monitoring time and budget constraints.","541350","541990","541611","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300 Frank H. Ogawa Plaza, Suite 239
Oakland, CA 946122038
(37.805567, -122.271641)"
"Healing Adults & Adolescents Residential Treatment","SBF21041471","Sheryl Herbert","DBA HAART Program","3560 Wrangle Hill Road","Bear","DE","19701","3028364000","3028363222","http://www.haartprogram.org","sherylherbert@comcast.net",,,,"YES",,,"YES","Healing Adults & Adolescents Residential Treatment Program (HAART) provides community-based residential care for adults. Each home must be licensed by the Division of Health Care Quality Office of Long Term Care Residents Protection and by the Delaware Medical Assistance Program {DMAP). HAART is a home that promotes healing for adults 18 years and older with severe and persistent mental illnesses, who may also have a substance abuse history. The Program gives residents an optimal chance at recovery and becoming productive members of society, while being reintegrated into their communities. HAART believes in psychosocial rehabilitation. Residents are empowered to safely live in the community with all supports needed to assist them with increasing their ability to improve their life outcomes. We center our treatment on the whole person and focus on their educational goals, vocational goals, medical needs, social/emotional needs, psychiatric needs, enhancing everyday living skills and building resiliency. Family involvement is highly encouraged and very important in our goal to assist residents with their treatment goals and integration into the community. HAART will support residents and their families with resources to remain engaged in the design and implementation of the resident's person centered recovery plan. Homes are staffed 24 hours 7 days a week. Each shift has a bachelor's level clinician to provide scheduled and as needed individual therapy as well as group therapy. A nurse is available 8 hours a day for dispensing medication and assessing medicneeds. A psychiatrist is available one day per week for psychotropic medication management and to assess other medical needs and make appropriate referrals. A master's level clinician is available for 8 hours per day to design and direct the implementation of the behavior modification person centered treatment/recovery plans.","623220","623210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Health Care Solutions of Delaware Valley LLC","SBF21121544","Kristen Motley","131 Woodgreen Road",,"Claymont","DE","19703","4842342427","4842444614","http://www.hcsdv.com/","contact@hcsdv.com",,,,"YES",,,"YES","Health Care Solutions of Delaware Valley, LLC (HCS) is a health consulting firm servicing the community and employers. HCS� mission is to offer programs that promote healthy lifestyles in order to reduce healthcare costs and ultimately improve one's quality of life. The company envisions itself as a health industry leader in offering unique services to help people live longer, happier, healthier lives. HCS engages practitioners, coaches, and consultants who have demonstrated leadership experience within the fitness, mental health, nutrition, and other health and wellness disciplines. HCS utilizes evidence-based resources in providing professional development, training opportunities, and health and wellness programs for health care providers regionally. Health Care Solutions of Delaware Valley LLC has consulted for leading organizations in delivering employee health and wellness programs. HCS� employer-based wellness programs offer coordinated solutions to decrease employee sick time, boost productivity, and improve employee morale. HCS specializes in creating diverse corporate campaigns and health focused marketing initiatives. Additionally, HCS supports marginalized communities with a variety of low cost and free initiatives such as flu shot clinics, tobacco cessation coaching, weight loss coaching, medication consulting, and biometrics screening. The company has partnered with organizations to offer health resources for seniors and low-income families to address health disparities prevalent amongst these groups. HCS is currently working on a number of initiatives to address COVID-19 vaccine hesitancy in high risk communities.","624190","923120","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131 Woodgreen Road
Claymont, DE 19703
(39.805457, -75.466714)"
"Healthcierge LLC","SBF21041470","Abdou Bah","90 East Hasley Road","Suite 333 #272","Parsippany","NJ","07054","4122929540",,,"abah@healthciergellc.com",,,,"YES",,,"YES","Member engagement solution (outbound call center) in the healthcare space aimed at driving health outcomes. Working with the department of health, provider organizations and health insurance carriers to improve access and lives of ourcommunities. Healthcierge does not perform marketing or sales calls and adhere to all federal & states telemarketer requirements.","561422","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90 East Hasley Road
Parsippany, NJ 07054
(40.849077, -74.421114)"
"HEALTHe Insights Consulting, LLC","SBF20071385","Lisa Johnson","1306 North Dupont Street",,"Wilmington","DE","19806","3028938954",,"http://www.HEALTHeinsightsconsulting.com","lisa@healtheinsightsconsulting.com",,,,"YES",,,"YES","HEALTHe Insights specializes in healthcare digital technology and population health consulting and technical assistance. This includes clinician-to-clinician, provider-to-patient, and consumer-driven interactions across a spectrum of electronically-enabled devices. HeI assists clients in building and improving systems to provid direct patient care, education, and self-management services through eHealth, telehealth, mobile health and virtual health.Keywords: Strategic Planning, EMR Implementation, Digital Strategy, Technical Assistance, Growth and Adoption, Marketing and Outreach","541512","541611","923120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1306 North Dupont Street
Wilmington, DE 19806
(39.756013, -75.563835)"
"Heart To Heart Health Services","SBF22051579","Theressa Milhouse","896 S. State Street",,"Dover","DE","19901","3023820570",,"http://www.heart2hearthealthservices.co","heart2hearthealthservices@gmail.com",,,,"YES",,,"YES","Heart to Heart Health Services, LLC was established in July of 2020 and officially opened its doors as a Clinical Laboratory and Certified ASHI Training Center Friday, April 9, 2021. Conveniently located in Dover's well-known Liberto Plaza, Heart to Heart works hard to deliver excellence in both facets of its business serving the community by appointment and offering walk-in testing when possible. It is Heart to Heart's mission to create a strong peace of mind and awareness when it comes to one's overall health. The goal is to equip all necessary professionals with training and re-certifications in efforts to take care of those needing urgent medical attention. In addition, Heart to Heart provides those looking to maintain their health and well-being with access to information about their bodies that only lab testing provides. Testing increases knowledgeability and a level of control so that safety and recovery measures take place as soon as possible. Heart To Heart's motto: Helping to detect disease and unfavorable conditions early saves time and money, but it ultimately saves lives. Heart to Heart also provides hands on/virtual CPR & First Aid, Child-Care, and BLS trainings. On the lab side, the most popular tests are: Rapid Antigen Covid, Influenza {Flu), and Glucose {Blood Sugar). The lab also screens for: Respiratory Syncytial Virus (RSV), Trichomoniasis (TRICH), Hemoglobin A1C {HbA1c) Mononucleosis (MONO), STREP, URINE DRUG and URINE PREGNANCY. Heart to Heart Health Services, LLC is a proud member of the Central Delaware Chamber of Commerce and will be featured in Business Report- Morningstar Publications Winter {2021 ). For more information about Heart To Heart Health Services please visit: www.heart2hearthealthservices.com. Keywords: Lab testing, Covid Testing, Rapid Covid Testing, PCR Testing, Drug Screening, Blood tests, Pregnancy testing, Medical Lab, Medical Certification, BLS Certification, BLS Renewal, Medical Renewals, BLS Recertification, CPR in person training, Medical training.","541380","621511","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","896 S. State Street
Dover, DE 19901
(39.144705, -75.52266)"
"Henry H Hom DBA First State Safety Services","SBF20071383","Henry Hom","560 Peoples Plaza #283",,"Newark","DE","19702","3022921368","3022920761","http://www.firststatesafetyservices.com","info@firststatesafetyservices.com",,,,"YES",,,"YES","Safety Consultant, Instructor, First Aid, CPE/AED, Bloodborne Pathogens, BLS CPR/AED, Emergency Oxygen, Emergency Preparedness","611699","541690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","560 Peoples Plaza #283
Newark, DE 19702
(39.602674, -75.747909)"
"Heritage Consulting, Inc.","SBF18071207","Donna Harris","422 South Camac Street",,"Philadelphia","PA","19147","2155461988",,"http://www.heritageconsultinginc.com","donna@heritageconsultinginc.com",,,,"YES",,,"YES","Consulting Services to nonprofit, local and state government agencies, municipalities and individuals.Strategy and business planning entails guiding board and staff planning committees in writing strategic business and/or other plans, creating vision statements, performing bylaw and mission review.Program conceptualization for heritage tourism, preservation, communication and interpretive plans and development of new programs. Organizational assessment includes governance review, audience research, board development and training and other assessments. Meeting and retreat facilitation with boards, staff and community in support of visioning, planning and program development. Professional development training for entry level, mid-career and executive staff and boards in museums, historic sites and downtown organizations. Key Words: Main Street, economic development, tourism, planning, downtown, strategic plan, audience research, focus groups, surveys, museums, historic sites, historic preservation, house museums, downtown revitalization, communication plans, fundraising, sponsorship, special events, fundraising events, membership, design guidelines.","541720","541611","611430","541910","541612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","422 South Camac Street
Philadelphia, PA 19147
(39.944475, -75.162315)"
"Herschel Consulting, LLC","SBF19051290","Ben Lykens","230 Vercelli Drive",,"Bear","DE","19701","3017049733",,"http://www.herschelconsultingllc.com","herschelconsultingllc@outlook.com",,,,"YES",,,"YES","Herschel Consulting LLC offers a wide-range of consulting and financial instructional services to help grow your business. We partner with our clients from start to finish; focusing on their business-specific needs.Financial Management Training:Credit- Learn how to build good credit, repair bad credit and control your credit rating.Borrowing- Learn about Short vs. long-term borrowing and concepts of compound interest.Budgeting- Learn about Gaining more control over the money you earn versus the money you spend.Saving- Learn and Discover how to put money away for future financial obligations.Retirement-Learn about various types of retirement accounts and their potential benefits.Investments- Learn and Get to know basic information about stocks, mutual funds, bonds, and other non-FDIC insured investment products.Mortgages 101- Learn about different types of mortgages, renting vs buying.MS Excel Training Level 1Data Entry TipsIntro. To FormulasFormatting Cells,Level 2Data ValidationDynamic Dropdowns & Dependent LogicConditional Formatting,Level 3 Dynamic TablesPivot Tables & ChartsVLOOKUP & HLOOKUPLinksPower Queries or Get and TransformLayering ConnectionsConditional Functions","611420","523930","812990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230 Vercelli Drive
Bear, DE 19701
(39.603388, -75.701162)"
"Highpointe LLC","SBF21081510","Opeyemi Ola","1105 Casey Drive",,"New Castle","DE","19720","3025461601",,,"info.3ellc@gmail.com",,"YES",,,,,"YES","Highpointe LLC sells and supplie various products including school supplies, household items, home d�cor, and lighting.","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1105 Casey Drive
New Castle, DE 19720
(39.561923, -75.658662)"
"H&M Underground Works LLC","SBF21051485","Monique Gravatt","6 S. Main Street",,"Middletown","DE","19709","3025137638",,"http://www.hmundergroundworks.com","monique@hmundergroundworks.com",,,,,"YES",,"YES","Commercial Underground Contracting & Construction-Contractors in the Installation and Maintenance of Broadcasting and Telecommunication Systems-Underground Cable Laying for Telecommunication, Technology, Cable Television, Communications, Telephone, Fiber Optics-Directional Boring and Trenching Contracting-Conduit and Cable Contracting & Construction-Cable and Conduit Pulling, Plowing, Cleaning, Rodding, Blowing-Manhole, Vaults, Pedestal Servicing and Placement-Conduit Innerduct Placement-Rod and Rope- Main Line and Drop Related Services, Including line Burials-Underground Construction for Electrical, Water and General ConLines","237130","238910","238210","237990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6 S. Main Street
Middletown, DE 19709
(39.547649, -75.648917)"
"Hola Delaware LLC","SBF19021244","Marianelly Vera","100 Hickory Place",,"Newark","DE","19702","3025889582","3028323620","http://www.ElTiempoHispano.com","manellyvera@yahoo.com",,"YES",,"YES",,,"YES","Hola Delaware LLC serves the Hispanic community in Delaware. As such, Hola Delaware LLC: Produces El Tiiempo Hispano, a bilingual newspaper destined to inform, educate and connect the Latino and non-Latino community in Delaware. Offers certified translation and interpretation services. All translators are recognized by the American Translators Association. We translate legal, medical, educational, advertisement, informational documents for Delaware institutions such as school districts; marketing agencies, newspapers, law firms among others. Provides bilingual Speech-Language Therapy services that include: bilingual evaluation, language dominance assessments, speech-language therapy services, Autism Spectrum Disorder ADOS evaluation. Our clinicians are certified bilingual.","541890","511110","541930","511120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100 Hickory Place
Newark, DE 19702
(39.617513, -75.707026)"
"Hoofprints Inc. dba M Lyons Photography","DE22054099","Mary Lyons","246 Deakyneville Rd.",,"Townsend","DE","19734","3027573599",,"http://hoofprintsinc.com","mary@hoofprintsinc.com",,,,"YES",,,"YES","Hoofprints, Inc. is a full-service professional photography company specializing in photographs of horses and the people that work with them. Under the watchful eye of Mary Lyons, Hoofprints has earned a stellar nationwide reputation in the horse industry as The Official Track Photographer at Delaware Park racetrack since 1984. Mary Lyons, the founder and president ofHoofprints, Inc., also offers her creative talents to local individuals and businesses trading as M Lyons Photography shooting photographs for editorial, commercial and retail use of animals, sports, and events, executive and family portraits. We are image-makers that are experts in photo archiving, sound Digital Asset Management, and custom picture framing. We excel at helping businesses leverage the power of the visual image to communicate their message.","541922","541921","711510","541490","541890","711320","442299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246 Deakyneville Rd.
Townsend, DE 19734
(39.368685, -75.546487)"
"HOOK ASSOCIATES, Inc.","SBF22091608","Patricia Rivera","DBA: Hook PR & Marketing","17585 Nassau Commons Blvd, Suite 1","Lewes","DE","19958","3028585055",,"http://www.hookpr.com","patricia@hookpr.com",,,,"YES",,,,"Since 2007, Hook PR & Marketing has helped changemakers throughout the Mid-Atlantic reel in success with strategic marketing messages and brand-building campaigns in print, social, digital and multiple languages. We develop strategic campaigns that attract the right people, engage them as clients or donors, and inspire their connection with your organization.Our team also manages translation projects in Arabic, Burmese, French, Haitian Creole, Korean, Portuguese, Vietnamese and other languages. Learn more: www.hooktranslations.com.Hook Associates does business as Hook PR & Marketing Keywords: Branding, Marketing, Web Design, Graphic Design, Translations, Campaigns, Public Relations, P.R.","541613","541930","541820","541430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Hound Dog Recovery, LLC","DE22054078","Crystal Grelock","2151 S. Dupont Boulevard",,"Smyrna","DE","19977","3028363806","3028363805","http://www.hounddogrecovery.com","www.hounddogrecovery@comcast.net",,,,"YES",,,"YES","Repossession services. We act as the lein holder's agent and recover their collateral. We also do personal property towing and light transport services.","488410","561491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2151 S. Dupont Boulevard
Smyrna, DE 19977
(39.273595, -75.590244)"
"HR Business Expert, LLC","SBF19021251","Adriana Cherundolo","1 Innovation Way",,"Newark","DE","19711","3026350655","3022952888","http://www.HRBusinessExpert.com","adriana@hrbusinessexpert.com",,,,"YES",,,"YES","We provide comprehensive Human Resource consulting, recruitment, and temporary staffing services. Our bilingual services include compliance, employment, employee relations, and organizational development. From handbook creation and revision to policy intrepretation, compensation, training and development, and recruitment and staffing, we provide HR services in English and Spanish and assist organizations of all sizes.","541612","541618","541611","561311","561320","561110","561312","561330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1 Innovation Way
Newark, DE 19711
(39.678754, -75.732158)"
