"schoolyear","districtcode","district","schoolcode","organization","assessmentname","contentarea","race","gender","grade","specialdemo","geography","subgroup","rowstatus","tested","proficient","pctproficient","scalescoreavg"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","10th Grade","Non-SWD","All Students","Asian American/Male/10th Grade/Non-SWD","REPORTED","124","88","70.97","610.18"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","10th Grade","Students with Disabilities","All Students","Asian American/Male/10th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Active EL Students","All Students","Asian American/Male/11th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Low-Income","All Students","Asian American/Male/11th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Non-EL Students","All Students","Asian American/Male/11th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Non-Foster Care","All Students","Asian American/Male/11th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Non-Homeless","All Students","Asian American/Male/11th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Non Low-Income","All Students","Asian American/Male/11th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","11th Grade","Non-SWD","All Students","Asian American/Male/11th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","12th Grade","Active EL Students","All Students","Asian American/Male/12th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","12th Grade","Non-EL Students","All Students","Asian American/Male/12th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","12th Grade","Non-Foster Care","All Students","Asian American/Male/12th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","12th Grade","Non-Homeless","All Students","Asian American/Male/12th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","12th Grade","Non Low-Income","All Students","Asian American/Male/12th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Asian American","Male","12th Grade","Non-SWD","All Students","Asian American/Male/12th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","All Students","5th Grade","All Students","All Students","Native Hawaiian/Pacific Islander/5th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","All Students","8th Grade","All Students","All Students","Native Hawaiian/Pacific Islander/8th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","All Students","9th Grade","All Students","All Students","Native Hawaiian/Pacific Islander/9th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","All Students","10th Grade","All Students","All Students","Native Hawaiian/Pacific Islander/10th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","REPORTED","35","9","25.71","586.97"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","5th Grade","Students with Disabilities","All Students","Native Hawaiian/Pacific Islander/Female/5th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Active EL Students","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Homeless","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","8th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Female/8th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Active EL Students","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","9th Grade","Students with Disabilities","All Students","Native Hawaiian/Pacific Islander/Female/9th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Active EL Students","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Military Connected Youth","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Female","10th Grade","Students with Disabilities","All Students","Native Hawaiian/Pacific Islander/Female/10th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Active EL Students","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Homeless","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","5th Grade","Students with Disabilities","All Students","Native Hawaiian/Pacific Islander/Male/5th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Active EL Students","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","8th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Male/8th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Military Connected Youth","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","9th Grade","Students with Disabilities","All Students","Native Hawaiian/Pacific Islander/Male/9th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","10th Grade","Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/10th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","10th Grade","Non-EL Students","All Students","Native Hawaiian/Pacific Islander/Male/10th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","10th Grade","Non-Foster Care","All Students","Native Hawaiian/Pacific Islander/Male/10th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","10th Grade","Non-Homeless","All Students","Native Hawaiian/Pacific Islander/Male/10th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","10th Grade","Non Low-Income","All Students","Native Hawaiian/Pacific Islander/Male/10th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native Hawaiian/Pacific Islander","Male","10th Grade","Non-SWD","All Students","Native Hawaiian/Pacific Islander/Male/10th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","5th Grade","All Students","All Students","Multi-Racial/5th Grade","REPORTED","519","140","26.97","574.91"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","8th Grade","All Students","All Students","Multi-Racial/8th Grade","REPORTED","387","113","29.20","582.68"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","9th Grade","All Students","All Students","Multi-Racial/9th Grade","REPORTED","99","58","58.59","602.86"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","10th Grade","All Students","All Students","Multi-Racial/10th Grade","REPORTED","180","97","53.89","601.17"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","11th Grade","All Students","All Students","Multi-Racial/11th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","12th Grade","All Students","All Students","Multi-Racial/12th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","REPORTED","1195","409","34.23","583.56"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Active EL Students","All Students","Multi-Racial/Female/5th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Homeless","All Students","Multi-Racial/Female/5th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Low-Income","All Students","Multi-Racial/Female/5th Grade/Low-Income","REPORTED","124","14","11.29","557.24"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Military Connected Youth","All Students","Multi-Racial/Female/5th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Non-EL Students","All Students","Multi-Racial/Female/5th Grade/Non-EL Students","REPORTED","250","66","26.40","574.14"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Non-Foster Care","All Students","Multi-Racial/Female/5th Grade/Non-Foster Care","REPORTED","251","66","26.29","574.12"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Non-Homeless","All Students","Multi-Racial/Female/5th Grade/Non-Homeless","REPORTED","244","64","26.23","574.07"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Non Low-Income","All Students","Multi-Racial/Female/5th Grade/Non Low-Income","REPORTED","127","52","40.94","590.6"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Non-SWD","All Students","Multi-Racial/Female/5th Grade/Non-SWD","REPORTED","213","65","30.52","580.31"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","5th Grade","Students with Disabilities","All Students","Multi-Racial/Female/5th Grade/Students with Disabilities","REDACTED","38",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Active EL Students","All Students","Multi-Racial/Female/8th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Homeless","All Students","Multi-Racial/Female/8th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Low-Income","All Students","Multi-Racial/Female/8th Grade/Low-Income","REPORTED","76","14","18.42","576.25"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Military Connected Youth","All Students","Multi-Racial/Female/8th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Non-EL Students","All Students","Multi-Racial/Female/8th Grade/Non-EL Students","REPORTED","195","66","33.85","585.41"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Non-Foster Care","All Students","Multi-Racial/Female/8th Grade/Non-Foster Care","REPORTED","196","66","33.67","585.28"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Non-Homeless","All Students","Multi-Racial/Female/8th Grade/Non-Homeless","REPORTED","192","64","33.33","584.95"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Non Low-Income","All Students","Multi-Racial/Female/8th Grade/Non Low-Income","REPORTED","120","52","43.33","591"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Non-SWD","All Students","Multi-Racial/Female/8th Grade/Non-SWD","REPORTED","176","66","37.50","588.56"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","8th Grade","Students with Disabilities","All Students","Multi-Racial/Female/8th Grade/Students with Disabilities","REDACTED","20",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Homeless","All Students","Multi-Racial/Female/9th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Low-Income","All Students","Multi-Racial/Female/9th Grade/Low-Income","REPORTED","17","7","41.18","586.41"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Military Connected Youth","All Students","Multi-Racial/Female/9th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Non-EL Students","All Students","Multi-Racial/Female/9th Grade/Non-EL Students","REPORTED","51","32","62.75","603.71"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Non-Foster Care","All Students","Multi-Racial/Female/9th Grade/Non-Foster Care","REPORTED","51","32","62.75","603.71"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Non-Homeless","All Students","Multi-Racial/Female/9th Grade/Non-Homeless","REPORTED","49","31","63.27","604.59"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Multi-Racial","Female","9th Grade","Non Low-Income","All Students","Multi-Racial/Female/9th Grade/Non Low-Income","REPORTED","34","25","73.53","612.35"
