Company Name,SBFCertNum,Contact Name,Address 1,Address 2,City,State,Tel,Fax,WebSite,EMail,Wholesale,Retail,Manufacturing,Service,Construction,Architecture and Engineering Services,Small Business,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,NAICSCode7,NAICSCode8,NAICSCode9,NAICSCode10,NAICSCode11,NAICSCode12,NAICSCode13,NAICSCode14,NAICSCode15,NAICSCode16,NAICSCode17,NAICSCode18,NAICSCode19,NAICSCode20,NAICSCode21,NAICSCode22,NAICSCode23,NAICSCode24,NAICSCode25,NAICSCode26,NAICSCode27,NAICSCode28,NAICSCode29,NAICSCode30,NAICSCode31,NAICSCode32,NAICSCode33,NAICSCode34,NAICSCode35,NAICSCode36,NAICSCode37,NAICSCode38,Geocoded Location
"Directory Wizards, Inc.",DE21093882,Stephanie Nichols,P.O. Box 165,,Odessa,DE,3024828004,,http://www.dirwiz.com,sales@dirwiz.com,YES,,,,,,YES,511210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Diverse Agile Solutions, LLC",SBF19021246,Jerome Brown,307 Sir Paul's Place,,Bel Air,MD,4107132545,,http://www.diverseagilesolutions.com,jbrown@diverseagilesolutions.com,,,,YES,,,YES,541512,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"307 Sir Paul's Place
Bel Air, MD 21014
(39.55233, -76.378961)"
"Diverse Supply Solutions, LLC",DE21093895,Kathleen Gorman,35486 Bayview Lane,,Millsboro,DE,2155888300,,http://www.DiversesupplySolutions.net,kathy@diversesupplysolutions.net,YES,,,YES,,,YES,423610,423710,423830,423990,424330,541890,424120,423120,424130,424340,424720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35486 Bayview Lane
Millsboro, DE 19966
(38.633664, -75.131533)"
Diversity Marketing and Communications,SBF22081604,Susan Cohen,28 Washington Street,Suite 103,East Orange,NJ,9733770300,9733773090,http://www.diversitymc.com,laura.febbi@diversitymc.com,,,,YES,,,YES,541613,541810,541820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28 Washington Street
East Orange, NJ 07017
(40.768811, -74.218859)"
Divine Imaging LLC,SBF20021335,Valerie Reilly,624 Cicada Lane,,Milford,DE,3022496611,,http://www.simplydivinede.com,hello@SimplyDivineDE.com,,,,YES,,,YES,541430,323111,541860,323120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"624 Cicada Lane
Milford, DE 19963
(38.963409, -75.433296)"
DL Metal Design LLC,SBF20071401,David Lopez,462 Front Street,,Hellertown,PA,2157013988,,http://www.dlmetaldesign.com,blopez@dlmetaldesign.com,,,YES,,,,YES,236220,236210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"462 Front Street
Hellertown, PA 18055
(40.577866, -75.342538)"
Doc's Medical LLC,SBF20011332,Marvin Nunez,25 Dynasty Drive,,Bear,DE,3024508671,,http://www.docsmedicalsupplies.com,docsmedicalsupplies@gmail.com,YES,,,,,,YES,339112,339113,334516,322291,333314,334510,334519,423210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25 Dynasty Drive
Bear, DE 19701
(39.580271, -75.730928)"
"Donaldson Electric, Inc.",DE21053817,Kimberly Donaldson,"124 Middleboro Road, Suite A",,Wilmington,DE,3026607534,3026607542,http://www.donaldson-electric.com,kim@donaldson-electric.com,,,,,YES,,YES,238210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124 Middleboro Road, Suite A
Wilmington, DE 19804
(39.721192, -75.582069)"
"Dragonfly, Inc. DBA 95 Traffic Safety Supply",SBF21111538,Mei Greer,9011 E. Hampton Drive,,Capitol Heights,MD,3013955161,,http://www.95trafficsafety.com,info@95trafficsafety.com,YES,,,,,,YES,423320,423390,423450,423710,423860,423990,424690,424910,424950,424990,541690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9011 E. Hampton Drive
Capitol Heights, MD 20743
(38.883476, -76.849917)"
DSHERRI LLC,SBF19011234,Deneen Thompson,DBA: GS Piles,15 Stallion Drive,Newark,DE,3023532069,,http://www.gspiles.com,info@gspiles.com,,,,,YES,,YES,238190,236220,238990,238910,238130,238120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DSQuorum, LLC DBA Data Society",SBF21021452,Merav Yuravlivker,1717 E. Cary Street,,Richmond,VA,2026990822,2028279832,http://www.datasociety.com,legal@datasociety.com,,,,YES,,,YES,611420,512110,512191,512240,518210,541611,541618,541910,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1717 E. Cary Street
Richmond, VA 23223
(37.532197, -77.428671)"
"D. Stafford and Associates, LLC",DE22034021,Dolores Stafford,179 Rehoboth Avenue,#1121,Rehoboth Beach,DE,2024385929,,http://www.dstaffordandassociates.com/,dolores@dstaffordandassociates.com,,,,YES,,,YES,541618,611430,561312,561320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"179 Rehoboth Avenue
Rehoboth Beach, DE 19971
(38.716221, -75.081669)"
DTI Inc.(DBA Digital Technologies),SBF18083015,Akbar Rahman,62 Albe Drive,Suite B,Newark,DE,3027311928,3027311938,http://www.usedti.com,jboddorff@usedti.com,,,,YES,,,YES,238210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62 Albe Drive
Newark, DE 197021370
(39.65084, -75.713539)"
Eagle Point Solution LLC aka EPS,SBF19061297,Suvas Pandya,8 Hunters Hill Drive,,Morgantown,PA,2153684713,,http://www.epsresource.com,suvasp@eps-llc.com,,,,YES,,,YES,541511,813920,541618,541219,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8 Hunters Hill Drive
Morgantown, PA 19543
(40.161101, -75.869498)"
Early Dawn Refreshment Services Inc.,SBF22081601,Brian Kilgore,DBA Eastern Shore Coffee & Water,31404 Old Ocean City Road,Salisbury,MD,4107494494,8772659962,http://www.easternshorecoffee.com,bkilgore@easternshorecoffee.com,YES,,,,,,,424490,722515,423440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Earth Data Incorporated,SBF21111536,Mark Williams,131 Comet Drive,,Centreville,MD,4107588160,,http://www.earthdatainc.com,mwilliams@earthdatainc.com,,,,,,YES,YES,541370,541620,541330,541519,541611,541690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131 Comet Drive
Centreville, MD 21617
(39.034181, -76.071476)"
"Easy Lift Co., Inc.",SBF19121325,A. Joseph Irons,2 Mill Park Court,,Newark,DE,3027377000,3027377333,http://www.easylifteqpt.com,bjacobs.com,,,YES,,,,,333924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 Mill Park Court
Newark, DE 19713
(39.684894, -75.700804)"
"Ebert Enterprises, Inc. dba Curry Printing",SBF20051367,Paula Fargo,314 N. Charles Street,,Baltimore,MD,4106852679,,http://www.curryprint.com,annie@curryprint.com,,,YES,,,,YES,323111,323120,541430,541890,314999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"314 N. Charles Street
Baltimore, MD 21201
(39.292792, -76.615376)"
"Eden Rock Project Solutions, LLC",SBF22051585,Carmel Anerino,15 Clayton Avenue,,Wilmington,DE,3024941583,,,carmelanerino@gmail.com,YES,,,YES,,,YES,541614,541990,423320,423510,423390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15 Clayton Avenue
Wilmington, DE 19809
(39.788567, -75.477534)"
EDH Consulting,DE20063562,Ed Haggerty,19633 Blue Bird Lane,,Rehoboth Beach,DE,3024709322,,http://www.edhcxconsulting.com,ed.Haggerty@edhCXconsulting.com,,,,YES,,,YES,518210,541511,541512,541513,541519,611420,541613,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19633 Blue Bird Lane
Rehoboth Beach, DE 19971
(38.718158, -75.116884)"
"EDLYNCARE, LLC",SBF18081214,Edmond Agyapong,261 Ann Drive,,Middletown,DE,3023766279,3023786829,http://www.edlyncare.com,info@edlynncare.com,,,,YES,,,YES,621610,624120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"261 Ann Drive
Middletown, DE 19709
(39.535914, -75.657584)"
ED-TECH Enterprises LLC,SBF21081509,L'Tanya Spinelli,10 Paisley Street,,Bear,DE,2024211577,,http://www.ed-techenterprises.net,lspinelli@ed-techgroup.com,,,,YES,,,YES,541513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 Paisley Street
Bear, DE 19701
(39.611729, -75.69536)"
Elaborit Inc.,SBF22031565,Derick Furtado,1237 Parish Avenue,,Claymont,DE,3024673080,,http://www.elaborit.com,dfurtado@elaborit.com,,,,YES,,,YES,541511,541512,423430,541519,541690,541990,511210,519190,517919,541513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1237 Parish Avenue
Claymont, DE 19703
(39.804495, -75.45997)"
"Elegant Enterprise-Wide Solutions, Inc.",DE20123699,Vikas Arora,25961 Hartwood Drive,,Chantilly,VA,7036090215,7037226628,http://www.elegantsolutions.us,varora@elegantsolutions.us,,,,YES,,,YES,541511,541519,541512,518210,541690,561320,561110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25961 Hartwood Drive
Chantilly, VA 20152
(38.89832, -77.493)"
Eleventh House Solutions LLC,SBF20031350,Neoma Rohman,DBA Eleventh House Solutions,19 Bay St. Suite 2,Easton,MD,4437866444,4106908188,http://www.eleventhhousesolutions.com,neomarohman@gmail.com,,,,YES,,,YES,541611,561110,561410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Elite Construction & Design, Inc",SBF19031258,James Burgess,600 Beachwood Avenue,,Milford,DE,3023993974,,http://www.buildelite.com,james@buildelite.com,,,,,YES,,YES,236115,236116,236118,236210,236220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"600 Beachwood Avenue
Milford, DE 19963
(38.903629, -75.421068)"
"ELM Properties, Inc.",SBF21041477,Evette Morrow,301 Old Dupont Road,Suite G,Wilmington,DE,3027623757,3027622127,http://www.elmproperties.net,evette@elmproperties.net,,,,YES,,,YES,531110,531311,531210,531120,531130,531190,561320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"301 Old Dupont Road
Wilmington, DE 19804
(39.736486, -75.587856)"
"Endevor, LLC",SBF19051295,Richard Gilbert,3844 Kennett Pike,Suite 210-4,Greenville,DE,3025435055,,http://www.endevorllc.com,tjohnson@endevorllc.com,,YES,,YES,,,YES,541511,511210,518210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3844 Kennett Pike
Greenville, DE 19807
(39.776333, -75.596201)"
"Envision2bWell, Inc.",SBF21041476,Tammy Williams,929 High Street,Suite 204,West Chester,PA,8444734748,8447434748,http://www.envision2bwell.io,info@envision2bwell.io,,,,YES,,,YES,511210,541511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"929 High Street
West Chester, PA 19382
(39.941891, -75.591245)"
Epic Marketing Consultants Corporation,DE21043787,Nancy Dibert,501 Main Street,,Odessa,DE,3022859790,3025959091,http://www.epicmc2.com,info@epicmc2.com,,,,YES,,,YES,541613,541810,541860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"501 Main Street
Odessa, DE 19730
(39.45656, -75.66081)"
Equinox Consulting Partners LLC,SBF19021250,Melvin Williams,9682 Poindexter Court,,Burke,VA,5713141417,8003138784,http://www.equinoxconsultingpartnersllc.com,melvin@equinoxconsultingpartnersllc.com,,,,YES,,,YES,541611,541612,541618,561311,561330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9682 Poindexter Court
Burke, VA 220151867
(38.802119, -77.281267)"
Eric Hicks Realtor LLC,SBF20111429,Eric Hicks,40 Rambo Terrace,,New Castle,DE,3023575041,,,erichicksrealtor@aol.com,,,,YES,,,YES,531390,531210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40 Rambo Terrace
New Castle, DE 19720
(39.662725, -75.6224)"
E-Squared Consulting Corporation,DE20023369,Richard Easley,43969 Tavern Drive,Suite 200,Ashburn,VA,7038585588,7037240983,http://www.e-squared.org,reasley@e-squared.org,,,,YES,,,YES,541618,611430,541614,541611,611420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43969 Tavern Drive
Ashburn, VA 20147
(39.041492, -77.48072)"
"Ethan Solutions, Inc.",SBF20071397,James Wilkinson,"DBA Ethan Solutions Technologies, Inc.","1431 Greenway Drive, Suite 800",Irving,TX,8883340343,8883310344,http://www.ethan-solutions.com,info@ethan-solutions.com,,YES,,,,,YES,541611,541618,541519,541513,541511,541713,518210,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Eunity Solutions, LLC",SBF21081507,Eunity Gwanmesia,128 Fieldbrook Drive,,Magnolia,DE,3023995776,,http://www.eunitysolutions.com,eunitysolutions@gmail.com,,,,YES,,,YES,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128 Fieldbrook Drive
Magnolia, DE 19962
(39.069739, -75.495587)"
Everyone Can Achieve LLC,SBF20081404,Earl Cooper,2010 Woodlawn Avenure,,Wilmington,DE,3023172275,,http://www.ecamot.us,ecooper@ecamot.us,,,,,YES,,YES,238320,561990,561790,562910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ewing Safety and Industrial, Inc.",DE22064127,Katherine (Katie) Ewing,1824 North Division Street,,Morris,IL,5185055033,8006471002,http://www.ewingsafety.com,katie@ewingsafety.com,,YES,,,,,YES,454390,423710,423840,423990,423450,423850,424130,424690,448190,453998,812332,424340,424950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1824 North Division Street
Morris, IL 60450
(41.3789, -88.422089)"
Excella Staffing Solutions LLC,SBF21041469,Tammy Zello,PO Box 911,,Middletown,DE,3029857373,3023553079,http://www.goexcella.com,info@goexcella.com,,,,YES,,,YES,561320,561330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Executive Broadband Communications, LLC",DE22064124,Pete Daly,6 Jaymar Blvd,,Newark,DE,3024634335,,http://www.executive-broadband.com,pdaly@executive-broadband.com,,YES,,YES,,,YES,515210,517410,517311,517110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 Jaymar Blvd
Newark, DE 19702
(39.647162, -75.692711)"
"Facility Services Group, Inc.",SBF22021553,Albert Grimes,300 Cornell Drive,,Wilmington,DE,3026913970,,http://www.fsgmaintenance.com,cgrimes@fsgmaintenance.com,,,,YES,,,YES,423220,444190,561720,561740,325612,561790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300 Cornell Drive
Wilmington, DE 19801
(39.714502, -75.552949)"
Fifty Plus Home Services LLC dba FPHS,DE22044057,Roland Leonard Ray,23 Beacon Lane,,New Castle,DE,3023223951,3023223951,http://www.50plushomesvc.com,rlndray@aol.com,,,,YES,,,YES,561730,238320,561720,484210,624120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23 Beacon Lane
New Castle, DE 19720
(39.659078, -75.636128)"
"Fineline Graphics, Inc.",DE22034037,Richard Miller,DBA: Fineline Printing Group,8081 Zionsville Road,Indianapolis,IN,3178724490,3178704410,http://www.finelineprintinggroup.com,richardm@finelineprintinggroup.com,,,YES,,,,YES,541890,323111,322230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
First Genesis Holdings Inc.,SBF19021241,Roman McDonald,AKA First Genesis Financial Group DBA Benefyx,6020 Greene Street,Philadelphia,PA,6109942124,4847140785,http://www.firstgenesis.net,rmcdonald@firstgenesis.net,,,,YES,,,YES,524126,523930,524113,524210,524298,524114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"First State Flagging, LLC",SBF20011331,Patrick Baynard,755 Walker Rd. Suite B,,Dover,DE,3025050213,,,firststateflaggingllc17@outlook.com,,,,,YES,,,561990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"755 Walker Rd. Suite B
Dover, DE 19904
(39.170717, -75.540658)"
"FJM Solutions, LLC",SBF20071391,Fred Maahs,1302 Grayson Road,,Wilmington,DE,3023845625,,,fjmsolutionsllc@gmail.com,,,,YES,,,YES,541612,541613,541611,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1302 Grayson Road
Wilmington, DE 19803
(39.787011, -75.516072)"
"Forever First Enterprises, LLC",DE20123697,Rochellda Adderly,33 Abbey Road,,Newark,DE,3024383424,3027375542,,Rochellda.Adderly@comcast.net,,,,YES,,,YES,541611,611430,611710,624190,561320,561920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33 Abbey Road
Newark, DE 19702
(39.658632, -75.682936)"
"Fortress Veterans, LLC",SBF18071202,Paul Savanuck,12714 Veirs Mill Road,Ste.# 301,Rockville,MD,3016032073,,http://www.fortressveterans.com,paul@fortressveterans.com,,,,YES,YES,,YES,238320,238990,561740,561720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12714 Veirs Mill Road
Rockville, MD 20853
(39.0647, -77.097569)"
"For Your Good Consulting Group, LLC",SBF21031461,Tiffany Scott,331 Wilmore Drive,,Middletown,DE,4047811485,,,drew@fygconsultinggroupllc.com,,,,YES,,,YES,561110,541513,541611,541612,541613,541614,561920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"331 Wilmore Drive
Middletown, DE 19709
(39.451752, -75.67704)"
"Foster Bookkeeping Service, LLC",DE22054097,Sarah L. Foster,P.O. BOX 7673,,Newark,DE,3024206091,3023269336,,fosterbookkeep@aol.com,,,,YES,,,YES,541219,541213,518210,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Frankie's Trucking LLC,SBF21011442,Francisco Gonzalez,23747 Dove Road,,Seaford,DE,4107138917,,,frankiestrucking@outlook.com,,,,YES,,,YES,484110,484121,484122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23747 Dove Road
Seaford, DE 19973
(38.661602, -75.557326)"
Fresh Wind Recovery House,SBF21011446,Nakesha Ross,2101 N. Locust Street,,Wilmington,DE,3025435095,,,freshwindrecoveryllc@gmail.com,,,,YES,,,YES,623210,623220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2101 N. Locust Street
Wilmington, DE 19802
(39.747889, -75.533662)"
"Friendly One Solutions, LLC",SBF19041274,Joel Johnson-Friendly,241 Porcher Street,,Dover,DE,3026745190,,http://www.friendlyone.us,info@friendlyone.us,YES,YES,,YES,,,YES,423850,423440,423990,453998,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"241 Porcher Street
Dover, DE 19901
(39.136501, -75.507356)"
"Frontier Technologies, Inc.",DE22023997,Jayshree Moorthy,1521 Concord Pike,Suite 302,Wilmington,DE,3022252530,3027667080,http://www.ftiusa.com,rmoorthy@ftiusa.com,YES,,,,,,YES,541519,541511,541512,541513,518210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Galvanized Financial LLC,SBF20081405,Michael Leslie,504 Lilac Drive,,Middletown,DE,2672359559,,http://www.galvanizedfinancial.com,info@galvanizedfinancial.com,,,,YES,,,YES,523930,611710,813211,523920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"504 Lilac Drive
Middletown, DE 19709
(39.447056, -75.686783)"
"Gateway International 360, LLC",SBF21071505,Harper Zarker,125 Rickey Boulevard,Unit 518,Bear,DE,6094581806,,http://www.gatewayintl360.com,harper@gatewayintl360.com,,,YES,YES,,,YES,335129,238210,335121,335122,335999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125 Rickey Boulevard
Bear, DE 19701
(39.607787, -75.708662)"
"Generation Electrical Services, LLC",SBF19031262,Brent Greenfield,P.O. Box 225,,Townsend,DE,3025400397,,http://www.generationelectricalservices.com,info@generationelectricservices.com,,,,YES,,,YES,238210,236220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GenVision Consulting Group,SBF22041575,Taryn Guy,P.O. Box 446,,Townsend,DE,2677169556,,http://www.genvisionconsultants.com,tguy@genvisionconsultants.com,,,,YES,,,YES,541611,611430,541613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GFC Logistics LLC,SBF20101420,Nicholas Berg,9 E. Lookerman Street,Suite 202-735,Dover,DE,3212039511,,http://www.gfc-logistics.net,info@gfclogistics.net,,,YES,,,,,335921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9 E. Lookerman Street
Dover, DE 19901
(39.159071, -75.520096)"
G&G Transport LLC,SBF21051486,Gabriel Galban,4080 Willey Drive,,Townsend,DE,3522665282,,,ggtransportllc1@yahoo.com,,,,YES,,,YES,484220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4080 Willey Drive
Townsend, DE 19734
(39.391038, -75.662411)"
Gina M. Wilson DBA System Strategies,SBF21121546,Gina Wilson,9 E. Aldine Drive,,Hockessin,DE,3022299711,,http://www.systemstrategiesconsulting.com,gwilson@systemstrategiesconsulting.com,,,,YES,,,YES,611430,541611,624110,611699,541612,611710,541512,561110,541614,541720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9 E. Aldine Drive
Hockessin, DE 19707
(39.785111, -75.671128)"
"G&J Delaware Homes, LLC",SBF20021336,Pamela Hill,DBA G&J Quality Homes,31-C Trolley Sq.,Wilmington,DE,4047353025,,http://www.GJQualityHomes.com,gjqualityhomes@gmail.com,,,,YES,,,,531110,624221,623990,624229,531311,531390,238350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Glo-Chem International Inc.,SBF20041356,Mujahid Nyahuma,,3000 Market St. Suite 202,Philadelphia,PA,8006518430,2155211502,http://www.glo-chem.com,info@glo-chem.com,YES,,,,,,YES,236220,423850,425120,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Philadelphia, PA 19104
(39.960516, -75.199047)"
"Gon & Clark Group, LLC",SBF20081411,Nakiya McAdams,29 Reilly Court,,Metuchen,NJ,7323393189,,http://www.thegonclarkgroup.com,n.mcadams@thegonclarkgroup.com,,,,,YES,,YES,237310,237110,237990,238320,238910,238990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29 Reilly Court
Metuchen, NJ 08840
(40.553504, -74.319795)"
Graphite Systems Inc.,SBF20081413,James Smith,2901 W. Bluegrass Boulevard,Suite 205,Lehi,UT,3854848741,,http://www.graphiteconnect.com,conrad@graphiteconnect.com,,,,YES,,,,511210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2901 W. Bluegrass Boulevard
Lehi, UT 84043
(40.435326, -111.896775)"
"GRC as a Service, LLC",SBF19111323,Nancy Kim,112 Downs Drive,,Wilmington,DE,3026851429,,http://www.grc-as-a-service.com,nk@grc-as-a-service.com,,,,YES,,,,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112 Downs Drive
Wilmington, DE 19807
(39.757295, -75.612255)"
