"company_name","osdcertnum","contact_name","address_1","address_2","city","state","zip_code","tel","fax","website","email","building_trade","consultant","general_services","license_professional","manufacture","supplier","highway_construction","other_services","deldot","md_dot","nmsdc","paucp","wbenc","pamwb","wilmcity","njmwb","sam","mbe","wbe","_8_a","foreign_state","vobe","sdvobe","iwdbe","african","asian","subasian","hispanic","nativeamer","white","other","woman","disabled","veteran","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","certified"
"HAZ LLC dba Any Lab Test Now","DE22054079","Naznin Vahora","430 People's Plaza",,"Newark","DE","19702","3022616099","3022616441","www.anylabtestnow.com/franchises/newark-19702/","nvahora@anylabtestnow.com",,,,"YES",,,,"YES",,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"541990","621511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HEADSTREAM INC","DE21013707","Aravindan Pratapagiri","5301 Limestone Road","Suite 204","Wilmington","DE","19808","3023560156","2105796534","www.headstreaminc.com","aravin@headstreaminc.com",,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541512","541513","541519","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Healing Adults & Adolescents Residential Treatment","DE21043776","Sheryl Herbert","DBA HAART Program","3560 Wrangle Hill Road","Bear","DE","19701","3028364000","3028363222","www.haartprogram.org","sherylherbert@comcast.net",,,,"YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"623220","623210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Health Care Solutions of Delaware Valley LLC","DE21123944","Kristen Motley","131 Woodgreen Road",,"Claymont","DE","19703","4842342427","4842444614","www.hcsdv.com/","contact@hcsdv.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"624190","923120","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Healthcierge LLC","DE21043774","Abdou Bah","90 East Hasley Road","Suite 333 #272","Parsippany","NJ","07054","4122929540",,,"abah@healthciergellc.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"561422","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HEALTHe Insights Consulting, LLC","DE20073580","Lisa Johnson","1306 North Dupont Street",,"Wilmington","DE","19806","3028938954",,"www.HEALTHeinsightsconsulting.com","lisa@healtheinsightsconsulting.com",,"YES",,,,,,,,,"YES",,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541512","541611","923120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Heart To Heart Health Services","DE22054084","Theressa Milhouse","896 S. State Street",,"Dover","DE","19901","3023820570",,"www.heart2hearthealthservices.co","heart2hearthealthservices@gmail.com",,,"YES","YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541380","621511","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Henry H Hom DBA First State Safety Services","DE20073578","Henry Hom","560 Peoples Plaza #283",,"Newark","DE","19702","3022921368","3022920761","www.firststatesafetyservices.com","info@firststatesafetyservices.com",,"YES",,"YES",,,,"YES",,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"611699","541690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Heritage Consulting, Inc.","DE18073007","Donna Harris","422 South Camac Street",,"Philadelphia","PA","19147","2155461988",,"www.heritageconsultinginc.com","donna@heritageconsultinginc.com",,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541720","541611","611430","541910","541612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Herschel Consulting, LLC","DE19053232","Ben Lykens","230 Vercelli Drive",,"Bear","DE","19701","3017049733",,"www.herschelconsultingllc.com","herschelconsultingllc@outlook.com",,"YES",,,,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES","YES","611420","523930","812990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Highpointe LLC","DE21083858","Opeyemi Ola","1105 Casey Drive",,"New Castle","DE","19720","3025461601",,,"info.3ellc@gmail.com",,,"YES",,,"YES",,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HiReli, LLC","DE22013963","Ellen Barag","123 Isaacs Shore Drive","Suite 300","Slaughter Beach","DE","19963","6108122306","2402828531","www.hireli.com","ellen@hireli.com",,,,,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"423610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hispanispace LLC DBA ThinkNow Research","DE20033460","Roy Eduardo Kokoyachuk",,"2100 W. Magnolia Blvd., Suite AB","Burbank","CA","91506","8188430220","8183518294","www.thinknowresearch.com","roy@thinknowresearch.com",,,,,,,,"YES",,,"YES",,,,,,,"YES",,"YES",,,,,,,,"YES",,,,,,,"541910","541613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"H&M Underground Works LLC","DE21053808","Monique Gravatt","6 S. Main Street",,"Middletown","DE","19709","3025137638",,"www.hmundergroundworks.com","monique@hmundergroundworks.com","YES",,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"237130","238910","238210","237990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hola Delaware LLC","DE19023110","Marianelly Vera","100 Hickory Place",,"Newark","DE","19702","3025889582","3028323620","www.ElTiempoHispano.com","manellyvera@yahoo.com",,"YES","YES",,,,,,,,,,,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541890","511110","541930","511120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Holmes Smith Consulting Services, Inc","DE20023356","Patricia Smith",,"1201 N. Orange St., Suite 7192","Wilmington","DE","19801","3028846748",,"www.homesmithconsulting.com","dr.pat@holmessmithconsulting.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"611710","624190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Homeland Industrial Supply, Inc.","DE21033760","Donna King","3045 McCann Farm Drive","Unit 102","Garnet Valley","PA","19060","8443501550","4843244642","www.homelandindustrialsupply.com","support@homelandindustrialsupply.com",,,,,,"YES",,,,,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"424690","423850","423840","423830","424950","424720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hoofprints Inc. dba M Lyons Photography","DE22054098","Mary Lyons","246 Deakyneville Rd.",,"Townsend","DE","19734","3027573599",,"hoofprintsinc.com","mary@hoofprintsinc.com",,,"YES",,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541922","541921","711510","541490","541890","711320","442299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HOOK ASSOCIATES, Inc.","DE22094167","Patricia Rivera","DBA: Hook PR & Marketing","17585 Nassau Commons Blvd, Suite 1","Lewes","DE","19958","3028585055",,"www.hookpr.com","patricia@hookpr.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541613","541930","541820","541430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hoopes Fire Prevention Inc","DE22034009","Jaclyn Eastburn","124 Sandy Drive",,"Newark","DE","19713","3023230220","3023231190","www.hoopesfp.com","josh.eastburn@hoopesfp.com",,,"YES","YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541990","423990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hope Health System Inc.","DE20043468","Oladipo Fadiora",,"6707 Whitesone Rd.","Gwynn Oak","MD","21207","4438657552","4102651258","www.hopehealthsystems.com","Lanre39@hopehealthsystems.com",,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"621420","561320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Horizon Health Care Consultants","DE20043509","Patricia McGinley","3000 Valley Forge Circle","Suite 3200","King of Prussia","PA","19406","6107836925","6107837274","horizonhcc.com","horizon@horizonhcc.com",,"YES",,,,,,,,,,"YES",,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"541618","624310","524114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hound Dog Recovery, LLC","DE22054077","Crystal Grelock","2151 S. Dupont Boulevard",,"Smyrna","DE","19977","3028363806","3028363805","www.hounddogrecovery.com","www.hounddogrecovery@comcast.net",,,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"488410","561491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HR Business Expert, LLC","DE19023123","Adriana Cherundolo","1 Innovation Way",,"Newark","DE","19711","3026350655","3022952888","www.HRBusinessExpert.com","adriana@hrbusinessexpert.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES","YES",,"541612","541618","541611","561311","561320","561110","561312","561330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HR Consultants, Inc.","DE21093883","Jonna Contacos-Sawyer","160 Jari Drive","Suite 180","Johnstown","PA","15904","8142663818","8142660189","www.hrconsults.com","yvette@hrconsults.com",,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541611","611430","541612","611710","541219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HR Office Solutions, Inc.","DE19043197","Deidra Smith",,"49 Representative Lane","Dover","DE","19904","7576046812","2068884342","www.hrosinc.com","legal@hrosinc.com",,"YES","YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541199","492110","541120","541611","561110","561499","624310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HR Redefined, LLC","DE22094171","Tracy Dunbar","8 The Green","Suite B","Dover","DE","19901","9172828975",,"www.hr-redefined.com","tracyd@hr-redefined.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HR Strategies LLC","DE22054091","Patricia Clendening","137 Back Creek Drive",,"Middletown","DE","19709","3023768595","3023768595","www.HRStrategies.org","Tricia@HRStrategies.org",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HRV Conformance Verification Associates, Inc.","DE22034022","H.Rochelle Stachel","420 Rouser Rd","Suite 400","Moon Twp","PA","15108","4122992000","4122992007","www.hrvinc.com","jolexa@hrvinc.com",,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"237310","237990","236220","237130","237110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Huntington Estates LLC","DE21123947","Angela Lee","66 Savoy Road",,"Newark","DE","19702","4436287910",,,"huntingtonestatesde@gmail.com",,,,"YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"623210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Hydro-Marine Construction Co., Inc.","DE20023370","Janet Castle","Tynddol Building","1345 Route 38 West","Hainesport","NJ","08036","6092616353","6092613422","www.wjcastlegroup.com","hmc@wjcastlegroup.com",,,,,,,,"YES",,,,,"YES","YES",,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"237990","561990","237130","488330","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"HyperGen Inc.","DE20043503","Sherry Dyer","7810 Carvin Street",,"Roanoke","VA","24019","8004973744","5405242957","www.hypergeninc.com","dyers@hypergeninc.com",,"YES","YES",,,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541511","541519","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"ibranch Lab Consultants, LLC","DE22013951","Sandy Almassou","465 Preakness Run",,"Newark","DE","19702","3026029575",,"www.ibranchlabconsultants.com","support@ibranchlabconsultants.com",,"YES","YES",,,,,,,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,"YES","YES",,,"541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"iBusiness Solution LLC","DE20033422","Pramod Srivatava","5000 Lenker Street","#200","Mechanicsburg","PA","17050","7175401209","7177370962","www.ibusinesssolution.com","pks@ibusinesssolution.com",,"YES",,,,,,,,,,"YES",,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Icarus Aerospace Inc.","DE20063552","Joshua Brown","108 Sharlow Drive",,"Wallingford","PA","19086","4844088248",,"www.icarusuas.com","jbrown@icarusuas.com",,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES","YES","611512","624230","611519","541922","423850","541360","541370","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"iCivil Inc","DE20033444","Stephanie Pratt","10725 Birmingham Way",,"Woodstock","MD","21163","4435596207","2403902359","www.iCivilInc.com","Spratt@iCivilInc.com",,"YES",,"YES",,,,,"YES",,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541330","237310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Ideal Electrical Supply Corporation","DE18083021","Cora Williams","dba Ideal Electric","3515 V Street NE","Washington","DC","200181530","2025267500","2025267508","www.idealelectric.com","cwilliams@idealelectric.com",,,,,,"YES",,,,,"YES",,"YES",,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"423610","423690","424690","423840","424990","423710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"IEI Group, Ltd.","DE22054110","Rosemary Espanol","428 North 2nd Street",,"Philadelphia","PA","19123","2154133700","2154133773","www.ieigroup.com","respanol@ieigroup.com",,"YES",,,,,,"YES",,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"IJC Systems, Inc.","DE19043206","Celestinah Ibironke","7021 Holly Springs Lane","Suite A","Elkridge","MD","21075","2403435724",,"www.ijcsystems.com","info@ijcsystems.com",,,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"236118","237130","541611","541618","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Illuminate Health Inc.","DE22084158","Varun Goyal","12172 Frenzel Parkway",,"Carmel","IN","46032","3126052390",,"https://illuminate.health/","vg@illuminate.health",,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"511210","621399","621999","524292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Illuminative Strategies Inc.","DE22054072","Geralyn James","3309 Robbins Road 139",,"Springfield","IL","62704","9495471493","8889134032","www.illum-strat.com","accounting@illum-strat.com",,"YES",,,,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541612","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"ImageVisions","DE21093906","Barbara Garland","3903 Ardleigh Drive",,"Wilmington","DE","19807","3024255066",,"www.imagevisions.net","bbg@imagevisions.net",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"611430","611699","541820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Implify, Inc.","DE22074135","Priyamvada Kondapalli","260 Chapman Road","Suite 201 C","Newark","DE","19702","3025332345","3025332406","www.implifyinc.com","ravi.k@implify.inc.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Info-Matrix Corporation","DE20103647","Brenda Ritter","202 Senate Avenue, Suite N-400","PO Box 187","Camp Hill","PA","17011","7172609850",,"www.info-matrix.com","britter@info-matrix.com",,,,,,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541511","541512","541519","541618","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"INGenesis, Inc.","DE20033420","Veronica Edwards","10231 Kotzebue Street",,"San Antonio","TX","78217","2103660033","2105684582","www.ingenesis.com","edwardsv@ingenesis.com",,"YES",,,,,,"YES",,,"YES",,"YES",,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541990","541612","541611","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Innovate!, Inc","DE20033398","Lily Thomas","6189 Cobbs Road",,"Alexandria","VA","22310","7039229090","7039229002","www.innovateteam.com","lthomas@innovateteam.com",,,,"YES",,,,,,,,,"YES",,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541512","518210","541370","541511","541519","541611","541613","541614","541618","541620","541690","561990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Innovative Development, LLC","DE20043515","Amanda Mortimer","18 Mainland Road",,"Harleysville","PA","19438","2152304130",,"www.id-llc.com","arodi@id-llc.com",,"YES",,,,"YES",,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541512","518210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Inspiration Global, LLC","DE20103652","Jogendra Daita","2538 Raleigh Road",,"Hummelstown","PA","17036","7173646530",,"www.inspirationglobal.com","jdaita@inspirationglobal.com",,"YES",,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541512","541519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Inspirations In Glass","DE18042954","Marcie Tauber","2512 Garth Road",,"Wilmington","DE","19810","3023831006",,"www.InspirationsInGlass.com","InspirationsInGlass@gmail.com",,,,,,"YES",,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"453998","327215","541430","711510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Inspire By Touch","DE20053531","Khalil Abdul-Majid","104 McMullen Avenue","Apt B4","New Castle","DE","19720","3028986810",,"www.inspirebytouch.com","ibtouched@gmail.com",,,"YES","YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES",,"812199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Integrated Health Associates, LLC","DE19043220","Tiffany Rubin","DBA: Nurse Next Door","101 N. Main St. Ste. A","Camden","DE","19934","3023595561","8556314365","www.nursenextdoordelaware.com","tiffany.rubin@nursenextdoor.com",,,,"YES",,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,,,"YES",,,"621610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Integrated Technology Solutions, Inc.","DE18073003","Debra Shapiro","6325 Woodside CT","Suite 130","Columbia","MD","21046","4434209014","4434309020","www.itsi-inc.com","dshapiro@itsi-inc.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541511","541513","541512","511210","541519","811212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Integrity Multimedia Group, LLC","DE22034012","Albert Street","112 Carroll Lane",,"Camden","DE","19934","3025148800",,,"integritymmg@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"238210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Intellibee, Inc.","DE19083278","Prasad Beesabathuni","400 Renaissance Center","Suite 2600","Detroit","MI","48243","3135864100","3135864114","www.intellibee.com","sales@intellibee.com",,"YES",,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"541511","541512","541519","518210","611420","511210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Intelogix Solutions LLC","DE21073842","Toure Wright","3 Germay Drive","Suite 4 #1014","Wilmington","DE","19804","3022839615",,"www.intelogixsolutions.com","twright@intelogixsolutions.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541690","541519","541511","541512","518210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Interboro Packaging Corporation","DE20033408","Edith Jeremias","114 Bracken Road",,"Montgomery","NY","12549-2600","8457826800","8457812450",,"interboro@frontiernet.net",,,,,,"YES",,,,,,,,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"326111","315990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"International Software Systems, Inc.","DE22084159","Bhaskar Ganti","7337 Hanover Parkway, Suite A",,"Greenbelt","MD","20770","3019829700","3019820500","www.issi-software.com","bdgroup@issi-software.com",,,,,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"532420","541511","541512","541519","811212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Interpreting Services dba Caroline Greene, NIC","DE22034017","Caroline Greene","302 Concord Road",,"Dover","DE","19904","3022997823",,,"carolinegreene@comcast.net",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Interstate Steel Sales, Inc.","DE20043482","Deborah Riccione Gaulin","240 Red Tail Road","Suite s 3 & 4","Orchard Park","NY","14127","7166515630","7166515634","ww.interstatesteelsales.com","Intstesal@gmail.com",,,,,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"423510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Intreegue Design, Inc DBA Landscape Acrhcitects","DE20033406","Colleen Vacelet",,"5668 Furnace Avenue, Unit A","Elkridge","MD","21075","4102059040",,"www.intreeguedesigns.com","Cvacelet@intreeguedesigns.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Introspection Counseling Center LLC","DE22013950","Dierdra Oretade-Branch","8 The Green","Suite 12921","Dover","DE","19901","3022136158",,"www.introspectioncounseling.com","introspectioncounselingllc@gmail.com",,,,"YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"621330","621420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Ironclad Safety Associates, Inc.","DE19083281","Reginald Shubert","246 Mariners Way",,"Bear","DE","19701","4845718876",,"www.ironcladassociates.com","rshubert@ironcladassociates.com","YES","YES",,,,,,,,,,,,,,,,"YES",,,,,,,"YES","YES",,,,,,,,,"541690","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"IT Resources, Inc.","DE20013345","Hima Bindu Yalamati","220 Continental Drive #104",,"Newark","DE","19713","3024440205","6095871602","www.it-resinc.com","hr@it-resinc.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"541611","541612","541613","541614","541618","541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"It's R Joy, LLC","DE20123686","Tara White","1201 N. Orange Street","Suite 7581","Wilmington","DE","19801","2153158300","2404687377","www.itsrjoy.com","tara@itsrjoy.com",,,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561720","561740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"IVA VOICE & MUSIC LLC","DE21053801","Emily Tepe","502 Woodlawn Road",,"Wilmington","DE","19803","3025453885",,"www.ivavoice.com","iva@ivavoice.com",,,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"711510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
