"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience","educational_level","educators_fte","average_years_of_age"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Assistant Principal","ALL","Master Degree Plus 45 Credits","1","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","ALL","ALL","Master Degree Plus 45 Credits","2","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Psychologist","ALL","Master Degree Plus 45 Credits","2","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","ALL","Master Degree Plus 45 Credits","23","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","ALL","ALL","Doctorate Degree","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Psychologist","ALL","Doctorate Degree","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Doctorate Degree","3","49"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Doctorate Degree","5","46"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","ALL","Doctorate Degree","8","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","ALL","Doctorate Degree","9","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","ALL","ALL","Doctorate Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","ALL","ALL","ALL","Doctorate Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","Doctorate Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","ALL","Doctorate Degree","10","46"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Psychologist","ALL","Doctorate Degree","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","ALL","ALL","Doctorate Degree","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Doctorate Degree","5","46"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Doctorate Degree","3","49"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","ALL","ALL","Doctorate Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","ALL","ALL","ALL","Doctorate Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","Doctorate Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","ALL","ALL","Doctorate Degree","8","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","ALL","Early Career","ALL","40","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","ALL","ALL","Early Career","ALL","48","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","ALL","31","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Service Aide","Early Career","ALL","4","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","Early Career","ALL","132","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","ALL","ALL","Early Career","ALL","84","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Speech and Hearing Therapist","Early Career","ALL","1","26"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","ALL","Early Career","ALL","84","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","Early Career","ALL","21","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Cafeteria Worker","Early Career","ALL","13","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","Early Career","ALL","8","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Custodial","Early Career","ALL","7","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","ALL","23","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","Early Career","ALL","3","29"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Secondary","Early Career","ALL","1","29"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","ALL","Early Career","ALL","5","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Specialist, Instructional","Early Career","ALL","1","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","ALL","4","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","ALL","13","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","ALL","Early Career","ALL","3","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Psychologist","Early Career","ALL","2","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","Early Career","ALL","187.80000000000001","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","ALL","ALL","Early Career","ALL","109.8","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Speech and Hearing Therapist","Early Career","ALL","1","26"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","ALL","Early Career","ALL","109.8","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","Early Career","ALL","21","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","ALL","38.799999999999997","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Service Aide","Early Career","ALL","12","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Secretarial","Early Career","ALL","11","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Cafeteria Worker","Early Career","ALL","16","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Custodial","Early Career","ALL","11","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","Early Career","ALL","78","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","Early Career","ALL","68","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","ALL","32","33"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","ALL","31","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Elementary","Early Career","ALL","3","29"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Secondary","Early Career","ALL","2","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Psychologist","Early Career","ALL","2","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Other General Support","Early Career","ALL","1","23"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","ALL","Early Career","ALL","3","25"
"2015","13","Capital School District","648","Dover High School","All Educators","Female","All Educators","All Educators","All Educators","Female","ALL","ALL","ALL","ALL","ALL","115","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Other Instructional Support","Early Career","ALL","4","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","ALL","Early Career","ALL","5","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Administrative Assistant","Early Career","ALL","1","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","ALL","Early Career","ALL","2","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Specialist, Instructional","Early Career","ALL","1","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","Administrative Assistant","Early Career","ALL","1","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Special Secondary","Early Career","ALL","1","26"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","ALL","Early Career","ALL","2","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","Other General Support","Early Career","ALL","1","23"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","ALL","ALL","Early Career","ALL","25.800000000000001","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","ALL","Early Career","ALL","25.800000000000001","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","ALL","8","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","ALL","19","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","ALL","Early Career","ALL","28","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","ALL","ALL","Early Career","ALL","30","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Cafeteria Worker","Early Career","ALL","3","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","ALL","7.7999999999999998","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","ALL","ALL","ALL","Early Career","ALL","55.799999999999997","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Secretarial","Early Career","ALL","3","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Service Aide","Early Career","ALL","8","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Custodial","Early Career","ALL","4","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Custodial","Early Career","Not Reported/Unknown","3","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Secretarial","Early Career","Not Reported/Unknown","1","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Service Aide","Early Career","Not Reported/Unknown","7","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","Not Reported/Unknown","2","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","ALL","Early Career","Not Reported/Unknown","13","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","ALL","ALL","ALL","Early Career","Not Reported/Unknown","20","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","ALL","ALL","Early Career","Not Reported/Unknown","7","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","ALL","Early Career","Not Reported/Unknown","6","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Not Reported/Unknown","3","43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","ALL","ALL","Early Career","Not Reported/Unknown","13","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","Other General Support","Early Career","Not Reported/Unknown","1","23"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Special Secondary","Early Career","Not Reported/Unknown","1","26"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","ALL","Early Career","Not Reported/Unknown","1","23"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Not Reported/Unknown","2","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Other Instructional Support","Early Career","Not Reported/Unknown","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Secondary","Early Career","Not Reported/Unknown","1","26"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","ALL","Early Career","Not Reported/Unknown","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Other General Support","Early Career","Not Reported/Unknown","1","23"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","ALL","Early Career","Not Reported/Unknown","1","23"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","Early Career","Bachelor Degree","43","30"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Not Reported/Unknown","2","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Not Reported/Unknown","3","43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","Early Career","Not Reported/Unknown","8","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","Early Career","Not Reported/Unknown","6","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Custodial","Early Career","Not Reported/Unknown","9","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Cafeteria Worker","Early Career","Not Reported/Unknown","12","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Secretarial","Early Career","Not Reported/Unknown","4","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Service Aide","Early Career","Not Reported/Unknown","10","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","ALL","Early Career","Not Reported/Unknown","69","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","Early Career","Not Reported/Unknown","17","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","ALL","ALL","Early Career","Not Reported/Unknown","69","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","Not Reported/Unknown","17","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","Early Career","Not Reported/Unknown","77","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","Not Reported/Unknown","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","ALL","Early Career","Not Reported/Unknown","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Custodial","Early Career","Not Reported/Unknown","6","31"
"2022","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators",,"All Educators",,"Non-Professional","Skilled & Service Workers","Cafeteria Worker","ALL","ALL","10.6","56"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","Early Career","Not Reported/Unknown","3","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Cafeteria Worker","Early Career","Not Reported/Unknown","12","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","Early Career","Not Reported/Unknown","17","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","ALL","Early Career","Not Reported/Unknown","56","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","ALL","ALL","Early Career","Not Reported/Unknown","56","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Service Aide","Early Career","Not Reported/Unknown","3","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","Not Reported/Unknown","15","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","Early Career","Not Reported/Unknown","57","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","ALL","ALL","Early Career","Not Reported/Unknown","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","Early Career","Less Than Bachelor Degree","15","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","All Educators","Regular","All Educators","Hispanic/Latino/Female/Regular School","ALL","ALL","ALL","ALL","Bachelor Degree","75","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","Less Than Bachelor Degree","6","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","ALL","ALL","Early Career","Less Than Bachelor Degree","13","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","ALL","Early Career","Less Than Bachelor Degree","13","42"
