"uid","name","description","type","category","url","audience","publication_stage","creation_date","last_data_updated_date","visits","downloads"
"384s-wygj","Restaurant Inspection Violations","This is a public use data file on Delaware restaurant inspections for the past two years.  It includes a list of restaurants with violations reported during the inspection of the establishment.  There may be more than one record for a specific restaurant for a specific inspection date.  Multiple records for the same restaurant and inspection date indicates multiple violations.","dataset","Health","https://data.delaware.gov/d/384s-wygj","public","published","2016-08-03T18:25:47.000","2022-09-09T07:31:04.000","62914","2080"
"5s6n-7hpx","State of Delaware Checkbook","Financial data on state purchases and payments made to vendors.","dataset","Government and Finance","https://data.delaware.gov/d/5s6n-7hpx","public","published","2016-08-01T15:52:22.000","2022-09-12T17:39:50.000","17737","4730"
"b6hy-ss9q","Air Quality Monitoring Network","Provides air quality data from monitoring stations throughout the state.  Data available include ozone, carbon monoxide, sulfur dioxide, nitrogen dioxide, particulate matter, temperature, wind direction, humidity and wind speed.","dataset","Energy and Environment","https://data.delaware.gov/d/b6hy-ss9q","public","published","2016-07-20T18:16:01.000","2022-09-12T23:35:33.000","3543","2565"
"nck5-dhqv","Deaths","This is a public use data file on Delaware Deaths for 2009 to 2016 obtained from the Delaware certificate of death.  It includes the basic demographic information of the decedent, causes of death, and place of death.","dataset","Health","https://data.delaware.gov/d/nck5-dhqv","public","published","2016-06-28T12:24:47.000","2018-07-31T20:23:53.000","3272","994"
"yimn-i5g6","Popular Baby Names in Delaware","This is a public use data file on Delaware's most popular baby names for 2009 to 2016 obtained from the Delaware certificate of birth. The top 15 names for each gender are represented.","dataset","Human Services","https://data.delaware.gov/d/yimn-i5g6","public","published","2016-06-27T18:55:23.000","2018-07-31T17:51:56.000","1083","460"
"2k3z-2ap9","Births","This is a public use data file on Delaware Births for 2009 to 2016 obtained from the Delaware certificate of live births. It includes the basic demographic information of the mother and some characteristics of birth.","dataset","Health","https://data.delaware.gov/d/2k3z-2ap9","public","published","2016-06-27T17:09:19.000","2018-07-31T20:15:50.000","2778","588"
"bsk5-8s98","Division of Family Services Intake and Investigations","The number of Division of Family Services reports called into the Child Abuse and Neglect Hotline. The number of reports screened in to initiate a DFS investigation. The number of investigations founded for child abuse and neglect. Note: Numbers are duplicative - a family may have had more than one report that was investigated. The Division conducts Civil investigations. The standard of proof is a preponderance of evidence.
More information can be obtained in the DSCYF Parent Handbook: http://kids.delaware.gov/pdfs/fs-ParentHandbook-English-2015.pdf","dataset","Human Services","https://data.delaware.gov/d/bsk5-8s98","public","published","2016-06-20T17:13:22.000","2016-08-24T15:03:41.000","768","156"
"dz6p-akeq","Disciplinary Actions for Professional and Occupational Licensees","Any disciplinary action that has been taken by the State of Delaware against a professional or occupational licensee.","dataset","Licenses and Certifications","https://data.delaware.gov/d/dz6p-akeq","public","published","2016-06-17T17:55:56.000","2022-09-12T10:45:14.000","23148","36345"
"pjnv-eaih","Professional and Occupational Licensing","Professional Licenses are required by law in order to practice in Delaware. This dataset contains information about individuals who have applied for, currently hold or previously held a professional or occupational license issued by the State of Delaware that are in the following industries: Accountancy, Acupuncture, Acupuncture Detoxification,  Adult Entertainment Establishments, Aesthetician, Architects, Athletic Trainers, Audiology, Barbering, Boxing, Chemical Dependency Professionals, Chiropractic, Combative Sports, Controlled Substances, Cosmetology, Deadly Weapons Dealers, Dental, Dietitians, Electrician, Funeral Services, Gaming, Genetic Counselor, Geology, Hearing Aid Dispensers, Home Inspectors, Homeowner Permits, HVACR, Land Surveyors, Landscape Architect, Manufactured Home Installation, Marriage and Family Therapy,  Massage and Bodywork,  Medical Practice,  Midwife, Mixed Martial Arts,  Nail Technician, Nursing, Nursing Home Administrators, Nutritionist, Occupational Therapy, Optometry, Paramedic, Pharmacy, Physical Therapy, Doctor,  Physician, Physician Assistant, River Pilots,  Plumbers, Podiatry, Polysomnographer, Mental Health Counselors, Psychology, Real Estate, Real Estate Appraisers, Respiratory Care, Salons, Social Workers, Speech Pathology, Veterinary Medicine","dataset","Licenses and Certifications","https://data.delaware.gov/d/pjnv-eaih","public","published","2016-06-17T17:40:46.000","2022-09-12T10:32:09.000","15960","8580"
"9bws-2xkb","Toxics Release Inventory","Contains information about toxic chemicals in Delaware, based on annual reports from facilities that use or manufacture covered chemicals. These facilities report their data to both the Environmental Protection Agency (EPA) and the State of Delaware. DNREC reviews Toxics Release Inventory (TRI) reports received from Delaware facilities. The EPA publishes national TRI reports annually and provides a searchable database.","dataset","Energy and Environment","https://data.delaware.gov/d/9bws-2xkb","public","published","2016-06-15T20:14:01.000","2021-11-18T19:57:16.000","1867","736"
"iuzd-3dbt","Licensed Child Care Providers and Facilities","This dataset contains family child care providers, large family child care providers and child care centers that are licensed by the State of Delaware. Concerns regarding a child care provider should be made at the following link: http://kids.delaware.gov/occl/complaint.shtml.","dataset","Human Services","https://data.delaware.gov/d/iuzd-3dbt","public","published","2016-06-15T18:56:38.000","2022-09-12T13:30:16.000","4899","2216"
"sifm-293u","Statewide Central Contract Spend","The Government Support Services (GSS) office within Office of Management of Budget (OMB) administers statewide central contracts for use by state agencies, school districts, and municipalities which includes their spend data.","dataset","Government and Finance","https://data.delaware.gov/d/sifm-293u","public","published","2016-06-15T18:14:33.000","2022-08-15T21:00:35.000","6079","934"
"idgw-uikq","Proposals Received By Contract","Proposals received in response to contracts solicited by Delaware's Government Support Services (GSS) for fiscal year 2011 to present.","dataset","Government and Finance","https://data.delaware.gov/d/idgw-uikq","public","published","2016-06-15T17:43:16.000","2022-08-15T20:55:24.000","1141","356"
"trst-y7rh","Certified Vendors - Small Business Focus Program","This data set is of certified small businesses (SBF), where the ownership and control is race and gender neutral. This dataset includes businesses that are small as defined by the Office of Supplier Diversity based on a three-year average of either or both Full Time Equivalent employees (FTEs) and/or a three-year average of gross revenue. This data set is updated daily and is searchable and exportable at this link: http://directory.osd.gss.omb.delaware.gov/index.shtml. The eligibility and size for an SBF certified business is viewable at: http://gss.omb.delaware.gov/osd/certify.shtml where you can review the application and eligibility requirements. The Office of Supplier Diversity's mission is to assist the entire supplier diversity community of minority, women, veteran, service disabled veteran, and individuals with disabilities owned businesses as well as small businesses of a unique size in competing for the provision of commodities, services, and construction to State departments, agencies, authorities, school districts, higher education institutions and all businesses. The Office of Supplier Diversity (OSD) sits within the Division of Small Business (DSB), a Division of the Department of State (DOS).","dataset","Economic Development","https://data.delaware.gov/d/trst-y7rh","public","published","2016-06-09T15:12:05.000","2022-09-12T05:20:16.000","3134","6898"
"s4ev-nzhm","Certified Vendors - Office of Supplier Diversity","This data set is of certified businesses owned and controlled 51% or more by minorities, women, veterans, and individuals with disabilities.  The data set is updated daily and is searchable and exportable at this link: http://directory.osd.gss.omb.delaware.gov/index.shtml. The Office of Supplier Diversity's mission is to assist the entire supplier diversity community of minority, women, veteran, service disabled veteran, and individuals with disabilities owned businesses as well as small businesses of a unique size in competing for the provision of commodities, services, and construction to State departments, agencies, authorities, school districts, higher education institutions and all businesses. The Office of Supplier Diversity (OSD) sits within the Division of Small Business (DSB), a Division of the Department of State (DOS).","dataset","Economic Development","https://data.delaware.gov/d/s4ev-nzhm","public","published","2016-06-07T14:24:23.000","2022-09-12T05:15:19.000","6678","13539"
"h9bb-iyu6","Awarded Vendor Contact Info","Vendors currently under award for a contract with the State of Delaware to include vendor contact information, vendor website, links to contracts awarded, and certification of vendors by Office of Supplier Diversity if applicable.","dataset","Government and Finance","https://data.delaware.gov/d/h9bb-iyu6","public","published","2016-06-07T13:26:02.000","2022-09-02T13:30:29.000","3922","3117"
