"report_date","health_district","age_group_type","age_group","number_of_cases","number_of_hospitalizations","number_of_deaths"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","80+ Years","2437","333","267"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","Missing","52","0","0"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","0-4 Years","4279","15","2"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","12-15 Years","4602","10","0"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","16-17 Years","2593","12","0"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","18-24 Years","10331","33","0"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","25-34 Years","15118","96","10"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","35-44 Years","14776","136","19"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","45-54 Years","13031","208","37"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","5-11 Years","6772","7","0"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","55-64 Years","10479","312","104"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","65-74 Years","5404","287","138"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","75-84 Years","2803","289","187"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","85+ Years","1285","196","177"
"2022-09-09T00:00:00.000","Rappahannock","Vaccine Age Group","Missing","52","0","0"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","0-9 Years","3417","12","1"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","10-19 Years","5196","17","1"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","20-29 Years","6120","42","2"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","30-39 Years","6416","57","5"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","40-49 Years","5813","102","9"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","50-59 Years","5904","185","40"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","60-69 Years","3976","227","78"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","70-79 Years","2324","227","133"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","80+ Years","1412","222","201"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Case Age Group","Missing","20","0","0"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","0-4 Years","1674","9","1"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","12-15 Years","1894","5","0"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","16-17 Years","1171","4","0"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","18-24 Years","4367","25","1"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","25-34 Years","6169","52","4"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","35-44 Years","6221","67","6"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","45-54 Years","5766","142","22"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","5-11 Years","2665","5","0"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","55-64 Years","5267","206","56"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","65-74 Years","2987","231","107"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","75-84 Years","1655","218","134"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","85+ Years","742","127","139"
"2022-09-09T00:00:00.000","Rappahannock Rapidan","Vaccine Age Group","Missing","20","0","0"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","0-9 Years","4099","37","3"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","10-19 Years","5024","20","2"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","20-29 Years","15402","54","2"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","30-39 Years","11575","99","17"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","40-49 Years","6295","135","30"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","50-59 Years","5692","212","39"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","60-69 Years","4447","267","121"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","70-79 Years","2234","204","147"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","80+ Years","1206","163","174"
"2022-09-09T00:00:00.000","Richmond","Case Age Group","Missing","23","0","0"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","0-4 Years","2263","33","3"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","12-15 Years","1539","8","1"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","16-17 Years","862","5","0"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","18-24 Years","8945","31","2"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","25-34 Years","15223","81","9"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","35-44 Years","8125","120","26"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","45-54 Years","5603","150","23"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","5-11 Years","2635","4","0"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","55-64 Years","5454","248","83"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","65-74 Years","3265","260","134"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","75-84 Years","1386","156","131"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","85+ Years","674","95","123"
"2022-09-09T00:00:00.000","Richmond","Vaccine Age Group","Missing","23","0","0"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","0-9 Years","1606","7","0"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","10-19 Years","2443","7","0"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","20-29 Years","4935","20","2"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","30-39 Years","4673","32","7"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","40-49 Years","3517","35","13"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","50-59 Years","3343","57","29"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","60-69 Years","2471","97","62"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","70-79 Years","1439","99","93"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","80+ Years","1129","83","187"
"2022-09-09T00:00:00.000","Roanoke","Case Age Group","Missing","1","0","0"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","0-4 Years","755","6","0"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","12-15 Years","902","4","0"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","16-17 Years","501","2","0"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","18-24 Years","2718","9","1"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","25-34 Years","5491","32","5"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","35-44 Years","3845","30","9"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","45-54 Years","3370","41","19"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","5-11 Years","1273","2","0"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","55-64 Years","3039","84","48"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","65-74 Years","1956","103","76"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","75-84 Years","1011","73","108"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","85+ Years","695","51","127"
"2022-09-09T00:00:00.000","Roanoke","Vaccine Age Group","Missing","1","0","0"
"2022-09-09T00:00:00.000","Southside","Case Age Group","0-9 Years","1426","13","0"
"2022-09-09T00:00:00.000","Southside","Case Age Group","10-19 Years","2017","14","1"
"2022-09-09T00:00:00.000","Southside","Case Age Group","20-29 Years","2967","38","2"
"2022-09-09T00:00:00.000","Southside","Case Age Group","30-39 Years","2898","43","5"
"2022-09-09T00:00:00.000","Southside","Case Age Group","40-49 Years","2626","48","14"
"2022-09-09T00:00:00.000","Southside","Case Age Group","50-59 Years","2755","88","37"
"2022-09-09T00:00:00.000","Southside","Case Age Group","60-69 Years","2236","116","64"
"2022-09-09T00:00:00.000","Southside","Case Age Group","70-79 Years","1518","117","92"
"2022-09-09T00:00:00.000","Southside","Case Age Group","80+ Years","943","90","142"
"2022-09-09T00:00:00.000","Southside","Case Age Group","Missing","4","0","0"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","0-4 Years","666","11","0"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","12-15 Years","685","1","0"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","16-17 Years","480","2","0"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","18-24 Years","1993","26","2"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","25-34 Years","3074","46","2"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","35-44 Years","2709","42","10"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","45-54 Years","2600","60","21"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","5-11 Years","1060","3","0"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","55-64 Years","2629","106","47"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","65-74 Years","1901","128","85"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","75-84 Years","1067","93","91"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","85+ Years","522","49","99"
"2022-09-09T00:00:00.000","Southside","Vaccine Age Group","Missing","4","0","0"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","0-9 Years","2452","12","0"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","10-19 Years","3764","10","0"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","20-29 Years","4613","28","4"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","30-39 Years","4928","47","5"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","40-49 Years","4043","60","19"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","50-59 Years","4534","92","38"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","60-69 Years","3740","169","68"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","70-79 Years","2373","214","122"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","80+ Years","1408","148","189"
"2022-09-09T00:00:00.000","Three Rivers","Case Age Group","Missing","21","0","0"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","0-4 Years","1206","10","0"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","12-15 Years","1412","4","0"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","16-17 Years","872","4","0"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","18-24 Years","3141","11","0"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","25-34 Years","4855","39","7"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","35-44 Years","4562","55","9"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","45-54 Years","4053","73","29"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","5-11 Years","1839","2","0"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","55-64 Years","4553","138","50"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","65-74 Years","2925","208","101"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","75-84 Years","1662","140","125"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","85+ Years","775","96","124"
"2022-09-09T00:00:00.000","Three Rivers","Vaccine Age Group","Missing","21","0","0"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","0-9 Years","7968","56","1"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","10-19 Years","11911","66","2"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","20-29 Years","20654","234","5"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","30-39 Years","19375","328","14"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","40-49 Years","14740","335","26"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","50-59 Years","13251","526","74"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","60-69 Years","9587","669","153"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","70-79 Years","4785","691","239"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","80+ Years","2951","628","376"
"2022-09-09T00:00:00.000","Virginia Beach","Case Age Group","Missing","226","0","0"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","0-4 Years","3793","38","1"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","12-15 Years","4083","28","0"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","16-17 Years","2757","13","0"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","18-24 Years","12955","126","4"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","25-34 Years","21013","295","7"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","35-44 Years","17027","305","22"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","45-54 Years","13495","418","45"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","5-11 Years","6199","20","0"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","55-64 Years","12197","639","119"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","65-74 Years","6821","692","191"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","75-84 Years","3253","596","252"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","85+ Years","1629","363","249"
"2022-09-09T00:00:00.000","Virginia Beach","Vaccine Age Group","Missing","226","0","0"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","0-9 Years","2832","15","1"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","10-19 Years","4303","13","1"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","20-29 Years","5583","43","1"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","30-39 Years","6190","88","9"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","40-49 Years","5192","113","21"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","50-59 Years","5695","229","58"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","60-69 Years","4050","278","112"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","70-79 Years","2024","286","155"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","80+ Years","1281","255","235"
"2022-09-09T00:00:00.000","Western Tidewater","Case Age Group","Missing","52","1","0"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","0-4 Years","1357","10","0"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","12-15 Years","1632","5","0"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","16-17 Years","941","3","0"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","18-24 Years","3703","24","1"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","25-34 Years","6138","67","6"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","35-44 Years","5505","95","12"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","45-54 Years","5486","170","33"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","5-11 Years","2231","6","2"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","55-64 Years","5185","257","87"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","65-74 Years","2832","285","134"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","75-84 Years","1432","250","169"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","85+ Years","708","148","149"
"2022-09-09T00:00:00.000","Western Tidewater","Vaccine Age Group","Missing","52","1","0"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","0-9 Years","2023","14","0"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","10-19 Years","4182","10","0"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","20-29 Years","5102","30","1"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","30-39 Years","5055","51","7"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","40-49 Years","4805","105","28"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","50-59 Years","5513","223","67"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","60-69 Years","4418","288","122"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","70-79 Years","3043","368","178"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","80+ Years","1984","336","314"
"2022-09-09T00:00:00.000","West Piedmont","Case Age Group","Missing","1","0","0"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","0-4 Years","945","10","0"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","12-15 Years","1580","3","0"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","16-17 Years","973","5","0"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","18-24 Years","3672","17","0"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","25-34 Years","5125","39","3"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","35-44 Years","4756","63","14"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","45-54 Years","5218","174","44"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","5-11 Years","1670","4","0"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","55-64 Years","5193","250","94"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","65-74 Years","3649","344","151"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","75-84 Years","2257","329","195"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","85+ Years","1087","187","216"
"2022-09-09T00:00:00.000","West Piedmont","Vaccine Age Group","Missing","1","0","0"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","0-9 Years","4505","17","0"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","10-19 Years","3442","17","0"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","20-29 Years","7540","41","2"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","30-39 Years","9894","95","3"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","40-49 Years","6444","118","12"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","50-59 Years","4469","139","21"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","60-69 Years","2665","151","36"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","70-79 Years","1307","121","50"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","80+ Years","740","99","77"
"2022-09-08T00:00:00.000","Alexandria","Case Age Group","Missing","9","0","0"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","0-4 Years","2427","15","0"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","12-15 Years","1294","1","0"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","16-17 Years","670","6","0"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","18-24 Years","3377","29","1"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","25-34 Years","10124","64","2"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","35-44 Years","8207","105","8"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","45-54 Years","5396","135","12"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","5-11 Years","2849","4","0"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","55-64 Years","3512","137","31"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","65-74 Years","1920","147","50"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","75-84 Years","830","97","46"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","85+ Years","400","58","51"
"2022-09-08T00:00:00.000","Alexandria","Vaccine Age Group","Missing","9","0","0"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","0-9 Years","2680","4","0"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","10-19 Years","5481","12","0"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","20-29 Years","7396","13","3"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","30-39 Years","7301","29","5"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","40-49 Years","6753","50","15"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","50-59 Years","7177","129","59"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","60-69 Years","5373","193","105"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","70-79 Years","3463","190","213"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","80+ Years","2236","164","262"
"2022-09-08T00:00:00.000","Alleghany","Case Age Group","Missing","0","0","0"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","0-4 Years","1123","3","0"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","12-15 Years","1913","3","0"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","16-17 Years","1267","3","0"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","18-24 Years","5210","12","1"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","25-34 Years","7332","19","6"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","35-44 Years","6938","40","9"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","45-54 Years","7129","83","29"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","5-11 Years","2428","1","0"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","55-64 Years","6546","170","85"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","65-74 Years","4349","206","175"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","75-84 Years","2429","154","183"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","85+ Years","1196","90","174"
"2022-09-08T00:00:00.000","Alleghany","Vaccine Age Group","Missing","0","0","0"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","0-9 Years","5704","22","1"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","10-19 Years","5847","15","0"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","20-29 Years","15002","50","0"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","30-39 Years","12253","95","1"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","40-49 Years","8720","126","17"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","50-59 Years","5983","172","22"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","60-69 Years","3428","200","43"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","70-79 Years","1836","223","79"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","80+ Years","1078","294","172"
"2022-09-08T00:00:00.000","Arlington","Case Age Group","Missing","11","0","0"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","0-4 Years","2590","19","1"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","12-15 Years","2269","6","0"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","16-17 Years","1181","5","0"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","18-24 Years","6544","19","0"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","25-34 Years","16438","80","1"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","35-44 Years","10215","112","9"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","45-54 Years","7098","132","20"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","5-11 Years","4469","4","0"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","55-64 Years","4708","208","29"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","65-74 Years","2526","207","58"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","75-84 Years","1184","215","94"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","85+ Years","629","190","123"
"2022-09-08T00:00:00.000","Arlington","Vaccine Age Group","Missing","11","0","0"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","0-9 Years","5086","36","1"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","10-19 Years","7901","33","0"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","20-29 Years","11608","81","0"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","30-39 Years","8810","107","5"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","40-49 Years","6801","122","15"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","50-59 Years","6184","202","38"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","60-69 Years","4852","261","76"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","70-79 Years","2956","262","142"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","80+ Years","2020","263","235"
"2022-09-08T00:00:00.000","Blue Ridge","Case Age Group","Missing","21","0","0"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","0-4 Years","2535","29","1"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","12-15 Years","2245","9","0"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","16-17 Years","1261","7","0"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","18-24 Years","9929","54","0"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","25-34 Years","9687","92","2"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","35-44 Years","7756","115","12"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","45-54 Years","6268","141","21"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","5-11 Years","3652","9","0"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","55-64 Years","5816","267","60"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","65-74 Years","3811","269","108"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","75-84 Years","2111","220","146"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","85+ Years","1147","155","162"
"2022-09-08T00:00:00.000","Blue Ridge","Vaccine Age Group","Missing","21","0","0"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","0-9 Years","4833","43","0"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","10-19 Years","10357","54","1"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","20-29 Years","15409","127","5"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","30-39 Years","11202","135","10"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","40-49 Years","9858","185","33"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","50-59 Years","10275","354","83"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","60-69 Years","8100","534","217"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","70-79 Years","5022","567","262"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","80+ Years","3385","502","427"
"2022-09-08T00:00:00.000","Central Shenandoah","Case Age Group","Missing","46","0","0"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","0-4 Years","2412","33","0"
