"fips","state","county","sodatax_stores14","sodatax_vendm14","chipstax_stores14","chipstax_vendm14","food_tax14"
"19101","IA","Jefferson","6.0","6.0","0.0","6.0","0.0"
"19103","IA","Johnson","6.0","6.0","0.0","6.0","0.0"
"19105","IA","Jones","6.0","6.0","0.0","6.0","0.0"
"19107","IA","Keokuk","6.0","6.0","0.0","6.0","0.0"
"19109","IA","Kossuth","6.0","6.0","0.0","6.0","0.0"
"19111","IA","Lee","6.0","6.0","0.0","6.0","0.0"
"19113","IA","Linn","6.0","6.0","0.0","6.0","0.0"
"19115","IA","Louisa","6.0","6.0","0.0","6.0","0.0"
"19117","IA","Lucas","6.0","6.0","0.0","6.0","0.0"
"19119","IA","Lyon","6.0","6.0","0.0","6.0","0.0"
"19121","IA","Madison","6.0","6.0","0.0","6.0","0.0"
"19123","IA","Mahaska","6.0","6.0","0.0","6.0","0.0"
"19125","IA","Marion","6.0","6.0","0.0","6.0","0.0"
"19127","IA","Marshall","6.0","6.0","0.0","6.0","0.0"
"19129","IA","Mills","6.0","6.0","0.0","6.0","0.0"
"19131","IA","Mitchell","6.0","6.0","0.0","6.0","0.0"
"19133","IA","Monona","6.0","6.0","0.0","6.0","0.0"
"19135","IA","Monroe","6.0","6.0","0.0","6.0","0.0"
"19137","IA","Montgomery","6.0","6.0","0.0","6.0","0.0"
"19139","IA","Muscatine","6.0","6.0","0.0","6.0","0.0"
"19141","IA","O'Brien","6.0","6.0","0.0","6.0","0.0"
"19143","IA","Osceola","6.0","6.0","0.0","6.0","0.0"
"19145","IA","Page","6.0","6.0","0.0","6.0","0.0"
"19147","IA","Palo Alto","6.0","6.0","0.0","6.0","0.0"
"19149","IA","Plymouth","6.0","6.0","0.0","6.0","0.0"
"19151","IA","Pocahontas","6.0","6.0","0.0","6.0","0.0"
"19153","IA","Polk","6.0","6.0","0.0","6.0","0.0"
"19155","IA","Pottawattamie","6.0","6.0","0.0","6.0","0.0"
"19157","IA","Poweshiek","6.0","6.0","0.0","6.0","0.0"
"19159","IA","Ringgold","6.0","6.0","0.0","6.0","0.0"
"19161","IA","Sac","6.0","6.0","0.0","6.0","0.0"
"19163","IA","Scott","6.0","6.0","0.0","6.0","0.0"
"19165","IA","Shelby","6.0","6.0","0.0","6.0","0.0"
"19167","IA","Sioux","6.0","6.0","0.0","6.0","0.0"
"19169","IA","Story","6.0","6.0","0.0","6.0","0.0"
"19171","IA","Tama","6.0","6.0","0.0","6.0","0.0"
"19173","IA","Taylor","6.0","6.0","0.0","6.0","0.0"
"19175","IA","Union","6.0","6.0","0.0","6.0","0.0"
"19177","IA","Van Buren","6.0","6.0","0.0","6.0","0.0"
"19179","IA","Wapello","6.0","6.0","0.0","6.0","0.0"
"19181","IA","Warren","6.0","6.0","0.0","6.0","0.0"
"19183","IA","Washington","6.0","6.0","0.0","6.0","0.0"
"19185","IA","Wayne","6.0","6.0","0.0","6.0","0.0"
"19187","IA","Webster","6.0","6.0","0.0","6.0","0.0"
"19189","IA","Winnebago","6.0","6.0","0.0","6.0","0.0"
"19191","IA","Winneshiek","6.0","6.0","0.0","6.0","0.0"
"19193","IA","Woodbury","6.0","6.0","0.0","6.0","0.0"
"19195","IA","Worth","6.0","6.0","0.0","6.0","0.0"
"19197","IA","Wright","6.0","6.0","0.0","6.0","0.0"
"20001","KS","Allen","6.15","6.15","6.15","6.15","6.15"
"20003","KS","Anderson","6.15","6.15","6.15","6.15","6.15"
"20005","KS","Atchison","6.15","6.15","6.15","6.15","6.15"
"20007","KS","Barber","6.15","6.15","6.15","6.15","6.15"
"20009","KS","Barton","6.15","6.15","6.15","6.15","6.15"
"20011","KS","Bourbon","6.15","6.15","6.15","6.15","6.15"
"20013","KS","Brown","6.15","6.15","6.15","6.15","6.15"
"20015","KS","Butler","6.15","6.15","6.15","6.15","6.15"
"20017","KS","Chase","6.15","6.15","6.15","6.15","6.15"
"20019","KS","Chautauqua","6.15","6.15","6.15","6.15","6.15"
"20021","KS","Cherokee","6.15","6.15","6.15","6.15","6.15"
"20023","KS","Cheyenne","6.15","6.15","6.15","6.15","6.15"
"20025","KS","Clark","6.15","6.15","6.15","6.15","6.15"
"20027","KS","Clay","6.15","6.15","6.15","6.15","6.15"
"20029","KS","Cloud","6.15","6.15","6.15","6.15","6.15"
"20031","KS","Coffey","6.15","6.15","6.15","6.15","6.15"
"20033","KS","Comanche","6.15","6.15","6.15","6.15","6.15"
"20035","KS","Cowley","6.15","6.15","6.15","6.15","6.15"
"20037","KS","Crawford","6.15","6.15","6.15","6.15","6.15"
"20039","KS","Decatur","6.15","6.15","6.15","6.15","6.15"
"20041","KS","Dickinson","6.15","6.15","6.15","6.15","6.15"
"20043","KS","Doniphan","6.15","6.15","6.15","6.15","6.15"
"20045","KS","Douglas","6.15","6.15","6.15","6.15","6.15"
"20047","KS","Edwards","6.15","6.15","6.15","6.15","6.15"
"20049","KS","Elk","6.15","6.15","6.15","6.15","6.15"
"20051","KS","Ellis","6.15","6.15","6.15","6.15","6.15"
"20053","KS","Ellsworth","6.15","6.15","6.15","6.15","6.15"
"20055","KS","Finney","6.15","6.15","6.15","6.15","6.15"
"20057","KS","Ford","6.15","6.15","6.15","6.15","6.15"
"20059","KS","Franklin","6.15","6.15","6.15","6.15","6.15"
"20061","KS","Geary","6.15","6.15","6.15","6.15","6.15"
"20063","KS","Gove","6.15","6.15","6.15","6.15","6.15"
"20065","KS","Graham","6.15","6.15","6.15","6.15","6.15"
"20067","KS","Grant","6.15","6.15","6.15","6.15","6.15"
"20069","KS","Gray","6.15","6.15","6.15","6.15","6.15"
"20071","KS","Greeley","6.15","6.15","6.15","6.15","6.15"
"20073","KS","Greenwood","6.15","6.15","6.15","6.15","6.15"
"20075","KS","Hamilton","6.15","6.15","6.15","6.15","6.15"
"20077","KS","Harper","6.15","6.15","6.15","6.15","6.15"
"20079","KS","Harvey","6.15","6.15","6.15","6.15","6.15"
"20081","KS","Haskell","6.15","6.15","6.15","6.15","6.15"
"20083","KS","Hodgeman","6.15","6.15","6.15","6.15","6.15"
"20085","KS","Jackson","6.15","6.15","6.15","6.15","6.15"
"20087","KS","Jefferson","6.15","6.15","6.15","6.15","6.15"
"20089","KS","Jewell","6.15","6.15","6.15","6.15","6.15"
"20091","KS","Johnson","6.15","6.15","6.15","6.15","6.15"
"20093","KS","Kearny","6.15","6.15","6.15","6.15","6.15"
"20095","KS","Kingman","6.15","6.15","6.15","6.15","6.15"
"20097","KS","Kiowa","6.15","6.15","6.15","6.15","6.15"
"20099","KS","Labette","6.15","6.15","6.15","6.15","6.15"
"20101","KS","Lane","6.15","6.15","6.15","6.15","6.15"
"20103","KS","Leavenworth","6.15","6.15","6.15","6.15","6.15"
"20105","KS","Lincoln","6.15","6.15","6.15","6.15","6.15"
"20107","KS","Linn","6.15","6.15","6.15","6.15","6.15"
"20109","KS","Logan","6.15","6.15","6.15","6.15","6.15"
"20111","KS","Lyon","6.15","6.15","6.15","6.15","6.15"
"20113","KS","McPherson","6.15","6.15","6.15","6.15","6.15"
"20115","KS","Marion","6.15","6.15","6.15","6.15","6.15"
"20117","KS","Marshall","6.15","6.15","6.15","6.15","6.15"
"20119","KS","Meade","6.15","6.15","6.15","6.15","6.15"
"20121","KS","Miami","6.15","6.15","6.15","6.15","6.15"
"20123","KS","Mitchell","6.15","6.15","6.15","6.15","6.15"
"20125","KS","Montgomery","6.15","6.15","6.15","6.15","6.15"
"20127","KS","Morris","6.15","6.15","6.15","6.15","6.15"
"20129","KS","Morton","6.15","6.15","6.15","6.15","6.15"
"20131","KS","Nemaha","6.15","6.15","6.15","6.15","6.15"
"20133","KS","Neosho","6.15","6.15","6.15","6.15","6.15"
"20135","KS","Ness","6.15","6.15","6.15","6.15","6.15"
"20137","KS","Norton","6.15","6.15","6.15","6.15","6.15"
"20139","KS","Osage","6.15","6.15","6.15","6.15","6.15"
"20141","KS","Osborne","6.15","6.15","6.15","6.15","6.15"
"20143","KS","Ottawa","6.15","6.15","6.15","6.15","6.15"
"20145","KS","Pawnee","6.15","6.15","6.15","6.15","6.15"
"20147","KS","Phillips","6.15","6.15","6.15","6.15","6.15"
"20149","KS","Pottawatomie","6.15","6.15","6.15","6.15","6.15"
"20151","KS","Pratt","6.15","6.15","6.15","6.15","6.15"
"20153","KS","Rawlins","6.15","6.15","6.15","6.15","6.15"
"20155","KS","Reno","6.15","6.15","6.15","6.15","6.15"
"20157","KS","Republic","6.15","6.15","6.15","6.15","6.15"
"20159","KS","Rice","6.15","6.15","6.15","6.15","6.15"
"20161","KS","Riley","6.15","6.15","6.15","6.15","6.15"
"20163","KS","Rooks","6.15","6.15","6.15","6.15","6.15"
"20165","KS","Rush","6.15","6.15","6.15","6.15","6.15"
"20167","KS","Russell","6.15","6.15","6.15","6.15","6.15"
"20169","KS","Saline","6.15","6.15","6.15","6.15","6.15"
"20171","KS","Scott","6.15","6.15","6.15","6.15","6.15"
"20173","KS","Sedgwick","6.15","6.15","6.15","6.15","6.15"
"20175","KS","Seward","6.15","6.15","6.15","6.15","6.15"
"20177","KS","Shawnee","6.15","6.15","6.15","6.15","6.15"
"20179","KS","Sheridan","6.15","6.15","6.15","6.15","6.15"
"20181","KS","Sherman","6.15","6.15","6.15","6.15","6.15"
"20183","KS","Smith","6.15","6.15","6.15","6.15","6.15"
"20185","KS","Stafford","6.15","6.15","6.15","6.15","6.15"
"20187","KS","Stanton","6.15","6.15","6.15","6.15","6.15"
"20189","KS","Stevens","6.15","6.15","6.15","6.15","6.15"
"20191","KS","Sumner","6.15","6.15","6.15","6.15","6.15"
"20193","KS","Thomas","6.15","6.15","6.15","6.15","6.15"
"20195","KS","Trego","6.15","6.15","6.15","6.15","6.15"
"20197","KS","Wabaunsee","6.15","6.15","6.15","6.15","6.15"
"20199","KS","Wallace","6.15","6.15","6.15","6.15","6.15"
"20201","KS","Washington","6.15","6.15","6.15","6.15","6.15"
"20203","KS","Wichita","6.15","6.15","6.15","6.15","6.15"
"20205","KS","Wilson","6.15","6.15","6.15","6.15","6.15"
"20207","KS","Woodson","6.15","6.15","6.15","6.15","6.15"
"20209","KS","Wyandotte","6.15","6.15","6.15","6.15","6.15"
"21001","KY","Adair","6.0","6.0","0.0","6.0","0.0"
"21003","KY","Allen","6.0","6.0","0.0","6.0","0.0"
"21005","KY","Anderson","6.0","6.0","0.0","6.0","0.0"
"21007","KY","Ballard","6.0","6.0","0.0","6.0","0.0"
"21009","KY","Barren","6.0","6.0","0.0","6.0","0.0"
"21011","KY","Bath","6.0","6.0","0.0","6.0","0.0"
"21013","KY","Bell","6.0","6.0","0.0","6.0","0.0"
