"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon","geocoded_column"
"929994","ROSEDALE OF GLASTONBURY LIMITED PARTNERSHIP","BUSINESS","ROSEDALE OF GLASTONBURY LIMITED PARTNERSHIP","LAUREL GARDENS OF GLASTONBURY","ALSA.0000069","ALSA","69",,"Assisted Living Service Agency","INACTIVE",,"0","2007-07-01T00:00:00.000","2007-07-01T00:00:00.000","2009-06-30T00:00:00.000","1177 Hebron Avenue","Glastonbury","CT","06033","2010-05-18T00:00:00.000","POINT (-72.565653 41.718235)"
"929135","BAL NIANTIC LLC","LIMITED LIABILITY COMPANY","BAL NIANTIC LLC","Crescent Point at Niantic","ALSA.0000140","ALSA","140",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-02T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","417 MAIN ST","NIANTIC","CT","063573144","2022-08-30T00:00:00.000","POINT (-72.199095 41.322286)"
"994333","SPRING MEADOWS TRUMBULL","LIMITED LIABILITY COMPANY","SPRING MEADOWS TRUMBULL","SPRING MEADOWS TRUMBULL","ALSA.0000154","ALSA","154",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2011-04-20T00:00:00.000","2019-04-01T00:00:00.000","2021-03-31T00:00:00.000","6949 MAIN ST","TRUMBULL","CT","066116304","2021-06-23T00:00:00.000","POINT (-73.240184 41.289163)"
"2387150","BUCKINGHAM HEIGHTS, LLC","LIMITED LIABILITY COMPANY","BUCKINGHAM HEIGHTS, LLC","BUCKINGHAM HEIGHTS, LLC","ALSA","ALSA",,,"Assisted Living Service Agency","PENDING","APPLICATION PENDING","0",,,,"1824 MANCHESTER RD","GLASTONBURY","CT","060331832","2022-07-27T00:00:00.000","POINT (-72.520224 41.73007)"
"2302092","LINDEN AT BROOKFIELD, THE","LIMITED LIABILITY COMPANY","LINDEN AT BROOKFIELD, THE","LINDEN AT BROOKFIELD, THE","ALSA.0000233","ALSA","233",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2022-03-09T00:00:00.000","2022-02-15T00:00:00.000","2023-12-31T00:00:00.000","291 FEDERAL ROAD","BROOKFIELD","CT","06804","2022-03-09T00:00:00.000","POINT (-73.403119 41.448145)"
"1026477","MCAULEY CENTER, INC., THE","NON-PROFIT CORPORATION","MCAULEY CENTER, INC., THE","THE MCAULEY CENTER, INC.","ALSA.0000164","ALSA","164",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2011-07-28T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","275 STEELE RD","WEST HARTFORD","CT","061172765","2022-06-03T00:00:00.000","POINT (-72.724345 41.783696)"
"1519307","COLEBROOK VILLAGE AT HEBRON","CORPORATION","COLEBROOK VILLAGE AT HEBRON","COLEBROOK VILLAGE AT HEBRON","ALSA.0000196","ALSA","196",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2018-06-14T00:00:00.000","2020-04-01T00:00:00.000","2022-03-31T00:00:00.000","55 JOHN E HORTON BLVD","HEBRON","CT","062481564","2020-04-27T00:00:00.000",
"1615219","MAPLEWOOD AT STONY HILL","LIMITED LIABILITY COMPANY","MAPLEWOOD AT STONY HILL","MAPLEWOOD AT STONY HILL","ALSA.0000205","ALSA","205",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2018-11-16T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","46 STONY HILL RD","BETHEL","CT","068013034","2022-08-23T00:00:00.000","POINT (-73.385072 41.415293)"
"929115","BAL RIDGEFIELD LLC","LIMITED LIABILITY COMPANY","BAL RIDGEFIELD LLC","Benchmark Senior Living at Ridgefield Crossings","ALSA.0000129","ALSA","129",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","640 DANBURY RD","RIDGEFIELD","CT","068772740","2022-08-30T00:00:00.000","POINT (-73.474933 41.324173)"
"930726","SUFFIELD BY THE RIVER","LIMITED LIABILITY COMPANY","SUFFIELD BY THE RIVER","SUFFIELD BY THE RIVER","ALSA.0AL0036","ALSA","AL0036",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-01-01T00:00:00.000","2019-01-01T00:00:00.000","2020-12-31T00:00:00.000","7 CANAL RD","SUFFIELD","CT","060781970","2019-09-26T00:00:00.000","POINT (-72.613305 41.985924)"
"929123","BAL MERIDEN LLC","LIMITED LIABILITY COMPANY","BAL MERIDEN LLC","The Village at Kensington Place","ALSA.0000134","ALSA","134",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-02T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","511 KENSINGTON AVE","MERIDEN","CT","064512062","2022-08-30T00:00:00.000","POINT (-72.810189 41.553174)"
"929713","MCLEAN FUND","BUSINESS","MCLEAN FUND","MCLEAN ASSISTED LIVING SERVICES","ALSA.0AL0013","ALSA","AL0013",,"Assisted Living Service Agency","INACTIVE",,"0","2001-07-01T00:00:00.000","2001-07-01T00:00:00.000","2003-06-30T00:00:00.000","75 Great Pond Road","SIMSBURY","CT","06070","2010-05-18T00:00:00.000","POINT (-72.824614 41.885118)"
"930923","SHADY OAKS ASSISTED LIVING LLC","LIMITED LIABILITY COMPANY","SHADY OAKS ASSISTED LIVING LLC","SHADY OAKS ASSISTED LIVING LLC","ALSA.0AL0002","ALSA","AL0002",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2009-10-01T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","344 STEVENS ST","BRISTOL","CT","060102769","2022-03-24T00:00:00.000","POINT (-72.915679 41.714199)"
"928986","BENCHMARK ASSISTED LIVING LLC","BUSINESS","BENCHMARK ASSISTED LIVING LLC","BENCHMARK ASSISTED LIVING, LLC","ALSA.0000094","ALSA","94",,"Assisted Living Service Agency","INACTIVE",,"0","2003-10-06T00:00:00.000","2003-10-06T00:00:00.000","2005-09-30T00:00:00.000","3 John H. Stewart Drive","Newington","CT","06111","2010-05-18T00:00:00.000","POINT (-72.714062 41.696009)"
"2078632","RESIDENCE AT WESTPORT, THE","LIMITED LIABILITY COMPANY","RESIDENCE AT WESTPORT, THE","RESIDENCE AT WESTPORT, THE","ALSA.0000223","ALSA","223",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2020-08-26T00:00:00.000","2020-08-26T00:00:00.000","2022-06-30T00:00:00.000","1141 POST ROAD EAST","WESTPORT","CT","06880","2021-04-26T00:00:00.000","POINT (-73.324667 41.138912)"
"929846","CASCADES, THE","LIMITED LIABILITY COMPANY","CASCADES, THE","CASCADES, THE","ALSA.0000097","ALSA","97",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-01-01T00:00:00.000","2020-01-01T00:00:00.000","2021-12-31T00:00:00.000","13 PARK LAWN DR","BETHEL","CT","068011043","2022-05-20T00:00:00.000","POINT (-73.398216 41.425001)"
"930482","CONTINUING CARE RETIREMENT COMMUNITY OF GREATER STAMFORD INC.","BUSINESS","CONTINUING CARE RETIREMENT COMMUNITY OF GREATER STAMFORD INC.","EDGEHILL HEALTH CENTER","ALSA.0000045","ALSA","45",,"Assisted Living Service Agency","INACTIVE","LAPSED DUE TO NON-RENEWAL","0","2009-07-01T00:00:00.000","2011-11-14T00:00:00.000","2013-06-30T00:00:00.000","122 Palmers Hill Road","STAMFORD","CT","06902","2021-10-28T00:00:00.000","POINT (-73.565582 41.059385)"
"929130","BAL BROOKFIELD LLC","LIMITED LIABILITY COMPANY","BAL BROOKFIELD LLC","The Village at Brookfield Common","ALSA.0000138","ALSA","138",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2009-12-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","246A FEDERAL RD","BROOKFIELD","CT","068042652","2022-08-30T00:00:00.000","POINT (-73.404067 41.445834)"
"929581","WOODBRIDGE CARE LLC","BUSINESS","WOODBRIDGE CARE LLC","LAUREL GARDENS OF WOODBRIDGE","ALSA.0000085","ALSA","85",,"Assisted Living Service Agency","INACTIVE",,"0","2004-07-01T00:00:00.000","2004-07-01T00:00:00.000","2006-06-30T00:00:00.000","21 Bradley Road","Woodbridge","CT","06525","2010-05-18T00:00:00.000","POINT (-72.982583 41.343606)"
"929682","MCLEAN HEALTH CENTER","CORPORATION","MCLEAN HEALTH CENTER","MCLEAN HEALTH CENTER","ALSA.0000119","ALSA","119",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2009-07-01T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","75 GREAT POND RD","SIMSBURY","CT","060701980","2022-05-19T00:00:00.000","POINT (-72.824614 41.885118)"
"1003885","ATRIA HAMILTON HEIGHTS","LIMITED LIABILITY COMPANY","ATRIA HAMILTON HEIGHTS","ATRIA HAMILTON HEIGHTS","ALSA.0000160","ALSA","160",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2011-06-22T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","FERN STREET AT ONE HAMILTON HEIGHTS DRIVE","WEST HARTFORD","CT","06119","2022-02-23T00:00:00.000","POINT (-72.721722 41.770222)"
"2384512","SPRING VILLAGE AT STRATFORD","LIMITED LIABILITY COMPANY","SPRING VILLAGE AT STRATFORD","SPRING VILLAGE AT STRATFORD","ALSA","ALSA",,,"Assisted Living Service Agency","PENDING","APPLICATION PENDING","0",,,,"6911 MAIN STREET","STRATFORD","CT","06614","2022-06-20T00:00:00.000","POINT (-73.10197 41.247009)"
"929938","BROOKDALE FARMINGTON","LIMITED LIABILITY COMPANY","BROOKDALE FARMINGTON","BROOKDALE GABLES FARMINGTON","ALSA.0000102","ALSA","102",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-10-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","20 DEVONWOOD DR","FARMINGTON","CT","060321417","2022-08-31T00:00:00.000","POINT (-72.842081 41.739985)"
"1518501","ATRIA LITCHFIELD HILLS","LIMITED LIABILITY COMPANY","ATRIA LITCHFIELD HILLS","ATRIA LITCHFIELD HILLS","ALSA.0000192","ALSA","192",,"Assisted Living Service Agency","INACTIVE",,"0",,,,"376 GOSHEN RD","TORRINGTON","CT","067902722","2018-05-29T00:00:00.000","POINT (-73.154444 41.820725)"
"929880","OLSL GREENRIDGE PLACE LLC","BUSINESS","OLSL GREENRIDGE PLACE LLC","ATRIA GREENRIDGE PLACE","ALSA.0000110","ALSA","110",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-10-01T00:00:00.000","2009-10-01T00:00:00.000","2011-09-30T00:00:00.000","One Elizabeth Court","Rocky Hill","CT","06067","2012-07-24T00:00:00.000",
"930727","ATRIA STRATFORD","BUSINESS","ATRIA STRATFORD","ATRIA STRATFORD","ALSA.0AL0039","ALSA","AL0039",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-01-01T00:00:00.000","2011-01-01T00:00:00.000","2012-12-31T00:00:00.000","6911 MAIN ST","STRATFORD","CT","066141360","2012-09-26T00:00:00.000","POINT (-73.10197 41.247009)"
"929134","BAL MYSTIC LLC","LIMITED LIABILITY COMPANY","BAL MYSTIC LLC","BAL MYSTIC LLC","ALSA.0000139","ALSA","139",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-02T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","20 ACADEMY LN","MYSTIC","CT","063552557","2022-08-16T00:00:00.000","POINT (-71.971559 41.356613)"
"929524","PARAMOUNT SENIOR LIVING AT LITCHFIELD LLC","BUSINESS","PARAMOUNT SENIOR LIVING AT LITCHFIELD LLC","SARAH PIERCE ASSISTED LIVING","ALSA.0000108","ALSA","108",,"Assisted Living Service Agency","INACTIVE",,"0","2005-08-01T00:00:00.000","2005-08-01T00:00:00.000","2007-06-30T00:00:00.000","19 Constitution Way","Litchfield","CT","06759","2010-05-18T00:00:00.000","POINT (-73.2049 41.743708)"
"930331","SEABURY","NON-PROFIT CORPORATION","SEABURY","SEABURY","ALSA.0AL0003","ALSA","AL0003",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2007-10-01T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","200 SEABURY DR","BLOOMFIELD","CT","060025618","2022-07-19T00:00:00.000","POINT (-72.709332 41.835665)"
"929718","SENIORS' CHOICE AT LAKE WHITNEY","BUSINESS","SENIORS' CHOICE AT LAKE WHITNEY","SENIORS' CHOICE AT LAKE WHITNEY","ALSA.0AL0040","ALSA","AL0040",,"Assisted Living Service Agency","INACTIVE",,"0","2001-01-01T00:00:00.000","2001-01-01T00:00:00.000","2002-12-31T00:00:00.000","1450 WHITNEY AVENUE","HAMDEN","CT","06517","2010-05-18T00:00:00.000","POINT (-72.913115 41.353404)"
"2021202","FARMINGTON STATION A SENIOR LIVING RESIDENCE","LIMITED LIABILITY COMPANY","FARMINGTON STATION A SENIOR LIVING RESIDENCE","FARMINGTON STATION A SENIOR LIVING RESIDENCE","ALSA.0000220","ALSA","220",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2020-04-03T00:00:00.000","2020-03-30T00:00:00.000","2022-03-31T00:00:00.000","111 SCOTT SWAMP RD","FARMINGTON","CT","060322861","2020-04-03T00:00:00.000","POINT (-72.857734 41.704071)"
"1317405","BRIDGES BY EPOCH AT TRUMBULL","LIMITED LIABILITY COMPANY","BRIDGES BY EPOCH AT TRUMBULL","BRIDGES BY EPOCH AT TRUMBULL","ALSA.0000175","ALSA","175",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2015-10-20T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","2415 RESERVOIR AVE","TRUMBULL","CT","066114752","2022-04-28T00:00:00.000","POINT (-73.195757 41.233874)"
"929773","ARDEN COURTS OF FARMINGTON CT LLC","LIMITED LIABILITY COMPANY","ARDEN COURTS OF FARMINGTON CT LLC","ARDEN COURTS (FARMINGTON)","ALSA.0000123","ALSA","123",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2009-10-01T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","45 SOUTH RD","FARMINGTON","CT","060322022","2022-07-21T00:00:00.000","POINT (-72.799014 41.725063)"
"929061","PEREGRINE'S LANDING OF CLINTON CT LLC","BUSINESS","PEREGRINE'S LANDING OF CLINTON CT LLC","PEREGRINE'S LANDING ASSISTED LIVING","ALSA.0000126","ALSA","126",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2008-06-23T00:00:00.000","2013-06-03T00:00:00.000","2014-03-31T00:00:00.000","91 East Main Street","Clinton","CT","06413","2013-06-12T00:00:00.000","POINT (-72.520003 41.27723)"
"1620379","BRANDYWINE LIVING AT LITCHFIELD","LIMITED LIABILITY COMPANY","BRANDYWINE LIVING AT LITCHFIELD","BRANDYWINE LIVING AT LITCHFIELD","ALSA.0000207","ALSA","207",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2018-12-13T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","19 CONSTITUTION WAY","LITCHFIELD","CT","067593428","2022-09-01T00:00:00.000","POINT (-73.2049 41.743708)"
"2086492","COTTAGE AT LITCHFIELD HILLS, THE","LIMITED LIABILITY COMPANY","COTTAGE AT LITCHFIELD HILLS, THE","COTTAGE AT LITCHFIELD HILLS, THE","ALSA.0000224","ALSA","224",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2020-09-24T00:00:00.000","2022-07-01T00:00:00.000","2024-06-30T00:00:00.000","376 GOSHEN ROAD","TORRINGTON","CT","06790","2022-07-25T00:00:00.000","POINT (-73.154444 41.820725)"
"930714","MERRY-GO-ROUND INC.","CORPORATION","MERRY-GO-ROUND INC.","Merry Go Round Inc.(dba ""The Mews"")","ALSA.0AL0008","ALSA","AL0008",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2009-01-01T00:00:00.000","2021-01-01T00:00:00.000","2022-12-31T00:00:00.000","1/2 BOLLING PL","GREENWICH","CT","068306540","2021-11-04T00:00:00.000","POINT (-73.628363 41.023759)"
"930029","MASONICARE AT ASHLAR VILLAGE/POND RIDGE","CORPORATION","MASONICARE AT ASHLAR VILLAGE/POND RIDGE","MASONICARE AT ASHLAR VILLAGE/POND RIDGE","ALSA.0000087","ALSA","87",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-10-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","CHESHIRE RD","WALLINGFORD","CT","064923065","2022-08-26T00:00:00.000",
"930099","MCAULEY CENTER INC.","BUSINESS","MCAULEY CENTER INC.","MCAULEY CENTER, INC.","ALSA.0AL0011","ALSA","AL0011",,"Assisted Living Service Agency","INACTIVE",,"0","2005-04-01T00:00:00.000","2005-04-01T00:00:00.000","2007-03-31T00:00:00.000","275 STEELE ROAD","WEST HARTFORD","CT","06117","2010-05-18T00:00:00.000","POINT (-72.724345 41.783696)"
"1267944","RESIDENCE AT SOUTH WINDSOR FARMS, THE","LIMITED LIABILITY COMPANY","RESIDENCE AT SOUTH WINDSOR FARMS, THE","RESIDENCE AT SOUTH WINDSOR FARMS, THE","ALSA.0000173","ALSA","173",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2015-02-19T00:00:00.000","2017-01-01T00:00:00.000","2018-12-31T00:00:00.000","200 DEMING ST","SOUTH WINDSOR","CT","060743759","2018-10-15T00:00:00.000","POINT (-72.552788 41.820807)"
"929578","ORANGE CARE LLC","BUSINESS","ORANGE CARE LLC","LAUREL GARDENS OF ORANGE","ALSA.0000082","ALSA","82",,"Assisted Living Service Agency","INACTIVE",,"0","2004-07-01T00:00:00.000","2004-07-01T00:00:00.000","2006-06-30T00:00:00.000","245 Indian River Road","Orange","CT","06477","2010-05-18T00:00:00.000","POINT (-73.000132 41.263913)"
"1394779","ARTIS SENIOR LIVING OF BRANFORD","LIMITED LIABILITY COMPANY","ARTIS SENIOR LIVING OF BRANFORD","ARTIS SENIOR LIVING OF BRANFORD","ALSA.0000188","ALSA","188",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2016-12-21T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","814 E MAIN ST","BRANFORD","CT","064052920","2021-11-05T00:00:00.000","POINT (-72.749485 41.308551)"
"929801","THE HOMESTEADS AT NEWTOWN LLC","BUSINESS","THE HOMESTEADS AT NEWTOWN LLC","THE HOMESTEADS AT NEWTOWN","ALSA.0000061","ALSA","61",,"Assisted Living Service Agency","INACTIVE",,"0","2005-01-01T00:00:00.000","2005-01-01T00:00:00.000","2006-12-31T00:00:00.000","166 Mount Pleasant Road","Newtown","CT","06470","2010-05-18T00:00:00.000","POINT (-73.366622 41.415915)"
"1168935","PEREGRINE'S LANDING AT THE SHORELINE","LIMITED LIABILITY COMPANY","PEREGRINE'S LANDING AT THE SHORELINE","PEREGRINE'S LANDING AT THE SHORELINE","ALSA.0000168","ALSA","168",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2013-06-12T00:00:00.000","2015-04-01T00:00:00.000","2017-03-31T00:00:00.000","91 E MAIN ST","CLINTON","CT","064132139","2016-08-04T00:00:00.000","POINT (-72.520003 41.27723)"
"2233112","WESTVIEW ASSISTED LIVING SERVICES AGENCY","CORPORATION","WESTVIEW ASSISTED LIVING SERVICES AGENCY","WESTVIEW ASSISTED LIVING SERVICES AGENCY","ALSA.0000229","ALSA","229",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2021-07-09T00:00:00.000","2021-07-08T00:00:00.000","2023-06-30T00:00:00.000","150 WARE RD","DAYVILLE","CT","062411126","2021-07-09T00:00:00.000","POINT (-71.872542 41.880358)"
"930026","DUNCASTER ASSISTED LIVING SERVICES AGENCY","CORPORATION","DUNCASTER ASSISTED LIVING SERVICES AGENCY","DUNCASTER, INC.","ALSA.0000080","ALSA","80",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-07-01T00:00:00.000","2020-07-01T00:00:00.000","2022-06-30T00:00:00.000","40 LOEFFLER RD","BLOOMFIELD","CT","060022262","2022-07-22T00:00:00.000","POINT (-72.76466 41.828776)"
"929716","SENIORS' CHOICE AT THE GREEN LLC","BUSINESS","SENIORS' CHOICE AT THE GREEN LLC","SENIORS' CHOICE AT THE GREEN","ALSA.0AL0030","ALSA","AL0030",,"Assisted Living Service Agency","INACTIVE",,"0","2000-10-01T00:00:00.000","2000-10-01T00:00:00.000","2002-09-30T00:00:00.000","1 ELIZABETH COURT","ROCKY HILL","CT","06067","2010-05-18T00:00:00.000","POINT (-72.674275 41.668374)"
"1532874","RESIDENCE AT SUMMER STREET, THE","LIMITED LIABILITY COMPANY","RESIDENCE AT SUMMER STREET, THE","RESIDENCE AT SUMMER STREET, THE","ALSA.0000200","ALSA","200",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2018-07-30T00:00:00.000","2020-07-01T00:00:00.000","2022-06-30T00:00:00.000","14 SECOND STREET","STAMFORD","CT","069055103","2022-05-25T00:00:00.000","POINT (-73.542056 41.063563)"
"929116","BAL WATERBURY LLC","LIMITED LIABILITY COMPANY","BAL WATERBURY LLC","The Village at East Farms","ALSA.0000130","ALSA","130",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","180 SCOTT RD","WATERBURY","CT","067053284","2022-08-25T00:00:00.000","POINT (-72.991231 41.538397)"
"2406534","ELMBROOK VILLAGE","LIMITED LIABILITY COMPANY (SINGLE MEMBER)","ELMBROOK VILLAGE","ELMBROOK VILLAGE","ALSA","ALSA",,,"Assisted Living Service Agency","PENDING","APPLICATION PENDING","0",,,,"380 SALEM TURNPIKE","BOZRAH","CT","06334","2022-09-02T00:00:00.000","POINT (-72.141057 41.506123)"
"929719","PRIORITY CARE INC.","BUSINESS","PRIORITY CARE INC.","PRIORITY CARE, INC.","ALSA.0AL0041","ALSA","AL0041",,"Assisted Living Service Agency","INACTIVE",,"0","2001-04-01T00:00:00.000","2001-04-01T00:00:00.000","2003-03-31T00:00:00.000","999 ORONOQUE LANE","STRATFORD","CT","06614","2010-05-18T00:00:00.000","POINT (-73.102683 41.248464)"
"930720","UTOPIA ASSISTED LIVING SERVICES INC.","CORPORATION","UTOPIA ASSISTED LIVING SERVICES INC.","UTOPIA ASSISTED LIVING SERVICES, INC.","ALSA.0000028","ALSA","28",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-07-01T00:00:00.000","2020-07-01T00:00:00.000","2022-06-30T00:00:00.000","444 FOXON RD","EAST HAVEN","CT","065132037","2022-05-26T00:00:00.000","POINT (-72.841571 41.323984)"
"983602","OLSL GREENRIDGE PLACE LLC","BUSINESS","OLSL GREENRIDGE PLACE LLC","ATRIA GREENRIDGE PLACE","ALSA.0000153","ALSA","153",,"Assisted Living Service Agency","INACTIVE",,"0",,"2012-11-29T00:00:00.000",,"One Elizabeth Court","Rocky Hill","CT","06067","2012-11-29T00:00:00.000",
"929126","BAL AVON LLC","LIMITED LIABILITY COMPANY","BAL AVON LLC","BAL AVON LLC","ALSA.0000135","ALSA","135",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","101 BICKFORD EXT","AVON","CT","060013741","2022-08-16T00:00:00.000","POINT (-72.842521 41.812091)"
"1520434","COMMONS OF NEWTOWN THE","LIMITED LIABILITY COMPANY","COMMONS OF NEWTOWN THE","COMMONS OF NEWTOWN THE","ALSA.0000197","ALSA","197",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2018-06-11T00:00:00.000","2022-04-01T00:00:00.000","2024-03-31T00:00:00.000","139 TODDY HILL ROAD","NEWTOWN","CT","06470","2022-07-19T00:00:00.000","POINT (-73.258982 41.382079)"
"1370692","SHORELINE OF CLINTON, THE","LIMITED LIABILITY COMPANY","SHORELINE OF CLINTON, THE","SHORELINE OF CLINTON, THE","ALSA.0000183","ALSA","183",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2016-08-04T00:00:00.000","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000",,"CLINTON","CT","06413","2020-08-17T00:00:00.000","POINT (-72.528067 41.278677)"
"929866","SHP II/CSL TRUMBULL LLC","BUSINESS","SHP II/CSL TRUMBULL LLC","SPRING MEADOWS TRUMBULL","ALSA.0000103","ALSA","103",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2008-10-01T00:00:00.000","2008-10-01T00:00:00.000","2010-09-30T00:00:00.000","6949 Main Street","Trumbull","CT","06611","2011-10-20T00:00:00.000","POINT (-73.240184 41.289163)"
"930155","ELIM PARK BAPTIST HOME INC.","NON-PROFIT CORPORATION","ELIM PARK BAPTIST HOME INC.","ELIM PARK BAPTIST HOME","ALSA.0000076","ALSA","76",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2008-04-01T00:00:00.000","2022-04-01T00:00:00.000","2024-03-31T00:00:00.000","140 COOK HILL RD","CHESHIRE","CT","064103736","2022-06-28T00:00:00.000","POINT (-72.900936 41.466811)"
"1676004","MAPLEWOOD AT SOUTHPORT","LIMITED LIABILITY COMPANY","MAPLEWOOD AT SOUTHPORT","MAPLEWOOD AT SOUTHPORT","ALSA.0000212","ALSA","212",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2019-07-16T00:00:00.000","2019-07-15T00:00:00.000","2021-06-30T00:00:00.000","917 MILL HILL TER","SOUTHPORT","CT","068903200","2021-07-06T00:00:00.000","POINT (-73.286844 41.144245)"
"929149","LCS-WESTMINSTER PARTNERSHIP I LLP","LIMITED LIABILITY PARTNERSHIP","LCS-WESTMINSTER PARTNERSHIP I LLP","AVALON HEALTH CARE CENTER AT STONERIDGE","ALSA.0000145","ALSA","145",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-04-06T00:00:00.000","2015-04-01T00:00:00.000","2017-03-31T00:00:00.000","186 JERRY BROWNE ROAD","MYSTIC","CT","06355","2016-04-01T00:00:00.000","POINT (-71.949571 41.37512)"
"929981","BENCHMARK ASSISTED LIVING LLC","BUSINESS","BENCHMARK ASSISTED LIVING LLC","BENCHMARK ASSISTED LIVING","ALSA.0000059","ALSA","59",,"Assisted Living Service Agency","INACTIVE",,"0","2007-01-01T00:00:00.000","2007-01-01T00:00:00.000","2008-12-31T00:00:00.000","20 Academy Lane","Mystic","CT","06355","2010-05-18T00:00:00.000","POINT (-71.971559 41.356613)"
"929696","ARDEN COURTS OF HAMDEN CT LLC","LIMITED LIABILITY COMPANY","ARDEN COURTS OF HAMDEN CT LLC","ARDEN COURTS OF HAMDEN","ALSA.0000125","ALSA","125",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-10-01T00:00:00.000","2015-10-01T00:00:00.000","2017-09-30T00:00:00.000","153 LEEDER HILL DR","HAMDEN","CT","065172731","2016-01-29T00:00:00.000","POINT (-72.921193 41.346437)"
