"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","city","state","zip","recordrefreshedon"
"1076956","EVERYBODY PLAYS FOUNDATION INC","CORPORATION","EVERYBODY PLAYS FOUNDATION INC",,"CHR.0056424","CHR","56424",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-06-14T00:00:00.000","2019-12-01T00:00:00.000","2020-11-30T00:00:00.000","NEW HAVEN","CT","065151328","2021-10-31T00:00:00.000"
"1076960","TEACH FOR CHINA INC","CORPORATION","TEACH FOR CHINA INC",,"CHR.0056425","CHR","56425",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2012-06-14T00:00:00.000","2021-06-01T00:00:00.000","2022-05-31T00:00:00.000","HARRISON","NY","105281648","2022-06-05T00:00:00.000"
"1077435","HISPANOS UNIDOS","CORPORATION","HISPANOS UNIDOS",,"CHR.0056431","CHR","56431",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-06-15T00:00:00.000","2013-06-01T00:00:00.000","2014-11-30T00:00:00.000","NEW HAVEN","CT","065115204","2017-05-02T00:00:00.000"
"1077709","AMERICAN FOUNDATION FOR EQUAL RIGHTS","CORPORATION","AMERICAN FOUNDATION FOR EQUAL RIGHTS",,"CHR.0056433","CHR","56433",,"PUBLIC CHARITY","INACTIVE",,"0","2012-06-28T00:00:00.000","2012-06-28T00:00:00.000","2013-02-28T00:00:00.000","LOS ANGELES","CA","900287218","2014-08-25T00:00:00.000"
"1077711","JEWISH COMMUNITY CENTERS ASSOCIATION OF NORTH AMERICA","CORPORATION","JEWISH COMMUNITY CENTERS ASSOCIATION OF NORTH AMERICA",,"CHR.0056434","CHR","56434",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-06-18T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","NEW YORK","NY","100184393","2021-10-14T00:00:00.000"
"1077717","LYMAN HALL HIGH SCHOOL MUSIC PARENTS ASSOCIATION INC","CORPORATION","LYMAN HALL HIGH SCHOOL MUSIC PARENTS ASSOCIATION INC",,"CHR.0056435","CHR","56435",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-06-18T00:00:00.000","2014-06-01T00:00:00.000","2015-05-31T00:00:00.000","WALLINGFORD","CT","064921164","2017-05-02T00:00:00.000"
"1077722","ROSENBERG FUND FOR CHILDREN INC","CORPORATION","ROSENBERG FUND FOR CHILDREN INC",,"CHR.0056436","CHR","56436",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-06-18T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","EASTHAMPTON","MA","010272759","2022-08-09T00:00:00.000"
"1077723","PETYA I EDWARDS FOUNDATION","CORPORATION","PETYA I EDWARDS FOUNDATION",,"CHR.0056437","CHR","56437",,"PUBLIC CHARITY","INACTIVE",,"0","2012-06-18T00:00:00.000","2012-06-18T00:00:00.000","2013-05-31T00:00:00.000","DALLAS","TX","752524213","2014-08-25T00:00:00.000"
"1078240","YOUNG JUDAEA GLOBAL INC","CORPORATION","YOUNG JUDAEA GLOBAL INC",,"CHR.0056439","CHR","56439",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-06-21T00:00:00.000","2019-11-06T00:00:00.000","2020-07-31T00:00:00.000","NEW YORK","NY","100183549","2021-07-01T00:00:00.000"
"1078242","NOW I LAY ME DOWN TO SLEEP","CORPORATION","NOW I LAY ME DOWN TO SLEEP",,"CHR.0056440","CHR","56440",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-06-21T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","Highlands Ranch","CO","80129","2022-03-21T00:00:00.000"
"1078252","EASTERN CONNECTICUT PERFORMING ARTS ASSOCIATION INC","CORPORATION","EASTERN CONNECTICUT PERFORMING ARTS ASSOCIATION INC",,"CHR.0056441","CHR","56441",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-06-21T00:00:00.000","2022-06-15T00:00:00.000","2023-11-30T00:00:00.000","JEWETT CITY","CT","063511521","2022-06-16T00:00:00.000"
"1078255","NAVAL AVIATION MUSEUM FOUNDATION INC","CORPORATION","NAVAL AVIATION MUSEUM FOUNDATION INC",,"CHR.0056442","CHR","56442",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2012-06-21T00:00:00.000","2020-12-01T00:00:00.000","2021-11-30T00:00:00.000","PENSACOLA","FL","325085400","2022-05-29T00:00:00.000"
"1078259","MARANATHA VOLUNTEERS INTERNATIONAL INC","CORPORATION","MARANATHA VOLUNTEERS INTERNATIONAL INC",,"CHR.0056443","CHR","56443",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-06-21T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","ROSEVILLE","CA","95628","2021-09-09T00:00:00.000"
"1078271","IOTA PHI  CHAPTER OF ALPHA CHI OMEGA FRATERNITY","CORPORATION","IOTA PHI  CHAPTER OF ALPHA CHI OMEGA FRATERNITY",,"CHR.0056444","CHR","56444",,"PUBLIC CHARITY","INACTIVE",,"0","2012-06-21T00:00:00.000","2012-06-21T00:00:00.000","2013-05-31T00:00:00.000","HAMDEN","CT","065181905","2014-08-25T00:00:00.000"
"1079248","KAKENYA CENTER FOR EXCELLENCE","CORPORATION","KAKENYA CENTER FOR EXCELLENCE",,"CHR.0056450","CHR","56450",,"PUBLIC CHARITY","INACTIVE",,"0","2012-06-27T00:00:00.000","2021-08-02T00:00:00.000",,"ARLINGTON","VA","22203","2021-08-02T00:00:00.000"
"1079254","AGC EDUCATION AND RESEARCH FOUNDATION","CORPORATION","AGC EDUCATION AND RESEARCH FOUNDATION",,"CHR.0056451","CHR","56451",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-06-27T00:00:00.000","2022-02-28T00:00:00.000","2022-11-30T00:00:00.000","ARLINGTON","VA","222015426","2022-03-03T00:00:00.000"
"1079256","SHARED HOPE INTERNATIONAL","CORPORATION","SHARED HOPE INTERNATIONAL",,"CHR.0056452","CHR","56452",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-06-27T00:00:00.000","2022-06-29T00:00:00.000","2023-05-31T00:00:00.000","VANCOUVER","WA","986846031","2022-06-30T00:00:00.000"
"1079552","PATRIOT VOICES INC","CORPORATION","PATRIOT VOICES INC",,"CHR.0056454","CHR","56454",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-06-28T00:00:00.000","2012-12-01T00:00:00.000","2013-11-30T00:00:00.000","VERONA","PA","151470247","2017-01-13T00:00:00.000"
"1079559","NORTHEAST COMMUNITY CYCLES INC","CORPORATION","NORTHEAST COMMUNITY CYCLES INC",,"CHR.0056455","CHR","56455",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-06-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","Stamford","CT","06906","2021-11-18T00:00:00.000"
"1079560","UNITED SERVICEMEMBERS ACTION DEFENSE FUND","CORPORATION","UNITED SERVICEMEMBERS ACTION DEFENSE FUND",,"CHR.0056456","CHR","56456",,"PUBLIC CHARITY","INACTIVE",,"0","2012-06-28T00:00:00.000","2012-06-28T00:00:00.000","2013-11-30T00:00:00.000","ATLANTA","GA","303282012","2014-08-25T00:00:00.000"
"1079573","CHECK-IN TO GIVE INC","CORPORATION","CHECK-IN TO GIVE INC",,"CHR.0056457","CHR","56457",,"PUBLIC CHARITY","INACTIVE",,"0","2012-06-28T00:00:00.000","2012-06-28T00:00:00.000","2013-05-31T00:00:00.000","CLEARWATER","FL","337604019","2014-08-25T00:00:00.000"
"1079614","GO2 FOUNDATION FOR LUNG CANCER","CORPORATION","GO2 FOUNDATION FOR LUNG CANCER",,"CHR.0056458","CHR","56458",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-06-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WASHINGTON","DC","200061002","2021-11-17T00:00:00.000"
"1079618","SIGMA ALPHA MU FOUNDATION (THE)","CORPORATION","SIGMA ALPHA MU FOUNDATION (THE)",,"CHR.0056459","CHR","56459",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-06-28T00:00:00.000","2022-05-01T00:00:00.000","2023-04-30T00:00:00.000","INDIANAPOLIS","IN","462681338","2022-04-26T00:00:00.000"
"1080409","TRIZETTO CARES INC","CORPORATION","TRIZETTO CARES INC",,"CHR.0056463","CHR","56463",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2012-07-02T00:00:00.000","2015-12-01T00:00:00.000","2016-10-25T00:00:00.000","ENGLEWOOD","CO","801125914","2017-05-02T00:00:00.000"
"1080878","ROTARY FOUNDATION OF THE TORRINGTON WINSTED AREAS","CORPORATION","ROTARY FOUNDATION OF THE TORRINGTON WINSTED AREAS","F/K/A TORRINGTON ROTARY FOUNDATION TRUST FUND","CHR.0056465","CHR","56465",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-03T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","TORRINGTON","CT","067900123","2022-04-27T00:00:00.000"
"1081027","NEBRASKA HUMANE SOCIETY","CORPORATION","NEBRASKA HUMANE SOCIETY",,"CHR.0056466","CHR","56466",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-03T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","OMAHA","NE","681342842","2021-11-05T00:00:00.000"
"1081032","GOOD DOG FOUNDATION INC","CORPORATION","GOOD DOG FOUNDATION INC",,"CHR.0056467","CHR","56467",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-03T00:00:00.000","2020-08-01T00:00:00.000","2021-07-31T00:00:00.000","HUDSON","NY","125340346","2022-07-01T00:00:00.000"
"1081043","INSTITUTE OF MANAGEMENT ACCOUNTANTS INC","CORPORATION","INSTITUTE OF MANAGEMENT ACCOUNTANTS INC",,"CHR.0056468","CHR","56468",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-03T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","MONTVALE","NJ","076451773","2022-05-10T00:00:00.000"
"1081049","ROTARY CLUB OF THE TORRINGTON AND WINSTED AREAS INC","CORPORATION","ROTARY CLUB OF THE TORRINGTON AND WINSTED AREAS INC","F/K/A ROTARY CLUB OF TORRINGTON INC","CHR.0056469","CHR","56469",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-03T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","TORRINGTON","CT","067900123","2022-04-27T00:00:00.000"
"1081258","EVERY MOTHER COUNTS","CORPORATION","EVERY MOTHER COUNTS",,"CHR.0056470","CHR","56470",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-03T00:00:00.000","2021-12-27T00:00:00.000","2022-11-30T00:00:00.000","NEW YORK","NY","100131028","2021-12-29T00:00:00.000"
"1081265","SONGS OF LOVE FOUNDATION","COMPANY","SONGS OF LOVE FOUNDATION",,"CHR.0056471","CHR","56471",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-03T00:00:00.000","2012-07-03T00:00:00.000","2013-05-31T00:00:00.000","FOREST HILLS","NY","113754203","2014-08-25T00:00:00.000"
"1081536","MICHAELS COMMUNITY SERVICES CORPORATION","CORPORATION","MICHAELS COMMUNITY SERVICES CORPORATION","BETTER TOMORROWS","CHR.0056474","CHR","56474",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-06T00:00:00.000","2022-03-21T00:00:00.000","2023-02-28T00:00:00.000","CAMDEN","NJ","08103","2022-03-23T00:00:00.000"
"1081596","WORKING FAMILIES ORGANIZATION","CORPORATION","WORKING FAMILIES ORGANIZATION",,"CHR.0056475","CHR","56475",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-05T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","BROOKLYN","NY","11201","2021-11-30T00:00:00.000"
"1081848","AMERICAN ACADEMY OF RELIGION INC","CORPORATION","AMERICAN ACADEMY OF RELIGION INC",,"CHR.0056476","CHR","56476",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-06T00:00:00.000","2022-08-19T00:00:00.000","2023-05-31T00:00:00.000","ATLANTA","GA","303294205","2022-08-23T00:00:00.000"
"1081883","RESOURCE FOUNDATION INC (THE)","CORPORATION","RESOURCE FOUNDATION INC (THE)",,"CHR.0056477","CHR","56477",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-06T00:00:00.000","2020-03-25T00:00:00.000","2020-11-30T00:00:00.000","NEW YORK","NY","10018","2021-10-31T00:00:00.000"
"1082025","WOMEN MOVING MILLIONS INC","CORPORATION","WOMEN MOVING MILLIONS INC",,"CHR.0056479","CHR","56479",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-10T00:00:00.000","2022-02-10T00:00:00.000","2022-11-30T00:00:00.000","NEW YORK","NY","100382135","2022-02-10T00:00:00.000"
"1082131","TUNXIS APARTMENTS INC","CORPORATION","TUNXIS APARTMENTS INC",,"CHR.0056481","CHR","56481",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-08-03T00:00:00.000","2013-06-01T00:00:00.000","2014-11-30T00:00:00.000","UNIONVILLE","CT","060850300","2017-05-02T00:00:00.000"
"1082457","GIVE SPEECH FOUNDATION INC","CORPORATION","GIVE SPEECH FOUNDATION INC",,"CHR.0056484","CHR","56484",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-11T00:00:00.000","2012-07-11T00:00:00.000","2013-06-30T00:00:00.000","NEW YORK","NY","100231493","2014-08-25T00:00:00.000"
"1082463","HER HAVEN INC","CORPORATION","HER HAVEN INC",,"CHR.0056485","CHR","56485",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-17T00:00:00.000","2017-12-01T00:00:00.000","2018-11-30T00:00:00.000","MONROE","CT","064683248","2019-10-31T00:00:00.000"
"1082638","COUNTRY DANCE AND SONG SOCIETY INC","CORPORATION","COUNTRY DANCE AND SONG SOCIETY INC",,"CHR.0056486","CHR","56486",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-12T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","EASTHAMPTON","MA","010272759","2021-11-17T00:00:00.000"
"1082643","REGENERATION PROJECT (THE)","CORPORATION","REGENERATION PROJECT (THE)",,"CHR.0056487","CHR","56487",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-12T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","OAKLAND","CA","946121280","2021-09-24T00:00:00.000"
"1083228","BOY SCOUT TROOP 71","CORPORATION","BOY SCOUT TROOP 71",,"CHR.0056494","CHR","56494",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-20T00:00:00.000","2012-07-20T00:00:00.000","2013-05-31T00:00:00.000","STRATFORD","CT","066155920","2014-08-25T00:00:00.000"
"1083262","UNITED AUTO WORKERS LOCAL 376","CORPORATION","UNITED AUTO WORKERS LOCAL 376",,"CHR.0056495","CHR","56495",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"WEST HARTFORD","CT","061101960","2017-05-02T00:00:00.000"
"1083357","HAITIAN CHILD FOUNDATION","CORPORATION","HAITIAN CHILD FOUNDATION",,"CHR.0056496","CHR","56496",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-16T00:00:00.000","2012-07-16T00:00:00.000","2013-05-31T00:00:00.000","WINDSOR","CT","060950008","2014-08-25T00:00:00.000"
"1083428","AMERIHEALTH MERCY FOUNDATION","CORPORATION","AMERIHEALTH MERCY FOUNDATION",,"CHR.0056499","CHR","56499",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-16T00:00:00.000","2012-07-16T00:00:00.000","2013-05-31T00:00:00.000","PHILADELPHIA","PA","191131502","2014-08-25T00:00:00.000"
"1083444","LYME AMBULANCE ASSOCIATION INC","CORPORATION","LYME AMBULANCE ASSOCIATION INC","LYME AMBULANCE ASSOCIATION INC","CHR.0056500","CHR","56500",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-16T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","HADLYME","CT","064390490","2021-12-01T00:00:00.000"
"1084271","JOHN PAUL II SHRINE AND INSTITUTE INC","CORPORATION","JOHN PAUL II SHRINE AND INSTITUTE INC","SAINT JOHN PAUL II NATIONAL SHRINE","CHR.0056502","CHR","56502",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-18T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WASHINGTON","DC","200171505","2021-11-17T00:00:00.000"
"1084284","JOHN WAYNE CANCER FOUNDATION","CORPORATION","JOHN WAYNE CANCER FOUNDATION",,"CHR.0056503","CHR","56503",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-18T00:00:00.000","2013-04-01T00:00:00.000","2014-03-31T00:00:00.000","NEWPORT BEACH","CA","926632004","2014-07-24T00:00:00.000"
"1084314","KAPPA ALPHA ORDER EDUCATIONAL FOUNDATION","CORPORATION","KAPPA ALPHA ORDER EDUCATIONAL FOUNDATION",,"CHR.0056504","CHR","56504",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-18T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","LEXINGTON","VA","244501702","2022-05-10T00:00:00.000"
"1084321","VITAMIN ANGEL ALLIANCE INC","CORPORATION","VITAMIN ANGEL ALLIANCE INC","AKA VITAMIN ANGELS","CHR.0056505","CHR","56505",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-18T00:00:00.000","2022-02-10T00:00:00.000","2022-11-30T00:00:00.000","GOLETA","CA","931175556","2022-02-10T00:00:00.000"
"1084342","ASSOCIATION FOR FIRE & POLICE CADETS INC","CORPORATION","ASSOCIATION FOR FIRE & POLICE CADETS INC",,"CHR.0056507","CHR","56507",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-18T00:00:00.000","2013-06-07T00:00:00.000","2014-05-31T00:00:00.000","GLASTONBURY","CT","060332963","2015-05-01T00:00:00.000"
"1084701","INNOVATIONS IN HEALTHCARE INC","CORPORATION","INNOVATIONS IN HEALTHCARE INC","F/K/A INTERNATIONAL PARTNERSHIP FOR INNOVATIVE HEALTHCARE DELIVERY INC","CHR.0056512","CHR","56512",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-20T00:00:00.000","2019-06-01T00:00:00.000","2020-05-31T00:00:00.000","DURHAM","NC","277013764","2021-07-09T00:00:00.000"
"1084705","CONSULTATIVE GROUP ON BIOLOGICAL DIVERSITY","CORPORATION","CONSULTATIVE GROUP ON BIOLOGICAL DIVERSITY",,"CHR.0056513","CHR","56513",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-07-20T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","SAN FRANCISCO","CA","941291704","2021-11-17T00:00:00.000"
"1084905","GREEN LIFE ONLINE INC (THE)","CORPORATION","GREEN LIFE ONLINE INC (THE)",,"CHR.0056514","CHR","56514",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-20T00:00:00.000","2012-07-20T00:00:00.000","2012-11-30T00:00:00.000","DENVER","CO","802021450","2014-08-25T00:00:00.000"
"1085447","HEALTHCORPS INC","CORPORATION","HEALTHCORPS INC",,"CHR.0056519","CHR","56519",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-24T00:00:00.000","2019-06-11T00:00:00.000","2020-05-31T00:00:00.000","NEW YORK","NY","100042484","2021-05-01T00:00:00.000"
"1085472","YALE GAY AND LESBIAN ALUMNI/AE ASSOCIATION INC","CORPORATION","YALE GAY AND LESBIAN ALUMNI/AE ASSOCIATION INC",,"CHR.0056520","CHR","56520",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-24T00:00:00.000","2019-06-01T00:00:00.000","2020-05-31T00:00:00.000","NEW HAVEN","CT","065207118","2021-05-01T00:00:00.000"
"1085743","VALHALLA PROJECT INC","CORPORATION","VALHALLA PROJECT INC",,"CHR.0056521","CHR","56521",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-25T00:00:00.000","2012-07-25T00:00:00.000","2013-05-31T00:00:00.000","YELLVILLE","AR","726878462","2014-08-25T00:00:00.000"
"1085747","MIRACLEFEET","CORPORATION","MIRACLEFEET",,"CHR.0056522","CHR","56522",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-07-25T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","CHAPEL HILL","NC","275147014","2022-05-31T00:00:00.000"
"1086049","NATIONAL TRUST FOR WOUNDED WARRIORS INC","CORPORATION","NATIONAL TRUST FOR WOUNDED WARRIORS INC",,"CHR.0056523","CHR","56523",,"PUBLIC CHARITY","INACTIVE",,"0","2012-07-27T00:00:00.000","2012-07-27T00:00:00.000","2012-11-30T00:00:00.000","POTOMAC","MD","208545481","2014-08-25T00:00:00.000"
"1086063","HOCKEY4HEALTH CORP","CORPORATION","HOCKEY4HEALTH CORP",,"CHR.0056524","CHR","56524",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-27T00:00:00.000","2016-01-29T00:00:00.000","2016-11-30T00:00:00.000","STAMFORD","CT","069051203","2017-10-31T00:00:00.000"
"1086474","EMILY'S FRIENDS","CORPORATION","EMILY'S FRIENDS",,"CHR.0056528","CHR","56528",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-07-30T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","CHICKAMAUGA","GA","307072005","2017-10-31T00:00:00.000"
"1086480","OAKLAND MUSEUM OF CALIFORNIA","CORPORATION","OAKLAND MUSEUM OF CALIFORNIA",,"CHR.0056529","CHR","56529",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-08-01T00:00:00.000","2022-07-05T00:00:00.000","2023-05-31T00:00:00.000","OAKLAND","CA","946074820","2022-07-06T00:00:00.000"
"1086845","INVISIBLE CHILDREN INC","CORPORATION","INVISIBLE CHILDREN INC",,"CHR.0056531","CHR","56531",,"PUBLIC CHARITY","INACTIVE",,"0","2012-08-01T00:00:00.000","2014-06-01T00:00:00.000","2017-05-31T00:00:00.000","SAN DIEGO","CA","921012738","2019-08-01T00:00:00.000"
"1086856","KIPP FOUNDATION","CORPORATION","KIPP FOUNDATION",,"CHR.0056532","CHR","56532",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2012-08-01T00:00:00.000","2022-01-24T00:00:00.000","2022-05-31T00:00:00.000","SAN FRANCISCO","CA","941051850","2022-06-05T00:00:00.000"
"1086964","MONTANA WILDERNESS ASSOCIATION INC","CORPORATION","MONTANA WILDERNESS ASSOCIATION INC",,"CHR.0056534","CHR","56534",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2012-08-01T00:00:00.000","2021-05-21T00:00:00.000","2022-08-31T00:00:00.000","HELENA","MT","596015700","2022-09-05T00:00:00.000"
"1115712","ALPHA DELTA PI FOUNDATION INC","CORPORATION","ALPHA DELTA PI FOUNDATION INC",,"CHR.0056536","CHR","56536",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-08-02T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","ATLANTA","GA","303064604","2022-06-23T00:00:00.000"
"1115850","MURRY & SUSAN HABER CHARITABLE FOUNDATION","CORPORATION","MURRY & SUSAN HABER CHARITABLE FOUNDATION",,"CHR.0056537","CHR","56537",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-12-02T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WASHINGTON DEPOT","CT","067941415","2021-11-19T00:00:00.000"
"1115868","QUIET CORNER GROOMING","LIMITED LIABILITY COMPANY","QUIET CORNER GROOMING",,"CHR.0056538","CHR","56538",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"PUTNAM","CT","062602413","2017-05-02T00:00:00.000"
"1115884","FRIENDS OF THE NORWALK RIVER VALLEY TRAIL INC","CORPORATION","FRIENDS OF THE NORWALK RIVER VALLEY TRAIL INC",,"CHR.0056539","CHR","56539",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-08-03T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","RIDGEFIELD","CT","068776010","2022-05-31T00:00:00.000"
"1065892","NEW YORK SAYS THANK YOU FOUNDATION","CORPORATION","NEW YORK SAYS THANK YOU FOUNDATION",,"CHR.0056257","CHR","56257",,"PUBLIC CHARITY","APPROVED","ACTIVE","1","2012-04-12T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","COLORADO SPGS","CO","809032177","2022-09-12T00:00:00.000"
"1115936","REHEMA MINISTRIES","CORPORATION","REHEMA MINISTRIES",,"CHR.0056540","CHR","56540",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2012-08-06T00:00:00.000","2018-12-01T00:00:00.000","2019-02-06T00:00:00.000","KENNEWICK","WA","993361137","2019-02-06T00:00:00.000"
"1116089","BETHANY CHRISTIAN SERVICES","CORPORATION","BETHANY CHRISTIAN SERVICES",,"CHR.0056542","CHR","56542",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-08-06T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","GRAND RAPIDS","MI","495031201","2022-09-09T00:00:00.000"
"1116182","INTERNATIONAL STUDENT HOUSE INC","CORPORATION","INTERNATIONAL STUDENT HOUSE INC",,"CHR.0056544","CHR","56544",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-08-09T00:00:00.000","2022-02-07T00:00:00.000","2022-11-30T00:00:00.000","WASHINGTON","DC","200091603","2022-02-10T00:00:00.000"
"1116426","CONNECTICUT ATTACK","CORPORATION","CONNECTICUT ATTACK",,"CHR.0056547","CHR","56547",,"PUBLIC CHARITY","INACTIVE",,"0","2012-08-22T00:00:00.000","2012-08-22T00:00:00.000","2013-05-31T00:00:00.000","SOUTH WINDSOR","CT","060742356","2014-08-25T00:00:00.000"
"1116592","CRAIG HOSPITAL FOUNDATION","CORPORATION","CRAIG HOSPITAL FOUNDATION",,"CHR.0056549","CHR","56549",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-08-13T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","ENGLEWOOD","CO","801132811","2022-07-29T00:00:00.000"
