"ein","name","ico","street","city","state","zip_code","group","subsection","affiliation","classification","ruling","deductibility","foundation","activity","organization","status","tax_period","asset_cd","income_cd","filing_req_cd","pf_filing_req_cd","acct_pd","asset_amt","income_amt","revenue_amt","ntee_cd","sort_name","geocoded_column"
"050563623","GREENFIELD HILL FOUNDATION INC","% JOHN JONES","PO BOX 252","FAIRFIELD","CT","06824-0252","0","3","3","1000","200305","1","15","0","1","1","202012","0","0","2","0","12","0","0","0","G30",,
"050579614","FRIENDS FORT TRUMBULL STATE PARK","% JOAN PRENTICE","PO BOX 12","NEW LONDON","CT","06320-0012","0","3","3","1000","200404","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","N112",,
"050586055","GLOBAL INSTITUTE ON ECO-ENVIRONMENT FOR SUSTAINABLE DEV-GIESD INC","% YAJIE SONG","40 PLEASANT ST","NEW HAVEN","CT","06511-3827","0","3","3","1000","200402","1","15","0","1","1","202206","0","0","2","0","6","0","0","0","U30",,"40 PLEASANT ST
NEW HAVEN, CT 06511-3827
(41.315079, -72.915092)"
"050606632","GATEWAY CLASSICAL MUSIC SOCIETY INC","% IDA ANGLAND","292 STANWICH RD","GREENWICH","CT","06830-3528","0","3","3","2000","200411","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","A68","GCMS","292 STANWICH RD
GREENWICH, CT 06830-3528
(41.07784, -73.602858)"
"050609142","HEINEMANN-WALLACE FAMILY FOUNDATION","% ROBERT E HEINEMANN","CUMMINGS LOCKWOOD 75 ISHAM NO","WEST HARTFORD","CT","06107-0000","0","3","3","1000","200411","1","4","0","1","1","202106","3","1","0","1","6","86731","11",,"T20",,
"050610255","JONAH CENTER INC","% JOHN C HALL","555 MAIN ST","PORTLAND","CT","06480-1103","0","3","3","2000","200503","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","C30",,"555 MAIN ST
PORTLAND, CT 06480-1103
(41.591334, -72.623965)"
"050613539","AMERICAN COLLEGE OF HEALTHCARE EXECUTIVES","% ANNAMARIE GRISE","5 PERRYRIDGE RD","GREENWICH","CT","06830-4608","4330","6","9","2000","198310","2","0","0","1","1","201912","4","4","1","0","12","153328","151046","131161","S41","CT ASSOCIATION OF HEALTHCARE EXCTVS","5 PERRYRIDGE RD
GREENWICH, CT 06830-4608
(41.034414, -73.629639)"
"050616689","SERVING ALL VESSELS EQUALLY","% CANAAN INSTITUTIONAL BAPTIST CHUR","31 CONCORD ST","NORWALK","CT","06854-3628","0","3","3","1000","200611","1","15","0","1","1","202112","4","4","1","0","12","117927","207424","207424","P20","S A V E INC","31 CONCORD ST
NORWALK, CT 06854-3628
(41.093421, -73.419307)"
"050621140","COLUMBIA SENIORS ORGANIZATION INC","%","41 HENNEQUIN RD","COLUMBIA","CT","06237-1309","0","3","3","1200","200602","1","16","0","1","1","202106","0","0","2","0","6","0","0","0","P81",,"41 HENNEQUIN RD
COLUMBIA, CT 06237-1309
(41.701355, -72.320416)"
"050623911","INFRAGARD NATIONAL MEMBERS ALLIANCE INC","% MIKE MONEY TREASURER","401 FAIRFIELD WOODS RD","FAIRFIELD","CT","06825-2744","5278","3","9","1000","200510","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","Q43","CONNECTICUT MEMBERS ALLIANCE INC","401 FAIRFIELD WOODS RD
FAIRFIELD, CT 06825-2744
(41.194756, -73.240282)"
"050633432","WETHERSFIELD ACADEMY FOR THE ARTS INC","% TREASURER","431 HARTFORD AVE","WETHERSFIELD","CT","06109-1214","0","3","3","1000","201212","1","16","0","1","1","202012","3","3","1","0","12","37862","88645","79737","A20",,"431 HARTFORD AVE
WETHERSFIELD, CT 06109-1214
(41.725094, -72.665285)"
"050634357","CONNECTICUT ORCHID SOCIETY INC","% CHERYL MIZAK","PO BOX 198","FARMINGTON","CT","06034-0198","0","3","3","2000","200607","1","16","0","1","1","202112","0","0","2","0","12","0","0","0","C40",,
"056003176","BROTHERHOOD OF RAILROAD SIGNALMEN","% RJ BROWN","40 DAVID LN","NORTHFORD","CT","06472-1447","394","5","9","1000","194104","2","0","263264000","5","1","202012","4","4","1","0","12","159680","178472","178472",,"5 PIONEER LOCAL","40 DAVID LN
NORTHFORD, CT 06472-1447
(41.383572, -72.785839)"
"056010639","NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION","% SALLY CUDA","29 W VINE ST","PAWCATUCK","CT","06379-1521","1050","3","9","1200","194907","1","16","59062061","1","1","202202","0","0","2","0","2","0","0","0",,"PHEBE GREENE WARD DAR","29 W VINE ST
PAWCATUCK, CT 06379-1521
(41.385842, -71.840278)"
"056010969","DEPARTMENT OF RHODE ISLAND AUXILIAR Y VFW","% SUSAN E BARBER","646 NEW LONDON TPKE","STONINGTON","CT","06378-1615","5691","19","6","1000","201004","2","0","907000000","5","1","202106","0","0","2","0","6","0","0","0","W30","VETERANS OF FOREIGN WARS AUXILIARY","646 NEW LONDON TPKE
STONINGTON, CT 06378-1615
(41.413885, -71.910871)"
"056014412","TRUSTEES OF PLAINFIELD ACADEMY","% MARJORIE W MARSTON","519 NORWICH RD","PLAINFIELD","CT","06374-1723","0","3","3","2000","201709","1","16","40000000","2","1","202112","0","0","2","0","12","0","0","0","B82",,"519 NORWICH RD
PLAINFIELD, CT 06374-1723
(41.685057, -71.914362)"
"056035653","AMERICAN LEGION","% JERRY L WALTON","PO BOX 1129","PAWCATUCK","CT","06379-0129","925","19","9","1000","194603","1","0","907908000","5","1","202012","0","0","2","0","12","0","0","0",,"152 EASTLAND-GREENWOOD",
"056039393","DAVID T LANGROCK FOUNDATION",,"61 HERMIT LN","WESTPORT","CT","06880-1125","0","92","3","1000","197303","0","0","909000000","6","12","202011","6","4","0","1","11","1789235","283758",,,"JOAN H GILLMAN SUCC TTEE","61 HERMIT LN
WESTPORT, CT 06880-1125
(41.175756, -73.373446)"
"060000481","CIVITAN INTERNATIONAL","% CHARLES JACKOWSKI","46 MILARDO LN","MIDDLETOWN","CT","06457-4233","5431","3","9","1000","200601","1","15","0","5","1","202112","0","0","2","0","12","0","0","0","T40","WINDSOR INC CT","46 MILARDO LN
MIDDLETOWN, CT 06457-4233
(41.536015, -72.652109)"
"060001957","AVON FREE PUBLIC LIBRARY INC",,"281 COUNTRY CLUB RD","AVON","CT","06001-2537","0","3","3","1200","198406","1","15","61000000","1","1","202106","5","4","1","0","6","560273","216753","216753","B71Z",,"281 COUNTRY CLUB RD
AVON, CT 06001-2537
(41.790288, -72.860402)"
"060093481","QUAKER HILL BAPTIST CHURCH",,"144 OLD NORWICH RD","QUAKER HILL","CT","06375-1424","3125","3","9","7000","195504","1","10","1000000","5","1",,"0","0","6","0","12",,,,,"2107","144 OLD NORWICH RD
QUAKER HILL, CT 06375-1424
(41.40526, -72.110731)"
"060095521","REFORMATION FELLOWSHIP",,"121 TURKEY ROOST RD","MONROE","CT","06468-3141","0","3","3","7000","197808","1","10","1000000","1","1",,"0","0","6","0","12",,,,,,"121 TURKEY ROOST RD
MONROE, CT 06468-3141
(41.349052, -73.219174)"
"060192307","MANCHESTER CONNECTICUT SPORTS HALL OF FAME INC","% THOMAS LODGE","99 WHITE ST","MANCHESTER","CT","06042-3127","0","3","3","1000","201412","1","15","0","1","1","202012","0","0","2","0","12","0","0","0","A50",,"99 WHITE ST
MANCHESTER, CT 06042-3127
(41.790744, -72.518584)"
"060235810","ABBOTT BALL COMPANY INC EMPLOYEE BENEFIT TRUST",,"PO BOX 330100","WEST HARTFORD","CT","06133-0100","0","9","3","1000","199205","2","0","200000000","1","1","202012","4","5","1","0","12","227106","885002","885002",,,
"060241073","AMALGAMATED TRANSIT UNION","% RALPH BUCCITTI FBA","7 CORPORATE DR STE 121","NORTH HAVEN","CT","06473-3258","155","5","9","3000","194110","2","0","263000000","5","1","202012","3","4","1","0","12","45537","253829","253829",,"281 LOCAL","7 CORPORATE DR STE 121
NORTH HAVEN, CT 06473-3258
(41.372867, -72.865828)"
"060242006","AMERICAN LEGION",,"864 WETHERSFIELD AVE","HARTFORD","CT","06114-3184","925","19","9","1000","194603","1","0","907908000","5","1","202109","7","6","1","0","9","5609772","2565987","2511974",,"AMERICAN LEGION DEPT OF CONNECTICUT","864 WETHERSFIELD AVE
HARTFORD, CT 06114-3184
(41.732472, -72.669956)"
"060242534","AMERICAN RUSSIAN SOKOL SICK BENEFIT SOCIETY OF BRIDGEPORT INC","% SARAH BROCKETT","124 THOMPSON ST","SHELTON","CT","06484-5154","0","8","3","1000","194308","2","0","265000000","5","1","202112","0","0","2","0","12","0","0","0",,,"124 THOMPSON ST
SHELTON, CT 06484-5154
(41.313788, -73.180914)"
"060242910","SONS OF ITALY IN AMERICA","% BRUNO TROPEANO","PO BOX 641","DANBURY","CT","06813-0641","3610","8","9","1000","194106","1","0","265319000","5","1","202112","4","4","1","0","12","167700","100074","80412",,"160 AMERIGO VESPUCCI",
"060243274","ANCIENT FREE & ACCEPTED MASONS OF CONNECTICUT",,"59 BROAD ST","MILFORD","CT","06460-3351","608","8","9","1000","194303","1","0","59036602","5","1","202112","0","0","2","0","12","0","0","0",,"89 ANSANTAWAE LODGE","59 BROAD ST
MILFORD, CT 06460-3351
(41.221702, -73.058353)"
"060243277","ANCIENT FREE & ACCEPTED MASONS OF CONNECTICUT GRAND LODGE",,"69 MASONIC AVE","WALLINGFORD","CT","06492-3019","608","10","6","1000","194303","1","0","59036602","1","1","202202","6","6","1","0","2","3696624","1003688","828921",,,"69 MASONIC AVE
WALLINGFORD, CT 06492-3019
(41.464625, -72.834103)"
"060243309","ANCIENT FREE & ACCEPTED MASONS OF CONNECTICUT","% JOHN BIRDSALL","32 SOCIETY RD","NIANTIC","CT","06357-1108","608","10","9","1000","194303","1","0","59036602","5","1","202112","0","0","2","0","12","0","0","0",,"31 UNION LODGE","32 SOCIETY RD
NIANTIC, CT 06357-1108
(41.347022, -72.215029)"
"060245162","ANTHONY TRUST ASSOCIATION","% MARCUM LLP","PO BOX 205471","NEW HAVEN","CT","06520-5471","0","3","3","1000","194212","1","3","399000000","1","1","202106","8","4","0","1","6","12542103","373547",,,,
"060246500","ARMY & NAVY CLUB INCORPORATED",,"1090 MAIN ST","MANCHESTER","CT","06040-6007","0","7","3","1000","194011","2","0","298602908","1","1","202108","4","4","1","0","8","278702","205609","140788",,,"1090 MAIN ST
MANCHESTER, CT 06040-6007
(41.767233, -72.520544)"
"060250773","WILLIAM W BACKUS HOSPITAL","% PAYROLL","326 WASHINGTON ST","NORWICH","CT","06360-2740","0","3","3","1000","195112","1","12","150000000","1","1","202009","9","9","1","0","9","729174132","433953480","425857401","E220",,"326 WASHINGTON ST
NORWICH, CT 06360-2740
(41.54334, -72.086711)"
"060255690","BELLE HAVEN CLUB INC",,"100 HARBOR DR","GREENWICH","CT","06830-7018","0","7","3","1000","197005","2","0","318000000","1","1","202010","8","7","1","0","10","16234943","7048244","6344034",,,"100 HARBOR DR
GREENWICH, CT 06830-7018
(41.003748, -73.633908)"
"060256610","BEAVERDALE MEMORIAL PARK INC",,"90 PINE ROCK AVE","NEW HAVEN","CT","06515-1307","0","13","3","1000","196707","1","0","901000000","2","1","202110","6","6","1","0","10","1525229","1272120","1030865",,,"90 PINE ROCK AVE
NEW HAVEN, CT 06515-1307
(41.33561, -72.947092)"
"060258192","BELLTOWN FIRE DEPARTMENT INC",,"8 DORLEN RD","STAMFORD","CT","06905-3631","0","3","3","1000","199506","1","15","904000000","1","1","202006","4","4","1","0","6","404167","280673","247090","E62N",,"8 DORLEN RD
STAMFORD, CT 06905-3631
(41.07859, -73.534684)"
"060258838","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"735 OLD TOWN RD","BRIDGEPORT","CT","06606-1526","1156","8","9","1000","195110","1","0","279265000","5","1","202103","5","4","1","0","3","821214","218816","106330",,"36 BRIDGEPORT","735 OLD TOWN RD
BRIDGEPORT, CT 06606-1526
(41.223606, -73.190625)"
"060258842","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA","% WILLIAM J CHINN","36 SUGAR HOLLOW RD","DANBURY","CT","06810-7533","1156","8","9","1000","195110","1","0","279265000","5","1","202103","6","4","1","0","3","1490153","112867","93488",,"120 DANBURY","36 SUGAR HOLLOW RD
DANBURY, CT 06810-7533
(41.348876, -73.469316)"
"060258850","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 266","DERBY","CT","06418-0266","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","161179","111084","55771",,"571 DERBY",
"060258852","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"126 SOUTH ST","BRISTOL","CT","06010-6505","1156","8","9","1000","195110","1","0","279265000","1","1","202103","6","4","1","0","3","1125331","181165","145028",,"1010 BRISTOL","126 SOUTH ST
BRISTOL, CT 06010-6505
(41.667934, -72.943132)"
"060258856","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"34 PROSPECT ST","HARTFORD","CT","06103-2814","1156","8","9","1000","195110","1","0","279265000","5","1","202203","6","5","1","0","3","2317159","945642","213342",,"19 HARTFORD","34 PROSPECT ST
HARTFORD, CT 06103-2814
(41.763599, -72.672449)"
"060258864","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 634","MERIDEN","CT","06450-0634","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","350939","124859","68740",,"35 MERIDEN",
"060258874","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 145","NAUGATUCK","CT","06770-0145","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","192704","184798","98742",,"967 NAUGATUCK",
"060258888","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 776","NORTH HAVEN","CT","06473-0776","1156","8","9","1000","195110","1","0","279265000","5","1","202203","4","3","2","0","3","431567","46798","46798",,"LODGE 25 NEW HAVEN",
"060258889","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"44 MAYNARD ST","MIDDLETOWN","CT","06457-4519","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","253168","317737","244285",,"771 MIDDLETOWN","44 MAYNARD ST
MIDDLETOWN, CT 06457-4519
(41.543352, -72.633121)"
"060258938","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 448","PUTNAM","CT","06260-0448","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","351604","263655","201063","Y40Z","0574 PUTNAM",
"060258948","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"943 HOPE ST","STAMFORD","CT","06907-2202","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","374739","278002","31391",,"0899 STAMFORD","943 HOPE ST
STAMFORD, CT 06907-2202
(41.090943, -73.517899)"
"060258954","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 36","TORRINGTON","CT","06790-0036","1156","8","9","1000","195110","1","0","279265000","5","1","202103","5","4","1","0","3","624803","384832","208852",,"372 TORRINGTON",
"060258964","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"283 W MAIN ST","WATERBURY","CT","06702-1101","1156","8","9","1000","195110","1","0","279265000","1","1","202103","6","5","1","0","3","1078348","552253","306556","Y40Z","265 WATERBURY ELKS","283 W MAIN ST
WATERBURY, CT 06702-1101
(41.557434, -73.045717)"
"060258965","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"PO BOX 102","WILLIMANTIC","CT","06226-0102","1156","8","9","1000","195110","1","0","279265000","1","1","202103","4","4","1","0","3","441730","484713","155191",,"1311 WILLIMANTIC",
"060258975","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"9 N PARK ST","ROCKVILLE","CT","06066-3223","1156","8","9","1000","195110","1","0","279265000","5","1","202203","4","4","1","0","3","109383","293474","125530",,"1359 ROCKVILLE",
"060261454","COLONY FOUNDATION",,"PO BOX 89","NEW HAVEN","CT","06501-0089","0","3","3","2000","192711","1","3","30059000","1","1","202106","6","5","0","1","6","3207083","534470",,,,
"060261685","BETH ALOM CEMETERY ASSOC INC",,"PO BOX 2092","NEW BRITAIN","CT","06050-2092","0","13","3","2000","200708","2","0","0","1","1","202012","6","3","1","0","12","1407306","99177","99177","Y50",,
"060263565","PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND INC",,"345 WHITNEY AVE","NEW HAVEN","CT","06511-2348","0","3","3","1000","195805","1","16","59602000","1","1","202106","9","8","1","0","6","65384576","37695920","37634579","E42",,"345 WHITNEY AVE
NEW HAVEN, CT 06511-2348
(41.320048, -72.918636)"
"060264110","BLACK ROCK YACHT CLUB INC",,"PO BOX 3343","BRIDGEPORT","CT","06605-0343","0","7","3","1000","194112","2","0","319317000","1","1","202012","6","6","1","0","12","3827385","3002368","2789401",,,
"060270214","BRANFORD YACHT CLUB INC",,"PO BOX 384","BRANFORD","CT","06405-0384","0","7","3","1000","194304","2","0","318319317","1","1","202011","6","6","1","0","11","4428779","1203635","1038537",,,
"060271338","CONNECTICUT BEER WHOLESALERS ASSOCIATION INC","% LINDA CAVANAUGH","200 RIVER RD","MYSTIC","CT","06355-1822","0","6","3","1000","194306","2","0","920921000","1","1","202107","2","4","1","0","7","18655","297469","297469",,,"200 RIVER RD
MYSTIC, CT 06355-1822
(41.36467, -71.96936)"
"060271980","THE BRIDGEPORT REGIONAL BUSINESS CO UNCIL INC","% STEPHANIE OR HELEN","BUSINESS COUNCIL 10 MIDDLE STREET","BRIDGEPORT","CT","06604-0000","0","6","3","3000","197409","2","0","200000000","1","1","201912","4","5","1","0","12","152119","923681","923681",,"BRIDGEPORT AREA CHAMBER OF COMMERCE",
"060273370","GREATER BRISTOL CHAMBER OF COMMERCE INC",,"440 NORTH MAIN ST","BRISTOL","CT","06010-1902","0","6","3","3000","194205","2","0","200000000","1","1","202112","6","5","1","0","12","1286915","650575","576160",,,"440 NORTH MAIN ST
BRISTOL, CT 06010-1902
(41.680228, -72.947189)"
"060273575","BRISTOL POLISH AMERICAN CITIZENS CLUB",,"541 NORTH MAIN STREET","BRISTOL","CT","06010-1409","0","7","3","1000","200202","2","0","0","1","1","202012","4","4","1","0","12","233532","269754","125086","N50",,"541 NORTH MAIN STREET
BRISTOL, CT 06010-1409
(41.682491, -72.947271)"
"060274870","BROOKLAWN COUNTRY CLUB INC","% JUDY BARBAGALLO","500 ALGONQUIN RD","FAIRFIELD","CT","06825-1906","0","7","3","1000","194005","2","0","280318279","1","1","202101","8","7","1","0","1","17369992","8992235","7471578",,,"500 ALGONQUIN RD
FAIRFIELD, CT 06825-1906
(41.185304, -73.226669)"
"060282390","CANDLEWOOD LAKE CLUB INC","% KATIE MCCARTHY","919 CANDLEWOOD LAKE RD","BROOKFIELD","CT","06804-1003","0","7","3","1000","196410","2","0","319000000","1","1","202102","6","5","1","0","2","1272945","847060","847060",,,
"060287595","CEDAR HILL CEMETERY ASSOCIATION","% ROBERT BALE","453 FAIRFIELD AVE","HARTFORD","CT","06114-2718","0","13","3","1200","192612","1","0","900000000","5","1","202009","8","7","1","0","9","29701621","5023774","3246676","Y52Z",,"453 FAIRFIELD AVE
HARTFORD, CT 06114-2718
(41.727445, -72.691118)"
"060289770","GREENWICH CHAMBER OF COMMERCE INC",,"45 E PUTNAM AVE STE 121","GREENWICH","CT","06830-5428","0","6","3","3000","192803","2","0","200279000","1","1","202112","4","4","1","0","12","278088","186295","186295",,,"45 E PUTNAM AVE STE 121
GREENWICH, CT 06830-5428
(41.032077, -73.625913)"
"060289780","NEW BRITAIN CHAMBER OF COMMERCE INC",,"185 MAIN ST RM 423","NEW BRITAIN","CT","06051-2296","0","6","3","3000","194607","2","0","65207402","5","1","202106","4","4","1","0","6","156501","206541","156809",,,"185 MAIN ST RM 423
NEW BRITAIN, CT 06051-2296
(41.666661, -72.781862)"
"060289785","GREATER NORWALK CHAMBER OF COMMERCE INC","% MR BRIAN GRIFFIN","101 EAST AVE","NORWALK","CT","06851-5001","0","6","3","3000","194306","2","0","200403279","5","1","202103","5","4","1","0","3","736410","424782","424782","S41Z",,"101 EAST AVE
NORWALK, CT 06851-5001
(41.1159, -73.407789)"
"060289787","CHAMBER OF COMMERCE OF WATERBURY CONN",,"83 BANK ST FL 4","WATERBURY","CT","06702-2232","0","6","3","3000","193406","2","0","999000000","1","1","202103","5","6","1","0","3","903990","1042704","1042704",,,"83 BANK ST FL 4
WATERBURY, CT 06702-2232
(41.554665, -73.040935)"
"060293500","CHURCH HOME OF HARTFORD",,"200 SEABURY DR","BLOOMFIELD","CT","06002-5618","0","3","3","7000","193804","1","16","382000000","1","1","202109","9","8","1","0","9","139201300","39786761","39669827","P750",,"200 SEABURY DR
BLOOMFIELD, CT 06002-5618
(41.835665, -72.709332)"
"060294660","GOLF CLUB OF AVON INC","% GOLF","160 COUNTRY CLUB RD","AVON","CT","06001-2504","0","7","3","1000","196202","2","0","916280318","1","1","202012","8","7","1","0","12","10571100","5801228","4931624","N6AZ",,"160 COUNTRY CLUB RD
AVON, CT 06001-2504
(41.79176, -72.849454)"
"060302510","CONNECTICUT AUTOMOTIVE RETAILERS ASSOCIATION INC",,"36 TRUMBULL ST","HARTFORD","CT","06103-2413","0","6","3","2000","194505","2","0","920000000","5","1","202108","4","5","1","0","8","355537","937171","858128",,,"36 TRUMBULL ST
HARTFORD, CT 06103-2413
(41.765075, -72.676176)"
"060302545","CONNECTICUT NURSES FOUNDATION INC","% THE ORGANIZATION","1224 MILL ST BLDG B RM 223","EAST BERLIN","CT","06023-1169","0","3","3","2000","198402","1","15","40000000","1","1","202112","3","2","2","0","12","99479","22960","22960","B55J",,"1224 MILL ST BLDG B RM 223
EAST BERLIN, CT 06023-1169
(41.608779, -72.71762)"
"060303260","AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORGS","% LORI J PELLETIER","56 TOWN LINE RD","ROCKY HILL","CT","06067-1241","1338","5","9","3000","195605","2","0","59480482","5","1","202012","5","6","1","0","12","810490","1237603","1233181",,"CONNECTICUT STATE AFL-CIO","56 TOWN LINE RD
ROCKY HILL, CT 06067-1241
(41.682642, -72.65663)"
"060303314","CONNECTICUT FUNERAL DIRECTORS ASSOCIATION INCORPORATED",,"364 SILAS DEANE HWY","WETHERSFIELD","CT","06109-2128","0","6","2","2000","196203","2","0","920059205","1","1","202112","4","4","1","0","12","434780","330101","330101",,,"364 SILAS DEANE HWY
WETHERSFIELD, CT 06109-2128
(41.716465, -72.66526)"
"060303635","LEAGUE OF WOMEN VOTERS OF CONNECTICUT INC",,"295 WASHINGTON AVE STE 2","HAMDEN","CT","06518-3025","1701","4","6","1000","196412","2","0","59480482","1","1","202106","0","0","2","0","6","0","0","0",,,"295 WASHINGTON AVE STE 2
HAMDEN, CT 06518-3025
(41.391253, -72.897588)"
"060305180","SONS OF ITALY IN AMERICA","% NEIL VELLECA JR","50 ROLLING BROOK LN","SHELTON","CT","06484-5759","3610","8","9","1000","194106","1","0","279265319","5","1","202103","4","2","2","0","3","111421","14692","14692",,"9004 GRAND LODGE OF CONNECTICUT","50 ROLLING BROOK LN
SHELTON, CT 06484-5759
(41.274256, -73.167101)"
"060305224","CONNECTICUT STATE EMPLOYEES ASSOCIATION",,"760 CAPITOL AVE","HARTFORD","CT","06106-1206","2209","5","6","3000","197111","2","0","263000000","1","1","202106","6","7","1","0","6","3524163","5517730","5517730","W17C",,"760 CAPITOL AVE
HARTFORD, CT 06106-1206
(41.761272, -72.70163)"
"060305228","CONNECTICUT STATE GRANGE PATRONS OF HUSBANDRY","% TODD A GELINEAU","31 BLUEBERRY LN","BROOKLYN","CT","06234-2007","737","8","9","1000","194411","1","0","59325040","5","1","202109","0","0","2","0","9","0","0","0",,,"31 BLUEBERRY LN
BROOKLYN, CT 06234-2007
(41.777187, -71.933583)"
"060305245","CONNECTICUT NURSES ASSOCIATION","% THE ORGANIZATON","1224 MILL ST BLDG B SUITE 223","EAST BERLIN","CT","06023-1169","0","6","3","1000","0","1","0","59000000","1","1","202112","5","4","1","0","12","799247","433905","433905","E90C",,"1224 MILL ST BLDG B SUITE 223
EAST BERLIN, CT 06023-1169
(41.608779, -72.71762)"
"060305375","COMMUNICATION WORKERS OF AMERICA","% LOUISE GIBSON","3055 DIXWELL AVE","HAMDEN","CT","06518-3501","1102","5","9","1000","195011","2","0","263264279","5","1","202009","7","6","1","0","9","6411195","3847526","3310724",,"1298 LOCAL CWA CUTW","3055 DIXWELL AVE
HAMDEN, CT 06518-3501
(41.383058, -72.898493)"
"060305490","WINE AND SPIRITS WHOLESALERS OF CONNECTICUT INC",,"10 BVINGTON PLACE","NORWALK","CT","06850-0000","0","6","3","2000","196910","2","0","59205000","1","1","202106","4","5","1","0","6","127577","561496","561496",,,"10 BVINGTON PLACE
NORWALK, CT 06850-0000
(41.117387, -73.417957)"
"060309230","COUNTRY CLUB OF FAIRFIELD INC",,"936 SASCO HILL RD","FAIRFIELD","CT","06824-6345","0","7","3","1000","194505","2","0","280319317","1","1","202012","8","7","1","0","12","21679313","7069289","6925524",,,"936 SASCO HILL RD
FAIRFIELD, CT 06824-6345
(41.127469, -73.273209)"
"060309240","COUNTRY CLUB OF FARMINGTON",,"806 FARMINGTON AVE","FARMINGTON","CT","06032-2358","0","7","3","1000","194506","2","0","280916318","1","1","202012","6","6","1","0","12","3219146","3561031","3212152",,,"806 FARMINGTON AVE
FARMINGTON, CT 06032-2358
(41.726394, -72.824709)"
"060309270","COUNTRY CLUB OF NEW CANAAN",,"95 COUNTRY CLUB RD","NEW CANAAN","CT","06840-3106","0","7","3","1000","193809","2","0","280000000","1","1","202012","8","8","1","0","12","35688388","13373465","12818601",,,"95 COUNTRY CLUB RD
NEW CANAAN, CT 06840-3106
(41.169687, -73.498837)"
"060309310","COUNTRY CLUB OF WATERBURY",,"1 ORONOKE RD","WATERBURY","CT","06708-3314","0","7","3","1000","199702","2","0","280000000","1","1","202012","7","7","1","0","12","6514813","5223935","3724681",,,"1 ORONOKE RD
WATERBURY, CT 06708-3314
(41.536996, -73.066476)"
"060315210","DANBURY ARION SINGING SOCIETY INC","% KARLA C RODER","PO BOX 1196","NEW MILFORD","CT","06776-1196","0","4","3","1000","194406","2","0","319000000","1","1","202109","3","1","2","0","9","39440","1394","-3434",,,
"060315340","DANBURY CEMETERY ASSN INC",,"20 ELLSWORTH AVE","DANBURY","CT","06810-5949","0","13","3","2000","195809","1","0","900000000","1","1","202112","6","4","1","0","12","1082938","439610","439546",,,"20 ELLSWORTH AVE
DANBURY, CT 06810-5949
(41.403867, -73.449741)"
"060316480","DAUNTLESS CLUB INC","% S OSULLIVAN","PO BOX 660","ESSEX","CT","06426-0660","0","7","3","1000","195008","2","0","319000000","1","1","202012","5","4","1","0","12","710836","202120","200446",,,
"060322724","AMERICAN LEGION",,"PO BOX 1703","MANCHESTER","CT","06045-1703","925","19","9","1000","194603","1","0","907908000","1","1","202112","4","3","1","0","12","417131","76762","40674",,"102 DILWORTH CORNELL QUEY INC",
"060328585","FRATERNAL ORDER OF EAGLES","% WORTHY SECRETARY","222 MAIN ST","TORRINGTON","CT","06790-5201","102","8","9","1000","194009","2","0","260000000","5","1","202105","3","4","1","0","5","71842","121556","89342",,"974 AERIE","222 MAIN ST
TORRINGTON, CT 06790-5201
(41.804987, -73.121316)"
"060329082","EAST END YACHT CLUB INCORPORATED",,"104 BAY ST","BRIDGEPORT","CT","06607-2321","0","7","3","1000","201703","2","0","319317000","1","1","201912","6","5","1","0","12","1064082","733778","569889","N50",,"104 BAY ST
BRIDGEPORT, CT 06607-2321
(41.173288, -73.161841)"
