"business_name","street_address","municipality","state","zip_code","funding_date","loan_amt","woman_owned","minority_owned","veteran_owned","industry"
"Perry S. Kest, D.D.S., L.L.C.","250 Main Street South","Southbury","CT","06488-2263","2020-06-03T00:00:00.000","37500","0","0","0","Health Care"
"Control Systems Inc.","20 Hurlbut Street","West Hartford","CT","6110","2020-06-03T00:00:00.000","37500","1","0","0","Transportation and Warehousing"
"Fresh Start Laundry LLC","953 East Main Street","Stamford","CT","6902","2020-06-03T00:00:00.000","22220","0","0","0","Retail Trade"
"Ed's Garage Doors Ltd.","136 Water Street","Norwalk","CT","6854","2020-06-03T00:00:00.000","37500","0","0","0","Construction"
"David's Catering, Inc.","471 Elm Street","Stamford","CT","6902","2020-06-03T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Bach Motor Cars LLC","66B ALBANY TPKE","Canton","CT","6019","2020-06-03T00:00:00.000","11110","0","0","0","Retail Trade"
"Grazianon Associates LLC","857 Post Road Ste 150","Fairfield","CT","6824","2020-06-03T00:00:00.000","4419","1","0","0","Professional, Scientific and Technical Services"
"Bowtie Services LLC","Nutmeg Cleaners, 72 Newtown Road","Danbury","CT","6810","2020-06-03T00:00:00.000","25837","0","0","0","Other"
"Wofman Productions, Inc","One Reservoir Office Park - Suite 205","Southbury","CT","6488","2020-06-03T00:00:00.000","9292","0","0","0","Other"
"Jeffrey P. Friedman","153 South Main Street","Newtown","CT","6470","2020-06-03T00:00:00.000","22500","0","0","0","Health Care"
"E","32 Strawberry Hill Ct Suite 4","Stamford","CT","6902","2020-06-03T00:00:00.000","37500","0","0","0","Health Care"
"Waldorf Trade Risk LLC","6 Landmark Sq. - FL 4","Stamford","CT","6901","2020-06-03T00:00:00.000","16665","0","0","0","Finance, Insurance and Real Estate"
"Wheelhouse, LLC","1300 Post Road #204","Fairfield","CT","6824","2020-06-03T00:00:00.000","3000","0","0","0","Health Care"
"Mikado Enterprise Inc","900 white plains rd","Trumbull","CT","6611","2020-06-03T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Brookview Financial, Inc.","2321 Whitney Ave, 102","Hamden","CT","6518","2020-06-03T00:00:00.000","16665","0","0","0","Finance, Insurance and Real Estate"
"The Vanilla Bean Cafe, Inc.","450 Deerfield Raod","Pomfret","CT","6258","2020-06-02T00:00:00.000","36833","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Jambribar, LLC","85 Main Street","Putnam","CT","6260","2020-06-02T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Dog Lane Cafe, LLC","1 Dog Lane,","Storrs","CT","6268","2020-06-02T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Richard A Epstein, DMD PLLC","2 Red Coat Rd","Westport","CT","6880","2020-06-02T00:00:00.000","10000","0","0","0","Health Care"
"Casey Fuel Co.,Inc","536 Main Street","Ridgefield","CT","6877","2020-06-02T00:00:00.000","14167","0","0","0","Other"
"Mathet Inc.","245 MARLBOROUGH ST","Portland","CT","6480","2020-06-02T00:00:00.000","13607","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Richard Goldfeder DMD","1480 Boston Post Rd Ste 2","Old Saybrook","CT","06475-1750","2020-06-02T00:00:00.000","12500","0","0","0","Health Care"
"Triple Helix Corporation","222 Pitkin Street","East Hartford","CT","6108","2020-06-02T00:00:00.000","37500","0","0","0","Professional, Scientific and Technical Services"
"TEE-IT-UP LLC","65 North Plains Industrial Road, Prestige Park # 2","Wallingford","CT","6492","2020-06-02T00:00:00.000","11110","0","0","0","Retail Trade"
"Stamford Yellow Cab, Inc.","130 Lenox Ave, Suite 32","Stamford","CT","6906","2020-06-02T00:00:00.000","27775","0","0","0","Transportation and Warehousing"
"Proper Painting LLC","35 Stevens place","Rocky Hill","CT","6067","2020-06-02T00:00:00.000","3000","0","0","0","Construction"
"Tours of Distinction, Inc.","3 Massaco Street","Simsbury","CT","6070","2020-06-02T00:00:00.000","22220","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Acorn Campground LLC","135 Lake Road","Bozrah","CT","6334","2020-06-02T00:00:00.000","16665","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Godfather Promotions Inc","3 Dunham Drive","New Fairfield","CT","6812","2020-06-02T00:00:00.000","10833","1","0","0","Manufacturing"
"Wainscoting America LLC","770 Bound Line Road","Wolcott","CT","6716","2020-06-02T00:00:00.000","27775","0","0","0","Manufacturing"
"EOR Pronto LLC dba Massage Envy Milford","1640 Boston Post Road","Milford","CT","6460","2020-06-02T00:00:00.000","37500","1","0","0","Retail Trade"
"IT Direct LLC","67 Prospect Ave, Suite 202","West Hartford","CT","06106-2981","2020-06-02T00:00:00.000","37500","0","1","0","Professional, Scientific and Technical Services"
"Pass It On, LLC","46 Roxbury Rd","New Britain","CT","6053","2020-06-02T00:00:00.000","3000","1","1","0","Other"
"Panacea Scientific, Inc","433 South Main Street, Suite 107","West Hartford","CT","6110","2020-06-02T00:00:00.000","5417","0","0","0","Health Care"
"Critelli's Auto Body, LLC","78 South Street","Danbury","CT","6810","2020-06-02T00:00:00.000","37500","0","0","0","Other"
"Clariti Health, LLC","26 Bayberry Lane","Branford","CT","6405","2020-06-02T00:00:00.000","25000","0","0","0","Health Care"
"AC Auto Carriers LLC","34 Hamilton Street","West Haven","CT","6516","2020-06-02T00:00:00.000","37500","0","0","0","Transportation and Warehousing"
"Spencer Road LLC dba Southridge Technology","246 Federal Road","Brookfield","CT","6804","2020-06-02T00:00:00.000","37500","0","0","0","Professional, Scientific and Technical Services"
"Tracey Energy Services, LLC","325 Howard Ave","New Haven","CT","6519","2020-06-02T00:00:00.000","37500","1","0","0","Retail Trade"
"ProTech Automotive, LLC","690 South Main St.","Middletown","CT","6457","2020-06-02T00:00:00.000","18966","0","0","1","Retail Trade"
"TOTAL FENCE LLC","525 ELLA GRASSO BLVD","New Haven","CT","6519","2020-06-02T00:00:00.000","37500","1","0","0","Construction"
"Natazllc","280 Branford rd","North Branford","CT","6471","2020-06-02T00:00:00.000","35000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Deli Unlimited inc","1099 Boston post road","Guilford","CT","6437","2020-06-02T00:00:00.000","22142","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Kaia Yoga Centers LLC","1200 Post Rd East","Westport","CT","6880","2020-06-02T00:00:00.000","22220","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Energy Partners LLC","59 Field St","Torrington","CT","6790","2020-06-02T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Consulting Ophthalmologists, PC","499 Farmington Avenue, Suite 100","Farmington","CT","6032","2020-06-02T00:00:00.000","37500","0","0","0","Health Care"
"Pies & Pints of Oxford LLC","143 Oxford Rd","Oxford","CT","6478","2020-06-02T00:00:00.000","22220","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Tribury Restaurant Group LLC","1 Store Road","Middlebury","CT","6762","2020-06-02T00:00:00.000","22220","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Import Motors of Old Saybrook LLC","275 middlesex Turnpike","Old Saybrook","CT","6475","2020-06-02T00:00:00.000","37500","0","0","0","Retail Trade"
"Mulrooney Company LLC","405 Queen Street","Southington","CT","6489","2020-06-02T00:00:00.000","11110","0","0","0","Retail Trade"
"Grossman Solutions LLC","190 Trumbull Street, Suite 203","Hartford","CT","6103","2020-06-02T00:00:00.000","33330","0","0","0","Professional, Scientific and Technical Services"
"Dilley Wood Floors & Supplies LLC","1432 Old Waterbury Rd","Southbury","Ct","6488","2020-06-02T00:00:00.000","16665","0","0","0","Construction"
"WISLA EXPRESS LLC","147 BROAD ST","New Britain","CT","6053","2020-06-02T00:00:00.000","36700","1","0","0","Transportation and Warehousing"
"Zunda Group, LLC","33 North Water Street, Suite 302","Norwalk","CT","6854","2020-06-02T00:00:00.000","37500","0","0","0","Professional, Scientific and Technical Services"
"Milford Pediatric Group PC","321 Boston Post Road","Milford","CT","6460","2020-06-02T00:00:00.000","37500","0","0","0","Health Care"
"Queen Graphics and Printworks, Inc","738 Washington Ave.","West Haven","CT","6516","2020-06-02T00:00:00.000","21667","0","0","0","Manufacturing"
"4 Your Peace of Mind, LLC","435 Buckland Road","South Windsor","CT","6074","2020-06-02T00:00:00.000","19504","1","1","1","Health Care"
"Wilton Physical Therapy LLC","23 Hubbard Road","Wilton","CT","6897","2020-06-02T00:00:00.000","5555","0","0","0","Health Care"
"Absolute Logic, Inc.","88 Danbury Road","Wilton","CT","6897","2020-06-02T00:00:00.000","33330","0","0","0","Professional, Scientific and Technical Services"
"T&T Electrical Contractors, Inc.","420 Windsor Street","Hartford","CT","6120","2020-06-02T00:00:00.000","37500","0","0","0","Construction"
"Unifocus LLC dba Revisionist","233 Pearl Street Suite 16","Hartford","CT","6103","2020-06-02T00:00:00.000","3000","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"VLink Inc.","701 John Fitch Blvd","South Windsor","CT","6074","2020-06-02T00:00:00.000","37500","0","1","0","Professional, Scientific and Technical Services"
"Scarlett's Lash Boutique & Spa","2190 Berlin Turnpike","Newington","CT","6111","2020-06-02T00:00:00.000","11110","1","0","0","Other"
"Boylan Chiropractic LLC","2 Library Place","Bethel","CT","6801","2020-06-02T00:00:00.000","5555","1","0","0","Health Care"
"CastleKeep Investment Advisors","257 Riverside Ave","Westport","CT","6880","2020-06-02T00:00:00.000","11110","0","0","1","Finance, Insurance and Real Estate"
"Stacy N. Butler DDS LLC","1235 Farmington Avenue, Ste 9","Bristol","CT","6010","2020-06-02T00:00:00.000","16665","1","1","0","Health Care"
"Wilton Pediatric Dentistry","101 Old Ridgefield Rd","Wilton","CT","6897","2020-06-02T00:00:00.000","5555","1","1","0","Health Care"
"RASHMI LLC","553 Portland Cobalt Road Unit 1","Portland","CT","6480","2020-06-02T00:00:00.000","30000","0","0","0","Health Care"
"Hair By Nicole & Company","68 Main St.","Winsted","CT","6098","2020-06-02T00:00:00.000","3000","1","0","0","Other"
"Frederick Daniels DDS, Family Dentistry LLC","12 Goose Lane","Tolland","CT","6084","2020-06-02T00:00:00.000","20000","0","0","0","Health Care"
"ELITE FAMILY DENTISTRY LLC","3579B Berlin Turnpike","Newington","CT","6111","2020-06-02T00:00:00.000","37500","1","1","0","Health Care"
"Troiano Auto Group LLC","435 S. Main Street","Colchester","Ct","6415","2020-06-02T00:00:00.000","37500","0","0","0","Retail Trade"
"RPTC, LLC","300 Boston Post Road","Orange","CT","6477","2020-06-02T00:00:00.000","37500","0","0","0","Manufacturing"
"Attorney Maria R. Altieri","1836 Noble Ave","Bridgeport","CT","6610","2020-06-02T00:00:00.000","5555","1","0","0","Other"
"American Fulfillment LLC","22 Shelter Rock Lane, Unit 33","Danbury","CT","6810","2020-06-02T00:00:00.000","25000","0","0","0","Transportation and Warehousing"
"Axman Chiropractic Office","3074 Whitney Ave","Hamden","CT","6518","2020-06-02T00:00:00.000","5555","0","0","0","Health Care"
"Seymour Auto Wrecking, Inc.","107 New Haven Raod","Seymour","CT","6483","2020-06-02T00:00:00.000","37500","0","0","0","Other"
"Mount Hope Montessori School, Inc","48 Bassetts Bridge Road PO Box 267","Mansfield Center","CT","06250-0267","2020-06-02T00:00:00.000","9556","0","0","0","Educational Services"
"The Eastern Fuel Corporation","3552 Whitney Ave","Hamden","CT","6518","2020-06-02T00:00:00.000","37500","0","0","0","Professional, Scientific and Technical Services"
"Experience Design International LLC","120 Church Street","Hartford","CT","6103","2020-06-02T00:00:00.000","11110","1","0","0","Professional, Scientific and Technical Services"
"Horizons Unlimited, Inc DBA Quality Sign Crafters","90 S PARK ST # 1","Willimantic","CT","6226","2020-06-02T00:00:00.000","37500","0","0","0","Manufacturing"
"NAPOLI CDB INC","6 KENT GREEN BLVD","Kent","CT","6757","2020-06-02T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Connecticut Telecommunications Services LLC","1128 Stratford Ave","Stratford","CT","6615","2020-06-02T00:00:00.000","21536","0","0","0","Professional, Scientific and Technical Services"
"Carta, McAlister & Moore, LLC","1120 Post Road","Darien","CT","6820","2020-06-02T00:00:00.000","37500","0","0","0","Other"
"GEE LLC dba The Ultimate ShoeBar","990 Main St","East Hartford","CT","6108","2020-06-02T00:00:00.000","3000","1","1","0","Retail Trade"
"ALHAMWI ENTERPRISES LLC","99 BRIDGEPORT AVENUE","Shelton","CT","6484","2020-06-02T00:00:00.000","16665","0","1","0","Retail Trade"
"GONDAL CORP","469 RUBBER AVE","Naugatuck","CT","6770","2020-06-01T00:00:00.000","16665","0","1","0","Retail Trade"
"Capitol Subs LLC","335 Capitol Ave","Hartford","CT","6106","2020-06-01T00:00:00.000","26667","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"THE FRESH MONKEE, LLC","1107 SILAS DEANE HIGHWAY","Wethersfield","CT","6109","2020-06-01T00:00:00.000","27775","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Autograph, LLC","504 main st, suite 4","Farmington","CT","6032","2020-06-01T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Diamond Estates, LLC","110 Court Street","Cromwell","CT","6416","2020-06-01T00:00:00.000","11110","0","0","0","Construction"
"UNIFIED SPORTS INC","976 Hartford Turnpike","Waterford","CT","6385","2020-06-01T00:00:00.000","37500","0","0","0","Manufacturing"
"Mark P Feinberg DMD","4 Corporate Drive","Shelton","Ct","6484","2020-06-01T00:00:00.000","11110","0","0","0","Health Care"
"Quiche Me","109 Danbury Road","Ridgefield","CT","6877","2020-06-01T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"J LAWRENCE RESTAURANT GROUP LLC","186 Greenwood Ave","Bethel","CT","6801","2020-06-01T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"E DEAL PRO, LLC","1 ORCHARD PARK RD UNIT 16","Madison","CT","6443","2020-06-01T00:00:00.000","11110","0","0","0","Retail Trade"
"Life Coaching and Therapy LLC","8 Lowell Road","West Hartford","CT","6119","2020-06-01T00:00:00.000","3000","1","1","0","Health Care"
"Select Mechanical Services","550 N Main Street","Southington","CT","6451","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"SallyAnne McCartin & Associates","38 Porter Street","Lakeville","CT","6039","2020-06-01T00:00:00.000","5555","1","0","0","Professional, Scientific and Technical Services"
"CVP, LLC","183 MOORELAND RD","Berlin","CT","6037","2020-06-01T00:00:00.000","3000","0","0","0","Other"
"Unique Hospitality Services, LLC","103 Pratt Street","Hartford","CT","6103","2020-06-01T00:00:00.000","11110","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Fathom LLC","71 Raymond Road","West Hartford","Ct","6107","2020-06-01T00:00:00.000","22220","0","0","0","Professional, Scientific and Technical Services"
"QTRAN, INC.","155 Hill Street","Milford","CT","6460","2020-06-01T00:00:00.000","37500","0","0","0","Manufacturing"
"New England Car Care, LLC","277 Broad Street","Manchester","CT","6040","2020-06-01T00:00:00.000","25000","0","0","0","Other"
"Story and Soil Coffee Company LLC","977 Farmington Ave.","West Hartford","CT","6107","2020-06-01T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Monroe Social LLC","494 Main St.","Monroe","CT","6468","2020-06-01T00:00:00.000","7667","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"ticketmamzer","94 Randolph Ave, None","Waterbury","CT","6710","2020-06-01T00:00:00.000","11110","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"T&H Trucking Solutions LLC","21c Skyhollow Ct","Oakville","CT","6779","2020-06-01T00:00:00.000","5555","1","0","0","Transportation and Warehousing"
"Carey Wiper & Supply Co.","1367 East Street","New Britain","CT","6053","2020-06-01T00:00:00.000","37500","0","0","0","Manufacturing"
"JJ & Son, LLC","81 North Granby Road","Granby","CT","6035","2020-06-01T00:00:00.000","5555","0","0","0","Other"
"Fairfield Social LLC","116 Post Rd","Fairfield","CT","6824","2020-06-01T00:00:00.000","9583","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"JRJ Doors, LLC","55 West Stafford Road","Stafford Springs","CT","6076","2020-06-01T00:00:00.000","10583","0","0","0","Construction"
"New Fairfield Press, Inc.","3 Dunham Drive","New Fairfield","CT","6812","2020-06-01T00:00:00.000","33330","0","0","0","Manufacturing"
"Coastal Connecticut Athletics LLC","36 Kenosia Ave","Danbury","CT","6810","2020-06-01T00:00:00.000","3000","0","0","0","Other"
"Evergreen Endoscopy Center, LLC","2400 Tamarack Avenue","South Windsor","CT","6074","2020-06-01T00:00:00.000","37500","0","0","0","Health Care"
"AL-Lynn Sales LLC","25 Brook St","Shelton","Ct","6484","2020-06-01T00:00:00.000","37500","0","0","0","Retail Trade"
"Freehold Real Estate LLC","80 Sherman Street","Norwich","CT","6360","2020-06-01T00:00:00.000","37500","0","0","0","Finance, Insurance and Real Estate"
"Durable Roofing National Corp","61 MAIN ST SUITE P","Hebron","CT","6248","2020-06-01T00:00:00.000","37500","1","1","0","Other"
"Milford Podiatry Associates P.C.","32 Cherry Dtreet","Milford","Ct","6470","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"Western Connecticut Behavioral Health, LLC","828 Federal Road","Brookfield","CT","6804","2020-06-01T00:00:00.000","25000","1","0","0","Health Care"
"Brass City Harvest, Inc.","359 Mill Street","Waterbury","CT","6706","2020-06-01T00:00:00.000","6250","0","0","0","Professional, Scientific and Technical Services"
"Maple Craft Foods, LLC","6 cider mill rd","Sandy Hook","CT","6482","2020-06-01T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"J. P. LANDSCAPES LLC","217B West Avenue","Darien","CT","6820","2020-06-01T00:00:00.000","12500","0","0","0","Construction"
"Elizabeth Pisano dba Lizzie’s Corner","36 Bank Street","Seymour","CT","6483","2020-06-01T00:00:00.000","3000","1","0","0","Retail Trade"
"J-Engineering, LLC","2 Arrowhead Drive","Unionville","CT","6085","2020-06-01T00:00:00.000","3000","0","0","0","Manufacturing"
"Innovative Technologies Inc","31 Shagbark Lane","Fairfield","CT","6824","2020-06-01T00:00:00.000","11110","0","0","0","Professional, Scientific and Technical Services"
"CAMILO PAINTING SERVICES LLC","1011 HOPE ST #2B","Stamford","CT","6907","2020-06-01T00:00:00.000","10708","0","1","0","Construction"
"Dot Generation of Connecticut Inc.  dba/AlphaGraphics#146","16 Dyke Lane","Stamford","CT","6902","2020-06-01T00:00:00.000","37500","0","0","0","Manufacturing"
"Sophia D LLC","1115 Main Street","Manchester","CT","6040","2020-06-01T00:00:00.000","33330","1","0","0","Retail Trade"
"OTA Northeast LLC","365 Dr. Martin Luther King Jr. Drive","Norwalk","CT","6854","2020-06-01T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"EM Alligood LLC","291 Farmington Avenue","Farmington","CT","6032","2020-06-01T00:00:00.000","11110","1","0","0","Health Care"
"Maven marketin LLC DBA Hayvn","320 Boston Post Road suite 180","Darien","Ct","6820","2020-06-01T00:00:00.000","3000","1","0","0","Other"
"Upper Deck Fitness","72 CAMP AVE.","Stamford","CT","6907","2020-06-01T00:00:00.000","5555","1","0","0","Other"
"Roberts Business Machines, Inc","676 Tolland st","East Hartford","CT","6108","2020-06-01T00:00:00.000","22220","0","0","0","Manufacturing"
"Aura Showah DBA Widow Browns Cafe","128 FEDERAL ROAD","Danbury","CT","6811","2020-06-01T00:00:00.000","25000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Miz Liz and Company","75 COS COB AVE, # 22","Cos Cob","ct","6807","2020-06-01T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Specialty Packaging, LLC","47 Leggett Street","East Hartford","CT","6108","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"HOWARD ENGINEERING LLC","687 WOOSTER STREET","Naugatuck","CT","6770","2020-06-01T00:00:00.000","37500","0","0","0","Manufacturing"
"Danceright LLC","287 Main Street","Niantic","CT","6357","2020-06-01T00:00:00.000","20833","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Nathan J Topf Architect, LLC","24 Forest Glen Drive","Woodbridge","CT","6525","2020-06-01T00:00:00.000","5417","0","0","0","Other"
"GKG Inc","16 Huckleberry Ln","West Simsbury","CT","6092","2020-06-01T00:00:00.000","18104","0","0","0","Other"
"SAG Corp. dba/ Gallo's Appliance","1362 State ST","New Haven","CT","6118","2020-06-01T00:00:00.000","23333","1","0","0","Retail Trade"
"Timeless Stone Marble and Granite Inc.","21B East Dudley Town Road","Bloomfield","CT","6002","2020-06-01T00:00:00.000","31381","1","0","0","Construction"
"D'onofrio Leather Designs LLC","53 1/2 Maple Ave","Danbury","CT","6810","2020-06-01T00:00:00.000","5555","1","1","0","Manufacturing"
"Active Muscle Therapies Of Connecticut","41 country club Road","Trumbull","CT","6611","2020-06-01T00:00:00.000","5555","0","1","0","Health Care"
"Violet Burritos","909 Hartford Turnpike","Waterford","CT","6385","2020-06-01T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Eddie's Bradley Auto Body & Sales, Inc.","42 King Spring Road","Windsor Locks","CT","6096","2020-06-01T00:00:00.000","20833","0","0","0","Other"
"Sandy Two Nail LLC","265 Federal Rd","Brookfield","CT","6804","2020-06-01T00:00:00.000","11110","0","0","0","Other"
"solution solvents","140 hoyt street Apt 2K","Stamford","CT","6905","2020-06-01T00:00:00.000","4167","0","1","0","Professional, Scientific and Technical Services"
"Creating Opportunities for Youth, LLC","130 Gallup Hill Rd","Ledyard","CT","6399","2020-06-01T00:00:00.000","37500","1","0","0","Educational Services"
"Fairfield Automatic Transmission Specialists, Inc.","2196 Kings Highway","Fairfield","CT","6824","2020-06-01T00:00:00.000","20153","0","0","0","Transportation and Warehousing"
"CIRELLI MUSIC & MEDIA LAW LLC","82 MELODY LANE","Fairfield","CT","6824","2020-06-01T00:00:00.000","5555","0","0","0","Other"
"ENT and Allergy Associates LLC","160 Hawley Lane","Trumbull","CT","6611","2020-06-01T00:00:00.000","22220","0","0","0","Health Care"
"interior plantworks inc","52 oakwood dr","South Windsor","CT","6074","2020-06-01T00:00:00.000","5555","0","0","0","Other"
"FreemanCompanies, LLC","36 John Street","Hartford","CT","6106","2020-06-01T00:00:00.000","37500","0","1","0","Professional, Scientific and Technical Services"
"Costa Associates","54 Josiah Lane","Tolland","CT","6084","2020-06-01T00:00:00.000","5555","1","0","0","Professional, Scientific and Technical Services"
"Kaliubon Noodles LLC","1323 Silas Deane Highway","Wethersfield","CT","6109","2020-06-01T00:00:00.000","12500","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"The Chappy Corporation","15 Hosley Avenue","Branford","CT","6405","2020-06-01T00:00:00.000","37500","0","0","0","Construction"
"kyo logic, LLC","37 North Ave, Suite 105","Norwalk","CT","6851","2020-06-01T00:00:00.000","27775","0","0","0","Professional, Scientific and Technical Services"
"Fusion Restaurant Group LLC","964 Chapel St","New Haven","CT","6510","2020-06-01T00:00:00.000","37500","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Automotive Excellence Inc","370 East Main Street","Branford","CT","6405","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"Milk Sono LLC","11 Day Street","Norwalk","CT","6854","2020-06-01T00:00:00.000","33330","0","0","0","Professional, Scientific and Technical Services"
"Better Built Basements LOC","229 Christian ln","Berlin","Ct","6457","2020-06-01T00:00:00.000","37500","0","0","0","Construction"
"Bacharach Law Firm, LLC","20 Windham Street","Willimantic","CT","6226","2020-06-01T00:00:00.000","11110","1","0","0","Other"
"Rivel Research Group Inc.","57 Greens Farms Road","Westport","CT","6880","2020-06-01T00:00:00.000","37500","1","0","0","Professional, Scientific and Technical Services"
"MNDTRST Inc.","470 James Street, STE 11","New Haven","CT","6513","2020-06-01T00:00:00.000","37500","0","0","0","Professional, Scientific and Technical Services"
"Midstate Site Development LLC","75 West Dudley Town Road","Bloomfield","CT","6002","2020-06-01T00:00:00.000","37500","0","0","0","Construction"
"Terragreen Landscaping & Masonry LLC","49 Woodward Ave","Norwalk","CT","6854","2020-06-01T00:00:00.000","37500","0","1","0","Other"
"The Nicholson Law Firm, LLC","45 Wintonbury Avenue, Suite 306","Bloomfield","CT","6002","2020-06-01T00:00:00.000","3000","1","1","0","Other"
"P.J.Jewelers","386 Main Street","Middletown","CT","6457","2020-06-01T00:00:00.000","3000","1","0","0","Retail Trade"
"ElderHouse Inc.","7 Lewis Street","Norwalk","CT","6851","2020-06-01T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Lime Rock Park LLC","497 Lime Rock Road","Lakeville","CT","6039","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"Roselli Trading Company LLC","237 south bald hill road","New Canaan","CT","6840","2020-06-01T00:00:00.000","5555","0","0","0","Other"
"Center Perk Restaurant","639 Main Street","Manchester","Ct","6040","2020-06-01T00:00:00.000","22220","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Learning Consultants, LLC","12 Acorn Drive,","Old Saybrook","CT","6475","2020-06-01T00:00:00.000","5555","0","0","0","Educational Services"
"Stamford Pediatric Dentistry LLC","4 Long Ridge Rd","Stamford","CT","6905","2020-06-01T00:00:00.000","37500","0","1","0","Health Care"
"Ambrosia LLC","530 Main St","Cromwell","CT","6416","2020-06-01T00:00:00.000","18777","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Connecticut Behavioral Health Associates, PC.","41 FAIRE HARBOUR PLC","New London","CT","6320","2020-06-01T00:00:00.000","37500","0","0","0","Health Care"
"New Milford Septic Services,LLC","180 Pickett District Rd","New Milford","CT","6776","2020-06-01T00:00:00.000","13750","0","0","0","Other"
"FENCE ONE LLC","280 SULLIVAN AVE","South Windsor","CT","6074","2020-06-01T00:00:00.000","25000","0","0","0","Construction"
"Arnitex LLC","979 THIRD AVENUE, SUITE 1207","New York","NY","10022","2020-06-01T00:00:00.000","5555","0","0","0","Other"
"Kevin Murray & Associates, INC","14 Parsons Lane","Redding","CT","6896","2020-06-01T00:00:00.000","6667","0","0","0","Finance, Insurance and Real Estate"
"Premier Dental PC","727 Broad St","Meriden","CT","6450","2020-06-01T00:00:00.000","37500","1","0","0","Health Care"
"Harborview Market LLC","218 Harborview Avenue","Bridgeport","CT","6605","2020-06-01T00:00:00.000","37499","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Laura M. Renfro, LMFT, LLC","10 North Main Street, suite 312","West Hartford","CT","6117","2020-06-01T00:00:00.000","3175","1","0","0","Health Care"
"RW Electric, LLC.","215 East Watebury Road","Naugatuck","CT","6770","2020-06-01T00:00:00.000","11087","0","0","0","Other"
"Hariton Mchinery Company, Inc.","810 Union Avenue","Bridgeport","CT","6607","2020-06-01T00:00:00.000","37500","0","0","0","Manufacturing"
"A's Unique Boutique, LLC","1575 Boston Post Rd, C4","Guilford","CT","6437","2020-06-01T00:00:00.000","4783","1","0","0","Retail Trade"
"Body temple fitness","20 North Plains Industrial Road","Wallingford","CT","6492","2020-06-01T00:00:00.000","3000","0","1","0","Other"
"Downtown Cabaret Theatre Company of Bridgport","263","Bridgeport","CT","6604","2020-06-01T00:00:00.000","10000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
