"credentialid","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"962246","CORPORATION","ALLIANCE FOR CANCER GENE THERAPY",,"CHR.0010981","CHR","10981",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","96 CUMMINGS POINT RD","STAMFORD","CT","069027919","2022-03-16T00:00:00.000"
"1050870","CORPORATION","ALLIANCE FOR CHILDREN EVERYWHERE",,"CHR.0056099","CHR","56099",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-02-03T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","4401 2ND AVE NE","SEATTLE","WA","981056128","2021-08-10T00:00:00.000"
"1609696","CORPORATION","ALLIANCE FOR CLIMATE EDUCATION INC",,"CHR.0062200","CHR","62200",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2018-10-22T00:00:00.000","2021-07-26T00:00:00.000","2022-05-31T00:00:00.000","4696 BROADWAY ST STE A","BOULDER","CO","803040510","2022-06-05T00:00:00.000"
"958660","CORPORATION","ALLIANCE FOR CLIMATE PROTECTION","THE CLIMATE REALITY PROJECT","CHR.0051354","CHR","51354",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2007-07-09T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","555 ELEVENTH STREET, NW, SUITE 601","WASHINGTON","DC","20004","2021-11-30T00:00:00.000"
"1212182","BUSINESS","ALLIANCE FOR COMMUNITY TREES",,"CHR.0057877","CHR","57877",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2014-03-17T00:00:00.000","2014-03-17T00:00:00.000","2015-11-30T00:00:00.000","6856 EASTERN AVE NW STE 150","WASHINGTON","DC","200122165","2017-06-30T00:00:00.000"
"1362063","CORPORATION","ALLIANCE FOR CONSUMER EDUCATION","ACE","CHR.0059803","CHR","59803",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2016-06-21T00:00:00.000","2020-01-28T00:00:00.000","2020-11-30T00:00:00.000","1667 K ST NW STE 300","WASHINGTON","DC","200061647","2021-10-31T00:00:00.000"
"956813","CORPORATION","ALLIANCE FOR CONSUMER EDUCATION","ACE","CHR.0012339","CHR","12339",,"PUBLIC CHARITY","INACTIVE",,"0","2004-08-30T00:00:00.000","2005-10-01T00:00:00.000","2006-05-31T00:00:00.000","1667 K ST NW STE 300","WASHINGTON","DC","200061647","2010-10-21T00:00:00.000"
"1418223","CORPORATION","ALLIANCE FOR EATING DISORDERS AWARENESS",,"CHR.0060664","CHR","60664",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2017-04-18T00:00:00.000","2022-08-25T00:00:00.000","2023-11-30T00:00:00.000","4400 N CONGRESS AVE STE 100","WEST PALM BEACH","FL","334073221","2022-09-02T00:00:00.000"
"2297093","CORPORATION","ALLIANCE FOR EXCELLENT EDUCATION INC",,"CHR.0065653","CHR","65653",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2022-02-08T00:00:00.000","2022-02-08T00:00:00.000","2022-11-30T00:00:00.000","1425 K ST NW STE 700","WASHINGTON","DC","200053684","2022-02-10T00:00:00.000"
"1045067","CORPORATION","ALLIANCE FOR GLOBAL GOOD",,"CHR.0056004","CHR","56004",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-16T00:00:00.000","2011-12-16T00:00:00.000","2012-08-27T00:00:00.000","445 DOLLEY MADISON RD STE 208","GREENSBORO","NC","274105169","2014-08-25T00:00:00.000"
"1467072","CORPORATION","ALLIANCE FOR GUN RESPONSIBILITY","ALLIANCE; AGR","CHR.0061311","CHR","61311",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2017-12-21T00:00:00.000","2022-03-25T00:00:00.000","2022-11-30T00:00:00.000","PO BOX 4187","SEATTLE","WA","981940187","2022-03-25T00:00:00.000"
"1519341","CORPORATION","ALLIANCE FOR HEALTHCARE TRANSFORMATION FOUNDATION",,"CHR.0061754-EXEMPT","CHR","61754","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-06-05T00:00:00.000","2018-06-05T00:00:00.000",,"36 PRISCILLA PL","TRUMBULL","CT","066115123","2018-06-06T00:00:00.000"
"955363","CORPORATION","ALLIANCE FOR HEALTH EDUCATION AND DEVELOPMENT INC.",,"CHR.0052161","CHR","52161",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"1655 NORTH FORT MYER DRIVE, SUITE 700","ARLINGTON","VA","22209","2011-03-22T00:00:00.000"
"955844","CORPORATION","ALLIANCE FOR HUMANE HEALTHCARE INC",,"CHR.0010190","CHR","10190",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"63 BERKELY ST, #100","BOSTON","MA","02116","2010-09-27T00:00:00.000"
"1999084","CORPORATION","ALLIANCE FOR INTERNATIONAL EXCHANGE",,"CHR.0063464","CHR","63464",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-01-14T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1828 L ST NW STE 1150","WASHINGTON","DC","200365129","2021-07-23T00:00:00.000"
"1458465","CORPORATION","ALLIANCE FOR JUSTICE",,"CHR.0061163","CHR","61163",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2017-10-31T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","11 DUPONT CIR NW STE 500","WASHINGTON","DC","200361237","2021-12-02T00:00:00.000"
"1458467","CORPORATION","ALLIANCE FOR JUSTICE ACTION CAMPAIGN",,"CHR.0061164","CHR","61164",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2017-10-31T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","11 DUPONT CIR NW STE 200","WASHINGTON","DC","200361206","2021-12-17T00:00:00.000"
"965167","CORPORATION","ALLIANCE FOR LIVING INC",,"CHR.0005184","CHR","5184",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","154 BROAD ST","NEW LONDON","CT","063205741","2022-05-31T00:00:00.000"
"955542","CORPORATION","ALLIANCE FOR MARRIAGE",,"CHR.0011662","CHR","11662",,"PUBLIC CHARITY","INACTIVE",,"0","2003-08-06T00:00:00.000","2008-11-28T00:00:00.000","2009-05-31T00:00:00.000","4850 WRIGHT ROAD, SUITE 168","STAFFORD","TX","77477","2014-08-25T00:00:00.000"
"957270","CORPORATION","ALLIANCE FOR MARRIAGE FOUNDATION",,"CHR.0010896","CHR","10896",,"PUBLIC CHARITY","INACTIVE",,"0",,"2007-07-01T00:00:00.000","2008-05-31T00:00:00.000","4850 WRIGHT ROAD, SUITE 168","STAFFORD","TX","77477","2014-08-25T00:00:00.000"
"1655592","CORPORATION","Alliance for Metal Clay Arts Worldwide, Inc.","AMCAW","CHR.0062766-EXEMPT","CHR","62766","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2019-05-10T00:00:00.000","2019-05-10T00:00:00.000",,"5036 DR PHILLIPS BLVD STE 169","ORLANDO","FL","328193310","2019-05-10T00:00:00.000"
"2371849","CORPORATION","ALLIANCE FOR MIDDLE EAST PEACE INC","ALLMEP","CHR.0065993","CHR","65993",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2022-05-25T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","1725 I ST NW STE 300","WASHINGTON","DC","200062423","2022-07-20T00:00:00.000"
"1408494","CORPORATION","ALLIANCE FOR NATURAL HEALTH USA","ALLIANCE FOR NATURAL HEALTH USA, ANH-USA","CHR.0060511","CHR","60511",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2017-02-23T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","94 Landfill Road","Edinburg","VA","22824","2021-11-03T00:00:00.000"
"2312819","CORPORATION","ALLIANCE FOR PTSD RECOVERY","ARMENIARECOVERYNOW","CHR.0065795","CHR","65795",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2022-03-24T00:00:00.000","2022-03-24T00:00:00.000","2023-11-30T00:00:00.000","1000 Purusha Place","Romney","WV","26757","2022-03-25T00:00:00.000"
"962233","CORPORATION","ALLIANCE FOR RETIRED AMERICANS",,"CHR.0010960","CHR","10960",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","815 16TH ST NW FL 4","WASHINGTON","DC","200064101","2021-08-10T00:00:00.000"
"1195614","CORPORATION","ALLIANCE FOR RETIRED AMERICANS EDUCATIONAL FUND",,"CHR.0057655","CHR","57655",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-11-25T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","815 16TH ST NW FL 4","WASHINGTON","DC","200064101","2021-08-10T00:00:00.000"
"2263614","CORPORATION","ALLIANCE FOR SAFETY AND JUSTICE",,"CHR.0065336","CHR","65336",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-10-19T00:00:00.000","2021-10-19T00:00:00.000","2023-05-31T00:00:00.000","1624 FRANKLIN ST FL 11","OAKLAND","CA","946122897","2021-10-21T00:00:00.000"
"963215","CORPORATION","ALLIANCE FOR SCHOOL CHOICE INC","AMERICAN FEDERATION FOR CHILDREN GROWTH FUND","CHR.0012617","CHR","12617",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2004-12-20T00:00:00.000","2021-03-18T00:00:00.000","2021-11-30T00:00:00.000","1020 19TH ST NW STE 675","WASHINGTON","DC","200366101","2022-05-29T00:00:00.000"
"990447","CORPORATION","ALLIANCE FOR SELF-GOVERNANCE",,"CHR.0055394","CHR","55394",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-03-24T00:00:00.000","2012-06-01T00:00:00.000","2013-11-30T00:00:00.000","4315 GUADALUPE ST STE 206","AUSTIN","TX","787513644","2015-05-04T00:00:00.000"
"1615529","CORPORATION","ALLIANCE FOR WATER EFFICIENCY NFP","AWE; A4WE","CHR.0062282","CHR","62282",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2018-11-20T00:00:00.000","2021-12-14T00:00:00.000","2022-11-30T00:00:00.000","33 N LA SALLE ST STE 2275","CHICAGO","IL","606023848","2021-12-15T00:00:00.000"
"1216758","CORPORATION","ALLIANCE FOR WOMEN IN MEDIA FOUNDATION INC",,"CHR.0057929","CHR","57929",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2014-04-14T00:00:00.000","2022-02-10T00:00:00.000","2022-11-30T00:00:00.000","2365 HARRODSBURG RD STE A325","LEXINGTON","KY","405043366","2022-02-10T00:00:00.000"
"1414759","CORPORATION","ALLIANCE FOR YOUTH ORGANIZING","NATIONAL VOTER REGISTRATION DAY; ENGAGE MIAMI CIVIC FUND; YOUNG ENGAGED ARIZONA; MOVE SAN ANTONIO FED CIVIC; THE BUS","CHR.0060610","CHR","60610",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2017-03-30T00:00:00.000","2021-04-09T00:00:00.000","2021-11-30T00:00:00.000","915 5TH ST NW","WASHINGTON","DC","200012501","2022-05-29T00:00:00.000"
"954887","CORPORATION","ALLIANCE FOUNDATION INC.",,"CHR.0005384","CHR","5384",,"PUBLIC CHARITY","INACTIVE",,"0",,"2005-10-01T00:00:00.000","2006-05-31T00:00:00.000","8913 OLIMPIC BLVD.","BEVERLY HILLS","CA","90211","2010-10-21T00:00:00.000"
"961764","CORPORATION","ALLIANCE FRANCAISE OF GREENWICH INC.",,"CHR.0010048-EXEMPT","CHR","10048","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"299 GREENWICH AVENUE","GREENWICH","CT","06830","2017-03-16T00:00:00.000"
"1621367","CORPORATION","ALLIANCE FRANCAISE OF NEW HAVEN INC",,"CHR.0062353-EXEMPT","CHR","62353","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-12-19T00:00:00.000","2018-12-19T00:00:00.000",,"12 VIRGINIA RD","EAST HAVEN","CT","065121230","2018-12-19T00:00:00.000"
"1332912","CORPORATION","Alliance Francaise of Northwestern CT, Inc.","AFNWCT","CHR.0059446-EXEMPT","CHR","59446","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2016-02-10T00:00:00.000","2016-02-10T00:00:00.000",,"1 Pomperaug Office Park","Southbury","CT","06488","2017-05-02T00:00:00.000"
"955618","CORPORATION","ALLIANCE HUMAN SERVICES INC.",,"CHR.0012235","CHR","12235",,"PUBLIC CHARITY","INACTIVE",,"0","2004-07-12T00:00:00.000",,,"49 LEXINGTON STREET, SUITE #5","NEWTON","MA","02465","2010-09-27T00:00:00.000"
"957564","CORPORATION","ALLIANCE THEATRE INC.",,"CHR.0005157","CHR","5157",,"PUBLIC CHARITY","INACTIVE",,"0",,"2007-09-20T00:00:00.000","2008-05-31T00:00:00.000","43 BEERS STREET","NEW HAVEN","CT","065114401","2014-08-25T00:00:00.000"
"1594176","CORPORATION","ALLIANCE TO END HUNGER",,"CHR.0062041","CHR","62041",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2018-08-21T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","425 3RD ST SW STE 1200","WASHINGTON","DC","200243234","2022-09-02T00:00:00.000"
"1418224","CORPORATION","ALLIANCE TO REINFORCE ISRAEL'S SECURITY AND ECONOMY INC","ARISE","CHR.0060665","CHR","60665",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2017-04-18T00:00:00.000","2017-04-18T00:00:00.000","2018-11-30T00:00:00.000","700 W PETE ROSE WAY STE 350","CINCINNATI","OH","452031915","2019-10-31T00:00:00.000"
"975914","CORPORATION","ALLIANCE TO SAVE ENERGY",,"CHR.0055122","CHR","55122",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2010-11-17T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1850 M ST NW STE 600","WASHINGTON","DC","200365817","2021-11-03T00:00:00.000"
"1296382","CORPORATION","Allied Community Resources",,"CHR.0058945-EXEMPT","CHR","58945","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2015-06-25T00:00:00.000","2015-06-25T00:00:00.000",,"6 Craftsman Rd","East Windsor","CT","06088","2017-05-02T00:00:00.000"
"1439148","CORPORATION","ALLIED EDUCATIONAL FOUNDATION","F/K/A ALLIED WELFARE FUND FUND B D/BA AEF ALLIED","CHR.0060899","CHR","60899",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2017-07-25T00:00:00.000","2017-12-01T00:00:00.000","2018-11-30T00:00:00.000","13836 RIVOLI DR","PALM BEACH GARDENS","FL","334101257","2019-10-31T00:00:00.000"
"1026983","CORPORATION","ALLIED FORCES FOUNDATION INC",,"CHR.0055729","CHR","55729",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-08-01T00:00:00.000","2014-12-01T00:00:00.000","2015-11-30T00:00:00.000","106 LIMESTONE RD","RIDGEFIELD","CT","068772620","2016-10-30T00:00:00.000"
"2201495","CORPORATION","ALLIED MEDIA PROJECTS INC",,"CHR.0064738","CHR","64738",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-04-09T00:00:00.000","2022-02-16T00:00:00.000","2023-11-30T00:00:00.000","4126 3RD ST","DETROIT","MI","482011612","2022-02-23T00:00:00.000"
"967384","CORPORATION","ALLIED PRINTING SERVICES CHARITABLE FOUNDATION",,"CHR.0053859","CHR","53859",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2010-05-26T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","1 ALLIED WAY","MANCHESTER","CT","060428933","2022-08-23T00:00:00.000"
"962188","CORPORATION","ALLIED REHABILITATION CENTERS INC.",,"CHR.0010794-EXEMPT","CHR","10794","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"3 PEARSON WAY","ENFIELD","CT","06082","2017-03-16T00:00:00.000"
"967132","CORPORATION","ALLIE'S DREAM INC.",,"CHR.0052497-EXEMPT","CHR","52497","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2008-09-25T00:00:00.000",,,"26 MAPLE VALE DRIVE","WOODBRIDGE","CT","06525","2017-03-16T00:00:00.000"
"1452872","CORPORATION","ALLIES OF HISPANIC CULTURE EDUCATION AND SCIENCE FOUNDATION",,"CHR.0061048","CHR","61048",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2017-09-27T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","450 LEXINGTON AVE RM 1633","NEW YORK","NY","100173904","2021-11-30T00:00:00.000"
"1653882","CORPORATION","ALLIES REACHING FOR EQUALITY INC",,"CHR.0062748","CHR","62748",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2019-05-03T00:00:00.000","2019-05-03T00:00:00.000","2020-11-30T00:00:00.000","500 MAIN ST","OLD SAYBROOK","CT","064752530","2021-10-31T00:00:00.000"
"2037016","CORPORATION","ALL IN CHALLENGE FOUNDATION",,"CHR.0063761","CHR","63761",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-04-21T00:00:00.000","2021-12-15T00:00:00.000","2022-11-30T00:00:00.000","8100 NATIONS WAY","JACKSONVILLE","FL","322564405","2022-03-18T00:00:00.000"
"1305563","CORPORATION","ALL INDIA MOVEMENT (AIM) FOR SEVA INC","AIM","CHR.0059043","CHR","59043",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2015-08-17T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","651 ROUTE 115 BLDG 1","SAYLORSBURG","PA","183538338","2021-11-03T00:00:00.000"
"1040489","CORPORATION","ALLINGTOWN NEIGHBORHOOD DEVELOPMENT COALITION INC",,"CHR.0055922","CHR","55922",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-16T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","Office of the UNH Chief Financial Officer","WEST HAVEN","CT","065161916","2022-01-25T00:00:00.000"
"962511","CORPORATION","ALLINGTOWN VOLUNTEER FIRE ASSOCIATION INC.",,"CHR.0011313-EXEMPT","CHR","11313","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"PO BOX 26484","WEST HAVEN","CT","06516","2017-03-16T00:00:00.000"
"1310879","BUSINESS","ALLISON STRATTON PETERSON FUND",,"CHR.0059120-EXEMPT","CHR","59120","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2015-09-15T00:00:00.000","2015-09-15T00:00:00.000",,"76 BROWN ST","HAMDEN","CT","065182102","2017-05-02T00:00:00.000"
"965640","CORPORATION","ALL KINDS OF MINDS",,"CHR.0012207","CHR","12207",,"PUBLIC CHARITY","INACTIVE",,"0","2004-06-10T00:00:00.000","2010-03-01T00:00:00.000","2011-02-28T00:00:00.000","2800 MERIDIAN PARKWAY, SUITE 100","DURHAM","NC","27713","2014-08-25T00:00:00.000"
"1800250","CORPORATION","ALL NATIONS BIBLE TRANSLATION INC",,"CHR.0063217-EXEMPT","CHR","63217","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2019-10-21T00:00:00.000","2019-10-21T00:00:00.000",,"150 ALL NATIONS LN","STATE COLLEGE","PA","168018409","2019-10-24T00:00:00.000"
"1453168","CORPORATION","ALL NEW AMERICAN MADE ARTISANAL INITIATIVE INC",,"CHR.0061064-EXEMPT","CHR","61064","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2017-09-27T00:00:00.000","2017-09-27T00:00:00.000",,"79 MIDDLE RIVER RD","DANBURY","CT","068114351","2017-09-27T00:00:00.000"
"2303058","CORPORATION","ALL OF US UNITED INC",,"CHR.0065712-EXEMPT","CHR","65712","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2022-02-28T00:00:00.000","2022-02-28T00:00:00.000",,"13 FAIRFIELD LN","BLOOMFIELD","CT","060021994","2022-03-03T00:00:00.000"
"966519","CORPORATION","ALL OUR KIN INC",,"CHR.0051521","CHR","51521",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2007-08-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","PO BOX 8477","NEW HAVEN","CT","065300477","2021-08-10T00:00:00.000"
"966434","CORPORATION","ALL PEOPLE COMMUNITY OUTREACH MINISTRIES APCOM",,"CHR.0051282-EXEMPT","CHR","51282","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2007-05-30T00:00:00.000",,,"56 WARWICK ST","MIDDLETOWN","CT","064573733","2017-03-16T00:00:00.000"
"961634","CORPORATION","ALL-RUSSIA SOCIETY OF THE DEAF LENINGRAD BOARD",,"CHR.0004934-EXEMPT","CHR","4934","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"DRASNAYA ST, 55","LENINGRAD",,"190000","2017-03-16T00:00:00.000"
"2237652","CORPORATION","ALL SOBER FOUNDATION INC",,"CHR.0065063","CHR","65063",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-07-26T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","2900 TELESTAR CT STE 114","FALLS CHURCH","VA","220421206","2022-08-30T00:00:00.000"
"966643","CORPORATION","ALL SOULS UNITARIAN UNIVERSALIST CONGREGATION",,"CHR.0053846-EXEMPT","CHR","53846","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2010-05-25T00:00:00.000",,,"19 JAY STREET","NEW LONDON","CT","06320","2017-03-16T00:00:00.000"
"1179830","CORPORATION","ALL-STAR ORCHESTRA SUMMIT",,"CHR.0057402","CHR","57402",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-08-14T00:00:00.000","2019-12-01T00:00:00.000","2020-11-30T00:00:00.000","719 2ND AVE STE 1150","SEATTLE","WA","981041700","2021-10-31T00:00:00.000"
"1075038","CORPORATION","ALL STARS GYMNASTICS ACADEMY BOOSTER CLUB INC",,"CHR.0056403-EXEMPT","CHR","56403","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2012-06-05T00:00:00.000","2012-06-05T00:00:00.000",,"7 TINKER DR","WINDSOR LOCKS","CT","060962657","2017-05-02T00:00:00.000"
"959514","CORPORATION","ALL STARS PROJECT INC",,"CHR.0005780","CHR","5780",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","543 W 42ND ST","NEW YORK","NY","100366216","2021-11-30T00:00:00.000"
"2394864","LIMITED LIABILITY COMPANY","ALL THE SINGLE KITTIES",,"CHR.0066146-EXEMPT","CHR","66146","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2022-07-26T00:00:00.000","2022-07-26T00:00:00.000",,"242 MAIN ST","OLD SAYBROOK","CT","064752397","2022-07-29T00:00:00.000"
"2272317","CORPORATION","ALLTRU INCORPORATED",,"CHR.0065422","CHR","65422",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2021-11-19T00:00:00.000","2021-11-19T00:00:00.000","2022-11-30T00:00:00.000","1259 NATIONAL RD APT 301","WHEELING","WV","260035789","2021-11-19T00:00:00.000"
"1500902","CORPORATION","ALL WITHIN MY HANDS",,"CHR.0061564","CHR","61564",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2018-03-27T00:00:00.000","2022-01-31T00:00:00.000","2022-11-30T00:00:00.000","454 LAS GALLINAS AVE # 213","SAN RAFAEL","CA","949033618","2022-02-03T00:00:00.000"
"967746","CORPORATION","ALLYN ATHLETIC CLUB INC.",,"CHR.0003614-EXEMPT","CHR","3614","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"1136 WILLARD AVE","NEWINGTON","CT","06111","2017-03-16T00:00:00.000"
"963656","CORPORATION","ALLYSON RIOUX MEMORIAL FOUNDATION INC.",,"CHR.0053647-EXEMPT","CHR","53647","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2010-03-04T00:00:00.000",,,"2 JOFFRE CT","STAMFORD","CT","069052934","2017-03-16T00:00:00.000"
"960605","CORPORATION","ALMADA LODGE-TIMES FARM CAMP CORPORATION, THE (CHANNEL 3 KIDS CAMP)",,"CHR.0001115","CHR","1115",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","2021-11-30T00:00:00.000","73 TIMES FARM RD","ANDOVER","CT","062321033","2022-05-29T00:00:00.000"
"1532671","CORPORATION","AL MADANY ISLAMIC CENTER OF NORWALK INC",,"CHR.0061949-EXEMPT","CHR","61949","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-07-25T00:00:00.000","2018-07-25T00:00:00.000",,"1 UNION PARK","NORWALK","CT","068503316","2018-07-26T00:00:00.000"
"1287171","CORPORATION","ALMOST HOME INC",,"CHR.0058870","CHR","58870",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2015-05-27T00:00:00.000","2015-05-27T00:00:00.000","2015-11-30T00:00:00.000","25 MAPLE ST","PLAINVILLE","CT","060622236","2017-05-02T00:00:00.000"
"2231963","CORPORATION","ALM'S MINISTRIES INTERNATIONAL INC",,"CHR.0065010-EXEMPT","CHR","65010","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2021-07-06T00:00:00.000","2021-07-06T00:00:00.000",,"57 HOWARD ST","WATERBURY","CT","067051110","2021-07-09T00:00:00.000"
"966359","CORPORATION","ALPA EMERGENCY RELIEF FUND INC",,"CHR.0051110","CHR","51110",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2007-03-13T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","7950 Jones Branch Drive","McLean","VA","22102","2021-10-14T00:00:00.000"
