"reportingrailroadcode","reportingrailroadname","report_year","incidentnumber","accidentyear","accidentmonth","otherrailroadcode","otherrailroadname","otheraccidentnumber","accidentyearother","accidentmonthother","maintenancerailroadcode","maintenancerailroadname","maintenanceaccidentnumber","maintenanceaccidentyear","maintenanceaccidentmonth","gxid","day","date","time","accident_type_code","accidenttype","hazmatcars","hazmatcarsdamaged","hazmatreleasedcars","personsevacuated","subdivision","divisioncode","division","station","milepost","statecode","stateabbr","statename","countycode","countyname","district","temperature","visibilitycode","visibility","weather_condition_code","weathercondition","track_type_code","tracktype","trackname","trackclass","trackdensity","train_direction_code","traindirection","equipment_type_code","equipmenttype","equipmentattended","trainnumber","trainspeed","recordedestimatedspeed","maximumspeed","grosstonnage","signalization_code","signalization","method_of_operation_code","methodofoperation","adjunct_1","adjunctcode1","adjunct_2","adjunctcode2","adjunct_3","adjunctcode3","remote_control_locomotive_code","remotecontrollocomotive","firstcarinitials","firstcarnumber","firstcarposition","firstcarloaded","causingcarinitials","causingcarnumber","causingcarposition","causingcarloaded","positivealcoholtests","positivedrugtests","passengerstransported","headendlocomotives","midtrainmanuallocomotives","midtrainremotelocomotives","rearendmanuallocomotives","rearendremotelocomotives","derailedheadendlocomotives","derailedmidtrainmanuallo","derailedmidtrainremotelo","derailedrearendmanualloc","derailedrearendremoteloc","loadedfreightcars","loadedpassengercars","emptyfreightcars","emptypassengercars","cabooses","derailedloadedfreightcars","derailedloadedpassengercars","derailedemptyfreightcars","derailedemptypassengercars","derailedcabooses","equipmentdamagecost","trackdamagecost","totaldamagecost","primaryaccidentcausecode","primaryaccidentcause","contributingaccidentcausecode","contributingaccidentcause","accidentcausecode","accidentcause","engineersonduty","firemenonduty","conductorsonduty","brakemenonduty","hoursengineersonduty","minutesengineersonduty","hoursconductorsonduty","minutesconductorsonduty","railroademployeeskilled","railroademployeesinjured","passengerskilled","passengersinjured","otherskilled","othersinjured","personskilledforreportin","personsinjuredforreporti","totalpersonskilled","totalpersonsinjured","totalkilledform54","totalinjuredform54","specialstudy1","specialstudy2","latitude","longitude","narrative","jointtracktype","jointtrackclass","classcode","class","jointcd","incidentkey","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_company_code","reporting_parent_railroad_company_name","reporting_railroad_holding_company","other_railroad_company_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_company_code","other_parent_railroad_company_name","other_railroad_holding_company","maintenance_railroad_company_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_company_code","maintenance_parent_railroad_company_name","maintenance_railroad_holding_company"
"CSX","CSX Transportation","2015","000147920","15","06",,,,,,"CSX","CSX Transportation","000147920","15","06",,"16","2015-06-16T00:00:00.000","4:45 PM","01","Derailment","0","0","0","0","COLUMBIA",,,"GASTON","0371.5","45","SC","SOUTH CAROLINA","63","LEXINGTON","3","100.0","2","Day","1","Clear","1","Main","SINGLE MAIN","3","0003.6","2","South","1","Freight Train","Yes","U121","11","Recorded","11","900","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","GNFX","091014","103","Yes",,,"0",,,,"No","3","0","0","0","0","1","0","0","0","0","105","0","0","0","0","5","0","0","0","0","235190","44905","280095","T109","Track alignment irregular (buckled/sunkink)",,,"T109","Track alignment irregular (buckled/sunkink)","1","0","1","0","1","35","1","35","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"33.864037000000003","-81.093610999999996","WHILE TRAVELING SOUTH ON THE COLUMBIA SUB, THE U12107 DERAILED THE 5 REAR CARS AND DP ENGINE.  THE INVESTIGATING TEAM DETERMINED THAT THE HIGH RAIL TEMPERATURE CAUSED THE TRACK TO BUCKLE UNDERNEATH THE TRAIN IN A 4.5 DEGREE CURVE AT THE S 371.3.  THIS CAUSED THE GNFX 91014 TO DERAIL ITS L1 WHEEL, WITH THE 4 TRAILING CARS AND DP POWER DERAILING BEHIND IT.","Main","3","CL","CL","1","CSX000147920201506","CSX000147920201506",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSX","CSX Transportation","2015","000148629","15","06",,,,,,"NCT","North Charleston Terminal Company","000000001","15","06",,"30","2015-06-30T00:00:00.000","5:30 PM","01","Derailment","1","1","0","0","ANDREWS",,,"NORTH CHARLESTON","0414.0","45","SC","SOUTH CAROLINA","19","CHARLESTON","3","85.0","2","Day","1","Clear","4","Industry","OY2","1","0000.0","1","North","7","Yard/switching","Yes","Y226","6","Estimated","6","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","UTLX","012567","34","Yes",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","15","0","20","0","0","4","0","3","0","0","58732","0","62232","M501","Interference (other than vandalism) with railroad operations by nonrailroad employee",,,"M501","Interference (other than vandalism) with railroad operations by nonrailroad employee","1","0","1","0","1","31","1","31","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"32.873852999999997","-79.980185000000006","Y22630 WAS SHOVING INTO TRACK OY2 AT COSGROVE WHEN THE REAR 7 CARS DERAILED DUE TO MISSING CROSSTIESTHAT WERE REMOVED EARLIER THAT DAY. THIRD PARTY RAILROAD HIRED A PRIVATE CONTRACTOR TO INSTALL CROSSTIES AND PERFORM MAINTENANCE. THE CONTRACTOR LEFT TRACKS UNPROTECTED, CROSSTIES UNINSTALLED, AND CROSSTIES UN-SPIKED, RESULTING IN A DERAILMENT.","Industry","1","CL","CL","1","NCT000000001201506","CSX000148629201506",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"NS","Norfolk Southern Railway Company","2015","117019","15","08",,,,,,"NS","Norfolk Southern Railway Company","117019","15","08",,"19","2015-08-19T00:00:00.000","12:32 PM","01","Derailment","9","0","0","0","PIEDMONT",,,"HANAHAN","SC013.","45","SC","SOUTH CAROLINA","19","CHARLESTON","3","88.0","2","Day","1","Clear","1","Main","SINGLE MAIN TRACK","4","0007","3","East","1","Freight Train","Yes","20DP","43","Recorded","43","4572","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","NS","009151","1","No",,,"0",,,,"No","2","0","0","0","0","2","0","0","0","0","20","0","0","0","0","2","0","0","0","0","202384","125000","327384","H704","Switch previously run through","H702","Switch improperly lined","H704","Switch previously run through","1","0","1","0","4","30","4","30","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"32.942878999999998","-80.069860000000006","20DP919 TRAVELING EASTBOUND DERAILED TWO ENGINES AND TWO HEAD CARS. NS 9151, NS 9789, BRAN 4835 ANDDTTX 759711","Main","4","CL","CL","1","NS117019201508","NS117019201508",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"BNSF","BNSF Railway Company","2011","TC0211108","11","02",,,,,,"BNSF","BNSF Railway Company","TC0211108","11","02",,"06","2011-02-06T00:00:00.000","9:23 AM","01","Derailment","0","0","0","0",,"TWIN C","TWIN CITIES","BIG STONE CITY",,"46","SD","SOUTH DAKOTA","51","GRANT","8","15.0","2","Day","2","Cloudy","4","Industry","2487","2",,,,"6","Cut of cars","No",,"0","Recorded","13","0",,,"N",,,,,,,,"0","Not a remotely controlled operation","TILX","637962","1","Yes",,,"0",,"0","0","No","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","10000","0","51500","M101","Snow, ice, mud, gravel, coal, sand, etc. on track",,,"M101","Snow, ice, mud, gravel, coal, sand, etc. on track","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","CREW WAS SHOVING CARS TO INDUSTRY FOR SPOTTING AND FRESH SNOW/ICE OVER TRACK CAUSED WHEEL LIFT ON ACAR. DERAILED EQUIPMENT IMPACTED STANDING EQUIPMENT ON ADJACENT TRACK.","Industry","2","CL","CL","3","BNSFTC0211108201102","BNSFTC0211108201102",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CSX","CSX Transportation","2016","000160976","16","06",,,,,,"CSX","CSX Transportation","000160976","16","06","638936P","30","2016-06-30T00:00:00.000","5:11 PM","07","Hwy-rail crossing","0","0","0","0","MONROE",,,"CHESTER","0345.7","45","SC","SOUTH CAROLINA","23","CHESTER","3","88.0","2","Day","1","Clear","1","Main","SINGLE MAIN","3","0017.1","1","North","1","Freight Train","Yes","Q667","35","Recorded","35","9972","1","Signaled",,"Signal Indication","D","Automatic Block Signals System",,,,,"0","Not a remotely controlled operation","CIGX","802361","7","No",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","60","0","82","0","0","0","0","1","0","0","42980","627","43607","M303","Highway user misjudgment under normal weather and traffic conditions",,,"M303","Highway user misjudgment under normal weather and traffic conditions","1","0","1","0","6","11","6","11","0","0","0","0","0","0","0","0","0","0","0","0","CWR","000-000-000","34.739362999999997","-81.131681","LOADED DUMP TRUCK TRAVELING WEST ON SR 186 FAILED TO CONTROL AND STOP A LOADED GRAVEL TRUCK AND IMPACTED SIDE OF Q66730. RESULTED IN DERAILING CIGX 802379. PROTECTION ALSO AT CROSSING: ADVANCE WARNINGAND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","Main","3","CL","CL","1","CSX000160976201606","CSX000160976201606",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"NS","Norfolk Southern Railway Company","2016","119315","16","02",,,,,,"NS","Norfolk Southern Railway Company","119315","16","02",,"11","2016-02-11T00:00:00.000","12:20 AM","05","Raking collision","0","0","0","0","PIEDMONT",,,"MONETTA","R146.0","45","SC","SOUTH CAROLINA","81","SALUDA","3","28.0","4","Dark","1","Clear","4","Industry","COLUMBIA FARMS #8","1","0000","3","East","1","Freight Train","Yes","50WP","5","Recorded","5","1725","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","NS","296850","15","Yes",,,"0",,"0","0","No","3","0","0","0","0","0","0","0","0","0","15","0","0","0","0","2","0","0","0","0","30000","1000","31000","H302","Cars left foul",,,"H302","Cars left foul","1","0","1","0","7","15","7","15","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"33.850042000000002","-81.609585999999993","50WP005 SHOVED EAST WITH 15 LOADS AND 3 ENGINES IN COLUMBIA FARMS #8 TRACK STRIKING NS 296850 LEFT OUT TO FOUL DERAILING NS 296850 AND NS 296583.","Industry","1","CL","CL","1","NS119315201602","NS119315201602",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"CSX","CSX Transportation","2016","000156252","16","01",,,,,,"XSOC","SOUTH CAROLINA PUBLIC SERVICE AUTH.","INDUSTRY","16","01",,"15","2016-01-15T00:00:00.000","2:00 PM","04","Side collision","0","0","0","0","GEORGETOWN",,,"GEORGETOWN","0007.7","45","SC","SOUTH CAROLINA","43","GEORGETOWN","3","50.0","2","Day","3","Rain","4","Industry","IND MECHANICAL #2","1","0000.0","1","North","6","Cut of cars","No",,"5","Estimated","5","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","SCWX","009308","1","No",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","3","0","0","0","0","124300","M105","Extreme environmental condition - EXTREME WIND VELOCITY",,,"M105","Extreme environmental condition - EXTREME WIND VELOCITY","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"33.332801000000003","-79.374769000000001","T32506 WAS UNLOADING COAL TRAIN AND WHILE PULLING AHEAD TO SPOT THE 90TH CAR THE TRAIN, A CUT OF 9 BAD ORDERED CARS IN THE PENNYROYAL MECHANICAL TRACK 2 ROLLED OUT OF THE TRACK AND INTO THE SIDE OF THE TRAIN.","Industry","1","CL","CL","3","XSOCINDUSTRY201601","CSX000156252201601",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 3",,"XSOC","SOUTH CAROLINA PUBLIC SERVICE AUTH.","Not Assigned"
"CSX","CSX Transportation","2016","000156252","16","01",,,,,,"XSOC","SOUTH CAROLINA PUBLIC SERVICE AUTH.","INDUSTRY","16","01",,"15","2016-01-15T00:00:00.000","2:00 PM","04","Side collision","0","0","0","0","GEORGETOWN",,,"GEORGETOWN","0007.7","45","SC","SOUTH CAROLINA","43","GEORGETOWN","3","50.0","2","Day","3","Rain","4","Industry","PENNYROYAL MAIN","1","0000.0","1","North","1","Freight Train","Yes","T325","2","Estimated","5","2000","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","SCWX","007559","57","No",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","20","0","90","0","0","0","0","8","0","0","124000","300","124300","M105","Extreme environmental condition - EXTREME WIND VELOCITY",,,"M105","Extreme environmental condition - EXTREME WIND VELOCITY","1","0","1","0","9","45","9","45","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"33.332801000000003","-79.374769000000001","T32506 WAS UNLOADING COAL TRAIN AND WHILE PULLING AHEAD TO SPOT THE 90TH CAR THE TRAIN, A CUT OF 9 BAD ORDERED CARS IN THE PENNYROYAL MECHANICAL TRACK 2 ROLLED OUT OF THE TRACK AND INTO THE SIDE OF THE TRAIN.","Industry","1","CL","CL","1","XSOCINDUSTRY201601","CSX000156252201601",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 3",,"XSOC","SOUTH CAROLINA PUBLIC SERVICE AUTH.","Not Assigned"
"CSX","CSX Transportation","2015","000147962","15","06",,,,,,"CSX","CSX Transportation","000147962","15","06","843295X","17","2015-06-17T00:00:00.000","3:24 PM","07","Hwy-rail crossing","0","0","0","0","C N & L",,,"COLUMBIA","0005.0","45","SC","SOUTH CAROLINA","63","LEXINGTON","3","100.0","2","Day","1","Clear","1","Main","SINGLE MAIN","4","0016.6","1","North","1","Freight Train","Yes","T360","41","Recorded","41","2749","2","Not Signaled",,"Direct Train Control",,,,,,,"0","Not a remotely controlled operation","CSXT","000978","1","No",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","14185","0","14185","M302","Highway user inattentiveness",,,"M302","Highway user inattentiveness","1","0","1","0","3","4","3","4","0","0","0","0","1","0","1","0","1","0","1","0","CWR",,"34.027588999999999","-81.117714000000007","T36007 STRUCK A DUMP TRUCK AT CROSSING. MOTORIST WAS FATALLY INJURED. PROTECTION ALSO AT CROSSING: STOP LINES AND RR XING SYMBOLS.","Main","4","CL","CL","1","CSX000147962201506","CSX000147962201506",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"PR","Palmetto Railways","2016","2016060306","16","06",,,,,,"PR","Palmetto Railways","2016060306","16","06",,"01","2016-06-01T00:00:00.000","12:00 PM","13","Other (describe in narrative)","0","0","0","0","CHARITY CHURCH",,,"HUGER","12.2","45","SC","SOUTH CAROLINA","15","BERKELEY","3","92.0","2","Day","1","Clear","1","Main","MAINLINE","3","5","2","South","A","Spec. MoW Equip.","Yes",,"20","Estimated","20","0","1","Signaled",,"Direct Train Control",,,,,,,"0","Not a remotely controlled operation","DT","000001","1","Yes","DT","000001","1","Yes","0","0","No","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","27585","0","27585","H104","Employee asleep",,,"H104","Employee asleep","2","0","0","0","6",,,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"33.000154000000002","-79.816632999999996","A PALMETTO RAILWAYS MAINTENANCE OF WAY EMPLOYEE AND EIC FOR THE DAY WAS OPERATING A DUMP TRUCK TO HAUL RIP RAP STONE TO REPAIR WASH OUTS. THE EMPLOYEE TOOK CONTROL OF THE TRACK AT 06:30 AND HAULED 4 OF 5 LOADS OF RIP RAP FROM MILEPOST 11 TO MILEPOST 12.2 PRIOR TO THE ACCIDENT. AS THE DUMP TRUCK WASBEING LOADED AGAIN, AN EMPLOYEE OF THE CONTRACTOR LOADING THE RIP RAP OBSERVED THE PALMETTO RAILWAYSEMPLOYEE “NODDING OFF” A COUPLE OF TIMES WHILE HE WAITED FOR THE DUMP TRUCK TO BE LOADED. AT APPROXIMATELY 12:00, THE CONTRACTOR EMPLOYEE WHO WAS RESPONSIBLE FOR UNLOADING THE RIP RAP AND POSITIONINGIT WITH A TRACKHOE OBSERVED THE DUMP TRUCK BACKING TOWARDS HIM. THE TRACKHOE OPERATOR POSITIONED HIMSELF APPROXIMATELY 30 FEET NORTH OF THE TRACK HOE ON THE EAST SIDE OF THE RAIL TO SIGNAL THE PALMETTO RAILWAYS EMPLOYEE TO STOP AS HE HAD DONE PREVIOUSLY. THE EQUIPMENT OPERATOR REALIZED THAT THE EMPLOYEE IN THE DUMP TRUCK WAS NOT RESPONDING, SO HE WAVED HIS ARMS AND YELLED FOR THE DUMP TRUCK TO STOP. WHEN THE PALMETTO RAILWAYS EMPLOYEE FAILED TO RESPOND, THE EQUIPMENT OPERATOR JUMPED FROM THE SHOULDER OF THE RAIL. THE EQUIPMENT OPERATOR STATED THAT AS THE DUMP TRUCK PASSED HIM, THE PALMETTO RAILWAYS EMPLOYEE WAS SLOUCHED OVER WITH HIS CHIN RESTING ON HIS CHEST. THE DUMP TRUCK COLLIDED WITH THE TRACKHOE. THE EQUIPMENT OPERATOR OBSERVED THAT THE PALMETTO RAILWAYS EMPLOYEE WAS STARTLED BY THECOLLISION AND JUMPED IN THE SEAT OF THE DUMP TRUCK AS A RESULT OF THE IMPACT.","Main","3","Cl","Cl","1","PR2016060306201606","PR2016060306201606","Shortline","Class 3","SMT-2 - Shortline – East","PR","Palmetto Railways","Not Assigned",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","PR","Palmetto Railways","Not Assigned"
"CSX","CSX Transportation","2016","000165015","16","12",,,,,,"CSX","CSX Transportation","000165015","16","12",,"07","2016-12-07T00:00:00.000","11:18 PM","01","Derailment","0","0","0","0","EASTOVER",,,"EASTOVER","0350.8","45","SC","SOUTH CAROLINA","79","RICHLAND","3","41.0","4","Dark","1","Clear","4","Industry","NORTH WATEREE LEAD","1","0000.0","2","South","1","Freight Train","Yes","T737","5","Recorded","5","12448","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent","L","Special Instructions",,,"0","Not a remotely controlled operation","TILX","048344","24","No",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","110","0","0","0","0","9","0","0","0","0","74377","2392","76769","T205","Defective or missing crossties (use code T110 if results in wide gage)",,,"T205","Defective or missing crossties (use code T110 if results in wide gage)","1","0","1","0","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","CWR","000-000-000","33.867711","-80.661693999999997","T73727, CARRYING COAL TO NORTH WATEREE POWER PLANT, DERAILED NINE CARS ON PLANT LEAD DUE TO BROKEN RAIL.","Industry","1","CL","CL","1","CSX000165015201612","CSX000165015201612",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"NS","Norfolk Southern Railway Company","2017","124000","17","02",,,,,,"NS","Norfolk Southern Railway Company","124000","17","02",,"15","2017-02-15T00:00:00.000","5:25 PM","12","Other impacts","0","0","0","0","PIEDMONT",,,"WINNSBORO","R068.3","45","SC","SOUTH CAROLINA","39","FAIRFIELD","3","57.0","3","Dusk","1","Clear","1","Main","SINGLE MAIN TRACK","4","0009","1","North","A","Spec. MoW Equip.","Yes","NOTR","15","Estimated","15","0","1","Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","ET","097025","1","No",,,"0",,"0","0","No","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3373","0","33373","H997","Motor car or other on-track equipment rules (other than main track authority) - Failure to Comply.",,,"H997","Motor car or other on-track equipment rules (other than main track authority) - Failure to Comply.","1","0","0","0","11","25",,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"34.419507000000003","-81.099089000000006","FOLLOWING TAMPER FAILED TO STOP SHORT OF LEAD TAMPER","Main","4","CL","CL","3","NS124000201702","NS124000201702",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"BNSF","BNSF Railway Company","2013","KS0613104","13","06",,,,,,"BNSF","BNSF Railway Company","KS0613104","13","06",,"06","2013-06-06T00:00:00.000","2:00 AM","01","Derailment","9","9","0","0","SLATON",,,"SLATON","690.0","48","TX","TEXAS","303","LUBBOCK","5","60.0","4","Dark","3","Rain","1","Main","SINGLE MAIN TRACK","4","26.43","3","East","6","Cut of cars","No",,"5","Estimated","5","0","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","ACFX","073306","1","No",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","13","0","0","330929","10000","340929","M105","Extreme environmental condition - EXTREME WIND VELOCITY",,,"M105","Extreme environmental condition - EXTREME WIND VELOCITY","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"33.442661000000001","-101.638103","HIGH WINDS BLEW A CUT OF 13 CARS FROM YARD TRACK 4310 ONTO THE MAIN TRACK AND DERAILED ALL 13 CARS.","Main","4","CL","CL","1","BNSFKS0613104201306","BNSFKS0613104201306",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2013","KS0613110","13","06",,,,,,"BNSF","BNSF Railway Company","KS0613110","13","06",,"17","2013-06-17T00:00:00.000","12:30 AM","01","Derailment","0","0","0","0","HEREFORD",,,"SUMMERFIELD","608.1","48","TX","TEXAS","69","CASTRO","5","70.0","4","Dark","3","Rain","1","Main","MAIN 2 TRACK","5","70.28","3","East","1","Freight Train","Yes","VCLO","0","Estimated","23","3942","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","TTGX","254233","37","Yes",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","34","0","0","0","0","1","0","0","0","0","37209","0","2049624","M105","Extreme environmental condition - EXTREME WIND VELOCITY",,,"M105","Extreme environmental condition - EXTREME WIND VELOCITY","1","0","1","0","8",,"8",,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"34.735734999999998","-102.512064","Q-STOMEM3-14 DERAILED 42 CARS ON MAIN TRACK 2 THAT IMPACTED AND DERAILED 1 CAR ON THE V-CLOBIR1-16 THAT WAS IN THE SIDING.  DERAILMENT WAS DUE TO EXTREME WIND VELOCITY.","Main","5","CL","CL","3","BNSFKS0613110201306","BNSFKS0613110201306",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"TIBR","Timberrock Railroad Company, LLC","2016","IN20160111","16","01",,,,,,"TIBR","Timberrock Railroad Company, LLC","IN20160111","16","01",,"11","2016-01-11T00:00:00.000","9:00 PM","04","Side collision","0","0","0","0","SILSBEE",,,"SILSBEE","151","48","TX","TEXAS","199","HARDIN","5","30.0","4","Dark","1","Clear","2","Yard","112","2",,"4","West","6","Cut of cars","Yes",,"5","Estimated","5","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","GATX","205760","1","No",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11588","0","28004","H020","Failure to apply sufficient number of hand brakes on car(s) (railroad employee)",,,"H020","Failure to apply sufficient number of hand brakes on car(s) (railroad employee)","1","0","1","1","2",,"2",,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"30.210571999999999","-94.110229000000004","MULTIPLE RECORD TYPE 2, CAR IN ADJACENT TRACK 112 THAT WAS THE CAR STRUCK IN THE SIDE COLLISION.  JOB 222 WAS SHOVING BACK INTO 112, WHEN THIS CAR WAS STRUCK DUE TO FAILURE OF CONDUCTOR TO ADEQUATELYTIE SUFFICIENT HANDBRAKES, LEAVING THIS EQUIPMENT UNSECURED, AND CAUSING COLLISION WHEN THIS CAR ROLLED BACK INTO THE FOUL.","Yard","2","Cl","Cl","3","TIBRIN20160111201601","TIBRIN20160111201601","Shortline","Class 3","SMT-8 - Shortline – West","TIBR","Timberrock Railroad Company, LLC","Watco",,,,,,,"Shortline","Class 3","SMT-8 - Shortline – West","TIBR","Timberrock Railroad Company, LLC","Watco"
"CCPN","CORPUS CHRISTI TERMINAL RAILROAD","2013","CCP373313","13","06","UP","Union Pacific Railroad Company","0613HO044","13","06","CCPN","CORPUS CHRISTI TERMINAL RAILROAD","CCP373313","13","06",,"20","2013-06-20T00:00:00.000","5:15 PM","01","Derailment","0","0","0","0","SYSTEM",,,"CORPUS CHRISTI","141.7","48","TX","TEXAS","355","NUECES","5","85.0","2","Day","1","Clear","4","Industry","FULTON/600","1",,"4","West",,,,,"0",,"6","0","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,,,,,"0",,,,"0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","34210","H099","Use of brakes, other (Provide detailed description in narrative)",,,"H099","Use of brakes, other (Provide detailed description in narrative)","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"27.846139000000001","-97.522373000000002","UP CREW STOPPED 40 CAR EMPTY CEMENT TRAN TO OBTAIN TRACK WARRANT.  UNKNOWINGLY DERAILING 5TH CAR FROM HEAD END OF TRAIN.  CREW MOVED TRAIN TO LINE SWITCH, PROCEEDED TO MAIN LINE DRAGGING CAR AND DERAILING 4TH AND 6TH CARS.","Industry","2","Cl","Cl","1","CCPNCCP373313201306","CCPNCCP373313201306","Shortline","Class 3","SMT-2 - Shortline – East","CCPN","CORPUS CHRISTI TERMINAL RAILROAD","Genesee & Wyoming",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company","Shortline","Class 3","SMT-2 - Shortline – East","CCPN","CORPUS CHRISTI TERMINAL RAILROAD","Genesee & Wyoming"
