"response_id","the_county_of_san_diego_is","the_county_of_san_diego_is_1","during_times_of_emergency","i_can_easily_obtain_emergency","earthquake_risk","wildfire_risk","flood_risk","terrorism_risk","house_fire_risk","earthquake_experience","what_is_the_strongest","highest_level_of_property","wildfire_experience_evacuation","highest_level_of_property_1","flood_experience_evacuation","highest_level_of_property_2","terrorism_experience","highest_level_of_property_3","house_fire_experience","highest_level_of_property_4","other_hazard_experience","highest_level_of_property_5","preparation_action_in_the","preparation_action_in_the_1","preparation_action_in_the_2","preparation_action_in_the_3","preparation_action_in_the_4","preparation_action_in_the_5","preparation_action_in_the_6","preparation_action_in_the_7","preparation_action_in_the_8","preparation_action_in_the_9","preparation_action_in_the_10","preparation_action_in_the_11","preparation_action_in_the_12","preparation_action_in_the_13","count_of_preparation_action","preparation_action_s_taken","how_important_is_it_to_you","in_thinking_about_preparing","how_do_you_feel_when_thinking","how_likely_do_you_feel_you","how_prepared_do_you_feel","major_disaster_preparation","major_disaster_preparation_1","major_disaster_preparation_2","major_disaster_preparation_3","major_disaster_preparation_4","major_disaster_preparation_5","major_disaster_preparation_6","major_disaster_preparation_7","major_disaster_preparation_8","major_disaster_preparation_9","major_disaster_preparation_10","major_disaster_preparation_11","major_disaster_preparation_12","major_disaster_preparation_13","who_is_most_likely_to","major_disaster_preparation_14","major_disaster_preparation_15","major_disaster_preparation_16","major_disaster_preparation_17","major_disaster_preparation_18","major_disaster_preparation_19","major_disaster_preparation_20","major_disaster_preparation_21","major_disaster_preparation_22","major_disaster_preparation_23","major_disaster_preparation_24","are_you_prepared_to_evacuate","have_you_selected_a_meeting","have_you_designated_an","do_you_know_at_least_two","do_you_have_a_3_day_supply","do_you_have_a_flashlight","do_you_have_a_radio_and","has_someone_in_your_household","do_you_have_a_survival_kit","do_you_know_how_to_turn_off","do_you_know_how_to_turn_off_1","emergency_and_disaster_relief","emergency_and_disaster_relief_1","emergency_and_disaster_relief_2","emergency_and_disaster_relief_3","emergency_and_disaster_relief_4","emergency_and_disaster_relief_5","emergency_and_disaster_relief_6","emergency_and_disaster_relief_7","emergency_and_disaster_relief_8","emergency_and_disaster_relief_9","emergency_and_disaster_relief_10","emergency_and_disaster_relief_11","emergency_and_disaster_relief_12","emergency_and_disaster_relief_13","emergency_and_disaster_relief_14","emergency_and_disaster_relief_15","emergency_and_disaster_relief_16","if_an_evacuation_was_ordered","if_an_evacuation_was_ordered_1","if_an_evacuation_was_ordered_2","if_an_evacuation_was_ordered_3","are_you_prepared_to_evacuate_1","evacuation_order_preventer","evacuation_order_preventer_1","evacuation_order_preventer_2","evacuation_order_preventer_3","evacuation_order_preventer_4","evacuation_order_preventer_5","evacuation_order_preventer_6","evacuation_order_preventer_7","evacuation_order_preventer_8","evacuation_order_preventer_9","evacuation_order_preventer_10","evacuation_order_preventer_11","evacuation_order_preventer_12","evacuation_order_preventer_13","evacuation_order_preventer_14","evacuation_order_preventer_15","evacuation_order_preventer_16","evacuation_order_preventer_17","responsible_for_any_children","familiar_with_your_child","responsible_for_pet_s","plan_for_what_you_will_do","home_county","years_living_in_san_diego","own_or_rent_your_home_place","type_of_structure_you_live","when_was_current_place_of","work_status","highest_education_level","race_ethnic_group","age_group","language_s_spoken_in_household","gender","total_household_income","city","state_region","postal","disaster_hazard_experience_evacuation_damage_injury_or_death","number_of_major_disaster_preparation_preventers","number_of_sources_where_emergency_and_disaster_relief_information_is_obtained","number_of_evacuation_order_preventers","count_range_of_preparation_actions_taken"
"402","2 - Agree","2 - Agree","2 - Agree","2 - Agree","Medium Risk","Low Risk","Low Risk","Low Risk","Medium Risk","true","7.0 - 7.9",,"true",,"true","Minor","false",,"false",,"false",,,,"true",,,,,"true",,,,,,,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","3","3 - Neither Likely nor Unlikely","5","true",,"true",,,,"true",,,,"true",,,,"Elected official",,,,,,,,,,,,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",,"true",,"true","true",,"true",,,,,,,,,,,,,,,"Yes",,,,,,,,,,,,,,,,"true",,,"false",,"false",,"Yes","20 or more years","Rent","Multi-family building - 4 stories or less (apartment/condo)","1980 - 1989","Work full time","Bachelor's degreee","Asian or Asian American","40 - 49","English","Male","$50,000 to $74,999","Lakeside","CA","92040","Earthquake, Wildfire, Flood","0","4","1","01 to 03"
"680","6 - Do Not Know","6 - Do Not Know","6 - Do Not Know","6 - Do Not Know","High Risk","Low Risk","Medium Risk","Medium Risk","Medium Risk","true","7.0 - 7.9",,"false",,"false",,"false",,"false",,"false",,,,,,,,,,,,,,"true",,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","4","2 - Likely","3",,,"true",,,,"true",,,,,,,,"Family",,"true",,,,,,,,,,"No","No","No","Yes","No","Yes","No","No","No","No","Yes","true","true",,,,,,,,,,,,,,,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes","true",,,"true","true",,,,,,,,,,,,,,"false",,"true","No","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","High school graduate","White","70 - 79","English","Female","$35,000 - $49,999","San Diego","CA","92154","Earthquake","1","2","3","01 to 03"
"394","4 - Disagree","6 - Do Not Know","1 - Strongly Agree","1 - Strongly Agree","High Risk","Medium Risk","Low Risk","High Risk","Low Risk","true","Do not know",,"true",,"false",,"false",,"false",,"false",,,,"true",,,"true",,,,,,,,,"2","Steps Taken","Very Important","I have not yet prepared, but intend to in the next month","6","2 - Likely","9","true",,"true",,,,"true",,,,"true",,"true",,"Public safety official",,,,,"true",,,,,,,"No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes",,,,,,,,,,,,,,,,"true",,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","No","Yes","20 or more years","Own","Detached single family home","1971 - 1979","Retired","Some college","White","50 - 59","English, Spanish","Male","$50,000 to $74,999","El Cajon","CA","92020","Earthquake, Wildfire","1","1","1","01 to 03"
"154","2 - Agree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Low Risk",,"Low Risk","Low Risk","Medium Risk","true","4.0 - 4.9",,"true",,"false",,"false",,"true","Catastrophic","false",,,,,,,,,,,"true",,,"true",,"2","Steps Taken","Very Important","I have been prepared for 6 months or more","1","4 - Unlikely","2","true",,,"true","true",,,,,"true",,,,,"Public safety official",,,,,"true",,,,,,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"true",,,,,,,,,,,,"true",,,,"2 - Somewhat Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,,,,"true","Yes","true","Yes","Yes","20 or more years",,"Detached single family home","1934 - 1970","Work part time","Some college","American Indian or Alaska Native","40 - 49","English, Other","Female","$75,000 to $99,999","Escondido","CA","92027","Earthquake, Wildfire, House Fire","1","2","0","01 to 03"
"578","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Low Risk","High Risk","Low Risk","Low Risk","Medium Risk","true","7.0 - 7.9",,"false",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","5","3 - Neither Likely nor Unlikely","6","true",,"true",,,,"true",,,,"true",,,,"Family",,,,,,,,,"true","true",,"Do Not Know","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","true","true","true","true",,,"true",,"true","true",,"true",,,,,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"true","Yes","true","Yes","Yes","10 - 19 Years","Rent","Detached single family home","1934 - 1970","Unemployed","Bachelor's degreee","White","50 - 59","English","Female","$50,000 to $74,999","San Marcos","CA","92069","Earthquake","2","8","1","01 to 03"
"1159","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Low Risk","Low Risk","Medium Risk","Low Risk","Low Risk","false",,,"false",,"false",,"false",,"false",,"false",,,,,,,,,,"true",,,,,,"1","Steps Taken","Very Important","I have not yet prepared, but intend to in the next month","3","5 - Very Unlikely","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","20 or more years",,,,,,,,,,,"San Diego","CA","92105",,"0","0","0","01 to 03"
"1008","3 - Neither Agree nor Disagree","2 - Agree","2 - Agree","2 - Agree","Medium Risk","Low Risk","Low Risk","High Risk","Medium Risk","true","4.0 - 4.9",,"false",,"false",,"false",,"false",,"false",,,,,,,,,"true",,,,"true",,,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","7","2 - Likely","4","true",,,"true","true",,,,,,,,,,"Family",,,,,"true",,,,,,,"No","No","Yes","Yes","No","No","No","Yes","No","No","No",,,"true","true",,,"true",,"true",,,"true",,,,,,"2 - Somewhat Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,"true",,,,"true",,,,,,,,,,,,"true","Yes","false",,"Yes","20 or more years","Rent","Multi-family building - 4 stories or less (apartment/condo)","1934 - 1970","Work full time","Some college","Biracial/Multiracial","40 - 49","English","Female","$25,000 to $34,999","Vista","CA","92083","Earthquake","1","5","2","01 to 03"
"518","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Low Risk","Low Risk","Low Risk","Medium Risk","Low Risk","true","5.0 - 5.9",,"false",,"false",,"false",,"false",,"false",,,,"true",,,"true",,,,"true",,,,,"3","Steps Taken","Important","I do not plan to do anything to prepare","2","4 - Unlikely","8","true",,"true",,,,"true",,,,"true",,,,"Public safety official","true",,,,,,,,,,,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",,"true",,,"true",,"true",,"true",,,,"true","true","true",,,"1 - Very Likely","2 - Somewhat Likely","3 - Not Likely","3 - Not Likely","Yes",,,,"true",,,,,,,,,,,,,,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Graduate or Professional degree","White","60 - 69","English","Male","$100,000 to $149,999","Escondido","CA","92027","Earthquake","1","7","1","01 to 03"
"1161","6 - Do Not Know","6 - Do Not Know","1 - Strongly Agree","5 - Strongly Disagree","High Risk","High Risk","High Risk","High Risk","Medium Risk","true","9.0 or more",,"true",,"true",,"true",,"true",,"false",,,"true","true",,,,,,,,,,"true",,"3","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","7","2 - Likely","8","true",,"true",,,,"true",,,,,"true",,,"Elected official",,"true",,"true","true","true",,,,,,"No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes",,,,,"true",,,,"true",,,,,,,,,"1 - Very Likely","2 - Somewhat Likely","3 - Not Likely","3 - Not Likely","No","true",,,,,,,,,"true",,"true",,,,,,,"true","No","true","No","Yes","10 - 19 Years","Own","Detached single family home","1990 - 1999","Work part time","Graduate or Professional degree","Biracial/Multiracial","40 - 49","English","Female","$50,000 to $74,999","La Mesa","CA","91941","Earthquake, Wildfire, Flood, Terrorism, House Fire","4","2","3","01 to 03"
"146","4 - Disagree","4 - Disagree","4 - Disagree","3 - Neither Agree nor Disagree","Medium Risk","Low Risk","Low Risk","Low Risk","Low Risk","true","3.0 - 3.9",,"true",,"true",,"true",,"false",,"false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I do not plan to do anything to prepare","5","2 - Likely","4","true",,,,,,,,,,,,,,"Family",,,,,"true",,"true",,,,,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",,,,,"true","true",,,"true",,,"true",,,,,,"1 - Very Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"true","Yes","true","Yes","Yes","20 or more years","Own","Detached single family home","2000 - 2010","Work full time","Associate's degree","White","40 - 49","English, Spanish","Female","$100,000 to $149,999","San Diego","CA","92116","Earthquake, Wildfire, Flood, Terrorism","2","4","1","01 to 03"
"626","2 - Agree","3 - Neither Agree nor Disagree","2 - Agree","2 - Agree","Medium Risk","Medium Risk","Low Risk","Low Risk","Low Risk","true","2.0 - 2.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,"true",,,,,"true",,"3","Steps Taken","Important","I do not plan to do anything to prepare","1","2 - Likely","4",,"true",,,,,,,,,,,,,"Family",,,,,,,,"true",,,,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",,,,,"true",,,,"true",,,,,,,,,"2 - Somewhat Likely","3 - Not Likely","4 - Do Not Know","3 - Not Likely","No","true",,,"true",,,,,,,,,,,,,,,"false",,"true","Do not know","Yes","20 or more years","Own","Detached single family home","1971 - 1979",,"Bachelor's degreee","White","60 - 69","English, Spanish","Male","$100,000 to $149,999","Escondido","CA","92030","Earthquake, Wildfire","1","2","2","01 to 03"
"1028","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","2 - Agree","Low Risk","Low Risk","Low Risk","Not Applicable","Low Risk","true","Do not know",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Very Important","I just recently began preparing within the past 6 months","5","3 - Neither Likely nor Unlikely","5","true","true","true",,,,"true",,,,"true",,"true",,"Public safety official",,,,"true","true",,,,,,,"No","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes",,,,,,,,,,,,"true",,,"true",,,"2 - Somewhat Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Do not know",,,,"true",,,,,,,,,,,"true",,,,"false",,"true","Do not know","Yes","20 or more years","Own","Detached single family home","1980 - 1989","Work full time","Bachelor's degreee","Asian or Asian American","50 - 59","English, Asian or Pacific Island","Male","$100,000 to $149,999","Corona","CA","92880","Earthquake, Wildfire","2","2","2","01 to 03"
"912","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Medium Risk","Low Risk","Low Risk","Low Risk","Medium Risk","false",,,"false",,"false",,"false",,"false",,"false",,,,,"true",,,,,,,,,"true",,"2","Steps Taken","Important",,"5","3 - Neither Likely nor Unlikely","5",,,"true",,,,,,,,,,,,"Family",,,,,,,,,,,,"Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes",,,,,,,,,"true","true",,"true",,,,,,"1 - Very Likely",,,,"Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Graduate or Professional degree","White","70 - 79","English","Female","$50,000 to $74,999","Escondido","CA","92026",,"0","3","1","01 to 03"
"191","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Medium Risk","Low Risk","Low Risk","Medium Risk","Medium Risk","true","5.0 - 5.9",,"false",,"false",,"false",,"true",,"false",,,,,,,,,,,,,,"true",,"1","Steps Taken","Important","I have been prepared for 6 months or more","5","3 - Neither Likely nor Unlikely","2","true",,"true",,,,,,,,"true",,,,"Family",,,,,,,,,,,,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","true","true",,,"true",,,,"true",,,,,,"true",,,"1 - Very Likely","1 - Very Likely","1 - Very Likely","3 - Not Likely","Yes","true",,"true",,,,,,,,"true","true","true",,,,,,"false",,"true","No","Yes","20 or more years","Own","Detached single family home","1980 - 1989","Retired","Some college","White","60 - 69","English, Asian or Pacific Island","Female","$100,000 to $149,999","La Mesa","CA","91941","Earthquake, House Fire","0","5","5","01 to 03"
"855","3 - Neither Agree nor Disagree","2 - Agree","1 - Strongly Agree","2 - Agree","High Risk","Medium Risk","Low Risk","Medium Risk","Medium Risk","true","5.0 - 5.9",,"true",,"false",,"false",,"false",,"false",,,,,,,,,,"true",,,,"true",,"2","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","4","3 - Neither Likely nor Unlikely","5","true",,,,,,"true",,,,"true",,,,"Family",,,,,,,,,,"true",,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes",,,,,,,,,"true",,,,,,,,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","Yes","Yes","10 - 19 Years","Own","Detached single family home","1971 - 1979","Retired","Some college","White","60 - 69","English","Male","$50,000 to $74,999","San Diego","CA","92105","Earthquake, Wildfire","1","1","1","01 to 03"
"990","4 - Disagree","2 - Agree","2 - Agree","6 - Do Not Know","Low Risk","Medium Risk","Low Risk","Low Risk","Medium Risk","true","6.0 - 6.9",,"true",,"false",,"false",,"true","Major","false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I do not plan to do anything to prepare","1","4 - Unlikely","7","true","true","true",,,,,,,,"true",,,,"Local news and radio broadcasters",,,"true","true",,,"true",,"true",,,"No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","true",,,,"true",,,,"true","true",,,,,,,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","No",,,,,,,,,,,,"true",,,"true",,,,"false",,"false",,"Yes","10 - 19 Years","Own","Detached single family home","1980 - 1989","Work full time","Graduate or Professional degree","White","60 - 69","English","Female","$50,000 to $74,999",,"ID",,"Earthquake, Wildfire, House Fire","4","4","2","01 to 03"
"669","2 - Agree","2 - Agree","2 - Agree","2 - Agree","Low Risk","Low Risk","Low Risk","Low Risk","Low Risk","true","4.0 - 4.9",,"false",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","5","3 - Neither Likely nor Unlikely","5","true",,,,,,,"true",,,,,,,"Family",,,,,,"true",,,,,,"Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes",,"true",,,,,,,,,,,,,,,,"1 - Very Likely","3 - Not Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","No","Yes","20 or more years","Own","Detached single family home","1990 - 1999","Work part time","Some college","White","70 - 79","English","Male","$35,000 - $49,999","San Diego","CA","92105","Earthquake","1","1","1","01 to 03"
"603",,"1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Medium Risk","Low Risk","Not Applicable","Not Applicable","Low Risk","true","1.9 or less",,"true",,"false",,"false",,"false",,"true",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","0","4 - Unlikely","5","true",,,,,,,,,,,,,,"Local news and radio broadcasters",,,,,,"true",,,,,,"No","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes",,,,,,,"true",,"true",,"true",,,,"true",,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1990 - 1999","Work full time","Associate's degree","Hispanic","50 - 59","English, Spanish","Male","$100,000 to $149,999","Lakeside","CA","92040","Earthquake, Wildfire, Other Hazard","1","4","1","01 to 03"
"224",,"6 - Do Not Know","1 - Strongly Agree","2 - Agree","Medium Risk","High Risk","Low Risk","Low Risk","Medium Risk","false",,,"true",,"false",,"false",,"false",,"false",,,,,,,,,,"true",,,"true","true",,"3","Steps Taken","Important","I do not plan to do anything to prepare","6","4 - Unlikely","5",,,,,,,,,,,,,,,"Friends and neighbors",,,,"true","true",,,,,,,"No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","true","true","true","true","true",,,,,,,,,,,,,"2 - Somewhat Likely","1 - Very Likely","2 - Somewhat Likely","3 - Not Likely","No",,,,,"true",,,,,,,,,,,"true",,,"false",,"true","Yes","Yes","20 or more years","Own","Duplex, triplex, quadruple home","1934 - 1970","Work full time","Some college","Hispanic","50 - 59","English","Male","$50,000 to $74,999","Alhambra","CA","91802","Wildfire","2","5","2","01 to 03"
"900","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","2 - Agree","Medium Risk",,"Low Risk","Low Risk","Medium Risk","true","4.0 - 4.9",,"true",,"true",,"true",,"true",,"false",,"true","true","true",,,,,,,,,,,,"3","Steps Taken","Very Important","I have not yet prepared, but intend to in the next month","1","3 - Neither Likely nor Unlikely","2","true",,"true",,,,"true",,,,"true",,,,"Family",,"true",,"true",,,,,"true","true",,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",,,,,"true","true","true",,,,,"true",,,,,,"1 - Very Likely","1 - Very Likely","3 - Not Likely","3 - Not Likely","No",,,,,"true",,,,,,"true",,,,,,,,"true","No","true","Yes","Yes","10 - 19 Years","Own","Detached single family home","2000 - 2010","Work full time","Some college","Asian or Asian American","40 - 49","English","Male","$75,000 to $99,999","Burbank","CA","91503","Earthquake, Wildfire, Flood, Terrorism, House Fire","4","4","2","01 to 03"
"398","3 - Neither Agree nor Disagree","2 - Agree","1 - Strongly Agree","2 - Agree","Medium Risk","High Risk","Low Risk","Low Risk","Medium Risk","true","Do not know",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","6","3 - Neither Likely nor Unlikely","8","true",,,,,,"true",,,,"true","true",,,"Family",,"true",,,,,,"true",,"true",,"No","No","No","No","No","Yes","No","No","No","Yes","Yes",,"true","true","true","true",,,,"true",,,,"true",,,,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,"true",,,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1980 - 1989","Retired","Graduate or Professional degree","White","70 - 79","English","Male","$100,000 to $149,999","San Diego","CA","92117","Earthquake, Wildfire","3","6","1","01 to 03"
"298",,,"2 - Agree","2 - Agree","Medium Risk","Low Risk","Medium Risk","Low Risk","Medium Risk","true","3.0 - 3.9",,"false",,"true",,"false",,"false",,"false",,"true",,,,,,,,,,,,"true",,"2","Steps Taken","Very Important","I have been prepared for 6 months or more","4","2 - Likely","2","true","true","true",,,,,,,,"true","true",,,"Local news and radio broadcasters",,,,,,,,,"true",,,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No",,,,,,,"true",,,"true",,,"true",,"true",,,"1 - Very Likely","1 - Very Likely","3 - Not Likely","3 - Not Likely","Do not know",,,,,,,,,,,,,,,,"true",,,"false",,"true","Do not know","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Some college","White","80 or over","English","Male","$50,000 to $74,999","Oceanside","CA","92057","Earthquake, Flood","1","4","1","01 to 03"
"1082","4 - Disagree","4 - Disagree","2 - Agree","3 - Neither Agree nor Disagree","Medium Risk","Medium Risk","Low Risk","Low Risk","Medium Risk","true","3.0 - 3.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","5","3 - Neither Likely nor Unlikely","7","true",,"true",,,"true","true","true",,,"true","true",,,"Family",,"true",,"true","true","true",,,,,,"No","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes",,,,,"true","true","true","true","true",,,,,,"true",,,"2 - Somewhat Likely","3 - Not Likely","2 - Somewhat Likely","3 - Not Likely","No",,,"true","true",,,,,,,,,,,,,,,"true","No","true","No","Yes","20 or more years","Own","Detached single family home","2000 - 2010","Work full time","Associate's degree","Biracial/Multiracial","40 - 49","English, Spanish","Male","$100,000 to $149,999","San Diego","CA","92104","Earthquake, Wildfire","4","6","2","01 to 03"
"1162","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Low Risk","Low Risk","Low Risk","Low Risk","Low Risk","true","6.0 - 6.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,"true",,,,,,"true",,,,"3","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","0","5 - Very Unlikely","5","true",,,,,,"true",,"true","true","true",,,,"Co-workers",,,,"true","true","true",,,,,,"Yes","No","Yes","Yes","Yes","Yes","Do Not Know",,"Yes","No","No",,,,,,,,,,,,,,,,"true",,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","No",,,,"true","true",,,,,,,,,,,,,,"false",,"true","No","Yes","20 or more years","Rent","Detached single family home","Do not know","Work full time","Some college","Hispanic","18 - 29","English, Spanish","Male","$15,000 to $24,999","Escondido","CA","92025","Earthquake, Wildfire","3","1","2","01 to 03"
"534","1 - Strongly Agree","2 - Agree","2 - Agree","2 - Agree","Low Risk","High Risk","Medium Risk","Low Risk","Medium Risk","true","5.0 - 5.9",,"true",,"false",,"false",,"false",,"false",,"true",,"true",,"true",,,,,,,,,,"3","Steps Taken","Important","I have not yet prepared, but intend to in the next month","3","3 - Neither Likely nor Unlikely","5","true",,"true","true",,,"true",,"true",,"true",,,,"Public safety official",,,,,,,,,,,"Other","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes",,"true",,,"true",,"true",,,,,,,,,,,"1 - Very Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,,"true",,,,,,,,,,"true","true",,,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1990 - 1999","Retired","Graduate or Professional degree","White","60 - 69","English","Female","$75,000 to $99,999","San Diego","CA","92115","Earthquake, Wildfire","0","3","3","01 to 03"
"425","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Medium Risk","Low Risk","Low Risk","Medium Risk","Medium Risk","true","4.0 - 4.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,"true",,,,,,,"2","Steps Taken","Neither Important nor Unimportant","I do not plan to do anything to prepare","2","3 - Neither Likely nor Unlikely","5",,,,,,,,,,,,,,,"Family",,,,,,,,,,,,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,,,,,"true",,,"true","true",,,,,,,,"2 - Somewhat Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes","true",,,,,,,,"true",,,,,,,,,,"false",,"true","No","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Work full time","Some college","White","50 - 59","English","Female","$100,000 to $149,999","Poway","CA","92064","Earthquake, Wildfire","0","3","2","01 to 03"
"488","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","2 - Agree","3 - Neither Agree nor Disagree","High Risk","Low Risk","Medium Risk","Medium Risk","Low Risk","true","5.0 - 5.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","0","2 - Likely","2","true",,,,,,,,,,,,,,"Family","true",,,,,"true",,,,,,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",,,,,,,,,,,,,,,,,,"1 - Very Likely","1 - Very Likely","2 - Somewhat Likely","1 - Very Likely","Not Applicable, no one in my family needs prescription medications",,"true",,,,,,,,,,,,,,,,,"true","Yes","false",,"Yes",,"Own","Detached single family home","1934 - 1970","Work full time","Some college","Hispanic","40 - 49","English","Male","$100,000 to $149,999","Carlsbad","CA","92008","Earthquake, Wildfire","2","0","1","01 to 03"
