"objectid","filenum","casenum","uofnum","occurred_dt","occurred_tm","current_badge_no","offage","offsex","offrace","hire_dt","rankattimeofincident","offroletype","off_injured","offcondtype","off_hospital","service_type","forcetype","uof_reason","cycles_num","forceeffective","street_n","street","street_g","street_t","matchaddress","geoaddress","origaddress","citnum","citrace","citsex","citage","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","ra","beat","sector","division","district","point_x","point_y"
"16462","UF2020-0045","026517-2020","63864, 63865, 63866","2020-02-08T00:00:00.000","11:00 PM","11233","31","Male","White","2016-11-02T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Foot Pursuit, BD - Grabbed","Arrest","NULL","No, Yes, No","800","Commerce","NULL","St.","800 COMMERCE ST, DALLAS, TX, 75202","800 Commerce St.","800 Commerce St.","61602","Black","Male","35","No","Injury Not Related to Force","Yes","None detected","Burglary of a Vehicle, Evading Arrest","2071","133","130","CENTRAL","14","2489451.164","6970416.857"
"17565","UF2020-0350","026520-2020","63905, 63969, 63970, 63971","2020-02-08T00:00:00.000","10:30 PM","10756","30","Male","White","2014-01-29T00:00:00.000","Police Officer","Officer","Yes","Abrasion/Scrape, Sprain/Strain, Hospitalized","Yes","Other ( In Narrative)","Verbal Command, Taser, Held Suspect Down, Verbal Command","Crowd Disbursement","4","No, No, Yes, No","1600","Engle","NULL","Ave.","1600 ENGLE AVE, DALLAS, TX, 75224","1600 Engle Ave.","1600 Engle Ave.","61626","Hispanic","Male","40","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication, Other Felony Arrest, Resisting Arrest","4211","443","440","SOUTHWEST","3","2477111.019","6948695.382"
"16434","UF2020-0042","026469-2020","63837, 63838, 63839, 63840, 66511","2020-02-08T00:00:00.000","09:25 PM","11332","25","Male","White","2017-05-31T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person, Take Down - Body, Held Suspect Down, Hand/Arm/Elbow Strike","Other","NULL","No, No, Yes, Yes, Yes","5821","Bonnie View","NULL","Rd.","5821 BONNIE VIEW RD, DALLAS, TX, 75241","5821 Bonnie View Rd.","5821 Bonnie View Rd.","57366","Black","Male","43","Yes","Abrasion/Scrape, Taser Burn Marks, Elevated Heart Rate, Treated by DFD","Yes","None detected","Other Misdemeanor Arrest, Assault","4356","757","750","SOUTH CENTRAL","8","2502426.342","6934047.226"
"16405","UF2020-0035","026398-2020","63828","2020-02-08T00:00:00.000","07:03 PM","11541","25","Female","White","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61592","Hispanic","Male","28","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16406","UF2020-0035","026398-2020","63828","2020-02-08T00:00:00.000","07:03 PM","11541","25","Female","White","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61593","White","Female","38","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16407","UF2020-0035","026398-2020","63828","2020-02-08T00:00:00.000","07:03 PM","11541","25","Female","White","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61594","White","Male","16","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16408","UF2020-0035","026398-2020","63829","2020-02-08T00:00:00.000","07:03 PM","11149","37","Male","White","2016-02-24T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61592","Hispanic","Male","28","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16409","UF2020-0035","026398-2020","63829","2020-02-08T00:00:00.000","07:03 PM","11149","37","Male","White","2016-02-24T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61593","White","Female","38","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16410","UF2020-0035","026398-2020","63829","2020-02-08T00:00:00.000","07:03 PM","11149","37","Male","White","2016-02-24T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61594","White","Male","16","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16411","UF2020-0035","026398-2020","63830","2020-02-08T00:00:00.000","07:03 PM","11135","27","Male","White","2016-01-27T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61592","Hispanic","Male","28","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16412","UF2020-0035","026398-2020","63830","2020-02-08T00:00:00.000","07:03 PM","11135","27","Male","White","2016-01-27T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61593","White","Female","38","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16413","UF2020-0035","026398-2020","63830","2020-02-08T00:00:00.000","07:03 PM","11135","27","Male","White","2016-01-27T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61594","White","Male","16","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16414","UF2020-0035","026398-2020","63831","2020-02-08T00:00:00.000","07:03 PM","11580","25","Male","White","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61592","Hispanic","Male","28","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16415","UF2020-0035","026398-2020","63831","2020-02-08T00:00:00.000","07:03 PM","11580","25","Male","White","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61593","White","Female","38","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16416","UF2020-0035","026398-2020","63831","2020-02-08T00:00:00.000","07:03 PM","11580","25","Male","White","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61594","White","Male","16","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16417","UF2020-0035","026398-2020","63832","2020-02-08T00:00:00.000","07:03 PM","11495","23","Male","Hispanic","2018-04-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61592","Hispanic","Male","28","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16418","UF2020-0035","026398-2020","63832","2020-02-08T00:00:00.000","07:03 PM","11495","23","Male","Hispanic","2018-04-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61593","White","Female","38","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16419","UF2020-0035","026398-2020","63832","2020-02-08T00:00:00.000","07:03 PM","11495","23","Male","Hispanic","2018-04-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2300","John West","NULL","Rd.","2300 JOHN WEST RD, DALLAS, TX, 75228","2300 John West Rd.","2300 John West Rd.","61594","White","Male","16","No","No injuries noted or visible","No","None detected","No Arrest","4624","222","220","NORTHEAST","7","2528835.702","6981378.254"
"16460","UF2020-0045","026517-2020","63857, 63858, 63859, 63860","2020-02-08T00:00:00.000","11:08 PM","11258","29","Male","Hispanic","2016-12-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Call for Cover","Weapon display at Person, BD - Grabbed, Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes, No, Yes","300","Griffin","S","St.","300 S GRIFFIN ST","300 S Griffin St.","300 S Griffin St.","61602","Black","Male","35","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Burglary of a Vehicle","2072","133","130","CENTRAL","14","2490222.926","6970209.98"
"16420","UF2020-0036","026012-2020","63833, 63834, 63835","2020-02-08T00:00:00.000","NULL","11306","29","Male","White","2017-04-05T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command, Handcuffing Take Down","Weapon Display","NULL","Yes, Yes, Yes","7720","Brownsville","NULL","Ave.","7720 BROWNSVILLE AVE","7720 Brownsville Ave.","7720 Brownsville Ave.","61595","Black","Male","33","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Warrant/Hold","4230","732","730","SOUTH CENTRAL","4","2506736.944","6948449.625"
"16461","UF2020-0045","026517-2020","63861, 63862, 63863","2020-02-08T00:00:00.000","11:00 PM","11320","30","Male","Hispanic","2017-05-17T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command, Take Down - Arm","Arrest","NULL","No, No, Yes","300","GRIFFIN","S","St.","300 S GRIFFIN ST","300 S GRIFFIN St.","300 S GRIFFIN St.","61602","Black","Male","35","No","No injuries noted or visible","Yes","Agitated","Burglary of a Vehicle, Evading Arrest","2072","133","130","CENTRAL","14","2490222.926","6970209.98"
"16450","UF2020-0043","026665-2020","63886, 63888, 63889, 63892","2020-02-09T00:00:00.000","04:00 AM","11702","24","Male","White","2019-05-01T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Arm, Held Suspect Down, Verbal Command, Joint Locks","Arrest","NULL","Yes, Yes, No, Yes","13350","Esperanza","NULL","Rd.","13350 ESPERANZA RD, DALLAS, TX, 75240","13350 Esperanza Rd.","13350 Esperanza Rd.","61599","White","Male","31","No","No injuries noted or visible","Yes","NULL","Drug Possession - Felony, Public Intoxication, Fail to ID, Deadly Conduct, Resisting Arrest","1022","644","640","NORTH CENTRAL","11","2501959.605","7025975.172"
"16449","UF2020-0043","026665-2020","63885, 63887, 63890, 63891","2020-02-09T00:00:00.000","04:00 AM","8237","41","Male","White","2002-04-12T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Body, Held Suspect Down, Verbal Command, Joint Locks","Arrest","NULL","Yes, Yes, No, Yes","13350","Esperanza","NULL","Rd.","13350 ESPERANZA RD, DALLAS, TX, 75240","13350 Esperanza Rd.","13350 Esperanza Rd.","61599","White","Male","31","No","No injuries noted or visible","Yes","NULL","Public Intoxication, Disorderly Conduct, Drug Possession - Felony, Fail to ID, Resisting Arrest","1022","644","640","NORTH CENTRAL","11","2501959.605","7025975.172"
"16456","UF2020-0044","026780-2020","63855","2020-02-09T00:00:00.000","10:45 AM","10321","33","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Group","Arrest","NULL","Yes","2100","Fordham","NULL","Rd.","2100 FORDHAM RD, DALLAS, TX, 75216","2100 Fordham Rd.","2100 Fordham Rd.","33276","Black","Female","42","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold","4299","726","720","SOUTH CENTRAL","4","2493989.849","6942638.076"
"16457","UF2020-0044","026780-2020","63856","2020-02-09T00:00:00.000","10:45 AM","9447","35","Male","White","2008-04-30T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Group","Arrest","NULL","Yes","2100","Fordham","NULL","Rd.","2100 FORDHAM RD, DALLAS, TX, 75216","2100 Fordham Rd.","2100 Fordham Rd.","33276","Black","Female","42","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold","4299","726","720","SOUTH CENTRAL","4","2493989.849","6942638.076"
"17584","UF2020-0357","026587-2020","63841","2020-02-09T00:00:00.000","01:40 AM","11163","27","Female","White","2016-03-23T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Call for Cover","Taser","Active Aggression","1","Yes","5949","Highland Hills","NULL","Dr.","5949 HIGHLAND HILLS DR, DALLAS, TX, 75241","5949 Highland Hills Dr.","5949 Highland Hills Dr.","61598","Black","Male","0","Yes","Laceration/Cut","Yes","Unknown Drugs","Warrant/Hold","4338","737","730","SOUTH CENTRAL","8","2503111.103","6933280.363"
"16466","UF2020-0047","026625-2020","63894, 64798","2020-02-09T00:00:00.000","03:00 AM","11406","26","Male","White","2017-09-20T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed","Arrest","NULL","No, No","700","RL Thornton","E","Frwy.","700 E R L THORNTON FWY EB, DALLAS, TX, 75202","700 E RL Thornton Frwy.","700 E RL Thornton Frwy.","61608","Hispanic","Female","24","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2103","151","150","CENTRAL","2","2490724.753","6967579.279"
"16464","UF2020-0046","027117-2020","63877, 63878","2020-02-09T00:00:00.000","10:46 PM","10498","53","Male","White","2013-04-10T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Pressure Points","Arrest","NULL","No, Yes","1254","Peavy","NULL","Rd.","1254 PEAVY RD","1254 Peavy Rd.","1254 Peavy Rd.","61605","Black","Female","55","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","APOWW, Assault/FV","1134","235","230","NORTHEAST","9","2523094.495","6992437.891"
"16447","UF2020-0043","026665-2020","63844, 63845, 63847, 64606","2020-02-09T00:00:00.000","04:10 AM","11306","29","Male","White","2017-04-05T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person, Joint Locks, BD - Grabbed","Arrest","NULL","No, No, Yes, Yes","13350","Esperanza","NULL","Rd.","13350 ESPERANZA RD, DALLAS, TX, 75240","13350 Esperanza Rd.","13350 Esperanza Rd.","61599","White","Male","31","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication, Disorderly Conduct, Resisting Arrest, Drug Possession - Felony, Fail to ID","1022","644","640","NORTH CENTRAL","11","2501959.605","7025975.172"
"16448","UF2020-0043","026665-2020","63872, 63873","2020-02-09T00:00:00.000","04:10 AM","9996","44","Male","White","2009-09-30T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Take Down - Head","Arrest","NULL","No, Yes","13350","Esperanza","NULL","Rd.","13350 ESPERANZA RD, DALLAS, TX, 75240","13350 Esperanza Rd.","13350 Esperanza Rd.","61599","White","Male","31","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Fail to ID, Drug Possession - Felony, Public Intoxication, Resisting Arrest","1022","644","640","NORTH CENTRAL","11","2501959.605","7025975.172"
"17561","UF2020-0349","027650-2020","63897, 63898, 66116","2020-02-10T00:00:00.000","06:10 PM","10219","36","Male","White","2010-08-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Taser, Foot Pursuit","Arrest","2","No, Yes, Yes","10400","Dallas North Tollway","NULL","NULL","10400 DALLAS NORTH TOLLWAY NB, DALLAS, TX, 75230","10400 Dallas North Tollway","10400 Dallas North Tollway","61614","Hispanic","Male","28","Yes","Abrasion/Scrape","Yes","Unknown Drugs","APOWW","1049","652","650","NORTH CENTRAL","13","2487674.47","7010465.827"
"16552","UF2020-0089","027159-2020","63879, 63880, 63881","2020-02-10T00:00:00.000","12:06 AM","11413","28","Male","White","2017-11-01T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Handcuffing Take Down, Taser Display at Person","Arrest","NULL","Yes, Yes, Yes","1000","Valdez","NULL","Dr.","1000 VALDEZ DR, DALLAS, TX, 75253","1000 Valdez Dr.","1000 Valdez Dr.","61606","White","Female","NULL","No","No injuries noted or visible","Yes","None detected","Theft, Evading Arrest, Warrant/Hold","4406","356","350","SOUTHEAST","8","2553195.639","6942552.852"
"16958","UF2020-0201","027639-2020","63904","2020-02-10T00:00:00.000","04:30 PM","6386","52","Male","White","1990-06-30T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Arrest","Pressure Points","Active Aggression","NULL","Yes","234","Riverfront","S","Dr.","234 S RIVERFRONT BLVD, DALLAS, TX, 75207","234 S Riverfront Dr.","234 S Riverfront Dr.","47914","Hispanic","Male","58","No","Non-Visible Injury/Pain","Yes","Unknown Drugs","Drug Possession - Misdemeanor","2069","136","130","CENTRAL","2","2486908.147","6969194.241"
"18045","UF2020-0475","027221-2020","66125, 66126, 66885","2020-02-10T00:00:00.000","03:00 AM","11524","25","Male","Hispanic","2018-05-16T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Taser, Take Down - Body, Weapon display at Person","Danger to self or others","1","No, Yes, No","1415","Marfa","NULL","Ave.","1415 MARFA AVE","1415 Marfa Ave.","1415 Marfa Ave.","39061","Black","Male","47","No","No injuries noted or visible","Yes","Incoherent","Drug Possession - Felony","4297","727","720","SOUTH CENTRAL","4","2489821.204","6942177.153"
"18046","UF2020-0475","027221-2020","66884","2020-02-10T00:00:00.000","03:00 AM","11293","33","Male","White","2017-03-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Danger to self or others","NULL","No","1415","Marfa","NULL","Ave.","1415 MARFA AVE","1415 Marfa Ave.","1415 Marfa Ave.","39061","Black","Male","47","No","No injuries noted or visible","Yes","Incoherent","Drug Possession - Felony","4297","727","720","SOUTH CENTRAL","4","2489821.204","6942177.153"
"18102","UF2020-0493","027920-2020","63908","2020-02-11T00:00:00.000","09:40 AM","10750","52","Male","White","2014-01-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit","Arrest","NULL","Yes","1230","Masters","N","Dr.","1230 N MASTERS DR, DALLAS, TX, 75217","1230 N Masters Dr.","1230 N Masters Dr.","61632","Black","Male","17","No","No injuries noted or visible","No","None detected","No Arrest","2206","335","330","SOUTHEAST","8","2537863.399","6954502.282"
"21108","UF2020-1207","027875-2020","63946, 63947, 71199","2020-02-11T00:00:00.000","02:15 AM","11552","23","Male","White","2018-07-25T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Pedestrian Stop","Foot Pursuit, Take Down - Body, BD - Grabbed","Detention/Frisk","NULL","Yes, Yes, Yes","2120","Greenville","NULL","Ave.","2120 GREENVILLE AVE, DALLAS, TX, 75206","2120 Greenville Ave.","2120 Greenville Ave.","61649","Black","Male","36","No","No injuries noted or visible","Yes","Poor hygiene","Evading Arrest","1164","144","140","CENTRAL","14","2499896.176","6983814.358"
"23971","UF2021-0040","015942-2020","72466","2020-02-11T00:00:00.000","02:15 PM","7965","46","Male","Black","2000-09-22T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command","Detention/Frisk","NULL","Yes","407","Lamar","N","St.","407 N LAMAR ST, DALLAS, TX, 75202","407 N Lamar St.","407 N Lamar St.","65314","Black","Male","19","No","No injuries noted or visible","Yes","Agitated","Other Misdemeanor Arrest","2049","132","130","CENTRAL","14","2489430.178","6971443.828"
"16553","UF2020-0090","029027-2020","63916","2020-02-12T00:00:00.000","10:45 PM","9881","37","Male","White","2009-06-10T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Other ( In Narrative)","Held Suspect Down","Active Aggression","NULL","Yes","1600","Chestnut","NULL","St.","1600 CHESTNUT ST, DALLAS, TX, 75226","1600 Chestnut St.","1600 Chestnut St.","58603","Black","Female","44","No","No injuries noted or visible","Yes","Agitated","Public Intoxication","2080","153","150","CENTRAL","2","2497892.478","6971363.938"
"21535","UF2020-1305","028544-2020","63910, 63911","2020-02-12T00:00:00.000","09:45 AM","7895","51","Male","Hispanic","2000-05-03T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Traffic Stop","Taser, Verbal Command","Active Aggression","1","No, No","2743","Falls","NULL","Dr.","2743 FALLS DR","2743 Falls Dr.","2743 Falls Dr.","61636","Hispanic","Male","26","No","No injuries noted or visible","No","Unknown","Evading Arrest, Drug Possession - Felony, No Arrest","4187","447","440","SOUTHWEST","1","2471067.96","6951188.756"
"21993","UF2020-1434","029016-2020","64042, 64043, 64044","2020-02-12T00:00:00.000","09:05 PM","11028","37","Male","White","2015-06-03T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, Taser","Arrest","2","No, No, Yes","8020","Polk","S","St.","8020 S POLK ST","8020 S Polk St.","8020 S Polk St.","61684","Black","Male","26","Yes","Puncture","Yes","Unknown","Drug Possession - Misdemeanor, Resisting Arrest, Warrant/Hold, Fail to ID","4371","748","740","SOUTH CENTRAL","8","2479490.676","6923129.114"
"16493","UF2020-0054","028986-2020","63979","2020-02-12T00:00:00.000","08:13 PM","11051","27","Male","Hispanic","2015-07-15T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Danger to self or others","NULL","Yes","11333","Northwest","E","Hwy.","11333 E NORTHWEST HWY","11333 E Northwest Hwy.","11333 E Northwest Hwy.","51780","White","Male","38","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","9611","232","230","NORTHEAST","9","2525929.701","7002641.366"
"21134","UF2020-1222","028800-2020","63912","2020-02-12T00:00:00.000","03:00 PM","10320","31","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Detention/Frisk","NULL","Yes","1919","El Capitan","NULL","Dr.","1919 EL CAPITAN DR","1919 El Capitan Dr.","1919 El Capitan Dr.","61637","Hispanic","Male","36","No","No injuries noted or visible","Yes","Alchohol","Other Misdemeanor Arrest","1115","233","230","NORTHEAST","9","2528331.567","6998678.241"
"16180","UF2019-1959","029588-2020","63925","2020-02-13T00:00:00.000","05:10 PM","11580","25","Male","White","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit","Arrest","NULL","Yes","11710","Ferguson","S","Rd.","11710 FERGUSON RD, DALLAS, TX, 75228","11710 S Ferguson Rd.","11710 S Ferguson Rd.","61644","Hispanic","Unknown","21","No","No injuries noted or visible","Yes","Unknown","Manifest/Drug Sales, Evading Arrest, Drug Possession - Misdemeanor","1132","228","220","NORTHEAST","9","2536360.2","6998708.258"
"16181","UF2019-1959","029588-2020","63926","2020-02-13T00:00:00.000","05:10 PM","10624","33","Male","Hispanic","2013-08-14T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit","Arrest","NULL","Yes","11710","Ferguson","S","Rd.","11710 FERGUSON RD, DALLAS, TX, 75228","11710 S Ferguson Rd.","11710 S Ferguson Rd.","61644","Hispanic","Unknown","21","No","No injuries noted or visible","Yes","Unknown","Manifest/Drug Sales, Evading Arrest, Drug Possession - Misdemeanor","1132","228","220","NORTHEAST","9","2536360.2","6998708.258"
"16183","UF2019-1959","029588-2020","63929","2020-02-13T00:00:00.000","05:10 PM","11654","27","Male","White","2019-02-06T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit","Arrest","NULL","Yes","11710","Ferguson","S","Rd.","11710 FERGUSON RD, DALLAS, TX, 75228","11710 S Ferguson Rd.","11710 S Ferguson Rd.","61644","Hispanic","Unknown","21","No","No injuries noted or visible","Yes","Unknown","Manifest/Drug Sales, Evading Arrest, Drug Possession - Misdemeanor","1132","228","220","NORTHEAST","9","2536360.2","6998708.258"
"16184","UF2019-1959","029588-2020","63930","2020-02-13T00:00:00.000","05:10 PM","10774","35","Male","White","2014-03-12T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit","Arrest","NULL","Yes","11710","Ferguson","S","Rd.","11710 FERGUSON RD, DALLAS, TX, 75228","11710 S Ferguson Rd.","11710 S Ferguson Rd.","61644","Hispanic","Unknown","21","No","No injuries noted or visible","Yes","Unknown","Manifest/Drug Sales, Evading Arrest, Drug Possession - Misdemeanor","1132","228","220","NORTHEAST","9","2536360.2","6998708.258"
"16182","UF2019-1959","029588-2020","63927, 63928","2020-02-13T00:00:00.000","05:10 PM","10316","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit, Weapon display at Person","Arrest","NULL","Yes, Yes","11710","Ferguson","S","Rd.","11710 FERGUSON RD, DALLAS, TX, 75228","11710 S Ferguson Rd.","11710 S Ferguson Rd.","61644","Hispanic","Unknown","21","No","No injuries noted or visible","Yes","Unknown","Manifest/Drug Sales, Evading Arrest, Drug Possession - Misdemeanor","1132","228","220","NORTHEAST","9","2536360.2","6998708.258"
"16480","UF2020-0050","029742-2020","63943, 63944, 63945","2020-02-13T00:00:00.000","11:00 PM","11465","29","Male","White","2018-02-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, BD - Pushed, Take Down - Group","Arrest","NULL","Yes, Yes, Yes","8910","Park","NULL","Ln.","8910 PARK LN, DALLAS, TX, 75231","8910 Park Ln.","8910 Park Ln.","61648","White","Female","18","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Resisting Arrest","1072","213","210","NORTHEAST","13","2507225.616","7003382.827"
