"objectid","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geolocation"
"287","UF2016-1288","37610","600 W 9TH ST","2016-10-23T00:00:00.000","1:08:00 AM","11040","Male","White","2015-06-17T00:00:00.000","No"," No injuries noted or visible","No","Suspicious Activity"," Hand Controlled Escort","Other","NULL"," Yes","600","9th","W","St.","47095","Hispanic","Male","No"," No injuries noted or visible","No","None detected"," No Arrest","4118","417","410","SOUTHWEST","D1","Jefferson Corridor*",,,"600 W 9TH ST
Dallas, TX 
(32.7464, -96.832306)"
"207","UF2016-1384","37944","10106 TECHNOLOGY BLVD E","2016-11-12T00:00:00.000","12:00:00 PM","8403","Female","White","2003-04-25T00:00:00.000","Yes"," No injuries noted or visible","Yes","Service Call"," Joint Locks","Detention/Frisk","NULL"," Yes","10106","Technology","E","Blvd.","47352","Black","Male","No"," No injuries noted or visible","Yes","Unknown"," Warrant/Hold","3055","521","520","NORTHWEST","D6","NWHwy WaltonWalker*",,,"10106 TECHNOLOGY BLVD E
Dallas, TX 
(32.857378, -96.894673)"
"109","UF2016-1405"," 38942, 38943, 38944","2627 LIVE OAK ST","2016-11-27T00:00:00.000","4:49:00 AM","10901","Male","Black","2014-10-08T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, BD - Grabbed, Hand Controlled Escort","Arrest","NULL"," Yes, Yes, Yes","2627","LIVE OAK","NULL","St.","47548","Black","Male","Yes"," Injured prior to contact","Yes","Unknown"," Burglary/Habitation, Other Felony Arrest, Warrant/Hold","2031","154","150","CENTRAL","D14","Monument Good Latimer*",,,"2627 LIVE OAK ST
Dallas, TX 
(32.788107, -96.789945)"
"174","UF2016-1451"," 38099, 38101, 38102, 38103, 38104","2833 CANARY DR","2016-11-19T00:00:00.000","4:11:00 PM","10714","Male","Hispanic","2013-11-06T00:00:00.000","No"," No injuries noted or visible","No","Call for Cover"," Verbal Command, Held Suspect Down, Hand Controlled Escort, Take Down - Head, BD - Grabbed","Arrest","NULL"," No, Yes, Yes, Yes, Yes","2833","CANARY","NULL","Dr.","47452","Black","Male","Yes"," Abrasion/Scrape","Yes","Alchohol and unknown drugs"," Public Intoxication, Resisting Arrest","4225","728","720","SOUTH CENTRAL","D4"," ",,,"2833 CANARY DR
Dallas, TX 
(32.714226, -96.781349)"
"471","UF2016-1287"," 37052, 37053","2000 DENNISON ST","2016-09-26T00:00:00.000","12:20:00 PM","8918","Male","White","2006-09-20T00:00:00.000","No"," No injuries noted or visible","No","Pedestrian Stop"," Weapon display at Person, Verbal Command","Weapon Display","NULL"," Yes, Yes","2000","Dennison","NULL","St.","0","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Warrant/Hold","4043","423","420","SOUTHWEST","D6"," ",,,"2000 DENNISON ST
Dallas, TX 
(32.781815, -96.853404)"
"725","UF2017-011"," 36206, 36207","2900 COLONIAL AVE","2016-08-19T00:00:00.000","2:25:00 PM","10235","Male","Hispanic","2010-08-18T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser, Verbal Command","Arrest","NULL"," Limited, No","2900","Colonial","NULL","Ave.","20225","Black","Male","Yes"," Taser Burn Marks","Yes","Marijuana"," Other Felony Arrest, Drug Possession - Misdemeanor, Resisting Arrest","2157","342","340","SOUTHEAST","D7","JuliusSchepps Central*",,,"2900 COLONIAL AVE
Dallas, TX 
(32.762512, -96.777274)"
"742","UF2016-1019"," 36153, 36154","1300 JACKSON ST","2016-08-15T00:00:00.000","1:00:00 AM","6282","Male","White","1990-03-26T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Weapon display at Person, Verbal Command","Weapon Display","NULL"," Yes, Yes","1300","Jackson","NULL","St.","46175","White","Male","No"," No injuries noted or visible","Yes","Alchohol"," Assault/FV","2072","133","130","CENTRAL","D14"," ",,,"1300 JACKSON ST
Dallas, TX 
(32.778802, -96.800625)"
"306","UF2016-1310"," 37559, 37560","7116 HOLLY HILL DR","2016-10-19T00:00:00.000","11:40:00 PM","9903","Male","White","2009-07-08T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Weapon display at Person","Weapon Display","NULL"," No, Yes","7116","Holly Hill","NULL","Dr.","0","Hispanic","Female","No"," No injuries noted or visible","No","FD-Suspect w/ Other Weapon"," No Arrest","4526","212","210","NORTHEAST","D13","Five Points*",,,"7116 HOLLY HILL DR
Dallas, TX 
(32.87478, -96.759918)"
"871","UF2016-0892"," 35750, 35751","2000 S DENLEY DR","2016-07-18T00:00:00.000","11:00:00 PM","10521","Male","White","2013-04-10T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Take Down - Body","Arrest","NULL"," No, Yes","2000","DENLEY","S","Dr.","45874","Black","Female","No"," No injuries noted or visible","Yes","None detected"," Evading Arrest","4182","714","710","SOUTH CENTRAL","D4"," ",,,"2000 S DENLEY DR
Dallas, TX 
(32.723398, -96.805618)"
"978","UF2016-0889"," 35436, 35437, 35438","8687 N CENTRAL EXPY","2016-07-03T00:00:00.000","6:00:00 PM","10988","Male","White","2015-03-11T00:00:00.000","Yes"," Bite","Yes","Arrest"," Verbal Command, Hand Controlled Escort, BD - Pushed","Arrest","NULL"," No, No, No","8687","CENTRAL","N","Expwy.","45721","Black","Female","No"," Puncture","Yes","Unknown"," Assault/Public Servant, Robbery, Resisting Search and Transport","6012","654","650","NORTH CENTRAL","D13"," ",,,"8687 N CENTRAL EXPY
Dallas, TX 
(32.792713, -96.791891)"
"589","UF2016-1053"," 36608, 36616, 36617","5816 KEENELAND PKWY","2016-09-06T00:00:00.000","5:47:00 PM","9122","Male","White","2007-05-30T00:00:00.000","No"," No injuries noted or visible","No","Call for Cover"," BD - Grabbed, Feet/Leg/Knee Strike, Verbal Command","Arrest","NULL"," Yes, Yes, No","5816","Keeneland","NULL","Pkwy.","46465","Hispanic","Male","No"," No injuries noted or visible","Yes","FD-Unknown if Armed"," Warrant/Hold","4153","432","430","SOUTHWEST","D6"," ",,,"5816 KEENELAND PKWY
Dallas, TX 
(32.736336, -96.920794)"
"87","UF2017-031","38429","5200 MILITARY PKWY","2016-12-03T00:00:00.000","1:29:00 AM","11030","Female","Black","2015-06-03T00:00:00.000","No"," No injuries noted or visible","No","Other ( In Narrative)"," Weapon display at Person","Weapon Display","NULL"," Yes","5200","Military","NULL","Pkwy.","0","Hispanic","Male","No"," No injuries noted or visible","No","FD-Unknown if Armed"," Traffic Violation","1226","316","310","SOUTHEAST","D7"," ",,,"5200 MILITARY PKWY
Dallas, TX 
(32.783434, -96.727681)"
"135","UF2016-1475","38442","511 N AKARD ST","2016-11-26T00:00:00.000","9:00:00 PM","10813","Male","Black","2014-05-07T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser Display at Person","Arrest","NULL"," Yes","511","Akard","N","St.","47555","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Assault","2049","132","130","CENTRAL","D14"," ",,,"511 N AKARD ST
Dallas, TX 
(32.784328, -96.800631)"
"620","UF2016-1046"," 36553, 36554","6959 ARAPAHO RD","2016-09-02T00:00:00.000","8:42:00 PM","9757","Female","White","2009-03-04T00:00:00.000","No"," No injuries noted or visible","No","Suspicious Activity"," Verbal Command, Weapon display at Person","Detention/Frisk","NULL"," Yes, Yes","6959","ARAPAHO","NULL","Rd.","0","Black","Male","No"," No injuries noted or visible","No","FD-Unknown if Armed"," No Arrest","6003","624","620","NORTH CENTRAL","D12"," ",,,"6959 ARAPAHO RD
Dallas, TX 
(32.962171, -96.789807)"
"820","UF2016-0919","39099","7760 MCCALLUM BLVD","2016-07-31T00:00:00.000","7:20:00 PM","10652","Male","White","2013-09-25T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser","Active Aggression","NULL"," Yes","7760","MCCALLUM BLVD","NULL","Blvd.","46017","Hispanic","Male","No"," Taser Burn Marks","No","FD-Suspect w/ Other Weapon"," Assault, Fail to ID, Other Felony Arrest","6009","623","620","NORTH CENTRAL","D12"," ",,,"7760 MCCALLUM BLVD
Dallas, TX 
(32.987854, -96.772035)"
"719","UF2016-1027"," 36224, 36225","2935 W CAMP WISDOM RD","2016-08-19T00:00:00.000","4:37:00 PM","8743","Male","Hispanic","2005-12-16T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Joint Locks, BD - Pushed","Other","NULL"," Yes, Yes","2935","Camp Wisdom","W","Rd.","46229","Black","Male","Yes"," Internal Injury, Redness/Swelling, Laceration/Cut","Yes","Unknown"," Unauthorize Use Vehicle, Resisting Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor","4345","742","740","SOUTH CENTRAL","D3","CampWisdom Chaucer*",,,"2935 W CAMP WISDOM RD
Dallas, TX 
(32.662175, -96.868531)"
"179","UF2016-1453"," 38071, 38072, 38073","900 S DENLEY DR","2016-11-17T00:00:00.000","7:15:00 PM","10799","Male","Hispanic","2014-05-07T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Hand Controlled Escort, Leg Restraint System, Held Suspect Down","Detention/Frisk","NULL"," Yes, Yes, Yes","900","Denley","S","Dr.","47435","Black","Male","No"," No injuries noted or visible","No","Unknown Drugs"," Public Intoxication, Resisting Search and Transport, Assault/Public Servant","4146","712","710","SOUTH CENTRAL","D4"," ",,,"900 S DENLEY DR
Dallas, TX 
(32.738355, -96.80545)"
"450","UF2016-1179"," 37094, 37095","901 ELM ST","2016-09-28T00:00:00.000","11:35:00 PM","10710","Male","White","2013-11-06T00:00:00.000","No"," No injuries noted or visible","No","Pedestrian Stop"," Verbal Command, Taser","Assault to Other Person","1"," No, Yes","901","Elm","NULL","St.","46783","Black","Male","No"," Taser Burn Marks","Yes","Unknown Drugs"," Fail to ID, Resisting Arrest","2060","131","130","CENTRAL","D14"," ",,,"901 ELM ST
Dallas, TX 
(32.780376, -96.80433)"
"793","UF2016-0912"," 36016, 36017","13200 MAHAM RD","2016-08-06T00:00:00.000","10:10:00 PM","10169","Male","White","2010-06-09T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser, Take Down - Body","Arrest","1"," Yes, Yes","13200","MAHAM","NULL","Rd.","46077","Hispanic","Male","Yes"," Puncture","Yes","Alchohol and unknown drugs"," Warrant/Hold, Resisting Arrest","1022","644","640","NORTH CENTRAL","D11","Maham SpringValley*",,,"13200 MAHAM RD
Dallas, TX 
(32.928142, -96.76116)"
"99","UF2016-1415"," 38416, 38417","3800 COLONIAL AVE","2016-12-01T00:00:00.000","4:26:00 PM","8995","Male","White","2006-11-15T00:00:00.000","No"," Laceration/Cut","No","Service Call"," Held Suspect Down, OC Spray","Arrest","NULL"," Yes, No","3800","Colonial","NULL","Ave.","23074","Black","Male","Yes"," OC Spray Treatment, Redness/Swelling","Yes","Unknown Drugs"," Evading Arrest, Resisting Arrest, Warrant/Hold, Other Misdemeanor Arrest","2171","344","340","SOUTHEAST","D7","JuliusSchepps Central*",,,"3800 COLONIAL AVE
Dallas, TX 
(32.755369, -96.769252)"
"244","UF2016-1261"," 37774, 37776, 37778","8550 SPRING VALLEY RD","2016-11-02T00:00:00.000","11:35:00 AM","5023","Male","White","1984-05-23T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Hand Controlled Escort, Joint Locks","Danger to self or others","NULL"," No, Yes, Yes","8550","Spring Valley","E","Rd.","47248","White","Female","No"," No injuries noted or visible","Yes","Mentally unstable"," APOWW","1022","644","640","NORTH CENTRAL","D11","Maham SpringValley*",,,"8550 SPRING VALLEY RD
Dallas, TX 
(32.939948, -96.754911)"
"404","UF2016-1105","37255","3900 ROSEMEADE PKWY","2016-10-02T00:00:00.000","2:20:00 AM","11088","Male","White","2015-09-23T00:00:00.000","No"," No injuries noted or visible","No","Call for Cover"," Hand Controlled Escort","Arrest","NULL"," Yes","3900","Rosemeade","NULL","Pkwy.","46868","White","Female","No"," No injuries noted or visible","Yes","Alchohol"," Public Intoxication","4423","612","610","NORTH CENTRAL","D12"," ",,,"3900 ROSEMEADE PKWY
Dallas, TX 
(33.010426, -96.8446)"
"735","UF2016-1025"," 36193, 36194","8501 OLD HICKORY TRL","2016-08-17T00:00:00.000","9:00:00 AM","8103","Male","White","2001-09-28T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Handcuffing Take Down, Held Suspect Down","Active Aggression","NULL"," Yes, Yes","8501","Old Hickory","NULL","Trl.","46220","Black","Male","Yes"," Laceration/Cut","Yes","FD-Suspect Unarmed"," Warrant/Hold","4381","745","740","SOUTH CENTRAL","D8","CampWisdom Chaucer*",,,"8501 OLD HICKORY TRL
Dallas, TX 
(32.645984, -96.86553)"
"106","UF2016-1405"," 38281, 38282","2627 LIVE OAK ST","2016-11-27T00:00:00.000","4:49:00 AM","9260","Male","Hispanic","2007-09-26T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Joint Locks","Arrest","NULL"," No, Yes","2627","Live oak","NULL","St.","47548","Black","Male","Yes"," Injured prior to contact","Yes","None detected"," Crim Trespass/Bldg/Prop, Warrant/Hold","2031","154","150","CENTRAL","D14","Monument Good Latimer*",,,"2627 LIVE OAK ST
Dallas, TX 
(32.788107, -96.789945)"
"484","UF2016-1161"," 37010, 37011","8405 PARK LN","2016-09-25T00:00:00.000","8:08:00 PM","9169","Male","White","2007-07-11T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser, Hand Controlled Escort","Arrest","2"," Yes, Yes","8405","Park","NULL","Ln.","46723","Black","Male","No"," No injuries noted or visible","Yes","Unknown Drugs"," Criminal Mischief, Other Misdemeanor Arrest","4527","217","210","NORTHEAST","D13","Five Points*",,,"8405 PARK LN
Dallas, TX 
(32.871164, -96.760169)"
"518","UF2016-1116","36849","4900 LINDSLEY AVE","2016-09-17T00:00:00.000","5:55:00 PM","9996","Male","White","2009-09-30T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Pressure Points","Arrest","NULL"," Yes","4900","Lindsley","NULL","Ave.","46627","Hispanic","Male","No"," No injuries noted or visible","Yes","Unknown"," Warrant/Hold, Resisting Search and Transport","1219","115","110","CENTRAL","D2"," ",,,"4900 LINDSLEY AVE
Dallas, TX 
(32.790704, -96.757766)"
"569","UF2016-1227"," 36710, 36711","3829 GANNON LN","2016-09-10T00:00:00.000","11:00:00 PM","11040","Male","White","2015-06-17T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Joint Locks","Active Aggression","NULL"," No, Yes","3829","Gannon","NULL","Ln.","46542","Black","Female","No"," No injuries noted or visible","Yes","Alchohol"," Warrant/Hold, Resisting Arrest, Other Felony Arrest","4380","451","450","SOUTHWEST","D8","CampWisdom Westmoreland*",,,"3829 GANNON LN
Dallas, TX 
(32.65232, -96.88202)"
"930","UF2016-0837"," 35551, 35552, 35553, 35554","5716 WILLOW WOOD LN","2016-07-10T00:00:00.000","8:50:00 AM","10826","Male","White","2014-06-18T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Weapon display at Person, Verbal Command, Taser Display at Person, Held Suspect Down","Weapon Display","NULL"," Yes, Yes, Yes, Yes","5716","WILLOW WOOD","NULL","Ln.","14267","Black","Male","No"," No injuries noted or visible","No","Unknown"," No Arrest","6008","621","620","NORTH CENTRAL","D12"," ",,,"5716 WILLOW WOOD LN
Dallas, TX 
(33.011521, -96.810008)"
"480","UF2016-1071"," 37055, 37109","7950 FOREST LN","2016-09-25T00:00:00.000","9:47:00 AM","9248","Male","White","2007-09-19T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Take Down - Arm, Take Down - Body","Arrest","NULL"," Yes, Yes","7950","Forest lane","NULL","NULL","17083","Black","Male","Yes"," Abrasion/Scrape","Yes","Mentally unstable"," Warrant/Hold","1037","651","650","NORTH CENTRAL","D11"," ",,,"7950 FOREST LN
Dallas, TX 
(32.9092, -96.770779)"
"558","UF2016-1227"," 36712, 36713","3829 GANNON LN","2016-09-11T00:00:00.000","11:00:00 PM","11014","Male","Black","2015-05-20T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Take Down - Arm, Joint Locks","Arrest","NULL"," Yes, Yes","3829","GANNON LN","NULL","Ln.","46542","Black","Female","No"," No injuries noted or visible","Yes","Unknown"," Resisting Arrest, Warrant/Hold, Other Felony Arrest","4380","451","450","SOUTHWEST","D8","CampWisdom Westmoreland*",,,"3829 GANNON LN
Dallas, TX 
(32.65232, -96.88202)"
"452","UF2016-1233"," 37096, 37097, 37098","12200 GREENVILLE AVE","2016-09-28T00:00:00.000","10:30:00 PM","10483","Male","White","2012-09-26T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Take Down - Body, Take Down - Body","Arrest","NULL"," No, No, Yes","12200","GREENVILLE","NULL","Ave.","31061","White","Male","No"," Treated by DFD","Yes","Alchohol"," Public Intoxication, Resisting Arrest","1030","252","250","NORTHEAST","D10","Greenville LBJ*",,,"12200 GREENVILLE AVE
Dallas, TX 
(32.913866, -96.744816)"
"613","UF2016-0974"," 36575, 36584, 36586","10921 ESTATE LN","2016-09-02T00:00:00.000","12:07:00 PM","8395","Male","White","2003-04-25T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Feet/Leg/Knee Strike, Verbal Command, Held Suspect Down","Arrest","NULL"," Yes, No, No","10921","Estate","NULL","Ln.","46440","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Crim Trespass/Bldg/Prop, Resisting Arrest","8821","231","230","NORTHEAST","D10"," ",,,"10921 ESTATE LN
Dallas, TX 
(32.883098, -96.696561)"
"699","UF2016-0926","36280","3030 S LANCASTER RD","2016-08-22T00:00:00.000","11:00:00 AM","10275","Male","Hispanic","2010-09-29T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Feet/Leg/Knee Strike","Detention/Frisk","NULL"," Yes","3030","LANCASTER","S","Rd.","46273","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Assault/FV, Resisting Arrest","4247","722","720","SOUTH CENTRAL","D4"," ",,,"3030 S LANCASTER RD
Dallas, TX 
(32.710403, -96.80328)"
"7","UF2017-002","38946","11233 WOODMEADOW PKWY","2016-12-27T00:00:00.000","1:59:00 PM","9912","Male","White","2009-07-08T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," BD - Pushed","Arrest","NULL"," Yes","11233","Woodmeadow","NULL","Pkwy.","47934","White","Male","Yes"," Abrasion/Scrape","Yes","Mentally unstable"," Assault/FV, Evading Arrest, Resisting Arrest","1132","228","220","NORTHEAST","D9"," ",,,"11233 WOODMEADOW PKWY
Dallas, TX 
(32.85212, -96.647173)"
"44","UF2016-1443"," 38644, 38645","12869 MONTFORT DR","2016-12-16T00:00:00.000","12:30:00 AM","7268","Male","White","1995-08-04T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Weapon display at Person","Arrest","NULL"," Yes, Yes","12869","montfort dr","NULL","NULL","47794","Black","Male","No"," No injuries noted or visible","Yes","Unknown"," Unauthorize Use Vehicle","4523","641","640","NORTH CENTRAL","D13"," ",,,"12869 MONTFORT DR
Dallas, TX 
(32.924691, -96.811232)"
"519","UF2016-1117"," 36861, 36862, 36863","9500 FOREST LN","2016-09-17T00:00:00.000","8:30:00 PM","10767","Male","White","2014-03-12T00:00:00.000","Yes"," Redness/Swelling","No","Arrest"," BD - Pushed, BD - Grabbed, Verbal Command","Arrest","NULL"," Yes, Yes, No","9500","Forrest","NULL","Ln.","46632","Black","Male","Yes"," Abrasion/Scrape","Yes","Unknown Drugs"," Warrant/Hold, Resisting Arrest","4424","256","250","NORTHEAST","D10","Forest Audelia*",,,"9500 FOREST LN
Dallas, TX 
(32.909077, -96.729297)"
"619","UF2016-1046"," 36551, 36552","6959 ARAPAHO RD","2016-09-02T00:00:00.000","8:42:00 PM","11054","Female","White","2015-07-15T00:00:00.000","No"," No injuries noted or visible","No","Suspicious Activity"," Weapon display at Person, Verbal Command","Detention/Frisk","NULL"," Yes, Yes","6959","ARAPAHO","NULL","Rd.","0","Black","Male","No"," No injuries noted or visible","No","FD-Unknown if Armed"," No Arrest","6003","624","620","NORTH CENTRAL","D12"," ",,,"6959 ARAPAHO RD
Dallas, TX 
(32.962171, -96.789807)"
"506","UF2016-1277"," 36905, 36906","3528 ABILENE ST","2016-09-19T00:00:00.000","4:45:00 PM","10051","Male","Hispanic","2009-11-11T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Hand Controlled Escort, BD - Grabbed","Detention/Frisk","NULL"," No, Yes","3528","Abilene","NULL","St.","46653","Hispanic","Male","Yes"," Abrasion/Scrape, Taser Burn Marks","Yes","Unknown"," Assault/Public Servant","4015","421","420","SOUTHWEST","D6"," ",,,"3528 ABILENE ST
Dallas, TX 
(32.786125, -96.900289)"
"351","UF2017-070","38045","10700 BENBROOK DR","2016-10-12T00:00:00.000","2:01:00 AM","9451","Male","White","2008-05-14T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Handcuffing Take Down","Arrest","NULL"," Yes","10700","Benbrook","NULL","Dr.","46940","White","Male","No"," No injuries noted or visible","Yes","Unknown"," Traffic Violation, Warrant/Hold, Evading Arrest","1137","226","220","NORTHEAST","D9"," ",,,"10700 BENBROOK DR
Dallas, TX 
(32.839004, -96.663738)"
"885","UF2016-0941"," 35702, 35703, 35704, 35705","2400 ROUTH ST","2016-07-17T00:00:00.000","2:31:00 AM","10773","Male","Hispanic","2014-03-12T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Pressure Points, Joint Locks, Verbal Command, BD - Pushed","Arrest","NULL"," No, No, No, Yes","2400","ROUTH","NULL","St.","45861","White","Female","No"," No injuries noted or visible","Yes","Alchohol"," Public Intoxication","2014","121","120","CENTRAL","D14","McKinney Allen*",,,"2400 ROUTH ST
Dallas, TX 
(32.795522, -96.800796)"
"996","UF2016-1160","35385","6019 RIDGECREST RD","2016-07-01T00:00:00.000","8:36:00 PM","10394","Male","White","2012-06-20T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser","Arrest","1"," No","6019","Ridgecrest","NULL","Rd.","45699","Black","Male","Yes"," Puncture","Yes","None detected"," Evading Arrest, Fail to ID, Warrant/Hold","1084","216","210","NORTHEAST","D13","Five Points*",,,"6019 RIDGECREST RD
Dallas, TX 
(32.869642, -96.758388)"
"239","UF2016-1258"," 37808, 37809","13600 PRESTON RD","2016-11-03T00:00:00.000","8:30:00 PM","9831","Male","Black","2009-04-29T00:00:00.000","No"," No injuries noted or visible","No","Traffic Stop"," Verbal Command, Take Down - Arm","Arrest","NULL"," No, Yes","13600","Preston","NULL","Rd.","47264","Black","Female","No"," No injuries noted or visible","Yes","Unknown"," Traffic Violation, Warrant/Hold","1014","635","630","NORTH CENTRAL","D11","SpringValley Preston*",,,"13600 PRESTON RD
Dallas, TX 
(32.932917, -96.803543)"
"113","UF2016-1407","38304","10666 E NORTHWEST HWY","2016-11-27T00:00:00.000","4:35:00 PM","10355","Male","White","2012-05-09T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Held Suspect Down","Arrest","NULL"," Yes","10666","Northwest","E","Hwy.","26063","Black","Male","No"," No injuries noted or visible","Yes","Unknown Drugs"," Public Intoxication","1098","248","240","NORTHEAST","D9"," ",,,"10666 E NORTHWEST HWY
Dallas, TX 
(32.864176, -96.701051)"
"485","UF2016-1427"," 37007, 37008","111 W COMMERCE ST","2016-09-25T00:00:00.000","6:30:00 PM","8825","Male","White","2006-04-21T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Held Suspect Down, Take Down - Head","Other","NULL"," Yes, Yes","111","Commerce","W","St.","12636","Black","Female","No"," No injuries noted or visible","Yes","Unknown"," Other Misdemeanor Arrest","4063","424","420","SOUTHWEST","D6"," ",,,"111 W COMMERCE ST
Dallas, TX 
(32.775095, -96.821913)"
"883","UF2016-0804"," 35706, 35707, 35708, 35709","2919 E ILLINOIS AVE","2016-07-17T00:00:00.000","2:58:00 AM","10832","Male","White","2014-06-18T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Hand Controlled Escort, Take Down - Arm, Held Suspect Down","Detention/Frisk","NULL"," No, No, Yes, Yes","2919","Illinois","E","Ave.","45862","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Warrant/Hold, Other Misdemeanor Arrest","4225","728","720","SOUTH CENTRAL","D4"," ",,,"2919 E ILLINOIS AVE
Dallas, TX 
(32.716565, -96.777754)"
"534","UF2016-1100"," 36801, 36803, 36808, 36809, 36810","900 PACIFIC AVE","2016-09-15T00:00:00.000","4:30:00 PM","8759","Male","White","2005-12-16T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Take Down - Head, Held Suspect Down, BD - Tripped, Joint Locks","Arrest","NULL"," No, Yes, Yes, Yes, Yes","900","Pacific","NULL","Ave.","46600","Black","Male","No"," No injuries noted or visible","Yes","Alchohol"," Public Intoxication, Resisting Arrest, Warrant/Hold","2060","131","130","CENTRAL","D14"," ",,,"900 PACIFIC AVE
Dallas, TX 
(32.781088, -96.804695)"
"660","UF2016-1042","36520","3219 HARLANDALE AVE","2016-08-28T00:00:00.000","6:52:00 PM","10979","Male","White","2015-01-28T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Weapon display at Person","Danger to self or others","NULL"," Yes","3219","Harlandale","NULL","Ave.","0","Hispanic","Male","No"," No injuries noted or visible","Yes","Unknown"," Discharge Firearm","4246","722","720","SOUTH CENTRAL","D4"," ",,,"3219 HARLANDALE AVE
Dallas, TX 
(32.707157, -96.806822)"
"899","UF2016-0927"," 35697, 35698, 35699, 35700","105 S MARSALIS AVE","2016-07-16T00:00:00.000","3:05:00 PM","7701","Male","Hispanic","1998-09-18T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," BD - Pushed, Taser Display at Person, Joint Locks, Verbal Command","Arrest","NULL"," Yes, Yes, Yes, Yes","105","marsalis","S","Ave.","0","Hispanic","Female","No"," No injuries noted or visible","Yes","FD-Suspect Unarmed"," No Arrest","4120","414","410","SOUTHWEST","D1","Jefferson Corridor*",,,"105 S MARSALIS AVE
Dallas, TX 
(32.748075, -96.815631)"
"741","UF2016-0964"," 36164, 36165","111 COMMERCE ST","2016-08-15T00:00:00.000","10:45:00 PM","10704","Male","White","2013-11-06T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," BD - Grabbed, Take Down - Arm","Danger to self or others","NULL"," Yes, Yes","111","Commerce","NULL","St.","46184","Black","Female","No"," No injuries noted or visible","Yes","Alchohol"," Warrant/Hold, Public Intoxication","2403","424","420","SOUTHWEST","D6"," ",,,"111 COMMERCE ST
Dallas, TX 
(32.775464, -96.82022)"
"948","UF2016-0800","35588","3823 LE FORGE AVE","2016-07-08T00:00:00.000","3:35:00 PM","8982","Male","Other","2006-11-15T00:00:00.000","No"," No injuries noted or visible","No","Call for Cover"," Taser Display at Person","Arrest","NULL"," Yes","3823","Le Forge","NULL","Ave.","45827","Black","Male","No"," No injuries noted or visible","Yes","Unknown"," Assault/FV","4276","732","730","SOUTH CENTRAL","D4"," ",,,"3823 LE FORGE AVE
Dallas, TX 
(32.710614, -96.758024)"
