"date","agenda_item_number","item_type","district","title","voter_name","vote","final_action_taken","agenda_item_description","agenda_id","vote_id"
"2022-08-10T00:00:00.000","63","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office)
[Officer Appointments: Michael Hubbard - Chair, Reinvestment Zone Thirteen Board (Grand Park South); Greer L. Christian - Chair, Reinvestment Zone Eighteen Board (Maple/Mockingbird)]","081022_AG_63","081022_AG_63_14"
"2022-08-10T00:00:00.000","15","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","Authorize a two-year lease agreement with Southwest Valley Constructors Co., for approximately 50,837 square feet of land located at 1108 Mississippi Avenue to be used as a staging area during construction to raise and flatten a portion of the City�s existing levees for the period September 1, 2022 through August 31, 2024 - Estimated Revenue: Flood Protection and Storm Drainage Facilities Fund $1,200.00","081022_AG_15","081022_AG_15_8"
"2022-08-10T00:00:00.000","63","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office)
[Officer Appointments: Michael Hubbard - Chair, Reinvestment Zone Thirteen Board (Grand Park South); Greer L. Christian - Chair, Reinvestment Zone Eighteen Board (Maple/Mockingbird)]","081022_AG_63","081022_AG_63_4"
"2022-08-10T00:00:00.000","48","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","Authorize an increase to the master agreement with Motorola Solutions, Inc., for the purchase of radios and accessories and to extend the term from December 13, 2022 to December 12, 2023 - Not to exceed $1,803,407.00, from $72,612,042.85 to $74,415,449.85 - Financing: Communication Services Fund ($903,407.00) and Master Lease Equipment Fund ($900,000.00) (subject to annual appropriations)","081022_AG_48","081022_AG_48_15"
"2022-08-10T00:00:00.000","47","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","Authorize the purchase of mobile vacuum prime centrifugal pumps for the Water Utilities Department with Romco Equipment Co. through the Local Government Purchasing Cooperative (BuyBoard) agreement - Not to exceed $217,380 - Financing: Dallas Water Utilities Fund","081022_AG_47","081022_AG_47_9"
"2022-08-10T00:00:00.000","53","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments on re-adopting and continuing in effect Chapter 12, City Youth Program Standards of Care, of the Dallas City Code, to re-establish standards of care for certain city youth programs in compliance with state law; and, at the close of the public hearing, approval of an ordinance to readopt Chapter 12 of the Dallas City Code - Financing: No cost consideration to the City","081022_AG_53","081022_AG_53_10"
"2022-08-10T00:00:00.000","53","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments on re-adopting and continuing in effect Chapter 12, City Youth Program Standards of Care, of the Dallas City Code, to re-establish standards of care for certain city youth programs in compliance with state law; and, at the close of the public hearing, approval of an ordinance to readopt Chapter 12 of the Dallas City Code - Financing: No cost consideration to the City","081022_AG_53","081022_AG_53_7"
"2022-08-10T00:00:00.000","48","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize an increase to the master agreement with Motorola Solutions, Inc., for the purchase of radios and accessories and to extend the term from December 13, 2022 to December 12, 2023 - Not to exceed $1,803,407.00, from $72,612,042.85 to $74,415,449.85 - Financing: Communication Services Fund ($903,407.00) and Master Lease Equipment Fund ($900,000.00) (subject to annual appropriations)","081022_AG_48","081022_AG_48_13"
"2022-08-10T00:00:00.000","53","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments on re-adopting and continuing in effect Chapter 12, City Youth Program Standards of Care, of the Dallas City Code, to re-establish standards of care for certain city youth programs in compliance with state law; and, at the close of the public hearing, approval of an ordinance to readopt Chapter 12 of the Dallas City Code - Financing: No cost consideration to the City","081022_AG_53","081022_AG_53_2"
"2022-08-10T00:00:00.000","44","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","Authorize a three-year service contract for consulting services to assist in the development of a regional catastrophic preparedness framework for the Office of Emergency Management - Innovative Emergency Management dba IEM, most advantageous proposer of five - Not to exceed $491,219.00 - Financing: Regional Catastrophic Preparedness Grant Program Fund (subject to annual appropriations)","081022_AG_44","081022_AG_44_5"
"2022-08-10T00:00:00.000","22","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Downtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_22","081022_AG_22_11"
"2022-08-10T00:00:00.000","50","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","Authorize Supplemental Agreement No. 4 to the service contract with Streamline Automation Systems, LLC for hosting, maintenance, and support of the existing fire inspection system for the Fire -Rescue Department managed by the Department of Information and Technology Services - Not to exceed $558,225, from $1,262,087 to $1,820,312 - Financing: Data Services Fund (subject to annual appropriations)","081022_AG_50","081022_AG_50_9"
"2022-08-10T00:00:00.000","23","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Tourism Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_23","081022_AG_23_6"
"2022-08-10T00:00:00.000","31","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Prestonwood Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City Staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_31","081022_AG_31_12"
"2022-08-10T00:00:00.000","51","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize Supplemental Agreement No. 10 to increase the service contract with Locution Systems, Inc. for continued maintenance and support of the existing automated fire station alerting system and to extend the term from September 28, 2022 to September 27, 2025 - Not to exceed $182,906, from $258,538 to $441,444 - Financing: Data Services Fund (subject to annual appropriations)","081022_AG_51","081022_AG_51_14"
"2022-08-10T00:00:00.000","35","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Uptown Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_35","081022_AG_35_14"
"2022-08-10T00:00:00.000","40","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize the ratification to pay outstanding invoices due to Green Planet, Inc. in the amount of $214,075.00 for hazmat cleaning services at multiple encampment sites for the period October 1, 2021 through April 30, 2022 - Not to exceed $214,075.00 - Financing: General Fund","081022_AG_40","081022_AG_40_12"
"2022-08-10T00:00:00.000","49","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize Supplemental Agreement No. 1 to exercise the first of five one-year renewal options with Ed Campbell Concessions Company, for the operation of food and beverage concessions, catering, and miscellaneous services at the Majestic Theatre for the Office of Arts and Culture - Estimated Annual Revenue: General Fund $300,000.00","081022_AG_49","081022_AG_49_2"
"2022-08-10T00:00:00.000","47","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize the purchase of mobile vacuum prime centrifugal pumps for the Water Utilities Department with Romco Equipment Co. through the Local Government Purchasing Cooperative (BuyBoard) agreement - Not to exceed $217,380 - Financing: Dallas Water Utilities Fund","081022_AG_47","081022_AG_47_14"
"2022-08-10T00:00:00.000","22","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Downtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_22","081022_AG_22_3"
"2022-08-10T00:00:00.000","11","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","An ordinance abandoning a portion of Buena Vista and Travis Streets and two alleys to KD BV Holdco, LLC, KD Travis Block Holdco, LLC and Oncor Electric Delivery Company, LLC, the abutting owners, containing approximately 36,302 square feet of land, located near the intersection of Armstrong Avenue and Travis Street - Revenue: General Capital Reserve Fund ($9,082,727.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","081022_AG_11","081022_AG_11_11"
"2022-08-10T00:00:00.000","39","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize the (1) first  amendment to the contract with  the Texas Commission on Environmental Quality (TCEQ) for the Whole Air Monitoring Program (Contract No. 582-21-22370, CFDA No. 97.091) to accept additional grant funds in an amount not to exceed $425,924.25 from the U.S. Environmental Protection Agency passed through the TCEQ, to continue the Whole Air Monitoring Program for the period September 1, 2022 through August 31, 2023; (2) receipt and deposit of funds in an amount not to exceed $425,924.25 in the TCEQ 22-23 Whole Air Monitoring Program Fund; (3) establishment of appropriations in an amount not to exceed $425,924.25 in the TCEQ 22-23 Whole Air Monitoring Program Fund; and (4) execution of the contract and all terms, conditions, and documents required by the agreement - Not to exceed $425,924.25, from $581,027.03 to $1,006,951.28 - Financing: Texas Commission on Environmental Quality Grant Funds","081022_AG_39","081022_AG_39_2"
"2022-08-10T00:00:00.000","41","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a one-year cooperative purchasing agreement for water and wastewater processing facility cleaning services for the Water Utilities Department with ASC Environmental Services, Inc. through an interlocal agreement with the North Texas Municipal Water District - Estimated amount of $835,466 - Financing: Dallas Water Utilities Fund","081022_AG_41","081022_AG_41_10"
"2022-08-10T00:00:00.000","30","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Oak Lawn-Hi Line Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_30","081022_AG_30_14"
"2022-08-10T00:00:00.000","41","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize a one-year cooperative purchasing agreement for water and wastewater processing facility cleaning services for the Water Utilities Department with ASC Environmental Services, Inc. through an interlocal agreement with the North Texas Municipal Water District - Estimated amount of $835,466 - Financing: Dallas Water Utilities Fund","081022_AG_41","081022_AG_41_3"
"2022-08-10T00:00:00.000","33","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the South Side Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_33","081022_AG_33_10"
"2022-08-10T00:00:00.000","35","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Uptown Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_35","081022_AG_35_3"
"2022-08-10T00:00:00.000","35","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Uptown Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_35","081022_AG_35_2"
"2022-08-10T00:00:00.000","13","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","Authorize (1) rescinding Resolution No. 22-0129, previously approved on January 12, 2022, for the Project Specific Agreement with Dallas County for the design and construction of transportation improvements for the Harry Hines Multimodal Connection from Webb Chapel Extension to Manana Drive and for funding participation in the design and construction of infrastructure improvements on Community Drive from Denton Drive to Northwest Highway; (2) a new Project Specific Agreement with Dallas County in the amount of $200,000.00 for the design and construction of transportation improvements for the Harry Hines Multimodal Connection from  Webb  Chapel  Extension  to  Manana  Drive and Community Drive from Denton Drive to Northwest Highway which increases the City�s funding participation for the Harry Hines Project from $0.00 to $200,000.00; (3) payment to Dallas County for the City�s share of the project cost for the Harry Hines Multimodal Connection project, in an amount not to exceed $125,000.00; (4) the receipt and deposit of funds from Dallas County in the amount not to exceed $1,750,000.00 for Dallas County�s share of the project costs for the Community Drive project; and (5) an increase in appropriations in an amount not to exceed $1,750,000.00 in the Capital Project Reimbursement Fund - Financing: Coronavirus State and Local Fiscal Recovery Funds ($125,000.00) and Revenue: Capital Projects Reimbursement Fund ($1,750,000.00)","081022_AG_13","081022_AG_13_7"
"2022-08-10T00:00:00.000","Z9","AGENDA","15","Mayor","Eric Johnson","YES","AMENDED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 918 for a private school and a day care center on property zoned Planned Development District No. 134, between Wayne Street and Parkview Avenue at the terminus of Gurley Avenue","081022_AG_Z9","081022_AG_Z9_15"
"2022-08-10T00:00:00.000","12","AGENDA","3","Councilmember","Casey Thomas II","YES","DEFERRED THE ITEM FOR 30 DAYS [9/14/22]","An ordinance abandoning portions of a drainage easement with a temporary working space easement and a storm sewer easement to MQMF Dallas Carlisle Street LLC, the abutting owner, containing a total of approximately  1,621 square feet of land, located near the intersection of Bowen and Carlisle Streets - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee","081022_AG_12","081022_AG_12_3"
"2022-08-10T00:00:00.000","47","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize the purchase of mobile vacuum prime centrifugal pumps for the Water Utilities Department with Romco Equipment Co. through the Local Government Purchasing Cooperative (BuyBoard) agreement - Not to exceed $217,380 - Financing: Dallas Water Utilities Fund","081022_AG_47","081022_AG_47_13"
"2022-08-10T00:00:00.000","62","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","Authorize Supplemental Agreement No. 8 to the professional services contract with Halff Associates, Inc. for additional engineering and construction phase services associated with the Mill Creek, Peaks Branch, and State-Thomas Drainage Relief Tunnel - Not to exceed $2,449,000.00, from $24,058,488.00 to $26,507,488.00 - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)","081022_AG_62","081022_AG_62_7"
"2022-08-10T00:00:00.000","22","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Downtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_22","081022_AG_22_13"
"2022-08-10T00:00:00.000","12","AGENDA","11","Councilmember","Jaynie Shultz","YES","DEFERRED THE ITEM FOR 30 DAYS [9/14/22]","An ordinance abandoning portions of a drainage easement with a temporary working space easement and a storm sewer easement to MQMF Dallas Carlisle Street LLC, the abutting owner, containing a total of approximately  1,621 square feet of land, located near the intersection of Bowen and Carlisle Streets - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee","081022_AG_12","081022_AG_12_11"
"2022-08-10T00:00:00.000","15","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","Authorize a two-year lease agreement with Southwest Valley Constructors Co., for approximately 50,837 square feet of land located at 1108 Mississippi Avenue to be used as a staging area during construction to raise and flatten a portion of the City�s existing levees for the period September 1, 2022 through August 31, 2024 - Estimated Revenue: Flood Protection and Storm Drainage Facilities Fund $1,200.00","081022_AG_15","081022_AG_15_15"
"2022-08-10T00:00:00.000","47","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize the purchase of mobile vacuum prime centrifugal pumps for the Water Utilities Department with Romco Equipment Co. through the Local Government Purchasing Cooperative (BuyBoard) agreement - Not to exceed $217,380 - Financing: Dallas Water Utilities Fund","081022_AG_47","081022_AG_47_12"
"2022-08-10T00:00:00.000","Z5","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","AMENDED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2167 for a bail bonds office on property zoned Planned Development District No. 784, the Trinity River Corridor Special Purpose District, on the west line of Riverfront Boulevard, south of Rock Island Street","081022_AG_Z5","081022_AG_Z5_4"
"2022-08-10T00:00:00.000","25","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Klyde Warren Park/Dallas Arts District Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council �s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_25","081022_AG_25_12"
"2022-08-10T00:00:00.000","50","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize Supplemental Agreement No. 4 to the service contract with Streamline Automation Systems, LLC for hosting, maintenance, and support of the existing fire inspection system for the Fire -Rescue Department managed by the Department of Information and Technology Services - Not to exceed $558,225, from $1,262,087 to $1,820,312 - Financing: Data Services Fund (subject to annual appropriations)","081022_AG_50","081022_AG_50_12"
"2022-08-10T00:00:00.000","17","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize an Option to Renew Letter to an existing lease agreement with Dockside Threading, Inc., to extend the lease agreement for an additional three years for approximately 9,669 square feet of office and clinic space located at 1111 West Ledbetter Drive, Suites 600 and 750, to be used as a Women, Infants and Children Clinic for the period January 1, 2023 through December 31, 2026 - Not to exceed $562,453.20 - Financing: Health and Human Services Commission Grant Fund (subject to annual appropriations)","081022_AG_17","081022_AG_17_13"
"2022-08-10T00:00:00.000","11","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","An ordinance abandoning a portion of Buena Vista and Travis Streets and two alleys to KD BV Holdco, LLC, KD Travis Block Holdco, LLC and Oncor Electric Delivery Company, LLC, the abutting owners, containing approximately 36,302 square feet of land, located near the intersection of Armstrong Avenue and Travis Street - Revenue: General Capital Reserve Fund ($9,082,727.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","081022_AG_11","081022_AG_11_13"
"2022-08-10T00:00:00.000","6","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize settlement of the lawsuit styled Marilyn Cravens et al. v. City of Dallas, Cause No. CC-19-06797-C - $245,000.00 for the settlement of the claims of Marilyn Cravens, Individually and as Independent Administratrix of the Estate of Kenrick Mistrot, Deceased, and Cole Mistrot, and $245,000.00 for the settlement of the claim of Richard Lee Andrews - Total not to exceed $490,000.00 - Financing:  Liability Reserve Fund","081022_AG_6","081022_AG_6_3"
"2022-08-10T00:00:00.000","20","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","Engineering, LLC, to provide preliminary engineering services for complete streets improvements on West Lovers Lane from Lemmon Avenue to Lomo Alto Drive - Lee Engineering, LLC, only proposer - Not to exceed $464,076.00 - Financing: Capital Projects Reimbursement Fund ($200,000.00), Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($164,076.00), and Bike Lane Fund ($100,000.00)","081022_AG_20","081022_AG_20_5"
"2022-08-10T00:00:00.000","6","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","Authorize settlement of the lawsuit styled Marilyn Cravens et al. v. City of Dallas, Cause No. CC-19-06797-C - $245,000.00 for the settlement of the claims of Marilyn Cravens, Individually and as Independent Administratrix of the Estate of Kenrick Mistrot, Deceased, and Cole Mistrot, and $245,000.00 for the settlement of the claim of Richard Lee Andrews - Total not to exceed $490,000.00 - Financing:  Liability Reserve Fund","081022_AG_6","081022_AG_6_11"
"2022-08-10T00:00:00.000","50","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize Supplemental Agreement No. 4 to the service contract with Streamline Automation Systems, LLC for hosting, maintenance, and support of the existing fire inspection system for the Fire -Rescue Department managed by the Department of Information and Technology Services - Not to exceed $558,225, from $1,262,087 to $1,820,312 - Financing: Data Services Fund (subject to annual appropriations)","081022_AG_50","081022_AG_50_10"
"2022-08-10T00:00:00.000","46","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_9"
"2022-08-10T00:00:00.000","58","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED CORRECTED","Authorize an Interlocal Agreement with the City of Duncanville for a 16-inch water transmission main relocation and appurtenance adjustments within City of Duncanville�s city limits - Not to exceed $167,420.09 - Financing: Water Capital Improvement F Fund","081022_AG_58","081022_AG_58_8"
"2022-08-10T00:00:00.000","11","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","An ordinance abandoning a portion of Buena Vista and Travis Streets and two alleys to KD BV Holdco, LLC, KD Travis Block Holdco, LLC and Oncor Electric Delivery Company, LLC, the abutting owners, containing approximately 36,302 square feet of land, located near the intersection of Armstrong Avenue and Travis Street - Revenue: General Capital Reserve Fund ($9,082,727.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","081022_AG_11","081022_AG_11_12"
"2022-08-10T00:00:00.000","46","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_15"
"2022-08-10T00:00:00.000","58","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED CORRECTED","Authorize an Interlocal Agreement with the City of Duncanville for a 16-inch water transmission main relocation and appurtenance adjustments within City of Duncanville�s city limits - Not to exceed $167,420.09 - Financing: Water Capital Improvement F Fund","081022_AG_58","081022_AG_58_7"
"2022-08-10T00:00:00.000","58","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED CORRECTED","Authorize an Interlocal Agreement with the City of Duncanville for a 16-inch water transmission main relocation and appurtenance adjustments within City of Duncanville�s city limits - Not to exceed $167,420.09 - Financing: Water Capital Improvement F Fund","081022_AG_58","081022_AG_58_13"
"2022-08-10T00:00:00.000","46","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_4"
"2022-08-10T00:00:00.000","6","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","Authorize settlement of the lawsuit styled Marilyn Cravens et al. v. City of Dallas, Cause No. CC-19-06797-C - $245,000.00 for the settlement of the claims of Marilyn Cravens, Individually and as Independent Administratrix of the Estate of Kenrick Mistrot, Deceased, and Cole Mistrot, and $245,000.00 for the settlement of the claim of Richard Lee Andrews - Total not to exceed $490,000.00 - Financing:  Liability Reserve Fund","081022_AG_6","081022_AG_6_15"
