Activity Number,Activity Type,Activity SubType,Activity Priority,Service Request Number,Street Address ,Street Number,Street Direction,Street Name,Street Type,Apartment,City,State,Zip Code,Census Tract,Council District,Mapsco Page,Animal Intake ID,Animal Type,Animal Description,Tag Number,Activity Quantity 1,Activity Result 1,Activity Quantity 2,Activity Result 2,Activity Quantity 3,Activity Result 3,Activity Quantity 4,Activity Result 4,Activity Quantity 5,Activity Result 5,Final Activity Quantity,Final Activity Result,Activity Comment,Officer ID,Activity Status,Cancel Reason,Radio Signal Code,Call Date/Time,Created Date/Time,Dispatch Date/Time,Working Date/Time,Completed Date/Time,User ID,Month,Year,Location 1,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
A16-033870,INVESTIGATION,BARKING,LOW,1600510020,2323  NORWOOD DR,2323,,NORWOOD,DR,,DALLAS,TX,75228,012702,9,38-M,,DOG,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0716141,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,,,10/06/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"2323 NORWOOD DR
DALLAS, TX 75228
(32.83938, -96.67546)",13,3,9,19361,3162
A16-033853,LOOSE,AGGRESSION,URGENT,1600509538,6140  ST MORITZ AVE,6140,,ST MORITZ,AVE,,DALLAS,TX,75214,000201,14,36-L,,DOG,,,1,UNABLE TO MAKE CONTACT,1,CITATION,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,20/8 AGG,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"6140 ST MORITZ AVE
DALLAS, TX 75214
(32.837453, -96.759594)",12,3,14,18534,3162
A16-033885,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600510484,3310  MILLERDALE LN,3310,,MILLERDALE,LN,,DALLAS,TX,75227,008500,5,48-S,,DOG,,,1,VIOLATION NOTICE,0,,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,,10/05/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"3310 MILLERDALE LN
DALLAS, TX 75227
(32.765593, -96.69961)",5,3,5,19359,3162
A16-033927,LOOSE,LOOSE OWN,NORMAL,1600511343,700  ELKHART AVE,700,,ELKHART,AVE,,DALLAS,TX,75217,009303,5,57-R,,DOG,,,1,MADE CONTACT,1,CITATION,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"700 ELKHART AVE
DALLAS, TX 75217
(32.724462, -96.713161)",5,3,5,18921,3162
A16-033887,INVESTIGATION,BITE,URGENT,1600510501,7764  RYANRIDGE DR,7764,,RYANRIDGE,DR,,DALLAS,TX,75232,011105,8,64-Y,A0958612,DOG,BEAR MED DOG GRAY/WHITE M SHIH TZU,,2,MADE CONTACT,1,VIOLATION NOTICE,1,APPROVED,0,,0,,1,CLOSED,,P9991725,COMPLETED,,20 5/21,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,THILL,OCT.2016,FY2017,"7764 RYANRIDGE DR
DALLAS, TX 75232
(32.65365, -96.827274)",8,3,8,19379,3162
A16-033849,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600509513,5154  FRIO DR,5154,,FRIO,DR,,DALLAS,,75241,011300,3,65-L,,,,,3,UNABLE TO LOCATE,1,UNABLE TO MAKE CONTACT,1,WARNING,0,,0,,1,CLOSED,,P9991549,COMPLETED,,17 NF NW NO SHELTER,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"5154 FRIO DR
DALLAS 75241",,,,,
A16-033866,LOOSE,AGGRESSION,URGENT,1600509904,1229 E LOUISIANA AVE,1229,E,LOUISIANA,AVE,,DALLAS,TX,75216,005500,4,55-P,,DOG,,,1,MADE CONTACT,1,EDUCATION,0,,0,,0,,1,CLOSED,,P9991701,COMPLETED,,8/ AGG,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,MMATTHIA,OCT.2016,FY2017,"1229 E LOUISIANA AVE
DALLAS, TX 75216
(32.723821, -96.806448)",4,3,4,18915,3162
A16-033930,LOOSE,LOOSE OWN,NORMAL,1600511352,4032  SILVERHILL DR,4032,,SILVERHILL,DR,,DALLAS,TX,75241,020200,8,66-U,,OTHER,,,2,CITATION,1,EDUCATION,0,,0,,0,,1,CLOSED,SWEEPS,P9991710,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ARAMSEY,OCT.2016,FY2017,"4032 SILVERHILL DR
DALLAS, TX 75241
(32.667878, -96.755529)",8,3,8,19757,3162
A16-033903,LOOSE,LOOSE OWN,NORMAL,1600511220,2400 S EWING AVE,2400,S,EWING,AVE,,DALLAS,TX,75216,005500,4,55-S,,DOG,,,1,CITATION,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"2400 S EWING AVE
DALLAS, TX 75216
(32.719023, -96.8109)",4,3,4,18915,3162
A16-033902,LOOSE,SICK/INJURED,URGENT,1600511204,10021  ELF ST,10021,,ELF,ST,,DALLAS,TX,75217,011800,5,59-L,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO CATCH,0,,0,,0,,1,CLOSED,,P9991702,COMPLETED,,20/8 SICK,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RMEZA,OCT.2016,FY2017,"10021 ELF ST
DALLAS, TX 75217
(32.731696, -96.651015)",5,3,5,18921,3162
A16-033925,LOOSE,LOOSE OWN,NORMAL,1600511340,6000  OVERLOOK DR,6000,,OVERLOOK,DR,,DALLAS,TX,75227,008400,7,47-Q,,DOG,,,1,MADE CONTACT,2,CITATION,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"6000 OVERLOOK DR
DALLAS, TX 75227
(32.772564, -96.718309)",7,3,7,19359,3162
A16-033829,WILDLIFE,CONFINED,PERSON IN DANGER,1600509162,3836  KIESTMEADOW DR,3836,,KIESTMEADOW,DR,,DALLAS,TX,75233,010802,3,53-W,,OTHER,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/15 CONF,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"3836 KIESTMEADOW DR
DALLAS, TX 75233
(32.708901, -96.883102)",3,3,3,19380,3162
A16-033940,LOOSE,SICK/INJURED,URGENT,1600511391,516 N JIM MILLER RD,516,N,JIM MILLER,RD,,DALLAS,TX,75217,009304,5,58-S,,CAT,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,,P9991702,COMPLETED,,12INJ,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RMEZA,OCT.2016,FY2017,"516 N JIM MILLER RD
DALLAS, TX 75217
(32.720968, -96.700134)",5,3,5,18921,3162
A16-033929,LOOSE,LOOSE OWN,NORMAL,1600511346,6235  SARAH LEE DR,6235,,SARAH LEE,DR,,DALLAS,TX,75217,009303,5,57-M,,DOG,,,1,MADE CONTACT,6,CITATION,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"6235 SARAH LEE DR
DALLAS, TX 75217",,,,,
A16-033945,LOOSE,LOOSE OWN,NORMAL,1600511443,4400 W UNIVERSITY BLVD,4400,W,UNIVERSITY,BLVD,201,DALLAS,TX,75209,007102,2,34-G,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"4400 W UNIVERSITY BLVD
DALLAS, TX 75209
(32.844858, -96.831756)",2,3,2,18521,3162
A16-033916,LOOSE,AGGRESSION,URGENT,1600511313,2900  LAGOW ST,2900,,LAGOW,ST,,DALLAS,,75210,002701,7,46-V,,DOG,,,1,GONE ON ARRIVAL,1,COMPLIANCE,0,,0,,0,,1,CLOSED,,P9991709,COMPLETED,,20/8 AGG,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,MHENRY,OCT.2016,FY2017,"2900 LAGOW ST
DALLAS 75210
(32.770862, -96.745384)",7,3,7,18524,3162
A16-033918,LOOSE,LOOSE OWN,NORMAL,1600511320,5571  FORNEY RD,5571,,FORNEY,RD,,DALLAS,TX,75227,008400,7,47-L,,DOG,,,1,UNABLE TO MAKE CONTACT,1,VIOLATION NOTICE,1,UNFOUNDED,0,,0,,1,CLOSED,,P9991576,COMPLETED,,20/21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,SCASTILL,OCT.2016,FY2017,"5571 FORNEY RD
DALLAS, TX 75227
(32.785371, -96.719822)",7,3,7,19359,3162
A16-033899,LOOSE,SICK/INJURED,URGENT,1600511047,1502 E KIEST BLVD,1502,E,KIEST,BLVD,,DALLAS,TX,75216,008802,4,55-X,,DOG,,,1,UNABLE TO CATCH,1,RESOLVED,0,,0,,0,,1,CLOSED,,P9991712,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ODAVIS,OCT.2016,FY2017,"1502 E KIEST BLVD
DALLAS, TX 75216
(32.70856, -96.801732)",4,3,4,18915,3162
A16-033830,LOOSE,AGGRESSION,URGENT,1600509171,1800 E ILLINOIS AVE,1800,E,ILLINOIS,AVE,,DALLAS,TX,75216,008801,4,55-U,A0958374,DOG,,,1,MADE CONTACT,1,IMPOUNDED,0,,0,,0,,1,CLOSED,CEDAR OAKS CHILD DEVELOPMENT AND RETIREMENT,P9991701,COMPLETED,,8 VIC,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,MMATTHIA,OCT.2016,FY2017,"1800 E ILLINOIS AVE
DALLAS, TX 75216
(32.71963, -96.79426)",4,3,4,18915,3162
A16-033920,LOOSE,LOOSE OWN,NORMAL,1600511332,6710  LATTA ST,6710,,LATTA,ST,,DALLAS,TX,75227,008400,5,48-S,,DOG,,,1,MADE CONTACT,3,CITATION,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"6710 LATTA ST
DALLAS, TX 75227
(32.76636, -96.705843)",5,3,5,19359,3162
A16-033941,LOOSE,LOOSE OWN,NORMAL,1600511393,2718  IROQUOIS DR,2718,,IROQUOIS,DR,,DALLAS,TX,75212,010602,6,42-Q,,OTHER,,,1,CITATION,0,,0,,0,,0,,1,CLOSED,SWEEPS,P9991710,COMPLETED,,,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ARAMSEY,OCT.2016,FY2017,"2718 IROQUOIS DR
DALLAS, TX 75212",,,,,
A16-033820,INVESTIGATION,BITE,URGENT,1600509101,3030 N HAMPTON RD,3030,N,HAMPTON,RD,7101,DALLAS,TX,75212,010101,6,43-R,A0958394,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/21/5,10/04/2016 12:00:00 AM,10/05/2016 12:13:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"3030 N HAMPTON RD
DALLAS, TX 75212
(32.779611, -96.856447)",6,3,6,18530,3162
A16-033822,LOOSE,LOOSE OWN,NORMAL,1600509112,8438  TENINO ST,8438,,TENINO,ST,,DALLAS,TX,75217,009202,5,58-M,,DOG,,,1,GONE ON ARRIVAL,1,UNABLE TO MAKE CONTACT,0,,0,,0,,1,CLOSED,,P9991699,COMPLETED,,21 LOOSE,10/04/2016 12:00:00 AM,10/05/2016 12:13:26 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,JSTILLIN,OCT.2016,FY2017,"8438 TENINO ST
DALLAS, TX 75217
(32.732318, -96.675028)",5,3,5,18921,3162
A16-033833,LOOSE,AGGRESSION,URGENT,1600509194,2029 N ST AUGUSTINE DR,2029,N,ST AUGUSTINE,DR,,DALLAS,TX,75217,011900,5,59-B,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,,P9991195,COMPLETED,,8 VIC,10/05/2016 12:00:00 AM,10/05/2016 08:11:25 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,JOLIVER,OCT.2016,FY2017,"2029 N ST AUGUSTINE DR
DALLAS, TX 75217
(32.747666, -96.656905)",5,3,5,18921,3162
A16-033837,TRANSPORT,ANIMAL,NORMAL,1600509225,2705  KILBURN AVE,2705,,KILBURN,AVE,,DALLAS,TX,75216,008704,4,66-A,A0958415,DOG,,,1,MADE CONTACT,1,EDUCATION,1,IMPOUNDED,0,,0,,1,CLOSED,,P9991722,COMPLETED,,11,10/05/2016 12:00:00 AM,10/05/2016 08:18:28 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"2705 KILBURN AVE
DALLAS, TX 75216
(32.699315, -96.778778)",4,3,4,18915,3162
A16-033831,LOOSE,AGGRESSION,URGENT,1600509178,700  GREEN COVE LN,700,,GREEN COVE,LN,,DALLAS,TX,75232,011002,4,64-L,,DOG,,,1,UNABLE TO CATCH,1,UNABLE TO MAKE CONTACT,0,,0,,0,,1,CLOSED,MARK TWAIN ELEMENTARY SCHOOL,P9991722,COMPLETED,,20/10 VIC,10/05/2016 12:00:00 AM,10/05/2016 08:40:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"700 GREEN COVE LN
DALLAS, TX 75232
(32.685237, -96.833232)",4,3,4,19379,3162
A16-032536,INVESTIGATION,BITE,NORMAL,MBRADLEY,1000 N PEAK ST,1000,N,PEAK,ST,,DALLAS,TX,75204,001504,2,46-E,,OTHER,,,1,REPORTED,0,,0,,0,,0,,1,CLOSED,,P9991695,COMPLETED,,5/12,09/24/2016 12:00:00 AM,10/05/2016 09:35:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,YLOCKHAR,OCT.2016,FY2017,"1000 N PEAK ST
DALLAS, TX 75204
(32.796056, -96.776109)",2,3,2,20542,3162
A16-033325,INVESTIGATION,BITE,NORMAL,JOLIVER,5729  MARTEL AVE,5729,,MARTEL,AVE,UNK,DALLAS,TX,75206,000202,14,36-P,,DOG,,,2,VIOLATION NOTICE,0,,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,21 LOOSE,09/29/2016 12:00:00 AM,10/05/2016 11:06:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"5729 MARTEL AVE
DALLAS, TX 75206
(32.831349, -96.769084)",12,3,14,20546,3162
A16-033858,LOOSE,AGGRESSION,PERSON IN DANGER,1600509675,3950  GANNON LN,3950,,GANNON,LN,,DALLAS,TX,75237,016607,8,63-W,,DOG,,,1,UNABLE TO CATCH,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/8 AIP,10/05/2016 12:00:00 AM,10/05/2016 11:17:26 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"3950 GANNON LN
DALLAS, TX 75237
(32.653311, -96.883137)",8,3,8,19749,3162
A16-033859,LOOSE,AGGRESSION,PERSON IN DANGER,1600509762,2536  WOOD VALLEY PL,2536,,WOOD VALLEY,PL,,DALLAS,TX,75211,010801,3,52-V,,DOG,,,2,MADE CONTACT,1,VIOLATION NOTICE,2,EDUCATION,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/14/AIP,10/05/2016 12:00:00 AM,10/05/2016 11:17:52 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"2536 WOOD VALLEY PL
DALLAS, TX 75211
(32.717233, -96.892172)",3,3,3,18528,3162
A16-033869,LOOSE,LOOSE OWN,NORMAL,1600510008,4701  CORRIGAN AVE,4701,,CORRIGAN,AVE,,DALLAS,TX,75216,008704,4,65-D,A0958439,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,Bxxxx - WORKING CALL,P9991722,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 11:19:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"4701 CORRIGAN AVE
DALLAS, TX 75216
(32.696056, -96.77955)",4,3,4,18915,3162
A16-033847,LOOSE,CONFINED,NORMAL,1600509495,14900  LASATER RD,14900,,LASATER,RD,,DALLAS,TX,75253,017004,8,70-H,A0902873,DOG,,,1,MADE CONTACT,1,IMPOUNDED,0,,0,,0,,1,CLOSED,,P9991195,COMPLETED,,20/8 CONF,10/05/2016 12:00:00 AM,10/05/2016 11:24:40 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,JOLIVER,OCT.2016,FY2017,"14900 LASATER RD
DALLAS, TX 75253
(32.692348, -96.562326)",8,3,8,18776,3162
A16-033729,INVESTIGATION,BITE,TODAY,DHENDERS,0  ROLLING ROCK LN & QU,0,,ROLLING ROCK LN & QU,,,DALLAS,TX,00000,013007,10,28-T,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,5,10/04/2016 12:00:00 AM,10/05/2016 12:00:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"0 ROLLING ROCK LN & QU
DALLAS, TX 00000",,,,,
A16-033729,INVESTIGATION,BITE,TODAY,DLATTIME,0  ROLLING ROCK LN & QU,0,,ROLLING ROCK LN & QU,,,DALLAS,TX,00000,013007,10,28-T,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,,P9991699,COMPLETED,,5,10/04/2016 12:00:00 AM,10/05/2016 12:00:00 PM,10/05/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSTILLIN,OCT.2016,FY2017,"0 ROLLING ROCK LN & QU
DALLAS, TX 00000",,,,,
A16-007502,INVESTIGATION,MUNICIPAL,LOW,DLAWHON,8502  DEL MONTE DR,8502,,DEL MONTE,DR,,DALLAS,TX,75217,009201,5,58-M,,DOG,,,1,MADE CONTACT,1,CITATION,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,PENDING,04/14/2016 12:00:00 AM,10/05/2016 12:16:28 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"8502 DEL MONTE DR
DALLAS, TX 75217
(32.73827, -96.675617)",5,3,5,18921,3162
A17-070000,LOOSE,SICK/INJURED,URGENT,1600510314,3308  PEORIA AVE,3308,,PEORIA,AVE,,DALLAS,TX,75212,010601,6,42-M,,DOG,,,1,RESOLVED,0,,0,,0,,0,,1,CLOSED,,P0798925,COMPLETED,,,10/05/2016 12:30:00 PM,10/05/2016 12:30:00 PM,08/11/2017 12:00:00 AM,09/29/2017 12:00:00 AM,09/29/2017 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"3308 PEORIA AVE
DALLAS, TX 75212
(32.782409, -96.895264)",6,3,6,18530,3162
A16-033852,LOOSE,LOOSE OWN,NORMAL,1600509534,4742  STOKES ST,4742,,STOKES,ST,,DALLAS,,75216,011402,7,56-V,,OTHER,,,2,MADE CONTACT,1,EDUCATION,0,,0,,0,,1,CLOSED,"xxxx STOKES ST; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxxxxxx",P9991722,COMPLETED,,20/21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 12:31:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"4742 STOKES ST
DALLAS 75216
(32.717151, -96.746101)",7,3,7,18915,3162
A16-033881,LOOSE,LOOSE OWN,NORMAL,1600510234,7335  CHAUCER PL,7335,,CHAUCER,PL,A,DALLAS,TX,75237,010902,8,63-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991722,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 12:32:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"7335 CHAUCER PL
DALLAS, TX 75237
(32.659256, -96.867217)",8,3,8,19749,3162
A16-033876,LOOSE,CONFINED,NORMAL,1600510135,2322  VOLGA AVE,2322,,VOLGA,AVE,,DALLAS,TX,75216,008802,4,55-Y,A0958450,DOG,,,1,MADE CONTACT,1,IMPOUNDED,0,,0,,0,,1,CLOSED,,P9991722,COMPLETED,,20/8 TIED,10/05/2016 12:00:00 AM,10/05/2016 12:32:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"2322 VOLGA AVE
DALLAS, TX 75216
(32.704767, -96.789611)",4,3,4,18915,3162
A16-033824,LOOSE,CONFINED,NORMAL,1600509128,3138  GLADIOLUS LN,3138,,GLADIOLUS,LN,,DALLAS,TX,75233,010803,3,63-G,A0958448,DOG,,,1,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,PLEASE CALL xxx-xxx-xxxx WHEN YOUR ON YOUR WAY TO THIS LOCATION.,P9991724,COMPLETED,,20/8 TRAP,10/04/2016 12:00:00 AM,10/05/2016 12:32:52 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"3138 GLADIOLUS LN
DALLAS, TX 75233
(32.694521, -96.872566)",3,3,3,19380,3162
A16-033864,LOOSE,AGGRESSION,URGENT,1600509868,3105  OBENCHAIN ST,3105,,OBENCHAIN,ST,,DALLAS,TX,75212,010102,6,44-P,,DOG,,,1,MADE CONTACT,1,VIOLATION NOTICE,2,EDUCATION,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/8 AGG,10/05/2016 12:00:00 AM,10/05/2016 12:56:24 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"3105 OBENCHAIN ST
DALLAS, TX 75212
(32.779759, -96.836893)",6,3,6,18530,3162
A16-033880,LOOSE,AGGRESSION,URGENT,1600510232,906  LAMBERT ST,906,,LAMBERT,ST,,DALLAS,TX,75203,008900,4,55-G,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,0,CLOSED,,P9991067,COMPLETED,,8 VIC,10/05/2016 12:00:00 AM,10/05/2016 01:11:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,TFLORENC,OCT.2016,FY2017,"906 LAMBERT ST
DALLAS, TX 75203
(32.738459, -96.795059)",4,3,4,20538,3162
A16-033874,LOOSE,AGGRESSION,URGENT,1600510099,305  LONGRIDGE DR,305,,LONGRIDGE,DR,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,0,CLOSED,,P9991067,COMPLETED,,21 VIC,10/05/2016 12:00:00 AM,10/05/2016 01:24:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,TFLORENC,OCT.2016,FY2017,"305 LONGRIDGE DR
DALLAS, TX 75232
(32.657308, -96.826521)",8,3,8,19379,3162
A16-033861,LOOSE,CONFINED,NORMAL,1600509796,3326  BURGOYNE ST,3326,,BURGOYNE,ST,,DALLAS,TX,75233,010802,3,53-X,A0958487,DOG,,,1,IMPOUNDED,3,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/8 CONF,10/05/2016 12:00:00 AM,10/05/2016 01:40:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"3326 BURGOYNE ST
DALLAS, TX 75233
(32.710677, -96.875468)",3,3,3,19380,3162
A16-033886,LOOSE,LOOSE OWN,NORMAL,1600510485,1906  MENTOR AVE,1906,,MENTOR,AVE,,DALLAS,TX,75216,005700,4,65-G,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,0,CLOSED,,P9991067,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 01:59:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,TFLORENC,OCT.2016,FY2017,"1906 MENTOR AVE
DALLAS, TX 75216
(32.693446, -96.795407)",4,3,4,18915,3162
