"objectid","filenum","uofnum","match_addr","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geolocation"
"700","UF2013-00855","4127","2443 WALNUT HILL LN","2013-02-24T00:00:00.000","0:30","10001","Male","Black","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Crowd Control","Weapon display at Person","Other","NULL","Yes","2443","Walnut Hill","NULL","Ln.","2443 Walnut Hill Ln.","25694","Black","Male","No","No injuries noted or visible","Yes","FD-Suspect w/ Gun","Unlawful Carrying of Weapons","3025","534","530","NORTHWEST","D6","Harry Hines Wallnut Hill+","2460906.19306000000","7007284.45390000000","2443 WALNUT HILL LN
Dallas, TX 
(32.881122, -96.895174)"
"95","UF2013-00179","2684","8400 PARK LN","2013-01-24T00:00:00.000","18:30","7001","Male","Hispanic","1993-09-24T00:00:00.000","Yes","No injuries noted or visible","Yes","Arrest","Hand Control Technique","Active Aggression","NULL","Yes","8400","PARK","NULL","Ln.","8400 PARK Ln.","0","Black","Male","Yes","Hospitalized","Yes","FD-Unknown if Armed","Assault/Public Servant, Evading Arrest/Detention, Unlaw Poss Firearm, Possession (Cocaine), Pos/Marij, Pos/(DNAME)","1084","216","210","NORTHEAST","D13","Five Points","2502637.68059000000","7004288.85873000000","8400 PARK LN
Dallas, TX 
(32.871144, -96.760248)"
"301","UF2013-00426","3357, 3358","2361 KINGSWOOD DR","2013-02-08T00:00:00.000","3:30","5475","Male","White","1986-09-29T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Hand Control Technique, Handcuffing","Other","NULL","Yes, Yes","2361","Kingswood","NULL","Dr.","2361 Kingswood Dr.","25316","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Curfew Violation","1200","237","230","NORTHEAST","D7","Ferguson Highland+","2517249.23016000000","6978348.99700000000","2361 KINGSWOOD DR
Dallas, TX 
(32.798779, -96.713605)"
"609","UF2013-00739","6259","6911 MOUNTAIN CEDAR LN","2013-03-05T00:00:00.000","18:30","9980","Male","White","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Other","NULL","Yes","6911","Mountain Cedar","NULL","Ln.","6911 Mountain Cedar Ln.","0","Hispanic","Male","No","No injuries noted or visible","No","Unknown","Theft","4401","435","430","SOUTHWEST","D3",,"2450425.01055000000","6928300.42264000000","6911 MOUNTAIN CEDAR LN
Dallas, TX 
(32.664353, -96.933776)"
"317","UF2013-00435","2631","1021 S BUCKNER BLVD","2013-01-23T00:00:00.000","17:30","10354","Male","White","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","1021","Buckner","S","Blvd.","1021 S Buckner Blvd.","24931","Black","Male","No","No injuries noted or visible","Yes","FD-Suspect w/ Gun","Aggravated Assault","2201","336","330","SOUTHEAST","D5",,"2527183.77964000000","6953227.77550000000","1021 S BUCKNER BLVD
Dallas, TX 
(32.729668, -96.682998)"
"997","UF2013-01110","15344","4200 ALTOONA DR","2013-04-09T00:00:00.000","13:00","8617","Male","White","2005-03-11T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Other","NULL","Yes","4200","altoona","NULL","Dr.","4200 altoona Dr.","26499","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Warrant/Hold","4288","455","450","SOUTHWEST","D3",,"2464581.61041000000","6938759.30394000000","4200 ALTOONA DR
Dallas, TX 
(32.693135, -96.887398)"
"92","UF2013-00177","12497","2660 FOREST LN","2013-01-22T00:00:00.000","13:45","9386","Male","White","2008-02-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","Balance Displacement","Active Aggression","NULL","Yes","2660","forest","NULL","Ln.","2660 forest Ln.","4036","NULL","NULL","Yes","Laceration","Yes","FD-Suspect w/ Gun","Evading Arrest/Detention, Hold/Warrants","3005","552","550","NORTHWEST","D6","Forest Dennis","2463115.06673000000","7017448.64973000000","2660 FOREST LN
Dallas, TX 
(32.909147, -96.887585)"
"614","UF2013-00758","7873","2200 LUCAS DR","2013-02-08T00:00:00.000","11:30","9027","Male","White","2007-01-10T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2200","Lucas","NULL","Dr.","2200 Lucas Dr.","25321","Black","Male","No","No injuries noted or visible","No","FD-Suspect w/ Gun","No Arrest","3118","517","510","NORTHWEST","D2","Medical District Stemmons+","2482516.17034000000","6980833.02815000000","2200 LUCAS DR
Dallas, TX 
(32.808014, -96.826507)"
"629","UF2013-00788","6452","10890 FERGUSON RD","2013-02-09T00:00:00.000","1:00","9540","Female","Hispanic","2008-07-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Other","NULL","Yes","10890","FERGUSON","NULL","Rd.","10890 FERGUSON Rd.","25387","White","Male","No","No injuries noted or visible","Yes","Unknown","No Arrest","1131","226","220","NORTHEAST","D9",,"2532615.64962000000","6994815.28789000000","10890 FERGUSON RD
Dallas, TX 
(32.843228, -96.663675)"
"241","UF2013-00345","3913, 3914, 3915","5106 LIVE OAK ST","2013-02-17T00:00:00.000","23:00","10035","Male","White","2009-11-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command, Handcuffing","Weapon Display","NULL","Yes, Yes, Yes","5106","Live Oak","NULL","St.","5106 Live Oak St.","25589","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Burglary of a Vehicle","1184","145","140","CENTRAL","D2","Ross Bennett","2500173.62147000000","6980209.47857000000","5106 LIVE OAK ST
Dallas, TX 
(32.80484, -96.769767)"
"690","UF2013-00841","4019, 4020, 4021","3000 N BUCKNER BLVD","2013-02-23T00:00:00.000","18:30","7790","Male","White","1999-08-20T00:00:00.000","Yes","Abrasion","No","Arrest","Team Take Down, Pressure Points, Handcuffing","Active Aggression","NULL","No, No, Yes","3000","BUCKNER","N","Blvd.","3000 N BUCKNER Blvd.","25634","Black","Male","Yes","Laceration","Yes","Mentally unstable","APOWW","1180","224","220","NORTHEAST","D7","JohnWest Buckner","2526486.30974000000","6982208.07709000000","3000 N BUCKNER BLVD
Dallas, TX 
(32.808224, -96.6831)"
"775","UF2013-00910","5411","8550 PARK LN","2013-03-29T00:00:00.000","23:00","9448","Male","White","2008-04-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command","Passive Resistance","NULL","No","8550","PARK","NULL","Ln.","8550 PARK Ln.","26303","Black","Male","Yes","Abrasion","Yes","Alchohol and unknown drugs","Public Intoxication","1084","216","210","NORTHEAST","D13","Five Points","2503779.11737000000","7004066.75811000000","8550 PARK LN
Dallas, TX 
(32.87048, -96.756071)"
"801","UF2013-00966","3098","9959 ADLETA BLVD","2013-02-03T00:00:00.000","4:55","10295","Female","White","2011-05-11T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","9959","ADLETA","NULL","Blvd.","9959 ADLETA Blvd.","25178","Black","Male","No","No injuries noted or visible","No","FD-Unknown if Armed","No Charges Filed - Documented in Narrative","1042","257","250","NORTHEAST","D10","Forest Audelia","2517112.38673000000","7015120.47541000000","9959 ADLETA BLVD
Dallas, TX 
(32.900662, -96.712017)"
"745","UF2013-00891","5859","4912 SAN JACINTO ST","2013-04-12T00:00:00.000","23:03","10035","Male","White","2009-11-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Team Take Down","Defensive Resistance","NULL","Yes","4912","SAN JACINTO","NULL","St.","4912 SAN JACINTO St.","0","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","DWI","1182","145","140","CENTRAL","D2","Ross Bennett","2498472.64889000000","6980269.26466000000","4912 SAN JACINTO ST
Dallas, TX 
(32.805587, -96.774703)"
"1213","UF2013-01269","7855, 7856","9600 FOREST LN","2013-06-12T00:00:00.000","17:00","9284","Male","White","2007-10-31T00:00:00.000","Yes","No injuries noted or visible","No","Arrest","Feet/Legs Strike, Arm Bar","Passive Resistance","NULL","Yes, Yes","9600","Forest","NULL","Ln.","9600 Forest Ln.","27519","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/Public Servant, Evading Arrest/Detention, Prohibited Weapons","4424","256","250","NORTHEAST","D10","Forest Audelia","2512946.68798000000","7018405.48406000000","9600 FOREST LN
Dallas, TX 
(32.909485, -96.72489)"
"1194","UF2013-01246","7626, 7627","7575 CHAUCER PL","2013-01-07T00:00:00.000","17:50","10125","Female","Black","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Handcuffing","Danger to self or others","NULL","Yes, Yes","7575","CHAUCER PL","NULL","Pl.","7575 CHAUCER PL Pl.","24511","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Hold/Warrants","4360","744","740","SOUTH CENTRAL","D8","CampWisdom Chaucer","2471069.46450000000","6925163.60860000000","7575 CHAUCER PL
Dallas, TX 
(32.654648, -96.866857)"
"952","UF2013-01088","6318","5600 PICK FAIR CIR","2013-04-27T00:00:00.000","12:45","6855","Male","White","1992-01-27T00:00:00.000","No","No injuries noted or visible","No","Service Call","OC Spray","Passive Resistance","NULL","Yes","5600","Pickfair Cir","N","NULL","NULL","26782","Black","Male","No","OC Spray Treatment","Yes","None detected","Evading Arrest/Detention","3100","514","510","NORTHWEST","D2",,"2473949.91599000000","6983378.17334000000","5600 PICK FAIR CIR
Dallas, TX 
(32.814836, -96.854842)"
"306","UF2013-00431","3731, 3742","1505 AL LIPSCOMB WAY","2013-02-16T00:00:00.000","19:15","9855","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person, Verbal Command","Weapon Display","NULL","Yes, No","505","GRANADA","NULL","Dr.","505 GRANADA Dr.","25491","White","Male","No","No injuries noted or visible","Yes","Alchohol","Duty Give Info (FLID), Agg. Aslt to Pub. Servant","2156","341","340","SOUTHEAST","D7",,"2496585.29591000000","6964843.16349000000","1505 AL LIPSCOMB WAY
Dallas, TX 
(32.762849, -96.782002)"
"616","UF2013-00761","13593","11500 DENTON DR","2013-02-08T00:00:00.000","20:25","9407","Male","White","2008-03-19T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Other","NULL","Yes","11500","DENTON","S","Dr.","11500 S DENTON Dr.","0","Hispanic","Male","No","No injuries noted or visible","Yes","None detected","Warrant/Hold","3015","552","550","NORTHWEST","D6","Harry Hines Wallnut Hill+","2462691.64554000000","7014226.19806000000","11500 DENTON DR
Dallas, TX 
(32.900697, -96.889946)"
"422","UF2013-00521","5170, 5172, 5345, 5346","4618 REIGER AVE","2013-03-23T00:00:00.000","19:53","9601","Male","White","2008-09-17T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Balance Displacement, Handcuffing, Weapon display at Person","Other","NULL","No, Yes, Yes, No","4618","REIGER","NULL","Ave.","4618 REIGER Ave.","26202","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Burglary/Habitation","4518","114","110","CENTRAL","D2","Ross Bennett","2500778.14620000000","6976126.36396000000","4618 REIGER AVE
Dallas, TX 
(32.794238, -96.767245)"
"496","UF2013-00612","2432","6616 LATTA ST","2013-01-18T00:00:00.000","17:00","8659","Male","White","2005-05-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Other","NULL","Yes","6616","Latta","NULL","St.","6616 Latta St.","24809","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown","Aggravated Assault, ABAN/END/CHILD/RETURN","1234","315","310","SOUTHEAST","D5",,"2519527.54024000000","6966466.40601000000","6616 LATTA ST
Dallas, TX 
(32.766428, -96.706781)"
"116","UF2013-00208","5216","5959 ALPHA RD","2013-02-04T00:00:00.000","13:00","9423","Male","White","2008-04-02T00:00:00.000","No","No injuries noted or visible","No","Arrest","Balance Displacement","Other","NULL","Yes","5959","Alpha","NULL","Rd.","5959 Alpha  Rd.","25219","Black","Male","No","No injuries noted or visible","Yes","None detected","Theft, Evading Arrest/Detention","1013","635","630","NORTH CENTRAL","D11","SpringValley Preston","2488586.25916000000","7026528.27252000000","5959 ALPHA RD
Dallas, TX 
(32.932744, -96.804513)"
"71","UF2013-00156","14522, 14523","3847 TIMBERGLEN RD","2013-01-29T00:00:00.000","2:00","10111","Male","Asian","2010-01-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","Body Take Down, Verbal Command","Active Aggression","NULL","Yes, No","3847","Timberglen rd","NULL","NULL","3847 Timberglen rd","25071","White","Male","Yes","No injuries noted or visible","Yes","Alchohol and unknown drugs","Escape, Unlaw Poss Firearm, Assault, Res Arrest/Search/Trans","4423","612","610","NORTH CENTRAL","D12","Frankford Midway+","2475117.02756000000","7052493.10440000000","3847 TIMBERGLEN RD
Dallas, TX 
(33.00483, -96.84757)"
"249","UF2013-00362","4293, 4294","4800 HOMER ST","2013-03-03T00:00:00.000","2:15","9675","Male","White","2008-12-10T00:00:00.000","Yes","Abrasion","No","Arrest","Mach 1, Balance Displacement","Defensive Resistance","NULL","No, Yes","4800","Homer","NULL","St.","4800 Homer St.","7","NULL","NULL","Yes","Abrasion","Yes","Alchohol and unknown drugs","Assault/FV","2002","143","140","CENTRAL","D2","Ross Bennett","2494840.44143000000","6983248.80929000000","4800 HOMER ST
Dallas, TX 
(32.813282, -96.787203)"
"138","UF2013-00232","2896","9000 E R L THORNTON FWY","2013-01-29T00:00:00.000","12:15","7689","Male","Hispanic","1998-09-18T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","9000","rl thornton service rd","E","Frwy.","9000 E rl thornton service rd Frwy.","25061","Black","Male","No","No injuries noted or visible","No","Unknown","No Charges Filed - Documented in Narrative","1217","318","310","SOUTHEAST","D7","Samuell Buckner","2524807.89695000000","6977391.49371000000","9000 E R L THORNTON FWY
Dallas, TX 
(32.79576, -96.690283)"
"706","UF2013-00862","8864, 8865","6950 MARVIN D LOVE FWY","2013-04-08T00:00:00.000","19:30","10154","Female","Black","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Service Call","Handcuffing, Team Take Down","Passive Resistance","NULL","Yes, Yes","6950","MARVIN D LOVE","NULL","Frwy.","6950 MARVIN D LOVE Frwy.","26494","Black","Female","No","No injuries noted or visible","No","NULL","No Charges Filed - Documented in Narrative","4345","742","740","SOUTH CENTRAL","D3","CampWisdom Chaucer","2470623.07209000000","6928338.73776000000","6950 MARVIN D LOVE FWY
Dallas, TX 
(32.66363, -96.867936)"
"536","UF2013-00648","5506, 5507","11000 DENNIS RD","2013-04-02T00:00:00.000","17:50","9363","Male","Hispanic","2008-01-09T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Hand/Arm Strike, Hand Control Technique","Active Aggression","NULL","Yes, Yes","11000","Dennis","NULL","Rd.","11000 Dennis Rd.","21445","Hispanic","Male","No","No injuries noted or visible","Yes","Mentally unstable","Pos/Drug Para","3016","552","550","NORTHWEST","D13","Forest Dennis","2465280.26527000000","7013486.10655000000","11000 DENNIS RD
Dallas, TX 
(32.898314, -96.881378)"
"79","UF2013-00159","7399","9831 WALNUT ST","2013-01-18T00:00:00.000","23:30","10101","Male","Black","2010-01-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Control Technique","Passive Resistance","NULL","Yes","9831","Walnut","NULL","St.","9831 Walnut St.","24808","Black","Female","No","No injuries noted or visible","Yes","FD-Suspect Unarmed","Criminal Mischief, Evading Arrest/Detention","9605","254","250","NORTHEAST","D10","Forest Audelia","2515737.66664000000","7023149.72506000000","9831 WALNUT ST
Dallas, TX 
(32.921242, -96.714413)"
"404","UF2013-00504","4736","4345 WOODCREST LN","2013-03-12T00:00:00.000","23:51","9997","Male","Other","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Barricaded Person","NULL","Yes","4345","WOODCREST","NULL","Ln.","4345 WOODCREST Ln.","25969","White","Male","No","No injuries noted or visible","Yes","Alchohol","Hold/Warrants","1117","219","210","NORTHEAST","D14",,"2500840.86067000000","6992892.24577000000","4345 WOODCREST LN
Dallas, TX 
(32.839876, -96.766517)"
"417","UF2013-00517","5075","6185 RETAIL RD","2013-03-22T00:00:00.000","14:00","9855","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Control Technique","Defensive Resistance","NULL","Yes","6185","Retail","NULL","Rd.","6185 Retail Rd.","26171","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","Res Arrest/Search/Trans","4529","215","210","NORTHEAST","D13","Five Points","2504450.93189000000","7000885.85818000000","6185 RETAIL RD
Dallas, TX 
(32.861661, -96.754391)"
"369","UF2013-00487","4284, 4285","12837 JUPITER RD","2013-03-02T00:00:00.000","21:30","8703","Male","White","2005-08-31T00:00:00.000","No","No injuries noted or visible","No","Service Call","Balance Displacement, Other","Weapon Display","NULL","Yes, Yes","12837","JUPITER","NULL","Rd.","12837 JUPITER Rd.","25768","Hispanic","Male","No","No injuries noted or visible","Yes","FD-Suspect w/ Other Weapon","Evading Arrest/Detention, Unlaw Carry Weapon, Crim Trespass/Bldg/Prop","9611","232","230","NORTHEAST","D10","WalnutHill Jupiter","2526236.33247000000","7004556.79974000000","12837 JUPITER RD
Dallas, TX 
(32.87039, -96.683194)"
"181","UF2013-00271","3287, 3288, 3289","3400 S FITZHUGH AVE","2013-02-06T00:00:00.000","21:30","10018","Male","White","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand/Arm Strike, Arm Bar, Team Take Down","Passive Resistance","NULL","Yes, Yes, Yes","3400","Fitzugh","S","NULL","NULL","25288","Black","Male","No","Abrasion","No","Unknown","No Arrest","2099","115","110","CENTRAL","D7",,"2503884.64385000000","6967969.46695000000","3400 S FITZHUGH AVE
Dallas, TX 
(32.771488, -96.757812)"
"97","UF2013-00179","3211, 3212, 3213, 3214","5800 RIDGECREST RD","2013-01-24T00:00:00.000","18:30","9284","Male","White","2007-10-31T00:00:00.000","Yes","Redness/Swelling, Hospitalized, spit in officers face","Yes","Arrest","Taser, OC Spray, Feet/Legs Strike, Handcuffing","Active Aggression","1","Limited, No, Yes, Yes","5800","Ridgecrest","NULL","St.","5800 Ridgecrest St.","24948","Black","Male","Yes","Taser Burn Marks, Redness/Swelling, Hospitalized","Yes","FD-Suspect w/ Gun","Assault/Public Servant, Possession (Cocaine), Pos/Marij, Unlaw Poss Firearm","4526","212","210","NORTHEAST","D13","Five Points","2501982.70407000000","7004944.88920000000","5800 RIDGECREST RD
Dallas, TX 
(32.871724, -96.760684)"
"707","UF2013-00862","8866, 8867","6950 MARVIN D LOVE FWY","2013-04-08T00:00:00.000","19:30","10196","Male","Black","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Service Call","Handcuffing, Team Take Down","Passive Resistance","NULL","Yes, Yes","6950","MARVIN D LOVE","NULL","Frwy.","6950 MARVIN D LOVE Frwy.","26494","Black","Female","No","No injuries noted or visible","No","NULL","No Charges Filed - Documented in Narrative","4345","742","740","SOUTH CENTRAL","D3","CampWisdom Chaucer","2470623.07209000000","6928338.73776000000","6950 MARVIN D LOVE FWY
Dallas, TX 
(32.66363, -96.867936)"
"988","UF2013-01105","7490","4900 CORRIGAN AVE","2013-06-02T00:00:00.000","18:51","9334","Male","White","2008-01-09T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Weapon Display","NULL","Yes","4900","CORRIGAN","NULL","Ave.","4900 CORRIGAN Ave.","0","Black","Male","No","No injuries noted or visible","No","FD-Suspect w/ Gun","Seatbelt Law Viol","4326","735","730","SOUTH CENTRAL","D8","Great Trinity Forest BonnieView+","2499049.46970000000","6939362.23810000000","4900 CORRIGAN AVE
Dallas, TX 
(32.692854, -96.775351)"
"807","UF2013-00969","8976","4314 W LOVERS LN","2013-02-16T00:00:00.000","20:30","8595","Male","Black","2004-12-17T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","4314","W. LOVERS","E","Ln.","4314 E W. LOVERS Ln.","84","NULL","NULL","No","No injuries noted or visible","No","FD-Unknown if Armed","No Arrest","3071","523","520","NORTHWEST","D2",,"2479361.28148000000","6996638.71572000000","4314 W LOVERS LN
Dallas, TX 
(32.851191, -96.835964)"
"208","UF2013-00306","2427","5100 ABUELO CT","2013-01-18T00:00:00.000","17:40","10195","Male","Hispanic","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Feet/Legs Strike","Active Aggression","NULL","Yes","5100","ABUELA","NULL","Ct.","5100 ABUELA Ct.","24804","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","4202","434","430","SOUTHWEST","D3",,"2457657.47810000000","6948279.93317000000","5100 ABUELO CT
Dallas, TX 
(32.719193, -96.911855)"
"831","UF2013-00995","6182, 6183","5815 PHOENIX DR","2013-02-27T00:00:00.000","14:59","7974","Male","White","2001-01-05T00:00:00.000","No","No injuries noted or visible","No","Service Call","Handcuffing, Handcuffing","Danger to self or others","NULL","No, Yes","5815","Phoenix","NULL","Dr.","5815 Phoenix Dr.","25706","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","1063","212","210","NORTHEAST","D13","Five Points","2503126.71533000000","7005860.69608000000","5815 PHOENIX DR
Dallas, TX 
(32.875052, -96.758069)"
"830","UF2013-00992","6810","11740 FERGUSON RD","2013-04-24T00:00:00.000","14:15","4402","Male","White","1980-03-10T00:00:00.000","Yes","Dislocated Right Shoulder","Yes","Arrest","Other","Defensive Resistance","NULL","No","11740","Ferguson","NULL","Rd.","11740 Ferguson Rd.","26748","Black","Male","No","No injuries noted or visible","No","Unknown","Agg. Aslt to Pub. Servant, Evading Arrest/Detention","1132","228","220","NORTHEAST","D9","Ferguson Woodmeadow","2536564.04319000000","6998906.06319000000","11740 FERGUSON RD
Dallas, TX 
(32.854779, -96.650016)"
"468","UF2013-00584","3118, 3119","9350 SKILLMAN ST","2013-02-02T00:00:00.000","22:30","9649","Male","White","2008-10-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Handcuffing, Verbal Command","Active Aggression","NULL","Yes, No","9350","Skillman","NULL","St.","9350 Skillman St.","25190","Black","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Evading Arrest/Detention, Pos/Marij","1042","257","250","NORTHEAST","D10",,"2516866.98317000000","7016455.28908000000","9350 SKILLMAN ST
Dallas, TX 
(32.904713, -96.712234)"
"829","UF2013-00988","6201, 6202","3100 GULDEN LN","2013-04-23T00:00:00.000","18:15","9757","Female","White","2009-03-04T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Joint Locks, Handcuffing","Defensive Resistance","NULL","Yes, Yes","3100","GULDEN","NULL","Ln.","3100 GULDEN Ln.","26719","Hispanic","Male","No","No injuries noted or visible","Yes","Mentally unstable","Traffic Violations, Hold/Warrants","4049","424","420","SOUTHWEST","D6",,"2482438.07275000000","6970851.91222000000","3100 GULDEN LN
Dallas, TX 
(32.780153, -96.827693)"
"518","UF2013-00625","3142, 14976","2600 SOUTHLAND ST","2013-02-02T00:00:00.000","20:09","9346","Male","White","2008-01-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Stacked Weight","Other","NULL","Yes, Yes","2600","Soutland","NULL","St.","2600 Soutland St.","25198","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Evading Arrest/Detention, MFG/DEL/COCAINE","2231","347","340","SOUTHEAST","D7","Central CFHawn","2504382.26089000000","6961769.69415000000","2600 SOUTHLAND ST
Dallas, TX 
(32.754346, -96.756679)"
"25","UF2013-00068","1966","6060 VILLAGE BEND DR","2013-01-08T00:00:00.000","5:10","4916","Male","White","1984-11-30T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","6060","Village Bend","NULL","Dr.","6060 Village Bend Dr.","24526","White","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","1096","218","210","NORTHEAST","D14","Central Southwestern+","2502258.72659000000","6997870.01684000000","6060 VILLAGE BEND DR
Dallas, TX 
(32.853279, -96.760946)"
"878","UF2013-01046","6576, 6577","3150 E LEDBETTER DR","2013-05-06T00:00:00.000","12:45","10311","Male","White","2012-03-28T00:00:00.000","No","No injuries noted or visible","No","Arrest","Arm Bar, Balance Displacement","Defensive Resistance","NULL","Yes, Yes","3150","LED BETTER DR","E","Dr.","3150 E LED BETTER DR Dr.","26930","Black","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Manifest/Drug Sales, Res Arrest/Search/Trans, Pos/Marij","4310","732","730","SOUTH CENTRAL","D4","Great Trinity Forest BonnieView+","2501941.32507000000","6941112.32782000000","3150 E LEDBETTER DR
Dallas, TX 
(32.697693, -96.765606)"
"999","UF2013-01112","5912","5500 PREAKNESS LN","2013-04-14T00:00:00.000","4:00","10234","Male","Black","2010-08-18T00:00:00.000","No","No injuries noted or visible","No","Service Call","Hand Control Technique","Passive Resistance","NULL","Yes","5500","PREAKNESS","NULL","Ln.","5500 PREAKNESS Ln.","26582","Hispanic","Female","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","4441","431","430","SOUTHWEST","D3",,"2455937.04127000000","6955979.56323000000","5500 PREAKNESS LN
Dallas, TX 
(32.740242, -96.915708)"
"939","UF2013-01082","7304, 7305, 7306","1409 N ZANG BLVD","2013-05-27T00:00:00.000","1:30","8198","Male","White","2002-04-12T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Incident","Verbal Command, Joint Locks, Handcuffing","Defensive Resistance","NULL","No, Yes, Yes","1409","ZANG","N","Blvd.","1409 N ZANG Blvd.","27268","Hispanic","Male","No","No injuries noted or visible","Yes","None detected","Curfew Violation, Crim Trespass/Bldg/Prop","4093","411","410","SOUTHWEST","D1",,"2485641.45553000000","6963911.12228000000","1409 N ZANG BLVD
Dallas, TX 
(32.761504, -96.816269)"
"949","UF2013-01086","6361","12090 N CENTRAL EXPY","2013-04-27T00:00:00.000","22:05","9957","Male","Hispanic","2009-08-19T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Defensive Resistance","NULL","No","12090","CENTRAL SERV NB","N","Expwy.","12090 N CENTRAL SERV NB Expwy.","26792","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","1028","251","250","NORTHEAST","D10",,"2500011.66800000000","7019752.16030000000","12090 N CENTRAL EXPY
Dallas, TX 
(32.913963, -96.767515)"
"1437","UF2013-01389","8275","3200 S POLK ST","2013-06-22T00:00:00.000","23:50","10346","Female","Hispanic","2012-03-28T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Stacked Weight","Danger to self or others","NULL","No","3200","Polk","S","St.","3200 S Polk St.","27730","Black","Male","No","No injuries noted or visible","No","Alchohol and unknown drugs","Criminal Mischief","4240","453","450","SOUTHWEST","D4",,"2479068.35046000000","6944669.60554000000","3200 S POLK ST
Dallas, TX 
(32.707947, -96.840018)"
"882","UF2013-01047","6575","8501 OLD HICKORY TRL","2013-05-06T00:00:00.000","23:00","10012","Male","Black","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Control Technique","Passive Resistance","NULL","Yes","8501","Old Hickory","NULL","Trl.","8501 Old Hickory Trl.","22889","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","4381","745","740","SOUTH CENTRAL","D8","CampWisdom Chaucer","2471536.78883000000","6921868.74986000000","8501 OLD HICKORY TRL
Dallas, TX 
(32.645984, -96.86553)"
