"animal_id","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","months","year"
"A1009625","LAB 01","LAB",,,"1","P0715669","011300","3","OWNER SURRENDER","GENERAL","AGGRESSIVE - PEOPLE","KS/BB","2017-09-27T00:00:00.000","13:31:00.0000000","2017-09-27T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-27T00:00:00.000","14:54:00.0000000",,"K17-395040",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A0993572","LFC 006","LAB",,,"1","P0782527","006302","1","STRAY","AT LARGE",,"BW/MW","2017-05-15T00:00:00.000","13:39:00.0000000","2017-05-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-22T00:00:00.000","09:15:00.0000000",,"K17-380085",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0994422","LFD 062","LAB",,,"1","P0787760","005500","4","OWNER SURRENDER","GENERAL","LANDLORD","CB/BT","2017-05-18T00:00:00.000","18:00:00.0000000","2017-05-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-20T00:00:00.000","08:13:00.0000000",,"K17-380597",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1004961","LFD 095","LAB",,"A17-070575","1","P0799550","006800","1","STRAY","CONFINED",,"JC","2017-08-13T00:00:00.000","04:14:00.0000000","2017-08-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-17T00:00:00.000","09:11:00.0000000",,"K17-390398",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","CAUTION","AUG.2017","FY2017"
"A0990097","SHD 06","IMPOUNDED",,,"1","P0783863","006301","4","STRAY","AT LARGE",,"CB/AK","2017-04-21T00:00:00.000","17:51:00.0000000","2017-04-25T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-04-23T00:00:00.000","15:55:00.0000000",,"K17-377377",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0990001","LFD 082","LAB",,"A17-056097","1","P0783669","011701","5","OWNER SURRENDER","GENERAL",,"MGAY","2017-04-21T00:00:00.000","08:55:00.0000000","2017-04-21T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-04-21T00:00:00.000","15:35:00.0000000",,"K17-377287",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1001301","LFD 089","LAB",,,"1","P0798168","006402","1","OWNER SURRENDER","RETURN30","OTHER PET","CBM/DT","2017-08-04T00:00:00.000","15:31:00.0000000","2017-08-04T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-05T00:00:00.000","08:03:00.0000000",,"K17-389572",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1008912","INJD 015","LAB",,"A17-076010","1","P0804515","008705","8","OWNER SURRENDER","GENERAL",,"GS","2017-09-19T00:00:00.000","18:48:00.0000000","2017-09-19T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-20T00:00:00.000","15:06:00.0000000",,"K17-394256",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0987162","LFD 168","LAB",,,"1","P0649785","010801","3","OWNER SURRENDER","EUTHANASIA REQUESTED","ILL","KS/AK","2017-04-01T00:00:00.000","13:20:00.0000000","2017-04-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-01T00:00:00.000","13:48:00.0000000",,"K17-375426",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A1000943","LFC 012","LAB",,,"1","P0794194","005600","4","STRAY","AT LARGE",,"CBM","2017-07-06T00:00:00.000","13:09:00.0000000","2017-07-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-23T00:00:00.000","20:19:00.0000000",,"K17-386338",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0988022","AD 080","LAB",,"A17-054450","1","P0000000","011601","8","STRAY","AT LARGE",,"MGAY","2017-04-07T00:00:00.000","14:46:00.0000000","2017-04-11T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-04-24T00:00:00.000","11:05:00.0000000",,"K17-375936",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","FREE ADOPTION","APR.2017","FY2017"
"A1007712","LAB 12","LAB",,"A17-074325","1","P0000000","007102","2","STRAY","AT LARGE",,"DL","2017-09-07T00:00:00.000","10:04:00.0000000","2017-09-11T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-07T00:00:00.000","11:19:00.0000000",,"K17-393037",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A1003593","LAB 01","LAB",,,"1","P0797417","013610","11","WILDLIFE","INJURED",,"AR/DT","2017-07-30T00:00:00.000","16:23:00.0000000","2017-07-30T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-30T00:00:00.000","16:53:00.0000000",,"K17-389012",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1003765","LFC 020","LAB",,,"1","P0698177","007804","10","OWNER SURRENDER","GENERAL","ALLERGIC","BW/AR","2017-08-01T00:00:00.000","11:38:00.0000000","2017-08-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","16:57:00.0000000",,"K17-389192",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1008987","RECEIVING","LAB",,"A17-076160","1","P0804616","009401","2","STRAY","AT LARGE",,"DL","2017-09-20T00:00:00.000","12:56:00.0000000","2017-09-24T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-20T00:00:00.000","14:38:00.0000000",,"K17-394343",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A1007989","LFC 012","LAB",,,"1","P0803289","031704","12","STRAY","CONFINED",,"TW","2017-09-09T00:00:00.000","13:11:00.0000000","2020-09-13T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-13T00:00:00.000","10:22:00.0000000",,"K17-393282",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A1005416","RECEIVING","WILDLIFE",,"A17-071058","1","P9991734","007911","14","WILDLIFE","INJURED",,"KV","2017-08-15T00:00:00.000","22:32:00.0000000","2017-08-15T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-15T00:00:00.000","22:45:00.0000000",,"K17-390734",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A1000488","LAB 01","LAB",,,"1","P0634473","010904","8","OWNER SURRENDER","GENERAL",,"MJ/","2017-07-02T00:00:00.000","14:41:00.0000000","2017-07-02T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-07-02T00:00:00.000","16:48:00.0000000",,"K17-385886",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0990628","LFC 019","LAB",,,"1","P0606936","020500","6","STRAY","AT LARGE",,"BW/BT","2017-04-25T00:00:00.000","17:43:00.0000000","2017-04-29T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-03T00:00:00.000","17:35:00.0000000",,"K17-377820",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER","USE CAUTION!!!!","APR.2017","FY2017"
"A1000924","LFD 034","LAB",,,"1","P0794178","003902","7","OWNER SURRENDER","GENERAL","TOO MANY","KS/MW","2017-07-06T00:00:00.000","12:03:00.0000000","2017-07-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-06T00:00:00.000","13:10:00.0000000",,"K17-386319",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0952791","PAWS 03","LAB",,,"1","P0762411","020500","6","OWNER SURRENDER","GENERAL","AGGRESSIVE - PEOPLE","CBM/DT","2017-08-31T00:00:00.000","14:28:00.0000000","2017-08-31T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-01T00:00:00.000","11:21:00.0000000",,"K17-392367",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0999605","LFD 147","LAB",,,"1","P0507963","009105","5","STRAY","AT LARGE",,"CBM/LS","2017-06-24T00:00:00.000","15:25:00.0000000","2017-06-28T00:00:00.000","TREATABLE REHABILITABLE CONTAGIOUS",,"EUTHANIZED","2017-06-24T00:00:00.000","16:39:00.0000000",,"K17-384916",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1000958","NMOMS 1","LAB",,"A17-065120","1","P0794156","002701","7","OWNER SURRENDER","GENERAL",,"JC","2017-07-06T00:00:00.000","13:56:00.0000000","2017-07-06T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-07T00:00:00.000","00:42:00.0000000",,"K17-386356",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1009590","LAB 01","IMPOUNDED",,"A17-077054","1","P0805393","019034","10","STRAY","AT LARGE",,"JB","2017-09-27T00:00:00.000","11:43:00.0000000","2017-10-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-27T00:00:00.000","12:55:00.0000000",,"K17-395008",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","FIELD",,"SEP.2017","FY2017"
"A0996728","LAB 13","LAB",,,"1","P0789960","010703","6","STRAY","AT LARGE",,"BW/MT","2017-06-03T00:00:00.000","12:23:00.0000000","2017-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-06-12T00:00:00.000","09:30:00.0000000",,"K17-382390",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0998812","LFC 032","LAB",,"A17-062880","1","P0791835","000800","2","STRAY","CONFINED",,"LHAYES","2017-06-16T00:00:00.000","19:30:00.0000000","2017-06-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-21T00:00:00.000","10:15:00.0000000",,"K17-384065",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1004454","LFD 154","LAB",,"A17-069377","1","P0798554","003700","7","STRAY","CONFINED",,"EP","2017-08-08T00:00:00.000","10:00:00.0000000","2017-08-12T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-12T00:00:00.000","11:22:00.0000000",,"K17-389889",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"AUG.2017","FY2017"
"A0996075","LAB 01","LAB",,"A17-061008","1","P0789444","011300","8","STRAY","CONFINED",,"GS","2017-05-30T00:00:00.000","22:43:00.0000000","2017-06-03T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-14T00:00:00.000","16:38:00.0000000",,"K17-381979",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0982056","RECEIVING","LAB",,"A17-049178","1","P0775842","008500","5","STRAY","CONFINED",,"AS","2017-02-21T00:00:00.000","13:47:00.0000000","2017-02-21T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-02-21T00:00:00.000","15:08:00.0000000",,"K17-371943",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"FEB.2017","FY2017"
"A0896968","QD 03","UNAVAILABLE",,"A17-073302","1","P0720328","008801","4","OWNER SURRENDER","QUARANTINE",,"TM1736","2017-08-31T00:00:00.000","20:40:00.0000000","2017-09-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-09-01T00:00:00.000","11:56:00.0000000",,"K17-392421",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2017","FY2017"
"A0931360","LFD 090","LAB",,,"1","P0725346","012211","7","OWNER SURRENDER","GENERAL","NO TIME","BW/MW","2017-08-12T00:00:00.000","14:30:00.0000000","2017-08-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-13T00:00:00.000","09:58:00.0000000",,"K17-390354",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0988799","LFD 122","LAB",,"A17-055011","1","P0000000","009303","5","STRAY","AT LARGE",,"MH","2017-04-12T00:00:00.000","12:32:00.0000000","2017-04-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-16T00:00:00.000","11:31:00.0000000",,"K17-376443",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"APR.2017","FY2017"
"A0999669","AD 062","LAB",,,"1","P0793556","005901","4","OWNER SURRENDER","RETURN30","LANDLORD","CB/MW","2017-07-06T00:00:00.000","12:51:00.0000000","2017-07-06T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-08T00:00:00.000","18:43:00.0000000",,"K17-386332",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","NASAL DISCHARGE","JUL.2017","FY2017"
"A1005738","LFC 053","LAB",,,"1","P0697272","018503","10","OWNER SURRENDER","GENERAL","OTHER PET","BW/SJ","2017-08-18T00:00:00.000","17:08:00.0000000","2017-08-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-19T00:00:00.000","10:13:00.0000000",,"K17-391088",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","GO SLOW","AUG.2017","FY2017"
"A0984327","PCD 21","RELEASED FROM QUARANTINE",,"A17-051183","1","P0778125","013626","11","CONFISCATED","QUARANTINE","QUARANTINE","CBM","2017-03-11T00:00:00.000","13:48:00.0000000","2017-03-20T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-03-26T00:00:00.000","10:58:00.0000000",,"K17-373565",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A1004747","LFD 010","LAB",,"A17-069795","1","P0000000","020500","6","STRAY","POSSIBLY OWNED",,"AHANSON","2017-08-10T00:00:00.000","16:25:00.0000000","2017-08-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-14T00:00:00.000","12:11:00.0000000",,"K17-390176",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A1007992","LFC 012","LAB",,,"1","P0803289","031704","12","STRAY","CONFINED",,"TW","2017-09-09T00:00:00.000","13:11:00.0000000","2020-09-13T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-13T00:00:00.000","10:22:00.0000000",,"K17-393285",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A0997468","NMOMS 2","LAB",,"A17-061301","1","P0000000","017101","8","STRAY","AT LARGE",,"KS","2017-06-07T00:00:00.000","12:34:00.0000000","2017-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-11T00:00:00.000","15:33:00.0000000",,"K17-382960",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUN.2017","FY2017"
"A0984024","INJD 006","LAB",,,"1","P0777833","010500","6","STRAY","AT LARGE",,"LM/FS","2017-03-09T00:00:00.000","08:22:00.0000000","2017-03-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-13T00:00:00.000","16:48:00.0000000",,"K17-373303",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","HW+/DBW'S FACE","MAR.2017","FY2017"
"A0998165","LAB 01","LAB",,"A17-062401","1","P0000000","013005","10","WILDLIFE","INJURED",,"MATTHIAS","2017-06-12T00:00:00.000","11:42:00.0000000","2017-06-12T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-12T00:00:00.000","13:43:00.0000000",,"K17-383518",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0987326","LAB 04","LAB",,,"1","P0781217","006200","4","OWNER SURRENDER","EUTHANASIA REQUESTED","ILL","SN/TH","2017-04-03T00:00:00.000","14:14:00.0000000","2017-04-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-03T00:00:00.000","15:24:00.0000000",,"K17-375569",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0941437","LFD 075","LAB",,,"1","P0651839","005400","4","STRAY","POSSIBLY OWNED",,"CBM/GJ","2017-08-04T00:00:00.000","11:23:00.0000000","2017-08-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-14T00:00:00.000","08:04:00.0000000",,"K17-389520",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0992409","LAB 01","UNAVAILABLE",,"A17-058290","1","P0786103","011200","4","OWNER SURRENDER","GENERAL",,"WH","2017-05-07T00:00:00.000","22:02:00.0000000","2017-05-07T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-07T00:00:00.000","23:43:00.0000000",,"K17-379246",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0998789","VT 11","IMPOUNDED",,"A17-062860","1","P0000000","020300","7","STRAY","AT LARGE",,"LHAYES","2017-06-16T00:00:00.000","15:49:00.0000000","2017-06-20T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-06-20T00:00:00.000","14:35:00.0000000",,"K17-384045",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0990579","RECEIVING","LAB",,"A17-056652","1","P0000000","009202","5","STRAY","CONFINED",,"ARAMSEY","2017-04-25T00:00:00.000","12:00:00.0000000","2017-04-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-25T00:00:00.000","16:01:00.0000000",,"K17-377788",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0994557","LFC 077","IMPOUNDED",,,"1","P0787909","011002","4","STRAY","AT LARGE",,"AR/MT","2017-05-19T00:00:00.000","16:30:00.0000000","2017-05-23T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-19T00:00:00.000","17:20:00.0000000",,"K17-380677",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1001875","LFD 003","LAB",,,"1","P0795390","011401","8","OWNER SURRENDER","GENERAL","COST","CBM/TH","2017-07-14T00:00:00.000","17:49:00.0000000","2017-07-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-15T00:00:00.000","13:16:00.0000000",,"K17-387356",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0997517","PCD 03","LAB",,"A17-061957","1","P0000000","019034","10","CONFISCATED","KEEP SAFE",,"AGRAHAM","2017-06-07T00:00:00.000","15:27:00.0000000","2017-06-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","EUTHANIZED","2017-06-17T00:00:00.000","10:48:00.0000000",,"K17-382986",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0991460","LFD 060","LAB",,,"1","P0785167","020500","6","STRAY","AT LARGE",,"CBM/TH","2017-05-01T00:00:00.000","11:42:00.0000000","2017-05-05T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-05T00:00:00.000","12:26:00.0000000",,"K17-378448",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0992536","INJD 020","LAB",,,"1","P0786216","009104","5","STRAY","AT LARGE",,"CBM/MW","2017-05-08T00:00:00.000","17:18:00.0000000","2017-05-12T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-05-08T00:00:00.000","18:19:00.0000000",,"K17-379356",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1006047","LAB 01","LAB",,"A17-071966","1","P0801025","011500","7","STRAY","AT LARGE",,"KV","2017-08-22T00:00:00.000","21:07:00.0000000","2017-08-26T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-31T00:00:00.000","10:45:00.0000000",,"K17-391430",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0999051","PAWS 22","LAB",,,"1","P0792110","004300","6","STRAY","AT LARGE",,"MJ/BT","2017-06-19T00:00:00.000","15:15:00.0000000","2017-06-23T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-04T00:00:00.000","13:41:00.0000000",,"K17-384307",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0995594","LAB 01","IMPOUNDED",,"A17-060458","1","P0000000","010803","3","STRAY","AT LARGE",,"GMORALES","2017-05-26T00:00:00.000","11:46:00.0000000","2017-05-26T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-26T00:00:00.000","11:53:00.0000000",,"K17-381497",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A1004403","LFD 022","LAB",,,"1","P0727151","005000","1","STRAY","AT LARGE",,"MJ/MW","2017-08-07T00:00:00.000","16:05:00.0000000","2017-08-11T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-11T00:00:00.000","13:50:00.0000000",,"K17-389837",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","HW+","AUG.2017","FY2017"
"A0994930","LAB 04","LAB",,,"1","P0789043","010704","6","OWNER SURRENDER","RETURN30","ILL","MJ/TH","2017-06-08T00:00:00.000","18:13:00.0000000","2017-06-08T00:00:00.000","TREATABLE MANAGEABLE CONTAGIOUS","MEDICAL","EUTHANIZED","2017-06-17T00:00:00.000","12:30:00.0000000",,"K17-383130",,"TREATABLE MANAGEABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0999110","PAWS 16","LAB",,"A17-063201","1","P0792189","009202","5","STRAY","CONFINED",,"OD","2017-06-20T00:00:00.000","11:31:00.0000000","2017-06-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-24T00:00:00.000","17:07:00.0000000",,"K17-384376",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0991182","LFD 142","LAB",,"A17-057189","1","P0000000","009202","5","STRAY","AT LARGE",,"JK","2017-04-28T00:00:00.000","20:11:00.0000000","2017-05-02T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-04T00:00:00.000","20:41:00.0000000",,"K17-378188",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1006835","LAB 02","LAB",,"A17-073022","1","P0802020","019019","10","STRAY","CONFINED",,"YL/EP","2017-08-30T00:00:00.000","13:57:00.0000000","2017-09-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-30T00:00:00.000","16:53:00.0000000",,"K17-392238",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"AUG.2017","FY2017"
"A0994726","RECEIVING","LAB",,"A17-059844","1","P0000000","004700","1","STRAY","AT LARGE",,"MHENRY","2017-05-21T00:00:00.000","12:27:00.0000000","2017-05-21T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-21T00:00:00.000","13:09:00.0000000",,"K17-380845",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
