"objectid_1","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","taag_name","dist_name","x","y","geolocation"
"14","UF2017-077","39165","13211 EMILY RD","2017-01-07T00:00:00.000","7:40 PM","11000","Male","White","2015-03-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person","Arrest","NULL","Yes","13211","Emily","NULL","Rd.","48092","Black","Male","false","No injuries noted or visible","true","None detected","Assault/FV","4521","643","640","NORTH CENTRAL","Maham SpringValley*","D11","2500482.554290","7024480.590686","POINT (-96.765494 32.926897)"
"2623","UF2017-955","42573","1414 BELLEVIEW ST","2017-05-23T00:00:00.000","12:21 AM","6282","Male","White","1990-03-26T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort","Arrest","NULL","Yes","1414","Bellview","NULL","St.","32471","Black","Male","false","No injuries noted or visible","true","Alchohol","Sleeping in Public, Public Intoxication, Drug Possession - Felony","2105","152","150","CENTRAL",,"D2","2493370.973526","6967693.707003","POINT (-96.792136 32.771097)"
"2671","UF2017-978","43474","14018 BROOKGREEN DR","2017-07-02T00:00:00.000","7:56 PM","10439","Male","White","2012-09-26T00:00:00.000","false","No injuries noted or visible","false","Service Call","Joint Locks","Arrest","NULL","Yes","14018","Brookgreen","NULL","Dr.","50489","Hispanic","Male","true","Redness/Swelling","true","Alchohol","Assault/FV","1021","643","640","NORTH CENTRAL","Maham SpringValley*","D11","2501454.862926","7026663.970164","POINT (-96.762687 32.932703)"
"2119","UF2017-613","40997, 41328","4100 HOLMES ST","2017-03-29T00:00:00.000","9:10 AM","10696","Male","White","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","4100","Holmes","NULL","St.","49133","Black","Male","true","Abrasion/Scrape","true","None detected","Criminal Mischief, Evading Arrest, Drug Possession - Misdemeanor","2177","344","340","SOUTHEAST","JuliusSchepps Central*","D7","2500770.978947","6960837.564221","POINT (-96.767889 32.750665)"
"351","UF2017-1210","43712, 43840","1100 PARKVIEW AVE","2017-07-07T00:00:00.000","12:04 PM","9027","Male","White","2007-01-10T00:00:00.000","false","No injuries noted or visible","false","Pedestrian Stop","Taser, BD - Pushed","Active Aggression","1","Yes, Yes","1100","Parkview","NULL","Ave.","50608","White","Male","true","Abrasion/Scrape, Puncture","true","None detected","Evading Arrest, Other Misdemeanor Arrest","1207","113","110","CENTRAL",,"D2","2507259.497791","6976977.847584","POINT (-96.746538 32.795772)"
"127","UF2017-1067","43049, 43050","722 N MARSALIS AVE","2017-06-13T00:00:00.000","1:15 AM","7875","Male","White","2000-03-17T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks","Arrest","NULL","No, Yes","722","Marsalis Ave","N","Ave.","50209","Black","Male","false","No injuries noted or visible","true","None detected","Assault/FV","4100","411","410","SOUTHWEST","Jefferson Corridor*","D1","2486281.781001","6962253.824086","POINT (-96.81563 32.757072)"
"2269","UF2017-714","41624, 41625, 41626","7815 GARLAND RD","2017-04-22T00:00:00.000","1:00 AM","9884","Male","Hispanic","2009-06-10T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Held Suspect Down, Pressure Points","Arrest","NULL","No, Yes, Yes","7815","Garland","NULL","Rd.","49490","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","DWI","6028","234","230","NORTHEAST",,"D9","2513048.496595","6983129.280897","POINT (-96.727189 32.812524)"
"2382","UF2017-789","42414, 42415, 42416, 42417","17721 DALLAS PKWY","2017-05-14T00:00:00.000","2:30 AM","11120","Male","White","2015-12-02T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","Verbal Command, Verbal Command, Weapon display at Person, Handcuffing Take Down","Arrest","NULL","Yes, No, Yes, Yes","17721","Dallas Pkwy","NULL","Pkwy.","48433","White","Male","true","Hospital Drug Evaluation","true","Unknown Drugs","Burglary/Building","6058","613","610","NORTH CENTRAL",,"D12","2480578.204755","7047718.723105","POINT (-96.829659 32.990874)"
"764","UF2017-1495","44678","911 PLEASANT HILLS DR","2017-08-27T00:00:00.000","1:41 AM","11144","Male","White","2016-02-24T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Arm","Arrest","NULL","Yes","911","Pleasant Hills","NULL","Dr.","22550","Hispanic","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication","2206","335","330","SOUTHEAST",,"D5","2540095.849433","6951478.445547","POINT (-96.641223 32.724208)"
"2449","UF2017-836","42340, 42341, 42342","1600 CHESTNUT ST","2017-05-13T00:00:00.000","1:50 AM","10184","Male","White","2010-06-09T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down, Verbal Command, Hand Controlled Escort","Active Aggression","NULL","Yes, Yes, Yes","1600","Chestnut","NULL","St.","49896","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Public Intoxication","2080","153","150","CENTRAL",,"D2","2497879.954557","6971387.763719","POINT (-96.777351 32.780825)"
"827","UF2017-1537","45926, 45927","1804 MCMILLAN AVE","2017-10-27T00:00:00.000","11:30 PM","6544","Male","White","1990-09-24T00:00:00.000","true","Bruise","false","Arrest","Joint Locks, Verbal Command","Active Aggression","NULL","Yes, No","1804","McMillian","NULL","Ave.","52195","White","Female","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication","1161","144","140","CENTRAL","Ross Bennett*","D2","2498526.588222","6982618.824881","POINT (-96.774734 32.811819)"
"266","UF2017-1150","44166","9817 WALNUT ST","2017-08-05T00:00:00.000","4:00 PM","11051","Male","Hispanic","2015-07-15T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person","Weapon Display","NULL","Yes","9817","Walnut","NULL","St.","50895","Other","Male","false","No injuries noted or visible","true","None detected","Assault","9605","254","250","NORTHEAST","Forest Audelia*","D10","2515530.859315","7023254.153409","POINT (-96.715078 32.921628)"
"936","UF2017-1606","45052","13185 N CENTRAL EXPY","2017-09-08T00:00:00.000","12:25 PM","10498","Male","White","2013-04-10T00:00:00.000","false","No injuries noted or visible","false","Suspicious Activity","Taser","Arrest","2","Yes","13185","Central","N","Expwy.","51494","Black","Male","true","Puncture","true","Unknown","Warrant/Hold, Resisting Arrest, Drug Possession - Felony","4521","643","640","NORTH CENTRAL","Maham SpringValley*","D11","2501916.884022","7024776.678468","POINT (-96.761877 32.927501)"
"1004","UF2017-1647","43323, 43324, 43325","9522 FERGUSON RD","2017-06-25T00:00:00.000","4:00 AM","9933","Male","White","2009-08-19T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Hand Controlled Escort, BD - Pushed","Danger to self or others","NULL","No, Yes, Yes","9522","Ferguson","NULL","Rd.","50398","Hispanic","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Warrant/Hold","1178","223","220","NORTHEAST","JohnWest Buckner*","D7","2524827.773452","6985179.258244","POINT (-96.687296 32.818121)"
"1120","UF2017-172","39023, 39024, 39025","606 W 12TH ST","2017-01-03T00:00:00.000","4:20 AM","11026","Female","Hispanic","2015-06-03T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks, Held Suspect Down","Arrest","NULL","No, Yes, Yes","606","12th","W","St.","48018","Hispanic","Male","false","No injuries noted or visible","true","Unknown Drugs","Assault/FV, Resisting Arrest","4140","417","410","SOUTHWEST",,"D1","2481231.188197","6956627.984014","POINT (-96.832495 32.741148)"
"2023","UF2017-554","40293, 40294","1700 ROSS AVE","2017-03-03T00:00:00.000","9:12 PM","10698","Male","White","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","Verbal Command, Taser Display at Person","Active Aggression","NULL","No, No","1700","Ross","NULL","Ave.","48773","White","Male","false","No injuries noted or visible","true","Mentally unstable","Other Felony Arrest","2050","132","130","CENTRAL",,"D14","2490618.555039","6972913.299211","POINT (-96.800996 32.785458)"
"1057","UF2017-1681","46493, 46494","2801 LIVE OAK ST","2017-11-24T00:00:00.000","1:41 AM","10773","Male","Hispanic","2014-03-12T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","2801","LIVE OAK","NULL","St.","52528","White","Male","false","Injured prior to contact, Hospitalized","true","Mentally unstable","APOWW","2031","154","150","CENTRAL","Monument Good Latimer*","D14","2494408.946476","6974411.809930","POINT (-96.788228 32.78955)"
"515","UF2017-1312","44881","6104 L B J FWY","2017-09-04T00:00:00.000","9:30 PM","8151","Male","White","2001-11-30T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Handcuffing Take Down","Arrest","NULL","Yes","6104","LBJ","NULL","Frwy.","51331","Hispanic","Female","false","No injuries noted or visible","true","Alchohol","Assault/Public Servant, Warrant/Hold","1025","641","640","NORTH CENTRAL",,"D11","2489694.894446","7023618.321004",
"1425","UF2017-1919","46201, 46202","2725 N HARWOOD ST","2017-11-06T00:00:00.000","11:45 PM","10041","Female","Black","2009-11-11T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Weapon display at Person","Weapon Display","NULL","No, No","2725","Harwood","N","St.","52334","Asian","Male","false","No injuries noted or visible","true","Unknown","Burglary/Habitation","2040","122","120","CENTRAL",,"D2","2488591.578742","6975668.346220","POINT (-96.807296 32.793153)"
"1626","UF2017-2067","45825, 45826","8900 YADACK RD","2017-10-23T00:00:00.000","8:48 PM","10005","Male","Hispanic","2009-09-30T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Held Suspect Down","Danger to self or others","NULL","No, Yes","8900","Yaddack","NULL","Rd.","52134","Hispanic","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication, Warrant/Hold","4397","435","430","SOUTHWEST",,"D3","2444024.916838","6920891.310179","POINT (-96.955016 32.644444)"
"2048","UF2017-568","40517, 40518","8500 BELLINGHAM DR","2017-03-12T00:00:00.000","12:01 AM","8996","Female","White","2006-11-15T00:00:00.000","true","Redness/Swelling, Abrasion/Scrape","false","Arrest","Hand/Arm/Elbow Strike, Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes, Yes","8500","bellingham","NULL","Dr.","48889","Black","Female","true","Bloody Nose","true","Alchohol and unknown drugs","DWI, Assault/Public Servant, Resisting Search and Transport, Other Felony Arrest","1204","238","230","NORTHEAST",,"D7","2523642.143857","6978719.625251","POINT (-96.693209 32.799902)"
"2599","UF2017-931","42451, 42452","700 N GOOD LATIMER EXPY","2017-05-14T00:00:00.000","9:05 PM","11186","Male","Hispanic","2016-06-15T00:00:00.000","false","No injuries noted or visible","false","Service Call","Held Suspect Down, Verbal Command","Arrest","NULL","Yes, No","700","Good Latimer","N","Expwy.","49911","Hispanic","Female","true","Bruise","true","Alchohol and unknown drugs","Public Intoxication, Drug Possession - Felony, Warrant/Hold, Drug Possession - Misdemeanor, Resisting Arrest","2031","154","150","CENTRAL","Monument Good Latimer*","D14","2494016.335494","6973569.048493","POINT (-96.790068 32.787222)"
"984","UF2017-1634","45782, 45784","900 SAN JACINTO ST","2017-10-21T00:00:00.000","10:10 PM","10760","Male","White","2014-03-12T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser Display at Person, Verbal Command","Active Aggression","NULL","Yes, Yes","900","San Jacinto","NULL","St.","52108","Black","Female","false","No injuries noted or visible","true","Alchohol","Public Intoxication","2049","132","130","CENTRAL",,"D14","2489474.184276","6971395.229521","POINT (-96.804559 32.781516)"
"358","UF2017-1214","44135, 44136, 44137","9759 FOREST LN","2017-08-04T00:00:00.000","3:53 PM","8395","Male","White","2003-04-25T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, BD - Grabbed, Held Suspect Down","Detention/Frisk","NULL","No, Yes, Yes","9759","Forest","NULL","Ln.","50885","Black","Male","false","No injuries noted or visible","false","Mentally unstable","No Arrest","9604","255","250","NORTHEAST","Forest Audelia*","D10","2514728.929215","7018500.586199","POINT (-96.720129 32.909566)"
"720","UF2017-1467","44366","2203 EMPIRE CENTRAL","2017-08-14T00:00:00.000","7:00 PM","9368","Male","Hispanic","2014-06-18T00:00:00.000","false","No injuries noted or visible","false","Service Call","Handcuffing Take Down","Danger to self or others","NULL","Yes","2203","Empire Central","NULL","NULL","51043","White","Female","false","Abrasion/Scrape","true","Mentally unstable","APOWW","3083","513","510","NORTHWEST",,"D2","2474880.680620","6988526.122547","POINT (-96.851058 32.829168)"
"1050","UF2017-1677","45485","334 S HALL ST","2017-10-05T00:00:00.000","11:01 PM","10804","Female","Black","2014-05-07T00:00:00.000","false","No injuries noted or visible","false","Suspicious Activity","Weapon display at Person","Weapon Display","NULL","Yes","334","Hall","S","St.","51864","White","Male","true","Abrasion/Scrape, Elevated Heart Rate, Treated by DFD","true","Alchohol","APOWW","2080","153","150","CENTRAL","Monument Good Latimer*","D2","2497584.505407","6972061.789903","POINT (-96.778435 32.782588)"
"757","UF2017-1491","42967, 42968","933 CENTRE ST","2017-06-09T00:00:00.000","12:05 AM","10396","Male","White","2012-06-20T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","933","Centre","NULL","St.","50159","White","Male","false","No injuries noted or visible","true","None detected","Evading Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor","4131","417","410","SOUTHWEST","Jefferson Corridor*","D1","2479403.316520","6957059.251941","POINT (-96.839078 32.742316)"
"219","UF2017-1123","41224","2570 W RED BIRD LN","2017-04-06T00:00:00.000","5:02 PM","10654","Male","White","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Suspicious Activity","BD - Grabbed","Arrest","NULL","Yes","2570","Red Bird","W","Ln.","49266","Hispanic","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","4345","742","740","SOUTH CENTRAL","CampWisdom Chaucer*","D3","2473040.897629","6931007.242920","POINT (-96.860237 32.671074)"
"1470","UF2017-1946","45246, 45247, 45248, 45249","11111 WOODMEADOW PKWY","2017-09-22T00:00:00.000","11:45 AM","8395","Male","White","2003-04-25T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Take Down - Arm, Take Down - Body, Held Suspect Down","Arrest","NULL","No, No, No, Yes","11111","WOODMEADOW","NULL","Pkwy.","51696","Black","Male","true","Abrasion/Scrape","true","None detected","Assault/FV, Resisting Arrest","1132","228","220","NORTHEAST",,"D9","2538196.189998","6997020.065149","POINT (-96.645314 32.850066)"
"2390","UF2017-793","42286, 42287","5505 BELT LINE RD","2017-05-11T00:00:00.000","6:58 AM","8337","Male","White","2002-12-06T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Take Down - Group","Danger to self or others","NULL","No, Yes","5505","Beltline","NULL","Rd.","49873","Black","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","4421","625","620","NORTH CENTRAL",,"D11","2486409.640677","7034227.525820","POINT (-96.810917 32.954058)"
"1075","UF2017-1689","46747, 46748, 46749","2501 N FIELD ST","2017-12-03T00:00:00.000","4:40 PM","10818","Male","White","2014-05-07T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","Take Down - Head, Held Suspect Down, Verbal Command","Detention/Frisk","NULL","Yes, Yes, No","2501","Field","N","St.","44660","Black","Male","false","No injuries noted or visible","false","Unknown","No Arrest","2039","131","130","CENTRAL",,"D2","2488459.439155","6974507.557165","POINT (-96.807844 32.790408)"
"725","UF2017-1470","44639, 44640, 44641","11700 RAVENVIEW RD","2017-08-25T00:00:00.000","7:20 PM","10823","Male","Asian","2014-06-18T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Take Down - Group, Held Suspect Down","Arrest","NULL","No, No, Yes","11700","Ravenview","NULL","Rd.","48026","White","Male","true","Injury Not Related to Force","true","Unknown Drugs","Public Intoxication, Resisting Arrest, Other Felony Arrest","4406","356","350","SOUTHEAST",,"D8","2546546.093697","6939418.510152","POINT (-96.619765 32.690888)"
"1821","UF2017-367","40338, 40340, 40352","10911 WOODMEADOW PKWY","2017-03-04T00:00:00.000","5:00 PM","11099","Male","Hispanic","2015-10-21T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, No","10911","Woodmeadow","NULL","Pkwy.","48789","Hispanic","Female","false","No injuries noted or visible","true","Mentally unstable","Warrant/Hold, Resisting Arrest","1132","228","220","NORTHEAST",,"D9","2539623.692088","6995983.316915","POINT (-96.641425 32.847687)"
"1288","UF2017-1821","47037, 47038, 47039","3400 S CENTRAL EXPY","2017-12-23T00:00:00.000","1:34 AM","10896","Male","White","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Verbal Command, BD - Grabbed, Take Down - Arm","Arrest","NULL","No, No, Yes","3400","Central","S","Expwy.","52869","Black","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","DWI, Resisting Arrest","2163","345","340","SOUTHEAST","JuliusSchepps Central*","D7","2499927.176001","6964304.802390","POINT (-96.771009 32.761494)"
"309","UF2017-1180","43684, 43685, 43686","3603 PACESETTER DR","2017-07-10T00:00:00.000","6:29 PM","11037","Male","White","2015-06-03T00:00:00.000","true","Abrasion/Scrape","false","Service Call","BD - Pushed, Held Suspect Down, Held Suspect Down","Detention/Frisk","NULL","Yes, Yes, Yes","3603","Pacesetter","NULL","Dr.","50592","Black","Male","true","Abrasion/Scrape","true","None detected","APOWW","4367","754","750","SOUTH CENTRAL","Simpson Stuart BonnieView*","D8","2502836.073048","6930012.035783","POINT (-96.763318 32.666968)"
"2477","UF2017-856","42372, 42373, 42374","10300 PLANO RD","2017-05-14T00:00:00.000","1:30 AM","10647","Male","White","2013-09-25T00:00:00.000","true","Sprain/Strain","true","Crime in Progress","Verbal Command, Taser Display at Person, Taser","Arrest","1","No, No, Yes","10300","Plano","N","Rd.","49906","Hispanic","Male","true","Taser Burn Marks","true","Alchohol and unknown drugs","Evading Arrest, Other Felony Arrest, Warrant/Hold","1057","258","250","NORTHEAST",,"D10","2520914.445424","7011026.326750","POINT (-96.700291 32.889457)"
"1909","UF2017-451","39575","2950 W CAMP WISDOM RD","2017-01-29T00:00:00.000","1:52 PM","9928","Male","White","2009-08-19T00:00:00.000","false","No injuries noted or visible","false","Pedestrian Stop","BD - Grabbed","Arrest","NULL","No","2950","Camp Wisdom","W","Rd.","35812","Black","Male","false","No injuries noted or visible","true","FD-Unknown if Armed","Warrant/Hold, Drug Possession - Misdemeanor, Resisting Arrest","4360","744","740","SOUTH CENTRAL","CampWisdom Chaucer*","D8","2470747.553639","6927685.119120","POINT (-96.867527 32.662056)"
"1679","UF2017-239","39448, 39449","15220 MONTFORT DR","2017-01-21T00:00:00.000","11:30 AM","7543","Male","Hispanic","1997-07-25T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Joint Locks","Danger to self or others","NULL","No, Yes","15220","Montfort","NULL","Dr.","26381","White","Male","true","Abrasion/Scrape","true","Mentally unstable","Disorderly Conduct","6005","625","620","NORTH CENTRAL",,"D11","2484277.122353","7035365.393996","POINT (-96.818136 32.958912)"
"170","UF2017-1091","43297, 43298, 43299","8737 CHERRYBROOK DR","2017-06-24T00:00:00.000","12:45 AM","10872","Male","White","2015-09-09T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down, Verbal Command, Take Down - Body","Detention/Frisk","NULL","Yes, No, Yes","8737","Cherrybrook","NULL","Dr.","50382","Hispanic","Male","true","Treated by DFD","true","Mentally unstable","APOWW","1254","333","330","SOUTHEAST",,"D5","2530737.486766","6956609.907009","POINT (-96.670509 32.73871)"
"1509","UF2017-1973","47001","4600 S MALCOLM X BLVD","2017-12-21T00:00:00.000","4:33 AM","8894","Male","White","2006-08-11T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Active Aggression","1","Yes","4600","Malcolm X","S","Blvd.","52847","Black","Male","false","No injuries noted or visible","true","FD-Suspect w/ Other Weapon","Assault","2167","346","340","SOUTHEAST","Hatcher Scyene*","D7","2505343.370728","6962661.133308",
"2300","UF2017-737","41666, 41667","700 CONTINENTAL AVE","2017-04-24T00:00:00.000","4:00 PM","8759","Male","White","2005-12-16T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, BD - Pushed","Arrest","NULL","No, Yes","700","Continental","NULL","Ave.","49516","Black","Male","false","No injuries noted or visible","true","Mentally unstable","Warrant/Hold, Resisting Arrest","9201","131","130","CENTRAL",,"D2","2488170.612586","6972471.636111","POINT (-96.80849 32.784409)"
"1961","UF2017-505","38993, 38994, 38995","2660 FOREST LN","2017-01-01T00:00:00.000","5:00 AM","9724","Female","White","2009-01-21T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Hand Controlled Escort, Held Suspect Down","Arrest","NULL","No, Yes, Yes","2660","Forest","NULL","Ln.","47991","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Resisting Arrest, Warrant/Hold","3005","552","550","NORTHWEST","Forest Dennis*","D6","2463113.830141","7017443.882560","POINT (-96.887585 32.909147)"
"615","UF2017-1388","45980","3820 BONNIE VIEW RD","2017-04-12T00:00:00.000","12:52 PM","8386","Female","Black","2003-04-25T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Taser","Arrest","3","Yes","3820","Bonnie View","NULL","Rd.","49854","Black","Male","true","Taser Burn Marks","true","Unknown Drugs","Assault/Public Servant, Evading Arrest, Public Intoxication, Warrant/Hold","4389","756","750","SOUTH CENTRAL",,"D8","2506322.652750","6915087.621600","POINT (-96.774866 32.712393)"
"1192","UF2017-176","39622, 39623, 39624","3062 GROVEVIEW DR","2017-02-05T00:00:00.000","8:45 PM","10884","Male","Black","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Taser Display at Person, Take Down - Arm, Take Down - Body","Assault to Other Person","NULL","No, No, Yes","3062","Groveview","NULL","Dr.","48059","Hispanic","Male","true","Bloody Nose","true","Unknown","Assault/Public Servant","4237","445","440","SOUTHWEST",,"D3","2469539.774495","6944493.493210","POINT (-96.870206 32.708277)"
"633","UF2017-1403","45494, 45495","3600 LA JOYA DR","2017-10-06T00:00:00.000","12:30 AM","9783","Male","White","2009-03-18T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Body, Held Suspect Down","Arrest","NULL","Yes, Yes","3600","La Joya","NULL","Dr.","51866","Black","Male","false","No injuries noted or visible","true","Unknown","Evading Arrest, Drug Possession - Misdemeanor, Robbery","3046","526","520","NORTHWEST",,"D2","2472386.158229","7004185.401036","POINT (-96.858728 32.872237)"
"595","UF2017-1374","42275, 42276, 42277, 42278, 45317","100 N AUGUSTA ST","2017-05-10T00:00:00.000","2:24 AM","9027","Male","White","2007-01-10T00:00:00.000","false","No injuries noted or visible","false","Traffic Stop","BD - Grabbed, Feet/Leg/Knee Strike, Joint Locks, Taser Display at Person, Taser","Active Aggression","2","No, No, No, No, No","100","Augusta","N","St.","49867","White","Male","true","Abrasion/Scrape, Laceration/Cut","true","FD-Unknown if Armed","Resisting Arrest, Warrant/Hold","1186","114","110","CENTRAL",,"D2","2503665.310062","6978634.743570","POINT (-96.757657 32.800045)"
"2642","UF2017-960","43603, 43604, 43605","3000 S MALCOLM X BLVD","2017-06-03T00:00:00.000","3:39 PM","10977","Male","White","2015-01-28T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Verbal Command, BD - Tripped, Taser Display at Person","Arrest","NULL","No, Yes, Yes","3000","Malcolm X","NULL","Blvd.","30141","Black","Male","true","Abrasion/Scrape","true","Alchohol","Evading Arrest, DWI","2129","343","340","SOUTHEAST","JuliusSchepps Central*","D7","2500710.602840","6967131.349483",
"1321","UF2017-1842","44903, 44904","2900 E ILLINOIS AVE","2017-09-05T00:00:00.000","1:55 PM","7832","Male","White","1999-11-03T00:00:00.000","true","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks","Active Aggression","NULL","No, Yes","2900","Illinois","E","Ave.","39328","Black","Female","false","No injuries noted or visible","true","Unknown Drugs","Prostitution, Resisting Arrest","4225","728","720","SOUTH CENTRAL",,"D4","2497915.404469","6947938.520305","POINT (-96.778368 32.716497)"
"1757","UF2017-316","39030, 39031, 39489","4500 HARRY HINES BLVD","2017-01-03T00:00:00.000","9:00 AM","5260","Male","White","1985-08-15T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, Joint Locks, Verbal Command","Arrest","NULL","Yes, Yes, No","4500","harry hines","NULL","Blvd.","48021","White","Male","false","No injuries noted or visible","true","Unknown Drugs","Warrant/Hold, Resisting Arrest, Drug Possession - Felony","3113","541","540","NORTHWEST",,"D2","2481934.101809","6980222.170885","POINT (-96.828823 32.805824)"
"1379","UF2017-1887","47164, 47165, 47166, 47167","8700 N STEMMONS FWY","2017-12-28T00:00:00.000","11:00 AM","10279","Female","Asian","2010-09-29T00:00:00.000","true","Redness/Swelling, Bruise","false","Call for Cover","Verbal Command, Take Down - Arm, Take Down - Body, Held Suspect Down","Danger to self or others","NULL","No, No, No, Yes","8700","Stemmons","N","Frwy.","52908","Black","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","3078","522","520","NORTHWEST",,"D6","2467869.006832","6989290.388236","POINT (-96.873659 32.830862)"
"2187","UF2017-654","41326, 41327","2400 DAWSON ST","2017-04-09T00:00:00.000","2:34 AM","10907","Male","Hispanic","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","2400","Dawson","NULL","St.","49319","Hispanic","Male","false","No injuries noted or visible","true","Unknown","Sexual Assault","2094","152","150","CENTRAL",,"D2","2496368.325374","6969220.649117","POINT (-96.782089 32.77533)"
"2031","UF2017-558","40557, 40558","4800 L B J FWY","2017-03-07T00:00:00.000","10:48 PM","10439","Male","White","2012-09-26T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person","Weapon Display","NULL","Yes, Yes","4800","L B J","NULL","Frwy.","0","White","Male","false","No injuries noted or visible","false","NULL","No Arrest","3009","556","550","NORTHWEST",,"D13","2481807.384422","7023822.124783",
"766","UF2017-1496","43487, 43488, 44419","125 S MURDEAUX LN","2017-07-02T00:00:00.000","9:30 AM","10405","Female","Hispanic","2012-06-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, BD - Grabbed, Verbal Command","Weapon Display","NULL","Yes, Yes, Yes","125","Murdeaux","S","Ln.","50498","Black","Female","false","No injuries noted or visible","true","Mentally unstable","Burglary/Habitation, Warrant/Hold","2215","351","350","SOUTHEAST","Loop12 JimMiller*","D8","2524150.058320","6946743.435783","POINT (-96.69329 32.711588)"
"451","UF2017-1271","43210, 43211, 43212, 43213, 43214, 43215","667 EDGEGLEN DR","2017-06-16T00:00:00.000","1:25 PM","10696","Male","White","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Joint Locks, Take Down - Arm, Held Suspect Down, Joint Locks","Arrest","NULL","No, No, No, Yes, Yes, Yes","337","Edgeglen","NULL","Dr.","42165","Black","Female","true","Abrasion/Scrape","true","Mentally unstable","Assault/FV, Resisting Arrest, Warrant/Hold","2204","334","330","SOUTHEAST",,"D5","2534397.381367","6950447.604318","POINT (-96.65969 32.72189)"
