"district_id","status","group_type","district_number","sub_district_number","countywide","name_1","name_2","abbr","state_code","contact","care_of","mail_city","mail_state","mail_country","mail_zip","phone_1","phone_2","fax","email","newspaper","letter","next_election","statute","partisan","rotates_by","exceptions","rotation_inventory","address_validation","comment_id","district_trans_id","ltd","timestamp","foreign_id","web_site","gen_field","location_1"
"12913","A","PCO","2162",,"N","PRECINCT SEA 36-2162 PCO","PCO 2162","PCO 2162",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A8A5",,,,
"12284","A","PCO","1329",,"N","PRECINCT SEA 36-1329 PCO","PCO 1329","PCO 1329",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A62E",,,,
"12834","A","PCO","2027",,"N","PRECINCT SEA 43-2027 PCO","PCO 2027","PCO 2027",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A856",,,,
"12749","A","PCO","1911",,"N","PRECINCT SEA 37-1911 PCO","PCO 1911","PCO 1911",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A801",,,,
"13700","A","PCO","3326",,"N","PRECINCT BROOKSHIRE PCO","PCO 3326","PCO 3326",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.8","000000001E79ABBB",,,,
"12057","A","PCO","989",,"N","PRECINCT RNT 41-0989 PCO","PCO 0989","PCO 0989",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.6","000000001E79A549",,,,
"13127","A","PCO","2501",,"N","PRECINCT SEA 34-2501 PCO","PCO 2501","PCO 2501",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A97C",,,,
"12585","A","PCO","1696",,"N","PRECINCT SEA 36-1696 PCO","PCO 1696","PCO 1696",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A75C",,,,
"12966","A","PCO","2272",,"N","PRECINCT SEA 46-2272 PCO","PCO 2272","PCO 2272",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A8DA",,,,
"13342","A","PCO","2791",,"N","PRECINCT SAM 45-2791 PCO","PCO 2791","PCO 2791",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA54",,,,
"12659","A","PCO","1780",,"N","PRECINCT SEA 43-1780 PCO","PCO 1780","PCO 1780",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A7A6",,,,
"11877","A","PCO","702",,"N","PRECINCT MCDIVITT PCO","PCO 0702","PCO 0702",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A494",,,,
"12272","A","PCO","1314",,"N","PRECINCT SEA 46-1314 PCO","PCO 1314","PCO 1314",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A622",,,,
"12717","A","PCO","1872",,"N","PRECINCT SEA 37-1872 PCO","PCO 1872","PCO 1872",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A7E0",,,,
"11613","A","PCO","270",,"N","PRECINCT KEN 33-0270 PCO","PCO 0270","PCO 0270",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A38B",,,,
"12617","A","PCO","1734",,"N","PRECINCT SEA 36-1734 PCO","PCO 1734","PCO 1734",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A77C",,,,
"13071","A","PCO","2409",,"N","PRECINCT ISS 41-2409 PCO","PCO 2409","PCO 2409",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A944",,,,
"12438","A","PCO","1498",,"N","PRECINCT SEA 34-1498 PCO","PCO 1498","PCO 1498",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6C8",,,,
"12416","A","PCO","1472",,"N","PRECINCT SEA 34-1472 PCO","PCO 1472","PCO 1472",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6B2",,,,
"13543","A","PCO","3091",,"N","PRECINCT FED 30-3091 PCO","PCO 3091","PCO 3091",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB1E",,,,
"13554","A","PCO","3104",,"N","PRECINCT SET 33-3104 PCO","PCO 3104","PCO 3104",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB29",,,,
"12008","A","PCO","919",,"N","PRECINCT PRESTON PCO","PCO 0919","PCO 0919",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.6","000000001E79A518",,,,
"13589","A","PCO","3186",,"N","PRECINCT FALCON PCO","PCO 3186","PCO 3186",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB4C",,,,
"13584","A","PCO","3174",,"N","PRECINCT KEN 33-3174 PCO","PCO 3174","PCO 3174",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB47",,,,
"13357","A","PCO","2816",,"N","PRECINCT RNT 11-2816 PCO","PCO 2816","PCO 2816",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA63",,,,
"13379","A","PCO","2861",,"N","PRECINCT SEA 37-2861 PCO","PCO 2861","PCO 2861",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AA79",,,,
"12702","A","PCO","1855",,"N","PRECINCT SEA 43-1855 PCO","PCO 1855","PCO 1855",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A7D1",,,,
"13279","A","PCO","2708",,"N","PRECINCT KEN 47-2708 PCO","PCO 2708","PCO 2708",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA15",,,,
"12881","A","PCO","2100",,"N","PRECINCT SEA 46-2100 PCO","PCO 2100","PCO 2100",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A885",,,,
"13320","A","PCO","2763",,"N","PRECINCT LFP 46-2763 PCO","PCO 2763","PCO 2763",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA3E",,,,
"13015","A","PCO","2332",,"N","PRECINCT SEA 46-2332 PCO","PCO 2332","PCO 2332",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A90C",,,,
"13243","A","PCO","2651",,"N","PRECINCT ROSE PCO","PCO 2651","PCO 2651",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79A9F0",,,,
"13511","A","PCO","3053",,"N","PRECINCT FED 30-3053 PCO","PCO 3053","PCO 3053",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AAFD",,,,
"11727","A","PCO","462",,"N","PRECINCT SHL 32-0462 PCO","PCO 0462","PCO 0462",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A3FD",,,,
"12807","A","PCO","1993",,"N","PRECINCT SEA 43-1993 PCO","PCO 1993","PCO 1993",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A83B",,,,
"12353","A","PCO","1406",,"N","PRECINCT SEA 43-1406 PCO","PCO 1406","PCO 1406",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A673",,,,
"11595","A","PCO","239",,"N","PRECINCT B-D 05-0239 PCO","PCO 0239","PCO 0239",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A379",,,,
"12977","A","PCO","2286",,"N","PRECINCT SEA 46-2286 PCO","PCO 2286","PCO 2286",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A8E5",,,,
"13660","A","PCO","3279",,"N","PRECINCT COV 47-3279 PCO","PCO 3279","PCO 3279",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.8","000000001E79AB93",,,,
"12485","A","PCO","1558",,"N","PRECINCT SEA 37-1558 PCO","PCO 1558","PCO 1558",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6F7",,,,
"12094","A","PCO","1040",,"N","PRECINCT KIR 45-1040 PCO","PCO 1040","PCO 1040",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A56E",,,,
"12157","A","PCO","1146",,"N","PRECINCT DES 33-1146 PCO","PCO 1146","PCO 1146",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A5AE",,,,
"11581","A","PCO","220",,"N","PRECINCT BEL 41-0220 PCO","PCO 0220","PCO 0220",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A36B",,,,
"11876","A","PCO","701",,"N","PRECINCT BUR 33-0701 PCO","PCO 0701","PCO 0701",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A493",,,,
"12279","A","PCO","1323",,"N","PRECINCT SEA 36-1323 PCO","PCO 1323","PCO 1323",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A629",,,,
"11497","A","PCO","102",,"N","PRECINCT BEL 41-0102 PCO","PCO 0102","PCO 0102",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.2","000000001E79A317",,,,
"13711","A","PCO","3338",,"N","PRECINCT HERON PCO","PCO 3338","PCO 3338",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.8","000000001E79ABC6",,,,
"13147","A","PCO","2524",,"N","PRECINCT SEA 36-2524 PCO","PCO 2524","PCO 2524",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A990",,,,
"12141","A","PCO","1117",,"N","PRECINCT STAR LAKE PCO","PCO 1117","PCO 1117",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A59E",,,,
"13088","A","PCO","2444",,"N","PRECINCT KMR 46-2444 PCO","PCO 2444","PCO 2444",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A955",,,,
"12563","A","PCO","1667",,"N","PRECINCT SEA 36-1667 PCO","PCO 1667","PCO 1667",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A746",,,,
"11766","A","PCO","532",,"N","PRECINCT DES 33-0532 PCO","PCO 0532","PCO 0532",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A425",,,,
"13098","A","PCO","2457",,"N","PRECINCT KIR 01-2457 PCO","PCO 2457","PCO 2457",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A95F",,,,
"13675","A","PCO","3298",,"N","PRECINCT SAM 45-3298 PCO","PCO 3298","PCO 3298",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.8","000000001E79ABA2",,,,
"12331","A","PCO","1382",,"N","PRECINCT SEA 36-1382 PCO","PCO 1382","PCO 1382",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A65D",,,,
"12210","A","PCO","1235",,"N","PRECINCT BEL 41-1235 PCO","PCO 1235","PCO 1235",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A5E3",,,,
"13230","A","PCO","2636",,"N","PRECINCT RED 48-2636 PCO","PCO 2636","PCO 2636",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79A9E3",,,,
"11716","A","PCO","437",,"N","PRECINCT DES 33-0437 PCO","PCO 0437","PCO 0437",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A3F2",,,,
"11482","A","PCO","78",,"N","PRECINCT AUB 31-0078 PCO","PCO 0078","PCO 0078",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.2","000000001E79A308",,,,
"12189","A","PCO","1203",,"N","PRECINCT COV 47-1203 PCO","PCO 1203","PCO 1203",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A5CE",,,,
"12427","A","PCO","1484",,"N","PRECINCT SEA 34-1484 PCO","PCO 1484","PCO 1484",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6BD",,,,
"13579","A","PCO","3159",,"N","PRECINCT SEA 37-3159 PCO","PCO 3159","PCO 3159",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB42",,,,
"12025","A","PCO","945",,"N","PRECINCT RED 48-0945 PCO","PCO 0945","PCO 0945",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.6","000000001E79A529",,,,
"11803","A","PCO","590",,"N","PRECINCT KEN 33-0590 PCO","PCO 0590","PCO 0590",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A44A",,,,
"11914","A","PCO","770",,"N","PRECINCT M-I 41-0770 PCO","PCO 0770","PCO 0770",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A4B9",,,,
"13066","A","PCO","2401",,"N","PRECINCT ISS 41-2401 PCO","PCO 2401","PCO 2401",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A93F",,,,
"12543","A","PCO","1635",,"N","PRECINCT SEA 37-1635 PCO","PCO 1635","PCO 1635",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A732",,,,
"13204","A","PCO","2599",,"N","PRECINCT KEN 47-2599 PCO","PCO 2599","PCO 2599",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A9C9",,,,
"13198","A","PCO","2592",,"N","PRECINCT SEA 36-2592 PCO","PCO 2592","PCO 2592",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A9C3",,,,
"12797","A","PCO","1977",,"N","PRECINCT SEA 46-1977 PCO","PCO 1977","PCO 1977",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A831",,,,
"13528","A","PCO","3074",,"N","PRECINCT SET 33-3074 PCO","PCO 3074","PCO 3074",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB0F",,,,
"12802","A","PCO","1984",,"N","PRECINCT SEA 43-1984 PCO","PCO 1984","PCO 1984",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A836",,,,
"12358","A","PCO","1412",,"N","PRECINCT SEA 34-1412 PCO","PCO 1412","PCO 1412",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A678",,,,
"12934","A","PCO","2216",,"N","PRECINCT SEA 32-2216 PCO","PCO 2216","PCO 2216",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A8BA",,,,
"11729","A","PCO","469",,"N","PRECINCT GLASGOW PCO","PCO 0469","PCO 0469",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A3FF",,,,
"11600","A","PCO","251",,"N","PRECINCT BUR 33-0251 PCO","PCO 0251","PCO 0251",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A37E",,,,
"13498","A","PCO","3040",,"N","PRECINCT FED 30-3040 PCO","PCO 3040","PCO 3040",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AAF0",,,,
"13611","A","PCO","3214",,"N","PRECINCT SAM 41-3214 PCO","PCO 3214","PCO 3214",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB62",,,,
"13103","A","PCO","2465",,"N","PRECINCT M-I 41-2465 PCO","PCO 2465","PCO 2465",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A964",,,,
"12448","A","PCO","1510",,"N","PRECINCT SEA 34-1510 PCO","PCO 1510","PCO 1510",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6D2",,,,
"13325","A","PCO","2768",,"N","PRECINCT KIR 01-2768 PCO","PCO 2768","PCO 2768",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA43",,,,
"12998","A","PCO","2311",,"N","PRECINCT SEA 46-2311 PCO","PCO 2311","PCO 2311",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A8FA",,,,
"11656","A","PCO","333",,"N","PRECINCT BEL 41-0333 PCO","PCO 0333","PCO 0333",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A3B6",,,,
"12225","A","PCO","1258",,"N","PRECINCT SEA 34-1258 PCO","PCO 1258","PCO 1258",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A5F2",,,,
"12459","A","PCO","1521",,"N","PRECINCT SEA 34-1521 PCO","PCO 1521","PCO 1521",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6DD",,,,
"11771","A","PCO","537",,"N","PRECINCT SHL 32-0537 PCO","PCO 0537","PCO 0537",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A42A",,,,
"12406","A","PCO","1462",,"N","PRECINCT SEA 34-1462 PCO","PCO 1462","PCO 1462",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6A8",,,,
"13557","A","PCO","3110",,"N","PRECINCT FED 30-3110 PCO","PCO 3110","PCO 3110",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB2C",,,,
"11830","A","PCO","628",,"N","PRECINCT KIR 48-0628 PCO","PCO 0628","PCO 0628",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A465",,,,
"12010","A","PCO","921",,"N","PRECINCT SHL 32-0921 PCO","PCO 0921","PCO 0921",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.6","000000001E79A51A",,,,
"13172","A","PCO","2556",,"N","PRECINCT BEL 41-2556 PCO","PCO 2556","PCO 2556",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A9A9",,,,
"12253","A","PCO","1294",,"N","PRECINCT SEA 36-1294 PCO","PCO 1294","PCO 1294",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A60F",,,,
"13458","A","PCO","2996",,"N","PRECINCT FED 30-2996 PCO","PCO 2996","PCO 2996",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AAC8",,,,
"13365","A","PCO","2839",,"N","PRECINCT AUB 47-2839 PCO","PCO 2839","PCO 2839",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AA6B",,,,
"12844","A","PCO","2043",,"N","PRECINCT SEA 43-2043 PCO","PCO 2043","PCO 2043",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A860",,,,
"12654","A","PCO","1773",,"N","PRECINCT SEA 36-1773 PCO","PCO 1773","PCO 1773",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A7A1",,,,
"13352","A","PCO","2810",,"N","PRECINCT MATTHEW PCO","PCO 2810","PCO 2810",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA5E",,,,
"11931","A","PCO","789",,"N","PRECINCT M-I 41-0789 PCO","PCO 0789","PCO 0789",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A4CA",,,,
"11978","A","PCO","861",,"N","PRECINCT SHL 32-0861 PCO","PCO 0861","PCO 0861",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.6","000000001E79A4F9",,,,
"12538","A","PCO","1630",,"N","PRECINCT SEA 37-1630 PCO","PCO 1630","PCO 1630",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A72D",,,,
"13130","A","PCO","2504",,"N","PRECINCT SEA 36-2504 PCO","PCO 2504","PCO 2504",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A97F",,,,
"11465","A","PCO","50",,"N","PRECINCT AUB 31-0050 PCO","PCO 0050","PCO 0050",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.2","000000001E79A2F6",,,,
"11524","A","PCO","135",,"N","PRECINCT BEL 48-0135 PCO","PCO 0135","PCO 0135",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.2","000000001E79A332",,,,
"13479","A","PCO","3021",,"N","PRECINCT FED 30-3021 PCO","PCO 3021","PCO 3021",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AADD",,,,
"12316","A","PCO","1366",,"N","PRECINCT SEA 43-1366 PCO","PCO 1366","PCO 1366",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A64E",,,,
"12770","A","PCO","1940",,"N","PRECINCT SEA 37-1940 PCO","PCO 1940","PCO 1940",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A816",,,,
"13629","A","PCO","3234",,"N","PRECINCT FED 30-3234 PCO","PCO 3234","PCO 3234",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB74",,,,
"13643","A","PCO","3260",,"N","PRECINCT AUB 47-3260 PCO","PCO 3260","PCO 3260",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.8","000000001E79AB82",,,,
"13310","A","PCO","2749",,"N","PRECINCT SEA 36-2749 PCO","PCO 2749","PCO 2749",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA34",,,,
"12691","A","PCO","1841",,"N","PRECINCT SEA 37-1841 PCO","PCO 1841","PCO 1841",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A7C6",,,,
"13056","A","PCO","2383",,"N","PRECINCT ALPINE PCO","PCO 2383","PCO 2383",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A935",,,,
"12866","A","PCO","2081",,"N","PRECINCT SEA 43-2081 PCO","PCO 2081","PCO 2081",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A876",,,,
"12242","A","PCO","1279",,"N","PRECINCT SEA 43-1279 PCO","PCO 1279","PCO 1279",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A604",,,,
"12649","A","PCO","1768",,"N","PRECINCT SEA 36-1768 PCO","PCO 1768","PCO 1768",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A79C",,,,
"12670","A","PCO","1808",,"N","PRECINCT SEA 36-1808 PCO","PCO 1808","PCO 1808",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A7B1",,,,
"11556","A","PCO","180",,"N","PRECINCT BEL 41-0180 PCO","PCO 0180","PCO 0180",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A352",,,,
"12817","A","PCO","2006",,"N","PRECINCT SEA 43-2006 PCO","PCO 2006","PCO 2006",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A845",,,,
"13187","A","PCO","2575",,"N","PRECINCT SAM 45-2575 PCO","PCO 2575","PCO 2575",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A9B8",,,,
"13496","A","PCO","3038",,"N","PRECINCT FED 30-3038 PCO","PCO 3038","PCO 3038",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AAEE",,,,
"11989","A","PCO","885",,"N","PRECINCT PAC 30-0885 PCO","PCO 0885","PCO 0885",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.6","000000001E79A505",,,,
"12321","A","PCO","1371",,"N","PRECINCT SEA 43-1371 PCO","PCO 1371","PCO 1371",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.8","000000001E79A653",,,,
"12792","A","PCO","1970",,"N","PRECINCT SEA 46-1970 PCO","PCO 1970","PCO 1970",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.1","000000001E79A82C",,,,
"13262","A","PCO","2680",,"N","PRECINCT WOD 45-2680 PCO","PCO 2680","PCO 2680",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA04",,,,
"12976","A","PCO","2285",,"N","PRECINCT SEA 46-2285 PCO","PCO 2285","PCO 2285",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.3","000000001E79A8E4",,,,
"12121","A","PCO","1085",,"N","PRECINCT SILVER SPURS PCO","PCO 1085","PCO 1085",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A58A",,,,
"12453","A","PCO","1515",,"N","PRECINCT SEA 34-1515 PCO","PCO 1515","PCO 1515",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A6D7",,,,
"11697","A","PCO","407",,"N","PRECINCT SHL 32-0407 PCO","PCO 0407","PCO 0407",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A3DF",,,,
"13347","A","PCO","2803",,"N","PRECINCT COLLEEN PCO","PCO 2803","PCO 2803",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.5","000000001E79AA59",,,,
"13530","A","PCO","3076",,"N","PRECINCT SET 33-3076 PCO","PCO 3076","PCO 3076",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB11",,,,
"11495","A","PCO","100",,"N","PRECINCT SAM 41-0100 PCO","PCO 0100","PCO 0100",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.2","000000001E79A315",,,,
"12839","A","PCO","2035",,"N","PRECINCT SEA 43-2035 PCO","PCO 2035","PCO 2035",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.2","000000001E79A85B",,,,
"13362","A","PCO","2836",,"N","PRECINCT KEN 47-2836 PCO","PCO 2836","PCO 2836",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AA68",,,,
"12390","A","PCO","1444",,"N","PRECINCT SEA 34-1444 PCO","PCO 1444","PCO 1444",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.9","000000001E79A698",,,,
"11627","A","PCO","292",,"N","PRECINCT CARPENTER PCO","PCO 0292","PCO 0292",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.3","000000001E79A399",,,,
"12517","A","PCO","1600",,"N","PRECINCT SEA 11-1600 PCO","PCO 1600","PCO 1600",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A718",,,,
"12126","A","PCO","1096",,"N","PRECINCT GRIZZLY PCO","PCO 1096","PCO 1096",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A58F",,,,
"11688","A","PCO","392",,"N","PRECINCT EARLINGTON PCO","PCO 0392","PCO 0392",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A3D6",,,,
"11903","A","PCO","757",,"N","PRECINCT M-I 41-0757 PCO","PCO 0757","PCO 0757",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A4AE",,,,
"11759","A","PCO","520",,"N","PRECINCT HI-VALLEY PCO","PCO 0520","PCO 0520",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.4","000000001E79A41E",,,,
"13628","A","PCO","3233",,"N","PRECINCT TUK 11-3233 PCO","PCO 3233","PCO 3233",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.7","000000001E79AB73",,,,
"13219","A","PCO","2623",,"N","PRECINCT DES 33-2623 PCO","PCO 2623","PCO 2623",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.4","000000001E79A9D8",,,,
