"precinct","race","legislativedistrict","countycouncil","congressionaldistrict","countergroup","countertype","sumofcount"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Jane Aras","68"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Gregg Smith","57"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Write-in","0"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Times Counted","133"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Times Under Voted","15"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Write-in","3"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Ryan Calkins","74"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Norman Z. Sigler","41"
"BEL 48-0153","Port of Seattle Commissioner Position No. 1","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","Court of Appeals, Division 1, District 1 Judge Position No. 3","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","Court of Appeals, Division 1, District 1 Judge Position No. 3","48","6","9","Total","Times Counted","133"
"BEL 48-0153","Court of Appeals, Division 1, District 1 Judge Position No. 3","48","6","9","Total","Times Under Voted","55"
"BEL 48-0153","Court of Appeals, Division 1, District 1 Judge Position No. 3","48","6","9","Total","James R. Verellen","74"
"BEL 48-0153","Court of Appeals, Division 1, District 1 Judge Position No. 3","48","6","9","Total","Write-in","4"
"BEL 48-0153","Court of Appeals, Division 1, District 1 Judge Position No. 3","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","State of Washington Advisory Vote No. 37","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","State of Washington Advisory Vote No. 37","48","6","9","Total","Times Counted","133"
"BEL 48-0153","State of Washington Advisory Vote No. 37","48","6","9","Total","Times Under Voted","2"
"BEL 48-0153","State of Washington Advisory Vote No. 37","48","6","9","Total","Maintained","48"
"BEL 48-0153","State of Washington Advisory Vote No. 37","48","6","9","Total","Repealed","83"
"BEL 48-0153","State of Washington Advisory Vote No. 37","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","State of Washington Advisory Vote No. 38","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","State of Washington Advisory Vote No. 38","48","6","9","Total","Times Counted","133"
"BEL 48-0153","State of Washington Advisory Vote No. 38","48","6","9","Total","Times Under Voted","7"
"BEL 48-0153","State of Washington Advisory Vote No. 38","48","6","9","Total","Repealed","69"
"BEL 48-0153","State of Washington Advisory Vote No. 38","48","6","9","Total","Maintained","57"
"BEL 48-0153","State of Washington Advisory Vote No. 38","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Times Counted","133"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Times Under Voted","6"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Ruth Lipscomb","62"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Write-in","0"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Jared Nieuwenhuis","65"
"BEL 48-0153","City of Bellevue Council Position No. 4","48","6","9","Total","Times Over Voted","0"
"SEA 34-1515","King County Charter Amendment No. 1","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","King County Charter Amendment No. 1","34","8","7","Total","Times Counted","277"
"SEA 34-1515","King County Charter Amendment No. 1","34","8","7","Total","Times Under Voted","18"
"SEA 34-1515","King County Charter Amendment No. 1","34","8","7","Total","No","33"
"SEA 34-1515","King County Charter Amendment No. 1","34","8","7","Total","Yes","226"
"SEA 34-1515","King County Charter Amendment No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Under Voted","21"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Write-in","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Toshiko Grace Hasegawa","178"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Peter Steinbrueck","78"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","King County Charter Amendment No. 2","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","King County Charter Amendment No. 2","34","8","7","Total","Times Counted","277"
"SEA 34-1515","King County Charter Amendment No. 2","34","8","7","Total","Times Under Voted","19"
"SEA 34-1515","King County Charter Amendment No. 2","34","8","7","Total","No","10"
"SEA 34-1515","King County Charter Amendment No. 2","34","8","7","Total","Yes","248"
"SEA 34-1515","King County Charter Amendment No. 2","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Times Counted","277"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Times Under Voted","9"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Write-in","0"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Nikkita Oliver","139"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Sara Nelson","129"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","King County Executive","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","King County Executive","34","8","7","Total","Times Counted","277"
"SEA 34-1515","King County Executive","34","8","7","Total","Times Under Voted","13"
"SEA 34-1515","King County Executive","34","8","7","Total","Write-in","0"
"SEA 34-1515","King County Executive","34","8","7","Total","Dow Constantine","147"
"SEA 34-1515","King County Executive","34","8","7","Total","Joe Nguyen","117"
"SEA 34-1515","King County Executive","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Under Voted","23"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Stephanie Bowman","59"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Write-in","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Hamdi Mohamed","195"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","State of Washington Advisory Vote No. 36","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Counted","277"
"SEA 34-1515","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Under Voted","13"
"SEA 34-1515","State of Washington Advisory Vote No. 36","34","8","7","Total","Repealed","60"
"SEA 34-1515","State of Washington Advisory Vote No. 36","34","8","7","Total","Maintained","204"
"SEA 34-1515","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Times Counted","277"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Times Under Voted","14"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Nicole Thomas-Kennedy","143"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Write-in","1"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Ann Davison","119"
"SEA 34-1515","City of Seattle City Attorney","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Times Counted","277"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Times Under Voted","14"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Write-in","2"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Teresa Mosqueda","177"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Kenneth Wilson","84"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","Times Counted","277"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","Times Under Voted","3"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","M. Lorena Gonz�lez","132"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","Write-in","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","Bruce Harrell","142"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Under Voted","27"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Write-in","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Ryan Calkins","201"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Norman Z. Sigler","49"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Under Voted","22"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Write-in","0"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Dan Harder","32"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Michelle Sarju","223"
"SEA 34-1515","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Under Voted","102"
"SEA 34-1515","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","James R. Verellen","172"
"SEA 34-1515","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Write-in","3"
"SEA 34-1515","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","State of Washington Advisory Vote No. 37","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Counted","277"
"SEA 34-1515","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Under Voted","15"
"SEA 34-1515","State of Washington Advisory Vote No. 37","34","8","7","Total","Maintained","197"
"SEA 34-1515","State of Washington Advisory Vote No. 37","34","8","7","Total","Repealed","65"
"SEA 34-1515","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","State of Washington Advisory Vote No. 38","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Counted","277"
"SEA 34-1515","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Under Voted","22"
"SEA 34-1515","State of Washington Advisory Vote No. 38","34","8","7","Total","Repealed","59"
"SEA 34-1515","State of Washington Advisory Vote No. 38","34","8","7","Total","Maintained","196"
"SEA 34-1515","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Under Voted","30"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Genesis Williamson","17"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Write-in","0"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Brandon K. Hersey","230"
"SEA 34-1515","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Over Voted","0"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Registered Voters","421"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Counted","277"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Under Voted","27"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Laura Marie Rivera","53"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Write-in","0"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Vivian Song Maritz","197"
"SEA 34-1515","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","King County Charter Amendment No. 1","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","King County Charter Amendment No. 1","34","8","7","Total","Times Counted","270"
"SEA 34-1516","King County Charter Amendment No. 1","34","8","7","Total","Times Under Voted","16"
"SEA 34-1516","King County Charter Amendment No. 1","34","8","7","Total","No","33"
"SEA 34-1516","King County Charter Amendment No. 1","34","8","7","Total","Yes","221"
"SEA 34-1516","King County Charter Amendment No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Under Voted","21"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Write-in","2"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Toshiko Grace Hasegawa","159"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Peter Steinbrueck","88"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","King County Charter Amendment No. 2","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","King County Charter Amendment No. 2","34","8","7","Total","Times Counted","270"
"SEA 34-1516","King County Charter Amendment No. 2","34","8","7","Total","Times Under Voted","18"
"SEA 34-1516","King County Charter Amendment No. 2","34","8","7","Total","No","19"
"SEA 34-1516","King County Charter Amendment No. 2","34","8","7","Total","Yes","233"
"SEA 34-1516","King County Charter Amendment No. 2","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Times Counted","270"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Times Under Voted","11"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Write-in","1"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Nikkita Oliver","124"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Sara Nelson","134"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","King County Executive","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","King County Executive","34","8","7","Total","Times Counted","270"
"SEA 34-1516","King County Executive","34","8","7","Total","Times Under Voted","6"
"SEA 34-1516","King County Executive","34","8","7","Total","Write-in","3"
"SEA 34-1516","King County Executive","34","8","7","Total","Dow Constantine","136"
"SEA 34-1516","King County Executive","34","8","7","Total","Joe Nguyen","125"
"SEA 34-1516","King County Executive","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Under Voted","21"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Stephanie Bowman","85"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Write-in","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Hamdi Mohamed","163"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","State of Washington Advisory Vote No. 36","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Counted","270"
"SEA 34-1516","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Under Voted","10"
"SEA 34-1516","State of Washington Advisory Vote No. 36","34","8","7","Total","Repealed","55"
"SEA 34-1516","State of Washington Advisory Vote No. 36","34","8","7","Total","Maintained","205"
"SEA 34-1516","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Times Counted","270"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Times Under Voted","11"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Nicole Thomas-Kennedy","130"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Write-in","2"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Ann Davison","127"
"SEA 34-1516","City of Seattle City Attorney","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Times Counted","270"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Times Under Voted","18"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Write-in","1"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Teresa Mosqueda","153"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Kenneth Wilson","98"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","Times Counted","270"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","Times Under Voted","5"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","M. Lorena Gonz�lez","121"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","Write-in","1"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","Bruce Harrell","143"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Under Voted","24"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Write-in","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Ryan Calkins","200"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Norman Z. Sigler","45"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Under Voted","25"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Write-in","1"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Dan Harder","38"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Michelle Sarju","206"
"SEA 34-1516","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Under Voted","100"
"SEA 34-1516","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","James R. Verellen","165"
"SEA 34-1516","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Write-in","5"
"SEA 34-1516","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","State of Washington Advisory Vote No. 37","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Counted","270"
"SEA 34-1516","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Under Voted","11"
"SEA 34-1516","State of Washington Advisory Vote No. 37","34","8","7","Total","Maintained","180"
"SEA 34-1516","State of Washington Advisory Vote No. 37","34","8","7","Total","Repealed","79"
"SEA 34-1516","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","State of Washington Advisory Vote No. 38","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Counted","270"
"SEA 34-1516","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Under Voted","16"
"SEA 34-1516","State of Washington Advisory Vote No. 38","34","8","7","Total","Repealed","62"
"SEA 34-1516","State of Washington Advisory Vote No. 38","34","8","7","Total","Maintained","192"
"SEA 34-1516","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Under Voted","31"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Genesis Williamson","19"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Write-in","2"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Brandon K. Hersey","218"
"SEA 34-1516","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Over Voted","0"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Registered Voters","423"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Counted","270"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Under Voted","29"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Laura Marie Rivera","69"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Write-in","2"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Vivian Song Maritz","170"
"SEA 34-1516","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","King County Charter Amendment No. 1","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","King County Charter Amendment No. 1","34","8","7","Total","Times Counted","186"
"SEA 34-1517","King County Charter Amendment No. 1","34","8","7","Total","Times Under Voted","9"
"SEA 34-1517","King County Charter Amendment No. 1","34","8","7","Total","No","20"
"SEA 34-1517","King County Charter Amendment No. 1","34","8","7","Total","Yes","157"
"SEA 34-1517","King County Charter Amendment No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Under Voted","14"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Write-in","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Toshiko Grace Hasegawa","108"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Peter Steinbrueck","64"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","King County Charter Amendment No. 2","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","King County Charter Amendment No. 2","34","8","7","Total","Times Counted","186"
"SEA 34-1517","King County Charter Amendment No. 2","34","8","7","Total","Times Under Voted","8"
"SEA 34-1517","King County Charter Amendment No. 2","34","8","7","Total","No","6"
"SEA 34-1517","King County Charter Amendment No. 2","34","8","7","Total","Yes","172"
"SEA 34-1517","King County Charter Amendment No. 2","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Times Counted","186"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Times Under Voted","4"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Write-in","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Nikkita Oliver","84"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Sara Nelson","98"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","King County Executive","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","King County Executive","34","8","7","Total","Times Counted","186"
"SEA 34-1517","King County Executive","34","8","7","Total","Times Under Voted","3"
"SEA 34-1517","King County Executive","34","8","7","Total","Write-in","0"
"SEA 34-1517","King County Executive","34","8","7","Total","Dow Constantine","92"
"SEA 34-1517","King County Executive","34","8","7","Total","Joe Nguyen","91"
"SEA 34-1517","King County Executive","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Under Voted","15"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Stephanie Bowman","61"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Write-in","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Hamdi Mohamed","110"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","State of Washington Advisory Vote No. 36","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Counted","186"
"SEA 34-1517","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Under Voted","10"
