"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"AUB 31-0050","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","31.00"
"AUB 31-0050","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","111.00"
"AUB 31-0050","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0050","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","3.00"
"AUB 31-0050","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","60.00"
"AUB 31-0050","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","415.00"
"AUB 31-0050","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","51.00"
"AUB 31-0050","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0050","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","111.00"
"AUB 31-0050","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0051","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","70.00"
"AUB 31-0051","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","453.00"
"AUB 31-0051","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","12.00"
"AUB 31-0051","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","83.00"
"AUB 31-0051","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0051","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","1.00"
"AUB 31-0051","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","59.00"
"AUB 31-0051","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","453.00"
"AUB 31-0051","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","24.00"
"AUB 31-0051","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0051","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","83.00"
"AUB 31-0051","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0053","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","72.00"
"AUB 31-0053","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","425.00"
"AUB 31-0053","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","34.00"
"AUB 31-0053","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","111.00"
"AUB 31-0053","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0053","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","5.00"
"AUB 31-0053","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","76.00"
"AUB 31-0053","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","425.00"
"AUB 31-0053","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","35.00"
"AUB 31-0053","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0053","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","111.00"
"AUB 31-0053","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0054","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","73.00"
"AUB 31-0054","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","472.00"
"AUB 31-0054","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","21.00"
"AUB 31-0054","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","96.00"
"AUB 31-0054","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0054","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","2.00"
"AUB 31-0054","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","49.00"
"AUB 31-0054","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","472.00"
"AUB 31-0054","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","46.00"
"AUB 31-0054","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","1.00"
"AUB 31-0054","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","96.00"
"AUB 31-0054","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0058","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","66.00"
"AUB 31-0058","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","303.00"
"AUB 31-0058","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","25.00"
"AUB 31-0058","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","93.00"
"AUB 31-0058","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","1.00"
"AUB 31-0058","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","1.00"
"AUB 31-0058","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","55.00"
"AUB 31-0058","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","303.00"
"AUB 31-0058","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","38.00"
"AUB 31-0058","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0058","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","93.00"
"AUB 31-0058","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0062","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","104.00"
"AUB 31-0062","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","650.00"
"AUB 31-0062","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","49.00"
"AUB 31-0062","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","157.00"
"AUB 31-0062","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0062","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","4.00"
"AUB 31-0062","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","86.00"
"AUB 31-0062","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","650.00"
"AUB 31-0062","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","71.00"
"AUB 31-0062","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0062","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","157.00"
"AUB 31-0062","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0063","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","65.00"
"AUB 31-0063","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","286.00"
"AUB 31-0063","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","20.00"
"AUB 31-0063","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","89.00"
"AUB 31-0063","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0063","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","4.00"
"AUB 31-0063","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","55.00"
"AUB 31-0063","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","286.00"
"AUB 31-0063","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","34.00"
"AUB 31-0063","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0063","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","89.00"
"AUB 31-0063","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0064","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","53.00"
"AUB 31-0064","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","344.00"
"AUB 31-0064","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","9.00"
"AUB 31-0064","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","63.00"
"AUB 31-0064","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0064","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","1.00"
"AUB 31-0064","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","50.00"
"AUB 31-0064","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","344.00"
"AUB 31-0064","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","13.00"
"AUB 31-0064","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0064","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","63.00"
"AUB 31-0064","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0065","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","54.00"
"AUB 31-0065","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","307.00"
"AUB 31-0065","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","15.00"
"AUB 31-0065","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","71.00"
"AUB 31-0065","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0065","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","2.00"
"AUB 31-0065","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","50.00"
"AUB 31-0065","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","307.00"
"AUB 31-0065","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","21.00"
"AUB 31-0065","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0065","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","71.00"
"AUB 31-0065","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0067","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","73.00"
"AUB 31-0067","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","471.00"
"AUB 31-0067","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","17.00"
"AUB 31-0067","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","95.00"
"AUB 31-0067","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0067","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","5.00"
"AUB 31-0067","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","55.00"
"AUB 31-0067","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","471.00"
"AUB 31-0067","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","40.00"
"AUB 31-0067","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0067","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","95.00"
"AUB 31-0067","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0069","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","74.00"
"AUB 31-0069","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","295.00"
"AUB 31-0069","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","22.00"
"AUB 31-0069","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","99.00"
"AUB 31-0069","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0069","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","3.00"
"AUB 31-0069","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","48.00"
"AUB 31-0069","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","295.00"
"AUB 31-0069","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","51.00"
"AUB 31-0069","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0069","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","99.00"
"AUB 31-0069","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0070","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","100.00"
"AUB 31-0070","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","656.00"
"AUB 31-0070","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","19.00"
"AUB 31-0070","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","121.00"
"AUB 31-0070","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"SEA 34-1460","City of Seattle Referendum 1","34","8","7","Total","NP","REJECTED","67.00"
"AUB 31-0070","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","2.00"
"AUB 31-0070","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","66.00"
"AUB 31-0070","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","656.00"
"AUB 31-0070","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","55.00"
"AUB 31-0070","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0070","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","121.00"
"AUB 31-0070","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0080","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","82.00"
"AUB 31-0080","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","512.00"
"AUB 31-0080","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","37.00"
"AUB 31-0080","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","123.00"
"AUB 31-0080","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0080","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","4.00"
"AUB 31-0080","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","77.00"
"AUB 31-0080","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","512.00"
"AUB 31-0080","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","46.00"
"AUB 31-0080","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0080","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","123.00"
"AUB 31-0080","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0081","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","100.00"
"AUB 31-0081","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","427.00"
"AUB 31-0081","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","27.00"
"AUB 31-0081","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","134.00"
"AUB 31-0081","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0081","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","7.00"
"AUB 31-0081","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","75.00"
"AUB 31-0081","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","427.00"
"AUB 31-0081","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","59.00"
"AUB 31-0081","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0081","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","134.00"
"AUB 31-0081","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0082","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","102.00"
"AUB 31-0082","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","399.00"
"AUB 31-0082","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","23.00"
"AUB 31-0082","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","127.00"
"AUB 31-0082","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0082","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","2.00"
"AUB 31-0082","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","92.00"
"AUB 31-0082","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","399.00"
"AUB 31-0082","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","34.00"
"AUB 31-0082","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","1.00"
"AUB 31-0082","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","127.00"
"AUB 31-0082","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0083","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","98.00"
"AUB 31-0083","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","465.00"
"AUB 31-0083","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","33.00"
"AUB 31-0083","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","133.00"
"AUB 31-0083","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0083","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","2.00"
"AUB 31-0083","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","73.00"
"AUB 31-0083","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","465.00"
"AUB 31-0083","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","60.00"
"AUB 31-0083","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0083","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","133.00"
"AUB 31-0083","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-2702","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","67.00"
"AUB 31-2702","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","422.00"
"AUB 31-2702","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","8.00"
"AUB 31-2702","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","78.00"
"AUB 31-2702","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-2702","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","3.00"
"AUB 31-2702","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","46.00"
"AUB 31-2702","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","422.00"
"AUB 31-2702","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","32.00"
"AUB 31-2702","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-2702","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","78.00"
"AUB 31-2702","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-2703","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","30.00"
"AUB 31-2703","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","234.00"
"AUB 31-2703","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","7.00"
"AUB 31-2703","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","37.00"
"AUB 31-2703","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-2703","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","0.00"
"AUB 31-2703","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","20.00"
"AUB 31-2703","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","234.00"
"AUB 31-2703","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","16.00"
"AUB 31-2703","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","1.00"
"AUB 31-2703","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","37.00"
"AUB 31-2703","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-3299","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","46.00"
"AUB 31-3299","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","234.00"
"AUB 31-3299","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","27.00"
"AUB 31-3299","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","73.00"
"AUB 31-3299","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-3299","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","0.00"
"AUB 31-3299","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","23.00"
"AUB 31-3299","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","234.00"
"AUB 31-3299","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","50.00"
"AUB 31-3299","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-3299","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","73.00"
"AUB 31-3299","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-3335","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","118.00"
"AUB 31-3335","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","670.00"
"AUB 31-3335","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","48.00"
"AUB 31-3335","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","171.00"
"AUB 31-3335","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-3335","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","5.00"
"AUB 31-3335","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","91.00"
"AUB 31-3335","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","670.00"
"AUB 31-3335","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","79.00"
"AUB 31-3335","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","1.00"
"AUB 31-3335","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","171.00"
"AUB 31-3335","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-3405","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","133.00"
"AUB 31-3405","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","651.00"
"AUB 31-3405","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","51.00"
"AUB 31-3405","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","189.00"
"AUB 31-3405","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-3405","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","5.00"
"AUB 31-3405","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","106.00"
"AUB 31-3405","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","651.00"
