"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","age","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-150875","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A667089","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Zobey","Dog","8 YEARS 2 MONTHS","Neutered Male","Siberian Husky","White","2022-09-12T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A667089","Image Copyright HLP Inc. 2022","Received on: 2022-09-12<p/> Description: White<p/>  Neutered Male Siberian Husky Dog<p/> Age: 8 YEARS 2 MONTHS<p/> Adoption Fee: $200.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Zobey and I am available for adoption.<p/><p/>I was brought in by an Animal Control Officer on 6/28/22. I need someone who is able to provide me with company as I get used to being home alone. <p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>My caregivers have observed that I might not get along with other dogs. I will do best as the only dog in my new home.<p/><p/>My personality color is BLUE. I am a gentle and loving dog who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might take some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/><p/><p/>"
"K22-144878","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Pixie Cat","Cat","12 YEARS 5 MONTHS","Spayed Female","Domestic Shorthair","Brn Tabby","2022-03-28T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KING COUNTY","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A660110","Image Copyright HLP Inc. 2022","Received on: 2022-03-28<p/> Description: Brn Tabby Spayed Female Domestic Shorthair Cat<p/> Age: 12 YEARS 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Pixie Cat and I am available for adoption.<p/><p/>I was brought in by my previous owner on March 28, 2022 because they were possibly facing homelessness. <p/><p/>I must admit I am a bit shy initially, but being here at RASKC is just very to new to me. Just give me a couple minutes to warm up to you and I will be begging for affection!<p/><p/>Although I may be 12 years old, I have a lot of life and love still in me to give! Due to my age I may be sensitive to handling so please look for signs that I may need a break.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>Current medical conditions are noted below.<p/><p/>1)   Hyperthyroid<p/><p/>This animal has been diagnosed with hyperthyroidism; excess production of thyroid hormone.  Hyperthyroidism can cause weight loss, vocalization, increased urine production and heart disease.  This condition is being managed with daily medication.  Other treatment options may be available, including radioactive iodine treatment or prescription diet.  Periodic blood testing to monitor thyroid levels is needed.  Please follow up with you regular veterinarian to create a treatment plan.  An educational handout is provided.<p/><p/>2)    Feline oral resorptive lesions<p/><p/>Feline oral resorptive lesions (FORLs) usually appear as a red raised area of gum tissue alongside the tooth where the crown meets the gum line, but can also be occurring under the gum line.  To adequately and thoroughly diagnose which stage a tooth may be in requires probing and dental radiographs (x-rays).  This condition is progressive and resorption of the tooth continues until no recognizable tooth structure remains.  These lesions are very sensitive when touched, and may even cause some cats to drool or be hesitant to eat or chew.  At this time, this cat is comfortable and eating normally, however evaluation by your veterinarian is needed.  Many times tooth extraction is the only treatment possible.<p/><p/>Additional care for these conditions may be needed after adoption. Please follow up with your regular veterinarian.<p/><p/>"
"K22-148034","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Jane","Cat","4 MONTHS","Spayed Female","Domestic Shorthair","Black / White","2022-07-03T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","SEATAC","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A667412","Image Copyright HLP Inc. 2022","Received on: 2022-07-03<p/> Description: Black / White Spayed Female Domestic Shorthair Cat<p/> Age: 4 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Max and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 07/07/22.<p/><p/>I am an independent kitty who likes to do my own thing!<p/><p/>I like getting attention on my own terms. I can get overstimulated with petting, so please move carefully with me and keep an eye out for signs that I might need a break.<p/><p/>My caregivers have noticed that I seem to do well with other cats. When meeting cats in a new home, I would do best with a slow introduction.<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>I'll be your zoomer!<p/><p/>Your new pet received a basic physical exam, in addition to routine vaccines, deworming, and topical flea preventative, if indicated.  Although your new pet is ready for adoption, there is always a possibility of additional medical conditions that have not been detected or may develop in the future.  Current medical conditions are noted below.<p/><p/>1)  Feline leukemia virus is transmitted to other cats through saliva and activities such as sharing water bowls, communal grooming and social contact.  Infection is lifelong and there is no cure.  Cats infected with feline leukemia virus typically live shorter lifespans, although with proper care and management, some cats can have a good quality of life.  Please refer to the information handout.<p/><p/>Additional care for these conditions may be needed after adoption. Please follow up with your regular veterinarian.<p/><p/>"
"K22-146802","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Eddy","Rabbit Sh","5 MONTHS","Neutered Male","Rabbit Sh","White / Brown","2022-04-01T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A660346","Image Copyright HLP Inc. 2022","Received on: 2022-04-01<p/> Description: White / Brown Neutered Male Rabbit Sh Rabbit Sh<p/> Age: 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Eddy and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 4/1/22.<p/><p/>Rabbits are intelligent and complex animals who do well in families with humans who understand that they are prey animals, and do not enjoy being picked up or held. The best way to bond with me is to spend time with me on the floor, and shower me with plenty of greens and timothy hay! <p/><p/>I am a domestic rabbit and it is recommend that adopters keep me indoors. The nice thing about having an indoor rabbit is that I can come out of my cage for bunny playtime, in a rabbit proof area of the home. It's during this supervised playtime that rabbits often exhibit some of our most fun and interesting behaviors!<p/><p/>I would love a family who will interact with me daily to keep me active and social! When rabbits get the space and enrichment we need, we often form deep bonds with our humans!<p/><p/>My personality color is GREEN. I am an adaptable rabbit who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>"
"K22-150657","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671886","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Pisces","Cat","11 WEEKS","Neutered Male","Domestic Shorthair","Black / White","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671886","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Black / White<p/>  Neutered Male Domestic Shorthair Cat<p/> Age: 11 WEEKS<p/> Adoption Fee: $100.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Pisces and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 09/06/2022. My caregivers have noticed that I seem to do well with other cats. When meeting cats in a new home, I would do best with a slow introduction. Because of my shy nature, I would do best in a calm, quiet home.I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.My personality color is GREEN. I am an adaptable cat who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/>"
"K22-149882","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A670695","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Aspera","Barn Cat","16 WEEKS","Neutered Male","Domestic Mediumhair","Brn Tabby","2022-08-18T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://kingcounty.gov/~/media/depts/regional-animal-services/images/All-Images/adoption-pending.jpg","Image Copyright HLP Inc. 2022","Received on: 2022-08-18<p/> Description: Brn Tabby<p/>  Neutered Male Domestic Mediumhair Barn Cat<p/> Age: 16 WEEKS<p/> Adoption Fee: $0.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Aspera and I am a ""Working Cat"". I am seeking a home where I can put my hunting skills to work! <p/><p/>I was brought into the shelter on August 19, 2022 by an Animal Control Officer.<p/><p/>I am a cat that has never been socialized with humans so I will avoid you at all cost. Please allow me my space so that I can feel the most comfortable while acclimating to your space. As a young cat I will have to go home with another adult working cat so they can help me improve my hunting skills.<p/><p/>If you have never had working cats before, please reach out to barncatsrus@gmail.com to get all of the resources you will need to set up before you bring me home.<p/>"
"K22-150415","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671484","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Joplin","Dog","4 YEARS","Spayed Female","Terrier","Brown","2022-08-29T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671484","Image Copyright HLP Inc. 2022","Received on: 2022-08-29<p/> Description: Brown<p/>  Spayed Female Terrier Dog<p/> Age: 4 YEARS<p/> Adoption Fee: $225.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Joplin and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on August, 29th, 2022.<p/><p/>I am an independent dog who likes to do my own thing!<p/><p/>My caregivers have observed that I might not get along with other dogs. I may do best as the only dog in my new home, or I may need a very slow introduction to other dogs.<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>My personality color is BLUE. I am a gentle and loving dog who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might take some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>"
"K22-150632","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671855","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Crow","Barn Cat","6 MONTHS","Neutered Male","Domestic Shorthair","Black","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://kingcounty.gov/~/media/depts/regional-animal-services/images/All-Images/barn-cat.ashx","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Black<p/>  Neutered Male Domestic Shorthair Barn Cat<p/> Age: 6 MONTHS<p/> Adoption Fee: $0.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Crow and I am a ""Working Cat"". I am seeking a home where I can put my hunting skills to work! <p/><p/>I was brought into the shelter on September 6, 2022 by a good samaritan.<p/><p/>I am a cat that has never been socialized with humans so I will avoid you at all cost. Please allow me my space so that I can feel the most comfortable while acclimating to your space. <p/><p/>If you have never had working cats before, please reach out to barncatsrus@gmail.com to get all of the resources you will need to set up before you bring me home.<p/>"
"K22-149975","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A670837","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Vrul","Cat","5 MONTHS","Neutered Male","Domestic Shorthair","Brn Tabby","2022-08-21T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A670837","Image Copyright HLP Inc. 2022","Received on: 2022-08-21<p/> Description: Brn Tabby<p/>  Neutered Male Domestic Shorthair Cat<p/> Age: 5 MONTHS<p/> Adoption Fee: $100.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Vrul and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 8/21/22.<p/><p/>My caregivers have noticed that I seem to do well with other cats. When meeting cats in a new home, I would do best with a slow introduction.<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>"
"K22-147504","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Luna","Rabbit Sh","1 YEAR 5 MONTHS","Spayed Female","Rabbit Sh","White / Brown","2022-04-01T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A660344","Image Copyright HLP Inc. 2022","Received on: 2022-04-01<p/> Description: White / Brown Spayed Female Rabbit Sh Rabbit Sh<p/> Age: 1 YEAR 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Luna came into the shelter at the beginning of April with four babies in tow... just two short days later she gave birth to 8 more babies in her litter box. She was an absolutely wonderful mama, and has since been fixed and retired from being a milk machine. She is bonded with her youngest daughter, Dot, and the two are quite a pair. They are an adorable pair. Dot is so curious and playful, and Luna is super chill. Having birthed a million babies, I`m sure she`s thrilled to just be able to relax.<p/><p/>The duo are looking for a forever home to spoil them and love them, and they will make a wonderful addition to the right family.<p/>"
"K22-150635","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671856","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Ash","Cat","8 MONTHS","Neutered Male","Domestic Shorthair","White / Gray","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671856","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: White / Gray<p/>  Neutered Male Domestic Shorthair Cat<p/> Age: 8 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Ash and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 09/06/2022. My caregivers have noticed that I seem to do well with other cats. When meeting cats in a new home, I would do best with a slow introduction. Because of my shy nature, I would do best in a calm, quiet home.I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.My personality color is GREEN. I am an adaptable cat who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/>"
"K22-149796","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Pepper","Cat","14 WEEKS","Neutered Male","Domestic Mediumhair","Black / White","2022-06-02T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","SEATAC","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A665398","Image Copyright HLP Inc. 2022","Received on: 2022-06-02<p/> Description: Black / White Neutered Male Domestic Mediumhair Cat<p/> Age: 14 WEEKS<p/> Adoption Fee: $100.00<p/> Current Location: In RASKC Foster Home <p/>My name is Pepper. My foster mom tells me I am an adorable black panther kitten. I think she might be right! I play and wrestle with my foster sister kitten! We run up and down the hall, play with the cat toys and random boxes. When we get tired, we collapse on the couch or my foster mom`s bed and sleep. I love to being petted and show my appreciation by purring. I have been fostered with kittens, cats, pre-teen girls. a black lab and a German Shepherd. Those dogs are big! I am pretty comfortable with humans and fur babies.<p/>"
"K22-150386","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671441","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Ziva","Cat","3 MONTHS","Spayed Female","Domestic Mediumhair","Gray Tabby","2022-08-29T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671441","Image Copyright HLP Inc. 2022","Received on: 2022-08-29<p/> Description: Gray Tabby<p/>  Spayed Female Domestic Mediumhair Cat<p/> Age: 3 MONTHS<p/> Adoption Fee: $100.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Ziva and I am available for adoption.<p/><p/>I was brought in by a good samaritan on August 30, 2022 along with my pals Zephyr (A671440) +Zita (A671443).<p/><p/>Although my past is unknown, it's clear that I haven't been around people too much in my past life! I'm still really weary and unsure of people so I'm looking for a family that is patient and kind who can tame the lion in me!<p/><p/>But due to the fact that I'm so shy I would really benefit and thrive in a nice and quiet home where my true colors can blossom.<p/><p/>My personality color is RED. I am a spirited cat with a fun-loving personality! I may be sensitive to handling, so I would do best in a home with a cat savvy family who knows when to give me some space.<p/>"
"K22-149617","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A579741","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Buddy","Dog","5 YEARS 6 MONTHS","Neutered Male","German Shepherd / Mix","Brown / Black","2022-08-11T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A579741","Image Copyright HLP Inc. 2022","Received on: 2022-08-11<p/> Description: Brown / Black<p/>  Neutered Male German Shepherd / Mix Dog<p/> Age: 5 YEARS 6 MONTHS<p/> Adoption Fee: $200.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Buddy and I am available for adoption. I weigh 67 pounds.<p/><p/>I was found by an Animal Control officer on December 24, 2021. I have not found my forever home yet but in the meantime I have been spending lots of time with RASKC volunteers. They LOVE me!! I have to admit, I am pretty cool. <p/><p/>I am great on leash, so if you love to explore the outside world and go on walks, I would be perfect for you! I enjoy stretching out and napping in the sun as well.  <p/><p/>I would do best in a home with older children and a secure yard. <p/><p/>I am a very smart dog! At the shelter I am practicing how to ""sit"" and ""shake"".<p/><p/>My caregivers have observed that I might not get along with other dogs or prey animals. I may do best as the only dog in my new home, or I may need a very slow introduction to other dogs.<p/><p/>My personality color is GREEN. I am an adaptable dog who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/>"
"K22-150646","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671873","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Yoda","Cat","2 YEARS","Neutered Male","Domestic Longhair","Black / White","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671873","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Black / White<p/>  Neutered Male Domestic Longhair Cat<p/> Age: 2 YEARS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Yoda and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on September, 6th, 2022.<p/><p/>I am an affectionate lovebug who would be thrilled to cuddle up with you at home!<p/><p/>My personality color is GREEN. I am an adaptable cat who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/>"
"K22-150768","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A670038","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","All Sorts","Cat","2 YEARS 1 MONTH","Spayed Female","Domestic Shorthair","Calico / White","2022-09-09T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A670038","Image Copyright HLP Inc. 2022","Received on: 2022-09-09<p/> Description: Calico / White<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS 1 MONTH<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is All Sorts and I am available for adoption.<p/><p/>I was brought in by a good samartitan on 9/9/22. <p/><p/>My caregivers have noticed that I seem to do well with other cats. When meeting cats in a new home, I would do best with a slow introduction.<p/><p/>My personality color is GREEN. I am an adaptable dog who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>"
"K22-149608","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Pip","Rabbit Sh","5 MONTHS","Neutered Male","Rabbit Sh","Pink","2022-04-04T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A660504","Image Copyright HLP Inc. 2022","Received on: 2022-04-04<p/> Description: Pink Neutered Male Rabbit Sh Rabbit Sh<p/> Age: 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Pip and I am available for adoption.<p/><p/>I was born and raised in a RASKC foster home 4/4/22. I am still just a baby.<p/><p/>Rabbits are intelligent and complex animals who do well in families with humans who understand that they are prey animals, and do not enjoy being picked up or held. The best way to bond with me is to spend time with me on the floor, and shower me with plenty of greens and timothy hay! <p/><p/>I am a domestic rabbit and it is recommend that adopters keep me indoors. The nice thing about having an indoor rabbit is that I can come out of my cage for bunny playtime, in a rabbit proof area of the home. It's during this supervised playtime that rabbits often exhibit some of our most fun and interesting behaviors!<p/><p/>I would love a family who will interact with me daily to keep me active and social! When rabbits get the space and enrichment we need, we often form deep bonds with our humans!<p/><p/><p/>"
"K22-150731","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A669686","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Izakaya","Cat","2 YEARS 1 MONTH","Spayed Female","Domestic Shorthair","Tortie / Brn Tabby","2022-09-08T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A669686","Image Copyright HLP Inc. 2022","Received on: 2022-09-08<p/> Description: Tortie / Brn Tabby<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS 1 MONTH<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Izakaya and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on August 4, 2022.<p/><p/>I am an affectionate lovebug who would be thrilled to cuddle up with you at home!<p/><p/>I like getting attention on my own terms. I can get overstimulated with petting, so please move carefully with me and keep an eye out for signs that I might need a break.<p/><p/>My personality color is RED. I am a spirited cat with a fun-loving personality! I may be sensitive to handling, so I would do best in a home with a cat savvy family who knows when to give me some space.<p/>"
"K22-149423","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Theodora","Rabbit Sh","5 MONTHS","Spayed Female","Rabbit Sh","Brown","2022-04-01T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A660348","Image Copyright HLP Inc. 2022","Received on: 2022-04-01<p/> Description: Brown Spayed Female Rabbit Sh Rabbit Sh<p/> Age: 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Theodora and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 4/1/22.<p/><p/>Rabbits are intelligent and complex animals who do well in families with humans who understand that they are prey animals, and do not enjoy being picked up or held. The best way to bond with me is to spend time with me on the floor, and shower me with plenty of greens and timothy hay! <p/><p/>I am a domestic rabbit and it is recommend that adopters keep me indoors. The nice thing about having an indoor rabbit is that I can come out of my cage for bunny playtime, in a rabbit proof area of the home. It's during this supervised playtime that rabbits often exhibit some of our most fun and interesting behaviors!<p/><p/>I would love a family who will interact with me daily to keep me active and social! When rabbits get the space and enrichment we need, we often form deep bonds with our humans!<p/><p/>My personality color is GREEN. I am an adaptable rabbit who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>"
"K22-150724","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Samira","Cat","2 YEARS 1 MONTH","Spayed Female","Domestic Shorthair","Black / Black","2022-07-19T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A668468","Image Copyright HLP Inc. 2022","Received on: 2022-07-19<p/> Description: Black / Black Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS 1 MONTH<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Samira came to the shelter very pregnant. She delivered seven babies. A few days after giving birth she came down with an upper respiratory infection. Only two babies survived. Her little boy and girl are now six weeks old and eating on their own, so it is time to find a forever home for sweet Samira. She is about two years old with short hair that is black with reddish highlights. Samira is very playful and likes to play with children. She loves to be petted and pampered with a good brushing. Samira has been through a lot and now she needs to find a forever home.<p/>"
"K22-145385","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Jackie","Rabbit Lh","11 MONTHS","Spayed Female","Rabbit Lh","White / Black","2021-12-23T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KING COUNTY","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A655020","Image Copyright HLP Inc. 2022","Received on: 2021-12-23<p/> Description: White / Black Spayed Female Rabbit Lh Rabbit Lh<p/> Age: 11 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Mom Bunny (originally Jack, now Jackie) and her baby Minnie are a bonded pair and are thriving together and must be adopted together. They are a playful, loving, adventurous duo looking for their happily ever after forever home.<p/>"
