"race","precinct","leg","cc","countergroup","countertype","count"
"Attorney General","KMR 32-0686","32","1","Total","Times Blank Voted","9"
"Attorney General","KMR 32-0686","32","1","Total","Times Counted","167"
"Attorney General","KMR 32-0686","32","1","Polling","Times Counted","1"
"Attorney General","KMR 32-0686","32","1","Absentee","Times Counted","140"
"Attorney General","KMR 32-0686","32","1","Polling","Times Counted","26"
"Attorney General","KMR 32-0686","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0686","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0686","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0686","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0689","32","1","Absentee","John Ladenburg","78"
"Attorney General","KMR 32-0689","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-0689","32","1","Polling","John Ladenburg","16"
"Attorney General","KMR 32-0689","32","1","Total","John Ladenburg","94"
"Attorney General","KMR 32-0689","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0689","32","1","Total","Registered Voters","559"
"Attorney General","KMR 32-0689","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0689","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0689","32","1","Polling","Rob McKenna","14"
"Attorney General","KMR 32-0689","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-0689","32","1","Total","Rob McKenna","114"
"Attorney General","KMR 32-0689","32","1","Absentee","Rob McKenna","100"
"Attorney General","KMR 32-0689","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0689","32","1","Absentee","Times Blank Voted","5"
"Attorney General","KMR 32-0689","32","1","Polling","Times Blank Voted","2"
"Attorney General","KMR 32-0689","32","1","Total","Times Blank Voted","7"
"Attorney General","KMR 32-0689","32","1","Total","Times Counted","215"
"Attorney General","KMR 32-0689","32","1","Polling","Times Counted","0"
"Attorney General","KMR 32-0689","32","1","Absentee","Times Counted","183"
"Attorney General","KMR 32-0689","32","1","Polling","Times Counted","32"
"Attorney General","KMR 32-0689","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0689","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0689","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0689","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0695","32","1","Absentee","John Ladenburg","94"
"Attorney General","KMR 32-0695","32","1","Polling","John Ladenburg","2"
"Attorney General","KMR 32-0695","32","1","Total","John Ladenburg","117"
"Attorney General","KMR 32-0695","32","1","Polling","John Ladenburg","21"
"Attorney General","KMR 32-0695","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0695","32","1","Total","Registered Voters","880"
"Attorney General","KMR 32-0695","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0695","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0695","32","1","Polling","Rob McKenna","17"
"Attorney General","KMR 32-0695","32","1","Polling","Rob McKenna","1"
"Attorney General","KMR 32-0695","32","1","Total","Rob McKenna","158"
"Attorney General","KMR 32-0695","32","1","Absentee","Rob McKenna","140"
"Attorney General","KMR 32-0695","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0695","32","1","Absentee","Times Blank Voted","7"
"Attorney General","KMR 32-0695","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0695","32","1","Total","Times Blank Voted","8"
"Attorney General","KMR 32-0695","32","1","Total","Times Counted","283"
"Attorney General","KMR 32-0695","32","1","Polling","Times Counted","38"
"Attorney General","KMR 32-0695","32","1","Polling","Times Counted","4"
"Attorney General","KMR 32-0695","32","1","Absentee","Times Counted","241"
"Attorney General","KMR 32-0695","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0695","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0695","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0695","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0696","32","1","Absentee","John Ladenburg","65"
"Attorney General","KMR 32-0696","32","1","Polling","John Ladenburg","14"
"Attorney General","KMR 32-0696","32","1","Total","John Ladenburg","81"
"Attorney General","KMR 32-0696","32","1","Polling","John Ladenburg","2"
"Attorney General","KMR 32-0696","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0696","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0696","32","1","Total","Registered Voters","429"
"Attorney General","KMR 32-0696","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0696","32","1","Polling","Rob McKenna","1"
"Attorney General","KMR 32-0696","32","1","Total","Rob McKenna","75"
"Attorney General","KMR 32-0696","32","1","Absentee","Rob McKenna","57"
"Attorney General","KMR 32-0696","32","1","Polling","Rob McKenna","17"
"Attorney General","KMR 32-0696","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0696","32","1","Total","Times Blank Voted","5"
"Attorney General","KMR 32-0696","32","1","Absentee","Times Blank Voted","4"
"Attorney General","KMR 32-0696","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0696","32","1","Polling","Times Counted","3"
"Attorney General","KMR 32-0696","32","1","Absentee","Times Counted","126"
"Attorney General","KMR 32-0696","32","1","Total","Times Counted","161"
"Attorney General","KMR 32-0696","32","1","Polling","Times Counted","32"
"Attorney General","KMR 32-0696","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0696","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0696","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0696","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0820","32","1","Polling","John Ladenburg","7"
"Attorney General","KMR 32-0820","32","1","Absentee","John Ladenburg","50"
"Attorney General","KMR 32-0820","32","1","Total","John Ladenburg","57"
"Attorney General","KMR 32-0820","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-0820","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0820","32","1","Total","Registered Voters","354"
"Attorney General","KMR 32-0820","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0820","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0820","32","1","Total","Rob McKenna","62"
"Attorney General","KMR 32-0820","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-0820","32","1","Absentee","Rob McKenna","53"
"Attorney General","KMR 32-0820","32","1","Polling","Rob McKenna","9"
"Attorney General","KMR 32-0820","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0820","32","1","Total","Times Blank Voted","7"
"Attorney General","KMR 32-0820","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0820","32","1","Absentee","Times Blank Voted","6"
"Attorney General","KMR 32-0820","32","1","Total","Times Counted","126"
"Attorney General","KMR 32-0820","32","1","Polling","Times Counted","0"
"Attorney General","KMR 32-0820","32","1","Polling","Times Counted","17"
"Attorney General","KMR 32-0820","32","1","Absentee","Times Counted","109"
"Attorney General","KMR 32-0820","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0820","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0820","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0820","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1095","32","1","Total","John Ladenburg","67"
"Attorney General","KMR 32-1095","32","1","Polling","John Ladenburg","12"
"Attorney General","KMR 32-1095","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-1095","32","1","Absentee","John Ladenburg","55"
"Attorney General","KMR 32-1095","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-1095","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1095","32","1","Total","Registered Voters","559"
"Attorney General","KMR 32-1095","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1095","32","1","Polling","Rob McKenna","19"
"Attorney General","KMR 32-1095","32","1","Polling","Rob McKenna","2"
"Attorney General","KMR 32-1095","32","1","Total","Rob McKenna","98"
"Attorney General","KMR 32-1095","32","1","Absentee","Rob McKenna","77"
"Attorney General","KMR 32-1095","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-1095","32","1","Total","Times Blank Voted","8"
"Attorney General","KMR 32-1095","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-1095","32","1","Absentee","Times Blank Voted","8"
"Attorney General","KMR 32-1095","32","1","Polling","Times Counted","2"
"Attorney General","KMR 32-1095","32","1","Polling","Times Counted","31"
"Attorney General","KMR 32-1095","32","1","Total","Times Counted","173"
"Attorney General","KMR 32-1095","32","1","Absentee","Times Counted","140"
"Attorney General","KMR 32-1095","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-1095","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1095","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-1095","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1147","32","1","Polling","John Ladenburg","1"
"Attorney General","KMR 32-1147","32","1","Total","John Ladenburg","72"
"Attorney General","KMR 32-1147","32","1","Polling","John Ladenburg","3"
"Attorney General","KMR 32-1147","32","1","Absentee","John Ladenburg","68"
"Attorney General","KMR 32-1147","32","1","Total","Registered Voters","703"
"Attorney General","KMR 32-1147","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1147","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1147","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-1147","32","1","Polling","Rob McKenna","12"
"Attorney General","KMR 32-1147","32","1","Total","Rob McKenna","91"
"Attorney General","KMR 32-1147","32","1","Absentee","Rob McKenna","79"
"Attorney General","KMR 32-1147","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-1147","32","1","Polling","Times Blank Voted","3"
"Attorney General","KMR 32-1147","32","1","Total","Times Blank Voted","11"
"Attorney General","KMR 32-1147","32","1","Absentee","Times Blank Voted","8"
"Attorney General","KMR 32-1147","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-1147","32","1","Absentee","Times Counted","156"
"Attorney General","KMR 32-1147","32","1","Polling","Times Counted","18"
"Attorney General","KMR 32-1147","32","1","Total","Times Counted","175"
"Attorney General","KMR 32-1147","32","1","Polling","Times Counted","1"
"Attorney General","KMR 32-1147","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-1147","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-1147","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1147","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1171","32","1","Polling","John Ladenburg","1"
"Attorney General","KMR 32-1171","32","1","Polling","John Ladenburg","13"
"Attorney General","KMR 32-1171","32","1","Total","John Ladenburg","91"
"Attorney General","KMR 32-1171","32","1","Absentee","John Ladenburg","77"
"Attorney General","KMR 32-1171","32","1","Total","Registered Voters","516"
"Attorney General","KMR 32-1171","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1171","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1171","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-1171","32","1","Total","Rob McKenna","71"
"Attorney General","KMR 32-1171","32","1","Absentee","Rob McKenna","65"
"Attorney General","KMR 32-1171","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-1171","32","1","Polling","Rob McKenna","6"
"Attorney General","KMR 32-1171","32","1","Total","Times Blank Voted","14"
"Attorney General","KMR 32-1171","32","1","Polling","Times Blank Voted","2"
"Attorney General","KMR 32-1171","32","1","Absentee","Times Blank Voted","12"
"Attorney General","KMR 32-1171","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-1171","32","1","Absentee","Times Counted","154"
"Attorney General","KMR 32-1171","32","1","Total","Times Counted","176"
"Attorney General","KMR 32-1171","32","1","Polling","Times Counted","21"
"Attorney General","KMR 32-1171","32","1","Polling","Times Counted","1"
"Attorney General","KMR 32-1171","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1171","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-1171","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-1171","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-1181","32","1","Polling","John Ladenburg","5"
"Attorney General","KMR 32-1181","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-1181","32","1","Absentee","John Ladenburg","37"
"Attorney General","KMR 32-1181","32","1","Total","John Ladenburg","42"
"Attorney General","KMR 32-1181","32","1","Total","Registered Voters","289"
"Attorney General","KMR 32-1181","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1181","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-1181","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-1181","32","1","Absentee","Rob McKenna","53"
"Attorney General","KMR 32-1181","32","1","Total","Rob McKenna","69"
"Attorney General","KMR 32-1181","32","1","Polling","Rob McKenna","16"
"Attorney General","KMR 32-1181","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-1181","32","1","Polling","Times Blank Voted","2"
"Attorney General","KMR 32-1181","32","1","Total","Times Blank Voted","10"
"Attorney General","KMR 32-1181","32","1","Absentee","Times Blank Voted","8"
"Attorney General","KMR 32-1181","32","1","Polling","Times Blank Voted","0"
