"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"BUR 33-0009","King County Fire Protection District No. 2 Commissioner Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Fire Protection District No. 2 Commissioner Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 23","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 23","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 23","33","8","7","Total","NP","Times Under Voted","7"
"BUR 33-0009","King County Advisory Vote No. 23","33","8","7","Total","<NP>","Maintained","20"
"BUR 33-0009","King County Advisory Vote No. 23","33","8","7","Total","<NP>","Repealed","10"
"BUR 33-0009","King County Advisory Vote No. 23","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Judge Position No. 2","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Judge Position No. 2","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Judge Position No. 2","33","8","7","Total","NP","Times Under Voted","15"
"BUR 33-0009","King County Judge Position No. 2","33","8","7","Total","<NP>","Lori K. Smith","22"
"BUR 33-0009","King County Judge Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Judge Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Highline School District No. 401 Director District No. 4","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","Highline School District No. 401 Director District No. 4","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","Highline School District No. 401 Director District No. 4","33","8","7","Total","NP","Times Under Voted","13"
"BUR 33-0009","Highline School District No. 401 Director District No. 4","33","8","7","Total","<NP>","Bernie Dorsey","23"
"BUR 33-0009","Highline School District No. 401 Director District No. 4","33","8","7","Total","<NP>","Write-in","1"
"BUR 33-0009","Highline School District No. 401 Director District No. 4","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Southwest Suburban Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Registered Voters","188"
"BUR 33-0009","Southwest Suburban Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Times Counted","22"
"BUR 33-0009","Southwest Suburban Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Times Under Voted","5"
"BUR 33-0009","Southwest Suburban Sewer District Commissioner Position No. 2","33","8","7","Total","<NP>","Bill Tracy","17"
"BUR 33-0009","Southwest Suburban Sewer District Commissioner Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","Southwest Suburban Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 21","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 21","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 21","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 21","33","8","7","Total","<NP>","Maintained","12"
"BUR 33-0009","King County Advisory Vote No. 21","33","8","7","Total","<NP>","Repealed","21"
"BUR 33-0009","King County Advisory Vote No. 21","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 25","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 25","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 25","33","8","7","Total","NP","Times Under Voted","5"
"BUR 33-0009","King County Advisory Vote No. 25","33","8","7","Total","<NP>","Maintained","12"
"BUR 33-0009","King County Advisory Vote No. 25","33","8","7","Total","<NP>","Repealed","20"
"BUR 33-0009","King County Advisory Vote No. 25","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Proposition No. 1","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Proposition No. 1","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Proposition No. 1","33","8","7","Total","NP","Times Under Voted","1"
"BUR 33-0009","King County Proposition No. 1","33","8","7","Total","<NP>","No","10"
"BUR 33-0009","King County Proposition No. 1","33","8","7","Total","<NP>","Yes","26"
"BUR 33-0009","King County Proposition No. 1","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 28","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 28","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 28","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 28","33","8","7","Total","<NP>","Repealed","17"
"BUR 33-0009","King County Advisory Vote No. 28","33","8","7","Total","<NP>","Maintained","16"
"BUR 33-0009","King County Advisory Vote No. 28","33","8","7","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 20","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 20","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 20","45","3","1","Total","NP","Times Under Voted","19"
"ALDERWOOD","King County Advisory Vote No. 20","45","3","1","Total","<NP>","Maintained","90"
"ALDERWOOD","King County Advisory Vote No. 20","45","3","1","Total","<NP>","Repealed","132"
"ALDERWOOD","King County Advisory Vote No. 20","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","NP","Times Under Voted","48"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","<NP>","Mark Greene","55"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","<NP>","Write-in","1"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","<NP>","Julie Wise","137"
"ALDERWOOD","King County Director of Elections","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Initiative Measure No. 976","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Initiative Measure No. 976","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Initiative Measure No. 976","45","3","1","Total","NP","Times Under Voted","1"
"ALDERWOOD","King County Initiative Measure No. 976","45","3","1","Total","<NP>","Yes","114"
"ALDERWOOD","King County Initiative Measure No. 976","45","3","1","Total","<NP>","No","126"
"ALDERWOOD","King County Initiative Measure No. 976","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","NP","Times Under Voted","50"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","<NP>","Siri Bliesner","120"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","<NP>","Write-in","3"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","<NP>","Susan Wilkins","68"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 31","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 31","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 31","45","3","1","Total","NP","Times Under Voted","16"
"ALDERWOOD","King County Advisory Vote No. 31","45","3","1","Total","<NP>","Repealed","96"
"ALDERWOOD","King County Advisory Vote No. 31","45","3","1","Total","<NP>","Maintained","129"
"ALDERWOOD","King County Advisory Vote No. 31","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 30","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 30","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 30","45","3","1","Total","NP","Times Under Voted","12"
"ALDERWOOD","King County Advisory Vote No. 30","45","3","1","Total","<NP>","Repealed","121"
"ALDERWOOD","King County Advisory Vote No. 30","45","3","1","Total","<NP>","Maintained","108"
"ALDERWOOD","King County Advisory Vote No. 30","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Fire Protection District No. 34 Commissioner Position No. 2","45","3","1","Total","NP","Registered Voters","799"
"ALDERWOOD","King County Fire Protection District No. 34 Commissioner Position No. 2","45","3","1","Total","NP","Times Counted","226"
"ALDERWOOD","King County Fire Protection District No. 34 Commissioner Position No. 2","45","3","1","Total","NP","Times Under Voted","99"
"ALDERWOOD","King County Fire Protection District No. 34 Commissioner Position No. 2","45","3","1","Total","<NP>","Thomas C. Johnston","124"
"ALDERWOOD","King County Fire Protection District No. 34 Commissioner Position No. 2","45","3","1","Total","<NP>","Write-in","3"
"ALDERWOOD","King County Fire Protection District No. 34 Commissioner Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Public Hospital District No. 2 Commissioner Position No. 5","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Public Hospital District No. 2 Commissioner Position No. 5","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Public Hospital District No. 2 Commissioner Position No. 5","45","3","1","Total","NP","Times Under Voted","110"
"ALDERWOOD","Public Hospital District No. 2 Commissioner Position No. 5","45","3","1","Total","<NP>","David Edwards","128"
"ALDERWOOD","Public Hospital District No. 2 Commissioner Position No. 5","45","3","1","Total","<NP>","Write-in","3"
"ALDERWOOD","Public Hospital District No. 2 Commissioner Position No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","NP","Registered Voters","553"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","NP","Times Counted","123"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","NP","Times Under Voted","40"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","<NP>","Write-in","0"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","<NP>","Dale Knapinski","36"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","<NP>","Ty Graham","47"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","NP","Registered Voters","88"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","NP","Times Counted","15"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","NP","Times Under Voted","2"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","<NP>","Doug Halbert","9"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","<NP>","James C. Dorney","4"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","<NP>","Write-in","0"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 2","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 2","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 2","45","3","1","Total","NP","Times Under Voted","109"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 2","45","3","1","Total","<NP>","Write-in","4"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 2","45","3","1","Total","<NP>","Christopher Carlson","128"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Judge Position No. 1","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Judge Position No. 1","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Judge Position No. 1","45","3","1","Total","NP","Times Under Voted","104"
"ALDERWOOD","King County Judge Position No. 1","45","3","1","Total","<NP>","John H. Chun","133"
"ALDERWOOD","King County Judge Position No. 1","45","3","1","Total","<NP>","Write-in","4"
"ALDERWOOD","King County Judge Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Referendum Measure No. 88","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Referendum Measure No. 88","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Referendum Measure No. 88","45","3","1","Total","NP","Times Under Voted","5"
"ALDERWOOD","King County Referendum Measure No. 88","45","3","1","Total","<NP>","Rejected","109"
"ALDERWOOD","King County Referendum Measure No. 88","45","3","1","Total","<NP>","Approved","127"
"ALDERWOOD","King County Referendum Measure No. 88","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 27","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 27","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 27","45","3","1","Total","NP","Times Under Voted","15"
"ALDERWOOD","King County Advisory Vote No. 27","45","3","1","Total","<NP>","Maintained","102"
"ALDERWOOD","King County Advisory Vote No. 27","45","3","1","Total","<NP>","Repealed","124"
"ALDERWOOD","King County Advisory Vote No. 27","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 22","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 22","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 22","45","3","1","Total","NP","Times Under Voted","13"
"ALDERWOOD","King County Advisory Vote No. 22","45","3","1","Total","<NP>","Maintained","101"
"ALDERWOOD","King County Advisory Vote No. 22","45","3","1","Total","<NP>","Repealed","127"
"ALDERWOOD","King County Advisory Vote No. 22","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Assessor","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Assessor","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Assessor","45","3","1","Total","NP","Times Under Voted","100"
"ALDERWOOD","King County Assessor","45","3","1","Total","<NP>","Write-in","4"
"ALDERWOOD","King County Assessor","45","3","1","Total","<NP>","John Wilson","136"
"ALDERWOOD","King County Assessor","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","King County Senate Joint Resolution No. 8200","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Senate Joint Resolution No. 8200","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Senate Joint Resolution No. 8200","45","3","1","Total","NP","Times Under Voted","6"
"ALDERWOOD","King County Senate Joint Resolution No. 8200","45","3","1","Total","<NP>","Approved","157"
"ALDERWOOD","King County Senate Joint Resolution No. 8200","45","3","1","Total","<NP>","Rejected","77"
"ALDERWOOD","King County Senate Joint Resolution No. 8200","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","NP","Times Under Voted","55"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","<NP>","Write-in","3"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","<NP>","Grant Degginger","105"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","<NP>","Sam Cho","78"
"ALDERWOOD","Port of Seattle Commissioner Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 24","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 24","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 24","45","3","1","Total","NP","Times Under Voted","18"
"ALDERWOOD","King County Advisory Vote No. 24","45","3","1","Total","<NP>","Maintained","93"
"ALDERWOOD","King County Advisory Vote No. 24","45","3","1","Total","<NP>","Repealed","130"
"ALDERWOOD","King County Advisory Vote No. 24","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 26","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 26","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 26","45","3","1","Total","NP","Times Under Voted","19"
"ALDERWOOD","King County Advisory Vote No. 26","45","3","1","Total","<NP>","Repealed","115"
"ALDERWOOD","King County Advisory Vote No. 26","45","3","1","Total","<NP>","Maintained","106"
"ALDERWOOD","King County Advisory Vote No. 26","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 4","45","3","1","Total","NP","Registered Voters","553"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 4","45","3","1","Total","NP","Times Counted","123"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 4","45","3","1","Total","NP","Times Under Voted","51"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 4","45","3","1","Total","<NP>","Write-in","1"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 4","45","3","1","Total","<NP>","Chuck Clarke","71"
"ALDERWOOD","Woodinville Water District Commissioner Position No. 4","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 1","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 1","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 1","45","3","1","Total","NP","Times Under Voted","108"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 1","45","3","1","Total","<NP>","Write-in","4"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 1","45","3","1","Total","<NP>","Eric Laliberte","128"
"ALDERWOOD","Lake Washington School District No. 414 Director District No. 1","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","King County Advisory Vote No. 29","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 29","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 29","45","3","1","Total","NP","Times Under Voted","17"
"ALDERWOOD","King County Advisory Vote No. 29","45","3","1","Total","<NP>","Repealed","142"
"ALDERWOOD","King County Advisory Vote No. 29","45","3","1","Total","<NP>","Maintained","81"
"ALDERWOOD","King County Advisory Vote No. 29","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","NP","Times Under Voted","51"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","<NP>","Write-in","2"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","<NP>","Fred Felleman","114"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","<NP>","Garth Jacobson","74"
"ALDERWOOD","Port of Seattle Commissioner Position No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 23","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 23","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 23","45","3","1","Total","NP","Times Under Voted","14"
"ALDERWOOD","King County Advisory Vote No. 23","45","3","1","Total","<NP>","Maintained","165"
"ALDERWOOD","King County Advisory Vote No. 23","45","3","1","Total","<NP>","Repealed","60"
"ALDERWOOD","King County Advisory Vote No. 23","45","3","1","Total","NP","Times Over Voted","2"
"ALDERWOOD","King County Judge Position No. 2","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Judge Position No. 2","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Judge Position No. 2","45","3","1","Total","NP","Times Under Voted","101"
"ALDERWOOD","King County Judge Position No. 2","45","3","1","Total","<NP>","Lori K. Smith","136"
"ALDERWOOD","King County Judge Position No. 2","45","3","1","Total","<NP>","Write-in","4"
"ALDERWOOD","King County Judge Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 21","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 21","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 21","45","3","1","Total","NP","Times Under Voted","15"
"ALDERWOOD","King County Advisory Vote No. 21","45","3","1","Total","<NP>","Maintained","87"
"ALDERWOOD","King County Advisory Vote No. 21","45","3","1","Total","<NP>","Repealed","138"
"ALDERWOOD","King County Advisory Vote No. 21","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","Public Hospital District No. 2 Commissioner District No. 2","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","Public Hospital District No. 2 Commissioner District No. 2","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","Public Hospital District No. 2 Commissioner District No. 2","45","3","1","Total","NP","Times Under Voted","109"
"ALDERWOOD","Public Hospital District No. 2 Commissioner District No. 2","45","3","1","Total","<NP>","Write-in","3"
"ALDERWOOD","Public Hospital District No. 2 Commissioner District No. 2","45","3","1","Total","<NP>","Rebecca Hirt","129"
"ALDERWOOD","Public Hospital District No. 2 Commissioner District No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 25","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 25","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 25","45","3","1","Total","NP","Times Under Voted","18"
"ALDERWOOD","King County Advisory Vote No. 25","45","3","1","Total","<NP>","Maintained","106"
"ALDERWOOD","King County Advisory Vote No. 25","45","3","1","Total","<NP>","Repealed","116"
"ALDERWOOD","King County Advisory Vote No. 25","45","3","1","Total","NP","Times Over Voted","1"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 4","45","3","1","Total","NP","Registered Voters","88"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 4","45","3","1","Total","NP","Times Counted","15"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 4","45","3","1","Total","NP","Times Under Voted","5"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 4","45","3","1","Total","<NP>","Write-in","0"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 4","45","3","1","Total","<NP>","Mike Millman","10"
"ALDERWOOD","Woodinville Fire & Rescue Commissioner Position No. 4","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Proposition No. 1","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Proposition No. 1","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Proposition No. 1","45","3","1","Total","NP","Times Under Voted","7"
"ALDERWOOD","King County Proposition No. 1","45","3","1","Total","<NP>","No","69"
"ALDERWOOD","King County Proposition No. 1","45","3","1","Total","<NP>","Yes","165"
"ALDERWOOD","King County Proposition No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","King County Advisory Vote No. 28","45","3","1","Total","NP","Registered Voters","887"
"ALDERWOOD","King County Advisory Vote No. 28","45","3","1","Total","NP","Times Counted","241"
"ALDERWOOD","King County Advisory Vote No. 28","45","3","1","Total","NP","Times Under Voted","13"
"ALDERWOOD","King County Advisory Vote No. 28","45","3","1","Total","<NP>","Repealed","91"
"ALDERWOOD","King County Advisory Vote No. 28","45","3","1","Total","<NP>","Maintained","136"
"ALDERWOOD","King County Advisory Vote No. 28","45","3","1","Total","NP","Times Over Voted","1"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","NP","Registered Voters","358"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","NP","Times Counted","59"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","NP","Times Under Voted","8"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","<NP>","John Stokes","35"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","<NP>","Write-in","0"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","<NP>","Holly Zhang","16"
"BEL 41-0011","City of Bellevue Council Position No. 1","41","9","9","Total","NP","Times Over Voted","0"
"BEL 41-0011","King County Advisory Vote No. 20","41","9","9","Total","NP","Registered Voters","358"
"BEL 41-0011","King County Advisory Vote No. 20","41","9","9","Total","NP","Times Counted","59"
"BEL 41-0011","King County Advisory Vote No. 20","41","9","9","Total","NP","Times Under Voted","7"
"BEL 41-0011","King County Advisory Vote No. 20","41","9","9","Total","<NP>","Maintained","22"
"BEL 41-0011","King County Advisory Vote No. 20","41","9","9","Total","<NP>","Repealed","30"
"BEL 41-0011","King County Advisory Vote No. 20","41","9","9","Total","NP","Times Over Voted","0"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","NP","Registered Voters","358"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","NP","Times Counted","59"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","NP","Times Under Voted","13"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","<NP>","Mark Greene","7"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","<NP>","Write-in","0"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","<NP>","Julie Wise","39"
"BEL 41-0011","King County Director of Elections","41","9","9","Total","NP","Times Over Voted","0"
"BEL 41-0011","Bellevue School District No. 405 Director District No. 1","41","9","9","Total","NP","Registered Voters","358"
"BEL 41-0011","Bellevue School District No. 405 Director District No. 1","41","9","9","Total","NP","Times Counted","59"
"BEL 41-0011","Bellevue School District No. 405 Director District No. 1","41","9","9","Total","NP","Times Under Voted","25"
"BEL 41-0011","Bellevue School District No. 405 Director District No. 1","41","9","9","Total","<NP>","Write-in","0"
"BEL 41-0011","Bellevue School District No. 405 Director District No. 1","41","9","9","Total","<NP>","Sima Sarrafan","34"
"BEL 41-0011","Bellevue School District No. 405 Director District No. 1","41","9","9","Total","NP","Times Over Voted","0"
"BEL 41-0011","King County Initiative Measure No. 976","41","9","9","Total","NP","Registered Voters","358"
"BEL 41-0011","King County Initiative Measure No. 976","41","9","9","Total","NP","Times Counted","59"
"BEL 41-0011","King County Initiative Measure No. 976","41","9","9","Total","NP","Times Under Voted","1"
"BEL 41-0011","King County Initiative Measure No. 976","41","9","9","Total","<NP>","Yes","32"
"BEL 41-0011","King County Initiative Measure No. 976","41","9","9","Total","<NP>","No","26"
"BEL 41-0011","King County Initiative Measure No. 976","41","9","9","Total","NP","Times Over Voted","0"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","NP","Registered Voters","358"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","NP","Times Counted","59"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","NP","Times Under Voted","12"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","<NP>","Jeremy Barksdale","31"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","<NP>","Stephanie Walter","16"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","<NP>","Write-in","0"
"BEL 41-0011","City of Bellevue Council Position No. 3","41","9","9","Total","NP","Times Over Voted","0"
