"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-149656","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481079","LOST","Nola","Cat","Male","European Shorthair","Unknown","2022-08-09T00:00:00.000","Date Lost","ALL  FAMILY SHORELINE DENTAL 175TH &12TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481079","Image Copyright HLP Inc. 2022","Description: My Nola is an orange cat with white color mixed. His white color is mostly from his mouth under his neck and he has a light brown mark by his nose which makes him look unique and I can definitely tell by the way he walks. It looks like someone Found him 2days ago around lake forest and posted him on Facebook but i don’t know where he was transferred too so please help me I miss my Nola very much. Thanks. Not 100% sure what kind of exact breed he is but he is an orange white cat that looks like an American bobtail but with a long tail /tabby orange cat.<p/>Age: Unknown<p/>Location Lost: All family shoreline dental 175th &12th Ave NE, Seattle WA  98155<p/>Lost Date: 2022-08-09<p/>"
"K22-150896","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495847","LOST","Loki","Cat","Male","American Shorthair","Black","2022-09-09T00:00:00.000","Date Lost","39TH  AVE NE & 165TH ST","HAMLIN ROAD & BROOKSIDE",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495847","Image Copyright HLP Inc. 2022","Description: Loki is a green eyed black & white tuxedo cat.  His back right leg is completely white. <p/>Age: Over 1 year<p/>Location Lost: 39th AVE NE & 165TH ST, Hamlin Road & Brookside BLVD, Seattle WA  98155<p/>Lost Date: 2022-09-09<p/>"
"K22-149982","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485176","LOST","Roscoe","Dog","Male","German Shepherd","Unknown","2022-08-21T00:00:00.000","Date Lost","200 block of  AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485176","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 208 ave se, Maple Valley WA  98038<p/>Lost Date: 2022-08-22<p/>"
"K22-149757","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482362","LOST","Chuy","Dog","Male","Yorkshire Terrier","Black","2022-08-15T00:00:00.000","Date Lost","15300 block of  SE 288TH ST","KENT","WA","98042","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482362","Image Copyright HLP Inc. 2022","Description: All black little dog, white patch of fur on his chest has a flea and normal collar on. Responds to chuy<p/><p/>Age: Over 1 year<p/>Location Lost: 15306 SE 288th St, Kent WA  98042<p/>Lost Date: 2022-08-15<p/>"
"K22-150803","Regional Animal Services of King County","LOST",,"LOST","Koko","Cat","Neutered Male","Siamese","Lynx Pt","2022-09-09T00:00:00.000","Date Lost","100 block of  94TH AVE NE","BELLEVUE","WA","98004","BELLEVUE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=","Image Copyright HLP Inc. 2022",
"K22-150453","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488885","LOST","Henry","Cat","Male","Domestic Shorthair","Unknown","2022-08-27T00:00:00.000","Date Lost","NE  124TH & 100TH KIRKLAND",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488885","Image Copyright HLP Inc. 2022","Description: Young male orange and gold tabby with very distinct markings, kinked tail<p/>Age: Over 1 year<p/>Location Lost: NE 124th & 100th Kirkland, Kirkland WA  98034<p/>Lost Date: 2022-08-27<p/>"
"K22-149723","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482008","LOST","Bella","Dog","Female","Labrador Retriever","Brown","2022-08-13T00:00:00.000","Date Lost","18100 block of  @ 146TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482008","Image Copyright HLP Inc. 2022","Description: Female chocolate lab. Almost 4 years old. No collar on her she ran through a screen door. <p/>Age: Over 1 year<p/>Location Lost: 18135 @ 146th ave, Renton WA  98058<p/>Lost Date: 2022-08-13<p/>"
"K22-149857","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483333","LOST","Blueberry","Cat","Male","American Shorthair","Unknown","2022-08-16T00:00:00.000","Date Lost","SUNNYSIDE  DR N AND 1ST AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483333","Image Copyright HLP Inc. 2022","Description: Blueberry is a male kitten with short grey hair and gold eyes. He is about 12 weeks old and very friendly. He will answer to Blue or Bluebs. <p/>Age: Under 1 year<p/>Location Lost: Sunnyside Dr N and 1st Ave SE, Seattle WA  98133<p/>Lost Date: 2022-08-16<p/>"
"K22-150347","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488002","LOST","Hendrik","Cat","Male","American Shorthair","Unknown","2022-08-25T00:00:00.000","Date Lost","SE  42ND PL AND 244TH PL SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488002","Image Copyright HLP Inc. 2022","Description: Red tabby, wearing a green collar. Has a circular pattern on the sides (multiple circles, within one another). Spayed, male.<p/>Age: Over 1 year<p/>Location Lost: SE 42nd Pl and 244th Pl SE, Issaquah WA  98029<p/>Lost Date: 2022-08-25<p/>"
"K22-150361","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488189","LOST",,,"Unknown",,"Unknown","2022-08-28T00:00:00.000","Date Lost","68TH  AVE. NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488189","Image Copyright HLP Inc. 2022","Description: Yellow Lutino cockatiel with rosy circles on cheeks<p/>Age: Unknown<p/>Location Lost: 68th Ave. NE, Kenmore WA  98028<p/>Lost Date: 2022-08-28<p/>"
"K22-150622","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2493179","LOST","Lucy","Cat","Female","Russian Blue","Unknown","2022-09-04T00:00:00.000","Date Lost","18600 block of  BLUEBERRY LN SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2493179","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 18621 blueberry ln se, Monroe WA  98272<p/>Lost Date: 2022-09-04<p/>"
"K22-150209","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487774","LOST","Zoey","Dog","Female","Boston Terrier","Brown","2022-08-26T00:00:00.000","Date Lost","259TH  ST AND 168TH PL",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487774","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 259th st and 168th pl, Kent WA  98042<p/>Lost Date: 2022-08-26<p/>"
"K22-149498","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479564","LOST","Crockett","Dog","Male","Eng Coonhound","Brown","2022-08-06T00:00:00.000","Date Lost","324TH  AND 202ND",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479564","Image Copyright HLP Inc. 2022","Description: Crockett is a sweet Coonhound/Australian Shepherd mix with red and gray ticking. He has a big brown spot on his side. <p/>Age: Over 1 year<p/>Location Lost: 324th and 202nd, Duvall WA  98019<p/>Lost Date: 2022-08-06<p/>"
"K22-150153","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486988","LOST","Hanako","Cat","Female","Domestic Shorthair","White","2022-08-25T00:00:00.000","Date Lost","177TH  STREET 140TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486988","Image Copyright HLP Inc. 2022","<p/>Age: Under 1 year<p/>Location Lost: 177th street 140th street, Renton WA  98058<p/>Lost Date: 2022-08-25<p/>"
"K22-149214","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476982","LOST","Hercules","Dog","Male","Chihuahua - Smooth Coated","White","2022-08-02T00:00:00.000","Date Lost","JUANITA  DR NE AND NE 158TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476982","Image Copyright HLP Inc. 2022","Description: White and tan small old chihuahua. Missing teeth; hanging tongue. <p/>Age: Over 1 year<p/>Location Lost: Juanita dr ne and ne 158th st, Kenmore WA  98028<p/>Lost Date: 2022-08-02<p/>"
"K22-149599","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480584","LOST","Kylo","Cat","Male","Domestic Mediumhair","Black","2022-08-02T00:00:00.000","Date Lost","SE  171ST","SE 328",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480584","Image Copyright HLP Inc. 2022","Description: Kylo is an all-black neutered male cat. He has a black dot on the iris of his left eye and a little bump oh his left lower eyelid. <p/>Age: Over 1 year<p/>Location Lost: SE 171st, Se 328th st, Auburn WA  98092<p/>Lost Date: 2022-08-02<p/>"
"K22-150582","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2491299","LOST","Leslie Stark","Cat","Male","American Shorthair","Unknown","2022-08-27T00:00:00.000","Date Lost","NE  124TH AND 100TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2491299","Image Copyright HLP Inc. 2022","Description: Orange and gold tabby, slim build with kink in tail. Very distinctive markings/patterns. <p/>Age: Over 1 year<p/>Location Lost: NE 124th and 100th, Kirkland WA  98034<p/>Lost Date: 2022-08-27<p/>"
"K22-150087","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486439","LOST","Coffee","Cat","Male","Ragdoll","Brown","2022-08-22T00:00:00.000","Date Lost","92ND  AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486439","Image Copyright HLP Inc. 2022","Description: Seal Bicolor (dark brown on the back, white on belly)<p/>Age: Over 1 year<p/>Location Lost: 92nd ave NE, Bothell WA  98011<p/>Lost Date: 2022-08-22<p/>"
"K22-149894","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483892","LOST","Drake","Cat","Male","American Shorthair","Brown","2022-08-12T00:00:00.000","Date Lost","4000 block of  171ST AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483892","Image Copyright HLP Inc. 2022","Description: Very friendly black and brown tabby cat with a white tip on his tail. His right ear has a notch in it. <p/>Age: Over 1 year<p/>Location Lost: 4071 171st Ave SE, Bellevue WA  98008<p/>Lost Date: 2022-08-12<p/>"
"K22-150089","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486455","LOST","Axel","Cat","Male","Domestic Shorthair","Unknown","2022-08-17T00:00:00.000","Date Lost","NE  164TH STREET AND 70TH AVE NE","KE",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486455","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: NE 164th Street and 70th Ave NE, Kenmore, Kenmore WA  98028<p/>Lost Date: 2022-08-17<p/>"
"K22-149350","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478267","LOST","Miso","Cat","Male","Himalayan","White","2022-08-04T00:00:00.000","Date Lost","17000 block of  130TH AVE SE","RENTON","WA","98058","RENTON",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478267","Image Copyright HLP Inc. 2022","Description: White with tan ears and tail Blue eyes<p/>Age: Over 1 year<p/>Location Lost: 17041 130th ave se renton wa, Renton WA  98058<p/>Lost Date: 2022-08-04<p/>"
"K22-149152","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476331","LOST","Stygian",,"Male",,"Black","2022-08-01T00:00:00.000","Date Lost","131ST  AVE NE AND NE 33RD ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476331","Image Copyright HLP Inc. 2022","Description: Black Otter Rex rabbit<p/>Age: Over 1 year<p/>Location Lost: 131st ave NE and NE 33rd ST, Bellevue WA  98005<p/>Lost Date: 2022-08-01<p/>"
"K22-150841","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495245","LOST","Zeus","Dog","Male","Chihuahua - Smooth Coated","Unknown","2022-09-09T00:00:00.000","Date Lost","MAPLE  VALLEY HWY",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495245","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: Maple valley hwy, Maple Valley WA  98038<p/>Lost Date: 2022-09-09<p/>"
"K22-149596","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480556","LOST","Boba","Cat","Female","Domestic Shorthair","Black","2022-08-10T00:00:00.000","Date Lost","3RD  AVE S AND S 112TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480556","Image Copyright HLP Inc. 2022","Description: Green/yellow eyes, Round, stout <p/>Age: Over 1 year<p/>Location Lost: 3rd ave S and S 112th St, Seattle WA  98168<p/>Lost Date: 2022-08-10<p/>"
"K22-149707","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481876","LOST","Sophie","Dog","Male","Dachshund","Black","2022-08-08T00:00:00.000","Date Lost","21600 block of  DES MEMORIAL DR & 116TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481876","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 21610 Des memorial Dr & 116th street, Seattle WA  98168<p/>Lost Date: 2022-08-08<p/>"
"K22-150831","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495028","LOST","Quinn","Cat","Male","Domestic Shorthair","Brown","2022-08-29T00:00:00.000","Date Lost","19000 block of  22ND AVENUE NORTHEAST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495028","Image Copyright HLP Inc. 2022","Description: Quinn is a brown/black tabby.  He has a dark stripe of color down his back and a black and brown color pattern. He is 14 lbs and has thinning hair on his back.  He has a white spot on his mouth.  He was a barn cat originally so he is hard to keep inside.  We have had him for 9 of his 10 years.  He is very good with children and friendly.  He has been missing for 2 weeks and we are devastated.  Quinn is a much beloved member of our family.<p/>Age: Over 1 year<p/>Location Lost: 19010 22nd Avenue Northeast, Seattle WA  98155<p/>Lost Date: 2022-08-29<p/>"
"K22-149501","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479709","LOST","Kendal Darne","Cat","Male","Domestic Mediumhair","Black","2022-08-02T00:00:00.000","Date Lost","17100 block of  SE 328TH ST","AUBURN","WA","98092","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479709","Image Copyright HLP Inc. 2022","Description: Kylo is a 4 yr old slender all-black cat with a black dot on the iris of his left eye. His lower lid has a little lump on in from an injury at birth. He's a scaredy cat for sure, but can be quite the lover when he's comfortable. <p/>Age: Over 1 year<p/>Location Lost: 17118 se 328th st, Auburn WA  98092<p/>Lost Date: 2022-08-02<p/>"
"K22-150151","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486970","LOST","Daisy","Cat","Female","Domestic Shorthair","White","2022-08-16T00:00:00.000","Date Lost","150TH  ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486970","Image Copyright HLP Inc. 2022","Description: Daisy is a very small and delicate white cat that is about 2 years old. She’s skinny no matter how much she wants to eat. She’s very quiet and gentle. She doesn’t trust very many people so she can be really timid. <p/>Age: Over 1 year<p/>Location Lost: 150th st, Seattle WA  98188<p/>Lost Date: 2022-08-16<p/>"
"K22-149849","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483265","LOST","Majerle (mar","Cat","Female","Norwegian Forest Cat","White","2022-08-15T00:00:00.000","Date Lost","SE  159TH PL AND SE 158TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483265","Image Copyright HLP Inc. 2022","Description: Majerle is an 11.5 month old Siberian Blue Point Lynx female. She's mostly white and fluffy, aside from her ears which are all gray on the outside and have little fluffy wisps on the inside, a fluffy gray tail, and some gray coloration on her face, legs, and feet. Her eyes are blue, and her front toes are white. She normally wears a collar with information on it, but it was Found in the yard after she got out.<p/>Age: Under 1 year<p/>Location Lost: SE 159th Pl and SE 158th St, Issaquah WA  98027<p/>Lost Date: 2022-08-15<p/>"
"K22-150452","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488884","LOST","Swaylee Stew","Cat","Male","American Shorthair","Black","2022-08-30T00:00:00.000","Date Lost","11300 block of  SE KENT KANGLEY",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488884","Image Copyright HLP Inc. 2022","Description: Black and grey tabby with big yellow eyes <p/>Age: Over 1 year<p/>Location Lost: 11328 se kent kangley , Kent WA  98030<p/>Lost Date: 2022-08-30<p/>"
"K22-149655","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481078","LOST","Nola","Cat","Male","European Shorthair","Unknown","2022-08-09T00:00:00.000","Date Lost","ALL  FAMILY SHORELINE DENTAL 175TH &12TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481078","Image Copyright HLP Inc. 2022","Description: My Nola is an orange cat with white color mixed. His white color is mostly from his mouth under his neck and he has a light brown mark by his nose which makes him look unique and I can definitely tell by the way he walks. It looks like someone Found him 2days ago around lake forest and posted him on Facebook but i don’t know where he was transferred too so please help me I miss my Nola very much. Thanks. Not 100% sure what kind of exact breed he is but he is an orange white cat that looks like an American bobtail but with a long tail /tabby orange cat.<p/>Age: Unknown<p/>Location Lost: All family shoreline dental 175th &12th Ave NE, Seattle WA  98155<p/>Lost Date: 2022-08-09<p/>"
"K22-149971","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485068","LOST","Madam Sushi","Cat","Female","Snowshoe","Unknown","2022-08-12T00:00:00.000","Date Lost","19500 block of  NE 162ND ST NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485068","Image Copyright HLP Inc. 2022","Description: Female, looks like a Siamese but with white paws.  15 years old.  Has microchip though I don't know the number<p/>Age: Over 1 year<p/>Location Lost: 19507 NE 162nd St NE, Woodinville WA  98077<p/>Lost Date: 2022-08-12<p/>"
"K22-150383","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488428","LOST","Zoey","Dog","Female","Boston Terrier","Brown","2022-08-26T00:00:00.000","Date Lost","16900 block of  SE 259TH ST","COVINGTON","WA","98042","COVINGTON",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488428","Image Copyright HLP Inc. 2022","Description: Zoey is a Boston terrier mixed Maltese with brown and white around neck, legs and body.  She’s about 25lbs. <p/>Age: Over 1 year<p/>Location Lost: 16904 SE 259th St, Kent WA  98042<p/>Lost Date: 2022-08-26<p/>"
"K22-150416","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488547","LOST","Tracy","Dog","Female","Shiba Inu","White","2022-08-29T00:00:00.000","Date Lost","21ST  AVENUE SW & SW 336TH ST","FEDERAL WAY","WA","98023","FEDERAL WAY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488547","Image Copyright HLP Inc. 2022","Description: 5 yr old female cream (all white) colored Shiba Inu.<p/>Age: Over 1 year<p/>Location Lost: 21st and 336th in Federal Way, Federal Way WA  98023<p/>Lost Date: 2022-08-29<p/>"
"K22-149929","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484417","LOST","Milo","Dog","Male","Chihuahua - Smooth Coated","Black","2022-08-17T00:00:00.000","Date Lost","VUE  MOBILE HOME RESIDENTS",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484417","Image Copyright HLP Inc. 2022","Description: Yorkie mixed chihuahua missing sence Wednesday 17th  last seen VUE mobile home residents off MLK JR WAY S<p/>Age: Over 1 year<p/>Location Lost: VUE mobile home residents , Seattle WA  98198<p/>Lost Date: 2022-08-17<p/>"
"K22-149290","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477789","LOST","Champ","Dog","Male","German Shepherd","Black","2022-08-04T00:00:00.000","Date Lost","200TH  ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477789","Image Copyright HLP Inc. 2022","Description: He is a black dog with light tan highlights and underbelly. He is about 60lbs. Small narrow head, long neck, long legs.<p/>Age: Over 1 year<p/>Location Lost: 200th St, Kent WA  98042<p/>Lost Date: 2022-08-04<p/>"
"K22-149251","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477415","LOST","Siegmeyer","Cat","Male","Domestic Shorthair","Unknown","2022-08-03T00:00:00.000","Date Lost","SE  19TH STREET & 14TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477415","Image Copyright HLP Inc. 2022","Description: Orange tabby, surgery and shaved on left shoulder, staples still in.  Long fluffy striped tail.  5 years old. <p/>Age: Over 1 year<p/>Location Lost: SE 19th Street & 14th, Bellevue WA  98008<p/>Lost Date: 2022-08-03<p/>"
"K22-149704","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481685","LOST","Bella","Dog","Unknown","Labrador Retriever","Brown","2022-08-13T00:00:00.000","Date Lost","18100 block of  146TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481685","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 18135 146th Ave se, Renton WA  98058<p/>Lost Date: 2022-08-13<p/>"
"K22-149813","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482894","LOST","""meow""","Cat","Male","Domestic Shorthair","Brown","2022-08-15T00:00:00.000","Date Lost","COVINGTON-SAWYER  RD AND 215TH STREET, KENT",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482894","Image Copyright HLP Inc. 2022","Description: Large male neutered brown tabby cat with white chest and paws<p/>Age: Over 1 year<p/>Location Lost: Covington-Sawyer Rd and 215th Street, Kent  , Kent WA  98042<p/>Lost Date: 2022-08-15<p/>"
"K22-149786","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482596","LOST","Dwight","Cat","Male","American Shorthair","Unknown","2022-08-12T00:00:00.000","Date Lost","242ND  AVE SE AND SE 266TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482596","Image Copyright HLP Inc. 2022","Description: Dwight is silver grey with a tiny white patch under his chin. He is very loving, social, and talkative. Was wearing a collar and ID tag. <p/>Age: Over 1 year<p/>Location Lost: 242nd Ave SE and SE 266th St, Kent WA  98042<p/>Lost Date: 2022-08-12<p/>"
