"case_number","incident_datetime","nibrs_code","nibrs_code_name","block_address","city","state","zip","reporting_area","district","precinct","created_at","updated_at","hour_of_day","day_of_week","id"
"C20004612","2020-02-05T09:10:00.000","90Z","All Other Offenses","19700 Block SE 284TH ST","KENT","WA","98042","Reporting Area F06009","District F6","3","2020-02-05T09:14:41.000","2020-02-05T09:17:49.000","9","4","12605525790"
"C20003575","2020-01-28T12:56:00.000","35A","Drug/Narcotic Violations","RAINIER AVE N & RENTON AVE S","RENTON","WA","98057","Reporting Area S03001","District S3",,"2020-01-28T16:22:20.000","2020-01-28T16:26:37.000","12","3","12398785561"
"C20002585","2019-12-04T00:00:00.000","90Z","All Other Offenses","13400 Block MARTIN LUTHER KING JR WAY S","SEATTLE","WA","98178","Reporting Area K08006","District K8","4","2020-01-28T07:35:01.000","2020-01-28T07:40:02.000","0","4","12339009905"
"C20028336","2020-09-07T11:58:00.000","23C","Shoplifting","27000 Block 185TH AVE SE","COVINGTON","WA","98042","Reporting Area H03030","District H3","3","2020-09-07T13:08:15.000","2020-09-07T13:27:22.000","11","2","15231501022"
"C20027610","2020-08-31T00:00:00.000","90Z","All Other Offenses","700 Block F ST NE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-09-01T08:27:09.000","2020-09-01T08:29:38.000","0","2","15120785766"
"C20022408","2020-07-16T05:58:00.000","13A","Aggravated Assault","500 Block N 175 ST","SHORELINE","WA","98133","Reporting Area A01002","District A2","5","2020-07-16T12:46:30.000","2020-07-16T12:52:21.000","5","5","13866291689"
"C20021839","2020-07-10T20:30:00.000","09A","Murder & Nonnegligent Manslaughter",,"KENT","WA","98042","Reporting Area F05015","District F5","3","2020-07-11T12:49:46.000","2020-07-11T12:52:26.000","20","6","13854790854"
"C20019801","2020-06-22T17:23:00.000","09A","Murder & Nonnegligent Manslaughter",,"SEATTLE","WA","98168","Reporting Area K07001","District K7","4","2021-01-15T13:31:35.000","2021-01-15T13:49:55.000","17","2","19736349415"
"C20014805","2020-05-05T00:00:00.000","90Z","All Other Offenses","1100 Block 30TH AVE S","SEATTLE","WA","98144","Reporting Area MT3001","District MT3",,"2020-05-06T12:00:11.000","2020-05-06T12:05:52.000","0","3","13112357925"
"C20014804","2020-05-05T00:00:00.000","90Z","All Other Offenses","2300 Block 31ST AVE S","SEATTLE","WA","98144","Reporting Area MT3001","District MT3",,"2020-05-06T11:53:37.000","2020-05-06T11:58:02.000","0","3","13112346275"
"C20001786","2020-01-08T00:00:00.000","90Z","All Other Offenses","3700 Block S 142ND ST","TUKWILA","WA","98168","Reporting Area U05001","District U5",,"2020-01-15T11:58:17.000","2020-01-15T12:01:55.000","0","4","12168342503"
"C20001784","2020-01-07T00:00:00.000","90Z","All Other Offenses","10600 Block SE 240TH ST","KENT","WA","98031","Reporting Area S05001","District S5",,"2020-01-15T11:33:49.000","2020-01-15T11:35:56.000","0","3","12168311998"
"C20001780","2020-01-09T00:00:00.000","90Z","All Other Offenses","2500 Block SW TRENTON ST","SEATTLE","WA","98106","Reporting Area MT3001","District MT3",,"2020-01-15T12:08:52.000","2020-01-15T12:09:57.000","0","5","12168353699"
"C20001589","2019-12-23T00:00:00.000","90Z","All Other Offenses","3900 Block S CLOVERDALE ST","SEATTLE","WA","98118","Reporting Area MT3001","District MT3",,"2020-01-14T12:59:32.000","2020-01-14T13:02:44.000","0","2","12166991429"
"C20008237","2020-03-04T00:00:00.000","23F","Theft From Motor Vehicle","10400 Block 17TH AVE SW","SEATTLE","WA","98146","Reporting Area K01008","District K1","4","2020-03-04T08:18:16.000","2020-03-04T08:18:53.000","0","4","12687498942"
"C20008238","2020-03-02T18:00:00.000","23F","Theft From Motor Vehicle","3200 Block S 152ND ST","SEATAC","WA","98188","Reporting Area L01007","District L1","4","2020-03-04T08:09:58.000","2020-03-04T08:12:14.000","18","2","12687482375"
"C20008235","2020-03-04T00:15:00.000","290","Destruction/Damage/Vandalism of Property","3500 Block S 160TH ST","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2020-03-04T07:44:20.000","2020-03-04T07:48:10.000","0","4","12687452277"
"C20008198","2020-03-03T18:39:00.000","500","Violation of No Contact Orders",,"COVINGTON","WA","98042","Reporting Area H03007","District H3","3","2020-03-03T22:01:29.000","2020-03-03T22:03:55.000","18","3","12687040240"
"C20008202","2020-03-02T20:37:00.000","290","Destruction/Damage/Vandalism of Property","19900 Block RICHMOND BEACH DR NW","SHORELINE","WA","98177","Reporting Area R20001","District R20",,"2020-03-03T21:00:19.000","2020-03-03T21:03:11.000","20","2","12686988416"
"C20008197","2020-03-03T08:00:00.000","240","Motor Vehicle Theft","23000 Block RENTON MAPLE VALLEY RD SE","MAPLE VALLEY","WA","98038","Reporting Area F05018","District F5","3","2020-03-03T20:27:17.000","2020-03-03T20:28:35.000","8","3","12686958508"
"C20700576","2020-03-02T16:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","18200 Block 73RD AVE NE","KENMORE","WA","98028","Reporting Area E02010","District E2","5","2020-03-03T19:32:05.000","2020-03-03T19:32:05.000","16","2","12686905086"
"C20008188","2020-03-03T18:00:00.000","26A","False Pretenses/Swindle/Confidence Game","14600 Block 450TH AVE SE","NORTH BEND","WA","98045","Reporting Area C01006","District C1","2","2020-03-03T18:27:00.000","2020-03-03T18:32:54.000","18","3","12686839878"
"C20008170","2020-03-03T15:00:00.000","23H","All Other Larceny","SW HANFORD ST & 59TH AVE SW","SEATTLE","WA","98116","Reporting Area MT2001","District MT2",,"2020-03-03T16:56:20.000","2020-03-03T17:00:26.000","15","3","12686747920"
"C20008128","2020-03-03T11:00:00.000","290","Destruction/Damage/Vandalism of Property","SE 276TH ST & 168 AVE SE","COVINGTON","WA",,"Reporting Area A01001","District H3","3","2020-03-03T12:59:19.000","2020-03-03T13:05:40.000","11","3","12686378414"
"C20008076","2020-03-03T05:31:00.000","240","Motor Vehicle Theft","24600 Block 190TH PL SE","COVINGTON","WA","98042","Reporting Area F05020","District F5","3","2020-03-03T07:05:11.000","2020-03-03T07:07:43.000","5","3","12685797178"
"C20008061","2020-03-01T21:53:00.000","290","Destruction/Damage/Vandalism of Property","700 Block NW INNIS ARDEN WAY","SEATTLE","WA","98177","Reporting Area A02002","District A2","5","2020-03-02T23:56:15.000","2020-03-02T23:59:22.000","21","1","12685507885"
"C20700569","2020-02-29T00:00:00.000","23H","All Other Larceny","66TH PL NE & NE 198TH ST","KENMORE","WA","98028","Reporting Area E01003","District E1","5","2020-03-02T19:42:04.000","2020-03-02T19:42:04.000","0","7","12685290356"
"C20008027","2020-02-26T16:20:00.000","23D","Theft From Building","1100 Block N 192ND ST","SHORELINE","WA","98133","Reporting Area A03005","District A3","5","2020-03-02T17:43:43.000","2020-03-02T17:49:55.000","16","4","12685177757"
"C20700566","2020-02-09T16:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","19300 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-03-02T17:22:15.000","2020-03-02T17:22:15.000","16","1","12685155882"
"C20700565","2020-02-20T22:55:00.000","23F","Theft From Motor Vehicle","13300 Block SE 79TH PL","RENTON","WA","98059","Reporting Area H02003","District H2","3","2020-03-02T17:22:07.000","2020-06-11T10:02:10.000","22","5","12685155697"
"C20007990","2020-03-01T14:30:00.000","23H","All Other Larceny","6300 Block NE 159TH ST","KENMORE","WA","98028","Reporting Area E04002","District E4","5","2020-03-02T14:27:08.000","2020-03-02T14:46:38.000","14","1","12684901008"
"C20007768","2020-02-29T10:04:00.000","200","Arson","NE 169TH ST & 148TH AVE NE","COTTAGE LAKE","WA","98072","Reporting Area B06008","District B6","2","2020-03-02T13:48:38.000","2020-03-02T13:49:50.000","10","7","12684848494"
"C20001588","2019-12-23T00:00:00.000","90Z","All Other Offenses","22800 Block 27TH AVE S","DES MOINES","WA","98198","Reporting Area U03001","District U3",,"2020-01-14T12:41:48.000","2020-01-14T12:57:07.000","0","2","12166956565"
"C20001586","2019-12-20T00:00:00.000","90Z","All Other Offenses","400 Block SEATTLE BLVD S","ALGONA","WA","98001","Reporting Area S08001","District S8",,"2020-01-14T12:25:07.000","2020-01-14T12:32:08.000","0","6","12166922680"
"C20001584","2020-01-06T00:00:00.000","90Z","All Other Offenses","33100 Block 35TH AVE SW","FEDERAL WAY","WA","98023","Reporting Area S12001","District S12",,"2020-01-14T12:14:28.000","2020-01-14T12:22:52.000","0","2","12166912719"
"C20001585","2020-01-08T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-01-14T11:50:11.000","2020-01-14T11:55:04.000","0","4","12166867058"
"C20001583","2020-01-06T00:00:00.000","90Z","All Other Offenses","10700 Block 63RD AVE S","SEATTLE","WA","98178","Reporting Area MT3001","District MT3",,"2020-01-13T14:45:33.000","2020-01-13T14:51:51.000","0","2","12163828386"
"C20001582","2020-01-06T00:00:00.000","90Z","All Other Offenses","21900 Block 29TH AVE S","DES MOINES","WA","98198","Reporting Area U03001","District U3",,"2020-01-13T14:31:47.000","2020-01-13T14:37:34.000","0","2","12163770494"
"C20000935","2019-12-30T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-01-09T07:01:37.000","2020-01-09T07:05:59.000","0","2","12155948097"
"C20000937","2020-01-02T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-01-08T14:58:24.000","2020-01-08T15:01:42.000","0","5","12152825586"
"C20000933","2019-12-30T00:00:00.000","90Z","All Other Offenses","29600 Block 18TH AVE S","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-01-08T14:48:33.000","2020-01-08T14:51:11.000","0","2","12152811766"
"C20000942","2019-12-31T00:00:00.000","90Z","All Other Offenses","14900 Block SE 272ND ST","KENT","WA","98042","Reporting Area S05001","District S5",,"2020-01-08T14:31:59.000","2020-01-08T14:36:09.000","0","3","12152773424"
"C20000930","2019-12-27T00:00:00.000","90Z","All Other Offenses","200 Block ELLINGSON DR","PACIFIC","WA","98047","Reporting Area S07001","District S7",,"2020-01-08T14:12:58.000","2020-01-08T14:15:41.000","0","6","12152730021"
"C20000929","2019-12-20T00:00:00.000","90Z","All Other Offenses","1300 Block S 83 ST","TACOMA","WA","98408","Out of Jurisdiction","Out of Jurisdiction",,"2020-01-08T14:02:45.000","2020-01-08T14:09:50.000","0","6","12152707128"
"C20000928","2020-01-02T00:00:00.000","90Z","All Other Offenses","1800 Block 56 ST NE","TACOMA","WA","98422","Out of Jurisdiction","Out of Jurisdiction",,"2020-01-08T13:58:10.000","2020-01-08T14:01:09.000","0","5","12152698930"
"C20000006","2020-01-01T00:05:00.000","720","Animal Cruelty","SE 384TH ST & 172ND AVE SE","AUBURN","WA","98092","Reporting Area F99001","District F9","3","2020-01-01T04:00:46.000","2020-01-01T04:45:14.000","0","4","12135507672"
"C20008933","2020-02-24T00:00:00.000","90Z","All Other Offenses","18900 Block 47TH AVE S","SEATAC","WA","98188","Reporting Area L03005","District L3","4","2020-03-10T14:41:10.000","2020-03-10T14:43:17.000","0","2","12751339296"
"C20008929","2020-02-24T00:00:00.000","90Z","All Other Offenses","4900 Block S 161ST ST","TUKWILA","WA","98188","Reporting Area U05001","District U5",,"2020-03-10T14:37:15.000","2020-03-10T14:39:26.000","0","2","12751333925"
"C20008925","2020-02-24T00:00:00.000","90Z","All Other Offenses","100 Block GLENNWOOD PL NE","RENTON","WA","98056","Reporting Area S03001","District S3",,"2020-03-10T14:31:26.000","2020-03-10T14:33:42.000","0","2","12751301764"
"C20008919","2020-03-06T00:00:00.000","90Z","All Other Offenses","300 Block S 314TH PL","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-03-10T10:48:02.000","2020-03-10T10:50:39.000","0","6","12748824398"
"C20008948","2020-03-09T15:00:00.000","90Z","All Other Offenses","3RD AVE & VIRGINIA ST","SEATTLE","WA","98101","Reporting Area MT2001","District MT2",,"2020-03-09T18:18:24.000","2020-03-09T18:19:44.000","15","2","12720033962"
"C20007663","2020-02-21T00:00:00.000","90Z","All Other Offenses","400 Block 27TH ST SE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-03-02T12:13:50.000","2020-03-02T12:18:04.000","0","6","12684670013"
"C20007660","2020-02-05T00:00:00.000","90Z","All Other Offenses","2400 Block SW WEBSTER ST","SEATTLE","WA","98106","Reporting Area MT3001","District MT3",,"2020-03-02T12:04:52.000","2020-03-02T12:07:26.000","0","4","12684651865"
"C20007978","2016-04-01T00:00:00.000","90Z","All Other Offenses","18900 Block 68TH AVE NE","KENMORE","WA","98028","Reporting Area E02007","District E2","5","2020-03-02T11:31:08.000","2020-03-02T11:55:55.000","0","6","12684420889"
"C20007974","2020-03-02T10:30:00.000","90Z","All Other Offenses","19800 Block 136TH AVE NE","WOODINVILLE","WA","98072","Reporting Area W01001","District W1","2","2020-03-02T10:42:22.000","2020-03-02T10:53:59.000","10","2","12684353953"
"C20007973","2020-03-02T00:30:00.000","240","Motor Vehicle Theft","10600 Block 14TH AVE SW","SEATTLE","WA","98146","Reporting Area K01009","District K1","4","2020-03-02T10:33:42.000","2020-03-02T10:34:25.000","0","2","12684331151"
"C20007487","2020-02-07T10:30:00.000","23D","Theft From Building","25800 Block 164TH AVE SE","COVINGTON","WA","98042","Reporting Area H03009","District H3","3","2020-03-02T10:30:17.000","2020-03-02T10:31:36.000","10","6","12684320333"
"C20005147","2020-02-09T06:00:00.000","23F","Theft From Motor Vehicle","13400 Block MARTIN LUTHER KING JR WAY S","SEATTLE","WA","98178","Reporting Area K08006","District K8","4","2020-02-09T12:20:50.000","2020-02-09T12:23:08.000","6","1","12611360464"
"C20005141","2020-02-09T03:20:00.000","240","Motor Vehicle Theft","100 Block S 174TH ST","BURIEN","WA","98148","Reporting Area N06057","District N6","4","2020-02-09T11:29:48.000","2020-02-09T11:30:32.000","3","1","12611309543"
"C20005128","2020-02-09T08:30:00.000","90J","Trespass of Real","10700 Block 4TH AVE S","SEATTLE","WA","98168","Reporting Area K01013","District K1","4","2020-02-09T10:59:30.000","2020-02-09T11:08:22.000","8","1","12611289478"
"C20005138","2020-02-08T22:00:00.000","23F","Theft From Motor Vehicle","9900 Block DES MOINES MEMORIAL DR S","SEATTLE","WA","98108","Reporting Area K07003","District K7","4","2020-02-09T11:06:35.000","2020-02-09T11:08:25.000","22","7","12611293820"
"C20005136","2020-02-09T00:00:00.000","290","Destruction/Damage/Vandalism of Property","18000 Block 15TH PL NE","SHORELINE","WA","98155","Reporting Area A05003","District A5","5","2020-02-09T10:39:27.000","2020-02-09T10:40:35.000","0","1","12611275237"
"C20005131","2020-02-08T19:00:00.000","23H","All Other Larceny","17900 Block 142ND AVE NE","WOODINVILLE","WA","98072","Reporting Area W02005","District W2","2","2020-02-09T10:42:33.000","2020-02-09T10:45:31.000","19","7","12611277100"
"C20005040","2020-02-08T07:45:00.000","13B","Simple Assault","7200 Block NE 182ND ST","KENMORE","WA","98028","Reporting Area E02007","District E2","5","2020-02-09T07:46:11.000","2020-02-09T08:00:32.000","7","7","12610911327"
"C20005094","2020-02-08T19:00:00.000","23A","Pocket-picking","23RD AVE & E CHERRY ST","SEATTLE","WA","98122","Reporting Area MT2001","District MT2",,"2020-02-08T20:44:56.000","2020-02-08T20:46:19.000","19","7","12610326647"
"C20005066","2020-02-08T01:30:00.000","23H","All Other Larceny","15700 Block 62ND AVE NE","KENMORE","WA","98028","Reporting Area E04002","District E4","5","2020-02-08T19:00:15.000","2020-02-08T19:01:52.000","1","7","12610240888"
"C20005035","2020-02-07T20:00:00.000","200","Arson","6900 Block NE 170TH ST","KENMORE","WA","98028","Reporting Area E05001","District E5","5","2020-02-08T11:20:00.000","2020-02-08T11:22:34.000","20","6","12609872526"
"C20700361","2020-01-27T10:00:00.000","23H","All Other Larceny","17600 Block 83RD AVE NE","KENMORE","WA","98028","Reporting Area E02011","District E2","5","2020-02-08T10:02:05.000","2020-02-08T10:02:05.000","10","2","12609811028"
"C20005041","2020-02-07T21:00:00.000","23F","Theft From Motor Vehicle","147TH AVE SE & SE 176TH ST","CASCADE-FAIRWOOD","WA","98058","Reporting Area F05005","District F5","3","2020-02-08T09:18:33.000","2021-02-11T11:46:35.000","21","6","12609778250"
"C20005031","2020-02-08T06:40:00.000","23F","Theft From Motor Vehicle","16600 Block JUANITA DR NE","KENMORE","WA","98028","Reporting Area E05003","District E5","5","2020-02-08T09:44:20.000","2020-02-08T09:55:04.000","6","7","12609795841"
"C20008149","2020-02-05T00:00:00.000","90Z","All Other Offenses","800 Block W VALLEY HWY","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-03-03T14:58:58.000","2020-03-03T15:03:43.000","0","4","12686558628"
"C20007657","2020-02-10T00:00:00.000","90Z","All Other Offenses","15000 Block SE 306TH PL","KENT","WA","98042","Reporting Area F08011","District F8","3","2020-03-03T14:25:25.000","2020-03-03T14:28:26.000","0","2","12686513419"
"C20007666","2020-02-19T00:00:00.000","90Z","All Other Offenses","22400 Block 88TH AVE S","KENT","WA","98031","Reporting Area S05001","District S5",,"2020-03-03T14:17:44.000","2020-03-03T14:24:11.000","0","4","12686502856"
"C20007987","2020-02-27T09:45:00.000","90Z","All Other Offenses","25600 Block 98TH PL S","KENT","WA","98030","Reporting Area S05001","District S5",,"2020-03-03T08:19:24.000","2020-03-03T08:33:31.000","9","5","12685917447"
"C20007662","2020-02-06T00:00:00.000","90Z","All Other Offenses","300 Block S DIVISION ST","AUBURN","WA","98001","Reporting Area S06001","District S6",,"2020-03-02T12:09:03.000","2020-03-02T12:11:49.000","0","5","12684660466"
"C20007659","2020-02-07T00:00:00.000","90Z","All Other Offenses","700 Block CHERRY ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-03-02T11:57:22.000","2020-03-02T12:03:07.000","0","6","12684458325"
"C20007658","2020-02-10T00:00:00.000","90Z","All Other Offenses","10700 Block 63RD AVE S","SEATTLE","WA","98178","Reporting Area MT3001","District MT3",,"2020-03-02T11:54:23.000","2020-03-02T11:56:08.000","0","2","12684452482"
"C20007665","2020-02-06T00:00:00.000","90Z","All Other Offenses","26600 Block 190TH AVE SE","COVINGTON","WA","98042","Reporting Area H03033","District H3","3","2020-02-28T14:55:44.000","2020-02-28T14:58:10.000","0","5","12663412461"
"C20007651","2020-02-04T00:00:00.000","90Z","All Other Offenses","200 Block WILLIAMS AVE N","RENTON","WA","98057","Reporting Area S03001","District S3",,"2020-02-28T14:41:02.000","2020-02-28T14:44:37.000","0","3","12663391428"
"C20007639","2020-02-10T00:00:00.000","90Z","All Other Offenses","30800 Block 124TH AVE SE","AUBURN","WA","98092","Reporting Area S06001","District S6",,"2020-02-28T13:44:54.000","2020-02-28T13:50:30.000","0","2","12663302717"
"C20007628","2020-02-13T00:00:00.000","90Z","All Other Offenses","6300 Block 36TH ST SE","AUBURN","WA","98092","Reporting Area S06001","District S6",,"2020-02-28T13:17:27.000","2020-02-28T13:20:01.000","0","5","12663271030"
"C20007631","2016-01-01T00:00:00.000","90Z","All Other Offenses","21800 Block SE 265TH ST","MAPLE VALLEY","WA","98038","Reporting Area H01005","District H1","3","2020-02-28T10:22:40.000","2020-02-28T10:34:40.000","0","6","12662867006"
"C20007516","2019-07-18T17:57:00.000","370","Pornography/Obscene Material","8500 Block S 115TH ST","SEATTLE","WA","98178","Reporting Area K08005","District K8","4","2020-02-27T14:16:27.000","2020-02-27T14:31:58.000","17","5","12661573764"
"C20014538","2020-05-04T00:00:00.000","35A","Drug/Narcotic Violations","20800 Block 17TH AVE S","DES MOINES","WA","98198","Reporting Area U03001","District U3",,"2020-05-04T10:26:16.000","2020-05-04T10:27:18.000","0","2","13108734946"
"C20014150","2020-04-29T00:00:00.000","90Z","All Other Offenses","1300 Block 30TH ST SE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-04-30T11:00:10.000","2020-04-30T11:11:42.000","0","4","13103521562"
"C20701306","2020-04-05T23:00:00.000","23F","Theft From Motor Vehicle","7500 Block S LAUREL ST","SEATTLE","WA","98178","Reporting Area K08002","District K8","4","2020-04-29T14:22:38.000","2020-04-29T14:22:38.000","23","1","13101957524"
"C20013973","2020-03-20T00:00:00.000","90Z","All Other Offenses","00 Block S MAIN ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-04-28T16:35:23.000","2020-04-28T16:38:53.000","0","6","13085651116"
"C20013543","2020-04-23T00:00:00.000","90Z","All Other Offenses","2100 Block 178 ST CT E","SPANAWAY","WA","98387","Out of Jurisdiction","Out of Jurisdiction",,"2020-04-24T09:58:34.000","2020-04-24T10:10:39.000","0","5","13079171411"
"C20013445","2020-04-22T00:00:00.000","90Z","All Other Offenses","11600 Block SE 229TH PL","KENT","WA","98031","Reporting Area S05001","District S5",,"2020-04-23T11:32:49.000","2020-04-23T11:47:28.000","0","4","13077908040"
"C20013363","2020-04-21T00:00:00.000","90Z","All Other Offenses","4300 Block S 263RD ST","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-04-22T12:12:55.000","2020-04-22T12:18:00.000","0","3","13075514922"
"C20012639","2020-04-14T00:00:00.000","90Z","All Other Offenses","24800 Block 22ND AVE S","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-04-15T07:14:33.000","2020-04-15T07:17:02.000","0","3","12909267495"
"C20012046","2020-04-08T00:00:00.000","90Z","All Other Offenses","900 Block S 18 AVE","YAKIMA","WA","98902","Out of Jurisdiction","Out of Jurisdiction",,"2020-04-09T08:42:47.000","2020-04-09T08:45:31.000","0","4","12811655818"
"C20011942","2020-04-07T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-04-08T08:52:39.000","2020-04-08T08:54:40.000","0","3","12810303891"
"C20011940","2020-04-07T00:00:00.000","90Z","All Other Offenses","34100 Block 1ST AVE SW","FEDERAL WAY","WA","98023","Reporting Area S12001","District S12",,"2020-04-08T08:41:12.000","2020-04-08T08:44:09.000","0","3","12810291890"
"C20011936","2020-04-07T00:00:00.000","90Z","All Other Offenses","400 Block E TITUS ST","KENT","WA","98030","Reporting Area S05001","District S5",,"2020-04-08T07:36:00.000","2020-04-08T07:38:26.000","0","3","12810193096"
"C20011491","2020-03-31T00:00:00.000","240","Motor Vehicle Theft","19300 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-04-03T13:34:14.000","2020-04-03T17:14:17.000","0","3","12804591752"
"C20011266","2020-03-31T00:00:00.000","90Z","All Other Offenses","6900 Block S 123RD ST","SEATTLE","WA","98178","Reporting Area K08004","District K8","4","2020-04-01T10:15:28.000","2020-04-01T10:20:05.000","0","3","12801515518"
"C20011226","2020-03-30T17:00:00.000","240","Motor Vehicle Theft","19600 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-03-31T20:31:47.000","2020-03-31T20:35:51.000","17","2","12800811126"
"C20011178","2020-03-30T00:00:00.000","90Z","All Other Offenses","7600 Block S ASOTIN ST","TACOMA","WA","98408","Out of Jurisdiction","Out of Jurisdiction",,"2020-03-31T13:34:54.000","2020-03-31T13:38:11.000","0","2","12800346584"
"C20011177","2020-03-30T00:00:00.000","90Z","All Other Offenses","31600 Block 7TH PL S","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-03-31T13:26:46.000","2020-03-31T13:30:40.000","0","2","12800338405"
"C20011168","2012-01-01T00:01:00.000","11A","Rape",,"BURIEN","WA","98168","Reporting Area N03057","District N3","4","2020-04-01T17:04:39.000","2020-04-01T17:06:54.000","0","1","12802079940"
"C20011086","2020-03-27T00:00:00.000","90Z","All Other Offenses","1200 Block W SMITH ST","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-03-31T07:53:28.000","2020-03-31T07:56:33.000","0","6","12799850010"
"C20011083","2020-03-27T00:00:00.000","90Z","All Other Offenses","11800 Block 26TH AVE S","SEATTLE","WA","98168","Reporting Area N03058","District N3","4","2020-03-31T06:14:25.000","2020-03-31T06:24:23.000","0","6","12799704092"
"C20010556","2020-03-23T00:00:00.000","90Z","All Other Offenses","12700 Block SE 312TH ST","AUBURN","WA","98092","Reporting Area S06001","District S6",,"2020-03-25T07:56:20.000","2020-03-25T07:59:13.000","0","2","12786535256"
"C20010536","2020-03-04T17:43:00.000","240","Motor Vehicle Theft","100 Block SW 143RD ST","BURIEN","WA","98166","Reporting Area N02004","District N2","4","2020-03-24T12:00:39.000","2020-03-24T12:04:23.000","17","4","12785569157"
"C20010212","2020-03-16T00:00:00.000","90Z","All Other Offenses","17200 Block MILITARY RD S","SEATAC","WA","98188","Reporting Area L02007","District L2","4","2020-03-23T12:32:06.000","2020-03-23T12:42:14.000","0","2","12783956553"
"C20010198","2020-03-16T00:00:00.000","90Z","All Other Offenses","14600 Block SE 176TH ST","RENTON","WA","98058","Reporting Area F05005","District F5","3","2020-03-20T12:37:09.000","2020-03-20T12:45:59.000","0","2","12780958542"
"C20010111","2020-03-10T00:00:00.000","90Z","All Other Offenses","25900 Block 27TH PL S","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-03-20T10:59:12.000","2020-03-20T11:01:57.000","0","3","12780849467"
"C20010110","2020-03-17T00:00:00.000","90Z","All Other Offenses","400 Block SW 191ST ST","NORMANDY PARK","WA","98166","Reporting Area U02001","District U2",,"2020-03-20T10:54:32.000","2020-03-20T10:57:38.000","0","3","12780843645"
"C20004967","2019-12-10T21:00:00.000","26A","False Pretenses/Swindle/Confidence Game","1200 Block NW 201ST ST","SHORELINE","WA","98177","Reporting Area A01002","District A1","5","2020-02-07T21:59:55.000","2020-02-07T22:01:46.000","21","3","12609364724"
"C20004981","2020-02-07T17:05:00.000","23C","Shoplifting","27300 Block COVINGTON WAY SE","COVINGTON","WA","98042","Reporting Area H03019","District H3","3","2020-02-07T23:01:49.000","2020-02-07T23:04:54.000","17","6","12609412375"
"C20004966","2020-02-01T17:15:00.000","23D","Theft From Building","17400 Block SE 270TH PL","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-02-07T19:48:44.000","2020-02-07T19:50:47.000","17","7","12609246849"
"C20004932","2020-01-07T14:00:00.000","11D","Fondling",,"BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-07T15:52:14.000","2020-02-07T16:04:32.000","14","3","12609006714"
"C20004929","2020-02-07T08:00:00.000","290","Destruction/Damage/Vandalism of Property","17000 Block SE 270TH PL","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-02-07T13:35:05.000","2020-02-07T13:35:44.000","8","6","12608838769"
"C20004923","2020-02-07T00:00:00.000","23F","Theft From Motor Vehicle","13400 Block MARTIN LUTHER KING JR WAY S","SEATTLE","WA","98178","Reporting Area K08006","District K8","4","2020-02-07T12:30:33.000","2020-02-07T12:32:47.000","0","6","12608764602"
"C20700356","2020-01-18T00:00:00.000","26F","Identity Theft","8000 Block 118TH CT SE","NEWCASTLE","WA","98056","Reporting Area H02002","District H2","3","2020-02-07T10:32:06.000","2020-02-07T10:32:06.000","0","7","12608635481"
"C20004778","2019-08-01T00:00:00.000","90Z","All Other Offenses","14900 Block 6TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-07T10:42:15.000","2020-02-07T11:23:54.000","0","5","12608651709"
"C20004903","2020-02-06T20:30:00.000","23F","Theft From Motor Vehicle","13300 Block VILLAGE SQUARE DR","WOODINVILLE","WA","98072","Reporting Area W02006","District W2","2","2020-02-07T10:09:21.000","2020-02-07T10:11:21.000","20","5","12608607653"
