"name","type","website","location","city","hours","comments","how_to_help_this_business","dine_in","outdoor_dining","outdoor_recreation","outdoor_retail","outdoor_services","gift_cards","delivery","take_out","order_online","noconosh","doordash","grubhub","postmates","bottles","cans","crowlers","growlers","product_options","availability","meta_row_index","meta_row_id","gps_location"
"J. Lewis Agency, Farmers Insurance","Business & Professional",,,"Fort Collins",,"Contact us at 970-422-1620. Open for phone and video meetings.  Offering complimentary insurance reviews.  Call us! 970.422.1620  Website: https://agents.farmers.com/co/fort-collins/jennifer-lewis  Email: jlewis3@farmersagent.com",,,,,,,,,,,,,,,,,,,,,"204","6b6090ebb3bfb23986798676d0cc633d09ce3a4c","POINT (-105.082459 40.588972)"
"Maya Cove","Restaurant/Bar","http://www.defendmayacove.com/","2100 W Drake Rd","Fort Collins","Monday:  11:00 AM - 10:00 PM  Tuesday:  11:00 AM - 10:00 PM  Wednesday:  11:00 AM - 10:00 PM  Thursday:  11:00 AM - 11:00 PM  Friday:  11:00 AM - 11:00 PM  Saturday:  11:00 AM - 11:00 PM  Sunday:  11:00 AM - 11:00 PM",,"How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","259","7792cf89247eb67a950f28c71235ebc3389fea63","POINT (-105.116004 40.552888)"
"Behr Paint Company","Retail",,,"Fort Collins",,"Contact us at 970-302-6797. Bringing you quality paints and stains since 1947. Online orders, and delivery available.",,,,,,,,"true",,,,,,,,,,,,"Delivery","27","4f4f7b2d59ead65bbbae84bc266e4ef22e7faa7f","POINT (-105.082459 40.588972)"
"The FoCo Cafe","Temporarily Closed","http://www.fococafe.org/","225 Maple St.","Fort Collins","TEMPORARILY CLOSED",,"https://www.facebook.com/FoCoCafe/",,,,,,"true",,,,,,,,,,,,"Gift Cards",,"414","41a4a9f2789a9a691fe0fecae790d03e36e05baf","POINT (-105.080148 40.590818)"
"Christian Brothers Automotive Fort Collins","Auto",,"1500 Academy Ct","Fort Collins",,"Contact us at 970-484-3146. Open for Business 7am-6pm M-F to serve the auto repair & maintenance needs of our community.  No-Contact options including FREE pickup / delivery & all-day envelope drop off.  All communication and payment can happen over the phone. Our lobby is open with strict social distancing measures in place and is sanitized at regular intervals.  In-store services are paperless and also require no-contact between you and our staff.  All vehicles are sanitized before and after service for our customer's protection, including your keys.  Please call (970) 484-3146 to make an appointment.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","71","e0ca9a7be7ccdc19cbb4c1bc10399829708a07dc","POINT (-105.042033 40.567656)"
"Summit Hard Cider/Scrumpy's","Brewery","http://www.summithardcider.com/","Fort Collins, CO 80521","Fort Collins",,"Open Fri, Sat, and Sunday 12-6.  New Growlers only.  See our website for ordering details",,,,,,,,"true","true",,,,,,,"true","true","true","Cans, Crowlers, Growlers","Delivery, Take-Out","392","b96484bdc5f9c48d07a0956b1fb351130d760732",
"Alzheimer's Association","Family, Community, and Non-Profit",,"415 Peterson Street","Fort Collins",,"Contact us at 800-272-3900. Colorado Chapter is closed but support groups and classes are being delivered virtually at this time. 24/7 helpline: 1.800.272.3900 .",,,,,,,,"true",,,,,,,,,,,,"Delivery","12","01b973b8c2211ec2534c380ddf1848627ebd2dac","POINT (-105.071935 40.582053)"
"UbreakIFix","Business & Professional",,"3531 S College Ave, Ste 120","Fort Collins",,"Contact us at 970-226-8652. Open for Business from 10 a.m.-6 p.m. Monday through Saturday.We follow very stringent Covid precautions; using nitrile gloves, and masks.  Every device is sterilized before and after your repair.  We even sanitize your device with UV light after the repair to ensure your safety. We only allow one customer at a time into the store.  We disinfect and sanitize after every customer; and every night before we close, we disinfect and sanitize the entire store. We can check you in at the curbside to ensure appropriate social distancing precautions are taken. We can even come to your residence or place of business to pick up devices and will happily bring them back to you after the repair is completed.  And, we gladly accept mail-ins too. Please call the store 970-226-8652 to let us know how we can keep you in touch with your world.",,,,,,,,,"true",,,,,,,,,,,"Take-Out","446","cb8187541c0b63fe59f99e681824c06854d672db","POINT (-105.077168 40.53854)"
"Spoons","Restaurant/Bar","http://espoons.com/","320 S. Link Lane","Fort Collins","10a-9p (varies by location)","Contact us at 970-493-6800. Spoons Old Town is open Monday-Saturday from 10am-4pm. Stop in and have a seat, we are Level Up Certified and offer indoor dining! We have plenty of other options from takeout to Online Ordering for pickup, curbside, and delivery through NOSH and DoorDash. Need something larger? Call our catering line and schedule Virtual Catering or Boxed Lunch meals today!","Please support our small family business by ordering online and using our curbside or in-store pickup options! Shop local this season and share the gift of a home cooked meal- purchase a Spoons gift card today!",,,,,,"true","true","true","true","true",,"true",,,,,,"Gift Cards","Delivery, GrubHub, NoCoNosh, Order Online, Take-Out","383","e1d18212aa6a6417180d7c9a5a7330fa6f670355","POINT (-105.050149 40.585211)"
"Canyon Concert Ballet","Family, Community, and Non-Profit",,"1031 Conifer Street","Fort Collins",,"Contact us at 970-472-4156. Canyon Concert Ballet has approved plans to hold classes and rehearsals at our studios. CCB will continue to follow the health guidelines from the Larimer County Health Department. We have been working closely with a health department member that continues to guide us to make safe decisions to maintain the dancers, their families, and our staff healthy. Please visit https://ccballet.org/covid-19-information/ for more details.",,,,,,,,,,,,,,,,,,,,,"54","8a960c23f3facb75c50609af95497a9faf016e11","POINT (-105.058489 40.603919)"
"Pho Little Saigon","Restaurant/Bar","https://www.facebook.com/Little-Saigon-Cafe-in-Fort-Collins-165798350180295/","3500 S College Ave #14","Fort Collins","11am-9pm closed Wed+Sun","REOPENED!",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","314","651c65eb29432d63b2ec4dd68b9e0daa5488d964","POINT (-105.076986 40.539367)"
"Five Guys Burgers and Fries","Restaurant/Bar","http://www.fiveguys.com","1335 W Elizabeth #100","Fort Collins",,,,,,,,,,"true",,,,,"true","true",,,,,,"Delivery, GrubHub, Postmates","144","63e427004cbe3a9f424ec9c0c2a55f3205ef62e2",
"Cacciatore at Heller's Kitchen","Restaurant/Bar",,"1939 Jessup Dr, Ste 110","Fort Collins",,"Contact us at 970-825-5135. We wish to thank our community for your continued support of all small businesses! Effective immediately Fort Collins and Windsor locations are now open for indooor dining. Both locations are still offering carry out, delivery, and curbside pick up. Fort Collins has a large patio with heaters that will remain open for full service as well.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","49","6ca48b3cbced57fd7d1928a43f8715fa255d5c5f","POINT (-105.037921 40.562061)"
"Welsh Rabbit Cheese Shop & Pantry","Restaurant/Bar","http://www.thewelshrabbit.com","216 Pine St","Fort Collins","10am-7pm","Monday - Thursday: 12pm - 9pm  Friday: 12pm - 10pm  Saturday: 11am - 10pm",,,,,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Take-Out","467","2511b7aacdcb885d11dbd7a4f0302f7cc0734dfe","POINT (-105.07628 40.589308)"
"Rainbow Restaurant","Restaurant/Bar","http://rainbowfoco.com/","212 West Laural","Fort Collins","9 am - 1:00 pm,  4:00 pm - 7:00 pm","Contact us at 970-221-2664. We are open for carry out and delivery!!! Hours are 8 a.m.-2 p.m., seven days a week. 7 days/week Order Online for carry out via our website or call in at 970-221-2664 Or use NoCo Nosh for delivery!","1.  Rate us on social media 2.  Purchase gift cards 3.  Order online",,,,,,"true","true","true","true","true",,,,,,,,"Gift Cards","Delivery, NoCoNosh, Order Online, Take-Out","336","d7b6286965018525bb2dd2a8352213d327bb876d",
"Life's a Buch","Restaurant/Bar","http://www.lifesabuch.com","1800 E. Lincoln Ave Unit D","Fort Collins","See website","Contact us at 719-429-4628. Now offering pick-up or home delivery with focomarket.com",,,,,,,,"true","true",,,,,,"true",,"true",,"Bottles, Crowlers","Delivery, Take-Out","236","12d23dfec9bb01318ee1fe0af8364af907d0cecb","POINT (-105.045158 40.584152)"
"Heart & Soul Transport","Health & Wellness",,"200 E Swallow Rd","Fort Collins",,"Contact us at 970-690-3338. We are dedicated to keeping our riders, employees and the community as safe as possible. We started using PPE on March 13th and continue to use n95 masks while a rider is in the vehicle and a cloth or surgical mask when only the driver is in the vehicle. We are cleaning and disinfecting vehicles before every shift and after every shift. Drivers also disinfect after every rider. All rides are for individual riders. (Unless assistant is medically needed) All riders are required to wear either a cloth mask or better. Each rider is given 3-4 spritzes of hand sanitizer before entering the vehicle. We are in the process of installing plastic shielding separating riders and drivers to add another layer of safety. We have reduced our rides but we are still providing rides to essential medical appointments. We also have free food and medication delivery for folks over 60 in Larimer county",,,,,,,,"true",,,,,,,,,,,,"Delivery","181","07979e2d06636523829d629bb4c22c817715d74d","POINT (-105.07556 40.545765)"
"Road34","Restaurant/Bar","http://www.road34.com","1213 W Elizabeth St","Fort Collins","12pm-12am","(970) 221-3434. REOPENED!",,,,,,,,,"true",,,"true",,,,,,,,"DoorDash, Take-Out","351","5375f8ea926e6b9b3f9d39690c5cfafaf4e18899","POINT (-105.098379 40.574615)"
"Compost Queen","Construction, Trades & Landscaping","https://compostqueenfc.com/","2224 Stonegate Drive","Fort Collins","8am-6pm","No contact composting service!","How to help with business: Please rate us on Google and social media, share our services with local individuals",,,,,"true","true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online, Outdoor Services","86","66267e0063c2ec7b371ffefcb58c52e8ab56ce2f","POINT (-105.036309 40.532076)"
"Frontier Printing","Business & Professional",,"1400 Webster Ave","Fort Collins",,"Contact us at 970-484-2950. Is open for business and eager to assist in any marketing needs you might have. We offer printing for direct mail, posters, brochures and signage needs to let customers know if your open or closed, we are here to help in any way possible. Please contact Steve Beddoe at 970-484-2950 anytime.",,,,,,,,,,,,,,,,,,,,,"159","1dcb08c390cfee399ddf4c9d82c5e08e0fcc1333","POINT (-105.051563 40.588199)"
"Hilton Garden Inn Fort Collins","Hospitality","https://hiltongardeninn3.hilton.com/en/hotels/colorado/hilton-garden-inn-fort-collins-FNLFCGI/accommodations/index.html","2821 E Harmony Road","Fort Collins","24/7","Contact us at 970-225-2900. Open. Call us for room rates and other hotel information.","Guest room and meeting space available.",,,,,,"true",,,,,,,,,,,,"Gift Cards",,"187","7e51868b060fd557eeef702baf8a906f8b4b221e","POINT (-105.02453 40.523113)"
"The Cupboard","Retail","https://thecupboard.net/","152 S College Ave","Fort Collins","10am-4pm Mon-Sun","Contact us at 970-493-8585. We're open 10-6 Monday through Saturday. 11-5 Sunday for in store shopping. Phone orders and alley door pickup. Call 970-493-8585 for details, wear your mask, and hope to see you soon!",,,,,,,,,"true",,,,,,,,,,,"Take-Out","407","e30904cb499d9e63c402aa145071b8c38dcfa20f","POINT (-105.076923 40.58594)"
"Graham's Flooring and Design","Business & Professional",,"451 N Denver Ave","Loveland",,"Contact us at 970-528-5139. Showroom open by appointment only. Committed to the health and safety of our customers, employees, and installation partners. We are here and ready to provide great products and service and have put into place the following protocol: 1) Our Showroom is open by appointment only. We are sanitizing surfaces and samples between each customer visit and only allowing 1 customer (group) in at a time. Call 612-0214 for an appointment. 2) We will continue to do onsite consultations and measures with very strict adherence to the safety measures below: 3) We will respectfully keep 6 feet away from customers.  No handshakes for now - a smile and wave work great! 4) We are committed to washing hands frequently and keeping all high-touch surfaces of our office cleaned and disinfected. 5) We will disinfect doorknobs and light switches upon completion of installation.  We recommend our customers give the installers plenty of space to complete installations without crossing the 6' distance. 6) Importantly, we are closely monitoring our health. If we are not feeling well, we will contact you immediately to reschedule. We kindly ask the same of our customers.",,,,,,,,,,,,,,,,,,,,,"172","b51f3bf1779e9b29d1f11487e3a9ba79b61593fa",
"Donoho's Beer and Spirits","Liquor Store",,"4562 Denrose Ct # 6","Fort Collins","?? closing early around 7",,,,,,,,,,"true",,,,,,,,,,,"Take-Out","113","303e2f640d18fed4e70ab4fde1f9c2d419dd7d70","POINT (-104.994525 40.57983)"
"Julie Ulstrup Photography","Business & Professional",,,"Fort Collins",,"Contact us at 970-217-8533. Open for business on an appointment only schedule. Supporting business through this time, Julie is offering complimentary 30 minute business branding consultations to empower local businesses to attract ideal clients. Moving YOUR brand from Awarenesses to Affinity ~ the service and products your clients LOVE. Call today for a no obligation consultation 970.217.8533",,,,,,,,,,,,,,,,,,,,,"219","78401c4d37951044a8d4d16624ff6b1e68896a5f","POINT (-105.082459 40.588972)"
"Mt. Everest Cafe","Restaurant/Bar","https://www.mteverestorderonline.com/","1113 W Drake Road","Fort Collins","11am-2:30pm, 5pm-9pm","Nepalese food",,,,,,,,"true","true",,"true",,,,,,,,,"Delivery, NoCoNosh, Take-Out","274","78a025ba792f89baee1b4c38b5115d00535a0845","POINT (-105.097086 40.552654)"
"The Music District","Temporarily Closed","https://www.themusicdistrict.org/","639 South College Avenue","Fort Collins","Temporarily Closed",,"1) Please let the musicians and music workers in the community know that they can contact us for advice, support, education, consultation and connection even though our physical space is closed! info@themusicdistrict.org 2) Check out our social media platforms for information on upcoming virtual activities @themusicdistrict. 3) Support local musicians! Buy their merchandise online, put money in their virtual tip jars, or just reach out to say you appreciate them.",,,,,,,,,,,,,,,,,,,,"420","289c51b9583742e39de59f051f0c206c41ae6ba4","POINT (-105.077128 40.578728)"
"Colorado Krav Maga Ft Collins","Entertainment & Recreation","http://Coloradokravmaga.com","5800 South College Ave","Fort Collins","11:30 am to 8:00 pm",,"How to help this business:",,,,,,,,,"true",,,,,,,,,,"Order Online","81","897e8a66ee25138055a9899dd0f8b7e3744a04b8","POINT (-105.077156 40.505959)"
"Snooze an A.M Eatery","Restaurant/Bar","https://www.snoozeeatery.com/branches/1708/snooze-ft-collins/","144 W Mountain Ave","Fort Collins",,,,,,,,,,"true",,,,"true",,,,,,,,"Delivery, DoorDash","378","329aa1d0a2b53463a632c9826b620775e573658f","POINT (-105.078219 40.587106)"
"La Creperie & Bakery of Fort Collins","Restaurant/Bar","http://www.fortcollinscreperiebakery.com","2722 S College Ave","Fort Collins","Reopening 4/30","Bakery side only, cash only",,,,,,,,,"true",,,,,,,,,,,"Take-Out","230","8ff97735327f50e9d49036ba125c9e70e77ec4c1","POINT (-105.07694 40.549043)"
"Schure Consulting LLC","Business & Professional",,"3001 Rockborough Ct.","Fort Collins","Monday-Friday 9am-5pm",,"How to help this business:",,,,,,,,,,,,,,,,,,,,"363","ee6d13b925b4e8710899a423c1cd83f0686b1033","POINT (-105.055008 40.547108)"
"Verboten Brewing","Brewery","https://verbotenbrewing.com/","127 E. 5th Street","Loveland",,"Sun-Fri 3-6pm, Sat 2-6pm. Home delivery service everyday, 970-988-6333 or email sales@verbotenbrewing.com",,,,,,,,"true","true",,,,,,,"true","true","true","Cans, Crowlers, Growlers","Delivery, Take-Out","452","19692a8ad39cbf763f141e65b49486de638e45e2","POINT (-105.075122 40.396524)"
"Cohere Coworking","Business & Professional","http://coherecommunity.com/membership","418 south howes, Suite 300","Fort Collins","24/7",,"Cohere provides a vibrant, engaged and helpful online community for everyone who is stuck at home working and juggling life. We have accountability groups, productivity sessions AND limited capacity to work inside our beautiful office in Old Town Fort Collins. Monthly membership is just $19 and every dollar counts right now!",,,,,,,,,,,,,,,,,,,,"76","89ead63887efa7dcf2ee95aa5a45728e3733776c","POINT (-105.080681 40.582109)"
"Alexander & Ewert","Business & Professional",,"333 W Drake Rd, Ste 41","Fort Collins",,"Contact us at 970-725-6626. Open and available to clients for all legal services. We are providing phone and video client consultations and meetings. We are focusing on keeping clients and their children safe in the coming weeks. Please reach out if there are concerns about domestic violence or imminent physical or emotional danger to kiddos. We will continue to be present and available for clients experiencing dependency and neglect court proceedings. Clients can schedule appointments from our website by calling us at 970-725-6626.",,,,,,,,,,,,,,,,,,,,,"7","a0d64a91d5c62daaf4c9b31356f5b7ad0bc0b004","POINT (-105.081334 40.552553)"
"Loveland Aleworks","Brewery","http://www.lovelandaleworks.com/","118 West 4th Street","Loveland",,"Open daily 11-7. Curbside pickup available, $30 minimum order for delivery. Order by 3:45pm for 4-7pm Delivery.  See website for delivery area.",,,,,,,,"true","true",,,,,,,"true","true",,"Cans, Crowlers","Delivery, Take-Out","245","1fd616034a48ee9860abe28a80da49f5b873e2ae","POINT (-105.077286 40.395499)"
"Pizza Vino","Restaurant/Bar","http://www.pizzavinonoco.com","6383 Fairgrounds Ave. #100","Windsor","Monday -Thursday 4pm-8pm Friday-Sunday 11am-8pm","Contact us at 970-617-2547. Now open for dine-in. Outdoor dining is still avalibale, as well as to go, and curbside pick up. Place your order for takeout TODAY by calling 970-617-2547 or order online.","Purchase a gift card or bottle of wine, or order to go",,,,,,"true",,"true","true",,,,,,,,,"Gift Cards","Order Online, Take-Out","319","6be84756a65ba575b6cfb328d65481e4b6fa950c","POINT (-104.982724 40.457414)"
"Blue Moose Art Gallery","Entertainment & Recreation","http://www.bluemooseartgallery.com","4032 S College Ave, Fort Collins, CO","Fort Collins","Monday-Sat, 10a-4p; Sun 11-4",,"Write a review on social, Google My Business page, Yelp, Trip Advisor. Shop our online sales via our website. Purchase a gift card either online or in the gallery. Visit the store to support 80+ Colorado artists and to have FUN!   Follow us on Facebook: facebook.com/BlueMooseArtGallery and Instagram: instagram.com/blue.moose.gallery/?hl=en https://g.page/BlueMooseArtGallery/review?rc",,,,,,"true",,,"true",,,,,,,,,"Gift Cards","Order Online","39","5044170244d7d1478e4a8bc4f3bbaa2ebccf67e4","POINT (-105.076951 40.531297)"
"Tokyo Joes","Temporarily Closed","http://tokyojoes.com/","100 W Troutman Pkwy","Fort Collins","CLOSED TEMPORARILY",,,,,,,,,,,,,,,,,,,,,,"435","518c5497a703cae811c5a8cf15c141fcaf5c001b","POINT (-105.0776 40.528658)"
"Cuppys Coffee","Restaurant/Bar","https://cuppyscoffeefc.com/","353  W Drake Rd #120","Fort Collins","Reopening May 4th, 8am-5pm Mon-Sun","Coffee drinks, soothies, breakfast, lunch & bags of coffee",,,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","98","aa72b3b9b670a8a170dc4b2591ff73525e97b3f6","POINT (-105.082382 40.552562)"
"Otto PINT Fort Collins","Restaurant/Bar",,"1100 Oakridge Dr.","Fort Collins",,"Contact us at 970-226-1464. We are open! Call 970-226-1464 for a reservation / curbside pickup OR order delivery online from Noco Nosh.",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","304","c7be17342cd356805963693d9647616730a0b940","POINT (-105.057654 40.521062)"
"Jax Fish House & Oyster Bar","Restaurant/Bar",,"123 N. College Ave","Fort Collins",,"Contact us at 970-682-2275. Dine with us indoors or on our heated patio, or let our trusted, super-sanitized staff deliver sustainable seafood & big-batch cocktails right to you! Visit our website for WeDeliver service and curbside pickup.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","208","c1d137f720f8097365372137e5878d1cda871657","POINT (-105.077065 40.587826)"
"Workspace Innovations","Business & Professional",,"4414 E Harmony Rd, Ste 100","Fort Collins",,"Contact us at 970-568-5210. Open for business and for any moves or commercial installation services. Our showroom at 4414 W Harmony also offers an excellent selection of new and used office furniture.",,,,,,,,,,,,,,,,,,,,,"478","76ee03606dd3ff0840bc8edb6d3c3934b7ee9196","POINT (-104.994604 40.523391)"
"Stodgy Brewing","Brewery","https://www.stodgybrewing.com","1802 Laporte Ave.","Fort Collins",,"Thursday: 3:00pm-8:00pm  Friday-Saturday: 12:00pm-8:00pm  Sunday: 12:00pm-4:00pm",,,,,,,,,"true",,,,,,,,,,,"Take-Out","388","410fbdff65497f8d7c0027e6eb36c87c9ad5a54a","POINT (-105.108701 40.589175)"
"Residence Inn Fort Collins","Hospitality",,"1127 Oakridge Dr","Fort Collins",,"Contact us at 970-223-5700. Open. Our hotel features in-room kitchens, free wifi, free parking, free onsite laundry and pool.  Great for staycations and pets are welcome (pet fee applies)!!  Please call 970-223-5700 for reservations!",,,,,,,,,,,,,,,,,,,,,"346","90f508d2f5efe36d376862f26bb6f6b627053117","POINT (-105.056552 40.521394)"
"Silver Grill","Restaurant/Bar","http://www.silvergrill.com/","218 Walnut","Fort Collins","Daily - 8am to 1pm","Contact us at 970-484-4656. We will continue offering takeout for pick-up at our to-go window or curbside, as well as delivery through NOCO Nosh. Finally, our updated hours are now 8 am - 1 pm Monday through Sunday. We are excited to continue serving your Silver Grill favorites & want to thank the community for your continued support, patronage, & encouragement. Wishing you & your family safety & good health.","How to help this business:",,"true",,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Outdoor Dining, Take-Out","368","28b00e4ac23d5d4c12695fa613ac7dbf825dc0d8","POINT (-105.076248 40.588665)"
"Daddy Cakes","Restaurant/Bar",,"140 E Boardwalk Dr, Unit J","Fort Collins",,"Contact us at 970-223-0172. Order online at daddycakesbakery.com Delivery or curbside pickup. Custom cakes at daddycakesfc.com  Via Nosh (get the app!) In store at 140 Boardwalk (wear your mask) Takeout and patio dinning",,,,,,,,,"true","true",,,,,,,,,,"Order Online, Take-Out","103","10e30201d5e3e73fe0b7b092d7df49234d1c128f","POINT (-105.07485 40.532464)"
"Poudre Pet & Feed Supply","Retail","http://www.poudrefeed.com","622 N. College Ave,   6204 S. College Ave,   2100 W. Drake Rd #6,","Fort Collins","Mon-Fri 9:30am-6pm Sat-Sun 10am-5pm",,"Leave an online review. Follow us on www.facebook.com/poudrefeed &   www.instagram.com/poudrepetfeedsupply/",,,,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Take-Out","324","8cf53b6b7a4ea1ccb05c12e819617e6ecf07aebf",
"FedEx Office","Construction, Trades & Landscaping","https://local.fedex.com/en-us/co/fort-collins/office-1602/?cmp=LOC-1001545-3-1-971-1110000-US-US-EN-GPLCOPYANDPRINT","130 W Olive St","Fort Collins","9AM - 6PM",,"Signs and Banners, copies and prints, Packing and Shipping.",,,,,,,"true",,"true",,,,,,,,,,"Delivery, Order Online","140","b25932b590ad8d18cb481c047d6ef66b2ea77e03","POINT (-105.078452 40.584248)"
"Jersey Mikes","Restaurant/Bar","https://www.jerseymikes.com/22007/fort-collins-co","4709 S Timberline Rd, #103","Fort Collins",,"(970) 226-6453",,,,,,,,,,,,,,,,,,,,,"213","7b35c7f903aa1f1b766fd8ec3ebc3ef2d4eb3175","POINT (-105.039419 40.521673)"
"CopperMuse Distillery","Restaurant/Bar","https://coppermuse.com/store","244 N College Ave #105","Fort Collins","Wed & Fri 4-6:30pm, Sat 1-4pm.","Contact us at 970-999-6016. Open for indoor/patio dinning & libations or take out. Tasting room is open every weekend, Friday 2-8, Staurday 12-8, and Sunday 12-6 Closing hours subject to change due to inclement weather.",,,,,,,"true",,"true",,,,,,"true",,"true",,"Bottles, Crowlers, Gift Cards","Take-Out","91","6d8e10ece87ddffd6f3c8390bf938c3fca253dfd","POINT (-105.0769 40.590097)"
"Zebrajellyfish Photography","Business & Professional","http://www.zebrajellyfish.com/","525 W. Oak Street, Suite B-14","Fort Collins","6am - 10pm","Contact us at 970-213-1777. My approach to the world pandemic is simple. I will shoot your headshots outdoors. My studio is small and standing 6 feet from me without a mask or far enough away is not ideal. In the case of inclement weather I am flexible. If it's windy and you have longer hair that would be affected, we can reschedule. If it's very cold and your cheeks turn red, I can fix that! The great thing about my work and my skill is that I can shoot you in almost any environment/setting. I can make it look like it was shot indoors/elsewhere with a variety of backdrops.","Headshots still happening with greater awareness and attention to ANY Covid-19 requirements posed by local and federal offices.",,,,,,"true",,,"true",,,,,,,,,"Gift Cards","Order Online","484","00cf72b41bd56dcbac72818fe8579b3d1e709493","POINT (-105.085587 40.585645)"
"Chick-fil-A Fort Collins","Restaurant/Bar","https://www.chick-fil-a.com/OrderFood/fortcollins","3605 S College Ave","Fort Collins",,"Contact us at 970-377-9644. Dine-in services are temporarily closed. Dining services that are open include: delivery, drive-through, curbside pickup, and carryout. Monday - Saturday 6:30am - 10:00pm Sunday Closed",,,,,,,,"true","true",,,"true",,,,,,,,"Delivery, DoorDash, Take-Out","66","06e9a795e3e24c11a0136dbda3313741b701e3b6","POINT (-105.077162 40.537753)"
"Little Bird Bakeshop","Restaurant/Bar","http://shop.thelittlebirdbakeshop.com","11 Old Town Sq Suite 121","Fort Collins","8am-3pm","Call 970-568-8906 or order online, pick-up (in bakery and curbside); Bread, Pastries, Light Breakfast, Coffee",,,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","240","567749b6fc89ec2a9437826a83b7fbb91cc9bdbd","POINT (-105.075568 40.587847)"
"Lupita's Mexican Restaurant","Restaurant/Bar","https://www.zomato.com/northern-colorado/lupitas-mexican-restaurant-fort-collins/menu","1720 W Mulberry St","Fort Collins","7am - 8pm (Closed Sundays)","Call ahead orders or to-go orders",,,,,,,,,"true",,,,,,,,,,,"Take-Out","251","02283ac937f8e256a982d6b1e8b08a463d12325d","POINT (-105.107146 40.58191)"
"Fort Collins Tailor and Alterations","Construction, Trades & Landscaping","http://Fortcollinstailor.com","2224 S. College Ave","Fort Collins","10 am to 5 pm",,"Like us on social media",,,,,,,,,,,,,,,,,,,,"155","8addd0a3d1cdef8d9c27d792945151938827ecdc","POINT (-105.076929 40.557788)"
"Infante Consulting and Research","Business & Professional",,"215 W Oak St, Ste 2-B","Fort Collins",,"Contact us at 970-488-9047. Open virtually for your English/Spanish business translations, market research, and online or telephone focus groups and interviews. Natalia is offering a 20% discount on translation services during the month of April and May to businesses and organizations members of the Fort Collins Chamber of Commerce, if mentioning this email. Contact Natalia at 970-488-9047, or visit the website.",,,,,,,,,,"true",,,,,,,,,,"Order Online","198","b1a8501c11f9f76c7153eaf7d5037978edf9608f","POINT (-105.079942 40.585629)"
"Dickey's Barbecue Pit","Restaurant/Bar","http://www.dickeys.com/","2721 S College Ave. #2","Fort Collins","11:00am to 8:30pm",,"https://www.facebook.com/dickeysbarbecuepit/",,,,,,"true","true","true","true","true","true","true","true",,,,,"Gift Cards","Delivery, DoorDash, GrubHub, NoCoNosh, Order Online, Postmates, Take-Out","108","dd9e25d48926c7b16d79ae977d2c2d3b378533f7","POINT (-105.077304 40.55021)"
"RARE Italian","Restaurant/Bar",,"101 S. College Ave","Fort Collins",,"Contact us at 970-294-4544. Open for in house dining. Make a reservation, or call to order take-out 970-294-4544.",,,,,,,,,"true",,,,,,,,,,,"Take-Out","331","25e853ff325739f4b16e2d3ef42a0edd374b9d00","POINT (-105.077071 40.586766)"
"Walrus Ice Cream","Restaurant/Bar","http://www.walrusicecream.com/","125 W. Mountain Avenue","Fort Collins","Noon -9  Sun-Wed. Thurs-Sat 11am-10pm","Contact us at 970-482-5919. Open Sun-Wed 12-9pm, and Thur-Sat 11am-10pm Takeout, and delivery","1. We wholesale and sell in store pre-packaged pints to go.  2. We love a great review  3. We sell online gift cards, on our website or over the phone.",,"true",,,,"true","true","true","true","true",,,,,,,,"Gift Cards","Delivery, NoCoNosh, Order Online, Outdoor Dining, Take-Out","463","12f6408381f38ee25cc47ab8b9b9632c7056ded7","POINT (-105.077956 40.586968)"
"European Motor Cars Inc.","Auto",,"802 E Mulberry St","Fort Collins",,"Contact us at 970-484-0040. Open! Call or email for an appointment.",,,,,,,,,,,,,,,,,,,,,"130","90e9594bf131d804f1c668e802bfb6f0eae9d1ca","POINT (-105.06448 40.581493)"
"Tasty Harmony","Restaurant/Bar","http://Tastyharmony.com","160 West Oak St.","Fort Collins","Tue-Sun 11-8pm","Contact us at 970-689-3234. Open for patio & dine-in. See the menu at tastyharmony.com. Togo, curbside pickup. Credit card only please.","How to help this business:",,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","400","e098c58753ca51b534bbe11fa2633dec54e1cb4e","POINT (-105.078639 40.585634)"
"Neighbor to Neighbor","Family, Community, and Non-Profit",,,"Fort Collins",,"Contact us at 970-484-7498. Working with community partners, municipalities, and the state on a plan to preserve housing for as many Larimer County residents as possible. Click here, if you would like to help prevent homelessness and keep our neighbors in their homes.",,,,,,,,,,,,,,,,,,,,,"279","c99d940c755d2b992fdabdd4b9bdc1d2969d478f","POINT (-105.082459 40.588972)"
