"job_code","job_title","agency","unit_designation","a_step","b_step","c_step","d_step","e_step","f_step","g_step","h_step","i_step"
"4600","DIRECTOR INDEPENDENT OFF OF LAW ENF REV & OUTREA","COUNTY OF SONOMA","SAL RES DH 0052","78.27","80.23","82.18","84.24","86.29","88.45","90.6","92.87","95.13"
"0876","DIRECTOR OF CHILD SUPPORT SERVICES","COUNTY OF SONOMA","SAL RES DH 0052","77.13","79.06","80.99","83.02","85.04","87.17","89.29","91.52","93.75"
"0775","DIRECTOR OF EMERGENCY MANAGEMENT","COUNTY OF SONOMA","SAL RES DH 0052","73.47","75.31","77.14","79.07","81","83.03","85.05","87.18","89.3"
"2620","DIRECTOR OF ENVIRONMENTAL HEALTH","COUNTY OF SONOMA","SAL RES MGT 0050","60.28","61.79","63.29","64.87","66.45","68.11","69.77","71.52","73.26"
"4520","DIRECTOR OF FIRE AND EMERGENCY SERVICES","COUNTY OF SONOMA","SAL RES DH 0052","76.36","78.27","80.18","82.19","84.19","86.3","88.4","90.61","92.82"
"2674","DIRECTOR OF HEALTH PROGRAM PLANNING AND EVALUATION","COUNTY OF SONOMA","SAL RES MGT 0050","58.69","60.16","61.62","63.16","64.7","66.32","67.94","69.64","71.34"
"2677","DIRECTOR OF HEALTH SERVICES","COUNTY OF SONOMA","SAL RES DH 0052","102.2","104.76","107.31","110","112.68","115.5","118.31","121.27","124.23"
"3090","DIRECTOR OF HUMAN SERVICES","COUNTY OF SONOMA","SAL RES DH 0052","93.07","95.4","97.72","100.17","102.61","105.18","107.74","110.44","113.13"
"2575","DIRECTOR OF PUBLIC HEALTH NURSING","COUNTY OF SONOMA","SAL RES MGT 0050","64.66","66.28","67.89","69.59","71.28","73.06","74.84","76.71","78.58"
"1270","DIRECTOR OF REGIONAL PARKS","COUNTY OF SONOMA","SAL RES DH 0052","77.31","79.25","81.18","83.21","85.24","87.37","89.5","91.74","93.98"
"1042","DIRECTOR OF TRANSPORTATION & PUBLIC WORKS","COUNTY OF SONOMA","SAL RES DH 0052","88.7","90.92","93.14","95.47","97.8","100.25","102.69","105.26","107.82"
"1215","DIRECTOR PRMD","COUNTY OF SONOMA","SAL RES DH 0052","81.69","83.73","85.77","87.92","90.06","92.31","94.56","96.93","99.29"
"5160","DISPOSAL SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","34.96","35.84","36.71","37.63","38.55","39.52","40.48","41.49","42.5"
"5155","DISPOSAL WORKER I","COUNTY OF SONOMA","SEIU 0010","25.57","26.21","26.85","27.52","28.19","28.9","29.6","30.34","31.08"
"5157","DISPOSAL WORKER II","COUNTY OF SONOMA","SEIU 0010","29.54","30.28","31.02","31.8","32.57","33.39","34.2","35.06","35.91"
"8101","DISTRICT ATTORNEY","COUNTY OF SONOMA","SAL RES DH 0052","129.43","129.43","129.43","129.43","129.43","129.43","129.43","129.43","0"
"4205","DISTRICT ATTORNEY INVESTIGATOR I","COUNTY OF SONOMA","SCLEA 0040","45.29","46.42","47.55","48.74","49.93","51.18","52.43","53.74","55.05"
"4212","DISTRICT ATTORNEY INVESTIGATOR II","COUNTY OF SONOMA","SCLEA 0040","51.95","53.25","54.55","55.92","57.28","58.71","60.14","61.65","63.15"
"4203","DISTRICT ATTORNEY INVESTIGATOR TRAINEE","COUNTY OF SONOMA","SCLEA 0040","41.11","42.14","43.17","44.25","45.33","46.47","47.6","48.79","49.98"
"0831","DIVISION DIRECTOR ADMINISTRATION HEALTH SERVICES","COUNTY OF SONOMA","SAL RES MGT 0050","54.88","56.25","57.62","59.06","60.5","62.02","63.53","65.12","66.71"
"2695","DIVISION DIRECTOR ALCOHOL DRUG TOBACCO SERVICES","COUNTY OF SONOMA","SAL RES MGT 0050","62.12","63.68","65.23","66.86","68.49","70.2","71.91","73.71","75.51"
"2670","DIVISION DIRECTOR PLANNING PREVENTION INFO & ED","COUNTY OF SONOMA","SAL RES MGT 0050","60.28","61.79","63.29","64.87","66.45","68.11","69.77","71.52","73.26"
"0205","DOCUMENT IMAGING SPECIALIST","COUNTY OF SONOMA","SEIU 0001","22.52","23.09","23.65","24.24","24.83","25.45","26.07","26.72","27.37"
"0206","DOCUMENT IMAGING SUPERVISING","COUNTY OF SONOMA","SEIU 0095","24.76","25.38","26","26.65","27.3","27.99","28.67","29.39","30.1"
"0204","DOCUMENT IMAGING TECHNICIAN","COUNTY OF SONOMA","SEIU 0001","20.42","20.93","21.44","21.98","22.51","23.08","23.64","24.23","24.82"
"0211","DOCUMENT RECORDER I","COUNTY OF SONOMA","SEIU 0001","22.18","22.74","23.29","23.87","24.45","25.06","25.67","26.31","26.95"
"0212","DOCUMENT RECORDER II","COUNTY OF SONOMA","SEIU 0001","24.39","25","25.61","26.25","26.89","27.56","28.23","28.94","29.64"
"0213","DOCUMENT RECORDER III","COUNTY OF SONOMA","SEIU 0095","28.51","29.23","29.94","30.69","31.44","32.23","33.01","33.84","34.66"
"0267","ELECTION SERVICES SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","30.32","31.08","31.84","32.64","33.43","34.27","35.1","35.98","36.86"
"0262","ELECTION SPECIALIST I","COUNTY OF SONOMA","SEIU 0001","19.49","19.98","20.46","20.97","21.48","22.02","22.55","23.12","23.68"
"0263","ELECTION SPECIALIST II","COUNTY OF SONOMA","SEIU 0001","22.2","22.76","23.31","23.9","24.48","25.09","25.7","26.35","26.99"
"0266","ELECTION SYSTEMS SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","30.29","31.05","31.8","32.6","33.39","34.23","35.06","35.94","36.81"
"0481","ELIGIBILITY SPECIALIST I","COUNTY OF SONOMA","SEIU 0025","24.96","25.59","26.21","26.87","27.52","28.21","28.9","29.63","30.35"
"0482","ELIGIBILITY SPECIALIST II","COUNTY OF SONOMA","SEIU 0025","27.44","28.13","28.81","29.53","30.25","31.01","31.76","32.56","33.35"
"0485","ELIGIBILITY SPECIALIST SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","32.59","33.41","34.22","35.08","35.93","36.83","37.73","38.68","39.62"
"0476","ELIGIBILITY SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","31.01","31.79","32.56","33.38","34.19","35.05","35.9","36.8","37.7"
"0470","ELIGIBILITY WORKER I","COUNTY OF SONOMA","SEIU 0025","22.24","22.8","23.35","23.94","24.52","25.14","25.75","26.4","27.04"
"0472","ELIGIBILITY WORKER II","COUNTY OF SONOMA","SEIU 0025","25.29","25.92","26.55","27.22","27.88","28.58","29.27","30","30.73"
"0474","ELIGIBILITY WORKER III","COUNTY OF SONOMA","SEIU 0025","27.44","28.13","28.81","29.53","30.25","31.01","31.76","32.56","33.35"
"2662","EMERGENCY MEDICAL SERVICES COORDINATOR","COUNTY OF SONOMA","SAL RES MGT 0050","40.19","41.2","42.2","43.26","44.31","45.42","46.53","47.7","48.86"
"2661","EMERGENCY MEDICAL SERVICES SPECIALIST","COUNTY OF SONOMA","SEIU 0005","29.4","30.14","30.87","31.64","32.41","33.22","34.03","34.88","35.73"
"0780","EMERGENCY SERVICES COORDINATOR","COUNTY OF SONOMA","SAL RES MGT 0050","50.31","51.57","52.83","54.15","55.47","56.86","58.24","59.7","61.15"
"0784","EMERGENCY SERVICES INFORMATION OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","59.67","61.16","62.65","64.22","65.78","67.43","69.07","70.8","72.52"
"0786","EMERGENCY SERVICES OPERATION OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","59.67","61.16","62.65","64.22","65.78","67.43","69.07","70.8","72.52"
"0814","EMPLOYEE AND LABOR RELATIONS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","66.79","68.46","70.13","71.89","73.64","75.48","77.32","79.26","81.19"
"0858","EMPLOYEE BENEFITS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","51.04","52.32","53.59","54.93","56.27","57.68","59.08","60.56","62.03"
"9127","EMPLOYMENT HOUSING COUNSELOR","COUNTY OF SONOMA","SEIU 0005","29.35","30.09","30.82","31.59","32.36","33.17","33.98","34.83","35.68"
"3038","EMPLOYMENT & TRAINING COORDINATOR","COUNTY OF SONOMA","SEIU 0005","32.9","33.73","34.55","35.42","36.28","37.19","38.09","39.04","39.99"
"3036","EMPLOYMENT & TRAINING COUNSELOR I","COUNTY OF SONOMA","SEIU 0005","27.49","28.18","28.86","29.58","30.3","31.06","31.82","32.62","33.41"
"3037","EMPLOYMENT & TRAINING COUNSELOR II","COUNTY OF SONOMA","SEIU 0005","31.36","32.15","32.93","33.76","34.58","35.45","36.31","37.22","38.13"
"3030","EMPLOYMENT & TRAINING SPECIALIST","COUNTY OF SONOMA","SEIU 0005","27.44","28.13","28.81","29.53","30.25","31.01","31.76","32.56","33.35"
"5364","ENERGY & SUSTAINABILITY PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","53.61","54.95","56.29","57.7","59.1","60.58","62.06","63.61","65.16"
"1012","ENGINEER","COUNTY OF SONOMA","WCE 0021","53.11","54.44","55.77","57.17","58.56","60.03","61.49","63.03","64.56"
"1001","ENGINEERING AIDE","COUNTY OF SONOMA","SEIU 0005","21.44","21.98","22.51","23.08","23.64","24.23","24.82","25.44","26.06"
"1015","ENGINEERING DIVISION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","59.69","61.18","62.67","64.24","65.8","67.45","69.09","70.82","72.54"
"0133","ENGINEERING PROGRAMMER I","COUNTY OF SONOMA","SEIU 0005","33.82","34.67","35.51","36.4","37.29","38.22","39.15","40.13","41.11"
"0134","ENGINEERING PROGRAMMER II","COUNTY OF SONOMA","SEIU 0005","41.67","42.71","43.75","44.85","45.94","47.09","48.24","49.45","50.65"
"0136","ENGINEERING PROGRAMMING MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","62.2","63.76","65.31","66.95","68.58","70.3","72.01","73.81","75.61"
"1005","ENGINEERING TECHNICIAN I","COUNTY OF SONOMA","SEIU 0005","25.99","26.64","27.29","27.97","28.65","29.37","30.08","30.83","31.58"
"1006","ENGINEERING TECHNICIAN II","COUNTY OF SONOMA","SEIU 0005","30.26","31.02","31.77","32.57","33.36","34.2","35.03","35.91","36.78"
"1007","ENGINEERING TECHNICIAN III","COUNTY OF SONOMA","SEIU 0005","35.24","36.12","37","37.93","38.85","39.82","40.79","41.81","42.83"
"1008","ENGINEERING TECHNICIAN IV","COUNTY OF SONOMA","SEIU 0095","42.31","43.37","44.43","45.54","46.65","47.82","48.98","50.21","51.43"
"1018","ENGINEER NPDES CONTRACT EXTRA HELP","COUNTY OF SONOMA","CONTRACT 0099","99.99","102.49","104.99","107.62","110.24","113","115.75","118.65","121.54"
"0409","ENTERPRISE FINANCIAL SYSTEM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","61.52","63.06","64.6","66.22","67.83","69.53","71.22","73","74.78"
"1277","ENVIRONMENTAL DISCOVERY CENTER COORDINATOR","COUNTY OF SONOMA","SAL RES MGT 0050","35.94","36.84","37.74","38.69","39.63","40.62","41.61","42.65","43.69"
"2621","ENVIRONMENTAL HEALTH AND SAFETY SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","57.73","59.18","60.62","62.14","63.65","65.24","66.83","68.5","70.17"
"2616","ENVIRONMENTAL HEALTH PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","49.93","51.18","52.43","53.74","55.05","56.43","57.8","59.25","60.69"
"2611","ENVIRONMENTAL HEALTH SPECIALIST I","COUNTY OF SONOMA","ESC 0075","34.82","35.69","36.56","37.48","38.39","39.35","40.31","41.32","42.33"
"2612","ENVIRONMENTAL HEALTH SPECIALIST II","COUNTY OF SONOMA","ESC 0075","37.86","38.81","39.75","40.75","41.74","42.79","43.83","44.93","46.02"
"2610","ENVIRONMENTAL HEALTH SPECIALIST TRAINEE","COUNTY OF SONOMA","ESC 0075","33.55","34.39","35.23","36.11","36.99","37.92","38.84","39.81","40.78"
"2609","ENVIRONMENTAL HEALTH TECHNICIAN","COUNTY OF SONOMA","SEIU 0005","21.24","21.77","22.3","22.86","23.42","24.01","24.59","25.21","25.82"
"0988","ENVIRONMENTAL SPECIALIST","COUNTY OF SONOMA","SEIU 0005","37.28","38.21","39.14","40.12","41.1","42.13","43.16","44.24","45.32"
"0811","EQUAL EMPLOYMENT OPPORTUNITY MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","52.19","53.5","54.8","56.17","57.54","58.98","60.42","61.93","63.44"
"1272","EVENT SERVICES AIDE EXTRA HELP","COUNTY OF SONOMA","SEIU 0005","17.21","17.64","18.07","18.52","18.97","19.45","19.92","20.42","20.92"
"1273","EVENT SERVICES WORKER","COUNTY OF SONOMA","SEIU 0010","24.36","24.97","25.58","26.22","26.86","27.53","28.2","28.91","29.61"
"1275","EVENTS SERVICES SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","35.11","35.99","36.87","37.79","38.71","39.68","40.65","41.67","42.68"
"7027","EXECUTIVE ASST CAO CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","30.96","31.74","32.51","33.33","34.14","35","35.85","36.75","37.64"
"0027","EXECUTIVE ASST TO SHERIFF","COUNTY OF SONOMA","SAL RES CNF 0051","29.73","30.48","31.22","32","32.78","33.6","34.42","35.28","36.14"
"0741","EXECUTIVE DIRECTOR ECONOMIC DEVELOPMENT BOARD","COUNTY OF SONOMA","SAL RES DH 0052","73.47","75.31","77.14","79.07","81","83.03","85.05","87.18","89.3"
"0843","EXECUTIVE DIRECTOR LAFCO CONTRACT EXTRA HELP","COUNTY OF SONOMA","SAL RES UNR 0000","148.97","152.7","156.42","160.33","164.24","168.35","172.45","176.76","181.07"
"9101","EXECUTIVE DIRECTOR SONOMA COUNTY CDC","COUNTY OF SONOMA","SAL RES DH 0052","78.23","80.19","82.14","84.2","86.25","88.41","90.56","92.83","95.09"
"0738","EXECUTIVE DIRECTOR TOURISM COUNCIL","COUNTY OF SONOMA","SAL RES MGT 0050","48.72","49.94","51.16","52.44","53.72","55.07","56.41","57.82","59.23"
"7022","EXECUTIVE LEGAL SECRETARY CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","29.74","30.49","31.23","32.01","32.79","33.61","34.43","35.29","36.15"
"0025","EXECUTIVE SECRETARY","COUNTY OF SONOMA","SEIU 0095","27.31","28","28.68","29.4","30.11","30.87","31.62","32.41","33.2"
"7025","EXECUTIVE SECRETARY CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","28.13","28.84","29.54","30.28","31.02","31.8","32.57","33.39","34.2"
"5363","FACILITY MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","52.96","54.29","55.61","57","58.39","59.85","61.31","62.85","64.38"
"0761","FAIR FINANCIAL SERVICES OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","46.45","47.61","48.77","49.99","51.21","52.49","53.77","55.12","56.46"
"0757","FAIRGROUND PREMIUM EXHIBIT ASSISTANT","COUNTY OF SONOMA","SEIU 0001","24.67","25.29","25.9","26.55","27.2","27.88","28.56","29.28","29.99"
"5355","FAIR GROUNDS BUILDING SUPERINTENDENT","COUNTY OF SONOMA","SAL RES MGT 0050","44.82","45.94","47.06","48.24","49.41","50.65","51.88","53.18","54.47"
"0753","FAIRGROUNDS GOLF MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","33.62","34.46","35.3","36.19","37.07","38","38.92","39.9","40.87"
"0754","FAIRGROUNDS MAINTENANCE SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","32.61","33.43","34.24","35.1","35.95","36.85","37.75","38.7","39.64"
"0748","FAIRGROUNDS MAINTENANCE WORKER","COUNTY OF SONOMA","SEIU 0010","21.51","22.05","22.59","23.16","23.72","24.32","24.91","25.54","26.16"
"0750","FAIR MANAGER","COUNTY OF SONOMA","SAL RES DH 0052","67.03","68.71","70.38","72.14","73.9","75.75","77.6","79.54","81.48"
"2574","FAMILY HEALTH SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","59.77","61.27","62.76","64.33","65.9","67.55","69.2","70.93","72.66"
"9131","FEMA PROJECT MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","53.08","54.41","55.73","57.13","58.52","59.99","61.45","62.99","64.52"
"4512","FIRE INSPECTOR I","COUNTY OF SONOMA","SCLEA 0040","38.54","39.51","40.47","41.48","42.49","43.55","44.61","45.73","46.84"
"4519","FIRE INSPECTOR II","COUNTY OF SONOMA","SCLEA 0040","44.34","45.45","46.56","47.73","48.89","50.11","51.33","52.62","53.9"
"4514","FIRE INSTRUCTOR EXTRA HELP","COUNTY OF SONOMA","SAL RES UNR 0000","46.17","47.33","48.48","49.69","50.9","52.18","53.45","54.79","56.12"
"4516","FIRE SERVICES OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","55.38","56.77","58.15","59.61","61.06","62.59","64.11","65.72","67.32"
"4518","FIRE WARDEN/FIRE MARSHAL","COUNTY OF SONOMA","SAL RES MGT 0050","63.87","65.47","67.06","68.74","70.41","72.17","73.93","75.78","77.63"
"2637","FIRST 5 SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","53.09","54.42","55.74","57.14","58.53","60","61.46","63","64.53"
"5240","FLEET MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","52.96","54.29","55.61","57","58.39","59.85","61.31","62.85","64.38"
"9132","FLOOD ELEVATION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","51.43","52.72","54","55.35","56.7","58.12","59.54","61.03","62.52"
"2103","FORENSIC ASSISTANT","COUNTY OF SONOMA","SEIU 0080","25.72","26.37","27.01","27.69","28.36","29.07","29.78","30.53","31.27"
"2537","FORENSIC PSYCHIATRIST","COUNTY OF SONOMA","SAL RES UNR 0000","116.07","118.97","121.87","124.92","127.96","131.16","134.36","137.72","141.08"
"0868","GENERAL SERVICES DEPUTY DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","63.51","65.1","66.69","68.36","70.02","71.77","73.52","75.36","77.2"
"0870","GENERAL SERVICES DIRECTOR","COUNTY OF SONOMA","SAL RES DH 0052","82.63","84.7","86.76","88.93","91.1","93.38","95.66","98.05","100.44"
"1220","GEOGRAPHIC INFORMATION SYSTEMS COORDINATOR","COUNTY OF SONOMA","SAL RES MGT 0050","48.8","50.02","51.24","52.52","53.8","55.15","56.49","57.9","59.31"
"1221","GEOGRAPHIC INFORMATION TECHNICIAN I","COUNTY OF SONOMA","SEIU 0005","30.62","31.39","32.15","32.96","33.76","34.61","35.45","36.34","37.22"
"1222","GEOGRAPHIC INFORMATION TECHNICIAN II","COUNTY OF SONOMA","SEIU 0005","34.04","34.89","35.74","36.64","37.53","38.47","39.41","40.4","41.38"
"1080","GEOLOGIST","COUNTY OF SONOMA","ESC 0075","34.26","35.12","35.97","36.87","37.77","38.72","39.66","40.65","41.64"
"0232","GRAPHICS DESIGNER PHOTOGRAPHER","COUNTY OF SONOMA","SEIU 0005","26.41","27.07","27.73","28.43","29.12","29.85","30.58","31.35","32.11"
"5312","GROUNDSKEEPER","COUNTY OF SONOMA","SEIU 0010","24.08","24.68","25.28","25.91","26.54","27.21","27.87","28.57","29.26"
"5325","HEAD JANITOR","COUNTY OF SONOMA","SEIU 0095","21.55","22.09","22.63","23.2","23.76","24.36","24.95","25.58","26.2"
"0848","HEALTH CARE COMPLIANCE/PRIVACY & SECURITY OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","52.92","54.25","55.57","56.96","58.35","59.81","61.27","62.8","64.33"
"2633","HEALTH INFORMATION SPECIALIST","COUNTY OF SONOMA","ESC 0075","30.89","31.66","32.43","33.24","34.05","34.9","35.75","36.65","37.54"
"2631","HEALTH INFORMATION SPECIALIST I","COUNTY OF SONOMA","ESC 0075","30.09","30.84","31.59","32.38","33.17","34","34.83","35.7","36.57"
"2632","HEALTH INFORMATION SPECIALIST II","COUNTY OF SONOMA","ESC 0075","33.07","33.9","34.72","35.59","36.46","37.37","38.28","39.24","40.19"
"2675","HEALTH OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","114.38","117.24","120.1","123.11","126.11","129.27","132.42","135.73","139.04"
"2634","HEALTH PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","44.23","45.34","46.44","47.6","48.76","49.98","51.2","52.48","53.76"
"2672","HEALTH SERVICES CLINIC MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","60.83","62.35","63.87","65.47","67.06","68.74","70.41","72.17","73.93"
"2541","HEALTH SERVICES DIVISION DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","74.49","76.35","78.21","80.17","82.12","84.18","86.23","88.39","90.54"
"2636","HEALTH SERVICES SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","53.09","54.42","55.74","57.14","58.53","60","61.46","63","64.53"
"2671","HEALTHY COMMUNITIES SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","53.09","54.42","55.74","57.14","58.53","60","61.46","63","64.53"
"5229","HEAVY EQUIPMENT FLEET SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","39.86","40.86","41.85","42.9","43.94","45.04","46.14","47.3","48.45"
"5225","HEAVY EQUIPMENT MECHANIC","COUNTY OF SONOMA","LOCAL 39 0085","30.14","30.9","31.65","32.44","33.23","34.06","34.89","35.76","36.63"
"5226","HEAVY EQUIPMENT TECHNICIAN","COUNTY OF SONOMA","LOCAL 39 0085","33.07","33.9","34.72","35.59","36.46","37.37","38.28","39.24","40.19"
"0701","HELICOPTER PILOT","COUNTY OF SONOMA","SCLEA 0040","49.9","51.15","52.4","53.71","55.02","56.4","57.77","59.22","60.66"
"2760","HIV CLINIC PHYSICIAN-CONTRACT EXTRA HELP","COUNTY OF SONOMA","CONTRACT 0099","50.32","51.58","52.84","54.16","55.48","56.87","58.25","59.71","61.16"
"3348","HOME CARE SUPPORT ASSISTANT","COUNTY OF SONOMA","SEIU 0025","20.86","21.38","21.9","22.45","23","23.58","24.15","24.76","25.36"
"3350","HOME CARE SUPPORT SPECIALIST","COUNTY OF SONOMA","SEIU 0025","22.67","23.24","23.8","24.4","24.99","25.62","26.24","26.9","27.55"
"2544","HOMELESSNESS SERVICES DIVISION DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","70.75","72.52","74.29","76.15","78","79.95","81.9","83.95","86"
"9113","HOUSING NEGOTIATOR-INSPECTOR","COUNTY OF SONOMA","SEIU 0005","31.74","32.54","33.33","34.17","35","35.88","36.75","37.67","38.59"
"9112","HOUSING REHABILITATION SPECIAL","COUNTY OF SONOMA","SEIU 0005","35.28","36.16","37.04","37.97","38.89","39.86","40.83","41.85","42.87"
"0805","HUMAN RESOURCES ANALYST I","COUNTY OF SONOMA","SAL RES MGT 0050","32.72","33.54","34.36","35.22","36.08","36.98","37.88","38.83","39.77"
"0806","HUMAN RESOURCES ANALYST II","COUNTY OF SONOMA","SAL RES MGT 0050","37.69","38.63","39.57","40.56","41.55","42.59","43.63","44.72","45.81"
"0807","HUMAN RESOURCES ANALYST III","COUNTY OF SONOMA","SAL RES MGT 0050","42.36","43.42","44.48","45.59","46.7","47.87","49.04","50.27","51.49"
"0804","HUMAN RESOURCES ANALYST III PROJECT","COUNTY OF SONOMA","SAL RES MGT 0050","42.36","43.42","44.48","45.59","46.7","47.87","49.04","50.27","51.49"
"0803","HUMAN RESOURCES ANALYST II PROJECT","COUNTY OF SONOMA","SAL RES MGT 0050","37.69","38.63","39.57","40.56","41.55","42.59","43.63","44.72","45.81"
"0802","HUMAN RESOURCES ANALYST I PROJECT","COUNTY OF SONOMA","SAL RES MGT 0050","32.72","33.54","34.36","35.22","36.08","36.98","37.88","38.83","39.77"
"0164","HUMAN RESOURCES INFORMATION SYSTEMS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","59.73","61.23","62.72","64.29","65.86","67.51","69.15","70.88","72.61"
"0812","HUMAN RESOURCES MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","48.67","49.89","51.1","52.38","53.66","55","56.34","57.75","59.16"
"7803","HUMAN RESOURCES TECHNICIAN CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","27.27","27.95","28.63","29.35","30.06","30.81","31.56","32.35","33.14"
"3351","HUMAN SERVICES AIDE I","COUNTY OF SONOMA","SEIU 0025","18.76","19.23","19.7","20.2","20.69","21.21","21.72","22.27","22.81"
"3352","HUMAN SERVICES AIDE II","COUNTY OF SONOMA","SEIU 0025","21.01","21.54","22.06","22.61","23.16","23.74","24.32","24.93","25.54"
"0171","HUMAN SERVICES DATABASE ADMINISTRATOR","COUNTY OF SONOMA","SEIU 0005","48.87","50.09","51.31","52.6","53.88","55.23","56.57","57.99","59.4"
"3089","HUMAN SERVICES DIVISION DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","59.55","61.04","62.53","64.1","65.66","67.3","68.94","70.67","72.39"
"0439","HUMAN SERVICES FISCAL MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","50.46","51.72","52.98","54.31","55.63","57.02","58.41","59.87","61.33"
"0172","HUMAN SERVICES NETWORK ANALYST","COUNTY OF SONOMA","SEIU 0005","45.05","46.18","47.3","48.49","49.67","50.91","52.15","53.46","54.76"
"3087","HUMAN SERVICES SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","50.05","51.3","52.55","53.87","55.18","56.56","57.94","59.39","60.84"
"0173","HUMAN SERVICES SYSTEMS & PROGRAMMING ANALYST","COUNTY OF SONOMA","SEIU 0005","43.74","44.84","45.93","47.08","48.23","49.44","50.64","51.91","53.17"
"9301","IHSS PUBLIC AUTHORITY DEPARTMENT ANALYST","COUNTY OF SONOMA","SAL RES MGT 0050","35.87","36.77","37.66","38.6","39.54","40.53","41.52","42.56","43.6"
"9300","IHSS PUBLIC AUTHORITY MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","57.49","58.93","60.36","61.87","63.38","64.97","66.55","68.22","69.88"
"7024","IHSS PUBLIC AUTHORITY SECRETARY","COUNTY OF SONOMA","SAL RES CNF 0051","25.04","25.67","26.29","26.95","27.6","28.29","28.98","29.71","30.43"
"9025","INDEPENDENT CITIZEN ADVISORY COMM PENSION MATTERS","COUNTY OF SONOMA, Agricultural & Preservation Open Space District","BRD COM MBR 9999","100","100","100","100","100","100","100","100","0"
"0150","INFORMATION SYSTEM DIRECTOR","COUNTY OF SONOMA","SAL RES DH 0052","83.75","85.85","87.94","90.14","92.34","94.65","96.96","99.39","101.81"
"0149","INFORMATION SYSTEM DIVISION DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","66.98","68.66","70.33","72.09","73.85","75.7","77.54","79.48","81.42"
"0143","INFORMATION SYSTEMS PROJECT MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","58.26","59.72","61.17","62.7","64.23","65.84","67.44","69.13","70.81"
"0153","INFORMATION TECHNOLOGY ANALYST I","COUNTY OF SONOMA","SEIU 0005","34.04","34.89","35.74","36.64","37.53","38.47","39.41","40.4","41.38"
"0152","INFORMATION TECHNOLOGY ANALYST II","COUNTY OF SONOMA","SEIU 0005","37.47","38.41","39.34","40.33","41.31","42.35","43.38","44.47","45.55"
"0154","INFORMATION TECHNOLOGY ANALYST III","COUNTY OF SONOMA","SEIU 0005","46.09","47.24","48.39","49.6","50.81","52.08","53.35","54.69","56.02"
"3986","INMATE SERVICES PARALEGAL","COUNTY OF SONOMA","SEIU 0005","27.48","28.17","28.85","29.57","30.29","31.05","31.8","32.6","33.39"
"2521","INPATIENT PSYCHOLOGIST","COUNTY OF SONOMA","ESC 0075","49.49","50.73","51.96","53.26","54.56","55.93","57.29","58.72","60.15"
