"name","type","breed","color","sex","size","date_of_birth","impound_number","kennel_number","id","intake_date","intake_type","intake_subtype","intake_condition","intake_jurisdiction","outcome_jurisdiction","intake_total"
"*PIXIE","CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","SMALL","2021-01-19T00:00:00.000","K21-040364","CS05","A408543","2022-01-19T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OWNED","HEALTHY","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Female","SMALL",,"K22-040529","CA02","A408915","2022-01-19T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OWNED","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Female","SMALL",,"K22-040528","CS05","A408914","2022-01-19T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OWNED","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*MARTINI","CAT","DOMESTIC SH","ORG TABBY","Neutered","MED","2021-04-01T00:00:00.000","K22-040531","CI02","A408962","2022-01-19T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Male","MED","2020-01-18T00:00:00.000","K22-040526","CS05","A408954","2022-01-18T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BLACK","Male","KITTN","2021-09-30T00:00:00.000","K22-040523","CA02","A408944","2022-01-15T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"MICKEY","CAT","DOMESTIC SH","CALICO","Spayed","SMALL","2020-01-13T00:00:00.000","K22-040513","CS05","A408863","2022-01-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"*SAMANTHA","CAT","DOMESTIC LH","TORTIE","Spayed","SMALL","2021-02-01T00:00:00.000","K22-040497","CS05","A408848","2022-01-13T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","OUT OF COUNTY","1"
"*JADE","CAT","DOMESTIC SH","WHITE/BRN TABBY","Spayed","SMALL","2021-02-01T00:00:00.000","K22-040484","CS05","A408793","2022-01-12T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","OUT OF COUNTY","1"
"CARLA","CAT","SIAMESE","LILAC PT","Spayed","SMALL","2008-12-02T00:00:00.000","K22-040487","CS05","A329976","2022-01-12T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"TOBY","CAT","RUSSIAN BLUE","GRAY","Neutered","SMALL","2012-01-11T00:00:00.000","K22-040478","RECEIVING","A408782","2022-01-11T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC MH","BROWN/WHITE","Neutered","SMALL","2010-01-12T00:00:00.000","K22-040483","SMM","A408792","2022-01-11T00:00:00.000","STRAY","FIELD","UNTREATABLE","COUNTY",,"1"
,"CAT","DOMESTIC LH","GRAY/WHITE","Unknown","SMALL",,"K22-040472","COOLER","A408777","2022-01-10T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"MOLLY","CAT","DOMESTIC LH","BLACK/WHITE","Spayed","SMALL","2012-12-29T00:00:00.000","K21-040395","CS05","A408601","2022-01-08T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"RANDY","CAT","DOMESTIC SH","GRAY TABBY","Neutered","SMALL","2009-12-30T00:00:00.000","K21-040407","CS05","A408634","2022-01-05T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","TREATABLE/MANAGEABLE","SANTA ROSA",,"1"
"ANTONIO","CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL",,"K22-040448","SMM","A408692","2022-01-05T00:00:00.000","STRAY","PHONE","UNTREATABLE","SANTA ROSA","SANTA ROSA","1"
,"CAT","SIAMESE","WHITE/GRAY","Spayed","MED","2008-01-06T00:00:00.000","K22-040451","SMM","A408706","2022-01-05T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA",,"1"
"BALL","CAT","BALINESE","WHITE","Spayed","SMALL","2013-12-30T00:00:00.000","K21-040406","CS05","A408633","2022-01-04T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Unknown","SMALL",,"K22-040441","CS06","A408680","2022-01-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*VERA","CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","SMALL","2010-01-01T00:00:00.000","K21-040358","CS05","A408532","2021-12-22T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","OUT OF COUNTY","1"
"SPOT","CAT","DOMESTIC SH","GRAY","Spayed","SMALL","2017-12-21T00:00:00.000","K21-040353","PHLAB","A408510","2021-12-21T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","COUNTY","SANTA ROSA","1"
"*FRANCES","CAT","DOMESTIC SH","BLACK","Spayed","SMALL","2021-08-04T00:00:00.000","K21-040348","WESTFARM","A408506","2021-12-20T00:00:00.000","STRAY","FIELD","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"PEPPERMINT SC","CAT","DOMESTIC SH","BLACK/GRAY","Spayed","KITTN","2021-09-20T00:00:00.000","K21-040347","COOLER","A408503","2021-12-20T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","COUNTY","COUNTY","1"
"YODA","CAT","RUSSIAN BLUE","BLUE","Neutered","SMALL","2015-12-15T00:00:00.000","K21-040309","CA02","A408379","2021-12-17T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"OBI","CAT","RUSSIAN BLUE","BLUE","Neutered","SMALL","2015-12-15T00:00:00.000","K21-040310","CA02","A408380","2021-12-17T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*BIRCH","CAT","DOMESTIC SH","TORTIE","Spayed","SMALL","2020-01-12T00:00:00.000","K21-040314","CA03","A408390","2021-12-15T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","OUT OF COUNTY","1"
"*MAGNOLIA","CAT","SIAMESE","TORTIE PT","Spayed","SMALL","2019-01-12T00:00:00.000","K21-040316","CA03","A408392","2021-12-15T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","OUT OF COUNTY","1"
"*WILLOW","CAT","DOMESTIC SH","BLACK","Spayed","SMALL","2021-09-12T00:00:00.000","K21-040315","CA03","A408391","2021-12-15T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","COUNTY","1"
"*CYPRESS","CAT","DOMESTIC SH","BLACK","Spayed","SMALL","2021-06-12T00:00:00.000","K21-040313","CA03","A408389","2021-12-15T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","SANTA ROSA","1"
"*CHESTNUT","CAT","DOMESTIC SH","SEAL PT","Spayed","SMALL","2021-09-06T00:00:00.000","K21-040312","CA03","A408388","2021-12-15T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","SANTA ROSA","1"
"*HICKORY","CAT","DOMESTIC SH","BLACK","Neutered","SMALL","2021-04-30T00:00:00.000","K21-040321","CA03","A408417","2021-12-15T00:00:00.000","STRAY","FIELD","TREATABLE/REHAB","COUNTY","COUNTY","1"
"*SYCAMORE","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2020-12-30T00:00:00.000","K21-040317","CA03","A408393","2021-12-15T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Male","KITTN","2021-11-09T00:00:00.000","K21-040265","CA03","A408167","2021-12-09T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","*PETALUMA","1"
"NEO","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","KITTN","2021-06-10T00:00:00.000","K21-040262","LOBBY","A405986","2021-12-09T00:00:00.000","ADOPTION RETURN","OVER THE COUNTER","HEALTHY","COUNTY","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BLACK","Neutered","SMALL",,"K21-040246","CS06","A408134","2021-12-08T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*BOWMAN","CAT","DOMESTIC SH","GRAY","Neutered","SMALL","2021-06-13T00:00:00.000","K21-040252","WESTFARM","A408146","2021-12-07T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"APRIL","CAT","DOMESTIC SH","BRN TABBY","Spayed","SMALL","2011-12-03T00:00:00.000","K21-040229","CS05","A408062","2021-12-07T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"LUCY","CAT","DOMESTIC SH","TORTIE/BLUE CREAM","Spayed","SMALL",,"K21-040248","CA02","A408001","2021-12-07T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"NALA","CAT","DOMESTIC SH","BLACK/WHITE","Female","SMALL","2021-06-07T00:00:00.000","K21-040255","CS06","A408150","2021-12-07T00:00:00.000","OWNER SURRENDER","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC LH","BLACK/WHITE","Male","SMALL",,"K21-040243","CI02","A408111","2021-12-06T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","*COTATI","SANTA ROSA","1"
"*MINNIE","CAT","DOMESTIC SH","GRAY","Spayed","SMALL","2021-06-04T00:00:00.000","K21-040244","CA03","A408130","2021-12-06T00:00:00.000","STRAY","FIELD","HEALTHY","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","GRAY","Female","SMALL",,"K21-040239","CS06","A408090","2021-12-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"FIESTY","CAT","DOMESTIC SH","BLACK","Neutered","SMALL","2006-12-01T00:00:00.000","K21-040217","CS05","A408039","2021-12-04T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OWNED","TREATABLE/MANAGEABLE","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BRN TABBY","Unknown","SMALL",,"K21-040220","COOLER","A408049","2021-12-02T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*MOLLY","CAT","SIAMESE","SEAL PT","Spayed","SMALL","2016-10-08T00:00:00.000","K21-040216","CA02","A407120","2021-12-02T00:00:00.000","ADOPTION RETURN","PHONE","UNKNOWN","*PETALUMA","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","CALICO","Unknown","SMALL",,"K21-040221","COOLER","A408051","2021-12-02T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","ORG TABBY","Male","SMALL",,"K21-040222","VET","A408052","2021-12-02T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*SASHA","CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","SMALL","2014-12-29T00:00:00.000","K21-040232","CS05","A408068","2021-12-02T00:00:00.000","OWNER SURRENDER","FIELD","HEALTHY","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC MH","BRN TABBY","Spayed","MED",,"K21-040227","CS06","A408054","2021-12-02T00:00:00.000","OWNER SURRENDER","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"PEDRO","CAT","DOMESTIC SH","ORG TABBY","Male","SMALL",,"K21-040214","CA03","A408030","2021-11-30T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"MIAU","CAT","MAINE COON","BRN TABBY","Male","SMALL",,"K21-040198","CS06","A408013","2021-11-27T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","ORG TABBY","Unknown","SMALL",,"K21-040199","COOLER","A408014","2021-11-27T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","*SEBASTOPOL","SANTA ROSA","1"
"*BANJO","CAT","DOMESTIC SH","ORG TABBY/WHITE","Neutered","SMALL","2021-05-24T00:00:00.000","K21-040012","WESTFARM","A407521","2021-11-24T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","BLACK","Unknown","SMALL",,"K21-040189","COOLER","A407992","2021-11-24T00:00:00.000","STRAY","FIELD","TREATABLE/REHAB","COUNTY",,"1"
"*BARNEY","CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL","2017-11-24T00:00:00.000","K21-040184","CS05","A407981","2021-11-24T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","COUNTY","1"
"*IGGY","CAT","DOMESTIC SH","CALICO","Spayed","SMALL","2019-12-21T00:00:00.000","K21-040011","CA03","A407519","2021-11-24T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"LUCY","CAT","DOMESTIC SH","TORTIE/BLUE CREAM","Spayed","SMALL",,"K21-040191","CS05","A408001","2021-11-24T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"*PIDGEY","CAT","DOMESTIC MH","BLACK","Neutered","SMALL","2021-07-01T00:00:00.000","K21-040183","CA03","A407976","2021-11-23T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*LAZULI","CAT","DOMESTIC SH","BRN TABBY","Neutered","KITTN","2021-09-01T00:00:00.000","K21-040165","CA03","A407919","2021-11-20T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OS","UNKNOWN","COUNTY","SANTA ROSA","1"
"*AMBER","CAT","DOMESTIC SH","BRN TABBY","Spayed","KITTN","2021-08-19T00:00:00.000","K21-040162","CA03","A407916","2021-11-20T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OS","UNKNOWN","COUNTY","COUNTY","1"
"*AMETHYST","CAT","DOMESTIC SH","BRN TABBY","Spayed","KITTN","2021-09-01T00:00:00.000","K21-040163","CA03","A407917","2021-11-20T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OS","UNKNOWN","COUNTY","COUNTY","1"
"*ONYX","CAT","DOMESTIC SH","BRN TABBY","Neutered","KITTN","2021-09-01T00:00:00.000","K21-040164","CA03","A407918","2021-11-20T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER_OS","UNKNOWN","COUNTY","SANTA ROSA","1"
"*MANGO","CAT","DOMESTIC SH","ORG TABBY","Neutered","SMALL","2021-08-01T00:00:00.000","K21-040150","CA03","A407877","2021-11-17T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"CALYPSO","CAT","DOMESTIC MH","BLACK/WHITE","Spayed","SMALL",,"K21-040151","CI01","A407885","2021-11-17T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*BUTTERSCOTCH","CAT","DOMESTIC MH","ORG TABBY","Spayed","SMALL","2021-08-22T00:00:00.000","K21-040149","CA03","A407876","2021-11-17T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","SANTA ROSA","1"
"*TROOPER","CAT","DOMESTIC LH","BRN TABBY","Neutered","SMALL","2021-03-17T00:00:00.000","K21-040146","CA02","A407870","2021-11-17T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","COUNTY","1"
"*GUPPY","CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL","2021-05-16T00:00:00.000","K21-040127","CA02","A407846","2021-11-16T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","SANTA ROSA","1"
"ROSS","CAT","DOMESTIC SH","BLACK","Neutered","SMALL","2009-11-16T00:00:00.000","K21-040131","SMM","A407851","2021-11-16T00:00:00.000","STRAY","FIELD","TREATABLE/MANAGEABLE","SANTA ROSA",,"1"
"ZIGGY","CAT","DOMESTIC SH","GRAY/BLACK","Neutered","SMALL","2020-11-12T00:00:00.000","K21-040101","WESTFARM","A407780","2021-11-12T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC LH","GRAY","Neutered","SMALL",,"K21-040085","TRUCK","A407732","2021-11-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*DITTY","CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL","2021-09-17T00:00:00.000","K21-040086","WESTFARM","A407737","2021-11-09T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"*DIPPER","CAT","DOMESTIC SH","BRN TABBY","Neutered","KITTN","2021-07-22T00:00:00.000","K21-040061","WESTFARM","A407684","2021-11-06T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"RAIDER","CAT","DOMESTIC SH","BLACK/WHITE","Male","SMALL","2019-05-06T00:00:00.000","K21-040067","CS06","A407696","2021-11-06T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC MH","BLACK/WHITE","Spayed","SMALL","2008-11-08T00:00:00.000","K21-040063","CI01","A407691","2021-11-06T00:00:00.000","STRAY","OVER THE COUNTER","UNTREATABLE","COUNTY",,"1"
"*WASABI","CAT","DOMESTIC SH","BRN TABBY","Spayed","KITTN","2021-07-22T00:00:00.000","K21-040062","CA02","A407685","2021-11-06T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"WILLIAM","CAT","DOMESTIC MH","BLACK/WHITE","Male","SMALL","2011-11-06T00:00:00.000","K21-040066","CS06","A407695","2021-11-06T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","CALICO","Female","SMALL",,"K21-040047","TRUCK","A407655","2021-11-04T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
"FLOWER","CAT","DOMESTIC MH","BLACK","Neutered","SMALL","2018-06-23T00:00:00.000","K21-040026","CS05","A407586","2021-10-31T00:00:00.000","CONFISCATE","FLD_ABAND","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY/WHITE","Female","SMALL",,"K21-040023","CI02","A407562","2021-10-30T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
"*ALLIE","CAT","DOMESTIC SH","CALICO","Spayed","SMALL","2021-05-27T00:00:00.000","K21-039995","CA03","A407442","2021-10-27T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN","2021-09-30T00:00:00.000","K21-039966","RECEIVING","A407356","2021-10-23T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN","2021-09-30T00:00:00.000","K21-039965","RECEIVING","A407355","2021-10-23T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN","2021-09-30T00:00:00.000","K21-039964","RECEIVING","A407354","2021-10-23T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN","2021-09-30T00:00:00.000","K21-039967","RECEIVING","A407357","2021-10-23T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","WHITE","Unknown","SMALL",,"K21-039959","COOLER","A407315","2021-10-21T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*WAFFLE","CAT","DOMESTIC SH","LYNX PT","Spayed","KITTN","2021-09-20T00:00:00.000","K21-039954","RECEIVING","A407300","2021-10-20T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","*HEALDSBURG","1"
"ISABELLE","CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","SMALL","2009-11-19T00:00:00.000","K21-039951","CS05","A407297","2021-10-20T00:00:00.000","STRAY","PHONE","TREATABLE/MANAGEABLE","SANTA ROSA","COUNTY","1"
"KODA","CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL","2017-10-19T00:00:00.000","K21-039938","CA02","A407275","2021-10-18T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","COUNTY","COUNTY","1"
"*BUBBA","CAT","DOMESTIC SH","WHITE/BLACK","Neutered","KITTN","2021-08-13T00:00:00.000","K21-039922","WESTFARM","A407229","2021-10-15T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","SANTA ROSA","1"
"*JUNIOR","CAT","DOMESTIC SH","WHITE/TAN","Neutered","KITTN","2021-08-13T00:00:00.000","K21-039921","WESTFARM","A407228","2021-10-15T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
"*DALE","CAT","DOMESTIC SH","WHITE/BROWN","Neutered","KITTN","2021-08-13T00:00:00.000","K21-039920","WESTFARM","A407227","2021-10-15T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","SANTA ROSA","1"
,"CAT","DOMESTIC SH","WHITE/BLACK","Spayed","SMALL",,"K21-039919","CS06","A407226","2021-10-15T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/REHAB","COUNTY","COUNTY","1"
"*AUSTIN","CAT","DOMESTIC SH","WHITE/BRN TABBY","Neutered","KITTN","2021-08-13T00:00:00.000","K21-039923","CA03","A407231","2021-10-15T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Male","SMALL",,"K21-039911","CS06","A407200","2021-10-14T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
"*HAILIE","CAT","DOMESTIC SH","CALICO/WHITE","Spayed","SMALL","2020-10-28T00:00:00.000","K21-039907","SMM","A407169","2021-10-13T00:00:00.000","STRAY","FIELD","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"*TIMBO","CAT","DOMESTIC SH","GRAY TABBY/WHITE","Neutered","SMALL","2020-10-13T00:00:00.000","K21-039909","WESTFARM","A407172","2021-10-13T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
"*DANICA","CAT","DOMESTIC MH","BRN TABBY","Spayed","SMALL","2021-04-12T00:00:00.000","K21-039891","CA03","A407146","2021-10-12T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","SANTA ROSA","*WINDSOR","1"
,"CAT","DOMESTIC SH","BRN TABBY","Unknown","KITTN",,"K21-039884","HSSC","A407135","2021-10-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY TABBY","Unknown","KITTN",,"K21-039883","HSSC","A407134","2021-10-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Unknown","KITTN",,"K21-039882","HSSC","A407133","2021-10-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY","Unknown","KITTN",,"K21-039885","HSSC","A407136","2021-10-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY TABBY","Female","SMALL",,"K21-039880","COOLER","A407126","2021-10-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*MOLLY","CAT","SIAMESE","SEAL PT","Spayed","SMALL","2016-10-08T00:00:00.000","K21-039876","SMM","A407120","2021-10-08T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","*WINDSOR","*PETALUMA","1"
,"CAT","DOMESTIC SH","WHITE/BRN TABBY","Female","SMALL","2021-09-23T00:00:00.000","K21-039875","RECEIVING","A407117","2021-10-08T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC LH","BLACK","Unknown","SMALL",,"K21-039865","COOLER","A407096","2021-10-07T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BRN TABBY","Unknown","SMALL",,"K21-039863","COOLER","A407094","2021-10-07T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Unknown","SMALL",,"K21-039864","COOLER","A407095","2021-10-07T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*WILLOW","CAT","DOMESTIC SH","BLACK","Spayed","SMALL","2020-11-30T00:00:00.000","K21-039849","WESTFARM","A407077","2021-10-07T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"OREO (GUPPY)","CAT","DOMESTIC SH","BLACK/WHITE","Unknown","SMALL",,"K21-039819","CI02","A407043","2021-10-06T00:00:00.000","QUARANTINE","FIELD","HEALTHY","SANTA ROSA",,"1"
"TUTU","CAT","DOMESTIC SH","GRAY TABBY/CALICO","Spayed","SMALL","2020-10-29T00:00:00.000","K21-039822","CI01","A407047","2021-10-06T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*WINDSOR","1"
,"CAT","DOMESTIC SH","GRAY/WHITE","Unknown","SMALL",,"K21-039791","COOLER","A407002","2021-10-02T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Unknown","SMALL",,"K21-039792","COOLER","A407003","2021-10-02T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","ABYSSINIAN","BLACK","Unknown","KITTN",,"K21-039777","RECEIVING","A406986","2021-10-01T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","ABYSSINIAN","BLACK","Unknown","KITTN",,"K21-039775","RECEIVING","A406982","2021-10-01T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","ABYSSINIAN","BLACK","Unknown","KITTN",,"K21-039776","RECEIVING","A406984","2021-10-01T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","ABYSSINIAN","BLACK","Unknown","KITTN",,"K21-039780","RECEIVING","A406988","2021-10-01T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","*PETALUMA","1"
"TWITCH","CAT","DOMESTIC SH","WHITE/GRAY","Spayed","SMALL","2013-10-01T00:00:00.000","K21-039782","CI02","A406990","2021-10-01T00:00:00.000","QUARANTINE","FIELD","HEALTHY","COUNTY","COUNTY","1"
