Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
*HERMAN,DOG,SC WHEAT TERR/MIX,TAN/WHITE,Neutered,PUPPY,12/13/2019,K20-035378,DA05,A396231,02/18/2020,03/14/2020,25,STRAY,FIELD,ADOPTION,WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*DAHLIA,DOG,SC WHEAT TERR/MIX,BROWN,Spayed,PUPPY,11/26/2019,K20-035377,DA48,A396230,02/18/2020,02/27/2020,9,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95465,"95465(38.406591, -123.001365)",1
ROSIE,DOG,GERM SHEPHERD/BELG MALINOIS,BLACK/TAN,Spayed,LARGE,06/25/2017,K20-035383,DQ108,A393604,02/18/2020,02/22/2020,4,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
CHARRO,DOG,PIT BULL/MIX,BLACK/WHITE,Male,LARGE,,K20-035371,DS65,A396225,02/18/2020,03/04/2020,15,STRAY,VET_HOSP,TRANSFER,ARF,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
*GUY,DOG,SC WHEAT TERR/MIX,TAN/WHITE,Neutered,PUPPY,11/26/2019,K20-035379,DA48,A396232,02/18/2020,02/29/2020,11,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*LEXUS,DOG,CAIRN TERRIER/MIX,CREAM,Spayed,SMALL,02/18/2015,K20-035380,DA48,A396234,02/18/2020,03/07/2020,18,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
JULIET,DOG,CHIHUAHUA SH/MIX,TRICOLOR,Spayed,SMALL,02/27/2015,K20-035387,DA02,A396259,02/19/2020,02/29/2020,10,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,*SONOMA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
SPUDZY,DOG,CHIHUAHUA SH,WHITE/BLACK,Neutered,SMALL,08/19/2019,K20-035398,DA01,A396274,02/19/2020,03/05/2020,15,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
*BINDI,DOG,PIT BULL/MIX,BR BRINDLE/WHITE,Spayed,MED,02/19/2019,K20-035389,DA46,A396261,02/19/2020,03/07/2020,17,STRAY,FIELD,ADOPTION,REFERRAL-F,HEALTHY,HEALTHY,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1
COOKIE,DOG,CHIHUAHUA SH,BROWN,Spayed,TOY,03/29/2012,K20-035392,DA25,A289923,02/19/2020,03/09/2020,19,STRAY,VET_HOSP,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*HAROLD,DOG,CHIHUAHUA SH,CREAM,Neutered,SMALL,06/12/2019,K20-035400,DA04,A396275,02/19/2020,03/14/2020,24,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94903,"94903(38.015961, -122.546013)",1
,DOG,CHIHUAHUA SH/MIX,BROWN,Female,SMALL,02/19/2018,K20-035388,DA19,A396260,02/19/2020,02/21/2020,2,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,*SONOMA,COUNTY,95407,"95407(38.403734, -122.736775)",1
GUERO,DOG,PARSON RUSS TER/MIX,TAN/WHITE,Male,SMALL,02/25/2016,K20-035393,DA28,A396264,02/19/2020,03/09/2020,19,STRAY,VET_HOSP,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
KONA,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,02/27/2016,K20-035401,DA01,A396276,02/19/2020,03/06/2020,16,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
MIMI,DOG,PIT BULL,GOLD/WHITE,Female,MED,02/19/2015,K20-035395,DA18,A396267,02/19/2020,02/20/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*HENRY,DOG,PARSON RUSS TER/CHIHUAHUA SH,TRICOLOR,Neutered,SMALL,06/12/2019,K20-035397,DA48,A396272,02/19/2020,04/02/2020,43,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
MISS MARCY,DOG,CHIHUAHUA SH,TAN,Spayed,PUPPY,12/13/2019,K20-035406,LOBBY,A396291,02/20/2020,02/25/2020,5,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94515,"94515(38.596259, -122.603413)",1
REMINGTON,DOG,CHIHUAHUA SH,BLACK/BROWN,Neutered,SMALL,12/13/2019,K20-035405,LOBBY,A396290,02/20/2020,02/26/2020,6,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*PIP,DOG,PIT BULL,WHITE/TAN,Neutered,LARGE,02/20/2018,K20-035414,DA29,A396301,02/20/2020,04/27/2020,67,STRAY,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
CANELA,DOG,FRENCH BULLDOG,BROWN,Female,SMALL,06/20/2019,K20-035412,TRUCK,A396298,02/20/2020,02/20/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
MICHE,DOG,MALTESE,WHITE,Female,SMALL,,K20-035409,TX,A396295,02/20/2020,02/20/2020,0,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
CRACKER JACK,DOG,CHIHUAHUA SH,BROWN/WHITE,Neutered,PUPPY,12/13/2019,K20-035404,LOBBY,A396289,02/20/2020,02/26/2020,6,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INSTAGRAM,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
HIGGINS,DOG,PIT BULL,BR BRINDLE,Spayed,MED,07/12/2013,K20-035411,TRUCK,A339486,02/20/2020,02/20/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
FLUFF,DOG,MALTESE,WHITE,Male,SMALL,,K20-035410,TX,A396294,02/20/2020,02/20/2020,0,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,DOG,MALTESE,WHITE,Unknown,SMALL,,K20-035408,COOLER,A396296,02/20/2020,02/20/2020,0,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
LINK,DOG,BORDER COLLIE,BLACK/WHITE,Male,MED,08/21/2019,K20-035427,DS75,A396324,02/21/2020,02/21/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*FOZZY BEAR,DOG,GERM SHEPHERD,BROWN,Neutered,LARGE,07/08/2018,K20-035429,DA41,A395200,02/21/2020,03/04/2020,12,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,B A GERMAN,HEALTHY,HEALTHY,*WINDSOR,OUT OF COUNTY,94947,"94947(38.098743, -122.592459)",1
JORDI,DOG,SHIH TZU,BLACK/WHITE,Male,SMALL,02/22/2017,K20-035439,DS53,A396362,02/22/2020,02/22/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*ELSA,DOG,GERM SHEPHERD/SIBERIAN HUSKY,BLACK/TAN,Spayed,MED,03/30/2018,K20-035437,DA33,A396343,02/22/2020,04/27/2020,65,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*LUKE,DOG,CHIHUAHUA SH,CREAM,Neutered,TOY,05/11/2019,K20-035442,DA01,A396376,02/23/2020,03/17/2020,23,STRAY,FIELD,ADOPTION,REFERRAL-F,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
ACE,DOG,SIBERIAN HUSKY,BLACK/WHITE,Neutered,MED,02/12/2017,K20-035445,DS74,A411617,02/24/2020,02/25/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
REMINGTON,DOG,CHIHUAHUA SH/MIX,BLACK/BROWN,Male,SMALL,,K20-035448,DS53,A384527,02/24/2020,02/27/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95436,"95436(38.491884, -122.90672)",1
BLACK BEAUTY,DOG,YORKSHIRE TERR,GRAY/WHITE,Female,SMALL,,K20-035447,DS58,A396385,02/24/2020,02/24/2020,0,STRAY,VET_HOSP,RETURN TO OWNER,FB OTHER,UNKNOWN,,SANTA ROSA,COUNTY,95401,"95401(38.446019, -122.766748)",1
RAZON,DOG,BOSTON TERRIER,BLACK/WHITE,Neutered,SMALL,,K20-035443,DS55,A396382,02/24/2020,02/27/2020,3,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
FAYE,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Female,LARGE,03/04/2018,K20-035454,DS81,A396402,02/25/2020,03/04/2020,8,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,,K20-035455,HSSC,A396404,02/25/2020,03/17/2020,21,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,,,,1
KING,DOG,BULL TERRIER,BR BRINDLE,Male,MED,02/25/2017,K20-035449,COOLER,A396393,02/25/2020,02/25/2020,0,QUARANTINE,FIELD_OS,DISPOSAL,FRA,UNKNOWN,DEAD,*SEBASTOPOL,OUT OF COUNTY,94112,"94112(37.720647, -122.442853)",1
*JULIET,DOG,GREAT PYRENEES,WHITE,Spayed,X-LRG,03/27/2019,K20-035451,DA22,A396395,02/25/2020,04/11/2020,46,STRAY,VET_HOSP,TRANSFER,CWOB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
*ROMEO,DOG,GREAT PYRENEES,WHITE,Neutered,X-LRG,03/27/2019,K20-035450,DA21,A396394,02/25/2020,04/11/2020,46,STRAY,VET_HOSP,TRANSFER,CWOB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
COCO,DOG,SIBERIAN HUSKY,RED/WHITE,Male,LARGE,02/26/2018,K20-035459,DQ111,A396417,02/26/2020,03/10/2020,13,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
SERU,DOG,GERM SHEPHERD,TAN/BLACK,Male,LARGE,10/09/2014,K20-035461,DS68,A392084,02/26/2020,02/27/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*JUNIOR,DOG,MASTIFF/MIX,TAN/WHITE,Neutered,LARGE,05/01/2018,K20-035124,DS83,A393431,02/26/2020,02/27/2020,1,ADOPTION RETURN,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
PIEROGI,DOG,AUST SHEPHERD,TRICOLOR,Male,MED,01/27/2019,K20-035462,TRUCK,A396424,02/27/2020,02/27/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
COOKIE,DOG,BORDER COLLIE/MIX,WHITE/BLUE MERLE,Spayed,MED,02/04/2014,K20-035475,DA04,A396457,02/28/2020,04/13/2020,45,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
DORY,DOG,AUST CATTLE DOG,WHITE/BLACK,Spayed,MED,02/04/2014,K20-035476,DA04,A396458,02/28/2020,04/02/2020,34,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
LEO,DOG,BOSTON TERRIER/MIX,BLACK/WHITE,Neutered,MED,09/02/2017,K20-035474,DA42,A368465,02/28/2020,03/07/2020,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
MILANO,DOG,PARSON RUSS TER/MIX,WHITE/TAN,Male,SMALL,,K20-035477,DS90,A396464,02/28/2020,02/29/2020,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
RED,DOG,LABRADOR RETR/MIX,BROWN,Male,MED,03/01/2019,K20-035482,DS64,A396484,02/29/2020,02/29/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,98606,"98606(45.732426, -122.469864)",1
*ISLA,DOG,CHIHUAHUA SH/MIX,FAWN,Spayed,TOY,09/12/2018,K20-035483,DA02,A396485,02/29/2020,03/14/2020,14,STRAY,FIELD,ADOPTION,SCAS WEB,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
SOOKIE,DOG,CHIHUAHUA LH/MIX,RED/WHITE,Spayed,SMALL,02/29/2012,K20-035481,DS89,A396482,02/29/2020,03/04/2020,4,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,*WINDSOR,COUNTY,95492,"95492(38.541541, -122.809202)",1
BAUER,DOG,BEAGLE/MIX,TAN,Neutered,SMALL,,K20-035484,DS83,A235023,02/29/2020,02/29/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
JAKE,DOG,RAT TERRIER,BLACK/WHITE,Neutered,SMALL,03/01/2011,K20-035480,DA01,A396477,02/29/2020,04/13/2020,44,STRAY,OVER THE COUNTER,TRANSFER,MUTTVILLE,HEALTHY,HEALTHY,*WINDSOR,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
HAPPY,DOG,PIT BULL,BROWN,Male,PUPPY,11/29/2019,K20-035479,DS92,A396474,02/29/2020,04/02/2020,33,CONFISCATE,FLD_ARREST,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
B.B.,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,01/15/2018,K20-035488,DQ110,A375909,03/01/2020,04/17/2020,47,QUARANTINE,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,DOG,LABRADOR RETR/PIT BULL,BLACK/WHITE,Male,MED,03/03/2019,K20-035501,DS61,A396536,03/03/2020,03/28/2020,25,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1
OLLIE,DOG,LABRADOR RETR,CHOCOLATE,Male,MED,06/24/2018,K20-035499,DS63,A380616,03/03/2020,03/04/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
RUSTY,DOG,CHIHUAHUA SH/MIX,TAN,Neutered,SMALL,11/14/2015,K20-035500,DS86,A362587,03/03/2020,03/03/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95403,"95403(38.486997, -122.749134)",1
*ANDRE,DOG,CHIHUAHUA SH,BROWN,Neutered,SMALL,09/17/2019,K20-035498,DA02,A396518,03/03/2020,04/13/2020,41,STRAY,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*SNOOP,DOG,DACHSHUND/PARSON RUSS TER,BLACK/TAN,Neutered,SMALL,09/19/2019,K20-035497,DA06,A396517,03/03/2020,04/13/2020,41,STRAY,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
LILU,DOG,SIBERIAN HUSKY/MIX,WHITE,Spayed,MED,04/05/2019,K20-035495,DA15,A393472,03/03/2020,04/11/2020,39,STRAY,FIELD,TRANSFER,CWOB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
RAMBO,DOG,SIBERIAN HUSKY/MIX,WHITE,Neutered,MED,05/05/2019,K20-035496,DA16,A393473,03/03/2020,04/11/2020,39,STRAY,FIELD,TRANSFER,CWOB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
*TOBIAS,DOG,PIT BULL,BROWN/WHITE,Neutered,MED,03/04/2019,K20-035508,DA07,A396552,03/04/2020,04/13/2020,40,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
TERRA,DOG,ALASKAN HUSKY,BLACK/WHITE,Female,MED,07/06/2012,K20-035503,DS80,A396543,03/04/2020,03/05/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1
SAVAGE,DOG,PIT BULL,WHITE/BL BRINDLE,Neutered,LARGE,09/05/2017,K20-035506,DQ109,A356405,03/04/2020,03/17/2020,13,QUARANTINE,FLD_STRAY,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
LUNA,DOG,PIT BULL/MIX,BLUE/WHITE,Spayed,LARGE,06/19/2017,K20-035507,DS83,A396544,03/04/2020,06/24/2020,112,STRAY,FIELD,TRANSFER,ROCKET DOG,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
SPENCER,DOG,YORKSHIRE TERR,GRAY,Neutered,SMALL,07/05/2018,K20-035521,DA03,A396584,03/05/2020,03/13/2020,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
BUCKEYE,DOG,CHIHUAHUA SH,BROWN/WHITE,Neutered,SMALL,10/05/2019,K20-035515,RECEIVING,A396571,03/05/2020,05/15/2020,71,STRAY,VET_HOSP,ADOPTION,VOLUNTEER,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,DOG,CHIHUAHUA SH,WHITE/BROWN,Male,SMALL,11/05/2019,K20-035519,CS04,A396582,03/05/2020,03/13/2020,8,STRAY,OVER THE COUNTER,TRANSFER,DOGWOOD,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
REX,DOG,YORKSHIRE TERR,BROWN,Neutered,SMALL,08/05/2016,K20-035520,DA03,A396583,03/05/2020,03/13/2020,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
KAYA,DOG,PUG/MIX,FAWN/BLACK,Female,SMALL,09/06/2018,K20-035514,DS90,A396570,03/05/2020,03/11/2020,6,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
FAT BOY,DOG,PIT BULL,BR BRINDLE/WHITE,Male,MED,,K20-035516,DS81,A295646,03/05/2020,03/06/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*LIAM,DOG,PIT BULL/LABRADOR RETR,BLACK/WHITE,Neutered,MED,04/02/2019,K20-035530,DS65,A393448,03/05/2020,03/14/2020,9,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
OSO,DOG,GERM SHEPHERD,BLACK/TAN,Male,MED,03/05/2018,K20-035529,DS63,A396602,03/05/2020,03/07/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95441,"95441(38.729916, -122.883041)",1
IZZY,DOG,LABRADOR RETR,BLACK,Spayed,MED,07/15/2011,K20-035535,TRUCK,A277210,03/06/2020,03/06/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
BRISTOL,DOG,BORDER COLLIE,BLACK/WHITE,Spayed,MED,08/02/2013,K20-035532,DS60,A304692,03/06/2020,03/07/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
KIRA,DOG,SIBERIAN HUSKY,BLACK/WHITE,Spayed,MED,03/30/2019,K20-035541,DS50,A390426,03/06/2020,04/02/2020,27,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
ARYA,DOG,LABRADOR RETR/ROTTWEILER,BLACK/BROWN,Spayed,LARGE,06/29/2015,K20-035537,DS69,A396648,03/06/2020,03/07/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,46055,"46055(39.895895, -85.91101)",1
DAISY,DOG,PARSON RUSS TER/MIX,WHITE/TAN,Spayed,SMALL,09/07/2011,K20-035533,RECEIVING,A288978,03/06/2020,03/07/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
BO,DOG,PIT BULL,BLUE/WHITE,Male,MED,03/06/2019,K20-035538,DI104,A396652,03/06/2020,03/17/2020,11,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95464,"95464(39.118267, -122.826973)",1
STELLA,DOG,CHIHUAHUA SH/MIN PINSCHER,BROWN,Spayed,TOY,04/29/2009,K20-035539,DS49,A292497,03/06/2020,03/19/2020,13,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,*WINDSOR,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
STELLA,DOG,GERM SHEPHERD,BLACK/TAN,Spayed,LARGE,08/22/2017,K20-035534,TRUCK,A368576,03/06/2020,03/06/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,DOG,CHIHUAHUA SH,BROWN,Female,SMALL,03/07/2014,K20-035542,VET,A396691,03/07/2020,03/09/2020,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,,SANTA ROSA,,,,1
PENNY,DOG,CHIHUAHUA SH,TAN/WHITE,Spayed,SMALL,03/09/2008,K20-035543,DS93,A396692,03/07/2020,03/07/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
KEYLAH,DOG,PIT BULL/SIBERIAN HUSKY,WHITE/BROWN,Spayed,MED,08/01/2014,K20-035546,DS81,A317719,03/07/2020,03/07/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
KOOPER,DOG,LABRADOR RETR,BLACK,Neutered,LARGE,03/07/2017,K20-035544,DS64,A396693,03/07/2020,03/07/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
ARTEMIS,DOG,BLUETICK HOUND,BLUE TICK,Spayed,MED,,K20-035558,DS72,A396714,03/09/2020,03/10/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
