Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
*HAWK,CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,04/08/2020,K20-036048,WESTFARM,A398093,06/23/2020,07/10/2020,17,STRAY,PHONE,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,DOG,CHIHUAHUA SH,BROWN,Female,SMALL,03/07/2014,K20-035542,VET,A396691,03/07/2020,03/09/2020,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K17-024857,CS06,A356784,08/15/2017,08/22/2017,7,OWNER SURRENDER,FIELD,TRANSFER,FORGOTTEN,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,LYNX PT,Neutered,SMALL,02/11/2017,K17-026627,COOLER,A365446,12/11/2017,12/11/2017,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*DILLON,CAT,DOMESTIC SH,ORG TABBY,Neutered,MED,05/15/2009,K15-013793,49ERPET,A321281,05/05/2015,06/23/2015,49,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94941,"94941(37.896402, -122.547447)",1,1838
CHEYANNE,DOG,QUEENSLAND HEEL,BLUE MERLE,Female,LARGE,03/27/2000,K16-018229,TRUCK,A334941,03/27/2016,03/27/2016,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
PETER,OTHER,LOP-HOLLAND,CALICO,Neutered,SMALL,01/06/2013,K14-012275,CA01,A315401,12/31/2014,01/20/2015,20,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
*PEANUT,DOG,CHIHUAHUA SH/MIX,TAN,Neutered,SMALL,05/26/2018,K22-041291,DA23,A411356,05/04/2022,05/28/2022,24,STRAY,PHONE,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94515,"94515(38.596259, -122.603413)",1,574
MILO,DOG,CHIHUAHUA SH,BROWN/WHITE,Neutered,TOY,10/04/2011,K18-028954,DA01,A282875,07/06/2018,08/09/2018,34,STRAY,FIELD,TRANSFER,SCDOGS,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,98558,"98558(46.939761, -122.551474)",1,25695
,CAT,DOMESTIC SH,BLUE CREAM,Spayed,SMALL,,K14-011341,CS06,A312891,10/18/2014,10/25/2014,7,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
*GRACE,CAT,DOMESTIC SH,GRAY,Spayed,SMALL,09/03/2020,K22-040735,WESTFARM,A410144,02/22/2022,03/11/2022,17,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
MARK,DOG,MASTIFF/GREAT DANE,TAN/WHITE,Neutered,X-LRG,11/15/2017,K19-032223,DS89,A386975,05/15/2019,05/17/2019,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1,31428
EDWINA,OTHER,DONKEY,BROWN/GRAY,Female,LARGE,06/05/1989,K19-032550,FOSTER,A388031,06/05/2019,01/13/2020,222,STRAY,FIELD,ADOPTION,VOLUNTEER,UNKNOWN,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1,31428
,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,,K20-036414,CS06,A399523,08/11/2020,08/15/2020,4,STRAY,PHONE,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1,11138
,OTHER,TORTOISE,BROWN/GREEN,Unknown,SMALL,,K18-029294,CI01,A375068,07/31/2018,08/01/2018,1,STRAY,OVER THE COUNTER,TRANSFER,REPTILE,UNKNOWN,TREATABLE/REHAB,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
*RIVER,OTHER,BUDGERIGAR,BLUE/WHITE,Male,SMALL,,K21-038474,CI01,A404572,05/10/2021,05/25/2021,15,STRAY,FIELD,TRANSFER,MICKABOO,TREATABLE/REHAB,HEALTHY,SANTA ROSA,OUT OF COUNTY,95106,"95106(37.334807, -121.888128)",1,11849
*STOGIE,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,03/31/2012,K16-018280,CS04,A335077,03/31/2016,04/09/2016,9,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
LILU,DOG,SIBERIAN HUSKY/MIX,WHITE,Spayed,MED,04/05/2019,K19-034592,DS67,A393472,11/18/2019,11/19/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,95926,"95926(39.74539, -121.845089)",1,638
,DOG,PIT BULL/MIX,BLACK/WHITE,Neutered,LARGE,12/30/2011,K14-012235,DS83,A315343,12/30/2014,01/15/2015,16,STRAY,VET_HOSP,EUTHANIZE,BEH SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
SAMMY,DOG,CHIHUAHUA SH/MIX,WHITE/BLACK,Spayed,SMALL,04/13/2018,K19-031353,DA48,A384163,02/02/2019,03/01/2019,27,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
REILLY,DOG,PUG/BEAGLE,BROWN/BLACK,Neutered,TOY,06/08/2009,K19-032752,TRUCK,A338074,06/26/2019,06/26/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95439,"95439(38.49169, -122.776056)",1,23749
*DANNY,DOG,GERM WH POINT/MIX,BLACK,Neutered,SMALL,11/10/2018,K19-031788,DA36,A385819,03/27/2019,04/26/2019,30,STRAY,OVER THE COUNTER,TRANSFER,,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,DOG,GERM SHEPHERD/MIX,BROWN/BLACK,Neutered,LARGE,04/30/2010,K16-018674,DS55,A336478,04/30/2016,06/02/2016,33,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,,,,1,
*FUSCHIA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,04/21/2017,K18-027315,WESTFARM,A368891,02/16/2018,03/03/2018,15,STRAY,FIELD,ADOPTION,WESTFARM,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
CHARLIE,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,03/03/2003,K18-027440,CS05,A369204,03/02/2018,03/03/2018,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
GOOBER,DOG,CAIRN TERRIER/MIX,WHITE/TAN,Neutered,SMALL,01/19/2014,K16-017334,DA44,A331552,01/05/2016,01/20/2016,15,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1,31016
STAR,DOG,POMERANIAN/MIX,TAN/WHITE,Spayed,SMALL,02/08/2015,K16-020444,DA01,A337243,08/24/2016,09/17/2016,24,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
ZORBA,DOG,MASTIFF,BL BRINDLE,Neutered,X-LRG,,K17-025923,DA40,A362726,10/19/2017,11/21/2017,33,STRAY,FIELD,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
REGGIE,DOG,LABRADOR RETR,YELLOW,Male,LARGE,,K16-017329,DS81,A331532,01/04/2016,01/05/2016,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
LOBO,DOG,ALASKAN HUSKY,WHITE/CREAM,Male,LARGE,,K18-030623,DS63,A379781,11/14/2018,11/15/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
CHLOE,DOG,PUG/BEAGLE,TAN,Spayed,SMALL,09/16/2014,K20-035251,DA27,A342399,02/04/2020,02/05/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,KITTN,07/12/2017,K17-024570,TRUCK,A355980,07/26/2017,07/26/2017,0,STRAY,FIELD,TRANSFER,PETLUMA PP,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
CHIBS,DOG,CHIHUAHUA SH,BLACK/WHITE,Neutered,SMALL,01/03/2015,K20-034986,DS90,A395334,01/03/2020,01/07/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC SH,BLACK,Female,KITTN,,K19-033212,CA03,A390180,08/05/2019,08/20/2019,15,STRAY,VET_HOSP,DIED,IN FOSTER,TREATABLE/REHAB,DEAD,SANTA ROSA,,,,1,
LEVI,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,LARGE,08/14/2016,K19-031426,DA40,A355598,02/11/2019,03/30/2019,47,STRAY,FIELD,ADOPTION,WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,DOG,GERM SHEPHERD/LABRADOR RETR,BLACK/TAN,Male,LARGE,02/03/2016,K18-027157,DI104,A367904,02/03/2018,02/13/2018,10,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
*AXEL,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,09/07/2009,K17-025131,CA02,A360514,08/31/2017,10/07/2017,37,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95465,"95465(38.406591, -123.001365)",1,31032
OSO,DOG,GERM SHEPHERD/MIX,BR BRINDLE,Neutered,MED,12/16/2009,K19-031233,DS72,A383826,01/18/2019,01/19/2019,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
TATER TOT,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,08/27/2014,K14-010934,DEBBIES,A311975,09/23/2014,11/18/2014,56,STRAY,OVER THE COUNTER,ADOPTION,DEBBIE BTQ,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*MARIANNE FAVRO,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,07/30/2018,K20-036335,WESTFARM,A399271,07/30/2020,08/29/2020,30,STRAY,PHONE,ADOPTION,SPEC EVENT,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
JULIUS,CAT,DOMESTIC SH,ORANGE,Neutered,SMALL,03/01/2019,K20-035832,CA02,A397568,05/20/2020,06/05/2020,16,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,TREATABLE/REHAB,PENDING,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
OSO,DOG,AUST SHEPHERD/PIT BULL,BLACK/WHITE,Neutered,MED,09/30/2018,K21-039761,DA02,A406962,09/29/2021,01/21/2022,114,STRAY,FIELD,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
MISSY,DOG,PIT BULL/MIX,TRICOLOR/BROWN,Spayed,LARGE,01/03/2015,K15-013780,DI099,A321244,05/03/2015,05/06/2015,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
BLUE,DOG,PIT BULL,BLUE/WHITE,Neutered,MED,,K17-024691,TRUCK,A356458,08/03/2017,08/03/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH,ORG TABBY,Male,SMALL,,K19-031550,CS05,A384605,02/27/2019,03/04/2019,5,STRAY,OVER THE COUNTER,TRANSFER,ARF,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1,1186
*CHASE,DOG,POMERANIAN/MIX,TAN,Neutered,TOY,06/02/2013,K14-008894,DA11,A306952,05/19/2014,06/04/2014,16,TRANSFER,PRIV_SHELT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
LOUKI,CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,01/21/2011,K15-012503,CS04,A316031,01/21/2015,02/21/2015,31,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95436,"95436(38.491884, -122.90672)",1,23747
,OTHER,BAT,BLACK,Unknown,SMALL,,K22-041319,PHLAB,A411408,05/07/2022,05/07/2022,0,QUARANTINE,FIELD,DISPOSAL,FRA,UNKNOWN,DEAD,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
BIG YELLOW,CAT,DOMESTIC SH,BUFF/ORG TABBY,Neutered,SMALL,03/16/2016,K16-020282,MISSING,A340811,08/13/2016,08/13/2016,0,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,DOG,AUST CATTLE DOG,BLUE,Male,SMALL,01/28/2020,K20-035756,DS52,A397322,04/28/2020,05/06/2020,8,STRAY,FIELD,TRANSFER,ROCKET DOG,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1,28852
*LIZZIE,CAT,DOMESTIC MH,GRAY TABBY,Spayed,KITTN,05/04/2021,K21-038716,LOBBY,A405200,06/04/2021,07/15/2021,41,STRAY,PHONE,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,05/06/2005,K17-023387,CI01,A352315,05/06/2017,05/17/2017,11,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,,,,1,
FAITH,DOG,LABRADOR RETR,YELLOW,Spayed,MED,05/13/2017,K18-029165,DS78,A363299,07/19/2018,07/24/2018,5,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,OTHER,PIG,BLACK,Female,X-LRG,,K20-035068,LS01,A395575,01/13/2020,02/03/2020,21,STRAY,FIELD,TRANSFER,SCCAS,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95046,"95046(37.088258, -121.602016)",1,11494
*MEADOW,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,05/19/2016,K16-019326,CS04,A338538,06/17/2016,07/23/2016,36,STRAY,FIELD,ADOPTION,SPEC EVENT,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,CAT,DOMESTIC SH,GRAY,Male,KITTN,11/18/2019,K19-034892,CI01,A395082,12/18/2019,12/19/2019,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,ABYSSINIAN,AGOUTI,Unknown,KITTN,06/10/2021,K21-038903,RECEIVING,A405592,06/25/2021,06/25/2021,0,STRAY,OVER THE COUNTER,TRANSFER,PETLUMA PP,UNKNOWN,PENDING,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
,DOG,POMERANIAN/MIX,BROWN,Neutered,SMALL,11/03/2003,K15-016253,DI106,A327956,10/04/2015,11/05/2015,32,STRAY,FIELD,TRANSFER,MUTTVILLE,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1,28853
TOOTSIE,DOG,SCHNAUZER STAND/MIX,BLACK,Spayed,LARGE,,K17-024493,TRUCK,A355845,07/21/2017,07/21/2017,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
VALKYRIE WYN,DOG,GERM SHEPHERD,BLACK/TAN,Spayed,LARGE,05/12/2009,K20-035792,MISSING,A311271,05/11/2020,05/14/2020,3,STRAY,FIELD,RETURN TO OWNER,MEDICAL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
MOJAVE,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,01/26/2013,K18-026970,CA02,A366771,01/10/2018,01/26/2018,16,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
CHICK,DOG,CHIHUAHUA SH/PARSON RUSS TER,TAN,Spayed,SMALL,11/21/2016,K17-022791,DA04,A349479,03/14/2017,03/25/2017,11,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,OTHER,KOI,GOLD,Unknown,SMALL,,K17-026379,SAL,A364786,10/24/2017,12/13/2017,50,STRAY,FIELD,ADOPTION,FB SCAS,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,95124,"95124(37.257218, -121.922723)",1,11858
MAX,DOG,SIBERIAN HUSKY,BROWN/WHITE,Neutered,LARGE,09/25/2004,K19-033750,DS78,A391513,09/17/2019,09/25/2019,8,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
CHEWY JR,DOG,SHIH TZU,GRAY,Neutered,SMALL,06/19/2016,K18-027368,DS93,A374099,02/22/2018,02/23/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
JJ,DOG,BOSTON TERRIER,BLACK/WHITE,Male,SMALL,06/23/2013,K15-017225,DS49,A331316,12/23/2015,12/23/2015,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
*DANTE,DOG,ITAL GREYHOUND,CHOCOLATE/WHITE,Neutered,PUPPY,09/17/2015,K15-016827,DA09,A329724,11/17/2015,11/21/2015,4,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
SAM,DOG,CHIHUAHUA SH/MIX,TAN,Spayed,SMALL,01/10/2013,K14-007321,DA03,A301398,01/10/2014,01/25/2014,15,STRAY,FIELD,ADOPTION,REFERRAL,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,SMALL,05/27/2016,K17-023654,CS06,A353317,05/27/2017,06/07/2017,11,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
*OSCAR,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,04/11/2017,K17-023458,LOBBY,A352606,05/11/2017,06/23/2017,43,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
WILEY,DOG,MIN PINSCHER,BLACK/BROWN,Neutered,PUPPY,02/01/2016,K16-019920,TX,A340066,07/23/2016,08/23/2016,31,STRAY,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,95453,"95453(39.043586, -122.936436)",1,31021
,OTHER,BAT,BROWN,Unknown,SMALL,,K21-038908,EUTH,A405598,06/25/2021,06/25/2021,0,QUARANTINE,FIELD,TRANSFER,LAB FRA,UNKNOWN,DEAD,COUNTY,,,,1,
*TOBIAS,DOG,PIT BULL,BROWN/WHITE,Neutered,MED,03/04/2019,K20-035508,DA07,A396552,03/04/2020,04/13/2020,40,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1,28852
TAPATIO,DOG,MIN PINSCHER/MIX,BLACK/BROWN,Neutered,SMALL,02/22/2009,K18-028901,DS57,A259849,07/03/2018,07/13/2018,10,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
MAKO,DOG,AUST CATTLE DOG,BLUE MERLE,Male,MED,12/18/2010,K16-018318,DQ115,A305941,04/03/2016,04/12/2016,9,QUARANTINE,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1,1844
ROSEY,DOG,BOXER/MIX,BROWN/WHITE,Neutered,LARGE,06/04/2009,K18-027562,DS67,A306453,03/15/2018,04/27/2018,43,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,SMALL,,K15-014329,CS06,A322710,06/05/2015,06/30/2015,25,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*REX,DOG,CHIHUAHUA SH/MIX,TAN/WHITE,Neutered,SMALL,07/13/2014,K15-014780,DA02,A324028,07/06/2015,07/17/2015,11,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
POCHOTA,DOG,GREAT PYRENEES,WHITE,Female,X-LRG,07/05/2018,K22-041851,DA29,A412294,07/05/2022,07/06/2022,1,STRAY,PHONE,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1,11138
*TURTLE,DOG,LABRADOR RETR,BLACK,Neutered,LARGE,07/24/2018,K21-038911,DS94,A405601,06/26/2021,08/28/2021,63,STRAY,FIELD,TRANSFER,GG LAB RES,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94804,"94804(37.922963, -122.338618)",1,1506
LAURA GARCIA,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,07/13/2018,K20-036097,WESTFARM,A398364,07/01/2020,08/22/2020,52,STRAY,PHONE,ADOPTION,WESTFARM,UNKNOWN,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*LIAM,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,12/01/2017,K18-027134,LOBBY,A367866,01/31/2018,02/03/2018,3,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
MISS BETTY,CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,06/27/1999,K14-009371,CS05,A308106,06/19/2014,07/09/2014,20,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,,K15-016411,SMM,A328380,10/15/2015,10/20/2015,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*DANIEL,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,04/21/2017,K18-027496,CA02,A368890,03/09/2018,03/13/2018,4,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*PRINCESS LEIA,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,05/10/2015,K15-014103,LOBBY,A322342,05/22/2015,07/18/2015,57,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
CANELO,DOG,SIBERIAN HUSKY,TAN/WHITE,Male,LARGE,,K22-040959,DS68,A410696,03/24/2022,03/24/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
