"hospital_name","facility_id","type_of_service","type_of_insurance","patient_gender","discharged_dead_or_alive","patient_age_group","discharge_year","number_of_discharges","average_length_of_stay","hospital_volume_ranking_2010"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","41-64","2016","17","5.05859375","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Male","Discharged Alive","18-40","2016","6","15.5","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Female","Discharged Alive","18-40","2016","2","3.5","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Alive","65-74","2016","1","8","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Alive","18-40","2016","31","3.741699219","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Alive","18-40","2016","27","3.518066406","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Male","Discharged Alive","75+","2016","7","11","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Alive","18-40","2016","38","3.920898438","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Alive","65-74","2016","518","5.178710938","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Dead","0","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","0","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Dead","65-74","2016","2","10.5","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Dead","75+","2016","1","10","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Alive","13-17","2016","8","3.125","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Dead","41-64","2016","8","10.375","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","270","3.232910156","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Alive","1-12","2016","20","1.899902344","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Alive","65-74","2016","24","3.291503906","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Alive","65-74","2016","21","5.094726563","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Alive","1-12","2016","1","2","82"
"Arnot Ogden Medical Center","116","Surgical","Unknown","Female","Discharged Alive","18-40","2016","2","7","82"
"Auburn Memorial Hospital","85","Medical","Medicaid","Male","Discharged Alive","18-40","2016","145","4.67578125","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Female","Discharged Alive","65-74","2016","5","4.399414063","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Female","Discharged Dead","41-64","2016","1","3","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Dead","65-74","2016","3","6.666015625","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Dead","41-64","2016","6","5.833007813","128"
"Auburn Memorial Hospital","85","Surgical","Other","Female","Discharged Alive","41-64","2016","3","5.666015625","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Male","Discharged Dead","41-64","2016","1","7","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Dead","41-64","2016","3","3.333007813","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Male","Discharged Alive","41-64","2016","223","4.618164063","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Alive","13-17","2016","1","2","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Male","Discharged Alive","41-64","2016","63","4.063476563","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","65-74","2016","30","6.56640625","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Male","Discharged Alive","18-40","2016","16","2.9375","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Male","Discharged Alive","65-74","2016","38","5.89453125","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Alive","65-74","2016","15","6.666015625","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","75+","2016","2","4","128"
"Auburn Memorial Hospital","85","Medical","Other","Female","Discharged Alive","0","2016","4","2","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Female","Discharged Alive","65-74","2016","1","4","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Male","Discharged Alive","41-64","2016","15","5.333007813","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Dead","65-74","2016","9","4.333007813","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","41-64","2016","157","4.598632813","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","103","2.407714844","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","18-40","2016","210","3.118652344","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Dead","18-40","2016","1","1","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Alive","0","2016","69","2","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","1-12","2016","5","2","128"
"Auburn Memorial Hospital","85","Medical","Other","Female","Discharged Alive","41-64","2016","14","3","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Alive","75+","2016","5","3.799804688","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Female","Discharged Alive","13-17","2016","2","2","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Alive","0","2016","3","1.333251953","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Female","Discharged Alive","41-64","2016","21","4.5234375","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Dead","41-64","2016","4","4.25","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Male","Discharged Alive","65-74","2016","9","4.5546875","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Dead","75+","2016","48","4.708007813","128"
"Auburn Memorial Hospital","85","Medical","Other","Female","Discharged Alive","18-40","2016","10","2.5","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Female","Discharged Alive","18-40","2016","5","3.199707031","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Alive","75+","2016","504","4.622070313","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Alive","65-74","2016","272","4.665039063","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Female","Discharged Alive","18-40","2016","90","2.244140625","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","0","2016","88","2.022460938","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Male","Discharged Alive","65-74","2016","4","6.5","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Dead","75+","2016","2","6.5","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","25","5.119140625","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Dead","75+","2016","3","4.333007813","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Alive","18-40","2016","62","4.822265625","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Alive","75+","2016","774","4.817382813","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Female","Discharged Alive","75+","2016","84","6.5","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Dead","75+","2016","56","4.91015625","128"
"Auburn Memorial Hospital","85","Surgical","Other","Male","Discharged Alive","65-74","2016","1","7","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Male","Discharged Alive","13-17","2016","1","1","128"
"Auburn Memorial Hospital","85","Medical","Other","Female","Discharged Alive","75+","2016","1","2","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","1-12","2016","2","1.5","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Dead","65-74","2016","1","4","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Female","Discharged Alive","13-17","2016","3","4.666015625","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Male","Discharged Alive","75+","2016","5","9.3984375","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Male","Discharged Alive","65-74","2016","1","4","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Alive","18-40","2016","8","3.25","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Alive","18-40","2016","48","5.8125","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Alive","41-64","2016","193","5.735351563","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","75+","2016","54","4.314453125","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","65-74","2016","4","5","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Female","Discharged Dead","65-74","2016","3","7.666015625","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Male","Discharged Alive","1-12","2016","1","1","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Female","Discharged Dead","75+","2016","3","11","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","18-40","2016","335","4.21484375","128"
"Auburn Memorial Hospital","85","Surgical","Other","Male","Discharged Alive","18-40","2016","1","2","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Male","Discharged Alive","75+","2016","48","6.25","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Alive","75+","2016","25","6.279296875","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Alive","65-74","2016","30","3.033203125","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Female","Discharged Alive","41-64","2016","79","2.505859375","128"
"Auburn Memorial Hospital","85","Surgical","Other","Male","Discharged Alive","41-64","2016","5","5.19921875","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Alive","65-74","2016","258","4.177734375","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","18","2.5","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Alive","18-40","2016","20","5.149414063","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Male","Discharged Alive","1-12","2016","6","2.166503906","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Male","Discharged Dead","75+","2016","4","6","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Female","Discharged Dead","41-64","2016","3","4.333007813","128"
"Auburn Memorial Hospital","85","Surgical","Medicare","Female","Discharged Alive","65-74","2016","54","5.42578125","128"
"Auburn Memorial Hospital","85","Not Applicable","Commercial","Female","Discharged Alive","18-40","2016","1","6","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Female","Discharged Alive","13-17","2016","3","2.333007813","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Alive","41-64","2016","186","5.88671875","128"
"Auburn Memorial Hospital","85","Surgical","Commercial","Female","Discharged Alive","75+","2016","6","7.333007813","128"
"Auburn Memorial Hospital","85","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","43","5.045898438","128"
"Auburn Memorial Hospital","85","Medical","Medicare","Male","Discharged Dead","65-74","2016","8","2.5","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","0","2016","118","2.076171875","128"
"Auburn Memorial Hospital","85","Medical","Commercial","Male","Discharged Alive","41-64","2016","144","3.916503906","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","13-17","2016","9","3.110839844","128"
"Auburn Memorial Hospital","85","Surgical","Other","Female","Discharged Alive","18-40","2016","7","1.714111328","128"
"Auburn Memorial Hospital","85","Medical","Other","Female","Discharged Alive","65-74","2016","1","3","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Male","Discharged Alive","0","2016","132","2.060546875","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Dead","41-64","2016","1","2","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Alive","41-64","2016","21","3.5234375","128"
"Auburn Memorial Hospital","85","Medical","Other","Male","Discharged Dead","75+","2016","1","3","128"
"Auburn Memorial Hospital","85","Medical","Medicaid","Female","Discharged Alive","41-64","2016","175","4.799804688","128"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Female","Discharged Alive","18-40","2016","29","2.5859375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Male","Discharged Alive","65-74","2016","32","2.9375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Alive","65-74","2016","14","3.5","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Alive","13-17","2016","2","2","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Alive","75+","2016","420","4.680664063","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Male","Discharged Alive","0","2016","1","1","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Dead","75+","2016","20","6.75","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Alive","65-74","2016","151","4.416992188","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Female","Discharged Alive","75+","2016","46","3.912597656","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Dead","65-74","2016","4","4.25","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Alive","75+","2016","6","3.333007813","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Female","Discharged Alive","41-64","2016","2","5.5","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Male","Discharged Alive","0","2016","13","1.922851563","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Male","Discharged Alive","65-74","2016","5","2.399902344","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Dead","41-64","2016","1","2","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Male","Discharged Alive","75+","2016","34","5.6171875","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Alive","18-40","2016","16","3.375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Male","Discharged Alive","41-64","2016","4","1.75","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Female","Discharged Alive","41-64","2016","7","5.427734375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Alive","41-64","2016","66","4.135742188","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Alive","75+","2016","1","4","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Female","Discharged Alive","65-74","2016","34","3.793945313","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Female","Discharged Alive","0","2016","13","2.384277344","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Male","Discharged Alive","41-64","2016","29","4.55078125","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Male","Discharged Dead","75+","2016","1","20","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Male","Discharged Alive","18-40","2016","22","3.36328125","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Alive","18-40","2016","124","2.290039063","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Female","Discharged Alive","41-64","2016","24","3.041503906","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Female","Discharged Alive","65-74","2016","1","4","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Alive","0","2016","62","2.354492188","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Female","Discharged Alive","65-74","2016","3","2.333007813","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Female","Discharged Alive","18-40","2016","57","3.069824219","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","4","2.5","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Male","Discharged Alive","75+","2016","1","2","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Female","Discharged Alive","18-40","2016","2","2.5","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Alive","75+","2016","287","4.365234375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Dead","41-64","2016","2","8","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Alive","13-17","2016","1","2","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Alive","0","2016","62","2.048339844","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Dead","75+","2016","1","8","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Male","Discharged Alive","75+","2016","1","1","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Dead","41-64","2016","1","7","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Dead","75+","2016","21","4.952148438","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","7","2.713867188","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Alive","65-74","2016","174","4.200195313","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Male","Discharged Alive","75+","2016","1","8","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Alive","65-74","2016","10","4","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Male","Discharged Dead","75+","2016","1","3","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Male","Discharged Alive","18-40","2016","3","2.333007813","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Male","Discharged Alive","41-64","2016","33","2.817871094","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Female","Discharged Dead","65-74","2016","1","3","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Alive","18-40","2016","55","2.309082031","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Alive","41-64","2016","77","4.40234375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Female","Discharged Alive","13-17","2016","1","4","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicare","Male","Discharged Alive","41-64","2016","4","2.25","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Male","Discharged Alive","41-64","2016","96","3.84375","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Male","Discharged Dead","41-64","2016","1","9","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Male","Discharged Dead","65-74","2016","1","7","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Commercial","Female","Discharged Alive","41-64","2016","109","3.082519531","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","5","8.19921875","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Dead","41-64","2016","1","1","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Male","Discharged Alive","18-40","2016","12","2.583007813","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicaid","Female","Discharged Dead","41-64","2016","1","1","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Commercial","Female","Discharged Alive","41-64","2016","23","4.825195313","161"
"Aurelia Osborn Fox Memorial Hospital","739","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","7","5.571289063","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Other","Female","Discharged Alive","75+","2016","1","5","161"
"Aurelia Osborn Fox Memorial Hospital","739","Medical","Medicare","Female","Discharged Dead","65-74","2016","2","1.5","161"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Alive","65-74","2016","49","9.529296875","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Alive","13-17","2016","1","7","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","0","2016","161","4.235351563","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Dead","41-64","2016","1","28","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","65-74","2016","11","9.453125","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Dead","13-17","2016","1","1","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Alive","75+","2016","14","9.0703125","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","75+","2016","17","6","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Dead","65-74","2016","1","7","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Dead","0","2016","6","6","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Dead","41-64","2016","8","46.375","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","18-40","2016","1142","7.623046875","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Alive","18-40","2016","671","14.13671875","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","65-74","2016","87","8.826171875","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","65-74","2016","53","7.640625","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","65-74","2016","66","13.30273438","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","1-12","2016","70","4.399414063","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Dead","65-74","2016","7","31.7109375","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Dead","0","2016","4","5.25","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Alive","75+","2016","123","9.388671875","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Dead","41-64","2016","1","3","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","41-64","2016","555","7.010742188","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Alive","41-64","2016","343","12.67578125","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Alive","13-17","2016","12","18.83203125","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Dead","41-64","2016","9","8.5546875","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","65-74","2016","181","10.36328125","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","75+","2016","65","9.044921875","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Dead","65-74","2016","1","6","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Dead","18-40","2016","1","253","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","0","2016","23","23.0859375","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Dead","75+","2016","3","5","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","41-64","2016","37","4.134765625","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Dead","65-74","2016","1","4","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Alive","75+","2016","3","6.333007813","22"
"Bellevue Hospital Center","1438","Surgical","Other","Female","Discharged Alive","65-74","2016","9","3.666503906","22"
"Bellevue Hospital Center","1438","Not Applicable","Medicaid","Female","Discharged Alive","18-40","2016","1","1","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","13-17","2016","237","8.796875","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","1-12","2016","70","4.270507813","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","18-40","2016","280","3.528320313","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Alive","18-40","2016","18","5.388671875","22"
"Bellevue Hospital Center","1438","Surgical","Other","Female","Discharged Alive","13-17","2016","3","2.333007813","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Dead","75+","2016","4","3.5","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Dead","41-64","2016","40","17.57421875","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","75+","2016","17","10.46875","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","0","2016","2","10.5","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","18-40","2016","37","2.351074219","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","75+","2016","36","8.443359375","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","0","2016","606","5.5390625","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Alive","18-40","2016","254","15.42382813","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","13-17","2016","2","1.5","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","1-12","2016","3","4.666015625","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Dead","65-74","2016","4","12.25","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Alive","65-74","2016","670","7.391601563","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","18-40","2016","2185","10.125","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Dead","18-40","2016","2","2","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","18-40","2016","245","5.770507813","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","0","2016","661","4.979492188","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Alive","41-64","2016","102","5.420898438","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","1-12","2016","34","3.293945313","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Alive","75+","2016","659","6.9453125","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","65-74","2016","27","3.444335938","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Dead","75+","2016","7","16.85546875","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","692","10.80664063","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Dead","75+","2016","2","10","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Dead","75+","2016","3","1","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","1-12","2016","351","9.267578125","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Dead","65-74","2016","4","12","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Alive","41-64","2016","133","10.03710938","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Alive","65-74","2016","14","9.78515625","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","65-74","2016","147","7.70703125","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Alive","65-74","2016","512","7.568359375","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","1-12","2016","193","6.823242188","22"
