Year,Region,Program Name,Indicator Name,Master ID,Eligible Patients,Indicator Value,Quintile,Facility Type,Address,City,ZIP,Location,New York Zip Codes,Counties,NYS Senate Districts,Local Waterfront Revitalization Program (LWRP) Communities,School Districts 2016.shp
2011,Brooklyn,East New York Diagnostic and Treatment Center-HATS Unit-NYC Health and Hosp. Corp.,Genital Chlamydia Testing,STI_3,70,80,First,Community Health Center,2094 Pitkin Ave.,Brooklyn,11207,"(40.671755, -73.89528)",885,2090,24,37,40
2011,Brooklyn,Interfaith Medical Center,Tobacco Use Screening,TOB_1,82,91.5,,Designated AIDS Center,880 Bergen Street,Brooklyn,11238,"(40.677003, -73.95816)",821,2090,48,37,27
2011,Central-West,Anthony L. Jordan Health Center - Brown Square Health Center,Genital Chlamydia Testing,STI_3,6,16.7,Fifth,Community Health Center,322 Lake Ave.,Rochester,14608,"(43.171139, -77.62692)",1666,2093,56,50,844
2011,Brooklyn,START Treatment and Recovery Centers-Bushwick,Genital Chlamydia Testing,STI_3,10,0,Fifth,Drug Treatment Center,1149-55 Myrtle Avenue,Brooklyn,11206,"(40.697187, -73.93489)",884,2090,23,37,80
2011,Central-West,Erie County Medical Center,Suppressed at Last VL of Review Period,VL_1,98,82.7,Third,Designated AIDS Center,462 Grider Street,Buffalo,14215,"(42.925422, -78.83133)",71,2041,63,,728
2011,Brooklyn,Wyckoff Heights Medical Center,Tobacco Use Screening,TOB_1,86,94.2,,Hospital (non-DAC),342 Stanhope Street,Brooklyn,11237,"(40.703537, -73.91723)",820,2090,23,37,60
2011,Brooklyn,Cumberland Diagnostic and Treatment Center-NYC Health and Hosp. Corp.,Tobacco Use Screening,TOB_1,61,80.3,,Community Health Center,100 North Portland Ave,Brooklyn,11205,"(40.695095, -73.97669)",883,2090,48,37,59
2011,Brooklyn,Lutheran Medical Center-Caribbean American Family Health Center,Tobacco Use Screening,TOB_1,35,82.9,,Community Health Center,3414 Church Avenue,Brooklyn,11203,"(40.650807, -73.94516)",881,2090,37,37,27
2011,Brooklyn,Kings County Hospital Center-NYC Health and Hosp. Corp.,Genital Chlamydia Testing,STI_3,105,30.5,Fourth,Designated AIDS Center,"451 Clarkson Avenue, E Building 4th Floor",Brooklyn,11203,"(40.656719, -73.94616)",881,2090,31,37,27
2011,Long Island,David E. Rogers Center for HIV/AIDS Care,Tobacco Use Screening,TOB_1,62,100,,Community Health Center,335B Meeting House Lane,Southampton,11968,"(40.886987, -72.3779)",1130,2179,1,,205
2011,Brooklyn,START Treatment and Recovery Centers-East New York,Suppressed at Last VL of Review Period,VL_1,16,62.5,Fourth,Drug Treatment Center,494 Dumont Avenue,Brooklyn,11207,"(40.665084, -73.90046)",885,2090,24,37,40
2011,Brooklyn,Wyckoff Heights Medical Center,Genital Gonorrhea Testing,STI_7,86,96.5,First,Hospital (non-DAC),342 Stanhope Street,Brooklyn,11237,"(40.703537, -73.91723)",820,2090,23,37,60
2011,Brooklyn,Community Healthcare Network-CABS Health Center,Suppressed at Last VL of Review Period,VL_1,46,52.2,Fifth,Community Health Center,94-98 Manhattan Avenue,Brooklyn,11206,"(40.705636, -73.94439)",884,2090,23,37,80
2011,Brooklyn,Joseph P. Addabbo Family Health Center-Arverne,Genital Chlamydia Testing,STI_3,65,83.1,First,Community Health Center,6200 Beach Channel Drive,Arverne,11691,"(40.593604, -73.79194)",1028,2137,10,37,57
2011,Brooklyn,Housing Works - Women's Health Center,Tobacco Use Screening,TOB_1,52,96.2,,Community Health Center,57 Willoughby Street,Brooklyn,11201,"(40.692507, -73.98647)",880,2090,48,37,59
2011,Brooklyn,Housing Works-East New York Health Center,Genital Gonorrhea Testing,STI_7,67,80.6,First,Community Health Center,2640 Pitkin Ave,Brooklyn,11208,"(40.674764, -73.87475)",886,2137,23,37,40
2011,Central-West,Syracuse Community Health Center,Tobacco Use Screening,TOB_1,32,75,,Community Health Center,819 South Salina Street,Syracuse,13202,"(43.039904, -76.15002)",711,2132,46,,755
2011,Central-West,Jordan Health Center -Woodward Health Center,Genital Chlamydia Testing,STI_3,30,43.3,Third,Community Health Center,480 Genessee Street,Rochester,14611,"(43.140671, -77.63574)",1669,2093,61,50,844
2011,Brooklyn,Brooklyn_AVERAGE (Before Redaction),Genital Gonorrhea Testing,STI_7,1787,58.1,Second,,,,,,,,,,
2011,Long Island,David E. Rogers Center for HIV/AIDS Care,Genital Chlamydia Testing,STI_3,62,90.3,First,Community Health Center,335B Meeting House Lane,Southampton,11968,"(40.886987, -72.3779)",1130,2179,1,,205
2011,Central-West,Jordan Health Center-Holland Health Center,Genital Chlamydia Testing,STI_3,57,38.6,Fourth,Community Health Center,82 Holland St,Rochester,14605,"(43.169478, -77.60204)",1663,2093,56,50,844
2011,Brooklyn,Community Healthcare Network-Caribbean House Health Center,Suppressed at Last VL of Review Period,VL_1,31,48.4,Fifth,Community Health Center,1167 Nostrand Avenue,Brooklyn,11225,"(40.659031, -73.9502)",809,2090,31,37,27
2011,Brooklyn,Interfaith Medical Center,Genital Chlamydia Testing,STI_3,82,1.2,Fifth,Designated AIDS Center,880 Bergen Street,Brooklyn,11238,"(40.677003, -73.95816)",821,2090,48,37,27
2011,Brooklyn,Brightpoint Health-Sterling Health Center,Genital Chlamydia Testing,STI_3,61,57.4,Second,Community Health Center,803 Sterling Place,Brooklyn,11216,"(40.672883, -73.9518)",894,2090,48,37,27
2011,Central-West,SUNY Upstate Medical University-Designated AIDS Center (Adult)-Research Foundation of SUNY,Suppressed at Last VL of Review Period,VL_1,81,88.9,Second,Designated AIDS Center,"725 Irving Ave., Suite #211",Syracuse,13210,"(43.041644, -76.13749)",728,2132,46,,755
2011,Brooklyn,Interfaith Medical Center,Suppressed at Last VL of Review Period,VL_1,77,88.3,Second,Designated AIDS Center,880 Bergen Street,Brooklyn,11238,"(40.677003, -73.95816)",821,2090,48,37,27
2011,Long Island,Hudson River HealthCare - North Brookhaven,Tobacco Use Screening,TOB_1,22,95.5,,Community Health Center,82 Middle Country Road,Coram,11727,"(40.872233, -72.98398)",1109,2179,1,,192
2011,Brooklyn,Community Healthcare Network-CABS Health Center,Genital Gonorrhea Testing,STI_7,59,71.2,Second,Community Health Center,94-98 Manhattan Avenue,Brooklyn,11206,"(40.705636, -73.94439)",884,2090,23,37,80
2011,Central-West,"Finger Lakes Migrant Health Care Project, Inc.-Geneva Community Health",Genital Chlamydia Testing,STI_3,6,16.7,Fifth,Community Health Center,601B Washington St,Geneva,14456,"(42.859502, -77.00651)",233,2133,54,,671
2011,Brooklyn,Lutheran Medical Center-Sunset Terrace Family Health Center/Special Care Immunology Services,Genital Gonorrhea Testing,STI_7,75,81.3,First,Designated AIDS Center,514 49th Street,Brooklyn,11220,"(40.645136, -74.00928)",899,2090,31,37,34
2011,Central-West,Central-West_AVERAGE (After Redaction),Genital Gonorrhea Testing,STI_7,836,38.8,Fourth,,,,,,,,,,
2011,Brooklyn,"Brooklyn Plaza Medical Center, Inc.",Tobacco Use Screening,TOB_1,75,98.7,,Community Health Center,650 Fulton Street,Brooklyn,11217,"(40.686762, -73.97615)",895,2090,48,37,34
2011,Central-West,SUNY Upstate Medical University-Designated AIDS Center (Adult)-Research Foundation of SUNY,Tobacco Use Screening,TOB_1,97,99,,Designated AIDS Center,"725 Irving Ave., Suite #211",Syracuse,13210,"(43.041644, -76.13749)",728,2132,46,,755
2011,Brooklyn,Community Healthcare Network-Dr. Betty Shabazz Health Center,Genital Gonorrhea Testing,STI_7,44,63.6,Second,Community Health Center,999 Blake Avenue,Brooklyn,11208,"(40.66998, -73.88135)",886,2090,24,37,40
2011,Brooklyn,Community Healthcare Network-Caribbean House Health Center,Genital Gonorrhea Testing,STI_7,39,79.5,Second,Community Health Center,1167 Nostrand Avenue,Brooklyn,11225,"(40.659031, -73.9502)",809,2090,31,37,27
2011,Long Island,Hudson River Healthcare - Health Center at Patchogue [Suffolk DOH until 11/1/14],Genital Chlamydia Testing,STI_3,39,87.2,First,Community Health Center,365 East Main Street,Patchogue,11722,"(40.767311, -73.00216)",1322,2179,3,,155
2011,Central-West,Evergreen Health Services,Genital Chlamydia Testing,STI_3,94,80.9,First,Community Health Center,206 South Elmwood Ave.,Buffalo,14201,"(42.890859, -78.87864)",32,2041,63,,728
2011,Brooklyn,Brooklyn_AVERAGE (Before Redaction),Genital Chlamydia Testing,STI_3,1787,56.5,Third,,,,,,,,,,
2011,Long Island,Hudson River HealthCare - Brentwood Family Health Center [2014 Care Provided by Suffolk DOH],Tobacco Use Screening,TOB_1,64,100,,Community Health Center,1869 Brentwood Road,Brentwood,11717,"(40.779885, -73.24334)",1074,2179,3,,127
2011,Brooklyn,"Narco Freedom, Inc.-Neighborhood and Family Health Center Court Street Site",Genital Gonorrhea Testing,STI_7,10,100,First,Drug Treatment Center,561 Court Street,Brooklyn,11231,"(40.673362, -73.99997)",814,2090,48,37,34
2011,Brooklyn,Brooklyn_AVERAGE (After Redaction),Genital Chlamydia Testing,STI_3,1787,56.5,Third,,,,,,,,,,
2011,Brooklyn,Kings County Hospital Center-NYC Health and Hosp. Corp.,Genital Gonorrhea Testing,STI_7,105,31.4,Fourth,Designated AIDS Center,"451 Clarkson Avenue, E Building 4th Floor",Brooklyn,11203,"(40.656719, -73.94616)",881,2090,31,37,27
2011,Long Island,Hudson River Healthcare - Health Center at Patchogue [Suffolk DOH until 11/1/14],Suppressed at Last VL of Review Period,VL_1,34,58.8,Fifth,Community Health Center,365 East Main Street,Patchogue,11722,"(40.767311, -73.00216)",1322,2179,3,,155
2011,Brooklyn,Community Healthcare Network-CABS Health Center,Tobacco Use Screening,TOB_1,59,83.1,,Community Health Center,94-98 Manhattan Avenue,Brooklyn,11206,"(40.705636, -73.94439)",884,2090,23,37,80
2011,Brooklyn,Coney Island Hospital -NYC Health and Hosp. Corp.,Tobacco Use Screening,TOB_1,75,78.7,,Designated AIDS Center,2601 Ocean Parkway,Brooklyn,11235,"(40.585489, -73.96558)",818,2090,39,37,4
2011,Central-West,St. Elizabeth Medical Center-Sister Rose Vincent Family Medicine Center ID Clinic,Tobacco Use Screening,TOB_1,67,100,,Hospital (non-DAC),120 Hobart Street,Utica,13501,"(43.093191, -75.24134)",1464,625,40,,774
2011,Brooklyn,Joseph P. Addabbo Family Health Center-South Brooklyn Health Center,Genital Chlamydia Testing,STI_3,43,41.9,Third,Community Health Center,120 Richards Street,Brooklyn,11231,"(40.677823, -74.00996)",814,2090,48,37,34
2011,Brooklyn,Cumberland Diagnostic and Treatment Center-NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,55,81.8,Third,Community Health Center,100 North Portland Ave,Brooklyn,11205,"(40.695095, -73.97669)",883,2090,48,37,59
2011,Brooklyn,Wyckoff Heights Medical Center,Genital Chlamydia Testing,STI_3,86,96.5,First,Hospital (non-DAC),342 Stanhope Street,Brooklyn,11237,"(40.703537, -73.91723)",820,2090,23,37,60
2011,Central-West,Evergreen Health Services,Suppressed at Last VL of Review Period,VL_1,82,87.8,Second,Community Health Center,206 South Elmwood Ave.,Buffalo,14201,"(42.890859, -78.87864)",32,2041,63,,728
2011,Brooklyn,Brooklyn_AVERAGE (After Redaction),Suppressed at Last VL of Review Period,VL_1,1589,71.7,Fourth,,,,,,,,,,
2011,Brooklyn,START Treatment and Recovery Centers-Fort Greene,Suppressed at Last VL of Review Period,VL_1,28,60.7,Fourth,Drug Treatment Center,937 Fulton Street,Brooklyn,11238,"(40.683512, -73.96565)",821,2090,48,37,59
2011,Brooklyn,START Treatment and Recovery Centers-Bushwick,Genital Gonorrhea Testing,STI_7,10,0,Fifth,Drug Treatment Center,1149-55 Myrtle Avenue,Brooklyn,11206,"(40.697187, -73.93489)",884,2090,23,37,80
2011,Central-West,Trillium Health,Genital Gonorrhea Testing,STI_7,100,57,Third,Community Health Center,259 Monroe Ave.,Rochester,14604,"(43.149143, -77.59933)",1665,2093,56,50,844
2011,Brooklyn,Joseph P. Addabbo Family Health Center-Arverne,Tobacco Use Screening,TOB_1,65,100,,Community Health Center,6200 Beach Channel Drive,Arverne,11691,"(40.593604, -73.79194)",1028,2137,10,37,57
2011,Central-West,Evergreen Health Services,Tobacco Use Screening,TOB_1,94,100,,Community Health Center,206 South Elmwood Ave.,Buffalo,14201,"(42.890859, -78.87864)",32,2041,63,,728
2011,Central-West,Central-West_AVERAGE (Before Redaction),Suppressed at Last VL of Review Period,VL_1,750,87.8,Second,,,,,,,,,,
2011,Brooklyn,Community Healthcare Network-Dr. Betty Shabazz Health Center,Suppressed at Last VL of Review Period,VL_1,36,83.3,Second,Community Health Center,999 Blake Avenue,Brooklyn,11208,"(40.66998, -73.88135)",886,2090,24,37,40
2011,Long Island,Hudson River HealthCare - Brentwood Family Health Center [2014 Care Provided by Suffolk DOH],Suppressed at Last VL of Review Period,VL_1,52,61.5,Fourth,Community Health Center,1869 Brentwood Road,Brentwood,11717,"(40.779885, -73.24334)",1074,2179,3,,127
2011,Brooklyn,Coney Island Hospital -NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,64,82.8,Third,Designated AIDS Center,2601 Ocean Parkway,Brooklyn,11235,"(40.585489, -73.96558)",818,2090,39,37,4
2011,Brooklyn,Kingsbrook Jewish Medical Center,Genital Chlamydia Testing,STI_3,82,75.6,Second,Designated AIDS Center,1110 Eastern Parkway at Pierre Toussaint Family Health Center (PTFHC),Brooklyn,11213,"(40.668368, -73.93165)",891,2090,31,37,27
2011,Brooklyn,Woodhull Medical Center-NYC Health and Hosp. Corp.,Genital Chlamydia Testing,STI_3,97,52.6,Third,Designated AIDS Center,"760 Broadway, Rm. 2B151",Brooklyn,11206,"(40.699527, -73.94242)",884,2090,23,37,80
2011,Brooklyn,Wyckoff Heights Medical Center,Suppressed at Last VL of Review Period,VL_1,86,88.4,Second,Hospital (non-DAC),342 Stanhope Street,Brooklyn,11237,"(40.703537, -73.91723)",820,2090,23,37,60
2011,Long Island,David E. Rogers Center for HIV/AIDS Care,Genital Gonorrhea Testing,STI_7,62,87.1,First,Community Health Center,335B Meeting House Lane,Southampton,11968,"(40.886987, -72.3779)",1130,2179,1,,205
2011,Long Island,David E. Rogers Center for HIV/AIDS Care,Suppressed at Last VL of Review Period,VL_1,60,98.3,First,Community Health Center,335B Meeting House Lane,Southampton,11968,"(40.886987, -72.3779)",1130,2179,1,,205
2011,Brooklyn,"Brooklyn Plaza Medical Center, Inc.",Genital Chlamydia Testing,STI_3,75,93.3,First,Community Health Center,650 Fulton Street,Brooklyn,11217,"(40.686762, -73.97615)",895,2090,48,37,34
2011,Brooklyn,Housing Works-East New York Health Center,Genital Chlamydia Testing,STI_3,67,74.6,Second,Community Health Center,2640 Pitkin Ave,Brooklyn,11208,"(40.674764, -73.87475)",886,2137,23,37,40
2011,Brooklyn,START Treatment and Recovery Centers-Bushwick,Suppressed at Last VL of Review Period,VL_1,10,80,Third,Drug Treatment Center,1149-55 Myrtle Avenue,Brooklyn,11206,"(40.697187, -73.93489)",884,2090,23,37,80
2011,Central-West,"United Health Services Hospitals, Inc-Binghamton Family Care Center",Suppressed at Last VL of Review Period,VL_1,73,83.6,Second,Hospital (non-DAC),"33 Mitchell Ave, Suite 102",Binghamton,13903,"(42.086882, -75.91373)",477,2033,45,4,312
2011,Central-West,Central-West_AVERAGE (After Redaction),Suppressed at Last VL of Review Period,VL_1,750,87.8,Second,,,,,,,,,,
2011,Central-West,Trillium Health,Tobacco Use Screening,TOB_1,100,86,,Community Health Center,259 Monroe Ave.,Rochester,14604,"(43.149143, -77.59933)",1665,2093,56,50,844
2011,Central-West,St. Elizabeth Medical Center-Sister Rose Vincent Family Medicine Center ID Clinic,Suppressed at Last VL of Review Period,VL_1,67,97,First,Hospital (non-DAC),120 Hobart Street,Utica,13501,"(43.093191, -75.24134)",1464,625,40,,774
2011,Central-West,Central-West_AVERAGE (After Redaction),Tobacco Use Screening,TOB_1,836,86.1,,,,,,,,,,,
2011,Central-West,"Finger Lakes Migrant Health Care Project, Inc.-Geneva Community Health",Genital Gonorrhea Testing,STI_7,6,16.7,Fifth,Community Health Center,601B Washington St,Geneva,14456,"(42.859502, -77.00651)",233,2133,54,,671
2011,Brooklyn,Brightpoint Health-Sterling Health Center,Tobacco Use Screening,TOB_1,61,98.4,,Community Health Center,803 Sterling Place,Brooklyn,11216,"(40.672883, -73.9518)",894,2090,48,37,27
2011,Brooklyn,Kingsbrook Jewish Medical Center,Tobacco Use Screening,TOB_1,82,98.8,,Designated AIDS Center,1110 Eastern Parkway at Pierre Toussaint Family Health Center (PTFHC),Brooklyn,11213,"(40.668368, -73.93165)",891,2090,31,37,27
2011,Brooklyn,Kings County Hospital Center-NYC Health and Hosp. Corp.,Tobacco Use Screening,TOB_1,105,69.5,,Designated AIDS Center,"451 Clarkson Avenue, E Building 4th Floor",Brooklyn,11203,"(40.656719, -73.94616)",881,2090,31,37,27
2011,Brooklyn,Cumberland Diagnostic and Treatment Center-NYC Health and Hosp. Corp.,Genital Chlamydia Testing,STI_3,61,36.1,Fourth,Community Health Center,100 North Portland Ave,Brooklyn,11205,"(40.695095, -73.97669)",883,2090,48,37,59
2011,Central-West,SUNY Upstate Medical University-Designated AIDS Center (Adult)-Research Foundation of SUNY,Genital Chlamydia Testing,STI_3,97,3.1,Fifth,Designated AIDS Center,"725 Irving Ave., Suite #211",Syracuse,13210,"(43.041644, -76.13749)",728,2132,46,,755
2011,Brooklyn,Staten Island University Hospital-Canarsie MultiService Center (MMTP)-North Shore LIJ,Genital Chlamydia Testing,STI_3,10,100,First,Drug Treatment Center,567 East 105th Street,Brooklyn,11236,"(40.651132, -73.89807)",819,2090,24,37,40
2011,Brooklyn,Joseph P. Addabbo Family Health Center-Arverne,Suppressed at Last VL of Review Period,VL_1,58,91.4,First,Community Health Center,6200 Beach Channel Drive,Arverne,11691,"(40.593604, -73.79194)",1028,2137,10,37,57
2011,Brooklyn,START Treatment and Recovery Centers-Fort Greene,Genital Chlamydia Testing,STI_3,29,27.6,Fourth,Drug Treatment Center,937 Fulton Street,Brooklyn,11238,"(40.683512, -73.96565)",821,2090,48,37,59
2011,Central-West,Syracuse Community Health Center,Genital Gonorrhea Testing,STI_7,32,31.3,Fourth,Community Health Center,819 South Salina Street,Syracuse,13202,"(43.039904, -76.15002)",711,2132,46,,755
2011,Brooklyn,Staten Island University Hospital-North Shore LIJ-Coney Island Multi-Service Center (MMTP),Genital Gonorrhea Testing,STI_7,23,87,First,Drug Treatment Center,425 Coney Island Ave,Brooklyn,11218,"(40.647345, -73.97073)",896,2090,37,37,27
2011,Brooklyn,Community Healthcare Network-CABS Health Center,Genital Chlamydia Testing,STI_3,59,69.5,Second,Community Health Center,94-98 Manhattan Avenue,Brooklyn,11206,"(40.705636, -73.94439)",884,2090,23,37,80
2011,Brooklyn,Brightpoint Health-Sterling Health Center,Genital Gonorrhea Testing,STI_7,61,57.4,Third,Community Health Center,803 Sterling Place,Brooklyn,11216,"(40.672883, -73.9518)",894,2090,48,37,27
2011,Brooklyn,Lutheran Medical Center-Caribbean American Family Health Center,Genital Chlamydia Testing,STI_3,35,37.1,Fourth,Community Health Center,3414 Church Avenue,Brooklyn,11203,"(40.650807, -73.94516)",881,2090,37,37,27
2011,Brooklyn,Brookdale University Hospital and Medical Center,Genital Chlamydia Testing,STI_3,94,3.2,Fifth,Designated AIDS Center,One Brookdale Plaza,Brooklyn,11212,"(40.655181, -73.91255)",890,2090,37,37,16
2011,Central-West,Central-West_AVERAGE (After Redaction),Genital Chlamydia Testing,STI_3,836,37.6,Fourth,,,,,,,,,,
2011,Long Island,Hudson River HealthCare - Brentwood Family Health Center [2014 Care Provided by Suffolk DOH],Genital Chlamydia Testing,STI_3,64,42.2,Third,Community Health Center,1869 Brentwood Road,Brentwood,11717,"(40.779885, -73.24334)",1074,2179,3,,127
2011,Central-West,"Finger Lakes Migrant Health Care Project, Inc.-Geneva Community Health",Suppressed at Last VL of Review Period,VL_1,6,100,First,Community Health Center,601B Washington St,Geneva,14456,"(42.859502, -77.00651)",233,2133,54,,671
2011,Brooklyn,Staten Island University Hospital-North Shore LIJ-Coney Island Multi-Service Center (MMTP),Tobacco Use Screening,TOB_1,23,100,,Drug Treatment Center,425 Coney Island Ave,Brooklyn,11218,"(40.647345, -73.97073)",896,2090,37,37,27
2011,Brooklyn,"Narco Freedom, Inc.-Neighborhood and Family Health Center Court Street Site",Genital Chlamydia Testing,STI_3,10,100,First,Drug Treatment Center,561 Court Street,Brooklyn,11231,"(40.673362, -73.99997)",814,2090,48,37,34
2011,Brooklyn,Brooklyn_AVERAGE (After Redaction),Genital Gonorrhea Testing,STI_7,1787,58.1,Second,,,,,,,,,,
2011,Central-West,Syracuse Community Health Center,Suppressed at Last VL of Review Period,VL_1,25,84,Second,Community Health Center,819 South Salina Street,Syracuse,13202,"(43.039904, -76.15002)",711,2132,46,,755
2011,Brooklyn,START Treatment and Recovery Centers-East New York,Tobacco Use Screening,TOB_1,17,100,,Drug Treatment Center,494 Dumont Avenue,Brooklyn,11207,"(40.665084, -73.90046)",885,2090,24,37,40
2011,Brooklyn,Brooklyn_AVERAGE (Before Redaction),Suppressed at Last VL of Review Period,VL_1,1589,71.7,Fourth,,,,,,,,,,
2011,Central-West,Central-West_AVERAGE (Before Redaction),Genital Gonorrhea Testing,STI_7,836,38.8,Fourth,,,,,,,,,,
2011,Central-West,Erie County Medical Center,Tobacco Use Screening,TOB_1,105,94.3,,Designated AIDS Center,462 Grider Street,Buffalo,14215,"(42.925422, -78.83133)",71,2041,63,,728
2011,Central-West,Jordan Health Center-Holland Health Center,Suppressed at Last VL of Review Period,VL_1,46,87,Second,Community Health Center,82 Holland St,Rochester,14605,"(43.169478, -77.60204)",1663,2093,56,50,844
2011,Central-West,Arnot Ogden,Suppressed at Last VL of Review Period,VL_1,68,95.6,First,Hospital (non-DAC),"600 Ivy Street, Suite 206",Elmira,14905,"(42.101236, -76.82723)",929,2036,58,,315
2011,Brooklyn,START Treatment and Recovery Centers-East New York,Genital Chlamydia Testing,STI_3,17,23.5,Fourth,Drug Treatment Center,494 Dumont Avenue,Brooklyn,11207,"(40.665084, -73.90046)",885,2090,24,37,40
2011,Central-West,"United Health Services Hospitals, Inc-Binghamton Family Care Center",Genital Chlamydia Testing,STI_3,75,40,Third,Hospital (non-DAC),"33 Mitchell Ave, Suite 102",Binghamton,13903,"(42.086882, -75.91373)",477,2033,45,4,312
2011,Brooklyn,"Brooklyn Plaza Medical Center, Inc.",Genital Gonorrhea Testing,STI_7,75,86.7,First,Community Health Center,650 Fulton Street,Brooklyn,11217,"(40.686762, -73.97615)",895,2090,48,37,34
2011,Brooklyn,"Brooklyn Plaza Medical Center, Inc.",Suppressed at Last VL of Review Period,VL_1,62,83.9,Second,Community Health Center,650 Fulton Street,Brooklyn,11217,"(40.686762, -73.97615)",895,2090,48,37,34
2011,Brooklyn,Joseph P. Addabbo Family Health Center-South Brooklyn Health Center,Tobacco Use Screening,TOB_1,43,100,,Community Health Center,120 Richards Street,Brooklyn,11231,"(40.677823, -74.00996)",814,2090,48,37,34
2011,Brooklyn,Community Healthcare Network-Caribbean House Health Center,Tobacco Use Screening,TOB_1,39,87.2,,Community Health Center,1167 Nostrand Avenue,Brooklyn,11225,"(40.659031, -73.9502)",809,2090,31,37,27
2011,Brooklyn,Brookdale University Hospital and Medical Center,Genital Gonorrhea Testing,STI_7,94,8.5,Fifth,Designated AIDS Center,One Brookdale Plaza,Brooklyn,11212,"(40.655181, -73.91255)",890,2090,37,37,16
2011,Brooklyn,Lutheran Medical Center-Caribbean American Family Health Center,Suppressed at Last VL of Review Period,VL_1,28,71.4,Fourth,Community Health Center,3414 Church Avenue,Brooklyn,11203,"(40.650807, -73.94516)",881,2090,37,37,27
2011,Central-West,Anthony L. Jordan Health Center - Brown Square Health Center,Suppressed at Last VL of Review Period,VL_1,6,83.3,Second,Community Health Center,322 Lake Ave.,Rochester,14608,"(43.171139, -77.62692)",1666,2093,56,50,844
2011,Central-West,Jordan Health Center-Holland Health Center,Tobacco Use Screening,TOB_1,57,71.9,,Community Health Center,82 Holland St,Rochester,14605,"(43.169478, -77.60204)",1663,2093,56,50,844
2011,Brooklyn,Staten Island University Hospital-Canarsie MultiService Center (MMTP)-North Shore LIJ,Genital Gonorrhea Testing,STI_7,10,100,First,Drug Treatment Center,567 East 105th Street,Brooklyn,11236,"(40.651132, -73.89807)",819,2090,24,37,40
2011,Brooklyn,Staten Island University Hospital-Canarsie MultiService Center (MMTP)-North Shore LIJ,Tobacco Use Screening,TOB_1,10,100,,Drug Treatment Center,567 East 105th Street,Brooklyn,11236,"(40.651132, -73.89807)",819,2090,24,37,40
2011,Brooklyn,Cumberland Diagnostic and Treatment Center-NYC Health and Hosp. Corp.,Genital Gonorrhea Testing,STI_7,61,37.7,Fourth,Community Health Center,100 North Portland Ave,Brooklyn,11205,"(40.695095, -73.97669)",883,2090,48,37,59
2011,Central-West,Arnot Ogden,Tobacco Use Screening,TOB_1,70,100,,Hospital (non-DAC),"600 Ivy Street, Suite 206",Elmira,14905,"(42.101236, -76.82723)",929,2036,58,,315
2011,Brooklyn,Kingsbrook Jewish Medical Center,Genital Gonorrhea Testing,STI_7,82,81.7,First,Designated AIDS Center,1110 Eastern Parkway at Pierre Toussaint Family Health Center (PTFHC),Brooklyn,11213,"(40.668368, -73.93165)",891,2090,31,37,27
2011,Mid-Hudson,"Middletown Community Health Center, Inc.",Genital Chlamydia Testing,STI_3,50,50,Third,Community Health Center,"10 Benton Ave., P.O. Box 987",Middletown,10940,"(41.444192, -74.41483)",1540,2134,32,,101
2011,Manhattan,West Midtown Medical Group,Genital Gonorrhea Testing,STI_7,52,13.5,Fifth,Drug Treatment Center,311 West 35th Street,New York,10001,"(40.753125, -73.99357)",741,2095,50,37,108
2011,Manhattan,Manhattan_AVERAGE (After Redaction),Suppressed at Last VL of Review Period,VL_1,2551,73.7,Fourth,,,,,,,,,,
2011,Manhattan,Housing Works-Keith D. Cylar House Health Center,Tobacco Use Screening,TOB_1,57,100,,Community Health Center,743 E. 9th Street,New York,10009,"(40.724602, -73.97601)",724,2095,50,37,8
2011,Lower Hudson,St. John's Riverside Hospital-The HOPE Center,Tobacco Use Screening,TOB_1,82,98.8,,Designated AIDS Center,2 Park Ave.,Yonkers,10703,"(40.940274, -73.89148)",1442,2185,53,,211
2011,Manhattan,Betances Health Center,Genital Gonorrhea Testing,STI_7,46,71.7,Second,Community Health Center,280 Henry St,New York,10002,"(40.71367, -73.98373)",718,2095,49,37,8
2011,Manhattan,"East Harlem Council for Human Services, Inc.-Boriken Neighborhood Health Center",Suppressed at Last VL of Review Period,VL_1,61,67.2,Fourth,Community Health Center,2253 3rd Avenue - 3rd Floor,New York,10035,"(40.802411, -73.93633)",794,2095,15,37,135
2011,Long Island,Nassau University Medical Center-Roosevelt-Freeport Health Center,Suppressed at Last VL of Review Period,VL_1,45,95.6,First,Community Health Center,380 Nassau Rd.,Roosevelt,11575,"(40.681784, -73.59084)",991,2094,8,,39
2011,Manhattan,Community Healthcare Network-Downtown Health Center,Tobacco Use Screening,TOB_1,30,100,,Community Health Center,150 Essex Street,New York,10002,"(40.720653, -73.98687)",718,2095,49,37,8
2011,Long Island,SUNY Stony Brook Med. Center-Comprehensive HIV Treatment Center-Research Foundation of SUNY,Suppressed at Last VL of Review Period,VL_1,77,90.9,First,Designated AIDS Center,205 N. Belle Meade Road,Setauket,11733,"(40.898748, -73.0884)",1114,2179,2,,208
2011,Lower Hudson,Rockland County Department of Health-Infectious Disease Clinic,Tobacco Use Screening,TOB_1,61,90.2,,Community Health Center,"50 Sanatorium Road, Building A",Pomona,10970,"(41.157512, -74.04053)",1555,628,27,,154
