"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","sipind","bhpind","bhpaind","nonmcomed1ind","nonmcomed2ind","nonmcomed3ind","nonmcomed4ind","nonmcomed5ind","nonmcomed6ind","nonmcomed7ind","nonmcomed8ind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","nysohmedical1ind","nysohmedical2ind","nysohmedical3ind","nysohmedical4ind","nysohmedical5ind","nysohmedical6ind","nysohmedical7ind","nysohmedical8ind","nysohmedical9ind","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","oasaspru","oasasprovider","omhid","planname","pndsid","quarter"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc./Univera Healthcare","41","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Focus Select","213","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Empire plan","208","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc.","38","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Align Select","216","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","760","1083948129",,,"03161837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"1622 VOORHIES AVE PHARMACY INC","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","307","1083948129","00029665",,"03161837","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","047","999","999","999","999",,,,"VillageCareMAX","90","Quarter2 2019"
"1622 VOORHIES AVENUE PHARMACY INC.","NA","1622 VOORHIES AVE","BROOKLYN","36047","Kings","NY","11235","40.58572","-73.952616","307","1083948129",,"999999","03161837","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"RiverSpring at Home","31","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Empire plan","208","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Focus Select","213","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Align Select","216","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc.","38","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"167 ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc./Univera Healthcare","41","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.: QHP","149","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","04337844","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Metro","143","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Jefferson-Lewis Et. Al. School Employees’ Healthcare Plan DBA Jefferson Lewis Choice Plus Network","212","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter2 2019"
"167ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"04337844","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter2 2019"
"167ST PHARMACY *","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00099999",,"05814517","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751",,"04337844","1","1","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Healthfirst Health Plan, Inc. / Healthfirst PHSP, Inc.","52","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751",,"04337844","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","04337844","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"New York Quality Healthcare Corporation","44","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","04337844","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","04337844","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Affinity Health Plan, Inc.","6","Quarter2 2019"
"167TH ST PHARMACY","N/A","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751","999999","88888888","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426",,"999999","04337844","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter2 2019"
"167TH ST PHARMACY","NA","1150 WEBSTER AVE","BRONX","36005","Bronx","NY","10456","40.830315","-73.910286","760","1740658426","00033751",,"04337844","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc.","66","Quarter2 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","760","1124181854",,"999999","01115113","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter2 2019"
"INTERFAITH MEDICAL CENTER","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","760","1124181854","D0148679","005329","01115113","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter2 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","760","1124181854","00019989","999999","01115113","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter2 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","760","1124181854","00019989","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Metro","143","Quarter2 2019"
