"facility","address","date_of_inspection","violation_item","violation_description","critical_violation","total_critical_violations","total_crit_not_corrected","total_noncritical_violations","local_health_department","county","facility_code","facility_address","facility_city","facility_postal_zipcode","nysdoh_gazetteer_1980","facility_municipality","operation_name","permit_expiration_date","food_service_type","food_service_description","permitted_d_b_a","permitted_corp_name","perm_operator_last_name","perm_operator_first_name","nys_health_operation_id","inspection_type","inspection_comments","fs_facility_state","latitude","longitude"
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2009-04-25T00:00:00.000","None",,"Not Critical Violation","0","0","0","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2013-09-03T00:00:00.000","15C","Premises littered, unnecessary equipment and article present, living quarters no completely separated for food service operations, live animals, birds and pets not excluded","Not Critical Violation","0","0","3","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2013-09-03T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","0","0","3","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2013-09-27T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","0","0","1","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2014-09-23T00:00:00.000","8E","Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures","Not Critical Violation","0","0","4","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2014-09-23T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","4","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2014-09-23T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","0","0","4","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2015-09-25T00:00:00.000","None",,"Not Critical Violation","0","0","0","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Sick leave policy discussed. Par baking of chicken wings discussed and chef was told to cook wings to 165F. prior to placing in cold holding.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2016-09-19T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","1","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Smoking policy and sick leave policy discussed.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2017-09-20T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","1","0","3","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Sick leave and smoking policy discussed.|Education of employees was done to ensure proper hold holding and cooling procedures.|Reinspection 1-2 weeks","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2017-09-20T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","1","0","3","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Sick leave and smoking policy discussed.|Education of employees was done to ensure proper hold holding and cooling procedures.|Reinspection 1-2 weeks","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2017-09-20T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","1","0","3","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Sick leave and smoking policy discussed.|Education of employees was done to ensure proper hold holding and cooling procedures.|Reinspection 1-2 weeks","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2017-09-20T00:00:00.000","6A","Potentially hazardous foods are not kept at or above 140�F during hot holding.","Critical Violation","1","0","3","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Sick leave and smoking policy discussed.|Education of employees was done to ensure proper hold holding and cooling procedures.|Reinspection 1-2 weeks","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2017-11-03T00:00:00.000","None",,"Not Critical Violation","0","0","0","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","All violations corrected from September inspection.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2018-09-26T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","1","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Sick leave policy and smoking policy discussed.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2019-06-19T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","0","0","1","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","All temperatures in cold holding acceptable. Food contact surfaces smooth and clean. Discussed maintenance on floors and seal for walk in unit. Discussed de-icing of freezer units. In regards to complaint, there was no evidence of mouse/rats on premises as floors and shelving units were clean. Discussed sick worker policy and CIAA.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2019-10-02T00:00:00.000","8B","In use food dispensing utensils improperly stored","Not Critical Violation","0","0","2","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Discussed maintenance of deli unit. All temperatures in hot and cold holding acceptable. Food contact surfaces sufficiently clean and smooth. Discussed fixing screen door to exclude insects and other pests. Discussed storing ice scoop outside of ice. Discussed keeping bagged ice and bottled water while on BWN. Discussed sick food worker policy and CIAA.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2019-10-02T00:00:00.000","14B","Effective measures not used to control entrance (rodent-, insect-proof contruction). Harborage areas available for rodents, insects and other vermin","Not Critical Violation","0","0","2","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Discussed maintenance of deli unit. All temperatures in hot and cold holding acceptable. Food contact surfaces sufficiently clean and smooth. Discussed fixing screen door to exclude insects and other pests. Discussed storing ice scoop outside of ice. Discussed keeping bagged ice and bottled water while on BWN. Discussed sick food worker policy and CIAA.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2020-09-23T00:00:00.000","5B","Potentially hazardous foods are not cooled by an approved method where the food temperature can be reduced from 120oF to 70oF or less within two hours and 70oF to 45oF within four hours.","Critical Violation","1","0","0","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection","Proper barriers were in place to eliminate bare hand contact. All raw foods must be kept away from the beer and ready to eat food being stored in the walk in cooler so cross contamination will not occur. Reviewed facilities cooling procedures for soups, chili and roasts. Facility uses an ice bath to cool soups and chili. Reviewed reheating parameters to 165F within 2 hours. Reviewed proper hot and cold holding temperatures. Reviewed COVID-19 executive orders. Mask use was observed by patrons and workers within the facility. Sick worker policy is in place.","NY",,
"11 NORTH BAR & GRILL","5233 US ROUTE 11,  PULASKI","2021-09-08T00:00:00.000","None",,"Not Critical Violation","0","0","0","Oswego County","OSWEGO","37-F283","5233 US ROUTE 11","PULASKI","13142","376400","RICHLAND","11 NORTH BAR & GRILL","2022-09-30T00:00:00.000","Food Service Establishment","Restaurant",,,"GOUDY","CHRISTINE","673040","Inspection",,"NY",,
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","12A","Hot, cold running water not provided, pressure inadequate","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","14B","Effective measures not used to control entrance (rodent-, insect-proof contruction). Harborage areas available for rodents, insects and other vermin","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","14C","Pesticide application not supervised by a certified applicator","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","10A","Food (ice) contact surfaces are improperly designed, constructed, installed, located (cracks, open seams, pitted surfaces, tin cans reused, uncleanable or corroded food contact surfaces)","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","8D","Single service items reused, improperly stored, dispensed, not used when required","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","8E","Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","12C","Plumbing and sinks not properly sized, installed, maintained; equipment and floors not properly drained","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","16","Miscellaneous, Economic Violation, Choking Poster, Training.","Not Critical Violation","0","0","21","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Inspection","All cold holding temperatures acceptable at time of inspection. No critical violations at time of inspection. Extermination provided by JP McHale last routine service 9/16/2021 serviced aprox. 2x a month. Reinspection for violations to be corrected on or about 9/30/21.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-10-08T00:00:00.000","8D","Single service items reused, improperly stored, dispensed, not used when required","Not Critical Violation","0","0","9","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Re-Inspection","Re-Inspection for previous violations cited on 9/23/21. Most violations corrected. Walls in back storage area are currently being repaired with much improvement from previous inspection. Discussed with operator remaining violations to be corrected by next routine inspection.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-10-08T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","9","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Re-Inspection","Re-Inspection for previous violations cited on 9/23/21. Most violations corrected. Walls in back storage area are currently being repaired with much improvement from previous inspection. Discussed with operator remaining violations to be corrected by next routine inspection.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-10-08T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","0","0","9","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Re-Inspection","Re-Inspection for previous violations cited on 9/23/21. Most violations corrected. Walls in back storage area are currently being repaired with much improvement from previous inspection. Discussed with operator remaining violations to be corrected by next routine inspection.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-10-08T00:00:00.000","14B","Effective measures not used to control entrance (rodent-, insect-proof contruction). Harborage areas available for rodents, insects and other vermin","Not Critical Violation","0","0","9","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Re-Inspection","Re-Inspection for previous violations cited on 9/23/21. Most violations corrected. Walls in back storage area are currently being repaired with much improvement from previous inspection. Discussed with operator remaining violations to be corrected by next routine inspection.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-10-08T00:00:00.000","16","Miscellaneous, Economic Violation, Choking Poster, Training.","Not Critical Violation","0","0","9","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Re-Inspection","Re-Inspection for previous violations cited on 9/23/21. Most violations corrected. Walls in back storage area are currently being repaired with much improvement from previous inspection. Discussed with operator remaining violations to be corrected by next routine inspection.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-10-08T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","9","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT","2022-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"DNATA CATERING US, LLC","SAVINO","MICHELE","1073202","Re-Inspection","Re-Inspection for previous violations cited on 9/23/21. Most violations corrected. Walls in back storage area are currently being repaired with much improvement from previous inspection. Discussed with operator remaining violations to be corrected by next routine inspection.","NY","41.355253","-73.566369"
"121 RESTAURANT","2 DINGLE RIDGE ROAD,  NORTH SALEM","2021-09-23T00:00:00.000","None",,"Not Critical Violation","0","0","0","Westchester County","WESTCHESTER","01-G539-A","2 DINGLE RIDGE ROAD","NORTH SALEM","10560","596000","NO. SALEM","121 RESTAURANT CATERING","2022-09-30T00:00:00.000","Food Service Establishment","Catering Operation",,,,,"1073203","Inspection",,"NY","41.355253","-73.566369"
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2020-12-08T00:00:00.000","None",,"Not Critical Violation","0","0","0","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection",,"NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","16","Miscellaneous, Economic Violation, Choking Poster, Training.","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
