"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Northeast","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Central","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","4","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Northeast","1.96","1.96","4.938167945","-0.119769995","4.078413215","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Managing Diabetes Outcomes for Adults","Managing Diabetes Outcomes -Poor HbA1c Control","Diabetes Poor HbA1c","Western","1.96","1.96","3.500343403","-0.0043473","2.41385057","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Central","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Central","1.96","2.266870697","-4.822987626","-0.065315062","3.459053137","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","NYC","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","4","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Hudson Valley","1.96","1.96","4.938167945","-0.119769995","4.078413215","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Hudson Valley","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","5","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Central","2.727237457","2.705370539","2.408269954","-0.033751","1.330717215","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Women's Preventive Care","5","Women's Health","Preventive Care for Women","Cervical Cancer Screening","Cervical Cancer Screen","Western","1.96","2.471362825","5.141412488","0.697864076","3.109647985","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Hudson Valley","2.685165091","2.701445115","1.559667209","0.121269468","0.866456247","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Long Island","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Northeast","2.727025416","2.471362825","3.804455299","0.697864076","3.109647985","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Hudson Valley","2.727025416","2.471362825","3.804455299","0.697864076","3.109647985","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Western","2.727237457","2.705370539","-0.385664522","-0.033751","1.330717215","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","NYC","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Northeast","1.96","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Hudson Valley","1.96","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Behavioral Health","2","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Northeast","2.683923251","2.701445115","-0.854898895","0.121269468","0.866456247","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Northeast","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Hudson Valley","1.96","2.266870697","-4.822987626","-0.065315062","3.459053137","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","5","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Western","1.96","2.266870697","4.984699969","-0.065315062","3.459053137","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Central","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Northeast","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Hudson Valley","1.96","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Long Island","1.96","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","NYC","1.96","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Northeast","1.96","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Hudson Valley","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Long Island","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","NYC","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Northeast","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Hudson Valley","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Long Island","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","NYC","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Northeast","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Hudson Valley","2.727025416","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Long Island","2.727025416","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","NYC","2.727025416","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Northeast","2.727025416","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Hudson Valley","2.685165091","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Long Island","2.685165091","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","NYC","2.685165091","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Northeast","2.685165091","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Hudson Valley","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Long Island","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","NYC","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Northeast","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Hudson Valley","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Long Island","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","NYC","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Northeast","1.96","1.96","-1.945730901","-0.119769995","4.078413215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Hudson Valley","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Long Island","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","NYC","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Northeast","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Hudson Valley","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Long Island","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","NYC","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Northeast","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Hudson Valley","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Long Island","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","NYC","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Northeast","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Hudson Valley","2.68350362","2.727237457","0.610091992","-0.033751","1.330717215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Long Island","2.68350362","2.727237457","0.610091992","-0.033751","1.330717215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","NYC","2.68350362","2.727237457","0.610091992","-0.033751","1.330717215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Northeast","2.68350362","2.727237457","0.610091992","-0.033751","1.330717215","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Hudson Valley","2.727288739","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Long Island","2.727288739","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","NYC","2.727288739","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Northeast","2.727288739","2.343644369","-2.564719597","0.107494937","3.284848391","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Hudson Valley","2.727335234","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Long Island","2.727335234","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","NYC","2.727335234","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Northeast","2.727335234","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Hudson Valley","2.72701825","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Long Island","2.72701825","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","NYC","2.72701825","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Northeast","2.72701825","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Hudson Valley","2.683906787","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Long Island","2.683906787","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","NYC","2.683906787","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Northeast","2.683906787","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Hudson Valley","2.727105667","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
