"year","approving_state_agency","certificate_type","methodology","language","region","certificates_count"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","355"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","202"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","268"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","553"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","191"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","(unknown)","11"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","299"
"2015","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","158"
"2015","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","124"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Capital District","503"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Central New York","713"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","448"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","949"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","1681"
"2015","Department of Health","Personal Care Aide","Basic Training","English","(unknown)","3"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","1093"
"2015","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","477"
"2015","Department of Health","Personal Care Aide","Basic Training","Korean","Metropolitan Area  - New York City","8"
"2015","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","77"
"2015","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","3330"
"2015","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","166"
"2015","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","447"
"2015","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","14299"
"2015","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","713"
"2015","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","3641"
"2015","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","1"
"2015","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","72"
"2015","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","107"
"2015","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","1"
"2015","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","3466"
"2015","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","16"
"2015","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","531"
"2015","Education Department - BPSS","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","258"
"2015","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","1"
"2015","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","3125"
"2015","Education Department - BPSS","Personal Care Aide","Basic Training","Russian","Metropolitan Area  - New York City","5"
"2015","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","2217"
"2015","Education Department - EMSC","Home Health Aide","Competency Evaluation","English","Western  - Rochester","1"
"2015","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","110"
"2015","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","41"
"2015","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","159"
"2015","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Rochester","22"
"2015","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Central New York","10"
"2015","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","45"
"2015","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","6"
"2015","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","1"
"2015","Education Department - EMSC","Personal Care Aide","Basic Training","English","Capital District","85"
"2015","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","32"
"2015","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","182"
"2015","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","116"
"2015","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","9"
"2015","Education Department - OP","Home Health Aide","Core Training","English","Capital District","134"
"2015","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","85"
"2015","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","220"
"2015","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","139"
"2015","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","26"
"2015","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","24"
"2015","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","82"
"2015","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","241"
"2015","Education Department - OP","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","32"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","43"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","78"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","103"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","85"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","883"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","128"
"2014","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","49"
"2014","Department of Health","Home Health Aide","Competency Evaluation","Spanish; Castilian","Metropolitan Area  - New York City","1"
"2014","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","148"
"2014","Department of Health","Home Health Aide","Core Training","English","Capital District","144"
"2014","Department of Health","Home Health Aide","Core Training","English","Central New York","239"
"2014","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","1200"
"2014","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","431"
"2014","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","7037"
"2014","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","86"
"2014","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","158"
"2014","Department of Health","Home Health Aide","Core Training","Korean","Metropolitan Area  - New York City","11"
"2014","Department of Health","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","7"
"2014","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New Rochelle","4"
"2014","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","803"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","200"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","143"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","238"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","155"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","72"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","167"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","142"
"2014","Department of Health","Home Health Aide","Nurse Aide Transition","Spanish; Castilian","Metropolitan Area  - New York City","1"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","55"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","38"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","319"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","90"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","1052"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","30"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","15"
"2014","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","15"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","333"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","293"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","266"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","721"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","142"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","(unknown)","1"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","375"
"2014","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","199"
"2014","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","132"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Capital District","529"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Central New York","743"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","538"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","626"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","1757"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","900"
"2014","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","404"
"2014","Department of Health","Personal Care Aide","Basic Training","Korean","Metropolitan Area  - New York City","11"
"2014","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","130"
"2014","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","2878"
"2014","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","125"
"2014","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","401"
"2014","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","15974"
"2014","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","754"
"2014","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","3024"
"2014","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","23"
"2014","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","90"
"2014","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","8"
"2014","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","1"
"2014","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","4214"
"2014","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","121"
"2014","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","936"
"2014","Education Department - BPSS","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","2331"
"2014","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","8"
"2014","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","4592"
"2014","Education Department - BPSS","Personal Care Aide","Basic Training","Russian","Metropolitan Area  - New York City","2"
"2014","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","2531"
"2014","Education Department - EMSC","Home Health Aide","Competency Evaluation","English","Western  - Rochester","4"
"2014","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","114"
"2014","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","102"
"2014","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","118"
"2014","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Rochester","16"
"2014","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Capital District","4"
"2014","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","9"
"2014","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","7"
"2014","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","7"
"2014","Education Department - EMSC","Personal Care Aide","Basic Training","English","Capital District","117"
"2014","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","23"
"2014","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","240"
"2014","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","122"
"2014","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","15"
"2014","Education Department - OP","Home Health Aide","Core Training","English","Capital District","84"
"2014","Education Department - OP","Home Health Aide","Core Training","English","Central New York","7"
"2014","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","76"
"2014","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","189"
"2014","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","134"
"2014","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","28"
"2014","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","353"
"2014","Education Department - OP","Personal Care Aide","Basic Training","English","Central New York","6"
"2014","Education Department - OP","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","74"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","37"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","99"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","117"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","92"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","938"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","109"
"2013","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","55"
"2013","Department of Health","Home Health Aide","Competency Evaluation","Spanish; Castilian","Metropolitan Area  - New York City","6"
"2013","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","154"
"2013","Department of Health","Home Health Aide","Core Training","English","Capital District","49"
"2013","Department of Health","Home Health Aide","Core Training","English","Central New York","233"
"2013","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","1000"
"2013","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","395"
"2013","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","7365"
"2013","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","92"
"2013","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","199"
"2013","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New Rochelle","24"
"2013","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","322"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","148"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","157"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","114"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","185"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","90"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","255"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","86"
"2013","Department of Health","Home Health Aide","Nurse Aide Transition","Spanish; Castilian","Metropolitan Area  - New York City","2"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","76"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","19"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","470"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","106"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","1703"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","33"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","5"
"2013","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","1"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","355"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","254"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","271"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","607"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","117"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","(unknown)","6"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","311"
"2013","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","190"
"2013","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","158"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Capital District","599"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Central New York","722"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","652"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","599"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","2095"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","868"
"2013","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","419"
"2013","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","303"
"2013","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","1739"
"2013","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","58"
"2013","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","266"
"2013","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","13515"
"2013","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","908"
"2013","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","2526"
"2013","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","6"
"2013","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","109"
"2013","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","3"
"2013","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","5204"
"2013","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","253"
"2013","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","707"
"2013","Education Department - BPSS","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","1456"
"2013","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","16"
"2013","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","3524"
"2013","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","2173"
"2013","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","90"
"2013","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","143"
"2013","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","202"
"2013","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Central New York","4"
"2013","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","4"
"2013","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","4"
"2013","Education Department - EMSC","Personal Care Aide","Basic Training","English","Capital District","84"
"2013","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","9"
"2013","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","245"
"2013","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","106"
"2013","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","13"
"2013","Education Department - OP","Home Health Aide","Core Training","English","Capital District","88"
"2013","Education Department - OP","Home Health Aide","Core Training","English","Central New York","16"
"2013","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","83"
"2013","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","10"
"2013","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","104"
"2013","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","82"
"2013","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","1"
"2013","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","1498"
"2013","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","362"
"2013","Education Department - OP","Personal Care Aide","Basic Training","English","Central New York","16"
"2012","Department of Health","Home Health Aide","Competency Evaluation","Chinese","Metropolitan Area  - New York City","39"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","57"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","124"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","88"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","51"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","1183"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","124"
"2012","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","69"
"2012","Department of Health","Home Health Aide","Competency Evaluation","Spanish; Castilian","Metropolitan Area  - New York City","23"
"2012","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","146"
"2012","Department of Health","Home Health Aide","Core Training","English","Capital District","23"
"2012","Department of Health","Home Health Aide","Core Training","English","Central New York","234"
"2012","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","804"
"2012","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","322"
"2012","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","7360"
"2012","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","109"
"2012","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","198"
"2012","Department of Health","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","45"
"2012","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","298"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","181"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","159"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","139"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","213"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","104"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","291"
"2012","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","104"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","17"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","103"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","30"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","748"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","233"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","2593"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","72"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","38"
"2012","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","65"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","342"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","228"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","266"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","575"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","159"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","(unknown)","4"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","324"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","208"
"2012","Department of Health","Personal Care Aide","Alternative Competency Demonstration","Spanish; Castilian","Metropolitan Area  - New York City","1"
"2012","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","201"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Capital District","571"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Central New York","678"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","972"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","744"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","2808"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","786"
"2012","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","302"
"2012","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","452"
"2012","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","1148"
"2012","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","47"
"2012","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","458"
"2012","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","11008"
"2012","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","689"
"2012","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","3987"
"2012","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","730"
