"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days","members","expected_rate","observed_rate","o_e_ratio"
"2020","Commercial HMO","1090384","CDPHP","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 25-34","Male","0.66","0.62","0.64","0.66","0.69","0.71",,"54485","30",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 18-24","Male","0.66","0.66","0.66","0.68","0.77","0.77","10th percentile or below","537706","296",,,,,
"2020","Commercial HMO","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 25-34","Male","0.67",,,,,,,"1163093","654",,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 25-34","Male","0.67","0.62","0.64","0.66","0.69","0.71",,"62798","35",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 18-24","Male","0.68","0.66","0.66","0.68","0.77","0.77",,"169985","96",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 35-64","Male","0.69","0.52","0.58","0.6","0.69","0.72",,"255087","147",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 25-34","Male","0.71","0.62","0.64","0.66","0.69","0.71","90th percentile or above","721035","424",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 35-64","Male","0.72","0.52","0.58","0.6","0.69","0.72","90th percentile or above","752747","452",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Bariatric","Bariatric Weight Loss Surgery","Age 45-64","Male","0.73","0.51","0.51","0.62","0.73","0.73","90th percentile or above","506450","31",,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 18-24","Male","0.77","0.66","0.66","0.68","0.77","0.77","90th percentile or above","54651","35",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Back Surgery","Back Surgery","Age 20-44","Male","0.77","0.77","0.77","1.29","1.3","1.3","10th percentile or below","547674","35",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 13-17","Male","0.82","0.82","0.82","1.64","1.85","1.85","10th percentile or below","300655","205",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-ED","Mental Health Utilization- ED","Age 13-17","Male","0.83","0.48","0.48","0.51","0.83","0.83","90th percentile or above","114565","79",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 25-34","Male","0.85","0.85","1.13","1.89","2.1","2.14","10th percentile or below","54783","39",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 0-9","Female","154.04","119.13","135.62","145.54","169.81","180.67",,"21345","274",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 13-17","Male","0.86","0.41","0.41","0.86","1.22","1.22",,"89362","64",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Male","0.89","0.57","0.89","1.05","1.4","1.4",,"287365","214",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 25-34","Male","2","0.85","1.13","1.89","2.1","2.14",,"721035","1201",,,,,
"2020","Commercial HMO","1090384","CDPHP","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","All","Male","2","1.02","1.14","1.36","1.73","2","90th percentile or above","228360","38",,,,,
"2020","Commercial HMO","1090384","CDPHP","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 30-64","Male","2.02","1.09","1.62","1.87","2.09","2.61",,"314466","53",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 65 or older","Male","2.02","1.96","2.02","2.1","3.19","4.05",,"79006","133",,,,,
"2020","Commercial HMO","1090384","CDPHP","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 65 or older","Male","2.04","1.26","1.69","1.88","2.04","2.56",,"19999","34",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","2.05","1.36","1.61","2.33","3.25","3.28",,"287365","492",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Male","2.05","2.05","2.31","2.97","4.09","4.11","10th percentile or below","39849","68",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 30-64","Male","2.09","1.09","1.62","1.87","2.09","2.61",,"3243804","565",,,,,
"2020","Commercial HMO","1090384","CDPHP","LAP Cholecystectomy","Laparoscopic Cholecystectomy","All","Male","2.09","1.11","1.61","1.91","2.15","2.58",,"339392","59",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 25-34","Male","2.1","0.85","1.13","1.89","2.1","2.14",,"233688","408",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Prostatectomy","Prostatectomy","Age 45-64","Male","2.1","1.83","2.1","2.33","2.37","2.38",,"1999955","350",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 65 or older","Male","2.1","1.96","2.02","2.1","3.19","4.05",,"69691","122",,,,,
"2020","Commercial HMO","1090384","CDPHP","Prostatectomy","Prostatectomy","All","Male","2.1","2.1","2.44","2.68","2.87","3.29","10th percentile or below","228360","40",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Back Surgery","Back Surgery","All","Male","2.11","1.67","2.11","2.82","3.23","3.28",,"272934","48",,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 25-34","Male","2.14","0.85","1.13","1.89","2.1","2.14","90th percentile or above","62798","112",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","LAP Cholecystectomy","Laparoscopic Cholecystectomy","All","Male","2.15","1.11","1.61","1.91","2.15","2.58",,"3419184","612",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 65 or older","Male","2.16","2.16","2.32","2.37","2.82","3.54","10th percentile or below","36182","65",,,,,
"2020","Commercial HMO","1090384","CDPHP","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 18-24","Male","2.17","1.52","1.88","2.26","3.43","3.95",,"51877","94",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 13-17","Male","2.18","1.21","1.21","2.18","2.55","2.55",,"89362","162",,,,,
"2020","Commercial HMO","1000001","Statewide","Prostatectomy","Prostatectomy","Age 45-64","Male","2.19",,,,,,,"3792698","692",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 65 or older","Male","2.24",,,,,,,"397923","744",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 25-34","Male","2.28","2.28","2.53","3.68","4.56","4.74","10th percentile or below","54783","104",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Male","2.31","2.05","2.31","2.97","4.09","4.11",,"460318","888",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 65 or older","Male","2.32","2.16","2.32","2.37","2.82","3.54",,"157036","304",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","2.33","1.36","1.61","2.33","3.25","3.28",,"4843317","9414",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Prostatectomy","Prostatectomy","Age 45-64","Male","2.33","1.83","2.1","2.33","2.37","2.38",,"745189","145",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 18-24","Male","2.35","1.52","1.88","2.26","3.43","3.95",,"537706","1055",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Prostatectomy","Prostatectomy","Age 45-64","Male","2.37","1.83","2.1","2.33","2.37","2.38",,"506450","100",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 65 or older","Male","2.37","2.16","2.32","2.37","2.82","3.54",,"49058","97",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-OP","Mental Health Utilization- Outpatient","Age 65 or older","Male","2.37","2.37","2.48","2.6","4.26","4.32","10th percentile or below","175380","346",,,,,
"2020","Commercial HMO","1070680","Independent Health","Prostatectomy","Prostatectomy","Age 45-64","Male","2.38","1.83","2.1","2.33","2.37","2.38","90th percentile or above","176822","35",,,,,
"2020","Commercial HMO","1090384","CDPHP","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","2.39","1.36","1.61","2.33","3.25","3.28",,"449757","894",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Back Surgery","Back Surgery","Age 45-64","Male","2.39","2.39","2.86","4.16","4.21","4.99","10th percentile or below","506450","101",,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 18-24","Male","2.42","0.99","1.32","1.37","1.77","2.42","90th percentile or above","54651","110",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 35-64","Male","2.43","2.43","2.62","3.52","4.75","4.85","10th percentile or below","19274","39",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Prostatectomy","Prostatectomy","All","Male","2.44","2.1","2.44","2.68","2.87","3.29",,"2175335","442",,,,,
"2020","Commercial HMO","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 65 or older","Male","2.45",,,,,,,"303156","618",,,,,
"2020","Commercial HMO","1000001","Statewide","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 65 or older","Male","2.47",,,,,,,"398060","82",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-OP","Mental Health Utilization- Outpatient","Age 65 or older","Male","2.48","2.37","2.48","2.6","4.26","4.32",,"79006","163",,,,,
"2020","Commercial HMO","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","2.5",,,,,,,"8042807","16789",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 35-64","Male","2.53","1.84","2.53","2.82","3.87","3.89",,"167184","353",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 25-34","Male","2.53","2.28","2.53","3.68","4.56","4.74",,"31744","67",,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 13-17","Male","2.55","1.21","1.21","2.18","2.55","2.55","90th percentile or above","30566","65",,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 65 or older","Male","2.56","1.26","1.69","1.88","2.04","2.56","90th percentile or above","30528","65",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Prostatectomy","Prostatectomy","All","Male","2.57","2.1","2.44","2.68","2.87","3.29",,"163517","35",,,,,
"2020","Commercial HMO","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 18-24","Male","2.58",,,,,,,"896504","1928",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","LAP Cholecystectomy","Laparoscopic Cholecystectomy","All","Male","2.58","1.11","1.61","1.91","2.15","2.58","90th percentile or above","228293","49",,,,,
"2020","Commercial HMO","1000001","Statewide","Prostatectomy","Prostatectomy","All","Male","2.59",,,,,,,"4190758","906",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-OP","Mental Health Utilization- Outpatient","Age 65 or older","Male","2.6","2.37","2.48","2.6","4.26","4.32",,"69691","151",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 30-64","Male","2.61","1.09","1.62","1.87","2.09","2.61","90th percentile or above","211698","46",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 35-64","Male","2.62","2.43","2.62","3.52","4.75","4.85",,"255087","557",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 18-24","Male","2.63","2.63","3","3.5","4.85","5.4","10th percentile or below","47392","104",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-OP","Mental Health Utilization- Outpatient","Age 65 or older","Male","2.69",,,,,,,"397923","893",,,,,
"2020","Commercial HMO","1070680","Independent Health","Angioplasty","Angioplasty","Age 45-64","Male","2.71","2.71","3.86","4.08","4.19","4.48","10th percentile or below","176822","40",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Male","2.72","2.05","2.31","2.97","4.09","4.11",,"287365","651",,,,,
"2020","Commercial HMO","1000001","Statewide","Back Surgery","Back Surgery","All","Male","2.74",,,,,,,"8112857","1855",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 35-64","Male","2.75","1.84","2.53","2.82","3.87","3.89",,"2525341","5792",,,,,
"2020","Commercial HMO","1000001","Statewide","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 65 or older","Male","2.77",,,,,,,"398060","92",,,,,
"2020","Commercial HMO","1090384","CDPHP","Back Surgery","Back Surgery","All","Male","2.79","1.67","2.11","2.82","3.23","3.28",,"417443","97",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Prostatectomy","Prostatectomy","All","Male","2.8","2.1","2.44","2.68","2.87","3.29",,"814880","190",,,,,
"2020","Commercial HMO","1090384","CDPHP","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 65 or older","Male","2.82","2.16","2.32","2.37","2.82","3.54",,"19999","47",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Any","Mental Health Utilization- Any Service","Age 65 or older","Male","2.82","2.82","3.1","3.35","5.37","6.43","10th percentile or below","16595","39",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Back Surgery","Back Surgery","All","Male","2.84","1.67","2.11","2.82","3.23","3.28",,"4267697","1011",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 0-12","Male","2.84","2.84","3.86","5","6.08","6.47","10th percentile or below","221763","525",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Telehealth","Mental Health Utilization- Telehealth","All","Male","6.62","3.4","4","4.93","5.63","6.62","90th percentile or above","533543","2944",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-OP","Mental Health Utilization- Outpatient","Age 0-12","Male","6.64","4.12","6.06","6.42","7.59","7.88",,"290064","1605",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Back Surgery","Back Surgery","Age 65 or older","Male","6.72","6.57","6.57","6.64","6.72","6.72","90th percentile or above","69691","39",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-OP","Mental Health Utilization- Outpatient","All","Male","6.75","4.22","4.45","6.17","7.55","7.79",,"484802","2726",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Any","Mental Health Utilization- Any Service","All","Male","6.83","5.46","6.2","8.43","9.29","10.06",,"5466748","31110",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Any","Mental Health Utilization- Any Service","Age 18-64","Male","6.85",,,,,,,"8028574","45839",,,,,
"2020","Commercial HMO","1000001","Statewide","Cardiac Cath","Cardiac Catheterization","All","Male","6.95",,,,,,,"4190758","2428",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Angioplasty","Angioplasty","Age 65 or older","Male","7.06","7.06","7.06","8.05","8.89","8.89","10th percentile or below","69691","41",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Cardiac Cath","Cardiac Catheterization","Age 45-64","Male","7.12","4.82","5.48","7.4","8.08","8.42",,"745189","442",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Any","Mental Health Utilization- Any Service","All","Male","7.2",,,,,,,"10501090","63032",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Male","7.22","5.04","5.7","7.56","9.91","9.92",,"40364","243",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male","7.47","4.77","7.47","8.6","10.28","10.61",,"348810","2172",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-OP","Mental Health Utilization- Outpatient","Age 18-64","Male","7.53","3.98","4.12","5.79","7.53","8.09",,"405462","2543",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-OP","Mental Health Utilization- Outpatient","All","Male","7.55","4.22","4.45","6.17","7.55","7.79",,"39908","251",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Male","7.56","5.04","5.7","7.56","9.91","9.92",,"690750","4350",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-OP","Mental Health Utilization- Outpatient","Age 0-12","Male","7.59","4.12","6.06","6.42","7.59","7.88",,"62799","397",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Male","7.6",,,,,,,"1380169","8740",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male","7.63","4.77","7.47","8.6","10.28","10.61",,"21230","135",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Cardiac Cath","Cardiac Catheterization","Age 45-64","Male","7.68","4.82","5.48","7.4","8.08","8.42",,"506450","324",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male","7.73",,,,,,,"694410","4472",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Cardiac Cath","Cardiac Catheterization","All","Male","7.73","5.72","5.95","7.95","8.83","9.82",,"814880","525",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Prostatectomy","Prostatectomy","Age 65 or older","Male","7.75","6.08","6.08","6.29","7.75","7.75","90th percentile or above","69691","45",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-OP","Mental Health Utilization- Outpatient","All","Male","7.79","4.22","4.45","6.17","7.55","7.79","90th percentile or above","533543","3464",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-OP","Mental Health Utilization- Outpatient","Age 0-12","Male","7.88","4.12","6.06","6.42","7.59","7.88","90th percentile or above","67908","446",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","7.93","7.93","11.81","13.66","15.52","16.45","10th percentile or below","114565","757",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Any","Mental Health Utilization- Any Service","Age 18-64","Male","8.04","5.46","5.81","8.04","9.81","9.97",,"1612882","10811",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Angioplasty","Angioplasty","Age 65 or older","Male","8.05","7.06","7.06","8.05","8.89","8.89",,"79006","53",,,,,
"2020","Commercial HMO","1090384","CDPHP","Cardiac Cath","Cardiac Catheterization","Age 45-64","Male","8.08","4.82","5.48","7.4","8.08","8.42",,"203434","137",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-OP","Mental Health Utilization- Outpatient","Age 18-64","Male","8.09","3.98","4.12","5.79","7.53","8.09","90th percentile or above","28776","194",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Cardiac Cath","Cardiac Catheterization","All","Male","8.18","5.72","5.95","7.95","8.83","9.82",,"585456","399",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Any","Mental Health Utilization- Any Service","Age 18-64","Male","8.4","5.46","5.81","8.04","9.81","9.97",,"360251","2521",,,,,
"2020","Commercial HMO","1070680","Independent Health","Cardiac Cath","Cardiac Catheterization","Age 45-64","Male","8.42","4.82","5.48","7.4","8.08","8.42","90th percentile or above","176822","124",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Any","Mental Health Utilization- Any Service","All","Male","8.43","5.46","6.2","8.43","9.29","10.06",,"2113171","14851",,,,,
"2020","Commercial HMO","1000001","Statewide","Angioplasty","Angioplasty","Age 65 or older","Male","8.44",,,,,,,"398060","280",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Male","8.71","5.04","5.7","7.56","9.91","9.92",,"290064","2105",,,,,
"2020","Commercial HMO","1090384","CDPHP","Cardiac Cath","Cardiac Catheterization","All","Male","8.83","5.72","5.95","7.95","8.83","9.82",,"228360","168",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Angioplasty","Angioplasty","Age 65 or older","Male","8.89","7.06","7.06","8.05","8.89","8.89","90th percentile or above","175380","130",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Any","Mental Health Utilization- Any Service","All","Male","8.92","5.46","6.2","8.43","9.29","10.06",,"484802","3605",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Any","Mental Health Utilization- Any Service","All","Male","9.29","5.46","6.2","8.43","9.29","10.06",,"39908","309",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male","9.38","6.59","9.38","10.88","12.53","13.12",,"21230","166",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male","9.56","4.77","7.47","8.6","10.28","10.61",,"140520","1120",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Any","Mental Health Utilization- Any Service","Age 18-64","Male","9.81","5.46","5.81","8.04","9.81","9.97",,"405462","3314",,,,,
"2020","Commercial HMO","1070680","Independent Health","Cardiac Cath","Cardiac Catheterization","All","Male","9.82","5.72","5.95","7.95","8.83","9.82","90th percentile or above","207639","170",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Male","9.91","5.04","5.7","7.56","9.91","9.92",,"67908","561",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Male","9.92","5.04","5.7","7.56","9.91","9.92","90th percentile or above","62799","519",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Any","Mental Health Utilization- Any Service","Age 18-64","Male","9.97","5.46","5.81","8.04","9.81","9.97","90th percentile or above","28776","239",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Any","Mental Health Utilization- Any Service","All","Male","10.06","5.46","6.2","8.43","9.29","10.06","90th percentile or above","533543","4471",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male","10.16",,,,,,,"694410","5880",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male","10.28","4.77","7.47","8.6","10.28","10.61",,"30935","265",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male","10.41","6.59","9.38","10.88","12.53","13.12",,"348810","3026",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male","10.61","4.77","7.47","8.6","10.28","10.61","90th percentile or above","35384","313",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Male","11.29","11.29","11.39","14.29","14.92","17.91","10th percentile or below","175380","165",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male","11.35","6.59","9.38","10.88","12.53","13.12",,"140520","1329",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Male","11.39","11.29","11.39","14.29","14.92","17.91",,"79006","75",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","11.81","7.93","11.81","13.66","15.52","16.45",,"21230","209",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male","12.53","6.59","9.38","10.88","12.53","13.12",,"30935","323",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","12.54",,,,,,,"694410","7256",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","12.56","7.93","11.81","13.66","15.52","16.45",,"348810","3652",,,,,
"2020","Commercial HMO","1000001","Statewide","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Male","12.9",,,,,,,"398060","428",,,,,
