"license_number","facility_name","rso_first_name","mailing_address","mailing_address_2","city","state","zipcode","rso_phone","county","facility_type","diagnostic_other","therapy","mammography","stereotactic","geocoded_column"
"51024204","JOHN T MATHER MEMORIAL HOSPITAL","SILVERSTEIN MARTIN J MD","181 BELLE MEAD ROAD","SUITE 1B","EAST SETAUKET","NY","11733","(631) 476-2714","Suffolk","Clinic","Y","Y","N","N","POINT (-73.105 40.93232)"
"27023712","LAZZARA ORTHODONTICS PLLC","LAZZARA DAVID B DMD","925 EAST HENRIETTA  ROAD",,"ROCHESTER","NY","14623","(585) 424-6400","Monroe","Dentist","Y","N","N","N","POINT (-77.634942 43.08631)"
"45011993","DAUTEL STEPHEN P DDS LLC",,"1631 CRESCENT RD",,"CLIFTON PARK","NY","12065","(518) 371-1275","Saratoga","Dentist","Y","N","N","N","POINT (-73.783424 42.852843)"
"14023681","NORTH BUFFALO DENTAL","VOGT AMY E DDS","1600 HERTEL AVENUE",,"BUFFALO","NY","14216","(716) 834-2242","Erie","Dentist","Y","N","N","N","POINT (-78.861789 42.94846)"
"27023718","ANTHONY C. JORDAN HEALTH CENTER","MARY MILLER, DDS","214A LAKE AVENUE",,"ROCHESTER","NY","14608","(585) 423-5800","Monroe","Dentist","Y","N","N","N","POINT (-77.623581 43.153628)"
"22014851","SILVERSTEIN LARRY V DC","THOMPSON PAMELA  DC","1116 ARSENAL STREET",,"WATERTOWN","NY","13601","(315) 782-7166","Jefferson","Chiropractor","Y","N","N","N","POINT (-75.916148 43.977155)"
"29024217","GITLIN DAVID DPM",,"1265 HEWLETT PLAZA",,"HEWLETT","NY","11557","(516) 791-3338","Nassau","Podiatrist","Y","N","N","N","POINT (-73.693296 40.639248)"
"80023481","MED SERV PLUS","NATION RUSS","678 EAST TAGGART STREET",,"EAST PALESTINE","OH","44413","(866) 705-7790","Out of State","Installer","Y","N","N","N","POINT (-80.549701 40.847279)"
"33023549","UNIVERSITY RADIOLOGY ASSOCIATES, LLP","HOJNOWSKI, LEONARD MD","208 TOWNSHIP BLVD.",,"CAMILLUS","NY","13031","(315) 551-6004","Onondaga","Clinic","Y","N","N","N","POINT (-76.293014 43.042358)"
"55012392","HANS ALAN DVM",,"PO BOX 6","240 TINKER ST","WOODSTOCK","NY","12498","(845) 679-8724","Ulster","Veterinarian","Y","N","N","N","POINT (-74.109597 42.038305)"
"33023182","PULLANO FAMILY DENTISTRY PLLC",,"2804 BREWERTON ROAD",,"NORTH SYRACUSE","NY","13212","(315) 455-1982","Onondaga","Dentist","Y","N","N","N","POINT (-76.132726 43.126591)"
"43023470","AKIVA  Y. BERSSON, DMD, PLLC",,"1 EXECUTIVE BOULEVARD","SUITE 109","SUFFERN","NY","10901","(845) 371-0093","Rockland","Dentist","Y","N","N","N","POINT (-74.114529 41.126514)"
"51023493","PERROTTA  ANTHONY DDS",,"1 MEDICAL DRIVE",,"PORT JEFFERSON","NY","11776","(631) 689-6969","Suffolk","Dentist","Y","N","N","N","POINT (-73.047042 40.912552)"
"50020881","HORNELL ANIMAL HOSPITAL","LEE KOCH DVM","22 WIGHTMAN AVE",,"HORNELL","NY","14843","(607) 324-1092","Steuben","Veterinarian","Y","N","N","N","POINT (-77.643687 42.333429)"
"01000047","ST PETERS HOSPITAL","HARRIS, AMY","RADIOLOGY DEPT","315 SOUTH MANNING BLVD","ALBANY","NY","12208","(518) 525-1812","Albany","Hospital","Y","Y","Y","Y","POINT (-73.803265 42.655144)"
"14023955","BETTER SMILE OF WESTERN NY, PLLC","ANDRIANETTE SKRYPEK, DDS","2896 GRAND ISLAND BOULEVARD",,"GRAND ISLAND","NY","14072","(716) 773-7074","Erie","Dentist","Y","N","N","N","POINT (-78.961764 43.014559)"
"59024006","BRIARCLIFF ORAL & MAXILLOFACIAL SURGER","CHUNG DAVID DDS","325 SOUTH HIGHLAND AVENUE","SUITE 107","BRIARCLIFF MANOR","NY","10510","(914) 236-3136","Westchester","Dentist","Y","N","N","N","POINT (-73.833916 41.144418)"
"51022602","PERRATTO & CHIMENTI LLP","CHIMENTI MICHAEL J DMD","285 MIDDLE COUNTRY RD","SUITE LL3","SMITHTOWN","NY","11787","(631) 382-2495","Suffolk","Dentist","Y","N","N","N","POINT (-73.208486 40.851681)"
"56020223","RALUCA SANDLER DDS",,"3814 MAIN ST","BOX 580","WARRENSBURG","NY","12885","(518) 623-3188","Warren","Dentist","Y","N","N","N","POINT (-73.816906 43.539538)"
"29016354","EAST NORWICH VET CLINIC","HAJDU ANDREW DBA","1320 ROUTE 106",,"EAST NORWICH","NY","11732","(516) 922-7200","Nassau","Veterinarian","Y","N","N","N","POINT (-73.536165 40.844108)"
"43023490","AMI GLOBAL SECURITY","ANTHONY MELE","6A CHRISTINA DRIVE",,"CHESTNUT RIDGE","NY","10977","(914) 329-0338","Rockland","Other","Y","N","N","N","POINT (-74.047476 41.116859)"
"51021168","HENSEN DAVID ROY DVM","HENSEN DEIRDRE MUNISTERI","639 ROUTE 112",,"PATCHOGUE","NY","11772","(631) 475-1312","Suffolk","Veterinarian","Y","N","N","N","POINT (-72.995552 40.76922)"
"54023159","IMR TEST LABS","MEDCALF, KEN","DIVISION OF METAL IMPROVEMENT CO","131 WOODSEDGE DR","LANSING","NY","14882","(888) 464-8422","Tompkins","Commercial","Y","N","N","N","POINT (-76.555392 42.576404)"
"32017743","MELNYK ROMAN S DDS MS",,"1 PARIS ROAD",,"NEW HARTFORD","NY","13413","(315) 733-2100","Oneida","Dentist","Y","N","N","N","POINT (-75.287002 43.066343)"
"51006735","PALERMO ANDREW C JR DDS PC",,"2 ROMANY WAY",,"E NORTHPORT","NY","11731","(631) 368-2882","Suffolk","Dentist","Y","N","N","N","POINT (-73.317892 40.864834)"
"59024177","ANESTHESEOLOGY ASSOC OF BORO PARK","KIZELSHTEYN, GRIGORIY","15 NORTH BROADWAY","SUITE H","WHITE PLAINS","NY","10601","(914) 289-1507","Westchester","Physician","Y","N","N","N","POINT (-73.764824 41.032718)"
"31023163","ZASTROW ELIZABETH DDS",,"3039 LOCKPORT OLCOTT ROAD",,"NEW FANE","NY","14108","(716) 778-5150","Niagara","Dentist","Y","N","N","N","POINT (-78.718267 43.267993)"
"41005863","RPI    RADIATION SAFETY OFFICE","MANISH ARHA, PH.D.","THE GURLEY BLDG 2ND FLOOR","21 UNION STREET","TROY","NY","121803352","(518) 276-3976","Rensselaer","Educational or R&D","Y","N","N","N","POINT (-73.686964 42.731551)"
"13012854","RGR ORTHODONTICS PC","ROSENBLOOM RICHARD G DMD","1491 RT 52 SUITE 45",,"FISHKILL","NY","12524","(845) 897-5500","Dutchess","Dentist","Y","N","N","N","POINT (-73.894845 41.537168)"
"29013894","NASSAU DENTAL PC","JULIA  NOSOV","91 CLINTON STREET",,"HEMPSTEAD","NY","11550","(516) 538-8980","Nassau","Dentist","Y","N","N","N","POINT (-73.619009 40.70222)"
"14014919","BANAS KENNETH R DDS",,"3615 SENECA STREET","SUITE N","WEST SENECA","NY","14224","(716) 674-0924","Erie","Dentist","Y","N","N","N","POINT (-78.749996 42.836052)"
"04022748","GOWANDA GEC LLC","PLEWIK TIM","1 MAGNETIC PARK WAY",,"GOWANDA","NY","14070","(716) 532-2234","Cattaraugus","Commercial","Y","N","N","N","POINT (-78.923786 42.444618)"
"59023544","ELITE PERIODONTAL AND IMPLANT CARE PC","VARLAMOS SONIA DDS MDS","2365 BOSTON POST ROAD","SUITE 104","LARCHMONT","NY","10538","(914) 315-6510","Westchester","Dentist","Y","N","N","N","POINT (-73.756566 40.935552)"
"01023224","CUMMINGS ROBERT A DMD",,"STUYVESANT PLAZA","4 EXECUTIVE PK DRIVE #8A","ALBANY","NY","12203","(518) 459-4404","Albany","Dentist","Y","N","N","N","POINT (-73.836193 42.680815)"
"25023156","NICHOLAS NOYES MEMORIAL HOSPITAL","WALDMAN, DAVID MD","111 CLARA BARTON ST","ORTHOPEDIC SUITE","DANSVILLE","NY","14437","(585) 335-9360","Livingston","Physician","Y","N","N","N","POINT (-77.723485 42.572866)"
"52023211","CENTER FOR DISCOVERY","LAINE SPADOLA, DDS","PO BOX 840",,"HARRIS","NY","12742","(845) 794-1400","Sullivan","Dentist","Y","N","N","N","POINT (-74.725439 41.72)"
"34013841","PERILLO JOSEPH T DPM",,"650 PRE-EMPTION RD",,"GENEVA","NY","14456","(315) 789-8132","Ontario","Podiatrist","Y","N","N","N","POINT (-76.996769 42.847993)"
"27016730","NATHAN A. GLASGOW, DDS",,"40 B GROVE ST",,"PITTSFORD","NY","14534","(585) 586-3990","Monroe","Dentist","Y","N","N","N","POINT (-77.51923 43.062991)"
"01023467","MEDCOM NYARNG","JOEL A BACHMAN","1 BUFFINGTON ST","BLDG 25, SUITE 336","WATERVLIET","NY","12189","(518) 270-1510","Albany","Dentist","Y","N","N","N","POINT (-73.712974 42.732068)"
"14023773","I SQUARED R ELEMENT CO","BIENIECKI GREG MS","12600 CLARENCE CENTER ROAD",,"AKRON","NY","140011","(716) 542-5511","Erie","Commercial","Y","N","N","N","POINT (-78.495603 43.021136)"
"37022993","OSWEGO DENTAL HEALTH ASSOCIATES, PLLC","MICHAEL GROSSMAN, DDS","12 NEW STREET",,"OSWEGO","NY","13126","(315) 342-5800","Oswego","Dentist","Y","N","N","N","POINT (-76.474421 43.440456)"
"51023406","PANCHAL DARSHAN J DDS",,"150 SUNRISE HWY  # 106",,"LINDEHURST","NY","11757","(631) 226-2525","Suffolk","Dentist","Y","N","N","N","POINT (-73.374734 40.690158)"
"59023769","HEIFETZ STANLEY C DMD",,"222 WESTCHESTER AVE","SUITE 404","WHITE PLAINS","NY","10604","(914) 949-1556","Westchester","Dentist","Y","N","N","N","POINT (-73.739397 41.047875)"
"45006263","SKIDMORE COLLEGE","GREENHOLTS LORETTA","PALOMOUNTAIN 437","815 NORTH BROADWAY","SARATOGA SPRINGS","NY","12866","(518) 580-5136","Saratoga","Educational or R&D","Y","N","N","N","POINT (-73.759248 43.07772)"
"25023204","PROGRESSIVE IMPLANTOLOGY","GOEL SURESH DDS","4186 LAKEVILLE ROAD",,"GENESEO","NY","14454","(585) 243-4867","Livingston","Dentist","Y","N","N","N","POINT (-77.76929 42.794677)"
"35023178","ZANGENEH ALI DDS",,"401 WINDSOR HWY","PO BOX 444","VAILS GATE","NY","12584","(845) 569-2000","Orange","Dentist","Y","N","N","N","POINT (-74.060305 41.460398)"
"29003471","LUCCARELLI, STEVEN DDS PC",,"51 CHARLES STREET",,"MINEOLA","NY","11501","(516) 746-3204","Nassau","Dentist","Y","N","N","N","POINT (-73.639378 40.747079)"
"14001618","DAVID S ZAMBRON,  DDS",,"1243 RIDGE ROAD",,"LACKAWANNA","NY","14218","(716) 826-4117","Erie","Dentist","Y","N","N","N","POINT (-78.818268 42.818699)"
"03023244","DICKIN MEMORIAL ANIMAL HOSPITAL","BEAULIEU ALISON DVM","2001 EAST MAIN STREET",,"ENDICOTT","NY","13760","(607) 217-5202","Broome","Veterinarian","Y","N","N","N","POINT (-76.063761 42.119277)"
"14019132","CONOVER CHIROPRACTIC PC","CONOVER KEITH V DC","4276 MAPLE RD, STE 3",,"AMHERST","NY","14226","(716) 831-0011","Erie","Chiropractor","Y","N","N","N","POINT (-78.798863 42.970111)"
"51024400","PM PEDIATRICS OF COMMACK","COHEN, SHERYL MEDICAL DIRECTOR","6218 JERICHO TPKE",,"COMMACK","NY","11725","(631) 499-5437","Suffolk","Clinic","Y","N","N","N","POINT (-73.280971 40.839488)"
"13015289","FIONA CONNOLLY, DPM",,"28 FRONT ST BOX J",,"MILLBROOK","NY","12545","(845) 677-3363","Dutchess","Podiatrist","Y","N","N","N","POINT (-73.680398 41.788456)"
"29024761","MEADOWBROOK DENTISTRY",,"52 MANETTO HILL ROAD",,"PLAINVIEW","NY","11803","(516) 806-0710","Nassau","Dentist","Y","N","N","N","POINT (-73.476569 40.781109)"
"34023181","KLEIN DANIEL G DDS",,"1600 MOSELEY RD","SUITE 400","VICTOR","NY","14564","(585) 248-2900","Ontario","Dentist","Y","N","N","N","POINT (-77.424895 42.992095)"
"04022730","PORTVILLE DENTAL PLLC","PETRYSZAK BRYAN DMD","149 S MAIN STREET",,"PORTVILLE","NY","14770","(716) 933-6787","Cattaraugus","Dentist","Y","N","N","N","POINT (-78.307905 42.040581)"
"07023185","ASPEN DENTAL MANAGEMENT, INC.","DARA, TANVIR  MD","281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(315) 454-6000","Chemung","Clinic","Y","N","N","N","POINT (-76.054431 43.082222)"
"29023357","DENTSERV","JOSH GREY","TOWNHOUSE EXTENDED CARE","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Nassau","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"05023070","ASPEN DENTAL MANAGEMENT, INC.",,"281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(87) 324-4799","Cayuga","Dentist","Y","N","N","N","POINT (-76.054431 43.082222)"
"29024640","VETERINARY EMERGENCY GROUP CARLE PLACE","LAURYN BENSON, DVM","ATTN:  ALEXANDRIA BORG","44 SOUTH BROADWAY - LL3","WHITE PLAINS","NY","10601","(516) 693-8859","Nassau","Veterinarian","Y","N","N","N","POINT (-73.764824 41.032718)"
"27023209","WESTSIDE FAMILY DENTISTRY PLLC","LUBES MARTIN P DDS","2300 BUFFALO ROAD","SUITE 800A","ROCHESTER","NY","14624","(585) 247-1530","Monroe","Dentist","Y","N","N","N","POINT (-77.729647 43.128513)"
"51020936","DIBENEDETTO MAURO V DMD PC",,"800 BROADWAY AVENUE","SUITE C","HOLBROOK","NY","11741","(631) 244-5724","Suffolk","Dentist","Y","N","N","N","POINT (-73.072068 40.797268)"
"19022718","GREENVILLE FAMILY DENTAL, PC","THOMAS O'NEILL, DDS","11573 STATE ROUTE 32","UNIT 7","GREENVILLE","NY","12083","(518) 966-5323","Greene","Dentist","Y","N","N","N","POINT (-74.03142 42.426414)"
"59023050","SHUSTER HARVEY L DDS LLC",,"90 SOUTH RIDGE STREET","SUITE LL12","RYE BROOK","NY","10573","(914) 935-9009","Westchester","Dentist","Y","N","N","N","POINT (-73.675373 41.013901)"
"51024297","ADVANCED SURGERY CENTER OF LI","EUGENE COMAN","1500 RT 112",,"PORT JEFFERSON STATION","NY","11776","(631) 828-3400","Suffolk","Physician","Y","N","N","N","POINT (-73.047042 40.912552)"
"59024294","VALHALLA  ANIMAL HOSPITAL","ANDREW MILLS, DVM","2 COLUMBUS AVENUE",,"VALHALLA","NY","10595","(203) 494-9214","Westchester","Veterinarian","Y","N","N","N","POINT (-73.782282 41.084453)"
"51023844","COMPREHENSIVE DENTISTRY","BRAM FAINA DDS","425 BROADHOLLOW RD","SUITE 118","MELVILLE","NY","11747","(631) 752-2929","Suffolk","Dentist","Y","N","N","N","POINT (-73.408441 40.788271)"
"38022895","CARUSO ORTHODONTICS PC","CARUSO PAUL M DDS","10 DIETZ STREET","SUITE 301","ONEONTA","NY","13820","(607) 431-1021","Otsego","Dentist","Y","N","N","N","POINT (-75.041855 42.46968)"
"14024032","THE IVORY DENTAL COMPANY, PLLC","BRIDGET E. SWEENEY, DDS","6043 TRANSIT ROAD","SUITE 102","EAST AMHERST","NY","14051","(716) 221-0042","Erie","Dentist","Y","N","N","N","POINT (-78.70261 43.031514)"
"31023184","MATERION ADV MATERIALS TECHNOLOGIES","DAIGLER JOSEPH","2080 LOCKPORT ROAD",,"WHEATFIELD","NY","14304","(716) 446-5214","Niagara","Commercial","Y","N","N","N","POINT (-78.961364 43.09392)"
"29022335","KREISMAN BURT R DDS",,"1705 BROADWAY",,"HEWLETT","NY","11557","(516) 599-4446","Nassau","Dentist","Y","N","N","N","POINT (-73.693296 40.639248)"
"29003851","BRILLER RICHARD O DMD",,"660 TULIP AVE",,"FLORAL PARK","NY","11001","(516) 437-1115","Nassau","Dentist","Y","N","N","N","POINT (-73.706441 40.722685)"
"14023667","CHIRO ONE WELLNESS","MUNASSAR MOHAMED DC","4214 CLINTON STREET",,"WEST SENECA","NY","14224","(716) 675-2255","Erie","Chiropractor","Y","N","N","N","POINT (-78.749996 42.836052)"
"34023123","HIGHLAND HOSP SATTELITE AT SANDS","MATLOUBIEH AHMAD  Y","395 WEST STREET","SUITE 101","CANANDAIGUA","NY","14424","(585) 396-6180","Ontario","Other","Y","Y","N","N","POINT (-77.301739 42.855236)"
"59007986","BLOM HENRY A DDS",,"10 STUDIO ARCADE",,"BRONXVILLE","NY","107082631","(914) 337-1157","Westchester","Dentist","Y","N","N","N","POINT (-73.835028 40.942647)"
"07010859","STRUMPF PETER L.,  DDS",,"571 ST JOSEPH BLVD",,"ELMIRA","NY","14901","(607) 732-2274","Chemung","Dentist","Y","N","N","N","POINT (-76.765553 42.080995)"
"14023915","LEA H M. CAPOZZI",,"295 MAIN ST","SUITE 110","BUFFALO","NY","14203","(716) 854-7811","Erie","Dentist","Y","N","N","N","POINT (-78.869213 42.873421)"
"59022717","DENTSERV PC WEST DX-19","EUGENE LIEF","BETHEL SPRINGVALE NH","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Westchester","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"31023198","NORTH TONAWANDA FAMILY DENTISTRY","CLAUSER KEVIN DDS","301 MEADOW DRIVE","SUITE 7","NORTH TONAWANDA","NY","14120","(716) 692-2273","Niagara","Dentist","Y","N","N","N","POINT (-78.852904 43.05899)"
"59024090","REIFFEL, ROBERT S. MD WPPA",,"12 GREENRIDGE AVE","SUITE 203","WHITE PLAINS","NY","10605","(914) 683-1400","Westchester","Physician","Y","N","N","N","POINT (-73.747232 41.008997)"
"94000005","CONSOLIDATED EDISON OF NY","MICHAEL J. MUGGEO","1610 MATTHEWS AVE","BUILDING 1 ROOM 200","BRONX","NY","10462","(718) 794-3140","NYC (Bronx)","Commercial","Y","N","N","N","POINT (-73.857475 40.841597)"
"41023265","DYNAMIC DENTAL SERVICES","PORTER BRENDA DDS","2121 SIXTH AVENUE",,"TROY","NY","12180","(518) 274-6741","Rensselaer","Dentist","Y","N","N","N","POINT (-73.637848 42.736751)"
"35023442","MOHAMED GHOUSE MOHIDEEN HASEENA","RICHARD LIDSKY","2169 ROUTE 94",,"SALISBURY MILLS","NY","12577","(845) 496-4710","Orange","Dentist","Y","N","N","N","POINT (-74.117282 41.432095)"
"33023210","SPECIALIST ONE-DAY SURGERY","BRETT GREENKEY, M.D.","190 INTREPID LANE",,"SYRACUSE","NY","13205","(315) 498-6200","Onondaga","Other","Y","N","N","N","POINT (-76.144124 43.00819)"
"01023491","PINNACLE DMX IMAGING","ANTHONY RAGUSA, M.D.","4 JOHNSON ROAD",,"LATHAM","NY","12110","(518) 220-2080","Albany","Clinic","Y","N","N","N","POINT (-73.770061 42.750728)"
"08023140","CASIPIT RAMON DDS PC",,"10 HENRY STREET",,"NORWICH","NY","13815","(607) 336-2273","Chenango","Dentist","Y","N","N","N","POINT (-75.535533 42.549221)"
"51024631","DENTAL365 MIDDLE ISLAND","TAMER BARSOM","225  MIDDLE COUNTRY ROAD",,"MIDDLE ISLAND","NY","11953","(631) 924-8606","Suffolk","Dentist","Y","N","N","N","POINT (-72.951129 40.884631)"
"45023224","SPA DENTAL","NICHOLAS, CHAUVIN, DDS","68 MILTON AVENUE",,"BALLSTON SPA","NY","12020","(518) 885-1791","Saratoga","Dentist","Y","N","N","N","POINT (-73.854217 43.004269)"
"51023423","SHEMET CHARLES D DDS",,"PO BOX 5560","254 NORTH COUNTRY ROAD","MILLER PLACE","NY","117641204","(631) 928-1278","Suffolk","Dentist","Y","N","N","N","POINT (-72.987121 40.942532)"
"59023339","MADALONE FRANK A DMD",,"333 HALSTEAD AVE",,"MAMARONECK","NY","105432692","(914) 698-0428","Westchester","Dentist","Y","N","N","N","POINT (-73.734717 40.954754)"
"35013886","TAUB LENARD H DDS",,"236 CRYSTAL RUN  ROAD","SUITE #3","MIDDLETOWN","NY","10941","(845) 692-4428","Orange","Dentist","Y","N","N","N","POINT (-74.354005 41.485086)"
"35019847","PETROSINO CHRISTOPHER DDS",,"312 N PLANK RD",,"NEWBURGH","NY","125508858","(845) 565-4335","Orange","Dentist","Y","N","N","N","POINT (-74.06226 41.55124)"
"41023233","EAST GREENBUSH ANIMAL HOSPITAL","ROCCHIO CHRISTOPHER DVM","2 SPRINGHURST DR",,"EAST GREENBUSH","NY","12061","(518) 477-7400","Rensselaer","Veterinarian","Y","N","N","N","POINT (-73.672428 42.599137)"
"51021411","TOBIAS ERIC L DMD PC",,"827 PARK AVE",,"HUNTINGTON","NY","117434500","(631) 423-8212","Suffolk","Dentist","Y","N","N","N","POINT (-73.415539 40.871218)"
"59023704","VINIERIS ELENI DMD",,"10 RYE RIDGE PLAZA","SUITE 212","RYE BROOK","NY","10573","(914) 253-8020","Westchester","Dentist","Y","N","N","N","POINT (-73.675373 41.013901)"
"14021353","LAROSA MICHAEL DDS",,"1050 FRENCH RD",,"CHEEKTOWAGA","NY","142271933","(716) 668-8555","Erie","Dentist","Y","N","N","N","POINT (-78.756605 42.884562)"
"01023405","WHERE SMILES GROW","DECKER JASON DDS","250 DELAWARE AVENUE","SUITE 201","DELMAR","NY","12054","(518) 785-3911","Albany","Dentist","Y","N","N","N","POINT (-73.848428 42.612026)"
"55023259","MEDICAL ASSOC OF THE HUDSON VALLEY","MOSS CRAIG MD","360 WASHINGTON AVENUE",,"KINGSTON","NY","12401","(845) 338-7140","Ulster","Physician","Y","N","N","N","POINT (-74.029167 41.935005)"
"06023302","NEW YORK VETERINARY SERVICES","SARAH BLACK","DBA LAKESIDE VETERINARY MEDICINE","976 FAIRMOUNT AVENUE","JAMESTOWN","NY","14701","(716) 708-1010","Chautauqua","Veterinarian","Y","N","N","N","POINT (-79.250031 42.088748)"
"37005662","SUNY COLLEGE AT OSWEGO","BRUCE W.  ZELLAR","294 SHINEMAN   CENTER",,"OSWEGO","NY","13126","(315) 312-2682","Oswego","Educational or R&D","Y","N","N","N","POINT (-76.474421 43.440456)"
"59024043","WHITE PLAINS VETERINARY HOSPITAL PLLC","HWAN LEE","114 SOUTH KENSICO AVE","SUITE B","WHITE PLAINS","NY","10601","(914) 946-0558","Westchester","Veterinarian","Y","N","N","N","POINT (-73.764824 41.032718)"
"32023109","ROME ANIMAL HOSPITAL","KIMBERLEY GRANT","6161 LAMPHEAR ROAD",,"ROME","NY","13440","(315) 337-1470","Oneida","Veterinarian","Y","N","N","N","POINT (-75.454665 43.214717)"
"14023491","WINDSONG RADIOLOGY GROUP AT HAMBURG","LAHR, PATRICK  MD","4855 CAMP ROAD",,"HAMBURG","NY","14075","(716) 631-2500","Erie","Physician","Y","N","Y","Y","POINT (-78.83641 42.727748)"
"59023678","HUDSON DENTAL CARE","SOPHIA DYAKIV, DDS","75 COOLEY STREET","SUITE 5","PLEASANTVILLE","NY","10570","(914) 495-3064","Westchester","Dentist","Y","N","N","N","POINT (-73.789107 41.131526)"
"93000118","TRUSTEES OF COLUMBIA UNIVERSITY","SOFFING, MARK R","722 W 168TH STREET LEVEL B","ATT: MARK SOFFING","NEW YORK","NY","10032","(212) 795-1320","NYC (New York)","Commercial","Y","N","N","N","POINT (-73.942124 40.838832)"
"45023032","SARATOGA COUNTY ORAL & MAXILLOFACIAL","BULFORD LIONEL A DDS","4 CARE LANE",,"SARATOGA SPRINGS","NY","12866","(518) 583-4497","Saratoga","Dentist","Y","N","N","N","POINT (-73.759248 43.07772)"
"47022969","MIDDLEBURGH SBHC - HIGH SCHOOL","RANDY PARKHURST, DMD","291 MAIN STREET","PO BOX 850","MIDDLEBURGH","NY","12122","(518) 827-3793","Schoharie","Dentist","Y","N","N","N","POINT (-74.309229 42.544091)"
"31023129","ASPEN DENTAL MANAGEMENT, INC.",,"281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(716) 433-3311","Niagara","Dentist","Y","N","N","N","POINT (-76.054431 43.082222)"
"59023896","LEVY JOEL F DDS",,"2039 PALMER AVENUE","SUITE 101","LARCHMONT","NY","10538","(914) 834-9534","Westchester","Dentist","Y","N","N","N","POINT (-73.756566 40.935552)"
"43023314","WYETH RESEARCH, DBA  PFIZER, INC","DENNIS QUINN, RSO","BUILDING 200/2011","401 N MIDDLETOWN RD","PEARL RIVER","NY","10965","(845) 891-5761","Rockland","Educational or R&D","Y","N","N","N","POINT (-74.014437 41.062283)"
"59023389","AMBULATORY SURGERY CTR OF WESTCHESTER","CHEN, JOHN, MD","34 S BEDFORD ROAD 2ND FLOOR",,"MT KISCO","NY","10549","(914) 242-6785","Westchester","Other","Y","N","N","N","POINT (-73.723793 41.20157)"
"13023463","NORTHEAST IMPLANT & ORAL SURGERY","CUOMO CHRISTOPHER DDS MD","43 LAGRANGE AVENUE",,"POUGHKEEPSIE","NY","12603","(845) 552-2900","Dutchess","Dentist","Y","N","N","N","POINT (-73.875108 41.676409)"
"13011827","FAMILY DENTAL CENTER","MICHAEL W. RITZ, DDS","10 IBM RD","SUITES C&D","POUGHKEEPSIE","NY","12601","(845) 463-9300","Dutchess","Dentist","Y","N","N","N","POINT (-73.916509 41.701885)"
"29022072","DENTAL ASSOCIATES KIDS","SIMON CHEIRIF DDS","250 SOUTH SERVICE ROAD","SUITE B150","ROSLYN HEIGHTS","NY","115772124","(516) 625-3806","Nassau","Dentist","Y","N","N","N","POINT (-73.650309 40.777761)"
"93000101","EASTERN NATIONWIDE SUPPLY INC","KIM FATIMA","1261 BROADWAY","SUITE 701","NEW YORK","NY","10001","(212) 239-0506","NYC (New York)","Commercial","Y","N","N","N","POINT (-73.996575 40.750166)"
"43023266","NORTH EAST ORTHOPEDICS & SPORTS MEDICI","MEDICI MARK MD","2 CROSFIELD AVE","SUITE 422","WEST NYACK","NY","10994","(845) 358-1000","Rockland","Physician","Y","N","N","N","POINT (-73.974307 41.09763)"
"14011235","GOLDSTEIN DAVID M DDS",,"1259 CLEVELAND DRIVE",,"CHEEKTOWAGA","NY","14225","(716) 635-4720","Erie","Dentist","Y","N","N","N","POINT (-78.7594 42.928)"
"14023576","METALICO BUFFALO INC","BUCKI JAMES T","127 FILLMORE AVE",,"BUFFALO","NY","14210","(716) 823-3788","Erie","Commercial","Y","N","N","N","POINT (-78.828258 42.865037)"
"97000006","DON JON MARINE CO INC","WITTE JAMES","2453 ARTHUR KILL ROAD",,"STATEN ISLAND","NY","10309","(718) 984-4100","NYC (Richmond)","Commercial","Y","N","N","N","POINT (-74.215396 40.532063)"
"43023431","CHO TINA K DDS",,"2 OMNI COURT",,"NEW CITY","NY","10956","(845) 634-5925","Rockland","Dentist","Y","N","N","N","POINT (-73.995074 41.15036)"
"51024345","BAYPORT VETERINARY HOSPITAL","WHEAT DEBORAH DVM","973 MONTAUK HWY",,"BAYPORT","NY","11705","(631) 868-7464","Suffolk","Veterinarian","Y","N","N","N","POINT (-73.05358 40.747853)"
"35023395","ROSETON GENERATING LLC","DOYLE JULIANA","992 RIVER ROAD",,"NEWBURGH","NY","12550","(845) 563-4986","Orange","Commercial","Y","N","N","N","POINT (-74.046775 41.529205)"
"29024504","KALIMAN  ORTHODONTIST","MICHAEL KALIMIAN","200 MIDDLE NECK ROAD",,"GREAT NECK","NY","11021","(516) 439-4992","Nassau","Dentist","Y","N","N","N","POINT (-73.727508 40.787016)"
"51024321","HUDSON RIVER HEALTHCARE @ AMITYVILLE","HAMES CLIFFORD DDS","1080 SUNRISE HIGHWAY",,"AMITYVILLE","NY","11701","(631) 716-9026","Suffolk","Dentist","Y","N","N","N","POINT (-73.414186 40.686478)"
