"license_number","npi_number","agency_name","dba","address","city","state","zip_code","region","license_date","registration_status","submission_date"
"1059L001","1265742027","ULTIMATE SERVICES FOR YOU, INC.","ULTIMATE SERVICES FOR YOU, INC.","1506 SHEEPSHEAD BAY ROAD","BROOKLYN","NY","11235-3818","MARO-NYC","05/29/2007","true","11/24/2020"
"1063L001","1972560365","ENS HEALTH CARE MANAGEMENT, LLC","INTERIM HEALTHCARE OF THE CAPITAL REGION","1735 CENTRAL AVENUE","ALBANY","NY","12205-6705","CDRO","01/18/2002","true","12/03/2020"
"1063L002","1972560365","ENS HEALTH CARE MANAGEMENT, LLC","INTERIM HEALTHCARE OF THE CAPITAL REGION","99 RIDGE STREET","GLENS FALLS","NY","12804","CDRO","01/18/2002","true","12/03/2020"
"1063L003","1972560365","ENS HEALTH CARE MANAGEMENT, LLC","INTERIM HEALTHCARE OF THE CAPITAL REGION","99 RIDGE STREET","GLENS FALLS","NY","12801","CDRO","11/27/2006","true","12/03/2020"
"1063L004","1972560365","ENS HEALTH CARE MANAGEMENT, LLC","INTERIM HEALTHCARE OF THE CAPITAL REGION","1735 CENTRAL AVENUE","ALBANY","NY","12205","CDRO","01/16/2009","true","12/03/2020"
"1064L001","1003953803","HOME HEALTH CARE SERVICES OF NEW YORK INC.","HCS","6520 UTRECHT AVENUE","BROOKLYN","NY","11219","MARO-NYC","09/15/2003","true","12/21/2020"
"1067L001",,"INTREPID OF NEW YORK, INC.","INTREPID USA HEALTHCARE SERVICES","3939 MERRICK ROAD","SEAFORD","NY","11783-2823","MARO-LI","09/28/2001","false",
"1068L001","1093998072","GOODCARE HOME HEALTH SERVICES, INC.","GOODCARE HOME HEALTH SERVICES","1330 NIAGARA FALLS BOULEVARD","TONAWANDA","NY","14150-8900","WRO-B","08/11/2003","true","11/25/2020"
"1069L001","1477760965","INFUSION HEALTHCARE, LLC","INFUSION HEALTHCARE, LLC","317 NASSAU BOULEVARD","GARDEN CITY","NY","11530-5313","MARO-LI","09/22/2004","true","12/15/2020"
"1071L001","1699984724","FRIENDLY HOME CARE INC.","FRIENDLY HOME CARE INC.","2000-2002 CONEY ISLAND AVENUE","BROOKLYN","NY","11223","MARO-NYC","02/22/2006","true","12/16/2020"
"1077L001","1588878763","MILESTONES IN HOME CARE INC.","MILESTONES IN HOME CARE INC.","24 ROBERTS STREET","FARMINGDALE","NY","11735-5042","MARO-LI","11/20/2003","true","12/30/2020"
"1084L001","1386751162","ACCENTCARE OF NEW YORK, INC.","ACCENTCARE OF NEW YORK, INC.","27 MAIN STREET","YONKERS","NY","10701","MARO-NR","03/01/2002","true","12/30/2020"
"1084L002","1386751162","ACCENTCARE OF NEW YORK, INC.","ACCENTCARE OF NEW YORK, INC.","695 DUTCHESS TURNPIKE","POUGHKEEPSIE","NY","12603-6443","MARO-NR","10/27/2004","true","12/30/2020"
"1084L003","1386751162","ACCENTCARE OF NEW YORK, INC.","ACCENTCARE OF NEW YORK, INC.","1601 BRONXDALE AVENUE","BRONX","NY","10462","MARO-NYC","10/27/2004","true","12/30/2020"
"1086L001","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","4 NEW YORK PLAZA","NEW YORK","NY","10004","MARO-NYC","03/15/2002","true","12/30/2020"
"1086L003","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","2510 WESTCHESTER AVENUE","BRONX","NY","10461","MARO-NYC","03/15/2002","true","12/30/2020"
"1086L004","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","ONE WHITEHALL STREET","NEW YORK","NY","10004","MARO-NYC","03/15/2002","true","12/30/2020"
"1086L005","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","42 BROADWAY","NEW YORK","NY","10004-1643","MARO-NYC","03/15/2002","true","12/30/2020"
"1086L007","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","1285 CORPORATE PARK","WAPPINGERS FALLS","NY","12590","MARO-NR","03/15/2002","true","12/30/2020"
"1086L008","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","3075 VETERANS MEMORIAL HIGHWAY","RONKONKOMA","NY","11779","MARO-LI","03/15/2002","true","12/30/2020"
"1086L013","1720151046","PREMIER HOME HEALTH CARE SERVICES, INC.","PREMIER HOME HEALTH CARE SERVICES, INC.","900 MERCHANTS CONCOURSE","WESTBURY","NY","11590","MARO-LI","02/13/2012","true","12/30/2020"
"1089L001",,"NURSECORE MANAGEMENT SERVICES-NEW YORK, L.L.C.","NURSECORE OF ALBANY","1218 CENTRAL AVENUE","ALBANY","NY","12205-5329","CDRO","03/10/2003","true","01/13/2021"
"1089L002",,"NURSECORE MANAGEMENT SERVICES-NEW YORK, L.L.C.","NURSECORE OF SYRACUSE","2301 TEALL AVE","SYRACUSE","NY","13206-2451","CNYRO","07/11/2003","true","01/13/2021"
"1090L001","1023210184","WINDS OF AGAPE, INC.","WINDS OF AGAPE HOME CARE AGENCY","1414 GRANT BOULEVARD","SYRACUSE","NY","13208-3012","CNYRO","09/12/2002","true","12/24/2020"
"1095L001","1609998681","WOODHAVEN ADULT HOME LLC","WOODHAVEN ASSISTED LIVING PROGRAM","1360 ROUTE 112","PORT JEFFERSON STATION","NY","11776-3078","MARO-LI","06/20/2003","true","12/31/2020"
"1100L001",,"AMERICAN MEDICAL, INC.","AMERICAN MEDICAL MANAGEMENT OF NEW YORK","260 MIDDLE COUNTRY RD","SELDEN","NY","11784-2570","MARO-LI","07/06/2004","true","12/30/2020"
"1103L001",,"BROOKVILLE HOME CARE, LLC","BROOKVILLE HOME CARE, LLC","150 SOUTH STREET","OYSTER BAY","NY","11771","MARO-LI","01/27/2014","true","12/30/2020"
"1107L001",,"AT HOME CARE PARTNERS, INCORPORATED","AT HOME CARE PARTNERS, INCORPORATED","25 ELM STREET","ONEONTA","NY","13820-2562","CDRO","01/02/2004","true","12/22/2020"
"1107L002","1033754494","AT HOME CARE PARTNERS, INCORPORATED","AT HOME CARE PARTNERS, INCORPORATED","25 ELM STREET","ONEONTA","NY","13820","CDRO","06/01/2011","true","12/22/2020"
"1115L001","1487931093","PALLIATIVE HOME CARE OF NIAGARA, INC.","LIBERTY HOME CARE","2424 NIAGARA FALLS BOULEVARD","NIAGARA FALLS","NY","14304","WRO-B","11/21/2002","true","12/31/2020"
"1116L001","1730251307","FULTON COUNTY","FULTON COUNTY PUBLIC HEALTH","2714 STATE HWY 29","JOHNSTOWN","NY","12095-0415","CDRO","12/11/2002","true","12/26/2020"
"1121L001","1164533543","MAXIM OF NEW YORK, LLC","MAXIM OF NEW YORK, LLC","777 WESTCHESTER AVENUE","WHITE PLAINS","NY","10604","MARO-NR","07/29/2002","true","12/31/2020"
"1121L002","1639280100","MAXIM OF NEW YORK, LLC","MAXIM OF NEW YORK, LLC","1011 WEST GENESEE STREET","SYRACUSE","NY","13204","CNYRO","03/03/2004","true","12/31/2020"
"1121L003","1265543706","MAXIM OF NEW YORK, LLC","MAXIM OF NEW YORK, LLC","150 STATE STREET","ROCHESTER","NY","14614","WRO-R","03/31/2004","true","12/31/2020"
"1121L004","1548371065","MAXIM OF NEW YORK, LLC","MAXIM OF NEW YORK, LLC","500 SENECA STREET","BUFFALO","NY","14204","WRO-B","03/31/2004","true","12/31/2020"
"1121L005","1982715496","MAXIM OF NEW YORK, LLC","MAXIM OF NEW YORK, LLC","159 WOLF ROAD","ALBANY","NY","12205","CDRO","04/07/2004","true","12/31/2020"
"1121L006","1750493706","MAXIM OF NEW YORK, LLC","MAXIM OF NEW YORK, LLC","900 MERCHANTS CONCOURSE","WESTBURY","NY","11590","MARO-LI","06/04/2004","true","12/31/2020"
"1122L001","1881719078","ETIENNE HOME CARE SERVICES, INC.","ETIENNE HOME CARE SERVICES, INC.","2920A CORTELYOU ROAD","BROOKLYN","NY","11226-6313","MARO-NYC","07/24/2006","true","12/28/2020"
"1124L001","1063535425","GLOBAL CARE OF NEW YORK INC.","GLOBAL CARE OF NEW YORK INC.","189-15 JAMAICA AVENUE","HOLLIS","NY","11423","MARO-NYC","04/24/2006","true","12/30/2020"
"1127L001","1700061876","BETHANY L. SHENE","SHENE NURSING SERVICE","66 NEWTOWN LANE","EAST HAMPTON","NY","11937","MARO-LI","11/29/2004","true","12/04/2020"
"1132L001","1174668149","VERDUN HOME HEALTH CARE, INC.","VERDUN HOME HEALTH CARE, INC.","232-14 MERRICK BOULEVARD","LAURELTON","NY","11413","MARO-NYC","12/01/2003","true","12/21/2020"
"1134L001","1043372360","JAN AND BEV'S HOME CARE, INC.","JAN AND BEV'S HOME CARE, INC.","102 NORTH MAIN STREET","WELLSVILLE","NY","14895-1250","WRO-B","08/09/2002","true","12/17/2020"
"1149L001","1790903136","BEST ISLAND CARE, INC.","BEST ISLAND CARE, INC.","50 CLINTON STREET","HEMPSTEAD","NY","11550","MARO-LI","09/29/2010","true","12/29/2020"
"1150A001",,"SURFSIDE MANOR HOME FOR ADULTS LLHCSA, LLC","SURFSIDE MANOR HOME FOR ADULTS LLHCSA, LLC","214 BEACH 96TH STREET","ROCKAWAY","NY","11693-1392","MARO-NYC","07/01/2003","false",
"1150L001",,"SURFSIDE MANOR HOME FOR ADULTS LHCSA, LLC","EXTRACARE HOME CARE AGENCY","214 BEACH 96TH STREET","ROCKAWAY BEACH","NY","11693-1392","MARO-NYC","07/01/2003","false",
"1151L001",,"WE CARE STAFFING, INC.","WE CARE STAFFING, INC.","1300 VETERANS MEMORIAL HIGHWAY","HAUPPAUGE","NY","11788-3076","MARO-LI","06/07/2006","false",
"1154L001","1861696510","COMFORT MEASURES, INC.","COMFORT MEASURES, INC.","10 ESQUIRE ROAD","NEW CITY","NY","10956","MARO-NR","02/09/2007","true","12/31/2020"
"1155L001",,"AHG OF NEW YORK, INC.","ACCREDO","125 CLEARBROOK ROAD","ELMSFORD","NY","10523","MARO-NR","10/18/2005","true","12/31/2020"
"1155L002",,"AHG OF NEW YORK, INC.","ACCREDO","172 RIDGE STREET, SUITE  A-1","GLENS FALLS","NY","12801","CDRO","10/18/2005","true","12/31/2020"
"1155L004",,"AHG OF NEW YORK, INC.","ACCREDO","143-30 38TH AVENUE","FLUSHING","NY","11354","MARO-NYC","10/18/2005","true","12/31/2020"
"1155L005",,"AHG OF NEW YORK, INC.","ACCREDO","625 PANORAMA TRAIL","ROCHESTER","NY","14625","WRO-R","07/21/2011","true","12/31/2020"
"1157L001","1164645222","BESURE HOME HEALTH SERVICES AGENCY, INC.","BESURE HOME HEALTH SERVICES AGENCY, INC.","736 ALLERTON AVENUE","BRONX","NY","10467","MARO-NYC","03/06/2006","true","04/07/2021"
"1161L001",,"S&L HEALTH CONSULTANTS INC.","S & L HOME HEALTH CARE AGENCY","619 EAST 79TH STREET","BROOKLYN","NY","11236-3309","MARO-NYC","01/12/2007","false",
"1162L001",,"NASSAU COUNTY","NASSAU COUNTY DEPARTMENT OF HEALTH","200 COUNTY SEAT DRIVE","MINEOLA","NY","11501","MARO-LI","03/10/2011","true","12/31/2020"
"1165L001","1700075173","DOROTHY GUOBADIA","CONCERN HOME CARE","145-11 JAMAICA AVE","JAMAICA","NY","11435-3625","MARO-NYC","06/21/2005","true","01/01/2021"
"1168L001",,"TRI-COUNTY HOME NURSING SERVICES, INC.","TRI-COUNTY HOME NURSING SERVICES, INC.","1065 OLD COUNTRY RD.","WESTBURY","NY","11590-5642","MARO-LI","02/19/2003","false",
"1168L002",,"TRI-COUNTY HOME NURSING SERVICES, INC.","TRI-COUNTY HOME NURSING SERVICES, INC.","3680 ROUTE 112","CORAM","NY","11727","MARO-LI","08/20/2009","false",
"1169L001","1760667182","JSP. LIFE AGENCY INC.","JSP. LIFE AGENCY INC.","3699 BAINBRIDGE AVENUE","BRONX","NY","10467","MARO-NYC","07/27/2005","true","12/31/2020"
"1170L001","1295842508","ALLIANCE FOR HEALTH, INC.","ALLIANCE FOR HEALTH, INC.","105 COURT STREET","BROOKLYN","NY","11201","MARO-NYC","12/16/2002","true","12/30/2020"
"1177L001",,"ST. NICKS ALLIANCE CORP.","ST. NICKS ALLIANCE CORP.","2 KINGSLAND AVENUE","BROOKLYN","NY","11211-2706","MARO-NYC","01/18/2008","true","12/30/2020"
"1178L001","1308903158","SPRINGVILLE PHARMACY INFUSION THERAPY, INC.","OPTION CARE","40 CENTRE DRIVE","ORCHARD PARK","NY","14127-4100","WRO-B","05/13/2003","true","12/29/2020"
"1178L002","1306903158","SPRINGVILLE PHARMACY INFUSION THERAPY, INC.","OPTION CARE","900 JEFFERSON ROAD","ROCHESTER","NY","14623","WRO-R","06/06/2012","true","12/30/2020"
"1179L001","1528286150","MJ-MC HOME HEALTH CARE AGENCY, INC.","MJ-MC HOME HEALTH CARE AGENCY, INC.","545 EIGHTH AVENUE","NEW YORK","NY","10018","MARO-NYC","07/28/2006","true","11/25/2020"
"1183L001",,"MERMAID MANOR HOME FOR ADULTS, LLC","MERMAID MANOR HOME FOR ADULTS LHCSA","3602 MERMAID AVE","BROOKLYN","NY","11224-1597","MARO-NYC","04/23/2004","true","12/22/2020"
"1186L001","1205298551","PARAMOUNT SECURITY BUREAU, INC.","RELIANCE HOME SENIOR SERVICES","61-43 186TH STREET","FRESH MEADOWS","NY","11365","MARO-NYC","11/27/2006","true","12/29/2020"
"1190L001","1730278409","PARKSHORE HOME HEALTH CARE LLC","RENAISSANCE HOME HEALTH CARE","267 DOUGLASS STREET","BROOKLYN","NY","11217","MARO-NYC","11/22/2004","true","12/21/2020"
"1190L003","1730278409","PARKSHORE HOME HEALTH CARE LLC","RENAISSANCE HOME HEALTH CARE","267 DOUGLASS STREET","BROOKLYN","NY","11217","MARO-NYC","03/17/2015","true","12/21/2020"
"1192L001","1457562811","S & A UNIFIED HOME CARE, INC.","S & A UNIFIED HOME CARE, INC.","2729 CONEY ISLAND AVENUE","BROOKLYN","NY","11235","MARO-NYC","02/16/2007","true","12/29/2020"
"1193L001",,"JEWISH HOME OF CENTRAL NEW YORK, INC.","MENORAH PARK HOME CARE AGENCY","1401 EAST GENESEE STREET","SYRACUSE","NY","13214","CNYRO","03/08/2004","true","12/31/2020"
"1194L001",,"WAGNER NURSING & MEDICAL PERSONNEL AGENCY, INC.","WAGNER HOME CARE AGENCY","3631 GREYSTONE AVENUE","BRONX","NY","10463-2045","MARO-NYC","07/07/2003","true","12/18/2020"
"1196L001","1306903158","CRITICAL CARE SYSTEMS OF NEW YORK, INC.","OPTION CARE","1000 SEVENTH NORTH STREET","LIVERPOOL","NY","13088","CNYRO","05/30/2003","true","12/31/2020"
"1197L001","1063635142","ST. MARY'S COMMUNITY CARE PROFESSIONALS CORP.","ST. MARY'S COMMUNITY CARE PROFESSIONALS CORP.","29-01 216TH STREET","BAYSIDE","NY","11360","MARO-NYC","01/24/2005","true","12/18/2020"
"1197L002","1063635142","ST. MARY'S COMMUNITY CARE PROFESSIONALS CORP.","ST. MARY'S COMMUNITY CARE PROFESSIONALS CORP.","5 DAKOTA DRIVE","NEW HYDE PARK","NY","11042","MARO-LI","08/14/2007","true","12/18/2020"
"1199L001",,"EUROPEAN EXPERT CARE AGENCY, INC.","EUROPEAN EXPERT CARE AGENCY, INC.","110 NORMAN AVENUE","BROOKLYN","NY","11222-2916","MARO-NYC","01/01/2003","true","12/28/2020"
"1202L001","1639298474","INDEPENDENT NURSING CARE, L.L.C.","INDEPENDENT NURSING CARE, L.L.C.","1038 DAVIS ROAD","WEST FALLS","NY","14170-0489","WRO-B","01/01/2004","true","12/30/2020"
"1212L002",,"SERENITY HOMECARE, INC.","SERENITY HOMECARE, INC.","10 ASSEMBLY DRIVE","MENDON","NY","14506","WRO-R","02/04/2004","true","12/09/2020"
"1214L001","1396157616","UNIVERSAL HEALTH CARE, LLC","AT YOUR SIDE HOME CARE SERVICES","100-04 DITMARS BOULEVARD","EAST ELMHURST","NY","11369","MARO-NYC","12/20/2007","true","12/29/2020"
"1216L001",,"FORME HOME CARE, INC.","FORME HOME CARE, INC.","1075 CENTRAL PARK AVENUE","SCARSDALE","NY","10583-3242","MARO-NR","05/01/2007","false",
"1220L001","1912902610","SENIOR CARE CONNECTION, INC.","EDDY SENIOR CARE","1938 CURRY ROAD","SCHENECTADY","NY","12303","CDRO","01/02/2004","true","12/30/2020"
"1222L001","1255447942","WELCOME CARE, INC.","WELCOME CARE, INC.","1090  CONEY ISLAND AVENUE","BROOKLYN","NY","11230","MARO-NYC","04/15/2003","true","12/30/2020"
"1225L001",,"EUROPEAN EXPERT CARE AGENCY II, INC.","EUROPEAN EXPERT CARE AGENCY II, INC.","1927 NEW YORK AVENUE","HUNTINGTON STATION","NY","11746-2909","MARO-LI","10/26/2007","false",
"1230L001",,"MS. TERRY DARBY","DARBY'S HOME HEALTH CARE SERVICES","120 EAST MAIN STREET","PATCHOGUE","NY","11772","MARO-LI","08/03/2007","true","06/04/2021"
"1231L001","1194942086","REAL CARE, INC.","REAL CARE, INC.","2625 EAST 14TH STREET","BROOKLYN","NY","11235","MARO-NYC","06/15/2006","true","12/30/2020"
"1239L001","1497852875","SENECA COUNTY","SENECA COUNTY DEPARTMENT OF HEATLH","31 THURBER DRIVE","WATERLOO","NY","13165-1600","WRO-R","06/18/2004","true","05/14/2021"
"1245L001","1629034939","HIRAM LICENSED HOME CARE COMPANY","ACACIA LICENSED HOME CARE COMPANY","2150 BLEECKER ST","UTICA","NY","13501-1738","CNYRO","06/09/2004","true","12/23/2020"
"1253L001","1174715734","EVADNE DUNKEZ","DUNKEZ PRIVATE HOME CARE","739 NEREID AVE","BRONX","NY","10466-1209","MARO-NYC","03/30/2006","true","12/24/2020"
"1259L001","1750524070","CRITICAL HEALTH CARE REGISTERED NURSING SERVS PC","CRITICAL HEALTH CARE REGISTERED NURSING SERVICES P.C.","640 BELLE TERRE ROAD","PORT JEFFERSON","NY","11777","MARO-LI","08/16/2005","true","03/17/2021"
"1260L001",,"MARINELLA'S ANGELS, LLC","MARINELLA'S ANGELS, LLC","52 MAIN ST","DOBBS FERRY","NY","10522-2112","MARO-NR","08/20/2007","true","12/30/2020"
"1268L001","1720270291","AMERICAN CHORE SERVICES INC.","CITY CHOICE HOME CARE SERVICES","2719 CONEY ISLAND AVENUE","BROOKLYN","NY","11235","MARO-NYC","10/18/2005","true","12/08/2020"
"1272L001",,"UNIQUE CARE LTD.","SELECT CARE","220 EAST 23RD STREET","NEW YORK","NY","10010","MARO-NYC","02/23/2011","true","12/22/2020"
"1273L001",,"ADVANCED MONITORED CAREGIVING, INC.","ADVANCED MONITORED CAREGIVING, INC.","111 JOHN ST","NEW YORK","NY","10038","MARO-NYC","04/07/2006","true","12/30/2020"
"1277L001",,"MAUREEN NESBITT, RN","NESBITT'S HOME CARE","28 N COUNTRY ROAD","MOUNT SINAI","NY","11766-1518","MARO-LI","07/12/2005","false",
"1279L001","1194848853","AT HOME SOLUTIONS, LLC","AT HOME SOLUTIONS, LLC","11102 JAMAICA AVE","RICHMOND HILL","NY","11418-2322","MARO-NYC","03/26/2006","true","03/25/2021"
"1280L001","1457531576","LIVING LIFE HOME CARE, INC.","COMFORT KEEPERS #512","32 NORTH DIVISION ST","PEEKSKILL","NY","10566","MARO-NR","11/30/2006","true","12/28/2020"
"1282L001",,"HOME CARE ASSOCIATES, INC.","HOME INSTEAD SENIOR CARE","400 E 56TH ST","NEW YORK","NY","10022","MARO-NYC","07/28/2005","true","12/31/2020"
"1283L001",,"NIKAO ENTERPRISES, INC.","COMFORT KEEPERS #459","6 GREEN ST","FLORAL PARK","NY","11001-3602","MARO-LI","11/28/2007","true","12/16/2020"
"1284L001","1629357629","PARENT CARE HOME CARE, LLC","PARENT CARE HOME CARE, LLC","293 PENN ST","BROOKLYN","NY","11211-6119","MARO-NYC","03/30/2007","true","12/31/2020"
"1287L001","1396882684","SCHENECTADY COUNTY","SCHENECTADY COUNTY PUBLIC HEALTH SERVICES LHCSA","107 NOTT TER","SCHENECTADY","NY","12308-3170","CDRO","04/21/2005","true","01/04/2021"
"1288A001","1457438863","PINEVIEW COMMONS, LLC","PINEVIEW COMMONS LIMITED LHCSA","201 SOUTH MELCHER STREET","JOHNSTOWN","NY","12095-2830","CDRO","05/13/2005","true","12/28/2020"
"1288L001","1457438863","PINEVIEW COMMONS, LLC","PINEVIEW COMMONS ALP","201 SOUTH MELCHER STREET","JOHNSTOWN","NY","12095-2830","CDRO","05/13/2005","true","12/28/2020"
"1289L001",,"MARCHAND MANOR, LLC","MARCHAND MANOR","121 MAIN ST ROUTE 10N","SHARON SPRINGS","NY","13459","CDRO","11/15/2010","true","12/31/2020"
"1291L001","1790813350","EFC OF NEW YORK, INC.","STAR MULTI CARE SERVICES","115 BRAOD HOLLOW RD","MELVILLE","NY","11747","MARO-LI","08/28/2006","true","12/29/2020"
"1295L001",,"HOMEFIRST LHCSA, INC.","METROPOLITAN JEWISH LHCSA","6323 SEVENTH AVENUE","BROOKLYN","NY","11220-4701","MARO-NYC","09/27/2007","true","12/16/2020"
"1295L002",,"HOMEFIRST LHCSA, INC.","METROPOLITAN JEWISH LHCSA","3000 HEMPSTEAD TURNPIKE","LEVITTOWN","NY","11756","MARO-LI","05/13/2013","true","12/16/2020"
"1305L001","1962786780","SUSQUEHANNA HOME HEALTH CARE AGENCY, LLC","SUSQUEHANNA HOME HEALTH CARE AGENCY, LLC","282 RIVERSIDE DRIVE","JOHNSON CITY","NY","13790-2727","CNYRO","06/24/2011","true","12/31/2020"
"1306L001","1891092649","ATTENDING HOME CARE SERVICES, LLC","ATTENDING HOME CARE SERVICES, LLC","15 OCEAN AVENUE","BROOKLYN","NY","11225","MARO-NYC","02/28/2006","true","12/29/2020"
"1312L001",,"SENIOR SOLUTIONS WORLDWIDE, INC.","WESLEY SENIOR SOLUTIONS","396 LOUDEN ROAD","SARATOGA SPRINGS","NY","12866","CDRO","12/09/2008","true","11/30/2020"
"1313L001",,"ADL SENIOR CHOICE, INC.","ADL SENIOR CHOICE, INC.","63-04 BROADWAY","WOODSIDE","NY","11377-2156","MARO-NYC","08/13/2007","false",
"1315L001",,"FREEDOM HEALTHCARE, LLC","FREEDOM ELDERCARE","312 WEST 36TH STREET","NEW YORK","NY","10018-6436","MARO-NYC","07/01/2008","false",
"1316L001","1841476009","INFINITI HOME CARE, INC.","CONTINENTAL HOME CARE","116-55 QUEENS BOULEVARD","FOREST HILLS","NY","11375","MARO-NYC","12/21/2006","true","12/31/2020"
"1319L001","1265498984","INFUSION HEALTHCARE, LLC","INFUSION HEALTHCARE, LLC","178 INDUSTRIAL LOOP","STATEN ISLAND","NY","10309-1113","MARO-NYC","03/29/2005","true","12/15/2020"
"1322L001","1750694030","VIC HOME HEALTH CARE SERVICES, INC.","VIC HOME HEALTH CARE SERVICES, INC.","71 NORTH FRANKLIN STREET","HEMPSTEAD","NY","11550","MARO-LI","07/31/2009","true","12/28/2020"
"1330L001","1366674525","LONG ISLAND HEALTH CARE, LLC","LONG ISLAND HEALTH CARE, LLC","99 TULIP AVENUE","FLORAL PARK","NY","11001","MARO-LI","10/01/2005","true","12/11/2020"
"1330L002","1366674525","LONG ISLAND HEALTH CARE, LLC","LONG ISLAND HEALTH CARE, LLC","270-01 HILLSIDE AVENUE","NEW HYDE PARK","NY","11040","MARO-NYC","05/09/2012","true","12/11/2020"
"1331L001",,"MMAGLIORE, INC.","ALL YOU NEED HOMECARE AGENCY","2425 GRAND AVENUE","BALDWIN","NY","11510-3219","MARO-LI","12/07/2007","false",
"1332L001",,"HEART TO HEART HOME CARE, INC.","HEART TO HEART HOME CARE","395 PEARL STREET","BROOKLYN","NY","11201-5138","MARO-NYC","11/09/2006","true","12/30/2020"
"1332L002",,"HEART TO HEART HOME CARE, INC.","HEART TO HEART HOME CARE","2488 GRAND CONCOURSE","BRONX","NY","10458-5203","MARO-NYC","12/19/2007","true","12/30/2020"
"1340L001",,"CONCEPT HOME CARE INC.","GOLDEN APPLE HOMECARE","3924 EAST TREMONT AVENUE","BRONX","NY","10465-2900","MARO-NYC","07/17/2007","false",
"1343L001","1073679205","FADMO HEALTH AND HOME CARE AGENCY, INC","FADMO HEALTH AND HOME CARE AGENCY, INC.","194 TARGEE STREET","STATEN ISLAND","NY","10304","MARO-NYC","11/03/2006","true","12/30/2020"
"1343L002","1073679205","FADMO HEALTH AND HOME CARE AGENCY, INC","FADMO HEALTH AND HOME CARE AGENCY, INC","2574 FRISBY AVENUE","BRONX","NY","10461","MARO-NYC","10/03/2016","true","12/30/2020"
"1345L001",,"PROMEDEX, INC.","PROMEDEX, INC.","1115 OCEAN PARKWAY","BROOKLYN","NY","11230","MARO-NYC","05/07/2010","false",
"1347L001","1932362605","GRACE AND MERCY HOME CARE SERVICES, LLC","GRACE AND MERCY HOME CARE SERVICES, LLC","71-10D BEACH CHANNEL DRIVE","ARVERNE","NY","11692","MARO-NYC","01/27/2012","true","12/23/2020"
"1355L001",,"GUIDING LIGHT HOME CARE","GUIDING LIGHT HOME CARE","153-32 HILLSIDE AVENUE","JAMAICA","NY","11432-3322","MARO-NYC","11/17/2006","false",
"1357L001",,"DORWIN HOME CARE AGENCY, INC.","DORWIN HOME CARE AGENCY, INC.","88-69 195TH PLACE","HOLLIS","NY","11423-2028","MARO-NYC","01/28/2008","false",
"1358L001","1124459029","COMPASS HOME SERVICES, LLC","HOMEWATCH CAREGIVERS","5500 MAIN STREET","WILLIAMSVILLE","NY","14221-6737","WRO-B","04/20/2006","true","12/31/2020"
"1362L001","1558431379","HOMEMAKERS OF THE MOHAWK VALLEY, INC.","RELY HEALTH CARE SERVICES","1756 UNION STREET","SCHENECTADY","NY","12309-6314","CDRO","01/31/2005","true","12/18/2020"
"1363L001","1306858345","TRI-BOROUGH HOME CARE, LTD.","TRI-BOROUGH HOME CARE, LTD.","1414 UTICA AVENUE","BROOKLYN","NY","11203","MARO-NYC","12/01/2005","true","12/30/2020"
"1365L001","1578884755","A+ STAFFING, INC.","VISION HOMECARE SERVICES","271 NORTH AVENUE","NEW ROCHELLE","NY","10801","MARO-NR","05/09/2008","true","12/24/2020"
"1374L001",,"CARING ANGELS, INC.","INTERIM HEALTHCARE","67-07 ROOSEVELT AVENUE","WOODSIDE","NY","11377","MARO-NYC","05/07/2010","false",
"1382L001","1346408077","METROPOLITAN HOMECARE WAY INC.","METROPOLITAN HOMECARE WAY INC.","380 88TH STREET","BROOKLYN","NY","11209","MARO-NYC","01/30/2008","true","12/31/2020"
"1385L001","1841329737","ONEIDA COUNTY","ONEIDA COUNTY HEALTH DEPARTMENT","ADIRONDACK BLDG. 185 GENESSE STREET","UTICA","NY","13501-2939","CNYRO","07/05/2006","true","12/29/2020"
"1387L001",,"MOHAWK VALLEY HOME CARE, LLC","MOHAWK VALLEY HOME CARE, LLC","1650 CHAMPLIN AVENUE","UTICA","NY","13502","CNYRO","12/13/2005","true","12/14/2020"
"1388L001","1518259035","ASTRA HOME CARE, INC.","TRUE CARE","117 CHURCH AVENUE","BROOKLYN","NY","11218","MARO-NYC","12/29/2006","true","12/22/2020"
"1389L001","1770810863","ALIAH HOME CARE, INC.","ALIAH HOME CARE, INC.","98-04 ASTORIA BOULEVARD","FLUSHING","NY","11369","MARO-NYC","12/29/2006","true","12/29/2020"
"1390L001","1932309242","CLASSIC HOME CARE, INC.","CLASSIC HOME CARE, INC.","2655A WEBSTER AVENUE","BRONX","NY","10458","MARO-NYC","06/29/2007","true","11/25/2020"
