"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"16666-2017","2017","NATIONAL GUARD ASSOC OF WA","ngaw@ngaw.org","(253) 584-5411","PO Box 5144","Tacoma","WA","98430","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","40080","16666"
"62631-2022","2022","GEO Group, Inc.","jakkus@geogroup.com",,"4955 Technology Way","Boca Raton","FL","33431","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"62631"
"62888-2022","2022","Housing Development Consortium of Seattle-King County","hdc@housingconsortium.org","2066829541","1326 Fifth Ave","Seattle","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"62888"
"17199-2021","2021","WA TRUCKING ASSN","CRYSTAL@WATRUCKING.ORG","(253) 838-1650","2102 CARRIAGE DR SW BLDG F","OLYMPIA","WA","985021049","US","56000.04","15060","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","71060.04000000001","90412","17199"
"62923-2020","2020","Smokey Point Behavioral Hospital","msze@ushealthvest.com","2122435565","3955 156th Street NE","Marysville","WA","98271","US","30000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30000","77873","62923"
"63086-2021","2021","AIFS","Wgertz@aifs.com","2033995007","1 High Ridge Park","Stamford","CT","06905","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"63086"
"63086-2022","2022","AIFS","Wgertz@aifs.com","2033995007","1 High Ridge Park","Stamford","CT","06905","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"63086"
"63145-2020","2020","InterExchange, Inc.","clamonica-lunn@interexchange.org","2129240446","100 Wall Street","New York","NY","10005","US","5250","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5250","76187","63145"
"63254-2022","2022","International Bottled Water Association","jtoner@bottledwater.org","7036474616","1700 Diagonal Road","Alexandria","VA","22314","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"63254"
"63382-2022","2022","Zocdoc","ilyssa.meyer@zocdoc.com",,"568 Broadway","New York","NY","10012","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"63382"
"16666-2016","2016","NATIONAL GUARD ASSOC OF WA","ngaw@ngaw.org","(253) 584-5411","PO Box 5144","Tacoma","WA","98430","US","12499.98","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12499.98","29659","16666"
"16824-2019","2019","PUBLIC SCHOOL EMPLOYEES OF WA","acirjaliu@pseofwa.org","(253) 876-7444","PO BOX 798","AUBURN","WA","980710798","US","241081.93000000002","212450.78999999998","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","453532.72000000003","65101","16824"
"64473-2020","2020","City of Orting","slarson@cityoforting.org","3608932219","PO Box 489","Orting","WA","98360","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"64473"
"16824-2018","2018","PUBLIC SCHOOL EMPLOYEES OF WA","acirjaliu@pseofwa.org","(253) 876-7444","PO BOX 798","AUBURN","WA","980710798","US","124574.99","574004.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","698579.72","51652","16824"
"68640-2022","2022","Washington State Golf Association (dba Washington Golf)","tandrew@wagolf.org","2065261238","1010 S. 336th Street","Federal Way","WA","98003","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"68640"
"70795-2022","2022","Washington State Student Transportation Coalition","bobbie.hartman@firstgroup.com","513-419-2999","201 NE Park Plaza Drive","Vancouver","WA","98684","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"70795"
"16824-2017","2017","PUBLIC SCHOOL EMPLOYEES OF WA","acirjaliu@pseofwa.org","(253) 876-7444","PO BOX 798","AUBURN","WA","980710798","US","153871.87","18625.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","172497.45","40040","16824"
"16824-2016","2016","PUBLIC SCHOOL EMPLOYEES OF WA","acirjaliu@pseofwa.org","(253) 876-7444","PO BOX 798","AUBURN","WA","980710798","US","77924.54000000001","79218.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","157143.1","40037","16824"
"16835-2022","2022","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16835"
"71830-2022","2022","Equifax, Inc","vanessa.lugo@equifax.com","9162028187","1550 Peachtree St NE","Atlanta","GA","30309","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"71830"
"16835-2021","2021","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","195545.45","0","264500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","264500.00","84000.00","0.00","724545.45","89066","16835"
"16835-2020","2020","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","309227.27","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","353300.00","336000.00","0.00","662527.27","76835","16835"
"74028-2022","2022","Sumner-Bonney Lake School District","bang_parkinson@sumnersd.org",,"1202 Wood Avenue","Sumner","WA","98390","US","4000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000","90320","74028"
"16835-2019","2019","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","231000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","383000.00","0.00","0.00","614000","65088","16835"
"16835-2018","2018","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","252000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","600000.00","296000.00","0.00","852000","53161","16835"
"16835-2017","2017","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","244000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","239000.00","0.00","244000","42662","16835"
"74691-2022","2022","Continuum Care of Snohomish LLC","sstern@affinityhealthmanagement.com","5104999977","1000 SE Everett Mall Way","Everett","WA","98208","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"74691"
"16282-2016","2016","CITY OF FEDERAL WAY","ade.ariwoola@cityoffederalway.com",,"PO BOX 9718","FEDERAL WAY","WA","980639718","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16282"
"16282-2021","2021","CITY OF FEDERAL WAY","ade.ariwoola@cityoffederalway.com",,"PO BOX 9718","FEDERAL WAY","WA","980639718","US","65862.5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","65862.5","90477","16282"
"16282-2019","2019","CITY OF FEDERAL WAY","ade.ariwoola@cityoffederalway.com",,"PO BOX 9718","FEDERAL WAY","WA","980639718","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16282"
"16282-2018","2018","CITY OF FEDERAL WAY","ade.ariwoola@cityoffederalway.com",,"PO BOX 9718","FEDERAL WAY","WA","980639718","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16282"
"75912-2022","2022","Urban Survival Cooperative","jared@mikegolfalpha.com","15099927939","170 S Lincoln St","Spokane","WA","99201","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"75912"
"76539-2022","2022","Electron Hydro, LLC","kelly@electronhydro.com","3607389999","1800 James St","Bellingham","WA","98225","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"76539"
"16282-2017","2017","CITY OF FEDERAL WAY","ade.ariwoola@cityoffederalway.com",,"PO BOX 9718","FEDERAL WAY","WA","980639718","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16282"
"51648-2019","2019","Fairwood Pet Center","dennida@yahoo.com",,"14201 SE Petrovitsky RD ste.A1","Renton","WA","98058","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","64071","51648"
"77610-2022","2022","Olympia Tumwater Foundation","jfreedman@olytumfoundation.org","3609432550","PO BOX 4098","TUMWATER","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"77610"
"16073-2019","2019","Aetna","LaubacherC@aetna.com","9165324985","1275 Pennsylvania Ave, NW, Suite 700","Washington","DC","20004","US","109999.96","8000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","117999.96","63078","16073"
"53889-2021","2021","MoneyTree Inc (Thru MultiState)","nmiller9@multistate.us",,"515 King Street","Alexandria","VA","22314","US","1666.67","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1666.67","89026","53889"
"53889-2020","2020","MoneyTree Inc (Thru MultiState)","nmiller9@multistate.us",,"515 King Street","Alexandria","VA","22314","US","20000.04","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20000.04","76046","53889"
"53889-2019","2019","MoneyTree Inc (Thru MultiState)","nmiller9@multistate.us",,"515 King Street","Alexandria","VA","22314","US","20000.04","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20000.04","64822","53889"
"16060-2016","2016","ABBOTT LABORATORIES","colleen.bryant@abbott.com","224-667-5951","100 ABBOTT PARK RD","ABBOTT PARK","IL","600646094","US","8400","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8400","30755","16060"
"16188-2016","2016","BENTON PUD","marshalj@Bentonpud.org","(509) 582-1245","2127 W 10TH AVE","KENNEWICK","WA","99336","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16188"
"16454-2016","2016","FRANKLIN CO PUBLIC UTILITY DIST","rviera@franklinpud.com","509-546-5947","PO BOX 2407","PASCO","WA","99301","US","16200","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27500.00","0.00","16200","32060","16454"
"16555-2016","2016","IVORY JACKS","IVORYJACK@IVORYJACKS.COM",,"21317 39TH AVE SE","BOTHELL","WA","98021","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16555"
"16611-2016","2016","LYFESYSTEMS INC","DMUSSIVAND@LYFEBANK.COM","(360) 466-9100","PO BOX 697","LA CONNER","WA","98257","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16611"
"16266-2021","2021","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","90443","16266"
"16266-2020","2020","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","14000","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14100","76861","16266"
"16266-2019","2019","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","23500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23500","63060","16266"
"16266-2018","2018","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","15000","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15100","53104","16266"
"16266-2017","2017","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","16500","200","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16700","38871","16266"
"16266-2016","2016","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","16500","479","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16500.00","0.00","16979","38870","16266"
"16240-2019","2019","CATTLE PRODUCERS OF WA","rsnielsenranch@gmail.com","(509) 675-2608","1823 Rickey Canyon Road","Rice","WA","99167","US","1500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500","65028","16240"
"16240-2018","2018","CATTLE PRODUCERS OF WA","rsnielsenranch@gmail.com","(509) 675-2608","1823 Rickey Canyon Road","Rice","WA","99167","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16240"
"16789-2022","2022","PLANNED PARENTHOOD ALLIANCE ADVOCATES","jennifer.allen@ppallianceadvocates.org","(206) 328-7735","2001 E MADISON ST","SEATTLE","WA","981222959","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16789"
"16789-2020","2020","PLANNED PARENTHOOD ALLIANCE ADVOCATES","jennifer.allen@ppallianceadvocates.org","(206) 328-7735","2001 E MADISON ST","SEATTLE","WA","981222959","US","44804.740000000005","140236.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","185041.42","76656","16789"
"16789-2019","2019","PLANNED PARENTHOOD ALLIANCE ADVOCATES","jennifer.allen@ppallianceadvocates.org","(206) 328-7735","2001 E MADISON ST","SEATTLE","WA","981222959","US","5617.089999999999","9339.34","5000.00","0.00","0.00","0.00","0.00","0.00","7359.00","0.00","0.00","0.00","5000.00","0.00","0.00","32315.43","65123","16789"
"16789-2017","2017","PLANNED PARENTHOOD ALLIANCE ADVOCATES","jennifer.allen@ppallianceadvocates.org","(206) 328-7735","2001 E MADISON ST","SEATTLE","WA","981222959","US","6380.12","35311.6","30197.02","0.00","0.00","0.00","0.00","0.00","0.00","121883.83","0.00","0.00","30197.02","4009.72","7294.03","189571.9","41569","16789"
"16789-2016","2016","PLANNED PARENTHOOD ALLIANCE ADVOCATES","jennifer.allen@ppallianceadvocates.org","(206) 328-7735","2001 E MADISON ST","SEATTLE","WA","981222959","US","11585.67","16357.16","0.00","1894.06","0.00","0.00","0.00","0.00","0.00","98078.61","111.24","0.00","40686.95","2813.69","3501.74","144272.59999999998","30882","16789"
"16621-2022","2022","WA MASSAGE OWNERS ASSN","rick.davis@massageenvy.com","(425) 558-4000","218 Main St #939","Kirkland","WA","98033","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16621"
"16621-2020","2020","WA MASSAGE OWNERS ASSN","rick.davis@massageenvy.com","(425) 558-4000","218 Main St #939","Kirkland","WA","98033","US","30800","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30800","77183","16621"
"16621-2019","2019","WA MASSAGE OWNERS ASSN","rick.davis@massageenvy.com","(425) 558-4000","218 Main St #939","Kirkland","WA","98033","US","36400","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36400","63161","16621"
"16968-2016","2016","TACOMA PUBLIC SCHOOLS","JGARCIA2@TACOMA.K12.WA.US",,"PO BOX 1357","TACOMA","WA","984011357","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16968"
"17290-2020","2020","WA ST UNIVERSITY","hdykstra@wsu.edu","360-534-2330","PO BOX 641048","PULLMAN","WA","991641048","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17290"
"16621-2018","2018","WA MASSAGE OWNERS ASSN","rick.davis@massageenvy.com","(425) 558-4000","218 Main St #939","Kirkland","WA","98033","US","33600","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33600","52097","16621"
"16621-2017","2017","WA MASSAGE OWNERS ASSN","rick.davis@massageenvy.com","(425) 558-4000","218 Main St #939","Kirkland","WA","98033","US","33600","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33600","40357","16621"
"17219-2022","2022","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17219"
"17219-2021","2021","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","25000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25000","88721","17219"
"17219-2020","2020","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","25000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25000","74811","17219"
"17219-2019","2019","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","25000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25000","65410","17219"
"17219-2018","2018","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","23600","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23600","52614","17219"
"16229-2022","2022","CVS HEALTH","Brenda.Snyder@CVSHealth.com","360-515-6213","1275 Pennsylvania Ave NW #700","Washington","DC","20004","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16229"
"16175-2022","2022","AT&T SERVICES INC","rb3794@att.com","425-786-8816","7277 164TH AVE NE","Redmond","WA","98052","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16175"
"16175-2021","2021","AT&T SERVICES INC","rb3794@att.com","425-786-8816","7277 164TH AVE NE","Redmond","WA","98052","US","164761.52","87650","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","236649.99999999997","86683","16175"
"16175-2020","2020","AT&T SERVICES INC","rb3794@att.com","425-786-8816","7277 164TH AVE NE","Redmond","WA","98052","US","181507.68","86209.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","256972.52","74864","16175"
"17219-2017","2017","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","23600","1730","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23600.00","0.00","25330","39838","17219"
"16338-2022","2022","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16338"
"16338-2021","2021","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","34135.48","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34135.48","87922","16338"
"16338-2020","2020","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","31844.84","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31844.84","76957","16338"
"16338-2019","2019","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","20678.250000000004","151.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20829.43","64569","16338"
"16338-2018","2018","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","39101.12","1808.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40909.93","50973","16338"
"16338-2017","2017","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","71559.95999999999","1699.2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","73259.15999999999","40172","16338"
"16338-2016","2016","COLUMBIA LEGAL SERVICES","antonio.ginatta@columbialegal.org","3609436260","101 Yesler Way #300","Seattle","WA","98104-2552","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10597.25","1508.75","1508.75","29687","16338"
"16088-2022","2022","AMAZON.COM SERVICES LLC","guyp@amazon.com","206-979-2797","2121 7th Ave","Seattle","WA","98121","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16088"
"16088-2020","2020","AMAZON.COM SERVICES LLC","guyp@amazon.com","206-979-2797","2121 7th Ave","Seattle","WA","98121","US","344391.27","219000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","563391.27","76580","16088"
"16088-2019","2019","AMAZON.COM SERVICES LLC","guyp@amazon.com","206-979-2797","2121 7th Ave","Seattle","WA","98121","US","224594.22","2106636.0799999996","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2331230.3","64360","16088"
"16088-2018","2018","AMAZON.COM SERVICES LLC","guyp@amazon.com","206-979-2797","2121 7th Ave","Seattle","WA","98121","US","155631.4","178364.3","37.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26273.62","0.00","0.00","360306.60000000003","52006","16088"
"16088-2017","2017","AMAZON.COM SERVICES LLC","guyp@amazon.com","206-979-2797","2121 7th Ave","Seattle","WA","98121","US","134285.59000000003","544929.17","0.00","0.00","340.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","679555.03","41010","16088"
"16139-2021","2021","BP AMERICA INC","thomas.wolf@BP.com","(360) 483-7438","4519 GRANDVIEW ROAD","BLAINE","WA","98230","US","222000","74331.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","296331.52","87925","16139"
"16385-2022","2022","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16385"
"16385-2021","2021","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","60000","1523.77","6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6000.00","0.00","0.00","73523.76999999999","89756","16385"
"16385-2020","2020","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","60000","1395.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","61395.46","78479","16385"
"16385-2019","2019","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","60000","3290.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","63290.03","65280","16385"
"16385-2018","2018","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","60000","4073.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","64073.17","50922","16385"
"16385-2017","2017","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16385"
"16385-2016","2016","DELTA AIR LINES","JEFF.DAVIDMAN@DELTA.COM","(612) 266-5259","7500 AIRLINE DR, DEPT 974","MINNEAPOLIS","MN","554501101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16385"
