"schoolyear","esd","countynumber","county","countydistrictnumber","district","performance_indicator_number","performance_indicator_name","number_of_students_in_the","number_of_students_in_the_1","state_adjusted_level_of","district_negotiated_target","actual_level_of_performance","met_90_of_adjusted_level"
"2009-10","Educational Service District 101","22","Lincoln","22073","Creston School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22073","Creston School District","6S1","Nontraditional Participation","10","20","26.25","10.00","50.00","Y"
"2009-10","Educational Service District 101","22","Lincoln","22073","Creston School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","6S1","Nontraditional Participation","38","76","26.25",,"50.00","Y"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","4S1","Student Graduation Rates","13","14",,"NR",,"NR"
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","26","Pend Oreille","26059","Cusick School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19007","Damman School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","1S1","Academic Attainment - Reading/Language Arts","15","21","74.30","61.50","71.43","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","1S2","Academic Attainment - Mathematics","9","21","62.40","43.60","42.86","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","3S1","Secondary School Completion","20","21","87.25","86.00","95.24","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","4S1","Student Graduation Rates","20","22","73.00","70.00","90.91","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","6S1","Nontraditional Participation","78","132","26.25","26.00","59.09","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31330","Darrington School District","6S2","Nontraditional Completion","7","11","34.25","NR","63.64","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","1S1","Academic Attainment - Reading/Language Arts","17","18","74.30","NR","94.44","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","1S2","Academic Attainment - Mathematics","15","18","62.40","NR","83.33","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","3S1","Secondary School Completion","17","18","87.25","NR","94.44","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","4S1","Student Graduation Rates","17","19","73.00","NR","89.47","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","5S1","Secondary Placement","10","13","74.86","NR","76.92","NR"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","6S1","Nontraditional Participation","126","160","26.25",,"78.75","Y"
"2009-10","Educational Service District 101","22","Lincoln","22207","Davenport School District","6S2","Nontraditional Completion","25","27","34.25",,"92.59","Y"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","5S1","Secondary Placement","12","18","74.86","NR","66.67","NR"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","6S1","Nontraditional Participation","128","165","26.25",,"77.58","Y"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","6S2","Nontraditional Completion","5","16","34.25","NR","31.25","NR"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","1S1","Academic Attainment - Reading/Language Arts","24","25","74.30",,"96.00","Y"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","1S2","Academic Attainment - Mathematics","15","25","62.40","29.67","60.00","Y"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","3S1","Secondary School Completion","27","29","87.25",,"93.10","Y"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","4S1","Student Graduation Rates","25","28","73.00",,"89.29","Y"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","5S1","Secondary Placement","11","32","74.86",,"34.38","N"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","6S1","Nontraditional Participation","459","661","26.25",,"69.44","Y"
"2009-10","Educational Service District 101","32","Spokane","32414","Deer Park School District","6S2","Nontraditional Completion","15","15","34.25","NR","100.00","NR"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","3S1","Secondary School Completion",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","5S1","Secondary Placement",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27343","Dieringer School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 123","36","Walla Walla","36101","Dixie School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","1S1","Academic Attainment - Reading/Language Arts","75","86","74.30",,"87.21","Y"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","1S2","Academic Attainment - Mathematics","37","86","62.40","33.10","43.02","Y"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","3S1","Secondary School Completion","99","104","87.25",,"95.19","Y"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","4S1","Student Graduation Rates","83","80","73.00",,"103.75","Y"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","5S1","Secondary Placement","47","105","74.86",,"44.76","N"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","6S1","Nontraditional Participation","524","1020","26.25",,"51.37","Y"
"2009-10","Educational Service District 101","32","Spokane","32361","East Valley School District (Spokane)","6S2","Nontraditional Completion","17","28","34.25",,"60.71","Y"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","1S1","Academic Attainment - Reading/Language Arts","14","18","74.30","NR","77.78","NR"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","1S2","Academic Attainment - Mathematics","8","18","62.40","NR","44.44","NR"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","3S1","Secondary School Completion","17","19","87.25","NR","89.47","NR"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","4S1","Student Graduation Rates","17","19","73.00","NR","89.47","NR"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","5S1","Secondary Placement","12","29","74.86",,"41.38","N"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","6S1","Nontraditional Participation","478","799","26.25",,"59.82","Y"
"2009-10","Educational Service District 105","39","Yakima","39090","East Valley School District (Yakima)","6S2","Nontraditional Completion","8","10","34.25","NR","80.00","NR"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","1S1","Academic Attainment - Reading/Language Arts","75","90","74.30",,"83.33","Y"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","1S2","Academic Attainment - Mathematics","32","90","62.40",,"35.56","N"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","3S1","Secondary School Completion","95","97","87.25",,"97.94","Y"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","4S1","Student Graduation Rates","94","105","73.00",,"89.52","Y"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","5S1","Secondary Placement","65","113","74.86",,"57.52","N"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","6S1","Nontraditional Participation","762","1360","26.25",,"56.03","Y"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","6S2","Nontraditional Completion","59","114","34.25",,"51.75","Y"
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19028","Easton School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","1S1","Academic Attainment - Reading/Language Arts","20","27","74.30","78.00","74.07","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","1S2","Academic Attainment - Mathematics","7","25","62.40","35.00","28.00","N"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","3S1","Secondary School Completion","30","31","87.25",,"96.77","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","4S1","Student Graduation Rates","30","43","73.00","75.00","69.77","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","5S1","Secondary Placement","22","41","74.86",,"53.66","N"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","6S1","Nontraditional Participation","312","529","26.25",,"58.98","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27404","Eatonville School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","1S1","Academic Attainment - Reading/Language Arts","438","469","74.30",,"93.39","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","1S2","Academic Attainment - Mathematics","281","466","62.40",,"60.30","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","2S1","Technical Skill Attainment","0","37","38.62",,"0.00","N"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","3S1","Secondary School Completion","484","514","87.25",,"94.16","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","4S1","Student Graduation Rates","478","494","73.00",,"96.76","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","5S1","Secondary Placement","470","677","74.86",,"69.42","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","6S1","Nontraditional Participation","3294","5691","26.25",,"57.88","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds School District","6S2","Nontraditional Completion","192","347","34.25",,"55.33","Y"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","3S1","Secondary School Completion","10","12","87.25","NR","83.33","NR"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","4S1","Student Graduation Rates","10","12","73.00","NR","83.33","NR"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","5S1","Secondary Placement","28","49","74.86","74.36","57.14","N"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","6S1","Nontraditional Participation","509","787","26.25","26.00","64.68","Y"
"2009-10","Educational Service District 105","19","Kittitas","19401","Ellensburg School District","6S2","Nontraditional Completion","11","13","34.25","NR","84.62","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","1S1","Academic Attainment - Reading/Language Arts","27","33","74.30","61.50","81.82","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","1S2","Academic Attainment - Mathematics","13","33","62.40","43.60","39.39","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","2S1","Technical Skill Attainment","0","11","38.62","NR","0.00","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","3S1","Secondary School Completion","31","36","87.25","86.00","86.11","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","4S1","Student Graduation Rates","31","38","73.00","70.00","81.58","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","5S1","Secondary Placement","59","108","74.86","74.36","54.63","N"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","6S1","Nontraditional Participation","194","397","26.25","26.00","48.87","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14068","Elma School District","6S2","Nontraditional Completion","13","33","34.25","34.00","39.39","Y"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","6S1","Nontraditional Participation","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38308","Endicott School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3S1","Secondary School Completion",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","5S1","Secondary Placement",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","6S1","Nontraditional Participation",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","1S1","Academic Attainment - Reading/Language Arts","120","134","74.30",,"89.55","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","1S2","Academic Attainment - Mathematics","53","128","62.40",,"41.41","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","2S1","Technical Skill Attainment","0","34","38.62",,"0.00","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","3S1","Secondary School Completion","133","146","87.25",,"91.10","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","4S1","Student Graduation Rates","133","151","73.00",,"88.08","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","5S1","Secondary Placement","70","119","74.86",,"58.82","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","6S1","Nontraditional Participation","404","771","26.25",,"52.40","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","6S2","Nontraditional Completion","79","158","34.25",,"50.00","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","1S1","Academic Attainment - Reading/Language Arts","63","69","74.30",,"91.30","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","1S2","Academic Attainment - Mathematics","41","71","62.40",,"57.75","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","3S1","Secondary School Completion","75","77","87.25",,"97.40","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","4S1","Student Graduation Rates","75","75","73.00",,"100.00","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","5S1","Secondary Placement","30","52","74.86",,"57.69","N"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","6S1","Nontraditional Participation","468","732","26.25",,"63.93","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13165","Ephrata School District","6S2","Nontraditional Completion","50","70","34.25",,"71.43","Y"
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","3S1","Secondary School Completion",,,,,,
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","5S1","Secondary Placement",,,,,,
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Capital Region ESD 113","21","Lewis","21036","Evaline School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","1S1","Academic Attainment - Reading/Language Arts","541","572","74.30","61.50","94.58","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","1S2","Academic Attainment - Mathematics","381","569","62.40","43.60","66.96","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2S1","Technical Skill Attainment","0","25","38.62","27.73","0.00","N"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","3S1","Secondary School Completion","633","646","87.25","86.00","97.99","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","4S1","Student Graduation Rates","628","675","73.00","61.60","93.04","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","5S1","Secondary Placement","292","409","74.86","74.36","71.39","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","6S1","Nontraditional Participation","1141","2668","26.25","26.00","42.77","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","6S2","Nontraditional Completion","126","301","34.25","34.00","41.86","Y"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1S1","Academic Attainment - Reading/Language Arts","612","703","74.30",,"87.06","Y"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1S2","Academic Attainment - Mathematics","356","701","62.40",,"50.78","N"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3S1","Secondary School Completion","737","804","87.25",,"91.67","Y"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4S1","Student Graduation Rates","729","755","73.00",,"96.56","Y"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","5S1","Secondary Placement","454","820","74.86",,"55.37","N"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","6S1","Nontraditional Participation","1997","4220","26.25",,"47.32","Y"
"2009-10","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","6S2","Nontraditional Completion","405","768","34.25",,"52.73","Y"
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","6S2","Nontraditional Completion",,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","1S1","Academic Attainment - Reading/Language Arts","517","581","74.30","61.50","88.98","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","1S2","Academic Attainment - Mathematics","350","579","62.40","43.60","60.45","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","2S1","Technical Skill Attainment","0","37","38.62","27.73","0.00","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3S1","Secondary School Completion","635","707","87.25","86.00","89.82","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4S1","Student Graduation Rates","635","929","73.00","70.00","68.35","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5S1","Secondary Placement","399","704","74.86","74.36","56.68","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","6S1","Nontraditional Participation","1737","3309","26.25","26.00","52.49","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","6S2","Nontraditional Completion","75","173","34.25","34.00","43.35","Y"
