"company_name","cocode","domicile","business_type","year","a_dental_premiums","b_dental_payments","c_dental_members","d_dental_member_months","e_dental_loss_ratio_b_a","f_average_amount_of_premums_per_member_per_month_a_d","g_previous_yearaverage_amount_of_premums_per_member_per_month","h_percentage_change_in_average_premum_per_member_per_month_from_previous_year_f_g_g"
"MEDICO INSURANCE COMPANY","31119","IA","L","2016","33241441","18548892","70663","804431","5580.0","41.32",,
"American National Life Insurance Company of Texas","71773","TX","L","2020","18427779.00","9759016.00","66105.00","804925.00","53.00","22.89","21.32","0.07"
"LifeMap Assurance Company","97985","OR","L","2017","26942935","22153781","68963","808722","82.2248244298551700","33.31544708812175","0",
"MEDICO INSURANCE COMPANY","31119","IA","L","2018","39469903","20541035","65776","808797","52.0422738307717700","48.800753464713644","44.563862193010515","9.51%"
"COLONIAL LIFE & ACCIDENT INSURANCE COMPANY","62049","SC","L","2020","42244832.00","14509339.00","74233.00","816264.00","34.00","51.75","53.44","-0.03"
"Kansas City Life Insurance Company","65129","MO","L","2020","28433250.00","16251285.00","69276.00","840608.00","57.00","33.82","43.25","-0.22"
"MEDICO INSURANCE COMPANY","31119","IA","L","2017","37759005","26036425","69232","847301","68.9542137034596100","44.563862193010515","43.026258968945776","3.57%"
"Premera Blue Cross","47570","WA","X","2018","35911769","28476840","79605","864017","79.2966784788574500","41.56372964883793","42.65318731968843","-2.55%"
"Best Life and Health Insurance Company","90638","TX","L","2016","33856462","20365745","72356","868272","6020.0","38.99",,
"MEDICO INSURANCE COMPANY","31119","IA","L","2016","37622419","19937468","71862","874406","5300","43.03","41.32","4.10%"
"TRANSAMERICA LIFE INSURANCE COMPANY","86231","IA","L","2016","18517253","10644731","66836","877230","5700","21.11","23.09","-8.60%"
"DEARBORN NATIONAL  LIFE INSURANCE COMPANY","71129","IL","L","2017","15639603","9746025","65716","909810","62.3163196661705500","17.18996603686484","19.223095784013626","-10.58%"
"Kansas City Life Insurance Company","65129","MO","L","2018","30427655","19303911","75456","910817","63.4419938046490900","33.40699064685881","32.54169250441558","2.66%"
"FREEDOM LIFE INSURANCE COMPANY OF AMERICA","62324","TX","L","2020","33018955.00","13290503.00","87097.00","915972.00","40.00","36.05","35.43","0.02"
"Kansas City Life Insurance Company","65129","MO","L","2017","30437026","20086104","76346","935324","65.9923344678944600","32.54169250441558","31.206782241328806","4.28%"
"Premera Blue Cross","47570","WA","X","2016","37556171","28551157","70802","938134","7600","40.03","42.2","-5.10%"
"ManhattanLife Assurance Company of America","61883","AR","L","2018","35969301","20441764","96651","943158","56.8311405328671700","38.13708943782484","34.219876585282734","11.45%"
"Kansas City Life Insurance Company","65129","MO","L","2016","30255974","20125701","79541","969532","6700","31.21","30.3","3.00%"
"Premera Blue Cross","47570","WA","X","2016","42695868","32237900","81681","1011691","7550.0","42.2",,
"Kansas City Life Insurance Company","65129","MO","L","2016","31091131","20698301","82048","1026018","6660.0","30.3",,
"Best Life and Health Insurance Company","90638","TX","L","2016","31998694","19616895","85682","1028184","6100","31.12","38.99","-20.20%"
"FREEDOM LIFE INSURANCE COMPANY OF AMERICA","62324","TX","L","2019","36491350","17062179","95872","1029966","46.75677660596278500","35.42966466854246","33.36558217576822","0.06186262484199307"
"DEARBORN NATIONAL  LIFE INSURANCE COMPANY","71129","IL","L","2016","19819550","12293317","85919","1031028","6200","19.22","20.16","-4.60%"
"United States Life Insurance Company in the City of New York","70106","NY","L","2016","17521794","10397917","89990","1079876","5900","16.23","20.77","-21.90%"
"TRANSAMERICA LIFE INSURANCE COMPANY","86231","IA","L","2016","25389335","13129948","79368","1099485","5170.0","23.09",,
"Premera Blue Cross","47570","WA","X","2020","43232855.00","30953199.00","97066.00","1139933.00","72.00","37.93","35.76","0.06"
"TIME INSURANCE COMPANY","69477","WI","L","2017","26422642","11435111","86837","1143164","43.2776972113538100","23.11360574685697","22.416920176296422","3.11%"
"Premera Blue Cross","47570","WA","X","2019","41027956","33957015","96659","1147170","82.7655538092124300","35.76449523610276","41.56372964883793","-0.13952632407465645"
"ManhattanLife Assurance Company of America","61883","AR","L","2019","44892515","26605379","104535","1154122","59.264621284862300","38.89754722637642","38.13708943782484","0.019940110788773124"
"BEST LIFE & HEALTH INSURANCE COMPANY","90638","TX","L","2017","35697432","22041024","98088","1177056","61.7440044426725200","30.327726123480957","31.12156384460369","-2.55%"
"BEST LIFE AND HEALTH INSURANCE COMPANY","90638","TX","L","2018","40776037","27105315","100693","1208316","66.4736374454437600","33.74616987609202","30.327726123480957","11.27%"
"ManhattanLife Assurance Company of America","61883","AR","L","2020","50369663.00","28005666.00","111452.00","1242420.00","56.00","40.54","38.90","0.04"
"National Guardian Life Insurance Company","66583","WI","L","2020","49709055.00","28432911.00","69145.00","1242438.00","57.00","40.01","30.95","0.29"
"Golden Rule Insurance Company","62286","IN","L","2016","46989357","25009269","114770","1253337","5300","37.49","37.11","1.00%"
"DEARBORN NATIONAL  LIFE INSURANCE COMPANY","71129","IL","L","2016","26010136","16527256","107533","1290396","6350.0","20.16",,
"BEST LIFE AND HEALTH INSURANCE COMPANY","90638","TX","L","2019","38117688","25951269","110496","1325952","68.081959745302500","28.747411671010717","33.74616987609202","-0.1481281645720259"
"United States Life Insurance Company in the City of New York","70106","NY","L","2016","27722262","15953721","111243","1334916","5750.0","20.77",,
"UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","NE","L","2016","39928239","29612060","120575","1359222","7420.0","29.38",,
"UnitedHealthcare Life Insurance Company","97179","WI","L","2016","31577086","13669881","109748","1376780","4300","22.94","22.6","1.50%"
"Golden Rule Insurance Company","62286","IN","L","2016","52440673","29129394","110663","1413189","5550.0","37.11",,
"BEST LIFE AND HEALTH INSURANCE COMPANY","90638","TX","L","2020","40597359.00","23071007.00","118256.00","1419072.00","57.00","28.61","28.75","-0.00"
"TIME INSURANCE COMPANY","69477","WI","L","2016","33100914","17199494","106913","1476604","5200","22.42","26.34","-14.90%"
"UNION SECURITY INSURANCE COMPANY","70408","KS","L","2020","39112855.00","25964326.00","81280.00","1492682.00","66.00","26.20","25.31","0.04"
"UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","NE","L","2016","44977804","32134779","129401","1507763","7100","29.83","29.38","1.50%"
"Willamette Dental of Washington Inc.","47050","WA","X","2016","52997341","48180104","126767","1517360","9090.0","34.93",,
"Willamette Dental of Washington Inc.","47050","WA","X","2016","56284887","51072472","132059","1531305","9100","36.76","34.93","5.20%"
"THE CHESAPEAKE LIFE INSURANCE COMPANY","61832","OK","L","2016","40651141","14596878","142442","1562452","3590.0","26.02",,
"National Guardian Life Insurance Company","66583","WI","L","2018","39536656","30003676","146044","1588026","75.888249122535800","24.89673090994732","29.252006440147756","-14.89%"
"Willamette Dental of Washington Inc.","47050","WA","X","2017","59720306","54396162","137868","1619620","91.0848681853706500","36.873035650337734","36.75615700334029","0.32%"
"Golden Rule Insurance Company","62286","IN","L","2017","57207450","27768345","148976","1627921","48.53973564631879300","35.14141656751157","37.491398562397826","-6.27%"
"UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","NE","L","2017","50188212","36197551","149620","1658844","72.1236114169598200","30.254931747650772","29.83081823867544","1.42%"
"Willamette Dental of Washington Inc.","47050","WA","X","2018","63596376","57959983","144921","1705391","91.1372418453529500","37.29137540892382","36.873035650337734","1.13%"
"Willamette Dental of Washington Inc.","47050","WA","X","2020","71020925.00","64347735.00","142203.00","1729443.00","91.00","41.07","39.48","0.04"
"National Guardian Life Insurance Company","66583","WI","L","2019","53803933","44280010","152862","1738308","82.2988349197446200","30.951898627861116","24.89673090994732","0.24321135733906718"
"Willamette Dental of Washington Inc.","47050","WA","X","2019","69892314","63479582","148651","1770147","90.8248394809191700","39.483903879169354","37.29137540892382","0.058794518737993844"
"THE CHESAPEAKE LIFE INSURANCE COMPANY","61832","OK","L","2020","50054744.00","21820910.00","143259.00","1801784.00","44.00","27.78","27.98","-0.01"
"THE CHESAPEAKE LIFE INSURANCE COMPANY","61832","OK","L","2016","48343407","19304223","154096","1826309","4000","26.47","26.02","1.70%"
"TIME INSURANCE COMPANY","69477","WI","L","2016","48518748","24969217","162601","1841843","5150.0","26.34",,
"THE CHESAPEAKE LIFE INSURANCE COMPANY","61832","OK","L","2017","50573991","21557060","157159","1860851","42.6247950255695700","27.17788312981534","26.47055180695052","2.67%"
"THE CHESAPEAKE LIFE INSURANCE COMPANY","61832","OK","L","2018","51761913","22919134","157980","1866098","44.27798872116646700","27.738046447721395","27.17788312981534","2.06%"
"THE CHESAPEAKE LIFE INSURANCE COMPANY","61832","OK","L","2019","53521658","24525335","155341","1913184","45.8231974054316500","27.975175414387742","27.738046447721395","0.00854887048780707"
"PHYSICIANS MUTUAL INSURANCE COMPANY","80578","NE","L","2016","61205944","30355829","174293","1939948","4960.0","31.55",,
"Golden Rule Insurance Company","62286","IN","L","2018","66319081","32758852","182653","1950448","49.3958171706269600","34.001973392779504","35.14141656751157","-3.24%"
"Reliance Standard Life Insurance Company","68381","IL","L","2020","64012107.00","35620283.00","167185.00","2006220.00","56.00","31.91","33.13","-0.04"
"Reliance Standard Life Insurance Company","68381","IL","L","2019","67509813","42883754","169812","2037744","63.5222526834728500","33.12968312015641","26.85110351119643","0.23382948139699067"
"National Guardian Life Insurance Company","66583","WI","L","2017","59883479","40225236","144362","2047158","67.172510134222500","29.252006440147756","20.927662894049018","39.78%"
"UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","NE","L","2018","63070837","45588101","172341","2061792","72.2807927854199900","30.59030057348171","30.254931747650772","1.11%"
"UNITED STATES BRANCH OF THE SUN LIFE ASSURANCE COMPANY OF CANADA","80802","MI","L","2018","60638781","40074341","313903","2064137","66.0869831799554200","29.377304413418294","35.23172428379739","-16.62%"
"Reliance Standard Life Insurance Company","68381","IL","L","2016","72522703","47307312","174444","2093328","6500","34.64","34.67","-0.10%"
"Reliance Standard Life Insurance Company","68381","IL","L","2016","72618156","47879193","174540","2094480","6590.0","34.67",,
"Reliance Standard Life Insurance Company","68381","IL","L","2017","60703073","40639063","177776","2133312","66.9472911198416600","28.454850017250173","34.64469161067926","-17.87%"
"Reliance Standard Life Insurance Company","68381","IL","L","2018","59921030","39334463","185967","2231604","65.6438365628895200","26.85110351119643","28.454850017250173","-5.64%"
"ACE AMERICAN INSURANCE COMPANY","22667","PA","P","2017","7802928","5089899","229199","2295000","65.230628810108200","3.3999686274509804","17.455496020539155","-80.52%"
"PHYSICIANS MUTUAL INSURANCE COMPANY","80578","NE","L","2016","77286680","43771944","203159","2317985","5700","33.34","31.55","5.70%"
"STANDARD INSURANCE COMPANY","69019","OR","L","2016","113034952","78615439","235059","2375206","6950.0","47.59",,
"Golden Rule Insurance Company","62286","IN","L","2019","83698360","44789294","245237","2589271","53.5127498316573900","32.325067557625296","34.001973392779504","-0.04931789739916414"
"Starmount Life Insurance Company","68985","LA","L","2016","75165153","52999375","431761","2605753","7050.0","28.85",,
"UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","NE","L","2019","71772341","51597973","219271","2631252","71.8911662641741100","27.276878459379795","30.59030057348171","-0.10831610190108013"
"PHYSICIANS MUTUAL INSURANCE COMPANY","80578","NE","L","2017","93652890","52577695","225567","2633158","56.1410277888915100","35.566756723295754","33.34218297357403","6.67%"
"Companion Life Insurance Company","77828","SC","L","2020","80652749.00","49640397.00","222473.00","2679234.00","62.00","30.10","30.33","-0.01"
"ACE AMERICAN INSURANCE COMPANY","22667","PA","P","2018","73270630","43053667","239593","2713000","58.7597881989004300","27.007235532620715","3.3999686274509804","694.34%"
"UNITED STATES BRANCH OF THE SUN LIFE ASSURANCE COMPANY OF CANADA","80802","MI","L","2016","92637021","70576059","152679","2784583","7600","33.27","32.51","2.30%"
"STANDARD INSURANCE COMPANY","69019","OR","L","2017","137791907","94633431","260179","2811581","68.678511721301600","49.0086919067955","47.885221582315076","2.35%"
"STANDARD INSURANCE COMPANY","69019","OR","L","2016","138380102","101672175","265944","2889829","7300","47.89","47.59","0.60%"
"KAISER FOUNDATION HEALTH PLAN OF THE NORTHWEST","95540","OR","X","2016","130313153","117732930","249531","2920753","9030.0","44.62",,
"Companion Life Insurance Company","77828","SC","L","2019","88603441","59397184","240462","2920944","67.0371075091767600","30.333837622357702","30.000074761954753","0.011125400954874206"
"PHYSICIANS MUTUAL INSURANCE COMPANY","80578","NE","L","2018","108794815","61104216","252437","2929248","56.1646398314110800","37.14086857787391","35.566756723295754","4.43%"
"ACE AMERICAN INSURANCE COMPANY","22667","PA","P","2020","80168116.00","41606339.00","249720.00","2996640.00","52.00","26.75","315.03","-0.92"
"Renaissance Life & Health Insurance Company of America","61700","IN","L","2016","107439265","76902721","262940","3027224","7160.0","35.49",,
"KAISER FOUNDATION HEALTH PLAN OF THE NORTHWEST","95540","OR","X","2016","141058263","126308703","260736","3082818","9000","45.76","44.62","2.60%"
"Companion Life Insurance Company","77828","SC","L","2018","94299535","61510637","258300","3143310","65.2289929107285700","30.000074761954753","29.491733396781893","1.72%"
"STANDARD INSURANCE COMPANY","69019","OR","L","2018","148568435","103785334","291361","3155279","69.8569208190151600","47.085672930983286","49.0086919067955","-3.92%"
"KAISER FOUNDATION HEALTH PLAN OF THE NORTHWEST","95540","OR","X","2017","150077389","138391406","271436","3185799","92.213362000854100","47.10824160595191","45.75627331876225","2.95%"
"HumanaDental Insurance Company","70580","WI","L","2020","101940416.00","50107278.00","242519.00","3186002.00","49.00","32.00","31.50","0.02"
"Companion Life Insurance Company","77828","SC","L","2017","95937464","62222837","274936","3253029","64.8577045980702600","29.491733396781893","28.483524456555514","3.54%"
"Golden Rule Insurance Company","62286","IN","L","2020","104743912.00","50752718.00","305697.00","3256440.00","48.00","32.17","32.33","-0.00"
"PHYSICIANS MUTUAL INSURANCE COMPANY","80578","NE","L","2019","127747880","72467310","280751","3271284","56.7268200458590800","39.051296066009556","37.14086857787391","0.05143734008616463"
"UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","NE","L","2020","91087205.00","60002427.00","273712.00","3284544.00","66.00","27.73","27.28","0.02"
"Companion Life Insurance Company","77828","SC","L","2016","97936968","62425974","288287","3382266","6370.0","28.96",,
"STANDARD INSURANCE COMPANY","69019","OR","L","2019","158226666","112085343","316609","3455567","70.8384660016788800","45.78891568301237","47.085672930983286","-0.02754037836247265"
"Companion Life Insurance Company","77828","SC","L","2016","98537642","63228742","273984","3459461","6400","28.48","28.96","-1.60%"
"PHYSICIANS MUTUAL INSURANCE COMPANY","80578","NE","P","2020","142810772.00","71010647.00","292762.00","3501447.00","50.00","40.79","39.05","0.04"
"DENTEGRA INSURANCE COMPANY","73474","DE","L","2016","169700699","106086719","294620","3513993","6250.0","48.29",,
"UNITED STATES BRANCH OF THE SUN LIFE ASSURANCE COMPANY OF CANADA","80802","MI","L","2016","116483001","90088392","254295","3583009","7730.0","32.51",,
"National Guardian Life Insurance Company","66583","WI","L","2016","77073527","54543832","299174","3682854","7100","20.93","21.85","-4.20%"
"DENTEGRA INSURANCE COMPANY","73474","DE","L","2016","180219852","115196966","313841","3706862","6400","48.62","48.29","0.70%"
"Renaissance Life & Health Insurance Company of America","61700","IN","L","2016","124344400","88621710","314845","3725956","7100","33.37","35.49","-6.00%"
"ACE AMERICAN INSURANCE COMPANY","22667","PA","P","2016","66868778","30410116","407257","3866500","4550.0","17.29",,
"STANDARD INSURANCE COMPANY","69019","OR","L","2020","165832043.00","105262525.00","338387.00","3881186.00","63.00","42.73","45.79","-0.07"
"ACE AMERICAN INSURANCE COMPANY","22667","PA","P","2016","67989157","40895063","417063","3895000","6000","17.46","17.29","0.90%"
"The Lincoln National Life Insurance Company","65676","IN","L","2016","222187687","158173909","317981","3912382","7120.0","56.79",,
"The Lincoln National Life Insurance Company","65676","IN","L","2016","224149070","155502963","336611","3923040","6900","57.14","56.79","0.60%"
"HumanaDental Insurance Company","70580","WI","L","2019","124776257","76567524","304162","3961175","61.3638570677753200","31.499809273763468","30.775797680057714","0.023525355905718838"
"DENTEGRA INSURANCE COMPANY","73474","DE","L","2017","192107253","121509125","336545","3975122","63.2506701868252800","48.32738542364234","48.617901610580596","-0.60%"
"Renaissance Life & Health Insurance Company of America","61700","IN","L","2017","129125372","92157786","343014","4077564","71.3707806394548100","31.66728272076171","33.37248212270891","-5.11%"
"National Guardian Life Insurance Company","66583","WI","L","2016","90135934","62988918","299918","4124940","6990.0","21.85",,
"DENTEGRA INSURANCE COMPANY","73474","DE","L","2018","205576692","129794458","363046","4268925","63.1367577409991600","48.156548077092005","48.32738542364234","-0.35%"
"Renaissance Life & Health Insurance Company of America","61700","IN","L","2019","134746778","96731742","360065","4363295","71.7877959204338100","30.881885822526325","30.880833247136387","3.4085070875980245E-5"
"The Lincoln National Life Insurance Company","65676","IN","L","2017","251666849","174176847","389953","4421661","69.2092930364459700","56.91681225675148","57.13657520698234","-0.38%"
"Renaissance Life & Health Insurance Company of America","61700","IN","L","2018","137332624","98998176","367676","4447180","72.0864228153100800","30.880833247136387","31.66728272076171","-2.48%"
"Renaissance Life & Health Insurance Company of America","61700","IN","L","2020","137834846.00","82178988.00","367434.00","4466237.00","60.00","30.86","30.88","-0.00"
"DENTEGRA INSURANCE COMPANY","73474","DE","L","2019","217135394","138171998","381742","4511281","63.6340282690163400","48.13164908149149","48.156548077092005","-5.170427822329842E-4"
"UNION SECURITY INSURANCE COMPANY","70408","KS","L","2019","115647976","82889919","271094","4569797","71.6743360904128600","25.307026986100258","27.453041825623274","-0.07817038465734003"
"4 Ever Life Insurance Company","80985","IL","L","2020","1569851.00","1569851.00","403983.00","4847796.00","100.00","0.32","0.34","-0.05"
"The Lincoln National Life Insurance Company","65676","IN","L","2020","258895023.00","164060543.00","388207.00","4882860.00","63.00","53.02","53.99","-0.02"
"HumanaDental Insurance Company","70580","WI","L","2018","155883293","92719978","380982","5065126","59.4803819034025700","30.775797680057714","30.29362160712968","1.59%"
"American Family Life Assurance Company of Columbus (AFLAC)","60380","NE","L","2020","147791282.00","53594794.00","447869.00","5133442.00","36.00","28.79","28.73","0.00"
"DENTEGRA INSURANCE COMPANY","73474","DE","L","2020","221330185.00","124215491.00","439392.00","5169724.00","56.00","42.81","48.13","-0.11"
"The Lincoln National Life Insurance Company","65676","IN","L","2018","290285011","210519163","444453","5273708","72.5215409072568300","55.04381566063195","56.91681225675148","-3.29%"
"The Lincoln National Life Insurance Company","65676","IN","L","2019","284751238","208866581","431858","5273708","73.3505436067673900","53.99450216052917","55.04381566063195","-0.01906324057496725"
"Starmount Life Insurance Company","68985","LA","L","2016","93381200","63118427","479600","5453339","6800","17.12","28.85","-40.60%"
"4 Ever Life Insurance Company","80985","IL","L","2019","1865539","1865539","455120","5461440","100","0.3415837215093455","0.42757210301074344","-0.2011084935053336"
"American Family Life Assurance Company of Columbus (AFLAC)","60380","NE","L","2019","160094875","64400374","495057","5572976","40.2263807632817700","28.726998824326536","28.564433959669437","0.005691163524774453"
"American Family Life Assurance Company of Columbus (AFLAC)","60380","NE","L","2018","164091990","67554640","517088","5744626","41.16876149774282300","28.564433959669437","28.38040215583809","0.65%"
"American Family Life Assurance Company of Columbus (AFLAC)","60380","NE","L","2017","165224259","69016697","526874","5821773","41.7715276302131900","28.38040215583809","28.241623562102617","0.49%"
"American Family Life Assurance Company of Columbus (AFLAC)","60380","NE","L","2016","166559889","71478889","529049","5897674","4300","28.24","28.06","0.60%"
"American Family Life Assurance Company of Columbus (AFLAC)","60380","NE","L","2016","170063010","70892379","536658","6060104","4170.0","28.06",,
"Starmount Life Insurance Company","68985","ME","L","2018","206584445","140538752","953871","6192040","68.0296873271363700","33.36290543988734","16.922308520775317","97.15%"
"UNITED STATES BRANCH OF THE SUN LIFE ASSURANCE COMPANY OF CANADA","80802","MI","L","2019","183086735","121680754","611255","6522512","66.4607154636298500","28.069972887746317","29.377304413418294","-0.04450141194965606"
"Starmount Life Insurance Company","68985","ME","L","2019","212268191","156438841","632981","6633870","73.6986734861277400","31.997641045121476","33.36290543988734","-0.040921627680951644"
"HumanaDental Insurance Company","70580","WI","L","2017","201128139","123233498","501061","6639290","61.2711372027362100","30.29362160712968","30.045784864142586","0.82%"
"4 Ever Life Insurance Company","80985","IL","L","2016","1240092","1240092","556973","6755924","10000","0.18",,
"4 Ever Life Insurance Company","80985","IL","L","2016","1363989","1363989","630789","7319891","10000","0.19","0.18","1.50%"
"4 Ever Life Insurance Company","80985","IL","L","2018","3157245","3157245","597106","7384123","100","0.42757210301074344","0.20328428586037917","110.33%"
"4 Ever Life Insurance Company","80985","IL","L","2017","1544529","1544529","643251","7597877","100","0.20328428586037917","0.18634006981797954","9.09%"
"Starmount Life Insurance Company","68985","ME","L","2020","218206065.00","135966301.00","648124.00","7686630.00","62.00","28.39","32.00","-0.11"
"Starmount Life Insurance Company","68985","LA","L","2017","137420077","95977759","765650","8120646","69.8426031299633200","16.922308520775317","17.123674137991422","-1.18%"
"United Concordia Insurance Company","85766","AZ","L","2016","262518690","207658137","747033","8678325","7910.0","30.25",,
"UNITED STATES BRANCH OF THE SUN LIFE ASSURANCE COMPANY OF CANADA","80802","MI","L","2020","241064327.00","141102571.00","764842.00","8882281.00","59.00","27.14","28.07","-0.03"
"HumanaDental Insurance Company","70580","WI","L","2016","267670446","170542546","663393","8908752","6400","30.05","29.24","2.80%"
"United Concordia Insurance Company","85766","AZ","L","2016","266258744","200156886","734675","8914064","7500","29.87","30.25","-1.30%"
"Metropolitan Life Insurance Company","65978","NY","L","2018","4318263772","3432588973","48275","9283304","79.490025487956700","465.1645332308411","37.13957358864359","1152.48%"
"Ameritas Life Insurance Corp.","61301","NE","L","2016","519040364","355590992","813328","9759936","6850.0","53.18",,
"UNION SECURITY INSURANCE COMPANY","70408","KS","L","2018","286543787","193479176","687861","10437597","67.5216789816489700","27.453041825623274","27.800530783107362","-1.25%"
"Ameritas Life Insurance Corp.","61301","NE","L","2016","595103675","401113858","913591","10963092","6700","54.28","53.18","2.10%"
"Ameritas Life Insurance Corp.","61301","NE","L","2017","600047454","394199168","923111","11077332","65.694665542235600","54.16895097122664","54.28246657056239","-0.21%"
"Delta Dental of Washington","47341","WA","X","2020","387260696.00","293817576.00","950705.00","11436728.00","76.00","33.86","38.10","-0.11"
"Delta Dental of Washington","47341","WA","X","2016","464180270","393256639","1001661","11741083","8470.0","39.53",,
"HumanaDental Insurance Company","70580","WI","L","2016","347273638","230202159","910755","11876579","6630.0","29.24",,
"Ameritas Life Insurance Corp.","61301","NE","L","2018","653844309","429308285","997803","11973636","65.6590994355507900","54.60699732311889","54.16895097122664","0.81%"
"Ameritas Life Insurance Corp.","61301","NE","L","2019","680772284","457901378","1018994","12227928","67.2620476423508400","55.673560066758654","54.60699732311889","0.01953161308849727"
"Delta Dental of Washington","47341","WA","X","2016","475775246","397104721","1083154","12294709","8300","38.7","39.53","-2.10%"
"UNION SECURITY INSURANCE COMPANY","70408","KS","L","2017","364204829","239768855","1065107","13100643","65.8335189180042400","27.800530783107362","26.709085542272472","4.09%"
"Delta Dental of Washington","47341","WA","X","2017","494936548","410641540","1111410","13174202","82.9685222599483600","37.56861690749846","38.697560552266836","-2.92%"
"Delta Dental of Washington","47341","WA","X","2018","497653192","416652562","1122784","13289533","83.7234782571232800","37.4470037434724","37.56861690749846","-0.32%"
"Ameritas Life Insurance Corp.","61301","NE","L","2020","727185716.00","442842066.00","1110956.00","13331472.00","61.00","54.55","55.67","-0.02"
"Delta Dental of Washington","47341","WA","X","2019","508789500","425305885","1103958","13353319","83.5917181860081600","38.10210030929389","37.4470037434724","0.017493964812490007"
"UNION SECURITY INSURANCE COMPANY","70408","KS","L","2016","357146627","239609436","1114282","13371728","6700","26.71","25.88","3.20%"
"UNION SECURITY INSURANCE COMPANY","70408","KS","L","2016","365535652","242591143","1176465","14125738","6640.0","25.88",,
"PRINCIPAL LIFE INSURANCE COMPANY","61271","IA","L","2016","624642932","412704120","1638738","19157368","6610.0","32.61",,
"PRINCIPAL LIFE INSURANCE COMPANY","61271","IA","L","2016","657854843","426218300","1735316","20031491","6500","32.84","32.61","0.70%"
"PRINCIPAL LIFE INSURANCE COMPANY","61271","IA","L","2017","707059430","455339602","1853449","21477528","64.3990565262668200","32.92089434128546","32.84103230258796","0.24%"
"PRINCIPAL LIFE INSURANCE COMPANY","61271","IA","L","2018","773310960","492041177","2043038","23248924","63.6278550869109700","33.2622258131172","32.92089434128546","1.04%"
"UnitedHealthcare Insurance Company","79413","CT","L","2016","715723838","523417843","2160745","24742475","7310.0","28.93",,
"United Concordia Insurance Company","85766","AZ","L","2020","744884025.00","547877663.00","2040501.00","24829348.00","74.00","30.00","28.66","0.05"
"PRINCIPAL LIFE INSURANCE COMPANY","61271","IA","L","2019","832272820","548185301","2215363","25535877","65.8660583196745500","32.59229436294669","33.2622258131172","-0.020140908607093777"
"UnitedHealthcare Insurance Company","79413","CT","L","2016","752344749","543881543","2197401","25576009","7200","29.42","28.93","1.70%"
"AETNA LIFE INSURANCE COMPANY","60054","CT","L","2020","901819851.00","609054524.00","2564452.00","25763828.00","68.00","35.00","41.11","-0.15"
"United Concordia Insurance Company","85766","AZ","L","2019","741060661","659885886","2086385","25859473","89.0461362649501200","28.657222094201224","22.970276210375356","0.24757847192351795"
"PRINCIPAL LIFE INSURANCE COMPANY","61271","IA","L","2020","833002819.00","507787691.00","2281398.00","26873567.00","61.00","31.00","32.59","-0.05"
"UnitedHealthcare Insurance Company","79413","CT","L","2017","835805861","605038961","2407818","28147655","72.3898921067747800","29.69362318104297","29.416033948064374","0.94%"
"AETNA LIFE INSURANCE COMPANY","60054","CT","L","2019","1198861536","950014648","3299239","29160856","79.2430668156827100","41.11201454442901","29.67516185299311","0.3854015269770921"
"UnitedHealthcare Insurance Company","79413","CT","L","2018","911371460","663540580","2655285","30208155","72.8068201740704100","30.16971609156534","29.69362318104297","1.60%"
"United Concordia Insurance Company","85766","AZ","L","2018","699108442","585592904","2470806","30435352","83.7628140099043500","22.970276210375356","23.09150081345036","-0.52%"
"United Concordia Insurance Company","85766","AZ","L","2017","772540869","642743302","2737871","33455637","83.198614829528200","23.09150081345036","29.86951226735639","-22.69%"
"UnitedHealthcare Insurance Company","79413","CT","L","2019","1033540134","759884783","2923704","33976206","73.5225230256999400","30.419527536417693","30.16971609156534","0.008280205358717058"
"UnitedHealthcare Insurance Company","79413","CT","L","2020","1049752497.00","686578986.00","3005498.00","35717806.00","65.00","29.39","30.42","-0.03"
"CIGNA HEALTH AND LIFE INSURANCE COMPANY","67369","CT","L","2016","1163696257","963362269","3368236","39075149","8280.0","29.78",,
"AETNA LIFE INSURANCE COMPANY","60054","CT","L","2018","1176694207","871193260","3253495","39652495","74.0373543795308300","29.67516185299311","31.500469079499616","-5.79%"
"GUARDIAN LIFE INSURANCE COMPANY OF AMERICA","64246","NY","L","2016","1807368878","1217678970","4025725","43731744","6740.0","41.33",,
"AETNA LIFE INSURANCE COMPANY","60054","CT","L","2016","1621956792","1243379723","3675656","44447752","7670.0","36.49",,
"CIGNA HEALTH AND LIFE INSURANCE COMPANY","67369","CT","L","2016","1373383402","1085499924","3915510","45159173","7900","30.41","29.78","2.10%"
"AETNA LIFE INSURANCE COMPANY","60054","CT","L","2016","973915803","896012614","4252720","50996560","9200","19.1","36.49","-47.70%"
"CIGNA HEALTH AND LIFE INSURANCE COMPANY","67369","CT","L","2017","1577242273","1264321626","4430412","52061025","80.1602675532651100","30.29602803632852","30.412058298764684","-0.38%"
"AETNA LIFE INSURANCE COMPANY","60054","CT","L","2017","1685728167","1362483652","4433878","53514383","80.8246358263526600","31.500469079499616","19.097676451117486","64.94%"
