"id","report_number","origin","filer_id","filer_name","type","funding_source_id","funding_source","filing_period","receipt_date","employer_id","employer_name","compensation","sub_lobbyist_compensation","net_compensation","personal_expenses","entertainment","contributions","advertising","political_ads","other","total_expenses","net_total","employment_registration_id","employment_type","contractor_id","contractor_name","url"
"92956-93162","92956","FE","17483","THOMAS M DAVIS","Employer","93162","WA FOREST PROTECTION ASSN","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","17120","WA FOREST PROTECTION ASSN","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","93162","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92956)"
"93615-47019","93615","FE","47018","Will von Geldern","Employer","47019","Ventures","2022-05-01T00:00:00.000","2022-07-07T00:00:00.000","38023","Ventures","400.00","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","400.00","47019","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93615)"
"93615-47018","93615","FE","47018","Will von Geldern","Lobbyist","47018","Will von Geldern (Self)","2022-05-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93615)"
"93559-19197","93559","FE","17774","TIMOTHY A MARTIN","Employer","19197","AMGEN INC","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16127","AMGEN INC","2596.00","0.00","2596.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2596.00","19197","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93559)"
"93559-17774","93559","FE","17774","TIMOTHY A MARTIN","Lobbyist","17774","TIMOTHY A MARTIN (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93559)"
"93607-19731","93607","FE","18012","DAVID R SWARTLEY","Employer","19731","US BANCORP","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","17023","US BANCORP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19731","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93607)"
"93607-18012","93607","FE","18012","DAVID R SWARTLEY","Lobbyist","18012","DAVID R SWARTLEY (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93607)"
"93619-19726","93619","FE","18010","Brewer Public Affairs","Employer","19726","ASSOCIATED GENERAL CONTRACTORS OF WA","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16154","ASSOCIATED GENERAL CONTRACTORS OF WA","5250.00","0.00","5250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5250.00","19726","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93619)"
"93619-19727","93619","FE","18010","Brewer Public Affairs","Employer","19727","AVISTA CORP","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16180","AVISTA CORP","8333.33","0.00","8333.33","58.75","0.00","0.00","0.00","0.00","0.00","58.75","8392.08","19727","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93619)"
"93619-19728","93619","FE","18010","Brewer Public Affairs","Employer","19728","SCHINDLER ELEVATOR CORP","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16877","SCHINDLER ELEVATOR CORP","3200.00","0.00","3200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3200.00","19728","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93619)"
"93619-19729","93619","FE","18010","Brewer Public Affairs","Employer","19729","WSIA","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","17194","WSIA","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","19729","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93619)"
"93619-48933","93619","FE","18010","Brewer Public Affairs","Employer","48933","A Place for Rover, Inc.","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","48763","A Place for Rover, Inc.","6500.00","0.00","6500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6500.00","48933","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93619)"
"93619-70509","93619","FE","18010","Brewer Public Affairs","Employer","70509","PREMERA BLUE CROSS","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16812","PREMERA BLUE CROSS","10000.00","0.00","10000.00","316.25","0.00","0.00","0.00","0.00","0.00","316.25","10316.25","70509","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93619)"
"93619-18010","93619","FE","18010","Brewer Public Affairs","Lobbyist","18010","Brewer Public Affairs (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93619)"
"93621-76215","93621","FE","76213","DANE AUSTRENG","Employer","76215","SEIU HEALTHCARE 1199 NW","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16729","SEIU HEALTHCARE 1199 NW","8898.78","0.00","8898.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8898.78","76215","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93621)"
"93621-76213","93621","FE","76213","DANE AUSTRENG","Lobbyist","76213","DANE AUSTRENG (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93621)"
"93586-19101","93586","FE","17716","JUDITH KREBS","Employer","19101","SEIU 775","2022-06-01T00:00:00.000","2022-07-06T00:00:00.000","16905","SEIU 775","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19101","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93586)"
"93586-17716","93586","FE","17716","JUDITH KREBS","Lobbyist","17716","JUDITH KREBS (Self)","2022-06-01T00:00:00.000","2022-07-06T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93586)"
"93610-85273","93610","FE","85272","Jane Douthit","Employer","85273","REGENCE BLUE SHIELD","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16849","REGENCE BLUE SHIELD","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","85273","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93610)"
"93610-85272","93610","FE","85272","Jane Douthit","Lobbyist","85272","Jane Douthit (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93610)"
"92025-27631","92025","FE","27629","Rachael Seevers","Employer","27631","DISABILITY RIGHTS WA","2022-04-01T00:00:00.000","2022-07-07T00:00:00.000","17163","DISABILITY RIGHTS WA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27631","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92025)"
"92025-27629","92025","FE","27629","Rachael Seevers","Lobbyist","27629","Rachael Seevers (Self)","2022-04-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","50.00","","","","","View report (https://accesshub.pdc.wa.gov/node/92025)"
"93469-87488","93469","FE","87487","Noah Bein","Employer","87488","Justice Action Network","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","62015","Justice Action Network","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","87488","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93469)"
"93469-87487","93469","FE","87487","Noah Bein","Lobbyist","87487","Noah Bein (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93469)"
"93620-59427","93620","FE","59426","Richard B Chisa","Employer","59427","PUBLIC SCHOOL EMPLOYEES OF WA","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16824","PUBLIC SCHOOL EMPLOYEES OF WA","14928.33","0.00","14928.33","47.97","0.00","96567.83","0.00","0.00","0.00","96615.80","111544.13","59427","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93620)"
"93620-59426","93620","FE","59426","Richard B Chisa","Lobbyist","59426","Richard B Chisa (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93620)"
"93416-69404","93416","FE","69402","Bryan Ricker","Employer","69404","Schweitzer Engineering Laboratories","2022-05-01T00:00:00.000","2022-07-07T00:00:00.000","55691","Schweitzer Engineering Laboratories","1000.00","0.00","1000.00","0.00","25.75","0.00","0.00","0.00","0.00","25.75","1025.75","69404","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93416)"
"93624-82555","93624","FE","82554","Terique Scott","Employer","82555","LEAGUE OF EDUCATION VOTERS","2022-05-01T00:00:00.000","2022-07-07T00:00:00.000","16589","LEAGUE OF EDUCATION VOTERS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","82555","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93624)"
"93624-82554","93624","FE","82554","Terique Scott","Lobbyist","82554","Terique Scott (Self)","2022-05-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93624)"
"93444-19121","93444","FE","17733","TIM LAYTON","Employer","19121","GENENTECH","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16467","GENENTECH","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19121","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93444)"
"93444-17733","93444","FE","17733","TIM LAYTON","Lobbyist","17733","TIM LAYTON (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93444)"
"93626-86679","93626","FE","86672","Zach Dugovich","Employer","86679","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","17230","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86679","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93626)"
"93626-86672","93626","FE","86672","Zach Dugovich","Lobbyist","86672","Zach Dugovich (Self)","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93626)"
"93629-86679","93629","FE","86672","Zach Dugovich","Employer","86679","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17230","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86679","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93629)"
"93629-86672","93629","FE","86672","Zach Dugovich","Lobbyist","86672","Zach Dugovich (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93629)"
"87554-86222","87554","FE","86203","Model Solutions LLC","Employer","86222","Ensono, Inc.","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","86220","Ensono, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86222","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-86806","87554","FE","86203","Model Solutions LLC","Employer","86806","CARMAX AUTO SUPERSTORES, INC","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","16231","CARMAX AUTO SUPERSTORES, INC","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86806","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-86808","87554","FE","86203","Model Solutions LLC","Employer","86808","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","16722","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86808","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/87554)"
"93622-18881","93622","FE","17591","LINDSEY R GRAD","Employer","18881","SEIU HEALTHCARE 1199 NW","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","16729","SEIU HEALTHCARE 1199 NW","11569.25","0.00","11569.25","114.69","0.00","84500.00","0.00","0.00","0.00","84614.69","96183.94","18881","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93622)"
"93622-17591","93622","FE","17591","LINDSEY R GRAD","Lobbyist","17591","LINDSEY R GRAD (Self)","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93622)"
"93611-69404","93611","FE","69402","Bryan Ricker","Employer","69404","Schweitzer Engineering Laboratories","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","55691","Schweitzer Engineering Laboratories","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","69404","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93611)"
"93611-69402","93611","FE","69402","Bryan Ricker","Lobbyist","69402","Bryan Ricker (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93611)"
"93625-82555","93625","FE","82554","Terique Scott","Employer","82555","LEAGUE OF EDUCATION VOTERS","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16589","LEAGUE OF EDUCATION VOTERS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","82555","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93625)"
"93625-82554","93625","FE","82554","Terique Scott","Lobbyist","82554","Terique Scott (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93625)"
"93627-86679","93627","FE","86672","Zach Dugovich","Employer","86679","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","17230","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86679","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93627)"
"93627-86672","93627","FE","86672","Zach Dugovich","Lobbyist","86672","Zach Dugovich (Self)","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93627)"
"87554-86809","87554","FE","86203","Model Solutions LLC","Employer","86809","FIRST Washington","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","39865","FIRST Washington","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86809","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-86812","87554","FE","86203","Model Solutions LLC","Employer","86812","Dun & Bradstreet, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","46228","Dun & Bradstreet, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86812","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-86813","87554","FE","86203","Model Solutions LLC","Employer","86813","UiPath Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","66506","UiPath Inc.","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","86813","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-86815","87554","FE","86203","Model Solutions LLC","Employer","86815","Okta, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","70889","Okta, Inc.","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","86815","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-87178","87554","FE","86203","Model Solutions LLC","Employer","87178","Acusensus","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","72318","Acusensus","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","87178","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/87554)"
"87554-86203","87554","FE","86203","Model Solutions LLC","Lobbyist","86203","Model Solutions LLC (Self)","2022-01-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/87554)"
"90780-86222","90780","FE","86203","Model Solutions LLC","Employer","86222","Ensono, Inc.","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","86220","Ensono, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86222","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86806","90780","FE","86203","Model Solutions LLC","Employer","86806","CARMAX AUTO SUPERSTORES, INC","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","16231","CARMAX AUTO SUPERSTORES, INC","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86806","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86808","90780","FE","86203","Model Solutions LLC","Employer","86808","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","16722","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86808","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86809","90780","FE","86203","Model Solutions LLC","Employer","86809","FIRST Washington","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","39865","FIRST Washington","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86809","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86812","90780","FE","86203","Model Solutions LLC","Employer","86812","Dun & Bradstreet, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","46228","Dun & Bradstreet, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86812","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86813","90780","FE","86203","Model Solutions LLC","Employer","86813","UiPath Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","66506","UiPath Inc.","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","86813","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86815","90780","FE","86203","Model Solutions LLC","Employer","86815","Okta, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","70889","Okta, Inc.","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","86815","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-87178","90780","FE","86203","Model Solutions LLC","Employer","87178","Acusensus","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","72318","Acusensus","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","87178","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-89073","90780","FE","86203","Model Solutions LLC","Employer","89073","Zscaler, Inc.","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","88644","Zscaler, Inc.","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","89073","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-89428","90780","FE","86203","Model Solutions LLC","Employer","89428","Mi-Case","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","89427","Mi-Case","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","89428","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90780)"
"90780-86203","90780","FE","86203","Model Solutions LLC","Lobbyist","86203","Model Solutions LLC (Self)","2022-03-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/90780)"
"92845-40317","92845","FE","40314","Kent Ryan Hartwig","Employer","40317","Renewable Energy Group","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","30764","Renewable Energy Group","684.81","0.00","684.81","1646.11","0.00","0.00","0.00","0.00","0.00","1646.11","2330.92","40317","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92845)"
"93623-19244","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Employer","19244","FRESENIUS MEDICAL CARE NORTH AMERICA","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16462","FRESENIUS MEDICAL CARE NORTH AMERICA","4500.00","0.00","4500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4500.00","19244","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93623)"
"93623-19246","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Employer","19246","Washington State Podiatric Medical Association","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","17272","Washington State Podiatric Medical Association","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","19246","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93623)"
"93623-19247","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Employer","19247","Yakima Valley Memorial Hospital Association","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","17321","Yakima Valley Memorial Hospital Association","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","19247","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93623)"
"93623-20022","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Employer","20022","PIERCE CO ALLIANCE (MELANIE STEWART & ASSOC LLC*)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16782","PIERCE CO ALLIANCE","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20022","Subcontract","17991","MELANIE STEWART & ASSOC LLC*","View report (https://accesshub.pdc.wa.gov/node/93623)"
"93623-28018","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Employer","28018","VIRGINIA MASON FRANCISCAN HEALTH","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","17037","VIRGINIA MASON FRANCISCAN HEALTH","2750.00","0.00","2750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2750.00","28018","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93623)"
"93623-66249","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Employer","66249","AMERICAN MASSAGE THERAPY ASSN- WA CHAPTER","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","16115","AMERICAN MASSAGE THERAPY ASSN- WA CHAPTER","4120.00","0.00","4120.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4120.00","66249","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93623)"
"93623-17790","93623","FE","17790","GAIL TORAASON MCGAFFICK INC*","Lobbyist","17790","GAIL TORAASON MCGAFFICK INC* (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","400.00","0.00","0.00","0.00","400.00","400.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93623)"
"93628-86679","93628","FE","86672","Zach Dugovich","Employer","86679","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","17230","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86679","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93628)"
"93628-86672","93628","FE","86672","Zach Dugovich","Lobbyist","86672","Zach Dugovich (Self)","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93628)"
"93630-86679","93630","FE","86672","Zach Dugovich","Employer","86679","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","2022-07-01T00:00:00.000","2022-07-08T00:00:00.000","17230","WA STATE COUNCIL OF COUNTY & CITY EMPLOYEES","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86679","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93630)"
"93630-86672","93630","FE","86672","Zach Dugovich","Lobbyist","86672","Zach Dugovich (Self)","2022-07-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93630)"
"89447-86222","89447","FE","86203","Model Solutions LLC","Employer","86222","Ensono, Inc.","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","86220","Ensono, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86222","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/89447)"
