"objectid","anchorname","bldgnbr","predir","suffdir","caicat","bbservice","publicwifi","url","transtech","fullfipsid","caiid","subscrbdow","subsrbup","datasource","bb_provide","district","updatedby","updatetitl","updatephon","updateemai","updateorg","county","location_1"
"1603","Beaux Arts Village Town Hall","10550","Southeast",,"6","U",,,"-999","530330239003021",,,,"ACCIS-City",,,,,,,,"KING","10550 SE 27th St
Beaux Arts Village, WA 98004
(47.586429941, -122.200798948)"
"692","JEFFERSON COUNTY FIRE PROTECTION DISTRICT 1 - EAST JEFFERSON FIRE AND RESCUE STATION 1-4 - CAPE GEO*","3850",,,"4","U",,,"-999","530319505001006",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"JEFFERSON","3850 CAPE GEORGE ROAD
PORT TOWNSEND, WA 98368
(48.088901684, -122.868352066)"
"1285","SEATTLE FIRE DEPARTMENT STATION 24 - BITTER LAKE","401","North",,"4","U",,,"-999","530330004021002",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","401 NORTH 130TH STREET
SEATTLE, WA 98133
(47.723029116, -122.353823275)"
"2555","Lawton Elementary","4000",,"West","1","Y",,,"50","530330058013002","530771001199","10","10","K-12 data from Joy Paulus","K20","Seattle School District 17-001","Hoang Ngo","Network Consultant","425-281-8464","hngo@psesd.org","PSESD","KING","4000 27 AV W
Seattle, WA 98199
(47.656521385, -122.39094281)"
"1054","Garfield Teen Life Center á","2101","South",,"7","U",,,"-999","530330090001008",,,,"CTC/Betty Buckley",,,,,,,,"KING","2101 S. Jackson St. á
Seattle, WA 98144
(47.597828057, -122.30370426)"
"1074","Jack Straw Foundation--also Jack Straw Productions","4261",,"Northeast","7","U",,,"-999","530330052002000",,,,"CTC/Betty Buckley",,,,,,,,"KING","4261 Roosevelt Way NE
Seattle, WA 98105
(47.659305977, -122.318079398)"
"780","NORTH WHATCOM FIRE DISTRICT 21 STATION 62","9001",,,"4","U",,,"-999","530730104031011",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"WHATCOM","9001 SEMIAHMOO PARKWAY
BLAINE, WA 98230
(48.969528148, -122.791748264)"
"886","EdLab Group","19020",,,"7","Y",,,"41","530610517021000",,"7","7",,"Integra Telecom of Washington, Inc.",,"Karen Manuel","Director of Digital Inclusion Initiatives","4259774745","kmanuel@edlabgroup.org","EdLab Group","SNOHOMISH","19020 33rd Ave. W. Suite 210
Lynnwood, WA 98036
(47.826396552, -122.277829216)"
"962","Technology Access Foundation","801",,"South","7","U",,,"-999","530330090001008",,,,"CTC/Betty Buckley",,,,,,,,"KING","801 23rd Ave. S
Seattle, WA 98144
(47.595419609, -122.302546245)"
"1197","BELLINGHAM FIRE DEPARTMENT STATION 1 - HEADQUARTERS","1800",,,"4","Y",,,"50","530730005022005",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp","City of Bellingham",,"Bill Boyd","Fire Chief","360 778-8400","bboyd@cob.org","Bellingham Fire Department","WHATCOM","1800 BROADWAY
BELLINGHAM, WA 98225
(48.760029809, -122.487506787)"
"1258","ISLAND COUNTY FIRE PROTECTION DISTRICT 1 - CAMANO ISLAND FIRE AND RESCUE STATION 3 - TERRYS CORNER","525","East",,"4","U",,,"-999","530299715001018",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"ISLAND","525 EAST NORTH CAMANO DRIVE
CAMANO ISLAND, WA 98282
(48.243162088, -122.454849397)"
"1211","EASTSIDE FIRE AND RESCUE STATION 82","1851",,"Northeast","4","U",,,"-999","530330323172013",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","1851 228TH AVENUE NORTHEAST
SAMMAMISH, WA 98074
(47.626168263, -122.035919696)"
"395","Cathlamet Public Library",,,,"2","N",,,"-999","530699501004048",,,,,,,"Connie Christopher",,,,"Cathlamet Public Library","WAHKIAKUM","100 Main Street, Second Floor
Cathlamet, WA 98612
(46.201336331, -123.384034175)"
"2688","KING COUNTY DETENTION CENTER","1211","East",,"1","U","U",,"-999","530330086003004","530771002928",,,,,,,,,,,"KING","1211 EAST ALDER MS 1F
SEATTLE, WA 98122
(47.604391966, -122.315223846)"
"541","Pe Ell School District","519","North",,"1","Y",,,"50","530419715005041","530666000977","7","7","GIS-Joy Paulus, attributes-Doug Mah","CenturyLink",,"Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","LEWIS","519 N. 2nd St
Pe Ell, WA 98572
(46.573374657, -123.298910111)"
"1309","SEATTLE FIRE DEPARTMENT STATION 10 - HEADQUARTERS","301",,"South","4","U",,,"-999","530330092002025",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","301 2ND AVENUE SOUTH
SEATTLE, WA 98104
(47.59976013, -122.332006587)"
"1011","YMCA- Northshore","1811","Northeast",,"7","U",,,"-999","530330218022016",,,,"CTC/Betty Buckley",,,,,,,,"KING","1811 NE 195TH ST.
Bothell, WA 98011
(47.767805848, -122.180916645)"
"995","Mount Vernon Learning Center","102",,,"7","U",,,"-999","530579522001025",,,,"CTC/Betty Buckley",,,,,,,,"SKAGIT","102 Valley Mall Way
Mount Vernon, WA 98273
(48.433228998, -122.339914469)"
"822","Queets Clearwater Elementary School","146000",,,"1","Y",,,"-999","530090004001121","530138000243","6",,"K-12 data from Joy Paulus",,"Queets Clearwater School District 16-020",,,,,,"CLALLAM","146000 Highway 101
N/A, WA 98331
(48.055256439, -124.353487248)"
"574","Adna Middle/High","121",,,"1","Y",,,"30","530419701001045","530006000013","5","5","K-12 data from Joy Paulus","Qwest","Adna School District 21-226","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","LEWIS","121 Adna School Rd.
Chehalis, WA 98532
(46.628610095, -123.056519)"
"682","TROJAN ALTERNATIVE SCHOOL","519","North",,"1","U","U",,"-999","530419715005042","530666003100",,,,,,,,,,,"LEWIS","519 NORTH 2ND ST
PE ELL, WA 98572
(46.5734335, -123.2989912)"
"1558","Nooksack City Hall","103","West",,"6","U",,,"-999","530730102004012",,,,"ACCIS-City",,,,,,,,"WHATCOM","103 W Madison St
Nooksack, WA 98276
(48.927419752, -122.322992168)"
"575","Adna Elementary","220",,,"1","Y",,,"50","530419701001045","530006000012","7","7","K-12 data from Joy Paulus","Qwest","Adna School District 21-226","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","LEWIS","220 Dieckman Rd.
Chehalis, WA 98532
(46.638732142, -123.060508312)"
"1501","DEM","8450",,"Northeast","4","U",,,"-999","530330323092013",,,,"HSIP Freedom - 2007_07_23_WA_EOC.shp",,,,,,,,"KING","8450 161ST AVE NE
REDMOND, WA 98052
(47.677914987, -122.125091349)"
"1118","Shoreline Community College","16101",,"North","5","Y",,,"50","530330209003003",,"9","9","GIS-Joy Paulus, attributes-Doug Mah","King Co. I-net",,"Gary Kalbfleisch","Director of Technology Support Services","206-546-5813","garyk@shoreline.edu","Shoreline Community College","KING","16101 Greenwood Ave. N.
Shoreline, WA 98133
(47.746168377, -122.355838929)"
"206","LEWIS COUNTY FIRE DISTRICT 13 STATION 2","779",,,"4","U",,,"-999","530419715004093",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"LEWIS","779 CURTIS HILL ROAD
CURTIS, WA 98538
(46.586695428, -123.111751949)"
"41","Grays Harbor College - Elma","32",,,"5","Y",,,"30","530270005005021",,"4","4","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"GRAYS HARBOR","32 Elma McCleary Rd
Elma, WA 98541
(47.012038304, -123.38275572)"
"40","State Board for Community and Technical Colleges","1300",,"Southwest","5","Y",,,"50","530670101002004",,"8","8","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,"Michael Scroggins","Deputy Exec Director, Information Technology","360-704-4377","mscroggins@sbctc.edu","State Board for Community and Technical Colleges","THURSTON","1300 Quince Street SW
Olympia, WA 98504
(47.042611797, -122.89817488)"
"185","MASON COUNTY FIRE PROTECTION DISTRICT 16 STATION 2","140","West",,"4","U",,,"-999","530459602004009",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"MASON","140 WEST SHELTON VALLEY ROAD
SHELTON, WA 98584
(47.203716354, -123.135566494)"
"364","Key Center","8905",,"North","2","Y",,,"41","530530726022004",,"7","12","Gates_Survey","Comcast",,"Clifford Jo","Director of Finance & IT","253-536-6500","cjo@piercecountylibrary.org","Pierce County Library System","PIERCE","8905 Key Peninsula HWY N
Lakebay, WA 98349
(47.33865913, -122.746806371)"
"3233","South Cle Elum Town Hall","523",,,"6","U",,,"-999","530379751002081",,,,"ACCIS-City",,,,,,,,"KITTITAS","523 Lincoln Ave
South Cle Elum, WA 98943
(47.187054159, -120.95058192)"
"1156","BELLEVUE FIRE DEPARTMENT STATION 7","11900","Southeast",,"4","U",,,"-999","530330236012044",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","11900 SOUTHEAST 8TH STREET
BELLEVUE, WA 98005
(47.603627816, -122.181253813)"
"209","THURSTON COUNTY FIRE PROTECTION DISTRICT 9 - MCLANE FIRE AND LIFE SAFETY STATION 93","416",,"Northwest","4","U",,,"-999","530670119002019",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","416 SUMMIT LAKE SHORE ROAD NORTHWEST
OLYMPIA, WA 98502
(47.047479103, -123.117743862)"
"1007","Olive Ridge Resident Council á","1700",,,"7","U",,,"-999","530330079005008",,,,"CTC/Betty Buckley",,,,,,,,"KING","1700 17th Ave. #214 á
Seattle, WA 98122
(47.616861517, -122.309769368)"
"370","Ocean Park Timberland Library","1308",,,"2","Y",,,"50","530499508002084",,"7","7","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","PACIFIC","1308 256TH PLACE
Ocean Park, WA 98640
(46.487837793, -124.051641181)"
"85","COWLITZ 2 FIRE AND RESCUE STATION 25 - LEXINGTON","1796",,,"4","U",,,"-999","530150009002008",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"COWLITZ","1796 WESTSIDE HIGHWAY
KELSO, WA 98626
(46.191264253, -122.907055597)"
"769","JEFFERSON HEALTHCARE","834",,,"3","Y",,,"30","530319506015076",,"5","5",,"Qwest",,"Jeffrey Waibel","Network Telecom","3603852200x2287","jwaibel@jgh.org","JGH","JEFFERSON","834 SHERIDAN AVENUE
PORT TOWNSEND, WA 98368
(48.106101049, -122.789102557)"
"249","WAHKIAKUM COUNTY EMERGENCY OPERATIONS CENTER","64",,,"4","U",,,"-999","530699501004041",,,,"HSIP Freedom - 2007_07_23_WA_EOC.shp",,,,,,,,"WAHKIAKUM","64 MAIN STREET
CATHLAMET, WA 98612
(46.202337292, -123.384881333)"
"935","Seattle Business Assistance Center",,,,"7","U",,,"-999","530610413042015",,,,"CTC/Betty Buckley",,,,,,,,"SNOHOMISH","2333 SEAWAY BOULEVARD, SUITE 218
Everett, WA 98204
(47.937790201, -122.264719573)"
"393","Chehalis Timberland Library","400","North",,"2","Y",,,"30","530419708002052",,"5","5","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","LEWIS","400 N. Market Blvd.
Chehalis, WA 98532
(46.66429601, -122.968118734)"
"19","Olympic Area Agency on Aging 2","2700",,,"7","U",,,"-999","530270012004015",,,,"CTC/Betty Buckley",,,,,,,,"GRAYS HARBOR","2700 Simpson Avenue
Aberdeen, WA 98520
(46.975171494, -123.850261152)"
"588","Pioneer Primary School","110","East",,"1","U",,,"-999","530459611005011","530675002457",,,"K-12 data from Joy Paulus",,"Pioneer School District 23-402",,,,,,"MASON","110 E SPENCER LAKE RD.
N/A, WA 98584
(47.258954348, -123.00157758)"
"197","THURSTON COUNTY FIRE PROTECTION DISTRICT 8 - SOUTH BAY VOLUNTEER FIRE DEPARTMENT STATION 3","5912",,"Northeast","4","U",,,"-999","530670122221014",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","5912 PUGET BEACH ROAD NORTHEAST
OLYMPIA, WA 98516
(47.116820142, -122.790492934)"
"507","Evergreen Elementary","1820",,,"1","Y",,,"50","530530726032000","530669000982","9","9","K-12 data from Joy Paulus","K20","Peninsula School District 27-401","Kris Hagel","Tech Supervisor","253-530-3703","hagelk@psd401.net","Peninsula School District","PIERCE","1820 Key Peninsula Hwy
N/A, WA 98349
(47.240615728, -122.77086114)"
"811","Lopez Island School District","86",,,"1","Y",,,"50","530559605002143",,"11","7","GIS-Joy Paulus, attributes-Doug Mah","K-20 Education Network",,"Stuart K Post","Network Administrator","360-468-2202","support@lopez.k12.wa.us","Lopez Island School District","SAN JUAN","86 School Rd.
Lopez, WA 98261
(48.492431491, -122.896898017)"
"790","Lopez Island Library District","2225",,,"2","Y",,,"50","530559605001039",,"7","7","GIS - Joy Paulus, attribute - Doug Mah","Qwest",,,,,,,"SAN JUAN","2225 Fisherman Bay Rd
Lopez, WA 98261
(48.514501551, -122.912611342)"
"1586","Virginia Mason Medical Center","1100",,,"3","Y",,,"50","530330083001003",,"11","11",,"Verizon",,,,,,,"KING","1100 Ninth Avenue
SEATTLE, WA 98101
(47.609488331, -122.327863114)"
"1110","Washington State University - West (Seattle)","520",,,"5","Y",,,"50","530330082001004",,"7","7","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"KING","520 Pike Street
Seattle, WA 98101
(47.610963899, -122.335144122)"
"749","LOWER ELWHA TRIBAL POLICE DEPARTMENT","2851",,,"4","U",,,"-999","530090015002025",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"CLALLAM","2851 LOWER ELWHA ROAD
PORT ANGELES, WA 98363
(48.144026371, -123.548808007)"
"1221","KING COUNTY FIRE PROTECTION DISTRICT 27 FALL CITY FIRE DEPARTMENT","4301",,"Southeast","4","U",,,"-999","530330326011014",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","4301 334TH PLACE SOUTHEAST
FALL CITY, WA 98024
(47.568158529, -121.895046711)"
"1321","SKAGIT COUNTY FIRE PROTECTION DISTRICT 13 - HOPE ISLAND","12142",,,"4","U",,,"-999","530579521002049",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SKAGIT","12142 CHILBERG ROAD
MOUNT VERNON, WA 98273
(48.391873885, -122.484844654)"
"243","PACIFIC COUNTY SO LONG BEACH SUBSTATION","318",,"Northeast","4","U",,,"-999","530499506001059",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"PACIFIC","318 SECOND ST. NE
LONG BEACH, WA 98631
(46.352214531, -124.051919514)"
"2628","ALLIANCE ACADEMY","520",,,"1","U","U",,"-999","530350810003005","530066002652",,,,,,,,,,,"KITSAP","520 NATIONAL AVE
BREMERTON, WA 98312
(47.55740444, -122.66528731)"
"2634","BIO MED ACADEMY","8301",,"Northeast","1","U","U",,"-999","530610527092013","530486003335",,,,,,,,,,,"SNOHOMISH","8301 84TH ST NE
MARYSVILLE, WA 98270
(48.072061659, -122.118458581)"
"927","Refugee and Immigrant Family Center á","9001",,"Southwest","7","U",,,"-999","530330113003013",,,,"CTC/Betty Buckley",,,,,,,,"KING","9001 9th Ave SW á
Seattle, WA 98106
(47.522538015, -122.347088369)"
"261","DEM","410","West",,"4","U",,,"-999","530459606001001",,,,"HSIP Freedom - 2007_07_23_WA_EOC.shp",,,,,,,,"MASON","410 W BUSINESS PARK RD
SHELTON, WA 98584
(47.24932988, -123.149979276)"
"529","Wishkah Valley School District","4640",,,"1","Y",,,"50","530270003002114",,"5","5","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,"Donald Hay","Technology Coordinator","360 532-3128","dhay@wishkah.org","Wishkah Valley School District","GRAYS HARBOR","4640 Wishkah Rd
Aberdeen, WA 98520
(47.117877362, -123.771459311)"
"992","Mayor's Office for Senior Citizens","810",,,"7","U",,,"-999","530330081002037",,,,"CTC/Betty Buckley",,,,,,,,"KING","810 2nd Ave #2700
Seattle, WA 98104
(47.603851527, -122.333838367)"
"23","Hope Grange","120",,,"7","U",,,"-999","530419713002048",,,,"CTC/Betty Buckley",,,,,,,,"LEWIS","120 Antrim Road
Winlock, WA 98596
(46.534171011, -122.937001372)"
"56","LEWIS COUNTY FIRE PROTECTION DISTRICT 5 STATION 1 - HEADQUARTERS","109",,"Northeast","4","U",,,"-999","530419713001009",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"LEWIS","109 2ND AVENUE NORTHEAST
NAPAVINE, WA 98532
(46.574978165, -122.908334117)"
"1137","Edmonds Community College","20000",,"West","5","Y",,,"50","530610515003000",,"8","8","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,"Scott Farrand","Network Analyst","425-640-1367","scott.farrand@edcc.edu","Edmonds Community College","SNOHOMISH","20000 68th ave. W
Lynnwood, WA 98036
(47.813059355, -122.324805867)"
"1534","Coupeville Town Hall",,,,"6","U",,,"-999","530299710001049",,,,"ACCIS-City",,,,,,,,"ISLAND","#4 NE Seventh St
Coupeville, WA 98239
(48.218550397, -122.685982614)"
"1050","First Place",,,,"7","U",,,"-999","530330087002010",,,,"CTC/Betty Buckley",,,,,,,,"KING","PO BOX 22536
Seattle, WA 98122
(47.603378214, -122.306342822)"
"383","Lacey Timberland Library","500",,"Southeast","2","Y",,,"50","530670112003013",,"7","7","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","THURSTON","500 College St. SE
Lacey, WA 98503
(47.04403885, -122.823139571)"
"1000","Newport Hills Community Church á",,,,"7","U",,,"-999","530330247011025",,,,"CTC/Betty Buckley",,,,,,,,"KING","5833 - 119th Ave., SE á
Seattle, WA 98006
(47.55086977, -122.179791959)"
"1192","WHATCOM COUNTY FIRE PROTECTION DISTRICT 8 STATION 1","2913",,,"4","U",,,"-999","530730002002033",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"WHATCOM","2913 BENNETT DRIVE
BELLINGHAM, WA 98225
(48.769507369, -122.52062469)"
"1113","Eastern Washington University - Bellevue","10700",,,"5","Y",,,"30","530330240001001",,"4","4","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"KING","10700 Northup Way
Bellevue, WA 98004
(47.641753, -122.198361463)"
"758","DEM PORT ANGELES FD","102","East",,"4","U",,,"-999","530090009001026",,,,"HSIP Freedom - 2007_07_23_WA_EOC.shp",,,,,,,,"CLALLAM","102 E 5TH ST
PORT ANGELES, WA 98362
(48.115101878, -123.436560909)"
"953","Southeast Seattle Senior Center á","4655","South",,"7","U",,,"-999","530330111011003",,,,"CTC/Betty Buckley",,,,,,,,"KING","4655 S Holly ST á
Seattle, WA 98118
(47.542262293, -122.273059893)"
"791","Amanda Park Timberland Library","6118",,,"2","Y",,,"30","530279400001016",,"4","4","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","GRAYS HARBOR","6118 U.S. Highway 101
Amanda Park, WA 98526
(47.459204762, -123.898234355)"
"389","Winlock Timberland Library","433",,,"2","Y",,,"30","530419715001039",,"5","5","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","LEWIS","433 1ST ST.
Winlock, WA 98596
(46.492309978, -122.936614951)"
"1305","SEATTLE FIRE DEPARTMENT STATION 13 - BEACON HILL AND JEFFERSON PARK","3601",,"South","4","U",,,"-999","530330100012000",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","3601 BEACON AVENUE SOUTH
SEATTLE, WA 98144
(47.571725971, -122.308702115)"
"3900","ERAC SPECIAL EDUCATION","18637",,"S","1","Y",,,"-999","530330285002010","530354002971","8",,,,,,,,,,"KING","18637 8th Ave S
Seattle, WA 98148
(47.43600977, -122.324595758)"
"70","WOODLAND FIRE DEPARTMENT STATION 92","1711",,,"4","U",,,"-999","530150015021043",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"COWLITZ","1711 LEWIS RIVER ROAD
WOODLAND, WA 98674
(45.917891918, -122.738586161)"
"154","LEWIS COUNTY FIRE PROTECTION DISTRICT 2 STATION 2",,,,"4","U",,,"-999","530419712002040",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"LEWIS","TUCKER ROAD
TOLEDO, WA 98591
(46.492385021, -122.78431189)"
"1520","OVERLAKE HOSPITAL MEDICAL CENTER","1035",,"Northeast","3","U",,,"-999","530330237003042",,,,,,,,,,,,"KING","1035 116TH AVENUE NORTHEAST
BELLEVUE, WA 98004
(47.620510724, -122.186089496)"
"377","South Bend Timberland Library",,,,"2","Y",,,"50","530499503002090",,"7","7","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","PACIFIC","1ST & PACIFIC
South Bend, WA 98586
(46.6669, -123.8142)"
"284","Napavine City Hall","407",,"Southwest","6","U",,,"-999","530419713001037",,,,"ACCIS-City",,,,,,,,"LEWIS","407 Birch Ave SW
Napavine, WA 98565
(46.572864648, -122.912461795)"
"735","CENTRAL KITSAP FIRE AND RESCUE STATION 55 - LAKE TAHUYEH","314",,"Northwest","4","U",,,"-999","530350920001004",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KITSAP","314 KINGSWAY NORTHWEST
BREMERTON, WA 98312
(47.567530608, -122.842298222)"
"354","South Bend City Hall","1102","West",,"6","U",,,"-999","530499503002099",,,,"ACCIS-City",,,,,,,,"PACIFIC","1102 W First St
South Bend, WA 98586
(46.665368884, -123.812523003)"
"48","WAHKIAKUM COUNTY FIRE PROTECTION DISTRICT 1","475",,,"4","U",,,"-999","530699501005036",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"WAHKIAKUM","475 STATE HIGHWAY 409
CATHLAMET, WA 98612
(46.176383201, -123.376770149)"
"537","Elma School District","1101","West",,"1","Y",,,"50","530270005001070","530249000372","7","7","GIS-Joy Paulus, attributes-Doug Mah","CenturyTel",,,,,,,"GRAYS HARBOR","1101 W Main St
Elma, WA 98541
(47.003478283, -123.414151511)"
"862","Blaine High","1055",,,"1","Y",,,"50","530730104012047","530057000132","11","11","K-12 data from Joy Paulus",,"Blaine School District 37-503","Edson Rodriguez","K20 NSS - Regional Data ITU","360-299-4076","erodriguez@nwesd.org","NWESD","WHATCOM","1055 H STREET
Blaine, WA 98230
(48.993995073, -122.738242864)"
"90","COWLITZ 2 FIRE AND RESCUE STATION 29 - HIGH SCHOOL PROGRAM","701",,,"4","U",,,"-999","530150010002026",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"COWLITZ","701 VINE STREET
KELSO, WA 98626
(46.143120008, -122.906317237)"
"521","Pacific Beach Elementary","11",,,"1","Y",,,"40","530270002006040","530570000845","2","3","K-12 data from Joy Paulus","Coast Communications Company, Inc.","North Beach School District 14-064","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","GRAYS HARBOR","11 Fourth Street
Pacific Beach, WA 98571
(47.208415966, -124.200065208)"
"1566","Burien City Hall","400","Southwest",,"6","Y",,,"30","530330279001036",,"7","7","ACCIS-City","Integra Telecom of Washington, Inc.",,"Dean Tatham","IS Manager","2062485511","deant@burienwa.gov","City of Burien","KING","400 SW 152nd Street Ste. 300
Burien, WA 98166
(47.46713507, -122.339518159)"
"22","Global Intercultural Guide",,,,"7","U",,,"-999","530670105101020",,,,"CTC/Betty Buckley",,,,,,,,"THURSTON","1001 Cooper Point Road SW, Suite #140-194
Olympia, WA 98502
(47.038879449, -122.940005634)"
"590","Hood Canal","111","North",,"1","Y",,,"30","530459400001049","530360000561","4","4","K-12 data from Joy Paulus","Qwest","Hood Canal School District 23-404","Rob Hart","Tech Coordinator","360-877-5463","jrhart@hoodcanal.wednet.edu","Hood Canal School District 404","MASON","111 N. Hwy 106
Shelton, WA 98584
(47.333048162, -123.159904953)"
"1252","SNOHOMISH COUNTY FIRE DISTRICT 1 STATION 19","5902",,"Southwest","4","U",,,"-999","530610511002007",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SNOHOMISH","5902 232ND STREET SOUTHWEST
MOUNTLAKE TERRACE, WA 98043
(47.788221974, -122.312965215)"
"520","Wishkah Valley Elementary & School","4640",,,"1","Y",,,"50","530270003002114","530999001679","7","7","K-12 data from Joy Paulus","PUD - Grays Harbor","Wishkah Valley School District 14-117","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","GRAYS HARBOR","4640 Wishkah Rd.
Aberdeen, WA 98520
(47.117889389, -123.771423881)"
"71","GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT 10 STATION 2","2700","East",,"4","U",,,"-999","530270003002121",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"GRAYS HARBOR","2700 EAST HOQUIAM ROAD
HOQUIAM, WA 98550
(47.102536716, -123.812692063)"
"770","BLAINE POLICE DEPARTMENT","344",,,"4","Y",,,"50","530730104011009",,"7","6","HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp","FiberCloud, Inc.",,"Robert Crider","Network Systems Administrator","360-332-8311 Ext 3308","bcrider@cityofblaine.com","City of Blaine","WHATCOM","344 H STREET
BLAINE, WA 98230
(48.994334277, -122.748934795)"
"413","Kelso High","1904",,,"1","Y",,,"-999","530150012001017","530000300593","9",,"K-12 data from Joy Paulus",,"Kelso School District 08-458",,,,,,"COWLITZ","1904 Allen St
Kelso, WA 98626
(46.14495699, -122.892029239)"
"817","Sequim Community School","220","West",,"1","Y",,,"50","530090021002013","530783002552","7","7","K-12 data from Joy Paulus","Qwest","Sequim School District 05-323","Jim Shipman","Network Technician","360-782-5011","jimship@oesd.wednet.edu","OESD 114","CLALLAM","220 W. Alder
Sequim, WA 98382
(48.082342771, -123.105591691)"
"1070","InterConnection á","2222","North",,"7","U",,,"-999","530330054002016",,,,"CTC/Betty Buckley",,,,,,,,"KING","2222 N. Pacific St. á
Seattle, WA 98103
(47.648371567, -122.332808314)"
"196","RIVERSIDE FIRE AUTHORITY STATION 8","1220",,,"4","U",,,"-999","530419701002013",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"GRAYS HARBOR","1220 GARRARD CREEK ROAD
OAKVILLE, WA 98568
(46.779181232, -123.307553868)"
"957","Stanwood Senior Center","7430",,"Northwest","7","U",,,"-999","530610533013007",,,,"CTC/Betty Buckley",,,,,,,,"SNOHOMISH","7430 276TH STREET NORTHWEST
Stanwood, WA 98020
(48.246238341, -122.333891893)"
"663","LEWIS COUNTY JUVENILE DETENTION","1255","Southwest",,"1","U","U",,"-999","530419710001025","530117002883",,,,,,,,,,,"LEWIS","1255 SW PACIFIC ST
CHEHALIS, WA 98532
(46.649159869, -122.95687493)"
"1431","SEATTLE FIRE DEPARTMENT STATION 20 - BALLARD","3205",,"West","4","U",,,"-999","530330059002005",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","3205 13TH AVENUE WEST
SEATTLE, WA 98119
(47.648835435, -122.373885808)"
"659","DEVELOPMENTAL PRESCHOOL","1016",,,"1","U","U",,"-999","530499502003031","530714002460",,,,,,,,,,,"PACIFIC","1016 COMMERCIAL ST
RAYMOND, WA 98577
(46.685611679, -123.724930964)"
