"fscskey","libid","librarysystem","branchlibrary","wifihours","password","address","city","zip","phone","outlettype","longitude","latitude","website","ecardaccess"
"WA0047","WA0047-002","WALLA WALLA COUNTY RURAL LIBRARY DISTRICT","BURBANK LIBRARY","24x7","false","875 LAKE ROAD","BURBANK","99323","(509) 545-6549","BR","-118.992299","46.209546","https://wwrurallib.ent.sirsi.net/client/en_US/default/?rm=BURBANK0|||1|||1|||true",
"WA0047","WA0047-008","WALLA WALLA COUNTY RURAL LIBRARY DISTRICT","PLAZA LIBRARY","24x7","false","1640 PLAZA WAY","WALLA WALLA","99362","(509) 525-5161","BR","-118.346125","46.048508","https://wwrurallib.ent.sirsi.net/client/en_US/default/?rm=PLAZA0|||1|||1|||true",
"WA0047","WA0047-005","WALLA WALLA COUNTY RURAL LIBRARY DISTRICT","PRESCOTT LIBRARY","24x7","false","103 D ST.","PRESCOTT","99348","(509) 849-2411","BR","-118.314733","46.299726","https://wwrurallib.ent.sirsi.net/client/en_US/default/?rm=PRESCOTT0|||1|||1|||true",
"WA0047","WA0047-003","WALLA WALLA COUNTY RURAL LIBRARY DISTRICT","TOUCHET COMMUNITY LIBRARY","24x7","false","161 HANSON ROAD","TOUCHET","99360","(509) 394-2329","BR","-118.67452","46.043418","https://wwrurallib.ent.sirsi.net/client/en_US/default/?rm=SERVICE+CENTER0|||1|||0|||true",
"WA0047","WA0047-007","WALLA WALLA COUNTY RURAL LIBRARY DISTRICT","VISTA HERMOSA LIBRARY","24x7","false","76 SARAH LYNNE LANE","PRESCOTT","99348","(509) 749-2099","BR","-118.719983","46.311681","https://wwrurallib.ent.sirsi.net/client/en_US/default/?rm=VISTA+HERMOSA0|||1|||1|||true",
"WA0056","WA0056-002","WALLA WALLA PUBLIC LIBRARY","WALLA WALLA PUBLIC LIBRARY","24x7","false","238 E. ALDER STREET","WALLA WALLA","99362","(509) 527-4550","CE","-118.334766","46.067372","https://www.wallawallapubliclibrary.org",
"WA0057","WA0057-017","WHATCOM COUNTY LIBRARY SYSTEM","BIRCH BAY VOGT COMMUNITY LIBRARY","24x7","false","7968 BIRCH BAY DR.","BLAINE","98230","(360) 305-3600","BR","-122.74695","48.931843","https://www.wcls.org","true"
"WA0057","WA0057-002","WHATCOM COUNTY LIBRARY SYSTEM","BLAINE LIBRARY","24x7","false","610 3RD STREET","BLAINE","98230","(360) 305-3637","BR","-122.749721","48.994869","https://www.wcls.org","true"
"WA0057","WA0057-003","WHATCOM COUNTY LIBRARY SYSTEM","DEMING LIBRARY","24x7","false","5044 MT. BAKER HIGHWAY","DEMING","98244","(360) 592-2422","BR","-122.214326","48.824471","https://www.wcls.org","true"
"WA0057","WA0057-004","WHATCOM COUNTY LIBRARY SYSTEM","EVERSON LIBRARY","24x7","false","104 KIRSCH DRIVE","EVERSON","98247","(360) 966-5100","BR","-122.341352","48.920018","https://www.wcls.org","true"
"WA0057","WA0057-005","WHATCOM COUNTY LIBRARY SYSTEM","FERNDALE LIBRARY","24x7","false","2125 MAIN STREET","FERNDALE","98248","(360) 384-3647","BR","-122.59693","48.84802","https://www.wcls.org","true"
"WA0057","WA0057-007","WHATCOM COUNTY LIBRARY SYSTEM","ISLAND LIBRARY","24x7","false","2144 SOUTH NUGENT ROAD","LUMMI ISLAND","98262","(360) 758-7145","BR","-122.692039","48.72996","https://www.wcls.org","true"
"WA0057","WA0057-008","WHATCOM COUNTY LIBRARY SYSTEM","LYNDEN LIBRARY","24x7","false","216 4TH STREET","LYNDEN","98264","(360) 354-4883","BR","-122.452856","48.944645","https://www.wcls.org","true"
"WA0057","WA0057-009","WHATCOM COUNTY LIBRARY SYSTEM","NORTH FORK LIBRARY","24x7","false","7506 KENDALL RD","MAPLE FALLS","98266","(360) 599-2020","BR","-122.138433","48.917211","https://www.wcls.org","true"
"WA0057","WA0057-016","WHATCOM COUNTY LIBRARY SYSTEM","NORTHWEST DRIVE EXPRESS","24x7","false","5205 NORTHWEST DRIVE","BELLINGHAM","98226","(360) 305-3600","BR","-122.538444","48.830101","https://www.wcls.org","true"
"WA0057","WA0057-014","WHATCOM COUNTY LIBRARY SYSTEM","POINT ROBERTS LIBRARY","24x7","false","1431 GULF ROAD","POINT ROBERTS","98281","(360) 945-6545","BR","-123.07725","48.98466","https://www.wcls.org","true"
"WA0057","WA0057-015","WHATCOM COUNTY LIBRARY SYSTEM","SOUTH WHATCOM LIBRARY","24x7","false","10 BARN VIEW CT.","BELLINGHAM","98229","(360) 305-3632","BR","-122.321995","48.715982","https://www.wcls.org","true"
"WA0057","WA0057-012","WHATCOM COUNTY LIBRARY SYSTEM","SUMAS LIBRARY","24x7","false","451 2ND STREET","SUMAS","98295","(360) 988-2501","BR","-122.269824","48.998241","https://www.wcls.org","true"
"WA0048","WA0048-003","WHITMAN COUNTY LIBRARY","ALBION BRANCH LIBRARY","24x7","false","310 F STREET","ALBION","99102","(509) 338-9641","BR","-117.250478","46.79356","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-002","WHITMAN COUNTY LIBRARY","COLFAX LIBRARY","24x7","false","102 S. MAIN","COLFAX","99111","(509) 397-4366","CE","-117.364813","46.880758","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-004","WHITMAN COUNTY LIBRARY","COLTON BRANCH LIBRARY","24x7","false","706 BROADWAY","COLTON","99113","(509) 229-3887","BR","-117.128255","46.567955","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-005","WHITMAN COUNTY LIBRARY","ENDICOTT BRANCH LIBRARY","24x7","false","324 E STREET","ENDICOTT","99125","(509) 657-3429","BR","-117.685183","46.927847","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-006","WHITMAN COUNTY LIBRARY","FARMINGTON BRANCH LIBRARY","24x7","false","E. 203 MAIN","FARMINGTON","99128","(509) 287-2035","BR","-117.045709","47.090064","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-007","WHITMAN COUNTY LIBRARY","GARFIELD BRANCH LIBRARY","24x7","false","109 N. THIRD","GARFIELD","99130","(509) 635-1490","BR","-117.141084","47.007227","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-008","WHITMAN COUNTY LIBRARY","LACROSSE BRANCH LIBRARY","24x7","false","201 S. MAIN","LACROSSE","99143","(509) 549-3770","BR","-117.880401","46.814694","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-017","WHITMAN COUNTY LIBRARY","MALDEN BRANCH LIBRARY","24x7","false","205 SW MORELAND","MALDEN","99149","(509) 569-3350","BR","-117.472801","47.229523","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-009","WHITMAN COUNTY LIBRARY","OAKESDALE BRANCH LIBRARY","24x7","false","E 102 STEPTOE","OAKESDALE","99158","(509) 285-4310","BR","-117.2425","47.128397","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-010","WHITMAN COUNTY LIBRARY","PALOUSE BRANCH LIBRARY","24x7","false","120 E MAIN","PALOUSE","99161","(509) 878-1513","BR","-117.076475","46.90977","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-011","WHITMAN COUNTY LIBRARY","ROSALIA BRANCH LIBRARY","24x7","false","402 S. WHITMAN AVE.","ROSALIA","99170","(509) 523-3109","BR","-117.369667","47.236855","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-012","WHITMAN COUNTY LIBRARY","ST. JOHN BRANCH LIBRARY","24x7","false","1 EAST FRONT STREET","ST. JOHN","99171","(509) 648-3319","BR","-117.581296","47.091901","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-013","WHITMAN COUNTY LIBRARY","TEKOA BRANCH LIBRARY","24x7","false","S. 139 CROSBY","TEKOA","99033","(509) 284-3121","BR","-117.072995","47.222929","http://www.whitco.lib.wa.us","true"
"WA0048","WA0048-014","WHITMAN COUNTY LIBRARY","UNIONTOWN BRANCH LIBRARY","24x7","false","110 S MONTGOMERY","UNIONTOWN","99179","(509) 229-5277","BR","-117.087485","46.539054","http://www.whitco.lib.wa.us","true"
"WA0070","WA0070-004","YAKIMA VALLEY LIBRARIES","BUENA LIBRARY","24x7","true","801 BUENA ROAD","BUENA","98921","(509) 865-2298","BR","-120.31341","46.42963","https://www.yvl.org/branch/buena-library/","true"
"WA0070","WA0070-006","YAKIMA VALLEY LIBRARIES","GRANGER LIBRARY","24x7","true","508 SUNNYSIDE AVE","GRANGER","98932","(509) 854-1446","BR","-120.190021","46.345587","https://www.yvl.org/branch/granger-library/","true"
"WA0070","WA0070-008","YAKIMA VALLEY LIBRARIES","MABTON LIBRARY","24x7","true","415 B STREET","MABTON","98935","(509) 894-4128","BR","-119.996397","46.213556","https://www.yvl.org/branch/mabton-library/","true"
"WA0070","WA0070-009","YAKIMA VALLEY LIBRARIES","MOXEE LIBRARY","24x7","true","255 W SEATTLE","MOXEE","98936","(509) 575-8854","BR","-120.391772","46.556057","https://www.yvl.org/branch/moxee-library/","true"
"WA0070","WA0070-010","YAKIMA VALLEY LIBRARIES","NACHES LIBRARY","24x7","true","303 NACHES AVE","NACHES","98937","(509) 653-2005","BR","-120.701009","46.732384","https://www.yvl.org/branch/naches-library/","true"
"WA0070","WA0070-012","YAKIMA VALLEY LIBRARIES","SELAH LIBRARY","24x7","true","106 S 2ND","SELAH","98942","(509) 698-7345","BR","-120.531824","46.653536","https://www.yvl.org/branch/selah-library/","true"
"WA0070","WA0070-023","YAKIMA VALLEY LIBRARIES","SOUTHEAST LIBRARY","24x7","true","1211 S 7TH ST","YAKIMA","98901","(509) 576-0723","BR","-120.492679","46.588481","https://www.yvl.org/branch/southeast-library/","true"
"WA0070","WA0070-014","YAKIMA VALLEY LIBRARIES","SUNNYSIDE PUBLIC LIBRARY","24x7","true","621 GRANT","SUNNYSIDE","98944","(509) 837-3234","BR","-120.012381","46.321276","https://www.yvl.org/branch/sunnyside-library/","true"
"WA0070","WA0070-015","YAKIMA VALLEY LIBRARIES","TERRACE HEIGHTS LIBRARY","24x7","true","4011 COMMONWEALTH","YAKIMA","98901","(509) 457-5319","BR","-120.446503","46.607042","https://www.yvl.org/branch/terrace-heights-library/","true"
"WA0070","WA0070-025","YAKIMA VALLEY LIBRARIES","TOPPENISH (MARY GOODRICH MEMORIAL) LIBRARY","24x7","true","1 SOUTH ELM","TOPPENISH","98948","(509) 865-3600","BR","-120.315237","46.378629","https://www.yvl.org/branch/toppenish-library/","true"
"WA0070","WA0070-019","YAKIMA VALLEY LIBRARIES","WAPATO LIBRARY","24x7","true","119 E 3RD ST","WAPATO","98951","(509) 877-2882","BR","-120.419537","46.445975","https://www.yvl.org/branch/wapato-library/","true"
"WA0070","WA0070-026","YAKIMA VALLEY LIBRARIES","WEST VALLEY LIBRARY","24x7","true","223 S 72ND AVE","YAKIMA","98908","(509) 966-7070","BR","-120.604286","46.595331","https://www.yvl.org/branch/west-valley-library/","true"
"WA0070","WA0070-002","YAKIMA VALLEY LIBRARIES","YAKIMA LIBRARY","24x7","true","102 NORTH THIRD STREET","YAKIMA","98901","(509) 452-8541","CE","-120.503789","46.604284","https://www.yvl.org/branch/yakima-library/","true"
"WA0070","WA0070-021","YAKIMA VALLEY LIBRARIES","ZILLAH LIBRARY","24x7","true","109 7TH","ZILLAH","98953","(509) 829-6707","BR","-120.2594","46.40136","https://www.yvl.org/branch/zillah-library/","true"
