"biennium","program_index_code","title","program","subprogram","activity","subactivity"
"2023","00591","591-REGION OPERATIONS","050","03","01",
"2021","00591","591-REGION OPERATIONS","050","03","01",
"2023","00600","INTERAGENCY PAYMENTS ALLOTMENTS","060",,,
"2021","00600","INTERAGENCY PAYMENTS ALLOTMENTS","060",,,
"2023","00610","SPECIAL USE LEASING ALLOTMENTS","030","02","07",
"2023","00611","611-SPECIAL USE LEASING POLICY AND PROGR","030","02","07","01"
"2023","00612","612-LBM ADMINISTRATION","030","02","03","04"
"2021","00612","612-LEASING ADMINISTRATION","030","02","03","01"
"2021","00613","613-WEED CONTROL","030","02","03","02"
"2023","00614","614-GROUND LEASE MANAGEMENT","030","02","09","02"
"2021","00614","614-COMMERCIAL REAL ESTATE","030","02","03","03"
"2023","00615","615-EXISTING SPECIAL USE LEASES","030","02","07","02"
"2021","00615","615-SPECIAL USE LEASING","030","02","03","04"
"2023","00616","616-EXISTING COMM SITE FACILITY LEASES","030","02","05","03"
"2021","00616","616-COMMUNICATION SITES","030","02","03","05"
"2023","00617","617-EXISTING ROCK, SAND & GRAVEL LEASES","030","02","06","02"
"2021","00617","617-MINERALS ROCK SAND AND GRAVEL","030","02","03","06"
"2021","00618","618-OIL AND GAS","030","02","03","07"
"2023","00619","619-EXISTING WIND LEASES","030","02","04","03"
"2021","00619","619-ALTERNATIVE ENERGY","030","02","03","08"
"2021","0061A","LEASING AND BUSINESS MGMT ALLOTMENTS","030","02","03",
"2023","0061B","61B-EXISTING SOLAR LEASES","030","02","04","02"
"2023","0061C","61C-CLEAN ENERGY POLICY AND PROGRAM","030","02","04","01"
"2023","0061D","61D-OTHER LEASING","030","02","04","04"
"2023","0061E","61E-NEW SOLAR LEASES","030","02","04","05"
"2023","0061F","61F-NEW WIND LEASES","030","02","04","06"
"2023","0061G","61G-NEW COMM SITE LEASES","030","02","05","02"
"2023","0061H","61H-COMMUNICATION SITES POLICY AND PROGR","030","02","05","01"
"2023","0061J","61J-EXISTING COMM SITE GROUND LEASES","030","02","05","04"
"2023","0061K","61K-AMATEUR RADIO RENT PROVISO","030","02","05","05"
"2023","0061L","61L-MINERALS POLICY AND PROGRAM","030","02","06","01"
"2023","0061M","61M-ROCK, SAND & GRAVEL DIRECT SALES","030","02","06","03"
"2023","0061N","61N-EXISTING MINERAL PROSPECTING LEASES","030","02","06","04"
"2023","0061P","61P-EXISTING MINING CONTRACTS","030","02","06","05"
"2023","0061Q","61Q-NEW CONTRACT DEVELOPMENT","030","02","06","06"
"2023","0061R","61R-CRE POLICY AND PROGRAM MGMT","030","02","09","01"
"2023","0061S","61S-BUILDING LEASE MGMT","030","02","09","03"
"2023","0061T","61T-PROPERTY ACQUISITION/DISPOSITION","030","02","09","04"
"2023","0061W","COMMERCIAL REAL ESTATE ALLOTMENTS","030","02","09",
"2023","0061X","CLEAN ENERGY ALLOTMENTS","030","02","04",
"2023","0061Y","COMMUNICATION SITES ALLOTMENTS","030","02","05",
"2023","0061Z","MINERALS PROGRAM ALLOTMENTS","030","02","06",
"2023","00620","620-RIGHT OF WAY GRANTING","030","02","03","02"
"2021","00620","620-RIGHT OF WAY GRANTING","030","02","03","09"
"2023","00621","621-RIGHTS OF WAY POLICY AND PROGRAM","030","02","03","01"
"2023","00623","623-RIGHT OF WAY ACQUISITION","030","02","03","03"
"2021","00623","623-RIGHT OF WAY ACQUISITION","030","02","03","10"
"2021","00626","626-LAND TRESPASS","030","03","05","02"
"2023","00626","626-LAND TRESPASS","030","03","04","02"
"2023","00627","627-CLALLAM JEFFERSON CO STATE FORESTLAN","030","03","04","06"
"2023","0062A","RIGHTS OF WAY ALLOTMENTS","030","02","03",
"2023","0062B","62B-POLICY AND PROGRAM MGMT","030","02","10","01"
"2023","0062C","62C-ENTITLEMENTS","030","02","10","02"
"2023","0062Y","TRANSITION LANDS ALLOTMENTS","030","02","10",
"2023","0062Z","ASSET PLANNING AND TRANS ALLOTMENTS","030","03","04",
"2021","0062Z","ASSET PLANNING AND TRANS ALLOTMENTS","030","03","05",
"2023","00631","631-PACIFIC SKAMANIA WAHK CO STATE","030","03","04","07"
"2023","00632","632-SCIENTIFIC CONSULTATION FED GRANTS","030","01","04","19"
"2023","00633","633-STATE FORESTLAND PURCHASE","030","03","04","08"
"2023","00634","634-DABOB TLT","030","03","04","09"
"2023","00635","635-PROPERTY TRANSACTIONS","030","03","04","01"
"2021","00635","635-PROPERTY TRANSACTIONS","030","03","05","01"
"2023","00636","636-TLT STAKEHOLDER WORK","030","03","04","10"
"2021","00636","636-REIMBURSABLE TRANSACTIONS","030","03","05","03"
"2023","00637","637-1168 SCIENTIFIC CONSULTATION","030","01","04","18"
"2023","00638","638-OESF EXPERIMENT & SWISS NEEDLECAST M","030","01","04","14"
"2023","00639","639-TRANSITION SCIENTIFIC CONSULTATION","030","01","04","15"
"2023","0063A","63A-ECOSYSTEMS SERVICES ADMIN","030","01","04","01"
"2021","0063A","63A-ECOSYSTEMS SERVICES ADMIN","030","01","04","01"
"2023","0063B","63B-FORESTRY SCIENTIFIC CONSULTATION","030","01","04","02"
"2021","0063B","63B-SCIENTIFIC CONSULTATION","030","01","04","02"
"2023","0063C","63C-MARBLED MURRELET LONG-TERM STRATEGY","030","01","06","11"
"2021","0063C","63C-MARBLED MURRELET LONG-TERM STRATEGY","030","01","06","03"
"2023","0063D","63D-PSF IMPLEMENTATION AND CERTIFICATION","030","01","04","03"
"2021","0063D","63D-PSF IMPLEMENTATION AND CERTIFICATION","030","01","04","03"
"2023","0063E","63E-STATE LANDS TRAINING","030","01","01","07"
"2021","0063E","63E-STATE LANDS TRAINING","030","01","01","07"
"2023","0063F","63F-OLYMPIC NRC STUDY ECO THREATS","030","01","04","06"
"2021","0063F","63F-OLYMPIC NRC STUDY ECO THREATS","030","01","04","06"
"2023","0063G","63G-HCP RESEARCH","030","01","04","04"
"2021","0063G","63G-HCP RESEARCH","030","01","04","04"
"2023","0063H","63H-IMPLEMENTATION MONITORING","030","01","01","08"
"2021","0063H","63H-IMPLEMENTATION MONITORING","030","01","01","08"
"2023","0063J","63J-HCP EFFECTIVENESS AND VALIDATION MON","030","01","04","05"
"2021","0063J","63J-HCP EFFECTIVENESS AND VALIDATION MON","030","01","04","05"
"2023","0063K","63K-FOREST LEGACY GRANT MANAGEMENT","030","03","04","03"
"2021","0063K","63K-FOREST LEGACY GRANT MANAGEMENT","030","03","05","04"
"2023","0063L","63L-NOXIOUS WEEDS 1355 PROVISO","030","01","01","11"
"2023","0063M","63M-SCIENTIFIC CONSULTATION GRANTS","030","01","04","07"
"2021","0063M","63M-SCIENTIFIC CONSULTATION GRANTS","030","01","04","07"
"2023","0063N","63N-STATE FOREST LAND REPLACEMENT","030","03","04","05"
"2021","0063N","63N-STATE FOREST LAND REPLACEMENT","030","03","05","06"
"2023","0063P","63P-NONSPECIFIC GRANT ADMINISTRATION","030","03","04","04"
"2021","0063P","63P-NONSPECIFIC GRANT ADMINISTRATION","030","03","05","05"
"2023","0063Q","63Q-AGRICULTURE SCIENTIFIC CONSULTATION","030","01","04","08"
"2023","0063R","63R-PESTICIDE APPL SAFETY WORKGROUP","030","01","01","10"
"2021","0063R","63R-PESTICIDE APPL SAFETY WORKGROUP","030","01","01","10"
"2023","0063S","63S-SILVICULTURAL RESEARCH","030","01","01","09"
"2021","0063S","63S-SILV RESRCH & MONITORING ST LANDS","030","01","01","09"
"2023","0063T","63T-AERIAL HERBICIDE RESEARCH (PROVISO)","030","01","01","12"
"2021","0063T","63T-STATE LANDS TECHNOLOGY AND PLANNING","030","01","05","04"
"2023","0063U","63U-COMMERCIAL RE SCIENTIFIC CONSULTATIO","030","01","04","09"
"2023","0063V","63V-COMMUNICATION SITES SCIENTIFIC CONSU","030","01","04","10"
"2023","0063W","63W-CLEAN ENERGY SCIENTIFIC CONSULTATION","030","01","04","11"
"2023","0063X","63X-RIGHTS OF WAY SCIENTIFIC CONSULTATIO","030","01","04","12"
"2023","0063Y","63Y-SPECIAL USE LEASING SCIENTIFIC CONSU","030","01","04","13"
"2023","0063Z","HCP AND SCIENTIFIC CONSULTATION ALLOTMNT","030","01","04",
"2021","0063Z","HCP AND SCIENTIFIC CONSULTATION ALLOTMNT","030","01","04",
"2023","00640","640-APPRAISALS PROGRAM MANAGEMENT","030","03","05","01"
"2021","00640","640-APPRAISALS","030","03","06",
"2023","00641","641-FORESTRY APPRAISALS","030","03","05","02"
"2023","00642","642-AGRICULTURE APPRAISALS","030","03","05","03"
"2023","00643","643-COMMERCIAL RE APPRAISALS","030","03","05","04"
"2023","00644","644-COMMUNICATION SITES APPRAISALS","030","03","05","05"
"2023","00645","645-CLEAN ENERGY APPRAISALS","030","03","05","06"
"2023","00646","646-RIGHTS OF WAY APPRAISALS","030","03","05","07"
"2023","00647","647-MINERALS APPRAISALS","030","03","05","08"
"2023","00648","648-SPECIAL USE LEASING APPRAISALS","030","03","05","09"
"2023","00649","649-TRANSITION LANDS APPRAISALS","030","03","05","10"
"2023","0064A","APPRAISALS ALLOTMENTS","030","03","05",
"2021","00650","650-STATE LAND INFRASTRUCTURE","030","05","03",
"2023","00650","650-ASSESSMENTS","030","05","03","01"
"2021","00651","651-CLEAN ENERGY","030","05","04",
"2021","00652","652-CARBON INVENTORIES","030","05","05",
"2021","00653","653-TRUST LANDS PERFORMANCE","030","05","06",
"2023","00654","654-FORESTRY INFRASTRUCTURE","030","05","03","02"
"2023","00655","655-AGRICULTURE INFRASTRUCTURE","030","05","03","03"
"2023","00656","656-COMMERCIAL RE INFRASTRUCTURE","030","05","03","04"
"2023","00657","657-LEASING INFRASTRUCTURE","030","05","03","05"
"2023","00658","658-SHARED STEWARDSHIP PILOT","030","05","04",
"2023","00659","659-SLO ENVIRONMENTAL JUSTICE 5141","030","05","05",
"2023","0065A","SL INFRASTRUCTURE ALLOTMENTS","030","05","03",
"2023","0065C","65C-COMMUNICATIONS INFRASTRUCTURE","030","05","03","06"
"2023","00699","699-TRANSFERS TO ACTMA","060","04",,
"2021","00699","699-TRANSFERS TO ACTMA","060","04",,
"2023","006B1","6B1-PLSO ADMINISTRATION & SUPPORT","050","02","05","01"
"2021","006B1","6B1-PUBLIC LANDS SURVEY OFFICE","050","02","05",
"2023","006B3","6B3-SURVEY FORESTRY","050","02","04","01"
"2021","006B3","6B3-LAND SURVEY UPLANDS","050","02","04",
"2023","006G1","6G1-GNA PROGRAM ADMINISTRATION","020","07","09","01"
"2021","006G1","6G1-GNA PROGRAM ADMINISTRATION","020","07","09","01"
"2023","006G2","6G2-COLVILLE NF PROG ACTIVITY","020","07","09","02"
"2021","006G2","6G2-COLVILLE NF PROG ACTIVITY","020","07","09","02"
"2023","006G3","6G3-GIFFORD PINCHOT NF PROG ACTIVITY","020","07","09","03"
"2021","006G3","6G3-GIFFORD PINCHOT NF PROG ACTIVITY","020","07","09","03"
"2023","006G4","6G4-OLYMPIC NF PROG ACTIVITY","020","07","09","04"
"2021","006G4","6G4-OLYMPIC NR PROG ACTIVITY","020","07","09","04"
"2023","006G5","6G5-MT BAKER SNOQUALMIE NF PROG ACTIVITY","020","07","09","05"
"2021","006G5","6G5-MT BAKER SNOQUALMIE NF PROG ACTIVITY","020","07","09","05"
"2023","006G6","6G6-OKANOGAN WENATCHEE NF PROG ACTIVITY","020","07","09","06"
"2021","006G6","6G6-OKANOGAN WENATCHEE NF PROG ACTIVITY","020","07","09","06"
"2023","006G7","6G7-UMATILLA NF PROG ACTIVITY","020","07","09","07"
"2021","006G7","6G7-UMATILLA NF PROG ACTIVITY","020","07","09","07"
"2023","006G8","6G8-BLM PROG ACTIVITY","020","07","09","08"
"2021","006G8","6G8-KANIKSU NF PROG ACTIVITY","020","07","09","08"
"2023","006GA","GNA PROGRAM ACTIVITY ALLOTMENTS","020","07","09",
"2021","006GA","GNA PROGRAM ACTIVITY ALLOTMENTS","020","07","09",
"2023","00705","705-GENERAL ST LAND MGMT ACTIVITIES","030","02","01","01"
"2021","00705","705-GENERAL ST LAND MGMT ACTIVITIES","030","02","01","01"
"2023","00711","711-TIMBER SALE INDIRECT COSTS","030","02","01","02"
"2021","00711","711-TIMBER SALE INDIRECT COSTS","030","02","01","02"
"2023","00712","712-TIMBER SALES OFFICE ADMINISTRATION","030","02","01","03"
"2021","00712","712-TIMBER SALES OFFICE ADMINISTRATION","030","02","01","03"
"2023","00714","714-TIMBER SALE ROAD SUPPORT","030","02","01","04"
"2021","00714","714-TIMBER SALE ROAD SUPPORT","030","02","01","04"
"2023","0071A","TIMBER SALES ALLOTMENTS","030","02","01",
"2021","0071A","PRODUCT SALES ALLOTMENTS","030","02","01",
"2023","00720","720-PRESALES","030","02","01","05"
"2021","00720","720-PRESALES","030","02","01","05"
"2023","00721","721-TIMBER SALES PUBLIC OUTREACH","030","02","01","06"
"2021","00721","721-TIMBER SALES PUBLIC OUTREACH","030","02","01","06"
"2023","00724","724-CRUISING","030","02","01","07"
"2021","00724","724-CRUISING","030","02","01","07"
"2023","00730","730-CONTRACT ADMINISTRATION","030","02","01","08"
"2021","00730","730-CONTRACT ADMINISTRATION","030","02","01","08"
"2023","00733","733-FH CONTRACT HARVEST SALES","030","02","02","02"
"2023","00734","734-CONTRACT HARVESTING SALES","030","02","02","01"
"2021","00734","734-CONTRACT HARVESTING SALES","030","02","02","01"
"2021","00736","736-FOREST IMPROVEMENT TREATMENTS","030","02","02","02"
"2023","00737","737-WL F&F RESILIENCY COMMUNICATIONS","050","07",,
"2023","00738","738-ENVIRONMENTAL ANALYSIS (SEPA)","050","06",,
"2021","00738","738-ENVIRONMENTAL ANALYSIS","050","01",,
"2023","00739","739-RECORDS DISCLOSURE AND LITIGATION","010","06","02",
"2021","00739","739-RECORDS, DISCLOSURES & LITIGATION","010","01","04",
"2023","0073Z","CH REV ACCOUNT MANAGEMENT ALLOTMENTS","030","02","02",
"2021","0073Z","CH REV ACCOUNT MANAGEMENT ALLOTMENTS","030","02","02",
"2023","00740","740-PUBLIC WORKS ROADS","050","05",,
"2023","00741","741-WF OPERATIONS & AVIATION SUPPORT","050","01","01","01"
"2023","00742","742-WF 1168 SUPPORT","050","01","01","02"
"2023","00743","743-FHRD OPERATIONS SUPPORT","050","01","02","01"
"2023","00744","744-FHRD 1168 SUPPORT","050","01","02","02"
"2023","00745","745-FOREST REGULATION CONTRACTING","050","01","03",
"2023","0074A","WILDLAND FIRE CONTRACTING ALLOTMENTS","050","01","01",
"2023","0074Z","FOREST RESILIENCY CONTRACT ALLOTMENTS","050","01","02",
"2023","00750","750-CHECK SCALING","030","02","01","09"
"2021","00750","750-CHECK SCALING","030","02","01","09"
"2023","00751","751-HARDWOOD/CEDAR SALVAGE PILOT","030","02","01","14"
"2023","00752","752-LT FOREST HEALTH COMMERCIAL 1168","030","02","01","15"
"2023","00753","753-FH TS PUBLIC OUTREACH","030","02","01","16"
"2023","00771","771-FH SILV PLANNING AND ADMIN","030","01","01","14"
"2021","00771","771-FH SILV PLANNING AND ADMIN","030","06","01","01"
"2023","00772","772-FH TS ADMINISTRATION","030","02","01","10"
"2021","00772","772-FH TS ADMINISTRATION","030","06","02","01"
"2023","00773","773-FH STAND SURVEYS","030","01","01","15"
"2021","00773","773-FH STAND SURVEYS","030","06","01","02"
"2023","00774","774-FH REFORESTATION","030","01","01","16"
"2021","00774","774-FH REFORESTATION","030","06","01","03"
"2023","00775","775-FH SITE PREPARATION","030","01","01","17"
"2021","00775","775-FH SITE PREPARATION","030","06","01","04"
"2023","00776","776-FH VEG AND PEST CONTROL","030","01","01","18"
"2021","00776","776-FH VEG AND PEST CONTROL","030","06","01","05"
"2023","00777","777-FH YOUNG STAND THIN AND TEND","030","01","01","19"
"2021","00777","777-FH YOUNG STAND THIN AND TEND","030","06","01","06"
"2023","00778","778-FH SILVICULTURAL RESEARCH","030","01","01","20"
"2023","00779","779-STATE LANDS FH TRAINING","030","01","01","22"
"2021","0077A","FHRA SILVICULTURE ALLOTMENTS","030","06","01",
"2023","0077B","77B-FH INFORMATICS GIS","030","01","05","12"
"2023","0077C","77C-FH SCIENTIFIC CONSULTATION","030","01","04","16"
"2021","0077C","77C-FH CONSULTATION","030","06","03","01"
"2023","0077D","77D-FH CONTRACT ADMINISTRATION","030","02","01","13"
"2021","0077D","77D-FH CONTRACT ADMINISTRATION","030","06","02","04"
"2023","0077E","77E-FH SCIENTIFIC RESEARCH AND MONITORIN","030","01","04","17"
"2021","0077E","77E-FH RESEARCH","030","06","03","02"
"2023","0077F","77F-FH MODELING","030","01","05","13"
"2023","0077G","77G-FH INVENTORY","030","01","05","14"
"2023","0077H","77H-FH PLANNING","030","01","06","12"
"2023","0077J","77J-FHRA FUNDED OPERATIONS","030","05","01","03"
"2023","0077K","77K-LT FOREST HEALTH NON COMMERCIAL 1168","030","01","01","23"
"2023","0077M","77M-FH SILVICULTURAL MONITORING","030","01","01","21"
"2021","0077M","77M-FH MONITORING","030","06","03","03"
"2023","0077N","77N-1168 FH PLANNING, RESEARCH AND MONI","030","01","01","24"
"2023","0077P","77P-FH PRESALES","030","02","01","11"
"2021","0077P","77P-FH PRESALES","030","06","02","02"
"2023","0077Q","77Q-SHC AND INVENTORY WORK 1168","030","01","05","15"
"2023","0077R","77R-FH ROAD AND ROW SUPPORT","030","02","01","12"
"2021","0077R","77R-FH ROAD AND ROW SUPPORT","030","06","02","03"
"2023","0077V","77V-FHRA LANDS SURVEY","050","02","04","10"
