"projectgroupid","fiscalyear_budgets","project_unique","orgname","shortdesc","fund_category_description","fund_parent_source","project_category_label","project_category_description","budget"
"5000200.0","2018","50022-02","NVTC - VRE","VRE - Track Lease Payments-CSX","Local Share","Local Funds","Transit","Multi-year Capital Projects","1168000.0"
"5000300.0","2018","50003-04","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","1052881.0"
"5000300.0","2018","50003-04","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","1805500.0"
"5000300.0","2018","50003-04","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Local Share","Local Funds","Transit","Multi-year Capital Projects","577760.0"
"5000400.0","2018","50004-04","Hampton Roads Transit","Naval Station Norfolk Transit Extension (DEIS)","Commonwealth Transit Capital","State Funds","Transit","Multi-year Capital Projects","0.0"
"5000400.0","2018","50004-04","Hampton Roads Transit","Naval Station Norfolk Transit Extension (DEIS)","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","850000.0"
"5000400.0","2018","50004-04","Hampton Roads Transit","Naval Station Norfolk Transit Extension (DEIS)","Local Share","Local Funds","Transit","Multi-year Capital Projects","68000.0"
"5001800.0","2018","50018-03","Town of Blacksburg","Blacksburg Bus Construction Admin Building","Commonwealth Transit Capital","State Funds","Transit","Multi-year Capital Projects","600000.0"
"5001800.0","2018","50018-03","Town of Blacksburg","Blacksburg Bus Construction Admin Building","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","4800000.0"
"5001800.0","2018","50018-03","Town of Blacksburg","Blacksburg Bus Construction Admin Building","Local Share","Local Funds","Transit","Multi-year Capital Projects","600000.0"
"5001200.0","2018","50012-03","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","1502271.0"
"5001200.0","2018","50012-03","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","3391503.0"
"5001200.0","2018","50012-03","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Local Share","Local Funds","Transit","Multi-year Capital Projects","1085280.0"
"5001700.0","2018","50017-03","Greater Richmond Transit Company","Greater Richmond Bus Rapid Transit Corridor","Highway Construction Fund","State Funds","Transit","Multi-year Capital Projects","9000000.0"
"5001700.0","2018","50017-03","Greater Richmond Transit Company","Greater Richmond Bus Rapid Transit Corridor","Commonwealth Transit Capital","State Funds","Transit","Multi-year Capital Projects","2161296.0"
"7551602.0","2018","75518-02","Buckingham Branch RR","FY2016 BBRR Surface Improvements on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1260000.0"
"7551602.0","2018","75518-02","Buckingham Branch RR","FY2016 BBRR Surface Improvements on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","540000.0"
"7551004.0","2018","75518-03","Buckingham Branch RR","FY2010 BBRR Virginia Southern Division Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1225000.0"
"7551004.0","2018","75518-03","Buckingham Branch RR","FY2010 BBRR Virginia Southern Division Upgrade","Local Share","Local Funds","Rail","Rail Preservation","576471.0"
"7551704.0","2018","75518-04","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","70000.0"
"7551704.0","2018","75518-04","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Local Share","Local Funds","Rail","Rail Preservation","30000.0"
"7551706.0","2018","75518-05","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1400000.0"
"7551706.0","2018","75518-05","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","600000.0"
"7551806.0","2018","75518-06","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","350000.0"
"7551806.0","2018","75518-06","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Local Share","Local Funds","Rail","Rail Preservation","150000.0"
"7551807.0","2018","75518-07","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","315000.0"
"7551807.0","2018","75518-07","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","135000.0"
"7551808.0","2018","75518-08","Buckingham Branch RR","FY2018 BBRR Tie Replacement Afton Tunnel, North Mountain Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","350000.0"
"7551808.0","2018","75518-08","Buckingham Branch RR","FY2018 BBRR Tie Replacement Afton Tunnel, North Mountain Subdivision","Local Share","Local Funds","Rail","Rail Preservation","150000.0"
"7551809.0","2018","75518-09","Buckingham Branch RR","FY2018 BBRR Phase 3 Switch Heater Project, North Mountain Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","490000.0"
"7551809.0","2018","75518-09","Buckingham Branch RR","FY2018 BBRR Phase 3 Switch Heater Project, North Mountain Subdivision","Local Share","Local Funds","Rail","Rail Preservation","210000.0"
"7551810.0","2018","75518-10","Buckingham Branch RR","FY2018 BBRR Afton Reduction of Ice Formation in Afton Tunnel, North Mountain Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","105000.0"
"7551810.0","2018","75518-10","Buckingham Branch RR","FY2018 BBRR Afton Reduction of Ice Formation in Afton Tunnel, North Mountain Subdivision","Local Share","Local Funds","Rail","Rail Preservation","45000.0"
"7551811.0","2018","75518-11","Buckingham Branch RR","FY2018 BBRR  Signal System Improvements on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","332500.0"
"7551811.0","2018","75518-11","Buckingham Branch RR","FY2018 BBRR  Signal System Improvements on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","142500.0"
"7551707.0","2018","75518-13","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","354146.0"
"7551707.0","2018","75518-13","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Local Share","Local Funds","Rail","Rail Preservation","197482.0"
"7551814.0","2018","75518-14","Commonwealth Railway, Inc.","FY2018 CWRY Track Infrastructure Rehabilitation Project Bridge 16.4","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","357243.0"
"7551814.0","2018","75518-14","Commonwealth Railway, Inc.","FY2018 CWRY Track Infrastructure Rehabilitation Project Bridge 16.4","Local Share","Local Funds","Rail","Rail Preservation","180000.0"
"7551614.0","2018","75518-18","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","122819.0"
"7551614.0","2018","75518-18","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Local Share","Local Funds","Rail","Rail Preservation","57995.0"
"7551419.0","2018","75518-19","Shenandoah Valley Railroad","FY2014 SVRR Tie Replacement and Track Bed Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","313787.0"
"7551419.0","2018","75518-19","Shenandoah Valley Railroad","FY2014 SVRR Tie Replacement and Track Bed Upgrade","Local Share","Local Funds","Rail","Rail Preservation","136800.0"
"7551716.0","2018","75518-20","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","131812.0"
"7551716.0","2017","75518-20","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","113618.0"
"7551716.0","2018","75518-20","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Local Share","Local Funds","Rail","Rail Preservation","105184.0"
"7551618.0","2018","75518-22","Winchester and Western RR Company","FY2016 WWRR Rail Replacement and bridge Deck Renewal, WST and Sandman Subdivisions","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","805000.0"
"7551618.0","2018","75518-22","Winchester and Western RR Company","FY2016 WWRR Rail Replacement and bridge Deck Renewal, WST and Sandman Subdivisions","Local Share","Local Funds","Rail","Rail Preservation","345000.0"
"7801605.0","2018","76518-01","CSX","CSX - ACCA Yard","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","23103506.0"
"7801605.0","2017","76518-01","CSX","CSX - ACCA Yard","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","11900696.0"
"7801605.0","2018","76518-01","CSX","CSX - ACCA Yard","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","15000000.0"
"7651601.0","2018","76518-02","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Construction","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651601.0","2018","76518-02","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Construction","Local Share","Local Funds","Rail","Rail Enhancement Fund","0.0"
"7651505.0","2018","76518-03","Commonwealth Railway, Inc.","VPA - CWRY Marshalling Yard","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651505.0","2018","76518-03","Virginia Port Authority","VPA - CWRY Marshalling Yard","Local Share","Local Funds","Rail","Rail Enhancement Fund","484069.0"
"7651804.0","2018","76518-04","NVTC - VRE","VRE - Crystal City","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651804.0","2018","76518-04","NVTC - VRE","VRE - Crystal City","Local Share","Local Funds","Rail","Rail Enhancement Fund","0.0"
"7651805.0","2018","76518-05","NVTC - VRE","VRE - L'Enfant Platform","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651805.0","2018","76518-05","NVTC - VRE","VRE - L'Enfant Platform","Local Share","Local Funds","Rail","Rail Enhancement Fund","0.0"
"7651806.0","2018","76518-06","Virginia Port Authority","VPA - VIP","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651806.0","2018","76518-06","Virginia Port Authority","VPA - VIP","Local Share","Local Funds","Rail","Rail Enhancement Fund","30000.0"
"7651807.0","2018","76518-07","CenterPoint Properties","Centerpoint - Intermodal Center","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651807.0","2018","76518-07","CenterPoint Properties","Centerpoint - Intermodal Center","Local Share","Local Funds","Rail","Rail Enhancement Fund","2640000.0"
"7651414.0","2018","76518-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651414.0","2018","76518-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Local Share","Local Funds","Rail","Rail Enhancement Fund","300000.0"
"7801802.0","2018","78018-02","National Railroad Passenger Corp. (Amtrak)","Amtrak Operating FY18","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","4325836.6"
"7801803.0","2018","78018-03","National Railroad Passenger Corp. (Amtrak)","Route 46 2nd Frequency","Highway Federal Fund","Federal Funds","Rail","Rail Planning","0.0"
"7801803.0","2018","78018-03","National Railroad Passenger Corp. (Amtrak)","Route 46 2nd Frequency","Highway Construction Fund","State Funds","Rail","Rail Planning","0.0"
"7801804.0","2018","78018-04","National Railroad Passenger Corp. (Amtrak)","Amtrak Capital FY18","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","2456511.0"
"4431301.0","2018","78018-05","CSX","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801712.0","2018","78018-06","Norfolk Southern Railway","Route 29 Rail Corridor Improvements","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801712.0","2018","78018-07","Norfolk Southern Railway","Route 29 Rail Corridor Improvements","Highway Federal Fund","Federal Funds","Rail","Rail Planning","0.0"
"7801712.0","2018","78018-07","Norfolk Southern Railway","Route 29 Rail Corridor Improvements","Highway Construction Fund","State Funds","Rail","Rail Planning","0.0"
"7801708.0","2018","78018-08","City of Newport News","NNTC","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7851701.0","2018","78518-01","CSX","Transforming Rail in VA","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7801812.0","2018","78018-12","Norfolk Southern Railway","NS - Norfolk Train Capital Cost","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","3287335.0"
"7801899.0","2018","78018-99","Directors Office","Rail Project Contingency","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801812.0","2017","78018-12","Norfolk Southern Railway","NS - Norfolk Train Capital Cost","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","100000.0"
"7801813.0","2018","78018-13","National Railroad Passenger Corp. (Amtrak)","Archived/Closed?","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","1124281.68"
"4431301.0","2018","78018-14","CSX","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","38842.25"
"7001590.0","2018","76518-09","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","17056.88"
"7001590.0","2018","76518-09","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","238459.2"
"7001590.0","2018","76518-09","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","37897.0"
"7001590.0","2018","76518-09","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Priority Transportation","State Funds","Rail","Rail Enhancement Fund","4660.79"
"7651810.0","2015","76518-10","Norfolk Southern Railway","NS - Danville to Alexandria Equilateral Switch Replacement","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","3048767.0"
"7651810.0","2015","76518-10","Norfolk Southern Railway","NS - Danville to Alexandria Equilateral Switch Replacement","Local Share","Local Funds","Rail","Rail Enhancement Fund","2757900.0"
"7851701.0","2018","78518-01","CSX","Transforming Rail in VA","Priority Transportation","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2018","78518-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7001590.0","2015","76515-17","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","221.91"
"7001590.0","2017","76517-16","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","1228.85"
"7001590.0","2017","76517-17","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","2214.62"
"7801710.0","2017","78017-10","Rail Division Project Management","Staples Mill Parking","Priority Transportation","State Funds","Rail","Rail Planning","400150.45"
"7801710.0","2016","78017-10","Rail Division Project Management","Staples Mill Parking","Priority Transportation","State Funds","Rail","Rail Planning","385667.0"
"7801710.0","2015","78017-10","Rail Division Project Management","Staples Mill Parking","Priority Transportation","State Funds","Rail","Rail Planning","385666.0"
"7001590.0","2018","76518-11","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","286.12"
"7001590.0","2018","76518-11","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","4000.0"
"7001590.0","2018","76518-11","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","78.18"
"7001590.0","2018","76518-11","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","635.7"
"7001590.0","2018","76518-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","4746.82"
"7001590.0","2018","76518-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","66361.6"
"7001590.0","2018","76518-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","1297.06"
"7001590.0","2018","76518-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","10546.52"
"7251850.0","2018","72518-50","Rail Transportation","VDOT - Route 5 Bridge","Highway Construction Fund","State Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"7001590.0","2018","76518-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","2140.16"
"7001590.0","2018","76518-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","29920.0"
"7001590.0","2018","76518-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","584.8"
"7001590.0","2018","76518-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","4755.04"
"7001590.0","2018","76518-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","1651.93"
"7001590.0","2018","76518-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","23494.4"
"7001590.0","2018","76518-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","483.96"
"7001590.0","2018","76518-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","3737.71"
"7001590.0","2018","76518-15","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","44293.65"
"7001590.0","2018","76518-15","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","619200.0"
"7001590.0","2018","76518-15","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","12100.33"
"7001590.0","2018","76518-15","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","98406.02"
"7001590.0","2018","76518-16","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","51504.25"
"7001590.0","2018","76518-16","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","720000.0"
"7001590.0","2018","76518-16","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","14070.14"
"7001590.0","2018","76518-16","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","114425.61"
"7001590.0","2018","76518-17","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","3170.54"
"7001590.0","2018","76518-17","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","44322.4"
"7001590.0","2018","76518-17","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","866.15"
"7001590.0","2018","76518-17","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","7043.91"
"7001590.0","2018","76518-18","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","7615.53"
"7001590.0","2018","76518-18","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","106460.8"
"7001590.0","2018","76518-18","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","2080.45"
"7001590.0","2018","76518-18","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","16919.22"
"5001700.0","2018","50017-04","Greater Richmond Transit Company","Greater Richmond Bus Rapid Transit Corridor","Highway Construction Fund","State Funds","Transit","Multi-year Capital Projects","0.0"
"5001700.0","2018","50017-04","Greater Richmond Transit Company","Greater Richmond Bus Rapid Transit Corridor","Commonwealth Transit Capital","State Funds","Transit","Multi-year Capital Projects","0.0"
"4431301.0","2017","78017-07","CSX","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2017","78017-09","CSX","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"5000200.0","2019","50029-01","NVTC - VRE","VRE - Track Lease Payments-CSX","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","2478011.0"
"5000200.0","2019","50029-01","NVTC - VRE","VRE - Track Lease Payments-CSX","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","4015000.0"
"5000200.0","2019","50029-01","NVTC - VRE","VRE - Track Lease Payments-CSX","Local Share","Local Funds","Transit","Multi-year Capital Projects","1284800.0"
"5000300.0","2019","50030-01","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","511315.0"
"5000300.0","2019","50030-01","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","1575000.0"
"5000300.0","2019","50030-01","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Local Share","Local Funds","Transit","Multi-year Capital Projects","504000.0"
"5001200.0","2019","50012-04","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","2244300.0"
"5001200.0","2019","50012-04","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","3527163.0"
"5001200.0","2019","50012-04","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Local Share","Local Funds","Transit","Multi-year Capital Projects","1128692.0"
"7551704.0","2019","75519-01","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","5042.0"
"7551704.0","2018","75519-01","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","64958.0"
"7551704.0","2019","75519-01","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Local Share","Local Funds","Rail","Rail Preservation","30000.0"
"7551706.0","2019","75519-02","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","225769.0"
"7551706.0","2019","75519-02","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","600000.0"
"7551806.0","2019","75519-03","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","350000.0"
"7551806.0","2019","75519-03","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Local Share","Local Funds","Rail","Rail Preservation","150000.0"
"7551807.0","2019","75519-04","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","315000.0"
"7551807.0","2019","75519-04","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","135000.0"
"7551808.0","2019","75519-05","Buckingham Branch RR","FY2018 BBRR Tie Replacement Afton Tunnel, North Mountain Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","560000.0"
"7551808.0","2019","75519-05","Buckingham Branch RR","FY2018 BBRR Tie Replacement Afton Tunnel, North Mountain Subdivision","Local Share","Local Funds","Rail","Rail Preservation","240000.0"
"7551810.0","2019","75519-06","Buckingham Branch RR","FY2018 BBRR Afton Reduction of Ice Formation in Afton Tunnel, North Mountain Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","140000.0"
"7551810.0","2019","75519-06","Buckingham Branch RR","FY2018 BBRR Afton Reduction of Ice Formation in Afton Tunnel, North Mountain Subdivision","Local Share","Local Funds","Rail","Rail Preservation","60000.0"
"7551907.0","2019","75519-07","Buckingham Branch RR","FY2019 BBRR Bridge Improvements on Virginia Southern Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","689500.0"
