"business_name","license_number","inspection_date","placard","formatted_address","inspection_id","violation_id","business_city","business_postal_code","inspection_type","inspection_frequency","inspector","inspector_comments","inspection_result","inspection_description","correct_by_date","corrected_on_site","violation_description","is_major_violation","violation_code","business_id","businessaddress","placard_id","row_id"
"WADE THOMAS ELEMENTARY SCHOOL","L11187","2022-06-07T10:50:00.000","GREEN","150 ROSS AVE, SAN ANSELMO, CA 94960","52506",,"SAN ANSELMO","94960","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","No comments from inspector","NOVIOL","No Violation(s) Found","2022-03-14T00:00:00.000","No",,,,"5646","150 ROSS AVE
SAN ANSELMO, CA 94960
(37.970786, -122.567396)","1","5646_52506_"
"MILL VALLEY MIDDLE SCHOOL","L10691","2022-06-07T10:02:00.000","GREEN","425 SYCAMORE AVE, MILL VALLEY, CA 94941","53940","77608","MILL VALLEY","94941","Routine","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><a name=_Hlk99983816>Minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m, and Friday from 8:00 a.m. – 12:00 p.m.. The report may be also be viewed at the facility upon request.<o:p></o:p></a></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-06-14T00:00:00.000","No","Three-compartment sink reached 98 degrees F. ",,"CHSC 114192","5155","425 SYCAMORE AVE
MILL VALLEY, CA 94941
(37.896607, -122.529506)","1","5155_53940_77608"
"ROSS ELEMENTARY SCHOOL","L11148","2022-06-06T09:45:00.000","GREEN","9 LAGUNITAS RD, ROSS, CA 94957","51855","77586","ROSS","94957","Routine","Food Semi-yearly Inspection","JENNIFER SNOW","No comments from inspector","VIOLFOUND","Violation(s) Found","2022-01-14T00:00:00.000","No","Barbecue chicken measured 116 - 120 degrees F upon arrival. Hot potentially hazardous foods shall be delivered at 135 degrees F or above. Beans in same container as chicken measured 120 degrees F. Reheat chicken and beans to 165 degrees F. Chicken was reheated at Branson. Temperature of chicken at Ross was 170 degrees F. Beans were only 114 degrees when brought back from Branson School. Beans were 175 degrees at 10:15 a.m., per cooking log provided via e-mail that is at Branson School. Last lunch ends by 1:10. Discussed requirements for time as a public health control. ","yes","CHSC 113996","5612","9 LAGUNITAS RD
ROSS, CA 94957
(37.961913, -122.558377)","1","5612_51855_77586"
"SHARETEA","L14990","2022-06-02T15:06:00.000","GREEN","967 GRAND AVE, SAN RAFAEL, CA 94901","53842","77427","SAN RAFAEL","94901","Follow-up","Food Yearly Inspection","KATHLEEN DEA","Reinspection following the routine inspection conducted on 5/13/22.<div><br></div><div>Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. <br></div>","VIOLMINOR","Only Minor Violation(s) Found","2022-06-02T00:00:00.000","Yes","MAJOR - Observed boba at 77.8-84.6F (3 containers) out on counter since 12pm (~1.5 hrs. prior). Facility allegedly uses TPHC (Time as a Public Health Control), but facility is not tracking time (no temp. logs, no stickers/post it). Employee states boba is used up within an hour and that manager instructed them to throw away any left after 4 hours. Potentially hazardous foods must be cold held at 41F or below, 135F or above, or TPHC can be used with proper labels (start and end time), records and documentation maintained to show food is only held out of temperature control for up to 4 hours and then discarded. Discussed with employee and instructed them to add label with start time = 12pm and discard time = 4pm. Ensure all batches of boba are labeled with start and discard time. Fill out TPHC written procedures within 14 days and keep available on site. ",,"CHSC 113996","9089","967 GRAND AVE
SAN RAFAEL, CA 94901
(37.971779, -122.518715)","1","9089_53842_77427"
"LE COL ROUGE","L15818","2022-06-02T14:45:00.000","GREEN","1531 S NOVATO BLVD A, NOVATO, CA 94947","54170","77562","NOVATO","94947","Follow-up","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","Manager food safety certificate and he preparation sink air gap still not in compliance. ","NOVIOL","No Violation(s) Found","2022-06-02T00:00:00.000","Yes","<span class= red-underline error-hovered  data-startindex= 0  data-endindex= 6  data-paragraphid= 2 >Soiled </span>food cart was observed at the back of the facility, and on the floor, an accumulation of stagnant water with food soil residues was observed. In addition, the stagnant water was loaded with fly maggots and had a putrid smell. [CA] Immediately clean the affected area and discontinue cleaning soiled food carts outside the food facility. ",,"CHSC 114197","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","1","9876_54170_77562"
"LE COL ROUGE","L15818","2022-06-02T14:45:00.000","GREEN","1531 S NOVATO BLVD A, NOVATO, CA 94947","54170","77563","NOVATO","94947","Follow-up","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","Manager food safety certificate and he preparation sink air gap still not in compliance. ","NOVIOL","No Violation(s) Found","2022-06-02T00:00:00.000","Yes","Dry/old rodent droppings were observed behind and underneath food equipment ( behind the freezer chest, soda machine, shelving, preparation sink, hand sink, and bar area). [CA] Remove all droppings from the food facility. Contact a professional pest control company to service the facility. Clean and sanitize all food contact surfaces, move equipment to reach tight spaces, and seal all gaps/holes.. The owner contacted the pest control company. <div><br></div><div>Several house flies were observed in the food facility. [CA] A food facility should not operate when there is a vermin infestation. Remove all house flies from the food facility, and take measures to prevent the entrance of house flies into the facility. Provide an air curtain, or a door screen, or other measures to prevent the entrance of house flies. <br></div>",,"CHSC 114259.1","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","1","9876_54170_77563"
"LE COL ROUGE","L15818","2022-06-02T14:45:00.000","GREEN","1531 S NOVATO BLVD A, NOVATO, CA 94947","54170","77560","NOVATO","94947","Follow-up","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","Manager food safety certificate and he preparation sink air gap still not in compliance. ","NOVIOL","No Violation(s) Found","2022-06-02T00:00:00.000","Yes","Chlorine sanitizer solution concentration was measured at 0.0 ppm in the mechanical dishwasher. During the observation, the employee was actively washing the dishes and utensils. [CA] A food facility shall not be open for business if there is no a method to properly disinfect the utensils. [SA] The owner contacted Ecolab to service the dishwasher. ",,"CHSC 114099.7","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","1","9876_54170_77560"
"LE COL ROUGE","L15818","2022-06-02T14:45:00.000","GREEN","1531 S NOVATO BLVD A, NOVATO, CA 94947","54170","77561","NOVATO","94947","Follow-up","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","Manager food safety certificate and he preparation sink air gap still not in compliance. ","NOVIOL","No Violation(s) Found","2022-06-02T00:00:00.000","Yes","Several house flies were observed on the preparation table, colanders, and food containers in the preparation area. [CA] To prevent cross-contamination, all food contact surfaces should be kept clean and sanitized. <span class= red-underline  data-startindex= 215  data-endindex= 220  data-paragraphid= 2 >[COS] </span>The employee cleaned and sanitized the preparation table<span class= red-underline  data-startindex= 273  data-endindex= 273  data-paragraphid= 2 >,</span> and removed contaminated utensils. ",,"CHSC 114115","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","1","9876_54170_77561"
"BRANSON SCHOOL","L15441","2022-06-02T10:37:00.000","GREEN","39 FERNHILL AVE, ROSS, CA 94957","54169","77555","ROSS","94957","Follow-up","Food Yearly Inspection","JENNIFER SNOW","No comments from inspector","VIOLMINOR","Only Minor Violation(s) Found","2022-06-01T00:00:00.000","No","Restrooms by admission office are the designated restrooms for the snack shop. Women's restroom reached 67 degrees F. Men's restroom reached 67 degrees F. Provide a minimum of 100 degrees F at both restroom hand wash sinks. <div><br><div>6/2/22: Women's hand wash sink reached 66 degrees F. Men's restroom hand wash sink reached 67 degrees F. Provide a minimum of 100 degrees F. Submit video by 6/9/22. </div><div> </div></div>",,"CHSC 113953.c","4588","39 FERNHILL AVE
ROSS, CA 94957
(37.966331, -122.565113)","1","4588_54169_77555"
"BRANSON SCHOOL","L10127","2022-06-02T09:55:00.000","GREEN","39 FERNHILL AVE, ROSS, CA 94957","54168","77585","ROSS","94957","Follow-up","Food Semi-yearly Inspection","JENNIFER SNOW","No comments from inspector","VIOLMINOR","Only Minor Violation(s) Found","2022-06-01T00:00:00.000","No","Observed broken light guard in ware washing room over right drainboard. New light guard will be installed, per chef. Submit photo by 6/30/22.",,"CHSC 114252.1","4588","39 FERNHILL AVE
ROSS, CA 94957
(37.966331, -122.565113)","1","4588_54168_77585"
"LE COL ROUGE","L15818","2022-06-01T15:30:00.000","RED","1531 S NOVATO BLVD A, NOVATO, CA 94947","54069","77558","NOVATO","94947","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>","VIOLFOUND","Violation(s) Found","2022-06-14T00:00:00.000","No","<span class= red-underline error-hovered  data-startindex= 0  data-endindex= 6  data-paragraphid= 2 >Soiled </span>food cart was observed at the back of the facility, and on the floor, an accumulation of stagnant water with food soil residues was observed. In addition, the stagnant water was loaded with fly maggots and had a putrid smell. [CA] Immediately clean the affected area and discontinue cleaning soiled food carts outside the food facility. ","yes","CHSC 114197","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","3","9876_54069_77558"
"LE COL ROUGE","L15818","2022-06-01T15:30:00.000","RED","1531 S NOVATO BLVD A, NOVATO, CA 94947","54069","77556","NOVATO","94947","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>","VIOLFOUND","Violation(s) Found","2022-06-14T00:00:00.000","No","Chlorine sanitizer solution concentration was measured at 0.0 ppm in the mechanical dishwasher. During the observation, the employee was actively washing the dishes and utensils. [CA] A food facility shall not be open for business if there is no a method to properly disinfect the utensils. [SA] The owner contacted Ecolab to service the dishwasher. ","yes","CHSC 114099.7","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","3","9876_54069_77556"
"LE COL ROUGE","L15818","2022-06-01T15:30:00.000","RED","1531 S NOVATO BLVD A, NOVATO, CA 94947","54069","77557","NOVATO","94947","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>","VIOLFOUND","Violation(s) Found","2022-06-14T00:00:00.000","No","Several house flies were observed on the preparation table, colanders, and food containers in the preparation area. [CA] To prevent cross-contamination, all food contact surfaces should be kept clean and sanitized. <span class= red-underline  data-startindex= 215  data-endindex= 220  data-paragraphid= 2 >[COS] </span>The employee cleaned and sanitized the preparation table<span class= red-underline  data-startindex= 273  data-endindex= 273  data-paragraphid= 2 >,</span> and removed contaminated utensils. ","yes","CHSC 114115","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","3","9876_54069_77557"
"LE COL ROUGE","L15818","2022-06-01T15:30:00.000","RED","1531 S NOVATO BLVD A, NOVATO, CA 94947","54069","77559","NOVATO","94947","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>","VIOLFOUND","Violation(s) Found","2022-06-14T00:00:00.000","No","Dry/old rodent droppings were observed behind and underneath food equipment ( behind the freezer chest, soda machine, shelving, preparation sink, hand sink, and bar area). [CA] Remove all droppings from the food facility. Contact a professional pest control company to service the facility. Clean and sanitize all food contact surfaces, move equipment to reach tight spaces, and seal all gaps/holes.. The owner contacted the pest control company. <div><br></div><div>Several house flies were observed in the food facility. [CA] A food facility should not operate when there is a vermin infestation. Remove all house flies from the food facility, and take measures to prevent the entrance of house flies into the facility. Provide an air curtain, or a door screen, or other measures to prevent the entrance of house flies. <br></div>","yes","CHSC 114259.1","9876","1531 S NOVATO BLVD
NOVATO, CA 94947
(38.096656, -122.569551)","3","9876_54069_77559"
"ROSS VALLEY CHARTER SCHOOL","L15489","2022-06-01T11:45:00.000","GREEN","102 MARINDA DR, FAIRFAX, CA 94930","53350","77712","FAIRFAX","94930","Routine","Food Semi-yearly Inspection","BREE NELSON","<p class=MsoNormal><a name=_Hlk77140705>Green placard posted. <o:p></o:p></a></p>  <p class=MsoNormal>“Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report”.<o:p></o:p></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","Lack of permanently mounted paper towel dispenser in restroom. Obtain by nest inspection. ",,"CHSC 113953.2","9653","102 MARINDA DR
FAIRFAX, CA 94930
(37.990924, -122.590889)","1","9653_53350_77712"
"BRANSON SCHOOL","L15441","2022-05-31T14:55:00.000","GREEN","39 FERNHILL AVE, ROSS, CA 94957","53694","77554","ROSS","94957","Routine","Food Yearly Inspection","JENNIFER SNOW","No comments from inspector","VIOLFOUND","Violation(s) Found","2022-05-09T00:00:00.000","No","Restrooms by admission office are the designated restrooms for the snack shop. Women's restroom reached 67 degrees F. Men's restroom reached 67 degrees F. Provide a minimum of 100 degrees F at both restroom hand wash sinks. ","yes","CHSC 113953.c","4588","39 FERNHILL AVE
ROSS, CA 94957
(37.966331, -122.565113)","1","4588_53694_77554"
"STARBUCKS COFFEE #56762","L16008","2022-05-31T14:15:00.000","GREEN","7145 REDWOOD BLVD, NOVATO, CA 94945","52588","77534","NOVATO","94945","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-03-14T00:00:00.000","No","Observed 2 coconut waters and 1 gallon of milk on counter at 61F and 52F respectively.  Maintain all (cold) potentially hazardous foods at 41F or below at all times. ",,"CHSC 113996","9930","7145 REDWOOD BLVD
NOVATO, CA 94945
(38.101989, -122.569641)","1","9930_52588_77534"
"HILL EDUCATION CENTER","L10997","2022-05-31T11:50:00.000","GREEN","720 DIABLO AVE, NOVATO, CA 94947","53605","77521","NOVATO","94947","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-16T00:00:00.000","No","School gets food delivery and uses Time as a Public Health Control (TPHC) for service, but no TPHC log or other approved method of recording time food is removed from temp. control and discard time was observed.  Ensure to log daily and follow proper TPHC procedure.  Discard leftover food and milk at the end of 4 hours.",,"CHSC 114000","5463","720 DIABLO AVE
NOVATO, CA 94947
(38.098189, -122.576893)","1","5463_53605_77521"
"SAN RAMON ELEMENTARY SCHOOL","L10721","2022-05-31T11:00:00.000","GREEN","45 SAN RAMON WAY, NOVATO, CA 94945","52474","77539","NOVATO","94945","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-03-14T00:00:00.000","No","Observed sanitizer in 3-comp sink at &lt;50 ppm chlorine.  Maintain sanitizer at 100 ppm chlorine.  Dishes not being washed at time of inspection.",,"CHSC 114099.6","5185","45 SAN RAMON WAY
NOVATO, CA 94945
(38.119251, -122.604077)","1","5185_52474_77539"
"BRANSON SCHOOL","L10127","2022-05-31T10:55:00.000","YELLOW","39 FERNHILL AVE, ROSS, CA 94957","51804","77549","ROSS","94957","Routine","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><a name=x__Hlk99983816 target=_blank>Minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m, and Friday from 8:00 a.m. – 12:00 p.m.. The report may be also be viewed at the facility upon request.</a></p><p class=MsoNormal><a name=x__Hlk99983816 target=_blank><br></a></p><p class=MsoNormal><a name=x__Hlk99983816 target=_blank>Educational hand wash demo completed.</a></p>","VIOLFOUND","Violation(s) Found","2022-01-14T00:00:00.000","No","Sausage on sausage and pepperoni pizza observed at 92-96 degrees F in hot holding unit. Pizza was baked at 8:30 a.. today.  Reheat pizza to 165 degrees F. Pizza was reheated to 192- 196 degrees F. <div>Rice in hot holding unit measured 122 degrees F. Reheat to 165 degrees F. </div><div>Pizza in red Cresco hot holding until observed at 130-135 degrees F. </div><div><br></div>","yes","CHSC 113996","4588","39 FERNHILL AVE
ROSS, CA 94957
(37.966331, -122.565113)","2","4588_51804_77549"
"BRANSON SCHOOL","L10127","2022-05-31T10:55:00.000","YELLOW","39 FERNHILL AVE, ROSS, CA 94957","51804","77551","ROSS","94957","Routine","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><a name=x__Hlk99983816 target=_blank>Minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m, and Friday from 8:00 a.m. – 12:00 p.m.. The report may be also be viewed at the facility upon request.</a></p><p class=MsoNormal><a name=x__Hlk99983816 target=_blank><br></a></p><p class=MsoNormal><a name=x__Hlk99983816 target=_blank>Educational hand wash demo completed.</a></p>","VIOLFOUND","Violation(s) Found","2022-01-14T00:00:00.000","No","Observed fly land on taco meat in container on table in dining room for Ross Elementary School. Tacos and rice  in this container were voluntarily discarded into compost. Protect food against <div>contamination.</div>","yes","CHSC 113980","4588","39 FERNHILL AVE
ROSS, CA 94957
(37.966331, -122.565113)","2","4588_51804_77551"
"BEST BURGERS","L10710","2022-05-27T10:50:00.000","GREEN","323 3RD ST A, SAN RAFAEL, CA 94901","53204","77602","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","KATHLEEN DEA","Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLFOUND","Violation(s) Found","2022-04-14T00:00:00.000","No","Sanitizer bucket measured at 50 ppm Cl. Instructed employee to add bleach to ensure 100 ppm Cl sanitizer solution. Use test strips to verify.",,"CHSC 114099.6","5174","323 3RD ST
SAN RAFAEL, CA 94901
(37.9701, -122.515885)","1","5174_53204_77602"
