"license_number","inspection_date","inspection_type","inspection_result","corrected_on_site","violations","number_pharmaceutical_violations","license_status","earliest_license_dt","city","zipcode","address","latitude","longitude","location","inspection_id","unique_id"
"L14232","2021-03-18T08:20:00.000","Follow-up","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","SAN RAFAEL","94901","911 IRWIN ST A, SAN RAFAEL, CA 94901","37.9717322","-122.5210468","POINT (-122.5210468 37.9717322)","47775","47775_03-18-2021"
"L13150","2021-03-18T07:30:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","BOLINAS","94924","24 WHARF RD, BOLINAS, CA 94924","37.9095411","-122.6854635","POINT (-122.6854635 37.9095411)","32210","32210_03-18-2021"
"L13204","2021-03-15T15:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","5000 CIVIC CENTER DR, SAN RAFAEL, CA 94903","38.0060770","-122.5391360","POINT (-122.539136 38.006077)","30797","30797_03-15-2021"
"L15470","2021-03-11T13:30:00.000","Follow-up","NOVIOL","No","",,"Active","2018-06-20T00:00:00.000","NOVATO","94947","1805 NOVATO BLVD 6, NOVATO, CA 94947","38.1080810","-122.5840850","POINT (-122.584085 38.108081)","46771","46771_03-11-2021"
"L13229","2021-03-11T10:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","FAIRFAX","94930","61 BROADWAY A, FAIRFAX, CA 94930","37.9870046","-122.5895413","POINT (-122.5895413 37.9870046)","47062","47062_03-11-2021"
"L12985","2021-03-10T09:40:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","FAIRFAX","94930","2390 SIR FRANCIS DRAKE BLVD, FAIRFAX, CA 94930","37.9949333","-122.5950206","POINT (-122.5950206 37.9949333)","32150","32150_03-10-2021"
"L15089","2021-03-10T07:30:00.000","Routine","NOVIOL","No","",,"Active","2017-06-08T00:00:00.000","LARKSPUR","94939","5 BON AIR RD 117, LARKSPUR, CA 94939","37.9442597","-122.5402003","POINT (-122.5402003 37.9442597)","27452","27452_03-10-2021"
"L14232","2021-03-09T14:00:00.000","Routine","VIOLFOUND","No","CHSC 118225 Disposal Method- Sharps Waste",,"Active","2014-10-03T00:00:00.000","SAN RAFAEL","94901","911 IRWIN ST A, SAN RAFAEL, CA 94901","37.9717322","-122.5210468","POINT (-122.5210468 37.9717322)","32963","32963_03-09-2021"
"L13292","2021-03-09T11:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","350 BON AIR CENTER 200, GREENBRAE, CA 94904","37.9452671","-122.5216853","POINT (-122.5216853 37.9452671)","47787","47787_03-09-2021"
"L16017","2021-03-08T12:15:00.000","Follow-up","NOVIOL","No","",,"Active","2020-10-21T00:00:00.000","MILL VALLEY","94941","23 REED BLVD 120, MILL VALLEY, CA 94941","37.9011943","-122.5143345","POINT (-122.5143345 37.9011943)","47129","47129_03-08-2021"
"L14257","2021-03-08T09:28:00.000","Routine","NOVIOL","No","",,"Active","2014-10-06T00:00:00.000","FAIRFAX","94930","85 BOLINAS RD 7, FAIRFAX, CA 94930","37.9856158","-122.5894429","POINT (-122.5894429 37.9856158)","32208","32208_03-08-2021"
"L13163","2021-03-08T08:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAUSALITO","94965","3 HARBOR DR 111, SAUSALITO, CA 94965","37.8680942","-122.5002765","POINT (-122.5002765 37.8680942)","27540","27540_03-08-2021"
"L13749","2021-03-08T07:30:00.000","Routine","NOVIOL","No","",,"Active","2013-11-13T00:00:00.000","SAN RAFAEL","94903","1050 NORTHGATE DR 400, SAN RAFAEL, CA 94903","38.0080529","-122.5440147","POINT (-122.5440147 38.0080529)","26780","26780_03-08-2021"
"L13906","2021-03-02T15:15:00.000","Routine","NOVIOL","No","",,"Active","2014-01-16T00:00:00.000","SAN RAFAEL","94901","912 GRAND AVE 202, SAN RAFAEL, CA 94901","37.9714095","-122.5184789","POINT (-122.5184789 37.9714095)","34156","34156_03-02-2021"
"L16021","2021-02-26T08:45:00.000","Routine","NOVIOL","No","",,"Active","2020-10-21T00:00:00.000","GREENBRAE","94904","1240 S ELISEO DR 101, GREENBRAE, CA 94904","37.9444959","-122.5359469","POINT (-122.5359469 37.9444959)","45754","45754_02-26-2021"
"L16016","2021-02-26T08:00:00.000","Routine","NOVIOL","No","",,"Active","2020-10-21T00:00:00.000","NOVATO","94945","165 ROWLAND WAY 103, NOVATO, CA 94945","38.0991524","-122.5602298","POINT (-122.5602298 38.0991524)","45751","45751_02-26-2021"
"L13158","2021-02-25T14:45:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118000 Uses Hazardous Waste Hauler",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","26 H ST, SAN RAFAEL, CA 94901","37.9748823","-122.5383779","POINT (-122.5383779 37.9748823)","47145","47145_02-25-2021"
"L13260","2021-02-25T13:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","711 D ST 113, SAN RAFAEL, CA 94901","37.9709822","-122.5329374","POINT (-122.5329374 37.9709822)","30817","30817_02-25-2021"
"L13158","2021-02-25T11:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118000 Uses Hazardous Waste Hauler",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","26 H ST, SAN RAFAEL, CA 94901","37.9748823","-122.5383779","POINT (-122.5383779 37.9748823)","30461","30461_02-25-2021"
"L15055","2021-02-24T15:30:00.000","Follow-up","NOVIOL","No","",,"Active","2017-07-12T00:00:00.000","NOVATO","94949","5404 NAVE DR, NOVATO, CA 94949","38.0512192","-122.5304016","POINT (-122.5304016 38.0512192)","46770","46770_02-24-2021"
"L15053","2021-02-23T10:05:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2017-06-08T00:00:00.000","SAN RAFAEL","94901","1526 5TH AVE, SAN RAFAEL, CA 94901","37.9749415","-122.5341433","POINT (-122.5341433 37.9749415)","30457","30457_02-23-2021"
"L16017","2021-02-23T08:15:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118310 Storage Area Security",,"Active","2020-10-21T00:00:00.000","MILL VALLEY","94941","23 REED BLVD 120, MILL VALLEY, CA 94941","37.9011943","-122.5143345","POINT (-122.5143345 37.9011943)","45752","45752_02-23-2021"
"L14874","2021-02-18T13:00:00.000","Routine","NOVIOL","No","",,"Active","2016-08-11T00:00:00.000","SAN RAFAEL","94903","950 LAS GALLINAS AVE B, SAN RAFAEL, CA 94903","38.0084526","-122.5483301","POINT (-122.5483301 38.0084526)","27461","27461_02-18-2021"
"L16015","2021-02-18T08:45:00.000","Routine","NOVIOL","No","",,"Active","2020-10-21T00:00:00.000","NOVATO","94945","75 ROWLAND WAY 230, NOVATO, CA 94945","38.0945393","-122.5594458","POINT (-122.5594458 38.0945393)","45750","45750_02-18-2021"
"L15944","2021-02-17T12:20:00.000","Routine","NOVIOL","No","",,"Active","2020-02-26T00:00:00.000","SAN RAFAEL","94901","901 FRANCISCO BLVD E A, SAN RAFAEL, CA 94901","37.9617396","-122.5069963","POINT (-122.5069963 37.9617396)","42559","42559_02-17-2021"
"L14333","2021-02-16T10:00:00.000","Follow-up","NOVIOL","No","",,"Active","2015-01-05T00:00:00.000","SAN RAFAEL","94901","912 GRAND AVE 201, SAN RAFAEL, CA 94901","37.9713530","-122.5183620","POINT (-122.518362 37.971353)","47094","47094_02-16-2021"
"L13145","2021-02-16T09:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","2175 FRANCISCO BLVD E D, SAN RAFAEL, CA 94901","37.9461510","-122.4844180","POINT (-122.484418 37.946151)","30501","30501_02-16-2021"
"L14333","2021-02-16T08:30:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2015-01-05T00:00:00.000","SAN RAFAEL","94901","912 GRAND AVE 201, SAN RAFAEL, CA 94901","37.9713530","-122.5183620","POINT (-122.518362 37.971353)","33814","33814_02-16-2021"
"L13292","2021-02-11T16:45:00.000","Routine","VIOLFOUND","No","CHSC 117630 Biohazard Bag Meets Strength Test;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","350 BON AIR CENTER 200, GREENBRAE, CA 94904","37.9452671","-122.5216853","POINT (-122.5216853 37.9452671)","26779","26779_02-11-2021"
"L13292","2021-02-11T16:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","350 BON AIR CENTER 200, GREENBRAE, CA 94904","37.9452671","-122.5216853","POINT (-122.5216853 37.9452671)","47110","47110_02-11-2021"
"L12989","2021-02-11T10:30:00.000","Follow-up","NOVIOL","Yes","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","BOLINAS","94924","88 MESA RD, BOLINAS, CA 94924","37.9111368","-122.6972581","POINT (-122.6972581 37.9111368)","47075","47075_02-11-2021"
"L15821","2021-02-11T10:30:00.000","Routine","NOVIOL","No","",,"Active","2019-07-31T00:00:00.000","SAN RAFAEL","94901","503 D ST 4, SAN RAFAEL, CA 94901","37.9688448","-122.5329703","POINT (-122.5329703 37.9688448)","39536","39536_02-11-2021"
"L12988","2021-02-11T10:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","POINT REYES STATION","94956","3 SIXTH ST, POINT REYES STATION, CA 94956","38.0691289","-122.8084640","POINT (-122.808464 38.0691289)","47076","47076_02-11-2021"
"L12988","2021-02-10T09:00:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","POINT REYES STATION","94956","3 SIXTH ST, POINT REYES STATION, CA 94956","38.0691289","-122.8084640","POINT (-122.808464 38.0691289)","32442","32442_02-10-2021"
"L12989","2021-02-10T07:30:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","BOLINAS","94924","88 MESA RD, BOLINAS, CA 94924","37.9111368","-122.6972581","POINT (-122.6972581 37.9111368)","32443","32443_02-10-2021"
"L14222","2021-02-09T03:15:00.000","Routine","NOVIOL","No","",,"Active","2014-10-02T00:00:00.000","SAN RAFAEL","94901","1005 A ST 210, SAN RAFAEL, CA 94901","37.9734603","-122.5284254","POINT (-122.5284254 37.9734603)","33742","33742_02-09-2021"
"L13229","2021-02-08T16:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","FAIRFAX","94930","61 BROADWAY A, FAIRFAX, CA 94930","37.9870046","-122.5895413","POINT (-122.5895413 37.9870046)","32223","32223_02-08-2021"
"L13087","2021-02-03T12:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","160 SIR FRANCIS DRAKE BLVD, SAN ANSELMO, CA 94960","37.9740963","-122.5615342","POINT (-122.5615342 37.9740963)","32069","32069_02-03-2021"
"L13006","2021-02-02T15:25:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7454 REDWOOD BLVD, NOVATO, CA 94945","38.1104791","-122.5684930","POINT (-122.568493 38.1104791)","27065","27065_02-02-2021"
"L13027","2021-02-02T09:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","122 TUNSTEAD AVE, SAN ANSELMO, CA 94960","37.9744020","-122.5632409","POINT (-122.5632409 37.974402)","31631","31631_02-02-2021"
"L14236","2021-02-01T11:30:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","MILL VALLEY","94941","333 MILLER AVE 7, MILL VALLEY, CA 94941","37.8987904","-122.5380390","POINT (-122.538039 37.8987904)","32537","32537_02-01-2021"
"L14223","2021-01-29T12:30:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","NOVATO","94945","885 OLIVE AVE A, NOVATO, CA 94945","38.1108431","-122.5680660","POINT (-122.568066 38.1108431)","32501","32501_01-29-2021"
"L13973","2021-01-29T10:15:00.000","Routine","NOVIOL","No","",,"Active","2014-04-24T00:00:00.000","NOVATO","94945","673 ATHERTON AVE, NOVATO, CA 94945","38.1170086","-122.5475353","POINT (-122.5475353 38.1170086)","34080","34080_01-29-2021"
"L13144","2021-01-28T16:15:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","21 TAMAL VISTA BLVD 100, CORTE MADERA, CA 94925","37.9319546","-122.5167864","POINT (-122.5167864 37.9319546)","46753","46753_01-28-2021"
"L13291","2021-01-28T15:05:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","899 SIR FRANCIS DRAKE BLVD, SAN ANSELMO, CA 94960","37.9799568","-122.5657507","POINT (-122.5657507 37.9799568)","46775","46775_01-28-2021"
"L15357","2021-01-28T15:00:00.000","Routine","NOVIOL","No","",,"Active","2018-02-22T00:00:00.000","CORTE MADERA","94925","770 TAMALPAIS DR 408, CORTE MADERA, CA 94925","37.9260789","-122.5173002","POINT (-122.5173002 37.9260789)","30926","30926_01-28-2021"
"L13116","2021-01-28T14:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118280.b Containers;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1701 NOVATO BLVD 305, NOVATO, CA 94947","38.1060287","-122.5796449","POINT (-122.5796449 38.1060287)","46777","46777_01-28-2021"
"L14183","2021-01-28T13:45:00.000","Routine","NOVIOL","No","",,"Active","2014-10-02T00:00:00.000","NOVATO","94945","920 SHERMAN AVE, NOVATO, CA 94945","38.1066700","-122.5674682","POINT (-122.5674682 38.10667)","33005","33005_01-28-2021"
"L13207","2021-01-28T10:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","508 RED HILL AVE, SAN ANSELMO, CA 94960","37.9766887","-122.5595462","POINT (-122.5595462 37.9766887)","30959","30959_01-28-2021"
"L15055","2021-01-28T08:45:00.000","Routine","VIOLFOUND","No","CHSC 117943.b Emergency Disposal Plan/ Alt. Plan- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2017-07-12T00:00:00.000","NOVATO","94949","5404 NAVE DR, NOVATO, CA 94949","38.0512192","-122.5304016","POINT (-122.5304016 38.0512192)","31791","31791_01-28-2021"
"L15470","2021-01-27T13:45:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2018-06-20T00:00:00.000","NOVATO","94947","1805 NOVATO BLVD 6, NOVATO, CA 94947","38.1080810","-122.5840850","POINT (-122.584085 38.108081)","35236","35236_01-27-2021"
"L13426","2021-01-27T09:45:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2014-04-08T00:00:00.000","MILL VALLEY","94941","650 E BLITHEDALE AVE A, MILL VALLEY, CA 94941","37.9003090","-122.5272680","POINT (-122.527268 37.900309)","34197","34197_01-27-2021"
"L13226","2021-01-27T08:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","6 BRIDGE AVE, SAN ANSELMO, CA 94960","37.9773703","-122.5639522","POINT (-122.5639522 37.9773703)","31582","31582_01-27-2021"
"L13144","2021-01-25T08:45:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","21 TAMAL VISTA BLVD 100, CORTE MADERA, CA 94925","37.9319546","-122.5167864","POINT (-122.5167864 37.9319546)","30850","30850_01-25-2021"
"L13291","2021-01-25T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","899 SIR FRANCIS DRAKE BLVD, SAN ANSELMO, CA 94960","37.9799568","-122.5657507","POINT (-122.5657507 37.9799568)","32170","32170_01-25-2021"
"L14228","2021-01-21T14:15:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","CORTE MADERA","94925","45 SAN CLEMENTE DR C100, CORTE MADERA, CA 94925","37.9242949","-122.5115495","POINT (-122.5115495 37.9242949)","32462","32462_01-21-2021"
"L12976","2021-01-21T07:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAUSALITO","94965","1309 BRIDGEWAY BLVD, SAUSALITO, CA 94965","37.8596352","-122.4863271","POINT (-122.4863271 37.8596352)","27057","27057_01-21-2021"
"L13035","2021-01-20T14:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","125 THROCKMORTON AVE, MILL VALLEY, CA 94941","37.9058675","-122.5484548","POINT (-122.5484548 37.9058675)","28435","28435_01-20-2021"
"L15108","2021-01-12T13:00:00.000","Routine","NOVIOL","No","",,"Active","2017-05-26T00:00:00.000","CORTE MADERA","94925","200 TAMAL PLAZA, CORTE MADERA, CA 94925","37.9357925","-122.5195063","POINT (-122.5195063 37.9357925)","27141","27141_01-12-2021"
"L13154","2021-01-12T12:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","25 MITCHELL BLVD 3B, SAN RAFAEL, CA 94903","38.0180772","-122.5391822","POINT (-122.5391822 38.0180772)","26949","26949_01-12-2021"
"L13102","2021-01-06T14:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","165 ROWLAND WAY 202, NOVATO, CA 94945","38.0991524","-122.5602298","POINT (-122.5602298 38.0991524)","29828","29828_01-06-2021"
"L13005","2021-01-06T11:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","2060 4TH ST, SAN RAFAEL, CA 94901","37.9755859","-122.5455618","POINT (-122.5455618 37.9755859)","27585","27585_01-06-2021"
"L13106","2020-12-21T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","165 ROWLAND WAY 212, NOVATO, CA 94945","38.0991524","-122.5602298","POINT (-122.5602298 38.0991524)","29830","29830_12-21-2020"
"L13326","2020-11-19T12:04:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","910 DIABLO AVE, NOVATO, CA 94947","38.1028740","-122.5720820","POINT (-122.572082 38.102874)","26574","26574_11-19-2020"
"L13000","2020-11-16T14:13:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","535 MILLER AVE 1ST FL, MILL VALLEY, CA 94941","37.8942453","-122.5318706","POINT (-122.5318706 37.8942453)","28731","28731_11-16-2020"
"L12948","2020-11-13T08:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","100A DRAKES LANDING RD 225, GREENBRAE, CA 94904","37.9444524","-122.5195212","POINT (-122.5195212 37.9444524)","29836","29836_11-13-2020"
"L13036","2020-11-12T14:52:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","1100 LARKSPUR LANDING CIR 10, LARKSPUR, CA 94939","37.9492033","-122.5111290","POINT (-122.511129 37.9492033)","26501","26501_11-12-2020"
"L14989","2020-11-10T14:55:00.000","Routine","NOVIOL","No","",,"Active","2017-03-01T00:00:00.000","NOVATO","94945","1400 GRANT AVE 203, NOVATO, CA 94945","38.1087709","-122.5750192","POINT (-122.5750192 38.1087709)","25947","25947_11-10-2020"
"L14987","2020-11-10T14:28:00.000","Routine","NOVIOL","No","",,"Active","2017-02-09T00:00:00.000","NOVATO","94945","100 ROWLAND WAY 215, NOVATO, CA 94945","38.0970477","-122.5580399","POINT (-122.5580399 38.0970477)","25257","25257_11-10-2020"
"L13165","2020-11-05T15:50:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAUSALITO","94965","30 CALEDONIA ST A, SAUSALITO, CA 94965","37.8585100","-122.4846175","POINT (-122.4846175 37.85851)","27600","27600_11-05-2020"
"L13168","2020-11-04T15:29:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","TIBURON","94920","30 HACIENDA DR, TIBURON, CA 94920","37.9007325","-122.4807368","POINT (-122.4807368 37.9007325)","28438","28438_11-04-2020"
"L13117","2020-10-19T12:07:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","171 BEL MARIN KEYS BLVD, NOVATO, CA 94949","38.0682777","-122.5366632","POINT (-122.5366632 38.0682777)","29810","29810_10-19-2020"
"L13135","2020-10-19T11:41:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1905 NOVATO BLVD, NOVATO, CA 94947","38.1098552","-122.5879294","POINT (-122.5879294 38.1098552)","30119","30119_10-19-2020"
"L13228","2020-10-19T11:11:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","600 PROFESSIONAL CENTER DR 611, NOVATO,   94947","38.0956778","-122.5783229","POINT (-122.5783229 38.0956778)","30126","30126_10-19-2020"
"L13333","2020-10-16T13:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","1707 GRANT AVE, NOVATO, CA 94945","38.1079921","-122.5790739","POINT (-122.5790739 38.1079921)","30124","30124_10-16-2020"
"L12939","2020-10-14T16:07:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","1 CAMINO ALTO, MILL VALLEY, CA 94941","37.8941160","-122.5313460","POINT (-122.531346 37.894116)","27108","27108_10-14-2020"
"L13093","2020-10-14T10:07:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1615 HILL RD 4, NOVATO, CA 94947","38.0970904","-122.5786374","POINT (-122.5786374 38.0970904)","29162","29162_10-14-2020"
"L12946","2020-10-12T12:49:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","10 THOMAS DR, MILL VALLEY, CA 94941","37.9061489","-122.5139488","POINT (-122.5139488 37.9061489)","27106","27106_10-12-2020"
"L13141","2020-10-05T11:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","208 VINTAGE WAY K23, NOVATO, CA 94945","38.0874371","-122.5526077","POINT (-122.5526077 38.0874371)","26967","26967_10-05-2020"
"L13237","2020-10-01T15:04:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","655 CANYON RD, NOVATO, CA 94947","38.0976212","-122.5816139","POINT (-122.5816139 38.0976212)","30168","30168_10-01-2020"
"L13233","2020-09-29T14:37:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","619 E BLITHEDALE AVE, MILL VALLEY, CA 94941","37.9007154","-122.5289121","POINT (-122.5289121 37.9007154)","29167","29167_09-29-2020"
"L12956","2020-09-24T14:28:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","599 SIR FRANCIS DRAKE BLVD 205, GREENBRAE, CA 94904","37.9496498","-122.5338523","POINT (-122.5338523 37.9496498)","28232","28232_09-24-2020"
"L13014","2020-09-11T08:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","101 CASA BUENA DR, CORTE MADERA, CA 94925","37.9245903","-122.5167320","POINT (-122.516732 37.9245903)","27538","27538_09-11-2020"
"L12940","2020-09-10T13:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1033 3RD ST, SAN RAFAEL, CA 94901","37.9719148","-122.5280446","POINT (-122.5280446 37.9719148)","43195","43195_09-10-2020"
"L13317","2020-09-09T11:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","97 SAN MARIN DR, NOVATO, CA 94945","38.1223426","-122.6048566","POINT (-122.6048566 38.1223426)","43196","43196_09-09-2020"
"L12926","2020-09-09T11:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","99 MONTECILLO RD, SAN RAFAEL, CA 94903","38.0043293","-122.5546467","POINT (-122.5546467 38.0043293)","43194","43194_09-09-2020"
"L13178","2020-09-02T15:20:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","3260 KERNER BLVD, SAN RAFAEL, CA 94901","37.9603488","-122.5006485","POINT (-122.5006485 37.9603488)","45027","45027_09-02-2020"
"L13172","2020-09-02T15:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","3110 KERNER BLVD, SAN RAFAEL, CA 94901","37.9581329","-122.5000554","POINT (-122.5000554 37.9581329)","45026","45026_09-02-2020"
"L13041","2020-09-02T10:30:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","1316 GRANT AVE, NOVATO, CA 94945","38.1084877","-122.5741879","POINT (-122.5741879 38.1084877)","44078","44078_09-02-2020"
"L14770","2020-09-01T09:00:00.000","Routine","VIOLFOUND","No","CHSC 118310 Storage Area Security",,"Active","2016-06-01T00:00:00.000","NOVATO","94945","6090-6100 REDWOOD BLVD, NOVATO, CA 94945","38.0960207","-122.5624179","POINT (-122.5624179 38.0960207)","43753","43753_09-01-2020"
"L13290","2020-08-31T14:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","896 SUTRO AVE, NOVATO, CA 94947","38.1174191","-122.6095061","POINT (-122.6095061 38.1174191)","30156","30156_08-31-2020"
"L13016","2020-08-31T08:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1553 S NOVATO BLVD B, NOVATO, CA 94947","38.0988372","-122.5714214","POINT (-122.5714214 38.0988372)","29832","29832_08-31-2020"
"L14703","2020-08-28T11:15:00.000","Routine","NOVIOL","No","",,"Active","2016-03-08T00:00:00.000","SAN RAFAEL","94901","791 LINCOLN AVE, SAN RAFAEL, CA 94901","37.9702188","-122.5248104","POINT (-122.5248104 37.9702188)","45352","45352_08-28-2020"
"L14609","2020-08-28T09:45:00.000","Routine","NOVIOL","No","",,"Active","2015-11-25T00:00:00.000","NOVATO","94949","95 DIGITAL DR, NOVATO, CA 94949","38.0721435","-122.5294071","POINT (-122.5294071 38.0721435)","45351","45351_08-28-2020"
