"fiscal_year","country_region_or_secretariat","obligation_amount","tcb_category","funding_agency","funding_account","funding_account_code","implementing_agency","implementing_subagency","activity_title","activity_description","activity_id"
"1999","Turkmenistan","39750","Financial Sector","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"1999","Turkmenistan","238500","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"1999","Turkmenistan","807000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Trade and Development Agency (TDA)",,"Untitled","No description available.","1037"
"1999","Turkmenistan","39750","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"1999","Uganda","295608","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1002"
"1999","Uganda","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Uganda","1196262","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Uganda","210000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1265"
"1999","Uganda","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Uganda","67000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1273"
"1999","Uganda","404000","Trade-related Infrastructure","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1036"
"1999","Uganda","390000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1265"
"1999","Uganda","36000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1066"
"1999","Uganda","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Uganda","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Uganda","6300","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"1999","Ukraine","1166000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1167"
"1999","Ukraine","4087000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1162"
"1999","Ukraine","25000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Federal Trade Commission (FTC)","Office of International Affairs","Untitled","No description available.","1101"
"1999","Ukraine","427500","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Ukraine","291500","Trade-related Labor","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1167"
"1999","Ukraine","291500","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1167"
"1999","Ukraine","1380000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1165"
"1999","Ukraine","2013000","Financial Sector","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1162"
"1999","Ukraine","1166000","Financial Sector","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Agency for International Development (USAID)","Ukraine","Untitled","No description available.","1167"
"1999","Ukraine","427500","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Macedonia","325000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Homeland Security (DHS)","Customs and Border Protection (CBP)","Untitled","No description available.","1199"
"1999","Egypt","100000","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1149"
"1999","Egypt","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Egypt","452600","General trade facilitation (1999-2001)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1129"
"1999","Egypt","73500","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Egypt","147000","Intellectual Property Rights (IPR)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Egypt","147000","Trade-related Procurement","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Egypt","36750","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Egypt","66500","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1068"
"1999","Egypt","73500","Technical Barriers to Trade (TBT)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Egypt","73500","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Egypt","66500","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1068"
"1999","Egypt","183750","Competition Policy, Business Environment, and Governance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Tanzania","7696","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1143"
"1999","Tanzania","700000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1264"
"1999","Tanzania","4000000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1263"
"1999","Tanzania","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Tanzania","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Tanzania","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Tanzania","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Uruguay","16000","Trade-related Infrastructure","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1037"
"1999","Uzbekistan","1300000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1085"
"1999","Uzbekistan","365100","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"1999","Uzbekistan","1008000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1082"
"1999","Uzbekistan","60850","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"1999","Uzbekistan","791050","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"1999","Uzbekistan","586000","Trade-related Agriculture","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1037"
"1999","Venezuela","436000","Trade-related Infrastructure","Overseas Private Investment Corporation (OPIC)","Overseas Private Investment Corporation, Program Account","71x0100","Overseas Private Investment Corporation (OPIC)",,"Untitled","No description available.","1176"
"1999","Zambia","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Zambia","289775","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1002"
"1999","Zambia","630512","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Zambia","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Zambia","20000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Global Health (GH)","Untitled","No description available.","1015"
"1999","Zambia","700000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1023"
"1999","Zambia","100000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1269"
"1999","Zambia","7696","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1143"
"1999","Zambia","150000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1021"
"1999","Zambia","1200000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1025"
"1999","Zambia","695000","Trade-related Agriculture","Overseas Private Investment Corporation (OPIC)","Overseas Private Investment Corporation, Program Account","71x0100","Overseas Private Investment Corporation (OPIC)",,"Untitled","No description available.","1176"
"1999","Zambia","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Zambia","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Zambia","6300","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"1999","Global","157000","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1018"
"1999","Global","6645000","Trade-related Agriculture","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1134"
"1999","Global","373628","Trade-related Agriculture","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1127"
"1999","Global","203706","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1115"
"1999","Global","400000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1070"
"1999","Global","100000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1069"
"1999","Global","309676","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1243"
"1999","Global","600485","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Global","1000000","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","Department of Labor (DOL)","Bureau of International Labor Affairs (ILAB)","Untitled","No description available.","1179"
"1999","Global","381000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1013"
"1999","Global","1500000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1091"
"1999","Global","349000","Trade-related Infrastructure","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1039"
"1999","Global","203705","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1115"
"1999","Global","400000","Sanitary and Phyto-sanitary Measures (SPS)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1120"
"1999","Global","100000","WTO Accession and Compliance","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1120"
"1999","Andean Countries Region","2859123","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Asia Region","7929529","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Asia and Near East Bureau (former)","Untitled","No description available.","1081"
"1999","Asia Region","418000","Trade-related Services (excluding Tourism)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1037"
"1999","Asia Region","151000","Technical Barriers to Trade (TBT)","Department of Commerce (DOC)","Account not specified (1999-2006)","13x9999","Department of Commerce (DOC)","National Institute of Standards and Technology (NIST)","Untitled","No description available.","1177"
"1999","Asia Region","111870","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1008"
"1999","Asia Region","1789426","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1004"
"1999","Asia Region","934747","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1247"
"1999","Asia Region","1196657","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1248"
"1999","Asia Region","389156","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1256"
"1999","Asia Region","360000","General trade facilitation (1999-2001)","Peace Corps (PC)","Peace Corps","11x0100","Peace Corps (PC)",,"Untitled","No description available.","1035"
"1999","Asia Region","310000","Environmental Standards and Trade","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1040"
"1999","Asia Region","3398369","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Asia and Near East Bureau (former)","Untitled","No description available.","1081"
"1999","Central America Region","350000","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Central and Eastern Europe Region","61250","Trade-related Labor","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1089"
"1999","Central and Eastern Europe Region","296000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Trade and Development Agency (TDA)",,"Untitled","No description available.","1039"
"1999","Central and Eastern Europe Region","450000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Peace Corps (PC)",,"Untitled","No description available.","1035"
"1999","Central and Eastern Europe Region","200000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1090"
"1999","Central and Eastern Europe Region","80000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Homeland Security (DHS)","Customs and Border Protection (CBP)","Untitled","No description available.","1202"
"1999","Central and Eastern Europe Region","43374","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Justice (DOJ)","Antitrust Division","Untitled","No description available.","1100"
"1999","Central and Eastern Europe Region","595000","Financial Sector","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1088"
"1999","Central and Eastern Europe Region","183750","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1089"
"1999","Central and Eastern Europe Region","588000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Trade and Development Agency (TDA)",,"Untitled","No description available.","1036"
"1999","Central and Eastern Europe Region","136000","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Trade and Development Agency (TDA)",,"Untitled","No description available.","1038"
"1999","Central and Eastern Europe Region","27000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1119"
"1999","Caribbean Region","59005","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1074"
"1999","Caribbean Region","299977","Other Trade Capacity Building","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1074"
"1999","Caribbean Region","10014","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1074"
"1999","Caribbean Region","5000","Sanitary and Phyto-sanitary Measures (SPS)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1141"
"1999","Caribbean Region","200004","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1074"
"1999","Eastern and Central Africa Region","700000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1258"
"1999","Eastern and Central Africa Region","2500000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","East Africa","Untitled","No description available.","1062"
"1999","Eastern and Central Africa Region","190000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","East Africa","Untitled","No description available.","1064"
"1999","Latin America and Caribbean Region","65000","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Homeland Security (DHS)","Customs and Border Protection (CBP)","Untitled","No description available.","1204"
"1999","Latin America and Caribbean Region","152000","Technical Barriers to Trade (TBT)","Department of Commerce (DOC)","Account not specified (1999-2006)","13x9999","Department of Commerce (DOC)","National Institute of Standards and Technology (NIST)","Untitled","No description available.","1177"
"1999","Latin America and Caribbean Region","2210173","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1002"
"1999","Latin America and Caribbean Region","1169503","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Latin America and Caribbean Region","580755","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1255"
"1999","Latin America and Caribbean Region","3000000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1041"
"1999","Latin America and Caribbean Region","1800000","General trade facilitation (1999-2001)","Peace Corps (PC)","Peace Corps","11x0100","Peace Corps (PC)",,"Untitled","No description available.","1035"
"1999","Latin America and Caribbean Region","69000","Competition Policy, Business Environment, and Governance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Federal Trade Commission (FTC)","Office of International Affairs","Untitled","No description available.","1102"
"1999","Latin America and Caribbean Region","94000","Trade-related Services (excluding Tourism)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1039"
"1999","Latin America and Caribbean Region","50000","Trade-related Services (excluding Tourism)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1254"
"1999","Middle East Region","24000","Trade-related Services (excluding Tourism)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1038"
"1999","Middle East and North Africa Region","130000","Technical Barriers to Trade (TBT)","Department of Commerce (DOC)","Account not specified (1999-2006)","13x9999","Department of Commerce (DOC)","National Institute of Standards and Technology (NIST)","Untitled","No description available.","1177"
"1999","Middle East and North Africa Region","360000","General trade facilitation (1999-2001)","Peace Corps (PC)","Peace Corps","11x0100","Peace Corps (PC)",,"Untitled","No description available.","1035"
"1999","Southern Africa Region","628372","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Southern Africa Regional","Untitled","No description available.","1033"
"1999","Southern Africa Region","5000","Sanitary and Phyto-sanitary Measures (SPS)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1246"
"1999","Southern Africa Region","10000","Sanitary and Phyto-sanitary Measures (SPS)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1141"
"1999","Southern Africa Region","2757253","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Southern Africa Regional","Untitled","No description available.","1033"
"1999","Southern Africa Region","300000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1257"
