"constituency","age","relationship_hh","beneficiary_gender","beneficiary_marital_status","beneficiary_household_status","other_household_status","household_head_employment","less_than_5_males","less_than_5_females","total_under_5","less_than_11_males","less_than_11_females","less_than_18_males","less_than_18_females","total_children","over_18_males","over_18_females","total_adults","total_family_size","chronically_ill_members","disabled_members","primary_income","household_monthly_income","household_main_expence","household_source_food","last_yield","household_livestock_assets","under_5_meals","from_5_18_meals","from_18_over_meals","monthly_entittlement_value","entittlemnt_value","times_cash_received","other_times_cash_received","last_time_cash_received","last_full_entittlement","reasons_not_receiving","other_reasons_for_not","understanding_cash_collection","completion_transaction","pin_enterer","used_cash_cereals","used_cash_vegetable_oil","used_cash_pulses","used_cash_fruits_vegetables","used_cash_education_expences","used_cash_repaid_cash_food","used_cash_excanged_food_items","used_cash_health_services","used_cash_shared_relatives","used_cash_building","used_cash_not_spent_yet","used_cash_lost_cash","used_cash_saved_cash","used_cash_inveted","used_cash_other_cash_usage","cash_purchase_discouraged","knowledge_free_withdrawal","knowledge_withdrawal_anywhere","average_amount_spent_transport","satisfaction_scale_mobile","explain_satisfaction","reasons_delay","other_reason_of_delay","impact_cash_acquire_more","impact_cash_more_food","impact_cash_more_meals","impact_cash_reduced_food","impact_cash_more_education","impact_cash_no_impact","impact_cash_other_impact","impact_cash_dont_know","impact_other_specify","decision_purchase_money","starch_7days","day_before_starch_consumption","main_source_starch_consumed","tubers_7days","day_before_tuber_consumption","main_source_tuber_consumed","pulses_7days","day_before_legume_consumption","main_source_legume_consumed","vegetables_7days","day_before_vegetables","main_source_vegetables","meat_7days","day_before_meat_consumption","main_source_meat_consumed","milk_7days","day_before_milk_consumption","main_source_milk_consumed","sugar_7days","day_before_sugar_consumption","main_source_sugar_consumed","oil_7days","day_before_oil_consumption","main_source_oil_consumed","fruits_7days","day_before_fruit_consumption","main_source_fruit_consumed","coping_limit_portion_size","coping_reduce_number_of_meals","coping_skip_day_without_eating","copingborrow_food","coping_rely_on_less_expensive","coping_purchase_food_on_credit","coping_gather_unusual_food","coping_havest_immature_crops","coping_send_hh_members_to","coping_send_hh_members_to_1","coping_restrict_consumption","coping_rely_on_casual_labour","attendance_registration","reasons_unattendance","who_selected_beneficiary","satisfaction_registration","reason_disatisfaction","second_reason_disastisfaction","third_reasons_disatisfaction","fourth_reason_disatisfaction","fifth_reason_disatisfaction","sixth_reason_disatisfaction","other_reason_disatisfaction","complaint_mechanism_awareness","type_complaint_known","known_favours","favours_given_known","other_favours_known","observed_abuse","form_abuse_observed","other_form_abuse_observed","project_aspect_violence","aspect_likely_domestic_abuse","bt10","satisfied_date_time","satisfied_amount_cash","satisfied_distance_withdrawal","satisfaction_network","satisfaction_customer_care","time_tacken_withdrawal_point","safety_withdrawal_point","safety_waiting_withdrawal","safety_from_withthdrawal","knowlegde_faw","knowledge_source_faw","training_attendance","faw_facilitator","name_ngo_facilitator","other_trainer","spending_health_care","reduce_expenditure_education","avoid_spending_agriculture","coping_reduce_number_of_meals_1","coping_skip_day_without_eating_1","copingborrow_food_index","coping_rely_on_less_expensive_1","coping_purchase_food_on_credit_1","coping_gather_unusual_food_1","coping_send_hh_members_to_2","coping_restrict_consumption_1","coping_rely_on_casual_labour_1","coping_limit_portion_size_1","coping_havest_immature_crops_1","coping_send_hh_members_to_3","coping_index_sum","coping_index_sum_grouping","fcs","fcg","starch_dummy","tubers_dummy","pulses_dummy","vegetables_dummy","meat_dummy","milk_dummy","sugar_dummy","oil_dummy","fruits_dummy","number_of_foodtypes","diet_diversity","hh_size_categories","number_of_meals","meals_categories","yield_categories","livestock_categories","vulnerability_score","vulnerability_categories"
"Mpolonjeni","60","Household","Female","Widowed/Separated","Elderly HH",,"Not employ","0","0","0","2","2","0","1","5","0","1","1","6","0","0","No income","1-500","Food purch","Market pur","0","0","2","2","2","true","720","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","20","5","Punched pin for me","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","4","true","Market/Sho","4","true","Own produc","3","false","Market/Sho","2","true","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Almost eve","Seldom (<1","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","15","4.6","9.3","3","3.1","4.6","2.3","3.1","3.5","57.4","2","62","3","1","1","1","1","1","1","1","1","0","8","1","1","6","3","1","1","7","1"
"Mpolonjeni","32","NA","Male","Single","Elderly HH",,"Not employ","1","0","1","0","0","2","1","4","3","2","5","10","0","0","No income","1-500","Food purch","Market pur","0","0","3","3","3","true","720","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","50","5","Care take care of people","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","4","true","Market/Sho","3","false","Market/Sho","4","false","Market/Sho","2","true","Own produc","7","true","Market/Sho","5","true","Market/Sho","3","true","Market/Sho","Never","Never","Never","Never","Almost eve","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","1","false","NA",,,"true","true","true","2.9","3.7","2.3","15","2.3","6.2","3","6.2","9.2","2.3","3.1","3.5","59.7","2","68","3","1","1","1","1","1","1","1","1","1","9","1","1","9","3","1","1","7","1"
"Mpolonjeni","62","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","0","0","0","2","1","0","3","1","1","2","5","0","0","No income","1-500","Food purch","Market pur","0","0","0","3","3","true","600","twice",,"2-3 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","true","false","false","false","false","false","false","false","false","false","true","Maize meal, rice","Alcohol or","false","1","14","4","Availability of money","Long ques","More people need service","false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","true","Gifts from","5","true","Market/Sho","4","true","Own produc","2","false","Market/Sho","2","false","Market/Sho","6","true","Market/Sho","4","true","Market/Sho","1","false","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","59","3","1","1","1","1","1","1","1","1","1","9","1","1","6","3","1","1","7","1"
"Mpolonjeni","26","Spouse","Female","Married","Vulnerable",,"Not employ","1","0","1","1","0","0","0","2","1","1","2","5","0","0","No income","1-500","Food purch","Market pur","0","0","2","2","2","true","480","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","false","false","false","false","false","false","false","false","true","rice,maize meal","Alcohol or","false","1","12","4","Availability of money","Network pr",,"false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","4","true","Market/Sho","5","false","Market/Sho","3","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","7","true","Market/Sho","4","true","Market/Sho","4","true","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","false","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","81.5","3","1","1","1","1","1","1","1","1","1","9","1","1","6","3","1","1","7","1"
"Mpolonjeni","30","Household","Male","NA","Vulnerable",,"Not employ","1","0","1","1","0","5","1","8","1","0","1","10","0","0","No income","1-500","Food purch","Market pur","0","2","2","1","2","true","720","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","false","true","true","false","false","false","false","false","false","false","false","false","true","rice, maize meal","Alcohol or","true","1","20","4","Money availability","Network pr",,"false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","6","true","Market/Sho","3","true","Market/Sho","2","false","Market/Sho","2","true","Own produc","6","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","false","NA","false","NA",,,"false","true","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","61.5","3","1","1","1","1","1","1","1","1","0","8","1","1","5","3","1","1","7","1"
"Mpolonjeni","57","Household","Female","Widowed/Separated","Vulnerable",,"Not employ","0","0","0","0","1","0","1","2","0","1","1","3","0","0","No income","1-500","Food purch","Market pur","0","4","0","3","3","true","320","once",,"2-3 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","true","false","false","false","false","false","false","false","true","rice,maize meal","Alcohol or","true","1","20","3","Not reliable","Network pr",,"false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","true","Market/Sho","5","true","Market/Sho","5","false","Own produc","2","true","Gifts from","2","true","Own produc","6","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","57","3","1","1","1","1","1","1","1","0","0","7","1","1","6","3","1","2","8","2"
"Mpolonjeni","49","Spouse","Female","Married","Vulnerable",,"Not employ","0","0","0","0","2","0","0","2","1","2","3","5","0","0","No income","1-500","Food purch","Market pur","0","0","0","3","2","true","720","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","false","false","false","false","false","false","false","false","true","Maize meal","Alcohol or","false","1","20","3","Lack of money","Network pr",,"false","TRUE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","5","true","Market/Sho","0","false","Not Applic","2","true","Fishing","0","false","Not Applic","5","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","42","3","1","0","1","0","1","0","1","1","0","5","1","1","5","3","1","1","7","1"
"Mpolonjeni","39","Household","Female","Widowed/Separated","Vulnerable",,"Not employ","0","1","1","2","0","0","0","3","0","2","2","6","0","0","No income","1-500","Food purch","Market pur","0","0","4","2","2","true","612","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","true","false","false","false","false","false","false","false","false","false","true","emasi, rice,","Alcohol or","false","1","20","4","Money availability","Long ques","More people need service","false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","5","true","Market/Sho","4","true","Market/Sho","5","true","Market/Sho","2","false","Market/Sho","6","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"true","true","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","70.5","3","1","0","1","1","1","1","1","1","1","8","1","1","8","3","1","1","7","1"
"Lomahasha","51","Spouse","Female","Married","Vulnerable",,"Not employ","0","1","1","0","0","0","0","1","3","2","5","7","1","0","No income","1-500","Food purch","Market pur","0","0","3","3","3","true","720","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","false","false","false","false","false","false","false","false","true","Chicken potions ,Maize meal,","Alcohol or","false","1","14","4","Availability of money","Network pr",,"false","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","4","false","Market/Sho","5","true","Own produc","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","4","true","Food aid","3","true","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","true","77",,"World vision","true","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","51.5","3","1","0","1","1","1","0","1","1","1","7","1","1","9","3","1","1","7","1"
"Mpolonjeni","64","Household","Female","Married","Elderly -",,"Self emplo","1","1","2","1","0","1","0","4","1","1","2","8","0","0","No income","1-500","Food purch","Market pur","0","0","2","2","2","true","600","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"I don't kn","true","1","30","2","Agents are way too far","Network pr",,"true","FALSE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","2","false","Market/Sho","3","true","Market/Sho","1","false","Gathering","0","false","Not Applic","0","false","Not Applic","3","true","Market/Sho","1","false","Market/Sho","0","false","Not Applic","Once in a","Seldom (<1","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","false","30 minutes","true","true","true","false","NA","false","NA",,,"true","true","true","5.8","7.4","6.9","6","6.9","6.2","6","6.2","4.6","6.9","9.3","10.5","82.7","2","30","2","1","1","1","1","0","0","1","1","0","6","1","1","6","3","1","1","7","1"
"Lomahasha","52","Spouse","Female","Married","Vulnerable",,"Not employ","0","0","0","0","3","2","0","5","0","1","1","6","0","0","No income","1-500","Food purch","Market pur","1","0","0","2","2","true","720","twice",,"2-3 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","false","true","false","false","false","false","false","false","true","rice, maize meal","Alcohol or","false","1","14","5","Availability of money","Network pr",,"false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","true","Market/Sho","5","true","Market/Sho","3","true","Own produc","1","false","Market/Sho","1","false","Market/Sho","5","true","Market/Sho","5","true","Market/Sho","3","true","Gathering","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","true","77",,"World vision","false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","52","3","1","1","1","1","1","1","1","1","1","9","1","1","4","3","1","1","7","1"
"Lomahasha","59","Household","Male","Married","Vulnerable",,"Formal emp","0","0","0","2","1","2","1","6","2","2","4","10","0","0","No income","1-500","Food purch","Market pur","0","2","0","3","3","true","732","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","true","false","false","false","false","false","false","false","false","false","true","Electricity,maize meal","Alcohol or","true","1","30","3","Lack of money","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","6","true","Market/Sho","3","true","Own produc","3","false","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","3","true","Market/Sho","1","false","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","false","NA","false","NA",,,"true","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","61","3","1","0","1","1","1","1","1","1","1","8","1","1","6","3","1","1","7","1"
"Lomahasha","46","Household","Female","Widowed/Separated","Vulnerable",,"Not employ","0","0","0","0","1","0","2","3","0","1","1","4","0","0","No income","1-500","Food purch","Market pur","0","0","0","3","3","true","480","twice",,"2-3 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","false","false","false","false","false","false","false","false","true","Maize meal","Alcohol or","false","1","14","5","Availability of money","Network pr",,"false","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","true","Market/Sho","5","true","Market/Sho","5","true","Own produc","0","false","Not Applic","0","false","Not Applic","5","true","Market/Sho","6","true","Market/Sho","3","false","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","3","true","77",,"World vision","false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","46.5","3","1","1","1","1","0","0","1","1","1","7","1","1","6","3","1","1","7","1"
"Lomahasha","68","Spouse","Female","Married","Elderly -",,"Not employ","0","0","0","0","0","1","0","1","1","1","2","3","0","1","No income","1-500","Food purch","Market pur","0","0","0","2","2","true","370","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","true","false","false","false","false","false","false","false","false","false","true","rice","Alcohol or","false","1","12","5","Availability of money","Network pr",,"false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","true","Market/Sho","0","false","Not Applic","3","true","Own produc","3","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","false","true","Less than","true","true","true","true","2","true","77",,"World vision","true","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","38.5","3","1","1","0","1","1","0","1","1","0","6","1","1","4","3","1","1","7","1"
"Lomahasha","55","Household","Male","Married","Vulnerable",,"Not employ","0","2","2","3","0","0","2","7","3","2","5","16.875","1","0","No income","1-500","Agric Inpu","Market pur","5","0","3","3","3","true","732","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","false","false","false","false","false","false","false","false","false","true","Maize meal, rice","Alcohol or","false","1","30","4","Availability of money","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","4","true","Market/Sho","5","true","Own produc","0","false","Not Applic","2","true","Market/Sho","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"true","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","49","3","1","0","1","1","0","1","1","1","1","7","1","1","9","3","2","1","8","2"
"Lomahasha","47","Household","Female","Widowed/Separated","Vulnerable",,"Not employ","0","0","0","0","1","2","1","4","1","1","2","6","0","0","No income","1-500","Food purch","Market pur","0","0","0","3","3","true","720","twice",,"2-3 weeks","true","NA",,"Yes","false","Money Agen","false","false","true","false","false","false","false","false","false","false","false","false","false","true","rice, soup,maize meal","Alcohol or","false","1","14","5","Availability of money","Long ques","More people need service","false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","6","true","Market/Sho","5","true","Own produc","4","false","Market/Sho","0","false","Not Applic","6","true","Market/Sho","5","true","Market/Sho","3","true","Market/Sho","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","true","77",,"World vision","false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","67.5","3","1","1","1","1","1","0","1","1","1","8","1","1","6","3","1","1","7","1"
"Lomahasha","70","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","1","0","1","2","0","0","1","4","0","2","2","7","0","0","No income","1-500","Food purch","Market pur","7","0","3","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Yes","false","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Rice","I don't kn","true","1","52","2","Mobile money too far","Long ques","Queuing for a long time and ending up not getting the money","true","TRUE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","3","true","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","2","false","Market/Sho","Pretty oft","Once in a","Seldom (<1","Seldom (<1","Once in a","Seldom (<1","Never","Never","Never","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","false","true","30 minutes","false","false","false","true","77","true","1","WV",,"false","false","false","8.7","7.4","4.6","9","4.6","3.1","3","6.2","2.3","9.2","3.1","3.5","64.7","2","72","3","1","1","1","0","1","1","1","1","1","8","1","1","9","3","3","1","9","2"
"Lomahasha","70","Household","Female","Married","Elderly -",,"Not employ","2","1","3","1","0","0","0","4","1","1","2","9","0","0","No income","1-500","Food purch","Market pur","1","0","3","3","3","true","732","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","false","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","14","1","Agents are far from us","Network pr",,"true","FALSE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Borrowing/","2","true","Borrowing/","1","false","Market/Sho","2","false","Gathering","1","false","Market/Sho","0","false","Not Applic","1","true","Market/Sho","1","false","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Seldom (<1","Once in a","Seldom (<1","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","false","false","false","false","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","5.8","7.4","6.9","6","4.6","9.3","9","9.3","4.6","4.6","6.2","7","80.7","2","28","2","1","1","1","1","1","0","1","1","0","7","1","1","9","3","1","1","7","1"
"Lomahasha","46","Spouse","Female","Married","Vulnerable",,"Not employ","0","1","1","1","0","1","2","5","1","2","3","9","0","1","No income","1-500","Food purch","Market pur","0","0","3","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Yes","false","Money Agen","false","true","true","false","true","false","false","false","false","false","false","false","false","true","rice,maize mael","Alcohol or","false","1","14","3","Lack of money","Long ques","More people need service at the same time","true","TRUE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","5","true","Market/Sho","5","true","Own produc","4","true","Market/Sho","0","false","Not Applic","6","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","1","true","77",,"World vision","false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","54.5","3","1","0","1","1","1","0","1","1","0","6","1","1","9","3","1","1","7","1"
"Lomahasha","60","Household","Female","Widowed/Separated","Vulnerable",,"Not employ","0","0","0","1","1","2","1","5","2","2","4","9","0","0","No income","1-500","Food purch","Market pur","0","0","0","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Yes","false","Family mem","true","true","true","true","false","false","false","false","false","false","false","false","false","true","Maize meal","Clothing","true","1","16","3","Lack of money","Long ques","More people need service at the same time","false","FALSE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","3","true","Own produc","2","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","2","true","Own produc","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","3","true","77",,"World vision","false","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","54","3","1","1","1","1","1","0","1","1","1","8","1","1","6","3","1","1","7","1"
"Lomahasha","85","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","0","0","1","1","3","1","6","0","1","1","7","0","0","No income","1-500","Food purch","Market pur","0","0","3","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Partially","false","Money Agen","false","false","true","false","false","false","false","false","false","false","false","false","false","true","Maize meal, rice, soup","Clothing","true","1","16","4","Availability of money","Network pr",,"false","FALSE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","true","Market/Sho","6","true","Market/Sho","2","true","Own produc","2","true","Market/Sho","0","false","Not Applic","7","true","Not Applic","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","true","77",,"World vision","true","true","true","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","52","3","1","1","1","1","1","0","1","1","0","7","1","1","9","3","1","1","7","1"
"NA","24","child or or Father/Mother","Female","Widowed/Separated","Vulnerable",,"Not employ","0","1","1","0","2","1","0","4","0","3","3","8","0","0","No income","1-500","Food purch","Market pur","0","0","4","3","3","true","732","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","false","false","false","false","false","false","false","false","false","false","false","false","false","true","rice,maize meal","Alcohol or","true","1","14","3","Lack of money","Long ques","More people need service at the same time","false","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","3","true","Own produc","1","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","3","true","Gathering","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","2","true","77",,"World vision","true","false","false","2.9","3.7","2.3","3","2.3","3.1","3","3.1","2.3","2.3","3.1","3.5","34.6","1","36","3","1","0","1","1","1","0","1","1","1","7","1","1","10","3","1","1","7","1"
