"country","pbs_id","idcode","urbrur","weai_wt","stratum","survey","zoi","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster"
"Zambia","749","2","rural","147.8846938776","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","5","1949","66","true","true","yes, currently married",,,"true","true","true","false","false","false","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,,"input into most or all decisions","input into most or all decisions","input into most or all decisions",,,,"true","yes","true","true","false","true","no","false","yes","true","true","true","false","true","1","20+","10 to 19","102.0",,"11.0",,,"2+","4.0","40.0","3.0",,"4.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,,"[ab] self and partner/spouse","[b] partner/spouse only","[a] self only","[abc] self, partner/spouse, and other hh member",,"[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"no","don't know","no","no","no",,,,,,,,,,,"yes, comfortably","not applicable","yes, comfortably","yes","no","no","no","no","no","no","no","yes","no","no","true",,,,,,,,"true",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","small extent","medium extent","medium extent","medium extent",,,,"about the same as usual","7","2015-11-29T00:00:00.000","11"
"Zambia","750","2","rural","115.09129967780001","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1950","64","true","true","no, not in a union","yes, formerly married","divorced","true","false","true","true","false","false","input into most or all decisions",,"input into most or all decisions","input into most or all decisions",,,"input into most or all decisions",,"input into most or all decisions","input into most or all decisions",,,"true","yes","false","true","false","true","no","false","no","false","true","true","false","true","1","5 to 9",,"4.0",,"7.0",,,,,"56.0","1.0",,"2.0","[a] self only","[a] self only",,"[a] self only",,"[a] self only",,,,,"[a] self only","[a] self only",,"[c] other hh member only","[a] self only","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only","[a] self only",,"[a] self only",,"[a] self only",,"yes, cash","no","no","no","yes, cash","[a] self only",,,,"[a] self only","[a] self only",,,,"[a] self only","yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","yes","no","yes","no","yes","yes","yes","no","no","false","false","false",,"true",,"yes","true","true",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",,,,,,,,"less than usual","very satisfied","2015-12-13T00:00:00.000","25"
"Zambia","757","2","rural","280.576018461","3062","Interim ZOI Survey 2015","data collected by westat","[a] alone","10","1957","58","true","true","no, not in a union","yes, formerly married","widowed","true","true","true","false","false","false","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,,"input into most or all decisions","input into most or all decisions","input into most or all decisions",,,,"true","yes","true","true","false","true","no","true","no","true","true","true","false","false","1","5 to 9","5 to 9","5.0",,"9.0",,"1.0",,"1.0","83.0","1.0",,,"[a] self only","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member",,"[ac] self and other hh member",,"[ac] self and other hh member",,"[a] self only","[a] self only","[a] self only",,,"[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[a] self only",,"[ac] self and other hh member",,"[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[a] self only",,"[ac] self and other hh member",,"[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[a] self only",,"[ac] self and other hh member",,"[z] not applicable","[z] not applicable","[a] self only","[a] self only",,"[a] self only",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","no","no","no","no","no","no","yes","yes","no","true","true",,,,,,,"true","false",,"[a] self only","[a] self only","[a] self only","[c] other hh member only","[a] self only","[a] self only","[a] self only",,,,"to a high extent",,,,"less than usual","3","2015-12-12T00:00:00.000","20"
"Zambia","751","2","rural","15.6101475218","3062","Interim ZOI Survey 2015","data collected by westat","[a] alone","3","1990","25","true","true","yes, currently married",,,"true","true","true","true","false","false","input into some decisions","input into some decisions","input into some decisions","input into some decisions",,,"input into some decisions","input into some decisions","input into some decisions","input into some decisions",,,"true","no","true","true","false","true","no","false","no","true","true","true","false","true","3+",,"1 to 4","13.0",,"3.0",,,,"1.0","140.0","2.0",,"2.0","[ab] self and partner/spouse",,"[a] self only","[ab] self and partner/spouse",,"[abc] self, partner/spouse, and other hh member",,,,"[ab] self and partner/spouse","[a] self only","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"yes, cash","no","no","no","yes, cash","[b] partner/spouse only",,,,"[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","yes","no","no","no","no","yes","no","no","no","no","false","false",,,,,"no",,,,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","small extent","small extent","small extent","small extent","small extent","small extent","small extent","more than usual","very satisfied","2015-12-10T00:00:00.000","3"
"Zambia","752","2","rural","524.3747930692","3042","Interim ZOI Survey 2015","data collected by westat","[a] alone","11","1972","43","true","true","no, not in a union","yes, formerly married","divorced","true","true","true","true","false","false","input into most or all decisions","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,"input into most or all decisions","input into most or all decisions","no decisions made","input into most or all decisions",,,"true","no","false","true","false","true","no","false","no","false","true","false","true","false","1",,,"8.0",,"5.0",,,,,"58.0",,"1+",,"[a] self only",,,"[a] self only",,"[a] self only",,,,,"[a] self only",,"[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only",,"yes, in-kind","no","no","no","no","[a] self only",,,,,"[a] self only",,,,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","no","yes","no","no","no","no","yes","no","no","true","true",,"true",,,,,"true",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",,,,,,,,"less than usual","7","2015-12-03T00:00:00.000","45"
"Zambia","753","2","rural","126.4711026068","3062","Interim ZOI Survey 2015","data collected by westat","[a] alone","9","1989","26","true","true","yes, currently married",,,"true","true","true","false","false","false","input into some decisions","no decisions made","no input or input into very few decisions",,,,"no decisions made","no decisions made","no input or input into very few decisions",,,,"true","no","false","false","false","true","no","false","no","false","true","false","false","true","1",,,,,"4.0",,,,,"38.0",,,"1.0","[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,,,,"[a] self only",,,"[b] partner/spouse only","[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"no","no","no","no","no",,,,,,,,,,,"no, not at all comfortable","yes, comfortably","no, not at all comfortable","yes","yes","no","yes","no","no","no","no","yes","no","no","true","false",,"true",,,,,"false",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only","[b] partner/spouse only","[a] self only","to a high extent","to a high extent","to a high extent","to a high extent",,"to a high extent",,"about the same as usual","3","2015-12-10T00:00:00.000","3"
"Zambia","755","2","rural","166.601710944","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1986","28","true","true","yes, currently married",,,"true","true","true","false","true","false","input into some decisions","input into some decisions","input into some decisions",,"input into most or all decisions",,"no input or input into very few decisions","no input or input into very few decisions","no input or input into very few decisions",,"input into most or all decisions",,"true","yes","true","true","false","true","no","true","yes","true","true","true","false","true","3+","1 to 4","10 to 19","4.0",,"5.0",,"2.0","1","1.0","27.0","1.0",,"1.0","[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[b] partner/spouse only","[a] self only",,"[abc] self, partner/spouse, and other hh member",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only",,"[b] partner/spouse only",,"yes, in-kind","no","no","no","no","[b] partner/spouse only",,,,,"[b] partner/spouse only",,,,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","no","no","no","no","yes","no","yes","no","no","false","false",,,,,"no",,"true",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[b] partner/spouse only","[ab] self and partner/spouse","to a high extent","to a high extent","small extent","to a high extent",,"medium extent","to a high extent","less than usual","very satisfied","2015-12-12T00:00:00.000","31"
"Zambia","756","2","rural","69.5225137674","3072","Interim ZOI Survey 2015","data collected by westat","[a] alone","3","1969","46","true","true","yes, currently married",,,"true","true","true","true","true","false","no input or input into very few decisions","no input or input into very few decisions","no input or input into very few decisions","input into most or all decisions","input into most or all decisions",,"no decisions made","no input or input into very few decisions","no input or input into very few decisions","input into most or all decisions","input into most or all decisions",,"true","yes","false","true","false","true","no","true","yes","false","true","true","false","true","2","5 to 9",,"1.0",,"8.0",,"1.0","1",,"45.0","1.0",,"2.0","[ab] self and partner/spouse","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[a] self only","[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"no","yes, cash","no","yes, cash","no",,"[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only",,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","no","yes","no","no","no","no","yes","no","no","false","false",,"false",,,,,"true",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[b] partner/spouse only","[a] self only","to a high extent","to a high extent","small extent","small extent",,"small extent",,"more than usual","neutral, neither satisfied nor dissatisfied","2015-12-13T00:00:00.000","36"
"Zambia","759","2","rural","422.3363459153","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","12","1982","32","true","true","yes, currently married",,,"true","true","true","true","false","false","input into most or all decisions","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,"input into most or all decisions","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,"true","no","true","true","false","true","no","true","no","false","true","true","false","true","2",,"10 to 19","30.0",,"12.0",,"12.0",,,"3.0","2.0",,"3.0","[b] partner/spouse only",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[abc] self, partner/spouse, and other hh member",,"[a] self only",,,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","no","yes","no","no","yes","yes","yes","yes","no","true","false",,"true",,,"yes","false","true","true",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only","[b] partner/spouse only","[a] self only","not at all","not at all","not at all","not at all",,"not at all",,"about the same as usual","very satisfied","2015-11-26T00:00:00.000","74"
"Zambia","760","2","rural","23.514159061300006","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","12","1957","57","true","true","no, not in a union","yes, formerly married","widowed","true","false","true","true","true","false","input into most or all decisions",,"input into most or all decisions","input into most or all decisions","input into some decisions",,"input into most or all decisions",,"input into most or all decisions","input into most or all decisions","input into most or all decisions",,"true","no","false","true","false","true","no","true","no","false","true","true","false","false","1",,,"6.0",,"8.0",,"1.0",,,"13.0","3.0",,,"[acd] self, other hh member, and other non-hh member",,,"[a] self only",,"[ac] self and other hh member",,"[c] other hh member only",,,"[ac] self and other hh member","[c] other hh member only",,,"[acd] self, other hh member, and other non-hh member",,,"[a] self only",,"[ac] self and other hh member",,"[ac] self and other hh member",,,"[a] self only",,"[ac] self and other hh member",,"[ac] self and other hh member",,,"[a] self only",,"[ac] self and other hh member",,"[a] self only",,,"[a] self only",,"[ac] self and other hh member",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","no","no","no","yes","no","no","no","yes","yes","no","no",,,,"false",,,,"false","true",,,"[ac] self and other hh member","[ab] self and partner/spouse","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ad] self and other non-hh member","[ac] self and other hh member","to a high extent","to a high extent","to a high extent","not at all","to a high extent","to a high extent","to a high extent","less than usual","very satisfied","2015-11-26T00:00:00.000","32"
"Zambia","761","2","rural","130.03640776700001","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","2","1994","21","true","true","yes, currently married",,,"true","true","true","false","false","false","input into some decisions","input into most or all decisions","input into some decisions",,,,"input into most or all decisions","input into some decisions","no input or input into very few decisions",,,,"true","yes","true","true","false","true","no","true","no","true","false","true","false","true","2","10 to 19","1 to 4","14.0",,"15.0",,"2.0",,"1.0",,"2.0",,"2.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"no","no","no","no","no",,,,,,,,,,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","yes","no","yes","no","no","no","yes","yes","yes","yes","false","true",,"false",,,,"false","false","false","false","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","[a] self only","to a high extent","to a high extent","to a high extent","to a high extent",,"medium extent",,"more than usual","very satisfied","2015-12-09T00:00:00.000","28"
"Zambia","762","2","rural","792.6094755724","3072","Interim ZOI Survey 2015","data collected by westat","[a] alone","2","1957","58","true","true","yes, currently married",,,"true","false","true","false","false","false","input into most or all decisions",,"input into most or all decisions",,,,"no decisions made",,"input into most or all decisions",,,,"true","no","true","true","false","true","no","false","yes","false","true","true","false","true","1",,"5 to 9","8.0",,"4.0",,,"1",,"22.0","1.0",,"1.0","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[c] other hh member only",,"[c] other hh member only","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","yes, cash",,,,,"[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse","yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","yes","yes","no","yes","yes","yes","yes","yes","no","true","true","true","true",,"true","yes","true","true","true",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent",,"small extent","small extent","less than usual","very satisfied","2015-12-01T00:00:00.000","6"
"Zambia","763","2","rural","438.89755639099997","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","10","1989","26","true","true","yes, currently married",,,"true","false","false","true","true","false","input into most or all decisions",,,"input into most or all decisions","input into most or all decisions",,"input into some decisions",,,"input into most or all decisions","input into most or all decisions",,"true","no","false","true","false","true","no","true","yes","true","true","true","false","true","2",,,"5.0",,"4.0",,"1.0","1","1.0","37.0","2.0",,"1.0","[b] partner/spouse only",,,"[a] self only",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only","[b] partner/spouse only",,,"[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[b] partner/spouse only",,"[ab] self and partner/spouse",,"[b] partner/spouse only",,,"[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[ab] self and partner/spouse",,"[b] partner/spouse only",,"no","no","no","yes, in-kind","no",,,,"[a] self only",,,,,"[a] self only",,"yes, comfortably","yes, comfortably","yes, comfortably","no","no","no","yes","don't know","no","no","yes","yes","no","no",,,,"false",,,,"false","true",,,"[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only","to a high extent","to a high extent","to a high extent","to a high extent","to a high extent","to a high extent",,"less than usual","very satisfied","2015-11-29T00:00:00.000","33"
"Zambia","765","2","rural","121.9409090909","3072","Interim ZOI Survey 2015","data collected by westat","[c] adult males present","8","1980","35","true","true","yes, currently married",,,"true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",,,,"input into some decisions","input into some decisions","input into some decisions",,,,"true","yes","true","true","false","true","no","true","yes","true","true","true","true","true","1","5 to 9","1 to 4","2.0",,"7.0",,"2.0","2+","2.0","25.0","2.0","1+","1.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","no","yes","no","yes","no","no","no","no","no","no","no",,"true",,"false",,,,,,,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","less than usual","very satisfied","2015-12-07T00:00:00.000","73"
"Zambia","766","2","rural","684.0377632533999","3042","Interim ZOI Survey 2015","data collected by westat","[a] alone","4","1979","36","true","true","yes, currently married",,,"true","true","false","false","false","false","input into most or all decisions","input into some decisions",,,,,"no decisions made","input into most or all decisions",,,,,"true","no","false","false","false","true","no","false","yes","false","true","true","false","true","2",,,,,"3.0",,,"2+",,"27.0","1.0",,"1.0","[b] partner/spouse only",,,,,"[abc] self, partner/spouse, and other hh member",,,"[b] partner/spouse only",,"[a] self only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,,,,"[z] not applicable",,"[b] partner/spouse only",,,,,"[b] partner/spouse only",,"[b] partner/spouse only",,,,,"[b] partner/spouse only",,"[b] partner/spouse only",,,,,"[b] partner/spouse only",,"yes, in-kind","yes, cash","no","no","no","[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only","[b] partner/spouse only",,,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","yes","yes","yes","don't know","don't know","yes","yes","yes","no","no","true","false","false","false",,,"no","false","false",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","to a high extent","medium extent","not at all","to a high extent","medium extent","medium extent",,"less than usual","very satisfied","2015-12-15T00:00:00.000","53"
"Zambia","767","2","rural","291.4679655556","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1975","40","true","true","yes, currently married",,,"true","true","true","true","false","false","input into some decisions","input into some decisions","no input or input into very few decisions","input into some decisions",,,"no decisions made","no input or input into very few decisions","no decisions made","no input or input into very few decisions",,,"true","yes","false","false","false","true","no","false","no","false","true","true","false","true","1","1 to 4",,,,"11.0",,,,,"30.0","2.0",,"2.0","[b] partner/spouse only","[b] partner/spouse only",,,,"[abc] self, partner/spouse, and other hh member",,,,,"[ab] self and partner/spouse","[bc] parter/spouse and other hh member",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only",,"no","no","no","no","no",,,,,,,,,,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","yes","no","no","no","no","no","yes","yes","yes","no",,"true",,,,,,"false","true","true",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[z] not applicable","[b] partner/spouse only","medium extent","to a high extent","small extent","medium extent",,,"medium extent","more than usual","7","2015-12-05T00:00:00.000","64"
"Zambia","768","2","rural","130.03640776700001","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","8","1984","31","true","true","yes, currently married",,,"true","false","true","true","true","false","input into some decisions",,"input into some decisions","input into most or all decisions","input into most or all decisions",,"input into some decisions",,"input into some decisions","input into some decisions","input into most or all decisions",,"true","yes","false","false","false","true","no","false","yes","false","true","true","false","true","1","1 to 4",,,,"12.0",,,"1",,"22.0","2.0",,"1.0","[a] self only","[c] other hh member only",,,,"[abc] self, partner/spouse, and other hh member",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[bc] parter/spouse and other hh member",,"[b] partner/spouse only","[a] self only","[ac] self and other hh member",,,,"[b] partner/spouse only",,"[a] self only","[c] other hh member only",,,,"[b] partner/spouse only",,"[a] self only","[ac] self and other hh member",,,,"[abc] self, partner/spouse, and other hh member",,"[a] self only","[ab] self and partner/spouse",,,,"[b] partner/spouse only",,"no","yes, cash","no","no","no",,"[b] partner/spouse only",,,,,"[b] partner/spouse only",,,,"no, not at all comfortable","yes, but with difficulty","no, not at all comfortable","no","yes","yes","yes","yes","no","yes","yes","yes","yes","yes",,"false","false","false","true",,"no","false","false","true","true","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only","[b] partner/spouse only","[ab] self and partner/spouse","medium extent","medium extent","medium extent","small extent",,"small extent","medium extent","less than usual","very satisfied","2015-12-10T00:00:00.000","28"
