"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","37","12","rural","in zoi","129","2151.5517703349","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","30","true",,,"true","false","true","false","class 3","can read and write","30","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","less than primary","true","false","false","2015-09-12T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","37","12","rural","in zoi","129","2151.5517703349","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","9","true",,,"false","false","true","true","class 4","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-12T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","37","12","rural","in zoi","129","2151.5517703349","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","7","true",,,"false","false","true","true","class 1","can read and write","7","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-12T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","130","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","76","true",,,"false","false","false",,,"cannot read or write","76","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","75 to 79","no education","false","false","false","2015-09-17T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","130","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","62","true",,,"false","false","false",,,"cannot read or write","62","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","no education","false","false","false","2015-09-17T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","130","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","35","true",,,"false","false","false",,,"can read and write","35","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","no education","true","false","false","2015-09-17T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","130","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","37","true",,,"true","false","false",,,"can sign (write) only","37","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-09-17T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","130","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","17","false","months","4.0","true","false","true","true","class 11","can read and write","17","female","ineligible for module g","individual is missing module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","true","true","2015-09-17T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","130","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","5","true",,,"false","true","true","true","less than class 1","cannot read or write","5","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-17T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","33","22","rural","in zoi","131","1797.4942129629999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","23","true",,,"false","false","true","false","class 12","can read and write","23","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","false","true","2015-08-16T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","33","22","rural","in zoi","131","1797.4942129629999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","mother/father","53","true",,,"false","false","false",,,"cannot read or write","53","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","no education","false","false","false","2015-08-16T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","33","22","rural","in zoi","131","1797.4942129629999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","18","true",,,"true","false","true","true","class 11","can read and write","18","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","true","true","2015-08-16T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","33","22","rural","in zoi","131","1797.4942129629999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","other relationship","88","true",,,"false","false","false",,,"cannot read or write","88","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","85 to 89","no education","false","false","false","2015-08-16T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","33","22","rural","in zoi","131","1797.4942129629999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","mother/father","57","true",,,"false","false","false",,,"cannot read or write","57","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-08-16T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","132","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","46","true",,,"false","false","true","false","class 5","can read and write","46","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","45 to 49","completed primary","true","false","true","2015-08-24T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","132","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","44","true",,,"true","false","false",,,"can sign (write) only","44","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-08-24T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","132","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","20","true",,,"false","false","true","false","class 9","can read and write","20","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-08-24T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","132","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","8","true",,,"false","false","true","true","class 1","can read and write","8","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-24T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","43","42","rural","in zoi","133","1588.5477443609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","47","true",,,"false","false","true","false","class 3","can read and write","47","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","45 to 49","less than primary","true","false","false","2015-09-10T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","43","42","rural","in zoi","133","1588.5477443609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","26","true",,,"true","false","true","false","class 10","can read and write","26","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-10T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","43","42","rural","in zoi","133","1588.5477443609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","13","true",,,"false","false","true","true","class 6","can read and write","13","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-10T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","43","42","rural","in zoi","133","1588.5477443609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","true","true","class 3","can read and write","9","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-10T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","43","42","rural","in zoi","133","1588.5477443609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","0","true",,,"false","true",,,,,"0","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-10T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","64","true",,,"false","false","false",,,"can sign (write) only","64","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","no education","false","false","false","2015-09-23T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","55","true",,,"false","false","false",,,"can sign (write) only","55","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-09-23T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","27","true",,,"true","false","true","false","class 10","can read and write","27","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-23T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","1","true",,,"false","true",,,,,"1","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-23T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","22","true",,,"false","false","true","false","class 7","can read and write","22","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-09-23T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","20","true",,,"true","false","true","false","class 8","can read and write","20","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-09-23T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","134","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","1","true",,,"false","true",,,,,"1","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-23T00:00:00.000","8"
"Nepal","Interim ZOI Survey 2015","20","32","rural","in zoi","135","1351.5431111111","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","52","false","weeks","1.0","false","false","true","false","class 5","can read and write","52","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","completed primary","true","false","true","2015-08-12T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","20","32","rural","in zoi","135","1351.5431111111","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","51","true",,,"false","false","false",,,"can sign (write) only","51","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","no education","false","false","false","2015-08-12T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","151","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","55","true",,,"false","false","false",,,"cannot read or write","55","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-08-10T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","20","32","rural","in zoi","135","1351.5431111111","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","21","false","days","3.0","false","false","true","false","class 12","can read and write","21","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","false","true","2015-08-12T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","20","32","rural","in zoi","135","1351.5431111111","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","23","true",,,"true","false","true","true","class 12","can read and write","23","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","true","true","2015-08-12T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","136","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","36","false","months","3.0","false","false","true","false","class 2","can read and write","36","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","less than primary","true","false","false","2015-08-31T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","136","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","29","true",,,"true","false","true","false","class 7","can read and write","29","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-08-31T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","136","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","7","true",,,"false","false","true","true","class 1","can read and write","7","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-31T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","136","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","2","true",,,"false","true",,,,,"2","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-08-31T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","48","true",,,"false","false","true","false","class 10","can read and write","48","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","45 to 49","completed secondary or more","true","false","true","2015-09-17T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","44","true",,,"true","false","false",,,"cannot read or write","44","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-09-17T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","20","false","months","1.0","false","false","true","false","class 9","can read and write","20","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-09-17T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","16","true",,,"true","false","true","true","class 8","can read and write","16","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-09-17T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","13","true",,,"false","false","true","true","class 4","can read and write","13","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-17T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","10","true",,,"false","false","true","true","class 2","can read and write","10","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-17T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","137","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","7","true",,,"false","false","true","true","class 1","can read and write","7","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-17T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","10","21","urban","in zoi","138","773.5983504042","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","50","true",,,"false","false","true","false","class 10","can read and write","50","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","completed secondary or more","true","false","true","2015-09-16T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","10","21","urban","in zoi","138","773.5983504042","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","43","true",,,"true","false","true","false","class 5","can read and write","43","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","completed primary","true","false","true","2015-09-16T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","10","21","urban","in zoi","138","773.5983504042","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","18","true",,,"true","false","true","true","class 10","can read and write","18","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","true","true","2015-09-16T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","10","21","urban","in zoi","138","773.5983504042","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","true","true","class 4","can read and write","9","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-16T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","139","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","25","true",,,"false","false","true","true","class 12","can read and write","25","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","true","true","2015-09-12T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","139","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","24","true",,,"true","false","false",,,"can sign (write) only","24","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","no education","false","false","false","2015-09-12T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","139","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","true","true","class 1","can read and write","9","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-12T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","139","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","6","true",,,"false","false","true","true","less than class 1","can read and write","6","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","true","true","false","2015-09-12T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","139","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","3","true",,,"false","true","false",,,"cannot read or write","3","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-09-12T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","140","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","44","true",,,"true","false","false",,,"cannot read or write","44","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-08-30T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","140","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","12","true",,,"false","false","true","true","class 2","can read and write","12","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-30T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","140","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","10","true",,,"false","false","true","true","class 1","can read and write","10","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-30T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","140","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","8","true",,,"false","false","true","true","less than class 1","cannot read or write","8","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-08-30T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","9","12","rural","in zoi","140","2045.4839429799","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","4","true",,,"false","true","false",,,"cannot read or write","4","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-08-30T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","141","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","32","true",,,"false","false","true","false","less than class 1","can sign (write) only","32","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-08-14T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","141","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","27","true",,,"true","false","false",,,"can read only","27","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","no education","false","false","false","2015-08-14T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","141","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","9","true",,,"false","false","true","true","class 2","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-14T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","141","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","6","true",,,"false","false","true","true","less than class 1","cannot read or write","6","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-08-14T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","21","41","urban","in zoi","142","375.4275690529","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","mother/father","75","true",,,"false","false","false",,,"can sign (write) only","75","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","75 to 79","no education","false","false","false","2015-09-02T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","21","41","urban","in zoi","142","375.4275690529","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","brother/sister","42","true",,,"false","false","true","false","class 10","can read and write","42","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","40 to 44","completed secondary or more","true","false","true","2015-09-02T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","21","41","urban","in zoi","142","375.4275690529","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","39","true",,,"true","false","true","false","class 9","can read and write","39","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","completed primary","true","false","true","2015-09-02T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","21","41","urban","in zoi","142","375.4275690529","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","nephew/niece","10","true",,,"false","false","true","true","class 4","can read and write","10","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-02T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","143","1687.1832167832001","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","self","53","true",,,"false","false","false",,,"cannot read or write","53","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","no education","false","false","false","2015-09-17T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","143","1687.1832167832001","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","son/daughter","22","true",,,"false","false","false",,,"cannot read or write","22","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","no education","false","false","false","2015-09-17T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","42","true",,,"false","false","false",,,"cannot read or write","42","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-09-01T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","41","true",,,"true","false","false",,,"cannot read or write","41","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-09-01T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","21","false","days","1.0","false","false","true","false","class 4","can read and write","21","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","less than primary","true","false","false","2015-09-01T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","17","true",,,"true","false","true","false","class 3","can read and write","17","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","less than primary","true","false","false","2015-09-01T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","13","true",,,"false","false","true","false","class 4","can read and write","13","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","false","false","2015-09-01T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","11","true",,,"false","false","true","true","class 3","can read and write","11","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-01T00:00:00.000","6"
