"country","pbs_id","urbrur","weai_wt","stratum","survey","zoi","g104","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster","idcode"
"Mozambique","634","rural","681.3297073297","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","20","true","true","Currently married or living with a man","NA","NA","false","false","true","false","false","false",".",".","no input or input into very few decisions",".",,,".",".","input into some decisions",".",,,"false","false","false","true","false","false","false","false","false","true","true","true","false","true",,,".","150",,,,,".","6","4","3",,"1",".",,".","[a] self only",,".",,,".",,"[a] self only","[ab] self and partner/spouse",".","[a] self only",".",,".","[a] self only",,".",,".",,".","[a] self only",,".",,".",,".","[a] self only",,".",,".",,".","[a] self only",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","yes","don't know","don't know","yes","don't know","yes","true","true","yes","don't know",".","no",".",".","no",".","no","no","yes",,,"[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only","[z] not applicable","[ab] self and partner/spouse",".",".",".",".",".",".","medium extent","more than usual","very satisfied","2015-09-23T00:00:00.000","28","2"
"Mozambique","635","rural","564.1498989121","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","23","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"false","false","false","false","false","false","false","false","false","false","true","true","false","false",,,".",,,,,,".",,"2","2",,,".",,".",".",,".",,,".",,"[b] partner/spouse only","[b] partner/spouse only",".",".",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","don't know","false","true","no","no",".",".",".",".",".",".",".",".","no",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","medium extent","medium extent","medium extent","medium extent","medium extent","medium extent","medium extent","less than usual","9","2015-09-21T00:00:00.000","30","2"
"Mozambique","636","rural","955.1294008983","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"false","false","false","false","false","false","false","false","true","false","false","false","false","false",,,".",,,,,,"1",,,,,,".",,".",".",,".",,,"[ab] self and partner/spouse",,".",".",".",".",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","false","no","no",".",".",".",".",".",".",".","no",".",,,"[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse",".","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-08T00:00:00.000","42","2"
"Mozambique","637","rural","323.5024390244","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","29","true","true","Currently married or living with a man","NA","NA","true","false","true","false","true","false","input into most or all decisions",".","input into some decisions",".",,,"input into some decisions",".","input into some decisions",".",,,"true","true","true","true","false","true","false","false","true","true","true","true","true","true","3",,"5 to 9","5",,"5",,,"2","1","1","2","1","1","[ab] self and partner/spouse",,"[b] partner/spouse only","[a] self only",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable",,"[b] partner/spouse only","[a] self only",,"[z] not applicable",,"[b] partner/spouse only",,"[b] partner/spouse only","[a] self only",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only",,"[b] partner/spouse only","[a] self only",,"[ab] self and partner/spouse",,"no","yes, cash","no","yes, cash","no",".",,,"[ab] self and partner/spouse",".",".","[a] self only",".","[ab] self and partner/spouse",".","yes, comfortably","yes, comfortably","yes, comfortably","no","yes","yes","yes","no","no","no","true","true","no","no",".","no","no","no",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[b] partner/spouse only","[a] self only","[ab] self and partner/spouse","[a] self only",".",".",".","small extent",".","small extent",".","less than usual","4","2015-09-29T00:00:00.000","12","2"
"Mozambique","638","rural","681.3297073297","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","27","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into some decisions",".","input into some decisions",".",,,"input into some decisions",".","input into some decisions",".",,,"false","false","true","true","false","true","false","false","false","false","false","true","false","false",,,"1 to 4","6",,"4",,,".",,,"1",,,".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,".","[b] partner/spouse only",".",".",".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","not applicable","no, not at all comfortable","no","yes","no","no","no","no","no","true","true","no","no",".","no",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent",".","small extent","small extent","less than usual","6","2015-09-24T00:00:00.000","28","2"
"Mozambique","639","rural","666.4991352201","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","22","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false",,,".",,,,,,".",,,,,,"[a] self only",,".",".",,".",,,".",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","yes, cash","no",".",,,"[b] partner/spouse only",".",".",".",".","[a] self only",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[9] refused","[9] refused","[a] self only","[b] partner/spouse only",".",".",".",".",".",".","medium extent","about the same as usual","very satisfied","2015-10-27T00:00:00.000","22","2"
"Mozambique","640","rural","666.4991352201","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","25","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into most or all decisions",".","input into most or all decisions",".",,,"input into most or all decisions",".","input into most or all decisions",".",,,"true","false","false","true","false","true","false","false","false","false","false","false","false","false","2",,".","5",,"3",,,".",,,,,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,".",".",".",".","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","medium extent","medium extent","small extent","small extent",".","small extent","small extent","less than usual","very satisfied","2015-10-27T00:00:00.000","22","2"
"Mozambique","641","urban","504.4441056911","41","Interim ZOI Survey 2015","data collected by westat","[a] alone","32","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into most or all decisions","input into some decisions","input into some decisions",".",,,"input into most or all decisions","input into some decisions","input into some decisions",".",,,"true","false","false","true","false","true","false","false","false","false","false","false","false","true","2",,".","6",,"3",,,".",,,,,"1","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,".",".",".","[b] partner/spouse only","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent",".","small extent","less than usual","very satisfied","2015-10-29T00:00:00.000","16","2"
"Mozambique","642","rural","838.7378683317","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","33","true","true","Currently married or living with a man","NA","NA","true","false","false","true","false","false","input into some decisions",".",".","input into some decisions",,,"input into some decisions",".",".","input into some decisions",,,"true","false","false","true","false","true","false","false","false","false","true","true","false","true","3",,".","15",,"7",,,".",,"1","1",,"1","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse","[b] partner/spouse only",".","[ab] self and partner/spouse","[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","don't know","don't know","no","no","don't know","no","true","true","no","don't know",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent",".",".","small extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-01T00:00:00.000","8","2"
"Mozambique","643","urban","4058.1552631579","61","Interim ZOI Survey 2015","data collected by westat","[c] adult males present","30","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into some decisions",".","input into some decisions",".",,,"input into some decisions",".","input into some decisions",".",,,"true","false","true","false","false","true","false","false","true","false","false","true","true","false","1",,"1 to 4",,,"3",,,"2",,,"1","1",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".","[b] partner/spouse only","[ab] self and partner/spouse",".","[z] not applicable",,"[ab] self and partner/spouse",".",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",".",,"[ab] self and partner/spouse",,"[z] not applicable",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"no","no","no","yes, cash","no",".",,,"[b] partner/spouse only",".",".",".",".","[b] partner/spouse only",".","yes, but with difficulty","not applicable","yes, but with difficulty","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent","medium extent",".",".","medium extent","less than usual","neutral, neither satisfied nor dissatisfied","2015-10-19T00:00:00.000","23","2"
"Mozambique","644","rural","1217.3929097606","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","39","true","true","Currently married or living with a man","NA","NA","true","true","true","true","false","false","input into some decisions","input into some decisions","no input or input into very few decisions","input into most or all decisions",,,"input into some decisions","input into some decisions","no input or input into very few decisions","input into most or all decisions",,,"true","true","true","true","false","true","false","false","true","false","false","false","false","false",,,"1 to 4","2",,"10",,,"3+",,,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".",".",".",".","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[z] not applicable",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[z] not applicable",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[ab] self and partner/spouse",,"yes, in-kind","no","no","no","no","[b] partner/spouse only",,,".",".","[b] partner/spouse only",".",".",".",".","yes, comfortably","yes, comfortably","yes, comfortably","no","no","no","no","no","no","no","true","false","yes","no",".",".",".",".",".",".",".","no",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","medium extent",".","not at all","medium extent","medium extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-21T00:00:00.000","11","2"
"Mozambique","645","rural","2085.3391304348","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","22","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","true","false","1",,".","2",,,,,".",,,,"1",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,,".",,".",".","[ab] self and partner/spouse",".","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","false","false","no","no",".",".",".",".",".",".",".",".",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","8","2015-10-16T00:00:00.000","32","2"
"Mozambique","646","rural","1088.9981100874","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","27","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","true","false","false","false","false","false","1",,".",,,,,,"1",,,,,,"[ab] self and partner/spouse",,".",".",,".",,,"[ab] self and partner/spouse",,".",".",".",".","[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","yes","yes","no","no","yes","no","true","true","no","no",".","yes","no",".",".","no",".","no","no",,,"[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse",".","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-13T00:00:00.000","37","2"
"Mozambique","647","rural","1088.9981100874","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","51","true","true","NA","Formerly married or lived with a man","widowed","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","true","false","false","false","false","false","1",,".",,,,,,"1",,,,,,"[a] self only",,".",".",,".",,,"[a] self only",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[z] not applicable",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","false","no","no",".",".",".",".",".",".",".","no",".",,,"[z] not applicable","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[a] self only","[a] self only",".",".",".",".",".",".",".","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-13T00:00:00.000","37","2"
"Mozambique","648","rural","666.4991352201","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","50","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","true","false","true","false","2",,".","6",,"4",,,".",,"1",,,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse",".","[ab] self and partner/spouse",".","[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no","no","no","no","no","true","true","no","don't know","no",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-28T00:00:00.000","22","2"
"Mozambique","649","rural","1248.1340445269","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","40","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",".",,,"input into some decisions","input into some decisions","input into some decisions",".",,,"true","false","false","true","false","true","false","false","true","false","true","false","true","true","2",,".","12",,"5",,,"3+",,"3",,,"1","[a] self only",,".","[a] self only",,"[a] self only",,,"[a] self only",,"[b] partner/spouse only",".","[a] self only","[a] self only","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"yes, in-kind","no","no","no","no","[a] self only",,,".",".","[ab] self and partner/spouse",".",".",".",".","yes, comfortably","yes, comfortably","yes, comfortably","don't know","don't know","don't know","don't know","don't know","don't know","don't know","true","true","don't know","don't know",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[a] self only","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-30T00:00:00.000","14","2"
"Mozambique","885","rural","2239.2888461538","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","41","true","true","NA","Formerly married or lived with a man","divorced","true","true","false","false","false","false","input into most or all decisions","input into most or all decisions",".",".",,,"input into most or all decisions","input into most or all decisions",".",".",,,"false","false","false","false","false","false","false","false","false","false","true","false","false","false",,,".",,,,,,".",,"1",,,,".",,".",".",,".",,,".",,"[a] self only",".",".",".",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"no","no","don't know","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","not applicable","yes, but with difficulty","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only",".",".",".",".",".",".",".","about the same as usual","very satisfied","2015-09-18T00:00:00.000","3","2"
"Mozambique","651","rural","1613.9592760181","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","36","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into some decisions",".","input into some decisions",".",,,"input into some decisions",".","input into some decisions",".",,,"false","false","true","true","false","false","false","false","true","false","false","false","false","false",,,"1 to 4","3",,,,,"1",,,,,,".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,,"[b] partner/spouse only",,".",".",".",".",".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,".",,"[z] not applicable","[z] not applicable",,".",,".",,"[z] not applicable","[z] not applicable",,".",,".",,"[z] not applicable","[ab] self and partner/spouse",,".",,"don't know","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","yes","yes","no","no","yes","don't know","true","true","no","no","no","no","no",".",".","no",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent",".",".",".","small extent","about the same as usual","6","2015-10-16T00:00:00.000","39","2"
"Mozambique","653","urban","4058.1552631579","61","Interim ZOI Survey 2015","data collected by westat","[a] alone","34","true","true","Currently married or living with a man","NA","NA","false","false","true","false","false","false",".",".","input into some decisions",".",,,".",".","input into some decisions",".",,,"false","false","true","false","false","true","false","false","true","true","true","true","false","false",,,"1 to 4",,,"6",,,"2","3","5","1",,,".",,"[b] partner/spouse only",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[b] partner/spouse only","[a] self only",".",".",".",,"[a] self only",".",,"[z] not applicable",,".",,"[z] not applicable",".",,"[z] not applicable",,".",,"[z] not applicable",".",,"[z] not applicable",,".",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","yes","true","true","yes","no",".",".",".",".",".",".","no","yes","yes",,,"[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse",".",".",".",".",".","small extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-20T00:00:00.000","23","2"
"Mozambique","654","urban","4025.7988505747","41","Interim ZOI Survey 2015","data collected by westat","[a] alone","25","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","3",,".",,,,,,".",,,,,,"[ab] self and partner/spouse",,".",".",,".",,,".",,".",".",".",".","[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-14T00:00:00.000","1","2"
"Mozambique","656","rural","838.7378683317","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","25","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","true","false","false","false","false","false","true","false","true","1",,".",,,"4",,,".",,,"1",,"1","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,".",,".","[b] partner/spouse only",".","[b] partner/spouse only","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[z] not applicable",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","no, not at all comfortable","no, not at all comfortable","don't know","no","don't know","don't know","no","don't know","don't know","true","true","no","don't know",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent",".",".",".",".","medium extent","less than usual","neutral, neither satisfied nor dissatisfied","2015-09-30T00:00:00.000","8","2"
"Mozambique","657","rural","1217.3929097606","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","35","true","true","NA","Formerly married or lived with a man","separated","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","3",,".",,,,,,".",,,,,,"[a] self only",,".",".",,".",,,".",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","about the same as usual","8","2015-09-21T00:00:00.000","11","2"
