"stratum","urbrur","pbs_id","hh_wt","crop","cultivate","idcode","jrslt","age","sex","purpose","numvariety","croprotation","slashplant","burnplant","herbplant","zerotillage","handtillage","animaltraction","tractor","plowsystem","rowplant","random","intercropping","terracing","mulching","trenching","contouring","waterbyhand","canals","permhose","pump","selfrelseed","agroseed","nonagroseed","aidseed","opvseed","hybridseed","localnursery","ownnursery","friendseedling","organicfert","inorganicfert","foliarfeed","fertilizer","fertplanting","fertmidcrop","pesticide","weedhoe","herbicide","trainfert","trainpest","trainherb","harvhand","harvmachine","dryground","drydung","drystraw","dryplant","drytarp","dryyard","dryrack","drysolar","drymech","shellhand","shellstick","sheller","bag1layer","bag23layer","baghermetic","house","homeunit","crib","granary","stores","warehouse","silo","impgenetics","impculture","imppestman","impsoil","impirrigate","impwater","imppostharvest","implandprep","impextservices","impherbicide","impharvest","numimptech","anyimptech","today","cluster"
"42","rural","184","3726.69628617","beans","true","2.0","complete","29","female","grown for both food & market","2.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-17T00:00:00.000","29"
"42","rural","187","4507.7944147356","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-06T00:00:00.000","16"
"42","rural","187","4507.7944147356","maize","true","2.0","complete","32","female","grown for food only",,"true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","0.0","does not use improved tech.","2015-03-06T00:00:00.000","16"
"42","rural","187","4507.7944147356","beans","true","2.0","complete","32","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-06T00:00:00.000","16"
"11","urban","188",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-08T00:00:00.000","25"
"11","urban","188",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-08T00:00:00.000","25"
"11","urban","188",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-08T00:00:00.000","25"
"31","urban","189","2042.6842105263001","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-09T00:00:00.000","27"
"31","urban","189","2042.6842105263001","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-09T00:00:00.000","27"
"31","urban","189","2042.6842105263001","beans","true","2.0","complete","35","female","grown for both food & market","1.0","false","false","false","false","false","true","true","false","true","true","true","true","true","false","false",,"false","false","false","false",,,,,"true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false",,"true","true","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-09T00:00:00.000","27"
"32","rural","190","4177.0530735931","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-12T00:00:00.000","34"
"32","rural","190","4177.0530735931","maize","true","1.0","complete","27","male","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-12T00:00:00.000","34"
"32","rural","190","4177.0530735931","beans","true","1.0","complete","27","male","grown for food only","3.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false",,"true","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-12T00:00:00.000","34"
"41","urban","191","3715.6641666666997","coffee","true","2.0","complete","57","female","grown for market only",,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","false","true","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","true","false","false","false","false",,,,"true","false","false","true","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","uses improved tech.",,"does not use improved tech.","does not use improved tech.",,"2.0","uses improved tech.","2015-03-22T00:00:00.000","20"
"41","urban","191","3715.6641666666997","beans","true","2.0","complete","57","female","grown for food only","2.0","false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-22T00:00:00.000","20"
"41","urban","191","3715.6641666666997","maize","true","2.0","complete","57","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-22T00:00:00.000","20"
"22","rural","192","4761.4067640479","coffee","true","2.0","complete","27","female","grown for market only",,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","false","false","false","false","false","false",,,"false","true","false","false","false","false",,,"true","false",,"false","false","false","false","false","false",,,,"true","false","false","true","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-08T00:00:00.000","24"
"22","rural","192","4761.4067640479","beans","true","2.0","complete","27","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"true","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-08T00:00:00.000","24"
"22","rural","192","4761.4067640479","maize","true","2.0","complete","27","female","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-08T00:00:00.000","24"
"22","rural","193",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-25T00:00:00.000","26"
"22","rural","193",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-25T00:00:00.000","26"
"22","rural","193",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-25T00:00:00.000","26"
"41","urban","194","5747.724137931","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-09T00:00:00.000","7"
"41","urban","194","5747.724137931","maize","true","2.0","complete","30","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-09T00:00:00.000","7"
"41","urban","194","5747.724137931","beans","true","2.0","complete","30","female","grown for food only","2.0","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","0.0","does not use improved tech.","2015-03-09T00:00:00.000","7"
"12","rural","195",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","12"
"12","rural","195",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","12"
"12","rural","195",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","12"
"42","rural","196","4067.6493506494","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-10T00:00:00.000","19"
"42","rural","196","4067.6493506494","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-10T00:00:00.000","19"
"42","rural","196","4067.6493506494","maize","true","2.0","complete","78","female","grown for both food & market",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","true","false","true","false","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-10T00:00:00.000","19"
"32","rural","197","5087.9635493373","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-24T00:00:00.000","15"
"32","rural","197","5087.9635493373","beans","true","2.0","complete","58","female","grown for food only","2.0","false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false",,"true","true","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-24T00:00:00.000","15"
"32","rural","197","5087.9635493373","maize","true","2.0","complete","58","female","grown for both food & market",,"false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","true","false","false","true","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-24T00:00:00.000","15"
"12","rural","198","4489.3129531648","maize","true","2.0","complete","46","female","grown for food only",,"true","true","false","false","true","false","false","false","false","false","true","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false","false","true","true","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-22T00:00:00.000","14"
"12","rural","198","4489.3129531648","coffee","true","2.0","complete","46","female","grown for market only",,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","true","false","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false",,,,"true","false","false","true","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-22T00:00:00.000","14"
"42","rural","226",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-30T00:00:00.000","40"
"32","rural","227","871.5805108797999","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-19T00:00:00.000","9"
"12","rural","198","4489.3129531648","beans","true","2.0","complete","46","female","grown for food only","2.0","true","true","false","false","true","false","false","false","false","false","true","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"true","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-22T00:00:00.000","14"
"42","rural","199","3774.2711323764","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","5"
"42","rural","199","3774.2711323764","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","5"
"42","rural","199","3774.2711323764","beans","true","2.0","complete","24","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"true","false","false","true","true","false","false","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-17T00:00:00.000","5"
"22","rural","200","5076.7318771763","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-26T00:00:00.000","11"
"22","rural","200","5076.7318771763","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-26T00:00:00.000","11"
"22","rural","200","5076.7318771763","maize","true","2.0","complete","40","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-26T00:00:00.000","11"
"42","rural","201","4253.7509549274","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-27T00:00:00.000","33"
"42","rural","201","4253.7509549274","maize","true","2.0","complete","26","female","grown for food only",,"false","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","false","true","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-27T00:00:00.000","33"
"42","rural","201","4253.7509549274","beans","true","2.0","complete","26","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","false","true","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-27T00:00:00.000","33"
"42","rural","203","3434.3092105263","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-14T00:00:00.000","36"
"42","rural","203","3434.3092105263","maize","true","2.0","complete","47","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","false","true","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-14T00:00:00.000","36"
"42","rural","203","3434.3092105263","beans","true","2.0","complete","47","female","grown for food only","2.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,"false","true","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-14T00:00:00.000","36"
"12","rural","204","2580.4052857143","coffee","true","2.0","complete","43","female",,,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","false","false","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false",,,,"true","false","false","false","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-20T00:00:00.000","8"
"12","rural","204","2580.4052857143","maize","true","2.0","complete","43","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-20T00:00:00.000","8"
"12","rural","204","2580.4052857143","beans","true","2.0","complete","43","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","false","false","true","false","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-20T00:00:00.000","8"
"22","rural","205","3328.9872340426","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-21T00:00:00.000","26"
"32","rural","227","871.5805108797999","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-19T00:00:00.000","9"
"22","rural","205","3328.9872340426","beans","true","2.0","complete","42","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-21T00:00:00.000","26"
"22","rural","205","3328.9872340426","maize","true","2.0","complete","42","female","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-21T00:00:00.000","26"
"12","rural","206","6487.8500388903","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-08T00:00:00.000","28"
"12","rural","206","6487.8500388903","coffee","true","2.0","complete","32","female","grown for market only",,,,,,,,,,,,,"false",,"false",,"false",,,,,,,,,,,"false","false","true","false","false","false","false",,,"false","true","false","false","false","false",,,"true","false",,"false","false","false","false","false","false",,,,"true","false","false","true","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-08T00:00:00.000","28"
"12","rural","206","6487.8500388903","beans","true","2.0","complete","32","female","grown for both food & market","2.0","true","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","false","true","false","false","false","true","false","true","false",,"false","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-08T00:00:00.000","28"
