"country","survey","stratum","urbrur","zoi","pbs_id","weai_wt","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g202_a","g203_a","g201_b","g202_b","g203_b","g201_c","g202_c","g203_c","g201_d","g202_d","g203_d","g201_e","g202_e","g203_e","g201_f","g202_f","g203_f","g301a_a","g301b_a","g302_a","g303_a","g304_a","g305_a","g306_a","g301a_b","g301b_b","g302_b","g303_b","g304_b","g305_b","g306_b","g301a_c","g301b_c","g302_c","g303_c","g304_c","g305_c","g306_c","g301a_d","g301b_d","g302_d","g303_d","g304_d","g305_d","g306_d","g301a_e","g301b_e","g302_e","g303_e","g304_e","g305_e","g306_e","g301a_f","g301b_f","g302_f","g303_f","g304_f","g305_f","g306_f","g301a_g","g301b_g","g302_g","g303_g","g304_g","g305_g","g306_g","g301a_h","g301b_h","g302_h","g301a_i","g301b_i","g302_i","g301a_j","g301b_j","g302_j","g301a_k","g301b_k","g302_k","g301a_l","g301b_l","g302_l","g301a_m","g301b_m","g302_m","g301a_n","g301b_n","g302_n","g307_a","g308_a","g309_a","g307_b","g308_b","g309_b","g307_c","g308_c","g309_c","g307_d","g308_d","g309_d","g307_e","g308_e","g309_e","g401","g402","g403","g404_a","g405_a","g404_b","g405_b","g404_c","g405_c","g404_d","g405_d","g404_e","g405_e","g404_f","g405_f","g404_g","g405_g","g404_h","g405_h","g404_i","g405_i","g404_j","g405_j","g404_k","g405_k","g404_l","g405_l","g404_m","g405_m","g501_a","g502_a","g501_b","g502_b","g501_c","g502_c","g501_d","g502_d","g501_e","g502_e","g501_f","g502_f","g501_g","g502_g","g601b","g602","today","idcode","cluster"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","622","735.2865612648","[a] alone","5","1997","18","true","true","yes, currently married",,,"false",,,"false",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","1.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","no","no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","not at all","[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","7","2015-06-02T00:00:00.000","2","48"
"Kenya","Interim ZOI Survey 2015","8","rural","in zoi","623","263.3071428571","[a] alone","12","1974","40","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"yes","1+","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","yes","1 to 4","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","5 to 9","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","false",,,,,,,"no",,,,,,,"yes","8.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","no",,,,,,,"no",,,"yes","1+","[ab] self and partner/spouse","false",,,"yes","1.0","[b] partner/spouse only","yes","1.0","[b] partner/spouse only","true","1+","[ab] self and partner/spouse","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","not applicable","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"don't know",,"no",,"no",,"no",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"more than usual","2","2015-05-21T00:00:00.000","2","16"
"Kenya","Interim ZOI Survey 2015","18","urban","in comparison area","624","796.8653198653","[a] alone","12","1991","23","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","7.0","[b] partner/spouse only","no",,,"yes","2.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"yes","true","yes","no","no",,"yes","no","no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","medium extent","[z] not applicable",,"[a] self only",,"about the same as usual","6","2015-05-23T00:00:00.000","2","3"
"Kenya","Interim ZOI Survey 2015","11","urban","in zoi","625","198.4303934871","[a] alone","8","1958","56","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"yes","10 to 19","[a] self only","[a] self only","[ac] self and other hh member","[ac] self and other hh member","[a] self only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"yes","1+","[a] self only","false",,,"no",,,"yes","1.0","[a] self only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","don't know",,"yes","false","don't know",,"don't know",,"don't know",,"don't know",,"yes","false","don't know",,"yes","no","yes","no","yes","false","don't know",,"don't know",,"[ac] self and other hh member","to a high extent","[z] not applicable",,"[z] not applicable",,"[ac] self and other hh member","to a high extent","[ac] self and other hh member","to a high extent","[z] not applicable",,"[a] self only",,"about the same as usual","2","2015-05-21T00:00:00.000","2","76"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","626","385.4648329199","[a] alone","1","1984","30","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","no","yes","no","no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2015-05-24T00:00:00.000","2","86"
"Kenya","Interim ZOI Survey 2015","7","urban","in zoi","627","152.383268905","[a] alone","don't know","1988","27","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"true","10.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","2.0","[ab] self and partner/spouse","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"not applicable","not applicable","not applicable","no",,"yes","false","no",,"yes","no","no",,"don't know",,"no",,"yes","no","yes","yes","yes","no","don't know",,"don't know",,"no",,"[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[z] not applicable",,"[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","3","2015-06-05T00:00:00.000","2","67"
"Kenya","Interim ZOI Survey 2015","2","rural","in comparison area","628","581.5843147295","[a] alone","don't know","1985","30","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable",,"yes","20 to 29","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"about the same as usual","4","2015-06-01T00:00:00.000","2","124"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","629","226.1838290311","[a] alone","don't know","1965","don't know","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"yes","30+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","30+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"yes","false","no",,"yes","no","yes","no","no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-05-28T00:00:00.000","2","71"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","631","623.0133846083","[a] alone","don't know","1987","27","true","true","yes, currently married",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"yes","20 to 29","[a] self only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"don't know",,"no",,"no",,"no",,"no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","about the same as usual","3","2015-05-25T00:00:00.000","2","39"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","646","74.3721965417","[a] alone","4","1980","35","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"true","5.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"yes","1.0","[ab] self and partner/spouse","yes","3.0","[abc] self, partner/spouse, and other hh member","true","1+","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","yes","no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","very satisfied","2015-05-29T00:00:00.000","2","74"
"Kenya","Interim ZOI Survey 2015","6","rural","in comparison area","633","588.3348427888","[a] alone","10","1954","60","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"yes","1+","[a] self only","[a] self only","[a] self only","[a] self only","[d] other non-hh member only","yes","5 to 9","[d] other non-hh member only","[d] other non-hh member only","[d] other non-hh member only","[d] other non-hh member only","[d] other non-hh member only","yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","true","10.0","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","1.0","[d] other non-hh member only","yes","1.0","[a] self only","yes","1.0","[a] self only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"yes","no","no",,"yes","false","no",,"no",,"yes","no","yes","no","no",,"yes","yes","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[acd] self, other hh member, and other non-hh member","medium extent","[a] self only",,"[a] self only",,"[a] self only",,"more than usual","not satisfied","2015-05-21T00:00:00.000","2","55"
"Kenya","Interim ZOI Survey 2015","9","rural","in comparison area","634","445.88345864660005","[a] alone","don't know","1985","29","true","true","yes, currently married",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"yes","1+","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","10 to 19","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","20 to 29","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"yes","2.0","[ab] self and partner/spouse","yes","1.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","no","no",,"yes","no","no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","about the same as usual","7","2015-05-25T00:00:00.000","2","47"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","636","63.8248668503","[a] alone","1","1959","56","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","no","no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","about the same as usual","4","2015-06-05T00:00:00.000","2","56"
"Kenya","Interim ZOI Survey 2015","5","rural","in zoi","637","370.9665825977","[a] alone","don't know","1983","32","true","true","yes, living with a man",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"yes","30+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","medium extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","4","2015-05-22T00:00:00.000","2","79"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","638","103.67157287159999","[a] alone","2","1947","68","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"no",,,,,,,"yes","30+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","yes","30+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[c] other hh member only","not at all","[z] not applicable",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"more than usual","4","2015-06-04T00:00:00.000","2","1"
"Kenya","Interim ZOI Survey 2015","7","urban","in zoi","640","169.7300435414","[a] alone","3","1987","28","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","2.0","[a] self only","yes","1.0","[a] self only","yes","1.0","[a] self only","false",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"no",,,"not applicable","yes, but with difficulty","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","yes","no",,"no",,"yes","no","no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2015-05-27T00:00:00.000","2","20"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","642","120.34227500889999","[a] alone","6","1989","25","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"refused",,,,,,,"refused",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[a] self only",,"[a] self only",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","4","2015-05-25T00:00:00.000","2","109"
"Kenya","Interim ZOI Survey 2015","5","rural","in zoi","644","928.0978412891001","[a] alone","4","1995","20","true","true","yes, living with a man",,,"false",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"yes","1.0","[a] self only","yes","2.0","[a] self only","false",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2015-05-31T00:00:00.000","2","11"
"Kenya","Interim ZOI Survey 2015","8","rural","in zoi","645","605.7785247432","[a] alone","don't know","1950","65","true","true","no, not in a union","yes, formerly married","separated","true","input into some decisions","input into some decisions","false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"yes","1+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","yes","30+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","true","yes","true","no",,"no",,"no",,"no",,"no",,"no",,"yes","yes","yes","no","yes","false","yes","yes","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2015-05-20T00:00:00.000","2","52"
"Kenya","Interim ZOI Survey 2015","6","rural","in comparison area","648","1740.2574866310001","[a] alone","12","1985","29","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"no",,,,,,,"no",,,,,,,"yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","5.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"yes","1+","[b] partner/spouse only","false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"yes","yes","no",,"no",,"no",,"yes","no","yes","yes","yes","no","no",,"no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","not at all","[z] not applicable",,"[b] partner/spouse only","not at all","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","less than usual","2","2015-05-26T00:00:00.000","2","23"
"Kenya","Interim ZOI Survey 2015","6","rural","in comparison area","649","588.3348427888","[a] alone","4","1992","23","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"true","20.0","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"yes","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[ab] self and partner/spouse","small extent","[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","not at all","[b] partner/spouse only","medium extent","about the same as usual","7","2015-05-21T00:00:00.000","2","55"
"Kenya","Interim ZOI Survey 2015","1","rural","in zoi","650","206.3680881543","[a] alone","5","1987","28","true","true","yes, currently married",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","5 to 9","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","30+","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","no","yes","no","yes","false","no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","small extent","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","about the same as usual","8","2015-06-02T00:00:00.000","2","117"
"Kenya","Interim ZOI Survey 2015","10","rural","in comparison area","651","521.6351865956","[bcd] adult females, adult males, and children present","2","1974","41","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","10 to 19","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","20 to 29","[c] other hh member only","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","false",,,,,,,"no",,,,,,,"yes","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","not applicable","no, not at all comfortable","don't know",,"no",,"no",,"don't know",,"yes","false","yes","false","don't know",,"don't know",,"yes","no","yes","no","don't know",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[abc] self, partner/spouse, and other hh member","medium extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","not satisfied","2015-05-27T00:00:00.000","2","7"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","653","91.7674242424","[a] alone","1","1989","26","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","20 to 29","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","3.0","[b] partner/spouse only","yes","1.0","[b] partner/spouse only","yes","2.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","yes","yes","no","no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","about the same as usual","4","2015-05-28T00:00:00.000","2","33"
"Kenya","Interim ZOI Survey 2015","7","urban","in zoi","654","51.05052930260001","[a] alone","2","1981","34","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","30+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","30+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","4.0","[b] partner/spouse only","no",,,"yes","3.0","[bc] parter/spouse and other hh member","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"yes","false","yes","false","yes","false","yes","no","yes","yes","yes","no","yes","true","no",,"yes","false","[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","about the same as usual","4","2015-05-19T00:00:00.000","2","17"
