"country","survey","zoi","cluster","project","pbs_id","subgroup3","strata3","urbrur","ghht","today","weai_wt3","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g202_a","g203_a","g201_b","g202_b","g203_b","g201_c","g202_c","g203_c","g201_d","g202_d","g203_d","g201_e","g202_e","g203_e","g201_f","g202_f","g203_f","g301a_a","g301b_a","g302_a","g303_a","g304_a","g305_a","g306_a","g301a_b","g301b_b","g302_b","g303_b","g304_b","g305_b","g306_b","g301a_c","g301b_c","g302_c","g303_c","g304_c","g305_c","g306_c","g301a_d","g301b_d","g302_d","g303_d","g304_d","g305_d","g306_d","g301a_e","g301b_e","g302_e","g303_e","g304_e","g305_e","g306_e","g301a_f","g301b_f","g302_f","g303_f","g304_f","g305_f","g306_f","g301a_g","g301b_g","g302_g","g303_g","g304_g","g305_g","g306_g","g301a_h","g301b_h","g302_h","g301a_i","g301b_i","g302_i","g301a_j","g301b_j","g302_j","g301a_k","g301b_k","g302_k","g301a_l","g301b_l","g302_l","g301a_m","g301b_m","g302_m","g301a_n","g301b_n","g302_n","g307_a","g308_a","g309_a","g307_b","g308_b","g309_b","g307_c","g308_c","g309_c","g307_d","g308_d","g309_d","g307_e","g308_e","g309_e","g401","g402","g403","g404_a","g405_a","g404_b","g405_b","g404_c","g405_c","g404_d","g405_d","g404_e","g405_e","g404_f","g405_f","g404_g","g405_g","g404_h","g405_h","g404_i","g405_i","g404_j","g405_j","g404_k","g405_k","g501_a","g502_a","g501_b","g502_b","g501_c","g502_c","g501_d","g502_d","g501_e","g502_e","g501_f","g502_f","g501_g","g502_g","g601b","g602","idcode"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","187","FTF","13314","true","lilongwe ftf","rural","male and female adults","10-15-2015","957.5145263672","[a] alone","5","1989","26","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"no",,,"false",,,"false",,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","3.0","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","yes, comfortably","yes, comfortably","yes, comfortably","yes","no","no",,"no",,"yes","false","no",,"yes","false","no",,"no",,"yes","true","yes","true","no",,"[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","181","FTF","13319","true","mchinji ftf","rural","male and female adults","10-14-2015","1160.6140136719","[a] alone","9","1992","23","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into most or all decisions","input into some decisions","false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","2","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"no",,,"true","3.0","[a] self only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","yes","false","yes","yes","yes","false","yes","false","yes","false","yes","false","no",,"yes","true","yes","true","no",,"[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","to a high extent","[a] self only",,"[b] partner/spouse only","to a high extent","[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","226","FTF","13339","true","mangochi ftf","rural","male and female adults","10-07-2015","1790.78125","[a] alone","7","1947","68","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","no","yes","false","no",,"yes","false","no",,"yes","false","yes","false","yes","no","no",,"yes","false","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[ab] self and partner/spouse","to a high extent","[a] self only",,"[ab] self and partner/spouse","to a high extent","[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","79","FTF-FFP-PCI","13350","true","balaka ftf-ffp-pci","rural","male and female adults","08-18-2015","1103.3903808594","[a] alone","don't know","1992","23",,"true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","true","input into most or all decisions","input into most or all decisions","no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"true","9.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"true","1","[b] partner/spouse only","no",,,"false",,,"no",,,"no",,,"yes","2.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no",,"no",,"yes","false","yes","false","yes","false","yes","false","no",,"no",,"yes","false","no",,"[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","224","FTF","13361","true","lilongwe ftf","rural","female adult(s) only","10-14-2015","1059.1549072266","[a] alone","6","1970","45","true","true","no, not in a union","yes, formerly married","divorced","false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","yes","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"no",,,"yes, cash","[a] self only","[a] self only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","yes","yes","false","no",,"yes","true","no",,"yes","false","yes","false","yes","no","yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","81","FTF-FFP-PCI","13368","true","machinga ftf-ffp-pci","rural","male and female adults","07-30-2015","1172.9351806641","[a] alone","1","1992","22",,"true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","1","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","1.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"true","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no",,"no",,"yes","false","no",,"no",,"yes","false","no",,"no",,"no",,"no",,"[b] partner/spouse only","not at all","[b] partner/spouse only","not at all","[b] partner/spouse only","not at all","[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[b] partner/spouse only","small extent","less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","190","FTF","13390","true","ntcheu ftf","rural","male and female adults","10-13-2015","2011.3502197266","[a] alone","7","1986","29","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","yes, cash","[b] partner/spouse only","[b] partner/spouse only","yes, but with difficulty","yes, but with difficulty","no, not at all comfortable","no",,"no",,"no",,"yes","true","no",,"no",,"no",,"no",,"no",,"yes","false","no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","188","FTF","13394","true","lilongwe ftf","rural","male and female adults","09-21-2015","539.9247436523","[a] alone","8","1981","34","true","true","yes, currently married",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"true","no input or input into very few decisions","no input or input into very few decisions","yes","input into some decisions","input into some decisions","false",,,"false",,,"true","3+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","9.0","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","7.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[bc] partner/spouse and other hh member","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"yes","yes","no",,"no",,"yes","true","no",,"no",,"yes","true","no",,"no",,"[b] partner/spouse only","not at all","[ab] self and partner/spouse","small extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","small extent","[b] partner/spouse only","not at all","[ab] self and partner/spouse","medium extent","[b] partner/spouse only","small extent","more than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","226","FTF","13398","true","mangochi ftf","rural","male and female adults","10-06-2015","1790.78125","[a] alone","9","1989","26","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","no",,,"false",,,"false",,,"true","1","[a] self only","[d] other non-hh member only","[d] other non-hh member only","[d] other non-hh member only","[d] other non-hh member only","yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","5.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"yes","1.0","[d] other non-hh member only","false",,,"yes","1.0","[a] self only","yes","1+","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","no","yes","false","no",,"no",,"no",,"yes","false","no",,"no",,"yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[ab] self and partner/spouse","medium extent","[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","medium extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","205","FTF","13403","true","mchinji ftf","rural","male and female adults","09-24-2015","1473.3356933594","[a] alone","8","1945","69","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","1","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"true","1","[ab] self and partner/spouse","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"yes","no","no",,"no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","44","FTF","13407","true","mchinji ftf","rural","female adult(s) only","09-30-2015","1247.0866699219","[a] alone","4","1979","36","true","true","no, not in a union","yes, formerly married","divorced","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","yes","false","yes","no","yes","false","no",,"no",,"no",,"no",,"yes","false","yes","false","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"less than usual","6","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","150","FTF-FFP-PCI","13409","true","machinga ftf-ffp-pci","rural","male and female adults","08-04-2015","661.0422973633","[a] alone","1","1973","42",,"true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,"true","1","[b] partner/spouse only","yes","4.0","[b] partner/spouse only","true","1.0","[b] partner/spouse only","no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","don't know",,"yes","false","no",,"yes","false","yes","false","yes","false","yes","false","no",,"yes","false","no",,"no",,"[ab] self and partner/spouse","to a high extent","[b] partner/spouse only","medium extent","[ab] self and partner/spouse","to a high extent","[z] not applicable",,"[ab] self and partner/spouse","medium extent","[b] partner/spouse only","small extent","[ab] self and partner/spouse","to a high extent","less than usual","6","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","188","FTF","13410","true","lilongwe ftf","rural","male and female adults","09-21-2015","539.9247436523","[a] alone","5","1954","61","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","3+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","5.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"yes","1.0","[c] other hh member only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","yes, comfortably","yes, but with difficulty","yes","no","yes","false","yes","no","yes","false","no",,"yes","false","no",,"no",,"yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","13712","true","mangochi ftf","rural","female adult(s) only","10-03-2015","908.244934082","[a] alone","1","1946","69","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"yes","false","no",,"no",,"no",,"no",,"no",,"no",,"yes","false","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","181","FTF","13411","true","mchinji ftf","rural","female adult(s) only","10-15-2015","1160.6140136719","[a] alone","7","1952","63","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","no",,,"false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"false",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"yes","no","yes","false","no",,"yes","false","yes","false","yes","no","yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"less than usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","102","FTF","13914","true","lilongwe ftf","rural","female adult(s) only","09-25-2015","1319.2421875","[a] alone","11","don't know","don't know","true","true","yes, living with a man",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","no",,,"false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","yes","false","yes","no","yes","false","no",,"no",,"yes","false","yes","no","yes","false","yes","false","yes","true","[d] other non-hh member only","not at all","[d] other non-hh member only","not at all","[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","215","FTF","13412","true","dedza ftf","rural","male and female adults","09-22-2015","1308.2513427734","[a] alone","3","1983","32","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","no",,,"false",,,"false",,,"false",,,,,,,"no",,,,,,,"yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","true","11.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"true","3.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","2+","[b] partner/spouse only","no",,,"false",,,"no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","no, not at all comfortable","no, not at all comfortable","no",,"yes","false","no",,"yes","false","no",,"yes","true","yes","false","no",,"no",,"no",,"don't know",,"[a] self only",,"[a] self only",,"[b] partner/spouse only","to a high extent","[a] self only",,"[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","small extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","75","FTF","13417","true","mchinji ftf","rural","male and female adults","10-09-2015","1181.6496582031","[a] alone","6","1995","20","true","true","yes, currently married",,,"true","no input or input into very few decisions","no input or input into very few decisions","true","no input or input into very few decisions","no input or input into very few decisions","false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","2","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"true","1.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"true","2.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","1","[b] partner/spouse only","no",,,"false",,,"yes","1.0","[b] partner/spouse only","no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no",,"no",,"yes","false","no",,"yes","false","no",,"no",,"yes","false","yes","false","no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","less than usual","very satisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","90","FTF","13421","true","machinga ftf","rural","male and female adults","09-05-2015","866.5686035156","[a] alone","1","1981","34",,"true","yes, currently married",,,"true","input into most or all decisions","input into some decisions","false",,,"false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","3.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"true","1","[b] partner/spouse only","no",,,"true","7.0","[ab] self and partner/spouse","no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no",,"yes","false","no",,"yes","false","don't know",,"don't know",,"don't know",,"don't know",,"yes","true","no",,"no",,"[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","medium extent","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","[z] not applicable",,"[ab] self and partner/spouse","medium extent","more than usual","9","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","174","FTF","13424","true","mchinji ftf","rural","male and female adults","10-08-2015","976.3148803711","[a] alone","12","1989","25","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"yes","input into some decisions","input into some decisions","false",,,"false",,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"yes","1.0","[ab] self and partner/spouse","true","1.0","[ab] self and partner/spouse","yes","2.0","[ab] self and partner/spouse","no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no",,"no",,"yes","true","no",,"yes","true","no",,"no",,"yes","false","yes","true","no",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","more than usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","44","FTF","13427","true","mchinji ftf","rural","male and female adults","09-26-2015","1247.0866699219","[a] alone","2","1984","31","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","yes","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[a] self only","[a] self only","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"yes","1 to 4","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"false",,,,,,,"true","3.0","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"yes","2.0","[ab] self and partner/spouse","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","no",,"no",,"yes","false","no",,"yes","false","yes","false","no",,"yes","true","no",,"no",,"[ab] self and partner/spouse","medium extent","[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[a] self only",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","more than usual","very satisfied","2"
