"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://data.lacity.org/d/czgx-vuzw","false","false","czgx-vuzw","LAPD","data.lacity.org","dataset","Crime Data from 2010","This dataset reflects incidents of crime in the City of Los Angeles from 2010.  This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data.  Some location fields with missing data as noted as (0°, 0°).  Address fields are only provided to the nearest hundred block in order to maintain privacy.  This data is as accurate as the data in the database. Please note questions or concerns in the comments.","47","2019-03-08T16:09:00.000Z","2019-03-08T16:51:00.000Z","A Safe City","lapd,crime,crime data,police,safe city,crimes","33","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department","http://data.lacity.org",,"https://data.lacity.org/resource/czgx-vuzw.json",,,"Latitude/longitude","Quarterly","Yes",,,,,"official","LAPD OpenData","Arnold Suzukamo","OpenData-Admin@lapd.online"
"https://data.lacity.org/d/mc6i-vgjz","false","true","mc6i-vgjz","LAPD","data.lacity.org","chart","LAPD Arrests Newton Division Non-Black Arrestees 2010-2018","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2019-03-08T07:02:00.000Z","2020-09-30T17:15:00.000Z","A Safe City",,"0","enyn-5fwg","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/mc6i-vgjz.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","tgozzy",,
"https://data.lacity.org/d/t6ib-bipj","true","true","t6ib-bipj","Transportation","data.lacity.org","map","LA Express Park Area Map","Current and upcoming neighborhoods of the LA Express Park Project.
Updated as new project areas come online.","157","2019-03-07T00:15:00.000Z","2020-01-07T22:28:00.000Z","A Livable and Sustainable City",,"6","72ne-z987","Public Domain","published",,,"LADOT Parking Meters Division","http://www.laexpresspark.org/",,"https://data.lacity.org/resource/t6ib-bipj.json",,,,"Other - See Description","No",,,"895k-6zuw",,"official","LADOT Parking Meters Division",,
"https://data.lacity.org/d/895k-6zuw","true","false","895k-6zuw","Transportation","data.lacity.org","dataset","LA Express Park Project Area","Current and upcoming neighborhoods of the LA Express Park Project.
Updated as new project areas come online.","199","2019-03-06T22:52:00.000Z","2020-01-07T22:28:00.000Z","A Livable and Sustainable City","parking,express park,parking meter,meter","322","72ne-z987","Public Domain","published",,,"LADOT Parking Meters Division","http://www.laexpresspark.org/",,"https://data.lacity.org/resource/895k-6zuw.json",,,,"Other - See Description","No",,,,,"official","LADOT Parking Meters Division","LADOT Parking Meters Division","ladot.meterdata@lacity.org"
"https://data.lacity.org/d/heff-2di5","false","true","heff-2di5","Building and Safety","data.lacity.org","chart","Permit Stories and Valuation","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","3","2019-03-06T04:39:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City",,"0","xkfy-i86c","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/heff-2di5.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Megan",,
"https://data.lacity.org/d/v46b-3m3k","false","true","v46b-3m3k","Mayor's Office","data.lacity.org","chart","Race by Neighborhood Council","Census 2010 population/demographic data approximated from block groups to LA Neighborhood Councils using Esri software.","9","2019-03-04T23:50:00.000Z","2017-12-07T01:43:00.000Z","A Livable and Sustainable City",,"0","xkfy-i86c","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"US Census","http://census.gov",,"https://data.lacity.org/resource/v46b-3m3k.json",,,"Neighborhood","Other - See Description","Yes",,,"nwj3-ufba",,"community","Megan",,
"https://data.lacity.org/d/jbkk-fb6x","false","true","jbkk-fb6x","Mayor's Office","data.lacity.org","chart","Which Neighborhood Councils have the highest rate of owner occupancy?","Census 2010 population/demographic data approximated from block groups to LA Neighborhood Councils using Esri software.","7","2019-03-04T23:15:00.000Z","2017-12-07T01:43:00.000Z","A Livable and Sustainable City",,"0","xkfy-i86c","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"US Census","http://census.gov",,"https://data.lacity.org/resource/jbkk-fb6x.json",,,"Neighborhood","Other - See Description","Yes",,,"nwj3-ufba",,"community","Megan",,
"https://data.lacity.org/d/6ra6-g65d","false","true","6ra6-g65d",,"data.lacity.org","map","All Businesses by Census Tract","Listing of all (active and inactive) businesses registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","2","2019-03-03T17:57:00.000Z","2020-10-30T17:36:00.000Z","A Prosperous City",,"0","xivk-2q79","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/6ra6-g65d.json",,,,"Monthly","Yes",,,"r4uk-afju",,"community","Dmitri Seals",,
"https://data.lacity.org/d/4f8t-3u8h","false","true","4f8t-3u8h","LAPD","data.lacity.org","chart","Data Fest Collision","This dataset reflects traffic collision incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original traffic reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.

MO codes description can be found here:  https://data.lacity.org/api/views/y8tr-7khq/files/3a2acdce-ef66-4cd6-b32c-ca6fa9c5336f?download=true&filename=MO_CODES_Numerical_20180627.pdf","1","2019-03-02T06:42:00.000Z","2020-11-10T17:30:00.000Z","A Safe City",,"0","58pn-y8zr","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/4f8t-3u8h.json",,,,"Weekly","Yes",,,"d5tf-ez2w",,"community","Kevin S. Gomez Anguiano",,
"https://data.lacity.org/d/5h3p-n236","true","false","5h3p-n236","Mayor's Office","data.lacity.org","dataset","Datasets Freshness Report","The Datasets Freshness Report provides useful information about how up to date the public datasets on the platform are. The 'Is Data Up to Date' column indicates whether the dataset has been refreshed as frequently as required.","334","2019-03-02T00:12:00.000Z","2020-09-01T18:28:00.000Z","A Well Run City",,"375","3dpv-7msy","Creative Commons Attribution | NoDerivatives 4.0 International License","published",,,"Mayors Office",,,"https://data.lacity.org/resource/5h3p-n236.json",,,,"Daily","No",,,,,"official","PrestonMills","Harsha Mallajosyula","harsha.mallajosyula@lacity.org"
"https://controllerdata.lacity.org/d/yi9p-z2gr","true","false","yi9p-z2gr",,"controllerdata.lacity.org","dataset","30 Year Revenue Breakdown","A comprehensive look at the City's Revenues by department, revenue source, and category over the bast 30 years.","40","2019-02-28T23:38:00.000Z","2019-02-28T23:49:00.000Z","Audits and Reports","revenue,30 year","25","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/yi9p-z2gr.json",,,,,,,,,,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/frv5-n2hg","true","false","frv5-n2hg",,"controllerdata.lacity.org","dataset","March 1 Revenue Forecast Report 2019","The Revenue Forecast Report for the City of Los Angeles provides a current and updated revenue estimate for fiscal year 2017-18 and revenue projections for fiscal year 2018-19.
Also included are the estimated requirements for debt service and General Fund cash flow borrowing. The Forecast is issued pursuant to the Controller’s City Charter mandate to monitor and report on all matters relating to the City’s fiscal health, to keep the City’s official financial records, and to supervise expenditures of the City.","224","2019-02-28T23:21:00.000Z","2019-02-28T23:23:00.000Z","Audits and Reports","revenue,forecast","42","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/frv5-n2hg.json",,,,,,,,,,"official","Controller Intern",,
"https://data.lacity.org/d/rt5p-i3jm","false","true","rt5p-i3jm","Information Technology","data.lacity.org","filter","Temoc","Service request data from MyLA311.  This includes requests submitted via 3-1-1, call centers, email, mobile apps, website, and other sources. This copy is private and for internal City use only.  A public view with a subset of this data is also available.","1","2019-02-21T18:07:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","eiz4-caun","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/rt5p-i3jm.json",,,"Latitude/longitude","Daily","Yes",,,"73x9-rhq4",,"official","Phillip Fung","Eduardo Magos","eduardo.magos@lacity.org"
"https://controllerdata.lacity.org/d/9wxw-98tn","true","false","9wxw-98tn","Controller","controllerdata.lacity.org","dataset","All City Funds - FY18","Balance of all Funds for the City of Los Angeles for Fiscal Year 2018. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

For up-to-date figures, please view the All City Funds dataset at https://controllerdata.lacity.org/Audits-and-Reports/All-City-Funds/ej7u-di9z/data","681","2019-02-12T20:25:00.000Z","2019-03-04T21:39:00.000Z","Audits and Reports","city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section,revenue,financial reporting,financial management","111","594h-mv4h","Creative Commons Attribution | Share Alike 4.0 International","published",,,"Controller","https://controllerdata.lacity.org/Audits-and-Reports/All-City-Funds/beu2-uv2p",,"https://controllerdata.lacity.org/resource/9wxw-98tn.json","FMS",,,"No refresh",,,,,,"official","Controller Galperin",,
"https://data.lacity.org/d/r8n3-i96u","false","true","r8n3-i96u",,"data.lacity.org","filter","Food Businesses","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","2","2019-02-11T16:46:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","83fv-g3jg","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/r8n3-i96u.json",,,,,,,,"6rrh-rzua",,"community","Katarina Kennedy",,
"https://data.lacity.org/d/kva4-menv","false","true","kva4-menv","Building and Safety","data.lacity.org","filter","LA Permit Since 1.1.17_Lizeth","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2019-02-09T19:41:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","1","k3vb-rbdn","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/kva4-menv.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","lizethflores",,
"https://data.lacity.org/d/yaq9-agts","false","true","yaq9-agts","Building and Safety","data.lacity.org","filter","Permits Since 1-1-17","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2019-02-09T19:40:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","1","9nu6-ek8b","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/yaq9-agts.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","SM",,
"https://data.lacity.org/d/w7ja-wyk8","false","true","w7ja-wyk8","Building and Safety","data.lacity.org","filter","Permits Since 1.1.17","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2019-02-09T19:40:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","0","jg2u-2w7j","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/w7ja-wyk8.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","adi730",,
"https://data.lacity.org/d/u76v-z4ss","false","true","u76v-z4ss","Building and Safety","data.lacity.org","filter","LA Data-Tableua","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2019-02-09T19:40:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","1","p2jc-xxxq","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/u76v-z4ss.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Sid",,
"https://data.lacity.org/d/s4hh-xvgp","false","true","s4hh-xvgp","Building and Safety","data.lacity.org","filter","Permits Since 1.1.17","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2019-02-09T19:40:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","0","hn5v-4ayj","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/s4hh-xvgp.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Juan Vasquez",,
"https://data.lacity.org/d/93s5-msjs","false","true","93s5-msjs","Information Technology","data.lacity.org","map view","MyLA311 - 2018 - Heat map","Service request data from MyLA311.  This includes requests submitted via 3-1-1, call centers, email, mobile apps, website, and other sources. This copy is private and for internal City use only.  A public view with a subset of this data is also available.","2","2019-02-08T20:42:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","0","7qm7-trs5","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/93s5-msjs.json",,,"Latitude/longitude","Daily","Yes",,,"73x9-rhq4",,"community","Diane Weber",,
"https://data.lacity.org/d/nurj-23vi","false","true","nurj-23vi","Information Technology","data.lacity.org","map","MyLA311 All Requests 2018 - LAPD Heatmap","Service request data from MyLA311.  This heatmap is for LAPD collaboration. This copy is private and for internal City use only.  A public view with a subset of this data is also available.","5","2019-02-08T19:28:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City",,"0","ri63-g4dj","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/nurj-23vi.json",,,"Latitude/longitude","Daily","Yes",,,"69nn-wkid",,"official","Eduardo Magos",,
"https://data.lacity.org/d/73x9-rhq4","false","true","73x9-rhq4","Information Technology","data.lacity.org","filter","MyLA311 All Requests 2018 - LAPD View","Service request data from MyLA311.  This includes requests submitted via 3-1-1, call centers, email, mobile apps, website, and other sources. This copy is private and for internal City use only.  A public view with a subset of this data is also available.","13","2019-02-08T19:20:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","3","ri63-g4dj","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/73x9-rhq4.json",,,"Latitude/longitude","Daily","Yes",,,"69nn-wkid",,"official","Eduardo Magos","Eduardo Magos","eduardo.magos@lacity.org"
"https://data.lacity.org/d/bwvv-v7sx","false","true","bwvv-v7sx","Office of Finance","data.lacity.org","filter","ice cream businesses","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","2","2019-02-07T04:03:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","0","sf7b-xh39","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/bwvv-v7sx.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","DaveRoderick",,
"https://data.lacity.org/d/rqei-7f93","false","true","rqei-7f93","Office of Finance","data.lacity.org","filter","Ice Cream Businesses","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2019-02-07T04:02:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","0","jp2b-kd7d","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/rqei-7f93.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","thaddeus",,
"https://data.lacity.org/d/ksyw-hytz","false","true","ksyw-hytz","Office of Finance","data.lacity.org","filter","Ice Cream Businesses GA 2.6","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","2","2019-02-07T04:02:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","0","hn5v-4ayj","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/ksyw-hytz.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","Juan Vasquez",,
"https://data.lacity.org/d/riti-e5mk","false","true","riti-e5mk","Office of Finance","data.lacity.org","filter","Ice Cream Businesses Asya 2-7-2019","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","2","2019-02-07T04:02:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","0","5cmw-pvrj","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/riti-e5mk.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","PomonaHPC",,
"https://data.lacity.org/d/r9kg-in7r","false","true","r9kg-in7r","Office of Finance","data.lacity.org","filter","7000 Businesses in Ascending Order","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","4","2019-02-01T01:47:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","2","t6rt-3ddf","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/r9kg-in7r.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","GabeStateFarm",,
"https://data.lacity.org/d/gtst-y8tg","false","true","gtst-y8tg","Office of Finance","data.lacity.org","filter","LA Businesses","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","7","2019-02-01T01:17:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","0","t6rt-3ddf","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/gtst-y8tg.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","GabeStateFarm",,
"https://controllerdata.lacity.org/d/3ycm-k8pk","true","true","3ycm-k8pk",,"controllerdata.lacity.org","chart","Public Works: LED Streetlights","","29","2019-01-31T23:23:00.000Z","2019-01-31T23:07:00.000Z",,,"9","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/3ycm-k8pk.json",,,,,,,,"78r3-jz5w",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/r6j8-zrs4","true","true","r6j8-zrs4",,"controllerdata.lacity.org","chart","Public Works: Graffiti Removal","","51","2019-01-31T23:16:00.000Z","2019-01-31T23:07:00.000Z",,,"10","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/r6j8-zrs4.json",,,,,,,,"78r3-jz5w",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/78r3-jz5w","true","false","78r3-jz5w",,"controllerdata.lacity.org","dataset","CAFR City Activities 2018 III",,"76","2019-01-31T23:04:00.000Z","2019-01-31T23:07:00.000Z",,,"27","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/78r3-jz5w.json",,,,,,,,,,"official","Controller Intern",,
"https://data.lacity.org/d/8x44-n9hu","false","true","8x44-n9hu","Office of Finance","data.lacity.org","filter","90027 LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2019-01-31T19:11:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","1","t6rt-3ddf","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/8x44-n9hu.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","GabeStateFarm",,
"https://data.lacity.org/d/epxc-wsgf","false","true","epxc-wsgf","Building and Safety","data.lacity.org","filter","90018 90037 90062 new construction","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","4","2019-01-31T17:13:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","1","sn3j-9xvv","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/epxc-wsgf.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Alyson Ress",,
"https://controllerdata.lacity.org/d/gybf-nadk","true","true","gybf-nadk",,"controllerdata.lacity.org","chart","Water and Power: Gallons of Water Sold","","27","2019-01-29T11:03:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"6","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/gybf-nadk.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
