"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"97030-20000-01075","14729 W CALVERT ST","91411","11","178-5A149 305","178-5A149 305","2241018021",,"South Valley",,,,"1283.01","Building","Grading","Commercial","60","Grading - Non-Hillside",,"1997-06-13T00:00:00.000",,,,,"Permit Finaled","1500",,,"ADDRESS","34.18178","-118.45413","2022-09-10T00:00:00.000","Remove And Recompact"
"98020-20000-02870","11705 SHOSHONE AVE","0","12","213B129","213B129",,,,,,,"1066.43","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall",,"1998-11-12T00:00:00.000",,,,,"Permit Finaled","1500",,,,,,"2022-09-10T00:00:00.000","Proposed New Ret. Wall For Site Prep Under 98030-20000-02440"
"05016-10001-08724","100 N LA CIENEGA BLVD BLDG. A","90048","5","138B173   496","138B173   496","5511013070","[Q]C2-1VL-O","Central","Wilshire","Mid City West",,"2148.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2005-05-09T00:00:00.000","2006-01-23T00:00:00.000",,,,,"Permit Expired","30000",,,"ADDRESS","34.07466","-118.37629","2022-09-10T00:00:00.000","Proposed Revisions To Permit 05016-10k-08724. Changes Do Not Affect H/C Requirements. The Original Work Was For Renovation To 1st Floor (Partial) Interior.  Construct New 2nd Floor Entry Pedestrian Walkway/Balcony.  New Steel Frame For Interior Glass Wall Support.Add 3 Stop Elevator.Rails/Stairs Are A Deffered Approval-Separate Permit Required."
"09019-10000-02287","150 E 67TH ST","90003","9","102B205   155","102B205   155","6011003013","R2-1","South Los Angeles","Southeast Los Angeles","Community and Neighbors for Ninth District Unity",,"2393.20","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-12-21T00:00:00.000","2009-12-21T00:00:00.000",,"-1",,"0","Permit Finaled","5000",,,"ADDRESS","33.97868","-118.27206","2022-09-10T00:00:00.000","Demolish Existing 1-Story Single Family Dwelling. Handwreck Method. Clear Lot. Fence And Sewer Cap Required."
"02010-20000-03293","9081 W WONDERLAND PARK AVE","90046","5","153B169   137","153B169   137","5564029***","RE15-1-H","South Valley","Bel Air - Beverly Crest",,"YES","2611.01","Building","Bldg-New","1 or 2 Family Dwelling","7","Carport",,"2002-10-08T00:00:00.000",,,,"324","Permit Expired","2000","Type V-N Construction","8","ADDRESS","34.11767","-118.3918","2022-09-10T00:00:00.000","New 12' X 14' Carport Per City Std Details."
"98010-20000-02194","13711 CALVERT ST","0","5","177B153","177B153",,"R1-1",,,,,"1282.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1998-07-23T00:00:00.000","1998-11-06T00:00:00.000",,"1",,"2930","Permit Closed","289000","Type V-N Construction",,,,,"2022-09-10T00:00:00.000","Sfd/ Gar"
"06014-10000-05561","1372-1374 E 58TH ST","90011","9","108B209  1342","108B209  1342","5104030005","R2-1","South Los Angeles","Southeast Los Angeles","Central Alameda",,"2291.00","Building","Bldg-Addition","1 or 2 Family Dwelling","2","Duplex","2006-06-20T00:00:00.000","2006-08-11T00:00:00.000",,"1",,"1921","Issued","90000","Type V-N Construction","15.25","ADDRESS","33.99008","-118.2504","2022-09-10T00:00:00.000","One Story Addition To Rear Of (E) One Story Single Family Dwelling.  Convert To Duplex With An Attached 2-Car Carport.  Construction Per Type V Sheet.  (47 X 29, Floor Area = 841 Sf)"
"98010-30003-01436","350 N CAROLWOOD DR","90077","5","141B157    14","141B157     7; 141B157    11; 141B157    14","4358006036","RE40-1, H","West Los Angeles",,,"YES","2612.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-06-21T00:00:00.000",,,,,"Permit Finaled","10000","Type V-N Construction",,"ADDRESS","34.08495","-118.42795","2022-09-10T00:00:00.000","Extend Existing Basement (57'X18'3"") For Mechanical Rm. (Nothing Is Ov Er 18"" Above The Grade Within Req'D Yards., Type I Construction Per Mgd 19)."
"03016-70000-05321","1012 W 53RD ST","90037","9","108B197   447","108B197   447","5002026020","R2-1","South Los Angeles","South Central Los Angeles","Vermont Habor",,"2326.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-03-21T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","33.99402","-118.29216","2022-09-10T00:00:00.000","Reroof: Remove Old Roof-Covering; Install 1/2"" Plywood & Class A Fiberglass Shingles For The Dwelling Only."
"00020-30000-00659","142 S WOODBURN DR","90049","11","135B145   129","135B145   129","4365003016","RE11-1","West Los Angeles","Westwood",,,"2654.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall",,"2000-05-05T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.06922","-118.46821","2022-09-10T00:00:00.000","Construct New 6' High (7' Pilasters) And 38' Long Concrete Block Wall Within Front Yard Per La Standard Details. Construct 6' High Wrought Iron Fence Wall North And South Of Cmu Wall. Construction To Comply With Za99-0544(F)."
"99016-30001-23938","551 E 28TH AVE","90291","6","106-5A147 390","106-5A147 390","4228014018","R1-1-O","West Los Angeles","Venice",,,"2739.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-01-20T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","33.98455","-118.46216","2022-09-10T00:00:00.000","Supplemental Permit To Revise To Add Rehab Kitchen And Bath"
"98016-10000-25172","532 S HARVARD BLVD","90020","4","135B193   770","135B193   770","5503023005",,"Central",,,,"2118.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"1998-11-19T00:00:00.000",,,,,"Permit Finaled","17000",,,"ADDRESS","34.06429","-118.30393","2022-09-10T00:00:00.000","Remove Existing Roofs And Install One Base Fiberglass Sheet Mechanically Fasten Three Hot Mop Fiberglass Ply Sheet And Surfacing With Gravel 60 Squares Eq Shut Off Valve Required"
"99010-20001-02822","14600 W ROSCOE BLVD","91402","7","192B149   406","192B149   406","2210010033","C2-2","North Valley",,,,"1200.00","Building","Bldg-Alter/Repair","Commercial","16","Retail",,"1999-11-04T00:00:00.000",,,,"11360","Permit Finaled","5000","Type III-N Construction",,"ADDRESS","34.22136","-118.45025","2022-09-10T00:00:00.000","Revise 99vn 61414 To Change Foundation Using Existing Caisson To Support The Structure Along The East Wall. Add Grade Beam To Support The Existing Foundation That Supports The Existing Sign Structure."
"08016-20000-10717","2804-2806 S 4TH AVE","90018","10","123B189  1162","123B189  1162","5052003023","RD3-1-O","South Los Angeles","West Adams - Baldwin Hills - Leimert","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2190.10","Building","Bldg-Alter/Repair","Apartment","2","Duplex","2008-06-25T00:00:00.000","2008-06-25T00:00:00.000",,,,,"Permit Expired","600",,,"ADDRESS","34.02942","-118.32107","2022-09-10T00:00:00.000","Relocate Water Heater To Outside At Rear Of Building"
"08016-10000-19215","3307 W LARGA AVE","90039","13","153B209   636","153B209   636","5436022018","R1-1","East Los Angeles","Northeast Los Angeles","Atwater Village",,"1871.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2008-11-12T00:00:00.000","2008-11-12T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.11474","-118.25618","2022-09-10T00:00:00.000","Convert (E) Closet To (N) 4' X 8' Full Bathroom At Front Unit.  Conventional Framing Per Type V Sheet."
"99014-20000-01412","13691 W KELOWNA ST","91331","7","198B157   132","198B157   132","2621016012","R1-1","North Valley",,,,"1194.00","Building","Bldg-Addition","1 or 2 Family Dwelling","7","Garage - Private",,"1999-03-19T00:00:00.000",,,,"146","Permit Expired","8000","Type V-N Construction",,"ADDRESS","34.24238","-118.43181","2022-09-10T00:00:00.000","Add 7'X20' Recreation Room W/ 1/2 Bathroom"
"98016-20000-26990","9210 N SAN FERNANDO ROAD","91352","7","198B169   119","198B169   119","2538002038",,"North Valley",,,,"1211.00","Building","Bldg-Alter/Repair","Commercial","22","Warehouse",,"1998-12-16T00:00:00.000",,,,,"Permit Closed","19500",,,"ADDRESS","34.23693","-118.39033","2022-09-10T00:00:00.000","Tenant Improvement:New Raised Ceiling In Existing Office Area. Insulate Walls & Ceiling.2,868 Sq. Ft."
"00016-70000-00876","915 E 88TH ST","90002","8","096A209   105","096A209   105","6042025015",,"South Los Angeles","Southeast Los Angeles",,,"2400.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-01-21T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","33.95754","-118.25797","2022-09-10T00:00:00.000","To Comply With Abate Order Issued 3/18/99. 30 Days To Complete Work. Permit Will Expire 30 Days From Date Of Issuance."
"03016-30000-20494","7027 W PACIFIC VIEW DR","90068","4","156A183   353","156A183   353","2428025005","R1-1","South Valley","Sherman Oaks - Studio City - Toluca Lake","Hollywood Hills West","YES","1437.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-10-10T00:00:00.000",,,,,"Permit Finaled","3000",,,"ADDRESS","34.12077","-118.34624","2022-09-10T00:00:00.000","Replace (Dry Rot,Water,Termite) Damaged (Roof Rafter, Joist Or Other)With Same Size & Spacing (Less Than 10% Damage).  Front Deck At Top Of Stairs. [Ok By Shahen Akelyan]."
"97014-50000-04327","9420 W READCREST DR","90210","5","147B165   447","147B165   447","4352010034","RE15-1","West Los Angeles",,,"Y","2611.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1997-08-07T00:00:00.000",,,,"0","Permit Finaled","3000","Type V-N Construction",,"ADDRESS","34.09661","-118.40467","2022-09-10T00:00:00.000","Extend Master Bedroom Uncovered Balcony From An Existing 3' Overhang To A Proposed 8' Overhang. No Additional Floor Area"
"98010-30000-00179","729 N BEL AIR ROAD","90077","5","141B153    58","141B153    47; 141B153    58","4362015018","RE20-1, H","West Los Angeles",,,"Y","2621.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1998-01-23T00:00:00.000","1998-03-12T00:00:00.000",,"1",,"730","Permit Finaled","85000","Type V-N Construction",,"PIN","34.08552003","-118.4429351","2022-09-10T00:00:00.000","Add Loggia (20' X 36'-6"") To Exist. Dwelling."
"04030-20000-02540","23105 W DOLOROSA ST","91367","3","174B097   758","174B097   758","2042003059","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills-Warner Center",,"1370.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2004-08-05T00:00:00.000",,,,,"Permit Finaled","80",,,"ADDRESS","34.17024","-118.62995","2022-09-10T00:00:00.000","Remove (E) Concrete Pool Shell And Backfill. Comply W/ Dept. Order Effective Date 02.02.1996.  Permit Will Expire 30 Days From Issuance Date."
"00016-20000-10396","14445 W SHERMAN WAY","91405","2","183B149    47","183B149    47","2217003026","(Q)C2-1VL ; C2-1VL ; P-1VL ; QP-1VL","South Valley","Van Nuys - North Sherman Oaks",,,"1271.02","Building","Bldg-Alter/Repair","Commercial","17","Restaurant",,"2000-08-07T00:00:00.000",,,,,"Permit Finaled","8500",,,"ADDRESS","34.20136","-118.44801","2022-09-10T00:00:00.000","Replace Walk-In Freezer8'X10' La Rresearch Report #25154"
"00010-70000-00417","1847 W 75TH ST",,"8","111B193   271","102B193  1831; 111B193   271","6017009017","R1-1","South Los Angeles","South Central Los Angeles",,,"2324.00","Building","Bldg-New","1 or 2 Family Dwelling","7","Garage - Private",,"2000-02-07T00:00:00.000",,,,,"Permit Finaled","5544","Type V-N Construction",,"PIN","34.00304486","-118.3130111","2022-09-10T00:00:00.000","Proposed 21 X 22 Garage In The Rear Of The Lot."
"00016-10000-06853","1539 N BRONSON AVE 1-30","90028","13","148-5A191 306","148-5A191 306","5545009027","[Q] R4-1VL","Central","Hollywood",,,"1910.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2000-04-18T00:00:00.000",,,,,"Permit Finaled","2000","Type V-N Construction",,"ADDRESS","34.09917","-118.31815","2022-09-10T00:00:00.000","To Open Vents On Top Of Stairs For Light And Smoke Vents For 8' Stairwell (14"" X 21""), Wall Studs To Remain Untouched Rti For Catherine Nuezca"
"06016-10000-20137","2201-2207 E TERRACE HEIGHTS AVE","90023","14","124-5A221  52","124-5A221  52","5183025006","RD1.5-1","East Los Angeles","Boyle Heights","Boyle Heights","YES","2046.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2006-10-06T00:00:00.000",,,,,"Permit Finaled","6000",,,"ADDRESS","34.03679","-118.21692","2022-09-10T00:00:00.000","Tear Off Existing Roofing Material.  Replace Plywood.  Re-Roof With Composition Shingles."
"06020-20000-00411","6497 N ELLENVIEW AVE","91307","3","180B085    73","180B085    73","2032006016","RE11-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","West Hills",,"1352.03","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2006-02-01T00:00:00.000","2006-05-22T00:00:00.000",,,,,"Permit Finaled","8000",,,"ADDRESS","34.1884","-118.6572","2022-09-10T00:00:00.000","2' To 5'-6"" High Retaining Wall With 3' High Guidrail - 140' Feet Long"
"98016-30000-06602","2201 N SUNSET PLAZA DR","90069","5","150B169  1261","150B169  1261","5561026021",,"Central",,,"YES","1943.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1998-04-09T00:00:00.000",,,,,"Permit Expired","4330",,,"ADDRESS","34.10472","-118.3863","2022-09-10T00:00:00.000","Take Off And Replace W /Comp 20 Squares"
"97020-20000-02924","6661 N SHOUP AVE","91307","3","180B101   204","180B101   204","2038028002","RS-1","South Valley",,,,"1351.02","Building","Nonbldg-New","Apartment","23","Fence Wall",,"1997-10-30T00:00:00.000",,,,,"Permit Expired","7000",,,"ADDRESS","34.19181","-118.61486","2022-09-10T00:00:00.000","R/R Existing Eq Damage Fence Wall Per La City Std 151' Long, 6' High."
"04030-20000-00112","18626 W BASSETT ST","91335","3","183B121   875","183B121   875","2126024015","R1-1","South Valley","Reseda - West Van Nuys","Reseda",,"1310.20","Building","Grading","1 or 2 Family Dwelling","60","Grading - Non-Hillside",,"2004-01-14T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.19551","-118.53963","2022-09-10T00:00:00.000","Back Fill (E) Septic System,  6 C.Y."
"05014-70000-08286","858 E 94TH ST","90002","9","094-5A209 423","094-5A209 423","6050011001","R1-1","South Los Angeles","Southeast Los Angeles","Empowerment Congress Southeast Area",,"2407.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-08-23T00:00:00.000","2005-08-24T00:00:00.000","2006-03-14T00:00:00.000",,,"593","CofO Issued","35000","Type V-N Construction","14","ADDRESS","33.95103","-118.25881","2022-09-10T00:00:00.000","Proposed Rear 13 X 27'-8"" Addition Creating Two Bedrooms And Bath. Said Addition Will Connect The Sfd To The Rear Garage.  Work Includes Permitting The 13  X18 Patio Constructed Without A Permit Or Inspection. Improve The Said Area Into A Rec Room. +362sf"
"04020-20000-02304","6058 N MARY ELLEN AVE","91401","2","177B161   676","177B161   676","2331030012","R1-1","South Valley","Van Nuys - North Sherman Oaks","Valley Glen",,"1236.01","Building","Bldg-New","1 or 2 Family Dwelling","23","Patio Cover",,"2004-06-15T00:00:00.000",,,,,"Permit Finaled","4500","Type V-N Construction",,"ADDRESS","34.181","-118.41911","2022-09-10T00:00:00.000","Free Stand Patio Cover  10' X 12' Per City Std Details."
"06016-20000-17177","9534 W VIA RICARDO","91504","2","189B185    42","189B185    42","2401048***","(Q)RD3-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley","YES","1021.02","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family",,"2006-08-30T00:00:00.000",,,,,"Permit Finaled","1300",,,"PIN","34.21331918","-118.33883299","2022-09-10T00:00:00.000","Remove Plaster Around Window, Reflash Window, Replace Plaster.  Valuation To Be Verified By Field Inspector.  ""Comply With Department Order Effective Date08/19/2006. Permit Will Expire 30 Days From Issuance Date""."
"00016-10000-20663","721 W 49TH ST","90037","9","111A201   110","111A201   110","5018024011","R2-1","South Los Angeles","South Central Los Angeles",,,"2321.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-10-24T00:00:00.000",,,,,"Permit Finaled","5800",,,"ADDRESS","33.99884","-118.28631","2022-09-10T00:00:00.000","Install New Stucco And Replace Several Windows, Same Size & Location."
"98016-20000-07419","17076 W ESCALON DR","91436","11","162B133   289","162B133   289","2287002028",,"South Valley",,,,"1397.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1998-04-21T00:00:00.000",,,,,"Permit Expired","3110",,,"ADDRESS","34.13715","-118.50304","2022-09-10T00:00:00.000","T/O, Install 12 Sq Of Class ""A"" Bur On Flat. Smoke Det. Req'D."
"01014-20000-05296","12194 N CREST AVE","91342","7","216B145   270","216B145   270","2611030***","A2-1 ; RA-1","North Valley","Sylmar",,"YES",,"Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2001-09-12T00:00:00.000",,,,"170","Permit Finaled","2040","Type V-N Construction",,"ADDRESS","34.29253","-118.46492","2022-09-10T00:00:00.000","Add 10'X17' Patio Trellis Per City Std. W/ 3'6"" Bbq."
"01016-10000-11021","14333 W TYLER ST UNIT #52","91342","12","228B153   508","228B153   508","2504006***","(Q)RD3-1","North Valley","Sylmar",,,"1064.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2001-06-14T00:00:00.000",,,,,"Permit Finaled","1913",,,"ADDRESS","34.31777","-118.44511","2022-09-10T00:00:00.000","Tear Off Existing Roof. Reroof With 30 Lb. Felt, Apply 25 Year. Fiberglass Shingles (Elk Hickory) Class ""A"" Material, Approx. 15 Sqs."
"05016-20001-14287","10335 W LORNE ST","91352","6","189B177   197","189B177   197","2407017026","R1-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1222.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2005-08-10T00:00:00.000",,,,,"Permit Finaled","7000",,,"ADDRESS","34.21644","-118.35637","2022-09-10T00:00:00.000","Supplemental Permit - Replace Drywall And Closet Shelves - Kitchen And Bathroom Remodel - Change-Out Cabinets, Floors, And Countertops - Valuation To Be Verified By Field Inspector"
"02016-20000-22129","3510 W LARGA AVE","90039","13","153B209   285","153B209   285","5436025007","R1-1","East Los Angeles","Northeast Los Angeles",,,"1871.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-11-07T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.11733","-118.25979","2022-09-10T00:00:00.000","Rebuild Masonry Fireplace Per Architect'S Details"
"09016-20000-13702","5622 N IRVINE AVE","91601","4","174B169   748","174B169   748","2338031017","R1-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1241.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-09-01T00:00:00.000",,,,,"Permit Finaled","5900",,,"ADDRESS","34.1728","-118.3854","2022-09-10T00:00:00.000","Window Change-Outs (Same Size, Type And Location) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less Per Section 52(B) Of Title 24. Valuation To Be Verified By Field Inspector."
"03016-70000-12000","2804 S RIMPAU BLVD","90016","10","120B181    35","120B181    35","5057027002","R2-1","South Los Angeles","West Adams - Baldwin Park - Leimert Park","West Adams",,"2197.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-06-24T00:00:00.000",,,,,"Issued","3000",,,"ADDRESS","34.0291","-118.34962","2022-09-10T00:00:00.000","Add Additional Rafters To The East Portion Of The Sfd Damaged By Fire. Add Purlins And Collar Ties.  No Change To Foot Print."
"98030-70000-02179","1532 N LACHMAN LANE","90272","11","135B121    34","135B121    34","4420035007","RE40-1, H","West Los Angeles",,,"YES","2626.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"1999-07-01T00:00:00.000",,,,,"Permit Finaled","748",,,"ADDRESS","34.06368","-118.54989","2022-09-10T00:00:00.000","Site Preperation For Proposed Sfd/Gar 798 Sf See 98010 70000 01611"
"09016-90000-00795","15145 W VICTORY BLVD","91411","6","180B145   768","180B145   768","2235020037","[Q]R3-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1278.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2009-01-20T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.18686","-118.46325","2022-09-10T00:00:00.000","Reroof With 50 Sqrs Built Up Roofing. Existing Solid Sheathing."
"02016-20000-02494","8300 N SAN FERNANDO ROAD","91352","7","192B173   512","192B173   512","2632026***","M2-1","North Valley","Sun Valley",,,"1211.00","Building","Bldg-Alter/Repair","Commercial","22","Warehouse","2002-02-07T00:00:00.000","2002-04-15T00:00:00.000",,,,,"Permit Finaled","97000",,,"ADDRESS","34.22126","-118.37118","2022-09-10T00:00:00.000","Revise Columns On Line A.1 And Line B For 01010-20000-00968 To Support New CraneAnd Rail System"
"07010-10000-00415","1343 W 35TH ST","90007","8","120B197   691","120B197   691","5040003004","RD1.5-1","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2226.00","Building","Bldg-New","1 or 2 Family Dwelling","23","Accessory Uses","2007-02-02T00:00:00.000","2007-02-28T00:00:00.000","2007-09-20T00:00:00.000",,,"0","CofO Issued","5000","Type V-N Construction","10.1","ADDRESS","34.02471","-118.29879","2022-09-10T00:00:00.000","New One Story 6'-0"" X 12'-0"" (72 Sq Ft) Storage Building."
"04030-30000-02324","1342 N LACHMAN LANE","90272","11","132B121   185","132B121   185","4420028020","RE15-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2004-07-16T00:00:00.000","2005-07-22T00:00:00.000",,,,,"Permit Finaled","840",,,"ADDRESS","34.05875","-118.54823","2022-09-10T00:00:00.000","Grading For Retaining Wall Excavation And Backfill."
"09016-90000-04786","655 N BUNDY DR","90049","11","138B141   450","138B141   450","4402032007","RE15-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-04-06T00:00:00.000",,,,,"Permit Finaled","1200",,,"ADDRESS","34.07217","-118.47761","2022-09-10T00:00:00.000","Reroof With 4 Sqrs Comp Shingle Roofing Over New Solid Sheathing."
"02010-10000-01885","2735 W JAMES M WOOD BLVD","90005","10","132B197   724","132B197   724","5077025021","R4-1","Central","Wilshire",,,"2122.02","Building","Bldg-New","Apartment","5","Apartment","2002-06-11T00:00:00.000","2002-09-19T00:00:00.000",,"4",,"3721","Permit Finaled","215000","Type V-N Construction",,"PIN","34.05617862","-118.28771335","2022-09-10T00:00:00.000","Construct A 4-Unit Apartment Building, 2-Story With A Total Of 3,721 Sq. Ft. 2-3 Bedroom/2-4 Bedroom Units."
"03016-20000-19516","3130 N ELVIDO DR","90049","11","159B137   504","159B137   504","4490004045","RE15-1-H","South Valley","Brentwood - Pacific Palisades",,"YES","2623.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-09-29T00:00:00.000",,,,,"Permit Finaled","27000",,,"ADDRESS","34.12921","-118.48994","2022-09-10T00:00:00.000","T/O (E) Roof, Install American Slate Light Weight Slate Roof Class ""A"".  30sqs.  5.88 Lbs. Psf.   Smoke Detectors Required."
"07016-10000-23009","6760 W SELMA AVE","90028","13","148-5A185 286","148-5A185 286","5547020036","C4-2D","Central","Hollywood","Central Hollywood",,"1907.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2007-12-03T00:00:00.000",,,,,"Permit Closed","8900",,,"ADDRESS","34.09959","-118.33802","2022-09-10T00:00:00.000","Tear-Off Material From Old Lower Level Only On Apartment & Install Hot Mop Cap Built-Up Roofing."
"03030-20000-00496","9476 W READCREST DR","90210","5","147B165   342","147B165   342","4352010045","RE15-1","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2003-02-26T00:00:00.000",,,,,"Permit Finaled","60",,,"ADDRESS","34.09827","-118.40428","2022-09-10T00:00:00.000","Swimming Pool Excavation"
"01016-10000-00778","505 PIER ST B","90744","15","030B213   299","030B213   299","7440002***","M3-1VL","Harbor","Wilmington - Harbor City",,,"2947.00","Building","Bldg-Alter/Repair","Commercial","23","Miscellaneous Bldg/Structure","2001-01-16T00:00:00.000","2001-01-23T00:00:00.000",,,,,"Permit Finaled","10000",,,"PIN","33.77525025","-118.24073907","2022-09-10T00:00:00.000","Permit For The Continuation Work On Permit No. 00020-10000-03733 For The De Laval And Westinghouse Steam Turbine Engines Support Pedestal Concrete Columns."
"98016-10000-18603","707 E 4TH PL","90013","9","127-5A215  24","127-5A215  24","5163012015","M3-1","Central",,,,"2060.10","Building","Bldg-Alter/Repair","Commercial","13","Office",,"1998-10-13T00:00:00.000",,,,"2500","Permit Expired","25000",,,"ADDRESS","34.04542","-118.23748","2022-09-10T00:00:00.000","Change Of Use From Retail To Office And Interior Non-Struct. Remodel"
"02012-30000-00025","10813 S COMPTON AVE","90059","15","088-5A213 131","088-5A213 127; 088-5A213 131","6070003009","R2-1","South Los Angeles","Southeast Los Angeles",,,"2420.00","Building","Bldg-Relocation","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-10-21T00:00:00.000","2003-02-07T00:00:00.000",,"1",,"893","Permit Finaled","33934","Type V-N Construction",,"ADDRESS","33.93738","-118.2464","2022-09-10T00:00:00.000","24' X 25' 1 Story Type V Single Family Dwelling To Be Relocated From  5422 W. 96th St.  T0 10813 Compton Ave.  Relocation Shall Be Per Compatibility Study File #2011 Dated November 6, 2002."
"05014-70000-01109","2319 S HIGHLAND AVE","90016","10","123B181   304","123B181   304","5062018021","RD2-1-O","South Los Angeles","West Adams - Baldwin Hills - Leimert","Mid City",,"2185.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-02-10T00:00:00.000","2005-03-11T00:00:00.000","2005-08-15T00:00:00.000",,,"364","CofO Issued","31000","Type V-N Construction",,"ADDRESS","34.03597","-118.34847","2022-09-10T00:00:00.000","Proposed  14'X26' 1-Story Addition To The Rear Of The (E) Sfd Consisting Of One Master Bedroom And Bathroom. Also, Replace (E) Windows Same Size On The (E) House. Construction Per Type V Sheet."
"02016-10000-07954","334 N SARATOGA ST","90033","14","127-5A225 156","127-5A225 156","5180018013","R2-1","East Los Angeles","Boyle Heights",,"YES","2042.00","Building","Bldg-Alter/Repair","Apartment","1","Dwelling - Single Family",,"2002-05-02T00:00:00.000",,,,,"Permit Finaled","500",,,"ADDRESS","34.04396","-118.20311","2022-09-10T00:00:00.000","Repair/Replace (E) Window Glass (3), Re-Stucco. Permit To Comply With Dept. Order Dated 6/7/01. Permit Will Expire 30days From Issuance Date. Valuation To Be Verified By Field Inspector"
